date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-03-21,20.233,24.612,4.379,9.674,1.0,9.312,192.556,3.437,9.038,201.593
2011-03-22,52.51,98.12,45.61,23.854,3.667,27.152,204.125,7.215,30.343,234.469
2011-03-23,43.28,77.106,33.826,33.312,1.375,41.188,203.56,6.514,29.365,232.926
2011-03-24,29.334,52.531,23.198,8.333,0.792,12.969,195.042,6.781,16.417,211.458
2011-03-25,21.812,52.146,30.334,9.354,1.208,10.573,201.283,6.722,20.723,222.005
2011-03-26,27.469,45.99,18.521,10.479,1.042,10.364,196.25,4.611,10.931,207.181
2011-03-27,32.635,45.698,13.063,13.042,2.25,12.646,198.889,4.786,14.236,213.125
2011-03-28,35.667,53.333,17.667,24.27,3.083,24.656,200.064,5.452,18.171,218.236
2011-03-29,23.219,28.614,5.396,12.875,2.875,14.896,194.0,4.236,8.265,202.265
2011-03-30,15.302,17.729,2.427,11.875,3.208,16.927,190.208,3.145,4.069,194.278
2011-03-31,10.958,12.094,1.136,7.584,1.25,18.771,186.899,2.819,4.668,191.566
2011-04-01,30.823,45.312,14.49,16.083,3.5,17.052,,4.292,,
2011-04-02,30.073,38.146,8.073,24.792,3.583,30.313,,5.405,,
2011-04-03,11.802,12.562,0.76,10.75,0.917,13.792,,3.229,,
2011-04-04,15.874,18.63,2.756,10.667,0.708,12.302,,3.041,,
2011-04-05,25.682,34.119,8.436,10.304,2.5,12.704,,3.563,,
2011-04-06,35.94,52.724,16.784,19.75,4.458,27.594,,4.708,,
2011-04-07,25.312,33.125,7.812,14.75,4.083,24.344,,3.945,,
2011-04-08,17.792,20.292,2.5,13.75,4.583,25.177,,5.13,,
2011-04-09,15.062,17.562,2.5,8.708,2.292,21.604,,3.766,,
2011-04-10,10.312,11.031,0.719,12.0,1.5,14.99,,3.93,,
2011-04-11,29.313,42.177,12.864,19.708,4.625,26.24,,4.714,,
2011-04-12,14.271,16.427,2.156,11.083,1.0,11.729,,2.958,,
2011-04-13,29.896,37.198,7.302,18.917,3.833,23.271,,4.555,,
2011-04-14,34.177,42.49,8.313,25.174,4.125,31.073,,4.934,,
2011-04-15,21.375,25.458,4.084,25.125,5.708,33.51,,5.231,,
2011-04-16,17.687,20.49,2.802,14.5,3.75,20.99,,4.333,,
2011-04-17,10.312,10.833,0.521,11.333,1.292,13.26,,3.24,,
2011-04-18,16.675,20.127,3.452,10.917,1.0,13.481,188.916,2.875,8.375,197.292
2011-04-19,17.072,21.585,4.514,7.833,0.727,14.014,189.681,3.208,11.973,201.654
2011-04-20,17.104,23.364,6.261,3.125,0.833,6.771,192.375,3.074,12.416,204.792
2011-04-21,17.729,22.302,4.573,6.583,0.792,11.677,192.76,3.053,9.674,202.434
2011-04-22,26.385,33.083,6.698,14.375,3.958,24.135,192.097,4.097,11.82,203.917
2011-04-23,17.636,21.208,3.573,6.667,1.458,15.292,186.431,3.143,10.056,196.486
2011-04-24,9.24,10.0,0.76,8.458,1.458,12.688,189.011,3.361,7.69,196.701
2011-04-25,28.062,35.146,7.084,14.5,2.583,18.083,193.625,4.319,13.625,207.25
2011-04-26,30.656,42.875,12.219,19.292,3.708,22.375,195.805,4.6,19.472,215.278
2011-04-27,13.646,15.875,2.229,33.375,1.708,41.74,188.75,3.24,7.513,196.263
2011-04-28,19.625,22.615,2.99,16.458,3.458,23.49,187.5,4.056,8.792,196.292
2011-04-29,15.562,17.062,1.5,9.25,1.667,12.333,191.889,3.495,8.264,200.153
2011-04-30,21.521,26.073,4.552,16.75,4.875,24.282,192.977,5.25,10.369,203.346
2011-05-01,11.979,13.0,1.021,15.625,3.542,23.208,185.903,4.028,5.944,191.847
2011-05-02,26.378,37.574,11.195,41.455,2.136,61.235,191.231,4.025,13.511,204.741
2011-05-03,11.626,12.361,0.735,24.208,0.917,37.156,191.793,3.38,10.9,202.694
2011-05-04,12.479,13.198,0.718,14.583,3.25,19.802,188.514,3.68,9.014,197.528
2011-05-05,10.74,11.437,0.698,13.542,2.333,18.364,191.264,3.595,9.333,200.597
2011-05-06,17.25,20.542,3.292,13.333,1.25,19.437,189.778,3.375,9.289,199.068
2011-05-07,21.906,28.792,6.885,11.167,1.458,23.219,193.07,3.806,13.292,206.361
2011-05-08,22.5,26.552,4.052,16.917,3.958,36.344,191.139,5.548,16.306,207.444
2011-05-09,35.0,52.479,17.479,21.792,4.0,27.104,192.442,5.074,15.379,207.821
2011-05-10,26.229,35.677,9.448,29.083,4.875,41.448,184.972,5.57,11.014,195.986
2011-05-11,22.219,25.917,3.698,7.292,1.042,13.406,188.236,3.261,7.82,196.055
2011-05-12,17.323,20.604,3.282,4.667,0.875,12.552,189.592,3.028,8.716,198.307
2011-05-13,22.169,31.26,9.092,11.917,1.875,28.76,187.792,4.736,10.75,198.542
2011-05-14,24.834,31.562,6.729,34.125,2.792,51.531,189.736,4.797,11.819,201.555
2011-05-15,19.864,22.875,3.01,15.5,4.75,20.729,191.553,4.381,11.246,202.799
2011-05-16,21.312,23.908,2.596,18.625,3.917,28.92,188.556,3.444,10.875,199.431
2011-05-17,30.054,34.887,4.832,18.208,5.136,27.707,189.25,4.863,14.0,203.25
2011-05-18,34.052,46.427,12.375,28.542,4.375,40.01,200.698,5.083,18.788,219.486
2011-05-19,27.802,32.083,4.281,29.292,5.792,35.458,190.819,4.722,13.097,203.917
2011-05-20,21.49,24.833,3.344,31.583,5.042,36.25,186.82,4.236,8.389,195.208
2011-05-21,17.26,19.958,2.698,18.0,4.083,26.583,185.033,4.635,7.664,192.697
2011-05-22,12.042,13.614,1.573,9.042,2.292,18.364,184.889,4.181,7.528,192.417
2011-05-23,14.125,17.344,3.219,6.292,0.0,10.99,189.792,2.43,7.486,197.278
2011-05-24,19.834,25.51,5.677,6.458,0.125,11.177,192.746,3.236,10.745,203.491
2011-05-25,32.802,51.979,19.177,15.542,5.458,21.219,198.861,4.361,20.236,219.097
2011-05-26,19.429,24.705,5.275,12.333,0.667,19.312,193.736,2.99,9.931,203.667
2011-05-27,27.146,37.177,10.031,9.667,0.75,15.834,193.016,3.405,10.063,203.079
2011-05-28,16.104,18.51,2.406,3.875,0.083,10.042,189.306,3.028,8.778,198.083
2011-05-29,9.115,9.812,0.698,1.208,0.292,5.469,187.208,2.725,6.542,193.75
2011-05-30,8.316,10.01,1.694,1.167,0.0,7.615,184.923,2.361,4.67,189.593
2011-05-31,8.172,10.862,2.691,11.952,0.0,14.844,188.083,2.306,3.915,191.997
2011-06-01,14.125,18.583,4.458,26.5,0.375,27.99,190.833,2.58,5.389,196.222
2011-06-02,26.416,45.0,18.584,20.208,0.75,33.76,197.906,4.222,16.045,213.951
2011-06-03,28.25,35.354,7.104,12.625,2.0,26.875,194.486,4.083,15.042,209.528
2011-06-04,23.135,32.417,9.281,23.125,4.542,32.666,190.5,4.837,15.0,205.5
2011-06-05,15.834,17.531,1.698,23.792,4.167,31.938,185.356,3.833,7.747,193.103
2011-06-06,23.864,26.104,2.24,25.0,3.708,31.636,190.889,3.667,11.333,202.222
2011-06-07,32.24,39.854,7.614,28.762,7.708,35.563,191.014,4.691,16.319,207.333
2011-06-08,18.438,20.583,2.146,8.333,1.0,13.823,191.742,3.022,12.164,203.906
2011-06-09,28.198,34.136,5.938,13.833,4.333,21.0,192.736,3.931,14.722,207.458
2011-06-10,23.542,30.406,6.865,9.792,4.708,17.729,185.861,4.507,12.653,198.514
2011-06-11,23.51,28.886,5.375,19.917,2.167,29.51,192.757,4.111,18.251,211.008
2011-06-12,17.136,18.344,1.208,20.625,1.917,29.021,198.181,4.333,13.722,211.903
2011-06-13,25.515,31.06,5.546,13.708,1.917,20.752,193.211,4.684,14.087,207.298
2011-06-14,26.326,34.399,8.073,12.292,1.348,20.96,195.039,3.389,13.401,208.44
2011-06-15,20.698,25.114,4.416,6.167,0.875,10.469,193.222,2.889,11.583,204.806
2011-06-16,29.104,40.062,10.958,10.0,1.875,16.333,199.125,3.861,14.167,213.291
2011-06-17,13.521,16.031,2.51,3.458,0.417,9.792,188.49,2.306,7.1,195.59
2011-06-18,24.698,29.406,4.708,7.5,1.667,13.802,193.555,3.583,11.375,204.93
2011-06-19,14.74,15.708,0.968,12.125,2.0,25.917,194.431,3.419,12.25,206.68
2011-06-20,23.396,30.781,7.386,7.833,4.583,14.365,184.76,4.104,9.33,194.089
2011-06-21,19.896,29.854,9.958,6.75,4.208,15.854,180.417,3.736,11.278,191.694
2011-06-22,30.24,49.344,19.104,20.5,7.292,31.0,185.764,4.228,14.611,200.375
2011-06-23,15.688,26.208,10.521,15.708,5.292,27.812,179.443,3.236,8.458,187.902
2011-06-24,10.698,18.24,7.542,10.625,3.167,24.229,177.5,3.083,6.236,183.736
2011-06-25,13.302,18.573,5.271,9.958,2.625,20.167,185.847,3.779,8.667,194.514
2011-06-26,9.875,11.188,1.313,8.0,0.208,17.792,194.839,2.991,9.155,203.994
2011-06-27,20.274,38.556,18.282,13.0,1.25,36.484,194.829,4.218,16.352,211.181
2011-06-28,21.927,37.589,15.662,14.091,3.682,29.824,187.191,4.868,13.207,200.397
2011-06-29,21.448,27.302,5.854,15.583,0.75,29.0,193.557,3.597,17.613,211.17
2011-06-30,33.583,48.146,14.562,18.75,5.167,34.208,186.454,3.847,15.093,201.548
2011-07-01,33.021,48.5,15.479,27.667,4.917,45.917,187.278,4.583,16.389,203.667
2011-07-02,13.667,19.875,6.208,14.417,0.5,34.208,184.843,3.164,9.063,193.906
2011-07-03,11.375,12.656,1.281,15.333,2.958,28.156,181.792,4.32,9.472,191.264
2011-07-04,13.781,19.427,5.646,25.083,3.25,52.667,176.639,4.87,5.042,181.68
2011-07-05,21.271,27.0,5.729,15.625,3.792,31.427,183.169,5.653,8.291,191.461
2011-07-06,17.677,20.719,3.042,17.5,0.542,27.24,196.167,3.25,11.907,208.074
2011-07-07,15.552,22.844,7.292,9.25,2.792,21.385,179.875,4.069,5.319,185.194
2011-07-08,16.062,35.166,19.104,10.583,3.583,25.813,179.094,4.884,8.236,187.33
2011-07-09,14.521,32.302,17.781,11.667,5.875,25.344,179.333,5.236,7.778,187.111
2011-07-10,11.188,21.052,9.864,7.667,6.208,17.438,177.695,4.145,6.167,183.861
2011-07-11,13.96,29.685,15.724,7.25,5.167,17.393,178.781,3.319,8.985,187.766
2011-07-12,12.102,26.959,14.857,5.792,5.5,15.497,178.203,2.944,11.971,190.174
2011-07-13,12.535,26.502,13.967,7.35,9.333,15.342,178.27,3.914,9.402,187.672
2011-07-14,14.24,29.76,15.521,6.208,7.0,14.938,178.338,4.74,9.334,187.672
2011-07-15,16.688,29.833,13.146,7.917,6.0,16.948,178.015,3.82,11.086,189.101
2011-07-16,13.385,22.812,9.427,12.833,5.75,24.021,178.153,3.53,8.792,186.944
2011-07-17,8.771,15.427,6.656,8.5,5.042,21.468,175.588,3.875,6.389,181.977
2011-07-18,10.604,20.062,9.458,11.0,6.125,32.886,174.653,4.389,8.778,183.431
2011-07-19,10.906,29.51,18.604,8.25,2.167,28.114,178.408,3.384,10.754,189.162
2011-07-20,12.594,21.979,9.386,8.5,1.75,25.771,177.93,2.755,10.323,188.254
2011-07-21,6.75,9.708,2.958,7.792,0.0,13.864,183.0,1.889,5.889,188.889
2011-07-22,9.614,14.01,4.396,6.75,0.0,10.781,185.889,1.937,5.708,191.597
2011-07-23,8.886,11.375,2.49,4.0,0.083,9.0,185.747,2.083,7.141,192.888
2011-07-24,14.531,18.188,3.656,7.042,1.625,15.729,187.972,3.194,12.167,200.139
2011-07-25,22.188,32.166,9.98,14.875,5.625,27.698,183.86,3.691,13.034,196.894
2011-07-26,19.89,28.035,8.146,11.909,4.455,25.208,182.432,3.74,6.575,189.008
2011-07-27,18.419,31.289,12.869,7.375,2.958,19.052,179.736,3.125,8.014,187.75
2011-07-28,25.231,37.022,11.791,18.458,1.75,41.552,196.514,3.908,20.695,217.208
2011-07-29,30.666,43.333,12.667,16.542,2.667,41.219,194.849,4.667,18.356,213.205
2011-07-30,21.021,26.927,5.906,13.167,1.208,27.365,190.833,3.764,13.403,204.236
2011-07-31,6.354,7.979,1.625,13.0,0.542,21.386,184.817,2.384,6.119,190.936
2011-08-01,12.0,16.172,4.172,18.0,0.75,25.433,186.718,3.048,5.29,192.008
2011-08-02,14.532,20.559,6.026,13.708,0.455,24.156,188.222,3.083,7.292,195.514
2011-08-03,15.719,26.438,10.719,9.542,0.417,19.306,188.43,2.81,9.681,198.111
2011-08-04,9.448,18.146,8.698,5.708,0.083,18.972,180.957,1.903,6.53,187.487
2011-08-05,14.906,25.76,10.854,5.042,2.292,13.472,179.264,2.805,7.653,186.917
2011-08-06,14.886,26.052,11.167,7.417,5.625,17.667,176.367,3.52,6.617,182.984
2011-08-07,15.438,20.625,5.188,16.375,5.458,28.042,184.684,3.911,14.081,198.765
2011-08-08,23.347,30.368,7.021,14.625,4.458,27.806,183.5,3.847,16.215,199.714
2011-08-09,24.518,37.546,13.028,17.208,6.955,32.768,180.679,4.473,12.145,192.824
2011-08-10,21.75,27.708,5.958,19.292,6.875,41.459,177.859,4.736,9.677,187.536
2011-08-11,24.531,30.02,5.49,25.542,6.917,48.569,181.194,4.945,13.042,194.236
2011-08-12,23.417,25.219,1.802,25.125,5.208,41.714,191.764,4.785,14.944,206.708
2011-08-13,16.698,17.958,1.26,36.375,7.167,67.698,188.499,4.687,12.241,200.74
2011-08-14,13.656,14.781,1.125,32.292,6.917,64.083,181.055,5.583,8.042,189.097
2011-08-15,15.625,18.886,3.26,18.375,9.542,42.187,178.601,5.851,6.356,184.957
2011-08-16,20.324,22.574,2.25,21.792,6.375,48.034,186.423,5.437,10.254,196.677
2011-08-17,20.968,23.958,2.989,26.833,6.292,56.687,188.208,5.0,9.389,197.597
2011-08-18,17.958,23.74,5.782,24.0,7.125,57.74,176.972,4.702,5.986,182.958
2011-08-19,15.796,20.962,5.167,10.458,3.667,29.65,183.025,3.878,6.695,189.72
2011-08-20,14.792,17.625,2.833,5.542,1.125,15.281,192.333,2.819,11.68,204.014
2011-08-21,8.229,8.958,0.729,2.708,0.083,9.448,189.358,2.444,7.593,196.951
2011-08-22,18.394,25.799,7.406,4.583,0.167,12.886,191.092,2.945,9.316,200.408
2011-08-23,20.166,31.006,10.84,16.818,4.909,37.36,188.135,3.986,12.561,200.696
2011-08-24,12.393,31.776,19.383,6.417,4.75,18.812,179.393,2.687,17.105,196.498
2011-08-25,11.885,30.604,18.719,5.5,4.667,20.75,178.949,3.007,10.964,189.913
2011-08-26,14.552,26.229,11.677,7.083,2.5,17.833,183.875,2.583,7.125,191.0
2011-08-27,10.906,14.062,3.156,7.25,1.333,14.958,185.07,2.333,6.181,191.25
2011-08-28,9.281,10.188,0.906,9.375,2.042,16.49,187.745,2.695,6.926,194.671
2011-08-29,11.354,14.854,3.5,9.167,1.958,16.136,185.265,2.222,5.362,190.628
2011-08-30,9.656,13.125,3.469,6.125,0.5,12.688,185.5,1.749,5.333,190.833
2011-08-31,11.625,19.458,7.833,6.375,0.417,15.729,181.489,2.348,11.122,192.611
2011-09-01,8.135,17.719,9.583,4.542,0.083,19.688,176.028,1.833,8.056,184.083
2011-09-02,9.979,21.573,11.594,7.333,1.167,25.219,177.694,2.264,7.375,185.07
2011-09-03,7.458,12.667,5.208,10.375,2.292,28.864,177.704,2.889,7.558,185.262
2011-09-04,7.656,10.187,2.531,5.958,1.667,18.167,180.734,2.375,7.001,187.735
2011-09-05,17.625,25.656,8.031,6.458,0.75,19.334,186.597,2.585,9.444,196.042
2011-09-06,19.527,24.577,5.05,5.292,1.955,10.428,187.37,3.19,11.777,199.148
2011-09-07,22.249,25.258,3.01,11.5,3.333,17.755,189.731,3.486,10.452,200.183
2011-09-08,33.344,46.552,13.208,20.333,7.333,26.687,193.597,5.133,23.069,216.667
2011-09-09,20.583,32.917,12.334,10.917,5.458,23.708,185.326,3.903,11.306,196.632
2011-09-10,13.937,26.854,12.917,11.0,5.75,21.292,182.43,3.542,8.736,191.167
2011-09-11,10.062,17.229,7.167,6.083,1.208,15.031,187.444,3.381,11.0,198.444
2011-09-12,15.969,34.771,18.802,5.292,2.667,13.479,186.146,2.996,13.804,199.95
2011-09-13,15.833,29.177,13.344,7.542,7.583,17.916,181.337,3.111,8.774,190.111
2011-09-14,20.406,32.344,11.938,10.042,5.458,20.771,183.069,3.261,12.028,195.097
2011-09-15,15.458,31.5,16.042,5.208,3.708,11.802,180.675,2.889,18.676,199.35
2011-09-16,14.406,29.281,14.875,4.875,3.208,13.281,179.778,2.514,14.278,194.055
2011-09-17,10.698,23.51,12.812,4.542,3.208,15.218,179.5,2.911,11.292,190.792
2011-09-18,9.281,14.74,5.458,5.625,3.875,13.552,179.94,2.706,10.928,190.867
2011-09-19,10.771,15.688,4.916,11.667,2.833,20.25,184.312,2.944,8.127,192.439
2011-09-20,12.495,17.749,5.254,5.333,0.773,11.463,186.304,2.522,6.217,192.522
2011-09-21,10.927,18.927,8.0,5.958,0.875,23.104,186.466,2.722,7.623,194.089
2011-09-22,15.875,21.906,6.031,5.042,3.292,12.312,184.736,3.222,7.458,192.195
2011-09-23,16.229,20.229,4.0,6.75,1.0,11.219,192.0,3.1,13.847,205.847
2011-09-24,17.5,22.979,5.479,6.792,1.042,9.979,193.442,2.95,12.219,205.661
2011-09-25,13.615,15.364,1.75,6.833,1.75,9.792,193.833,2.931,9.694,203.528
2011-09-26,21.208,27.625,6.416,10.958,1.042,16.271,194.745,3.248,14.309,209.054
2011-09-27,18.156,25.042,6.886,11.136,1.0,16.062,191.531,2.972,11.931,203.462
2011-09-28,14.75,17.76,3.01,9.792,1.042,14.323,189.347,2.583,9.805,199.153
2011-09-29,21.688,27.864,6.177,12.708,2.167,18.438,191.028,3.623,12.972,204.0
2011-09-30,27.479,32.979,5.5,22.792,4.333,37.365,190.072,4.074,17.354,207.426
2011-10-01,15.729,18.396,2.666,11.167,2.583,14.406,187.764,3.056,8.917,196.681
2011-10-02,9.552,10.49,0.937,9.125,1.458,13.218,188.694,2.463,7.472,196.166
2011-10-03,16.24,20.75,4.51,7.792,1.292,9.844,190.349,2.486,9.106,199.455
2011-10-04,20.156,25.64,5.484,7.375,1.273,8.798,192.038,2.572,10.181,202.219
2011-10-05,24.232,34.925,10.693,11.5,1.167,16.482,194.873,3.582,17.799,212.672
2011-10-06,21.666,27.125,5.458,4.042,1.333,8.136,188.866,3.396,9.975,198.841
2011-10-07,17.792,22.666,4.875,11.625,1.125,14.031,189.847,3.306,9.722,199.569
2011-10-08,27.104,38.344,11.24,20.292,1.417,21.76,193.458,4.398,13.361,206.819
2011-10-09,13.969,14.782,0.812,26.167,1.292,30.51,193.329,4.083,11.112,204.441
2011-10-10,22.052,29.698,7.646,29.208,2.75,37.802,194.139,5.75,16.903,211.041
2011-10-11,28.354,50.042,21.687,39.75,2.458,46.083,199.295,6.072,24.996,224.291
2011-10-12,24.166,29.312,5.146,28.792,2.917,33.01,196.083,4.322,14.36,210.443
2011-10-13,38.396,53.552,15.156,39.0,6.458,47.896,200.569,5.986,27.222,227.792
2011-10-14,33.625,44.792,11.166,42.583,6.083,56.906,196.389,5.702,21.847,218.236
2011-10-15,14.271,17.729,3.458,9.75,3.542,18.458,184.065,2.556,12.546,196.611
2011-10-16,12.208,13.74,1.531,11.542,4.25,20.656,183.806,4.847,7.667,191.472
2011-10-17,28.112,39.431,11.319,21.667,3.333,28.17,200.304,4.596,16.102,216.406
2011-10-18,18.747,23.353,4.606,12.708,1.8,18.135,193.541,3.16,11.601,205.143
2011-10-19,14.375,18.0,3.625,9.583,0.125,13.156,193.653,2.5,9.583,203.236
2011-10-20,13.677,16.531,2.854,9.583,0.0,14.136,193.069,2.626,9.319,202.389
2011-10-21,13.865,17.083,3.219,7.25,0.0,12.438,189.508,2.486,8.763,198.271
2011-10-22,21.563,30.406,8.844,6.958,1.625,15.802,189.0,3.764,15.5,204.5
2011-10-23,16.156,19.375,3.219,5.417,2.042,12.208,183.718,4.117,8.385,192.103
2011-10-24,18.281,26.0,7.719,9.833,0.708,18.229,188.906,3.156,9.51,198.416
2011-10-25,23.779,33.917,10.138,14.875,1.833,26.76,189.917,3.931,14.028,203.944
