date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2012-05-12,6.73,6.938,0.208,,15.25,1.458
2012-05-13,8.708,8.98,0.271,,40.646,3.167
2012-05-14,12.125,12.771,0.646,,41.73,1.583
2012-05-15,6.825,7.05,0.225,,22.31,1.333
2012-05-16,9.646,10.375,0.73,,34.666,1.708
2012-05-17,7.27,7.625,0.354,,47.104,1.792
2012-05-18,8.021,8.125,0.104,,36.479,1.87
2012-05-19,9.188,9.479,0.292,,42.188,2.875
2012-05-20,4.938,4.958,0.021,,22.917,1.958
2012-05-21,4.5,4.5,0.0,,12.021,4.667
2012-05-22,6.65,6.825,0.175,,20.643,5.095
2012-05-23,12.042,12.75,0.708,,32.542,2.458
2012-05-24,12.77,13.48,0.708,,39.542,2.125
2012-05-25,10.729,11.375,0.646,,36.042,2.13
2012-05-26,10.812,12.521,1.708,,29.27,2.75
2012-05-27,8.375,9.375,1.0,,33.354,2.708
2012-05-28,9.333,9.688,0.354,,42.146,4.708
2012-05-29,9.15,9.9,0.75,,49.905,3.095
2012-05-30,7.812,8.542,0.729,,58.896,2.833
2012-05-31,9.479,10.458,0.979,,59.917,3.875
2012-06-01,9.104,10.0,0.896,,37.792,7.696
2012-06-02,7.729,8.604,0.875,,23.916,2.125
2012-06-03,3.562,3.875,0.312,,16.938,6.0
2012-06-04,5.667,6.229,0.562,,14.916,1.458
2012-06-05,6.0,6.25,0.25,,11.651,3.619
2012-06-06,8.125,9.021,0.896,,19.176,1.75
2012-06-07,9.75,10.708,0.958,,32.104,1.5
2012-06-08,9.666,10.812,1.146,,21.875,1.391
2012-06-09,4.75,4.854,0.104,,29.833,1.083
2012-06-10,4.916,5.0,0.083,,24.979,1.292
2012-06-11,11.73,12.542,0.812,,41.458,2.042
2012-06-12,8.55,8.85,0.3,,25.738,2.857
2012-06-13,6.958,7.438,0.48,,19.812,2.333
2012-06-14,5.646,5.854,0.208,,23.916,3.083
2012-06-15,7.958,8.562,0.604,,11.979,1.043
2012-06-16,8.167,10.021,1.854,,8.688,1.0
2012-06-17,4.292,4.521,0.229,,9.458,1.083
2012-06-18,9.167,9.917,0.75,,23.354,1.167
2012-06-19,7.0,8.925,1.925,,16.524,1.381
2012-06-20,7.416,8.0,0.584,,15.688,1.375
2012-06-21,8.312,8.584,0.27,,15.979,2.083
2012-06-22,7.562,8.084,0.521,,22.25,1.391
2012-06-23,9.229,10.146,0.916,,32.25,1.875
2012-06-24,5.875,6.396,0.521,,12.125,1.125
2012-06-25,9.229,10.0,0.771,,11.438,1.417
2012-06-26,4.2,4.375,0.175,,7.928,1.238
2012-06-27,5.354,5.75,0.396,,9.0,1.583
2012-06-28,5.854,6.479,0.625,,15.584,2.458
2012-06-29,6.646,7.583,0.938,,17.98,1.304
2012-06-30,5.48,8.375,2.896,,18.396,1.0
2012-07-01,3.334,3.458,0.125,,23.625,1.0
2012-07-02,9.292,10.792,1.5,,19.5,1.167
2012-07-03,4.975,5.275,0.3,,22.458,1.143
2012-07-04,9.083,10.833,1.75,,16.45,1.125
2012-07-05,5.166,7.52,2.354,,16.75,1.083
2012-07-06,3.146,5.0,1.854,,18.146,1.0
2012-07-07,3.25,3.417,0.167,,35.854,1.042
2012-07-08,3.271,3.271,0.0,,23.48,1.0
2012-07-09,6.334,7.146,0.812,,44.5,8.167
2012-07-10,6.35,7.675,1.325,,42.262,2.19
2012-07-11,6.104,7.479,1.375,,25.271,1.458
2012-07-12,5.75,6.562,0.812,,25.708,1.042
2012-07-13,10.667,12.542,1.875,,22.396,1.13
2012-07-14,7.666,9.646,1.979,,26.708,1.0
2012-07-15,3.958,6.438,2.479,,23.521,1.875
2012-07-16,4.958,6.792,1.833,,28.875,4.833
2012-07-17,2.825,4.375,1.55,,11.548,1.238
2012-07-18,3.854,5.562,1.708,,8.834,1.042
2012-07-19,3.834,6.416,2.583,,15.75,2.208
2012-07-20,6.042,8.208,2.167,,10.146,1.217
2012-07-21,5.104,7.0,1.896,,12.0,1.042
2012-07-22,4.688,6.0,1.312,,17.729,1.042
2012-07-23,6.084,7.229,1.146,,30.084,6.125
2012-07-24,7.6,9.25,1.65,,32.119,2.667
2012-07-25,6.084,7.125,1.042,,51.729,6.417
2012-07-26,5.354,6.062,0.708,,65.062,6.458
2012-07-27,4.229,5.792,1.562,,30.25,4.087
2012-07-28,4.48,6.042,1.562,,20.125,1.625
2012-07-29,4.416,4.938,0.521,,19.854,1.375
2012-07-30,5.729,6.834,1.104,,39.104,2.542
2012-07-31,3.696,4.544,0.848,,15.375,1.958
2012-08-01,3.619,4.31,0.69,,15.619,2.762
2012-08-02,2.062,2.75,0.688,,9.854,1.0
2012-08-03,2.417,3.042,0.625,,13.834,1.0
2012-08-04,2.625,2.917,0.292,,15.145,3.25
2012-08-05,1.896,2.146,0.25,,8.771,2.333
2012-08-06,6.312,8.25,1.938,,16.979,1.417
2012-08-07,5.975,8.625,2.65,,22.857,1.619
2012-08-08,8.708,10.292,1.583,,33.021,1.667
2012-08-09,10.0,12.375,2.375,,35.125,1.875
2012-08-10,8.271,10.666,2.396,,33.917,2.261
2012-08-11,4.042,5.062,1.021,,16.084,1.375
2012-08-12,3.73,4.77,1.042,,21.688,1.417
2012-08-13,3.708,4.854,1.146,,21.375,1.375
2012-08-14,5.217,5.956,0.739,,15.708,1.125
2012-08-15,3.458,5.271,1.812,,22.23,2.625
2012-08-16,4.757,6.681,1.924,,16.786,3.19
2012-08-17,5.292,6.75,1.458,,20.084,4.217
2012-08-18,7.834,9.312,1.479,,32.23,2.5
2012-08-19,6.084,7.562,1.479,,22.146,1.5
2012-08-20,5.604,7.417,1.812,,10.521,1.458
2012-08-21,5.696,8.826,3.13,,8.604,1.25
2012-08-22,5.292,7.833,2.542,,11.875,1.083
2012-08-23,4.642,7.786,3.142,,10.881,1.429
2012-08-24,4.042,5.416,1.375,,11.875,1.348
2012-08-25,2.334,3.042,0.708,,9.646,1.5
2012-08-26,1.417,1.771,0.354,,11.0,1.417
2012-08-27,2.438,3.146,0.708,,9.812,1.0
2012-08-28,5.5,5.875,0.375,,14.524,1.286
2012-08-29,7.584,9.084,1.5,,17.125,1.208
2012-08-30,5.271,7.77,2.5,,22.896,1.75
2012-08-31,4.896,5.021,0.125,,21.75,1.522
2012-09-01,5.938,6.292,0.354,,29.604,6.333
2012-09-02,5.771,5.875,0.104,,35.708,2.875
2012-09-03,6.875,7.729,0.854,,35.458,2.792
2012-09-04,5.113,6.482,1.37,,24.997,4.0
2012-09-05,7.047,8.586,1.538,,16.015,2.167
2012-09-06,6.083,8.771,2.688,,20.062,2.792
2012-09-07,6.188,7.938,1.75,,22.25,1.957
2012-09-08,4.708,5.896,1.188,,20.666,2.375
2012-09-09,3.083,3.5,0.417,,17.438,2.875
2012-09-10,5.146,6.271,1.125,,18.375,1.917
2012-09-11,6.65,7.2,0.55,,17.334,1.619
2012-09-12,7.682,8.636,0.954,,20.546,1.773
2012-09-13,5.625,6.625,1.0,,22.708,1.75
2012-09-14,6.104,6.812,0.708,,25.75,2.13
2012-09-15,6.584,8.0,1.416,,20.896,2.167
2012-09-16,3.542,4.166,0.625,,7.792,1.542
2012-09-17,2.584,2.812,0.229,,10.542,1.833
2012-09-18,6.225,6.775,0.55,,17.904,1.571
2012-09-19,7.666,8.146,0.479,,32.125,1.833
2012-09-20,10.125,10.729,0.604,,44.5,2.417
2012-09-21,10.708,11.625,0.916,,42.646,2.087
2012-09-22,10.354,11.0,0.646,,37.979,2.292
2012-09-23,3.666,3.854,0.188,,23.646,1.583
2012-09-24,9.5,11.416,1.917,,20.583,1.958
2012-09-25,8.7,10.25,1.55,,18.524,2.524
2012-09-26,5.958,6.188,0.229,,20.188,2.792
2012-09-27,11.521,12.333,0.812,,22.5,2.417
2012-09-28,8.542,9.375,0.833,,26.146,2.609
2012-09-29,11.062,11.708,0.646,,16.688,1.583
2012-09-30,4.188,4.271,0.084,,15.23,1.417
2012-10-01,7.208,8.604,1.396,,16.396,1.75
2012-10-02,8.5,10.324,1.824,,13.97,1.476
2012-10-03,7.667,8.452,0.786,,13.096,0.238
2012-10-04,7.48,8.396,0.917,,13.02,0.25
2012-10-05,13.438,14.771,1.333,,17.458,1.826
2012-10-06,17.708,19.896,2.188,,30.042,1.25
2012-10-07,8.0,9.062,1.062,,24.438,0.792
2012-10-08,4.708,4.75,0.042,,15.146,1.25
2012-10-09,10.125,11.675,1.55,,23.619,3.0
2012-10-10,7.531,8.702,1.172,,28.128,1.75
2012-10-11,5.062,5.375,0.312,,34.375,1.333
2012-10-12,3.771,4.062,0.292,,19.688,1.217
2012-10-13,4.125,4.771,0.646,,18.042,4.0
2012-10-14,5.0,5.125,0.125,,32.062,4.083
2012-10-15,5.729,7.083,1.354,,33.084,1.625
2012-10-16,10.45,11.625,1.175,,33.524,1.429
2012-10-17,13.083,14.521,1.438,,25.125,0.875
2012-10-18,5.812,5.854,0.042,,18.438,0.833
2012-10-19,10.125,12.166,2.042,,16.188,1.174
2012-10-20,11.48,12.438,0.958,,26.334,2.375
2012-10-21,9.312,9.812,0.5,,37.188,3.125
2012-10-22,7.75,9.354,1.604,,30.98,2.75
2012-10-23,8.875,9.275,0.4,,15.381,1.0
2012-10-24,13.333,14.979,1.646,,14.084,1.167
2012-10-25,15.542,16.916,1.375,,23.25,2.042
2012-10-26,17.521,22.083,4.562,,24.416,1.87
2012-10-27,17.27,28.416,11.146,,40.0,1.542
2012-10-28,7.708,8.75,1.042,,30.542,1.417
2012-10-29,10.834,12.167,1.334,,25.729,1.583
2012-10-30,17.05,20.05,3.0,,28.262,1.571
2012-10-31,11.479,13.438,1.958,,28.188,1.458
2012-11-01,11.98,13.479,1.5,,17.0,1.5
2012-11-02,15.77,17.458,1.688,,21.604,2.478
2012-11-03,12.416,14.042,1.625,,28.834,6.75
2012-11-04,11.562,12.104,0.542,,31.812,2.167
2012-11-05,18.25,21.75,3.5,,27.521,1.083
2012-11-06,14.575,19.0,4.425,,30.762,1.667
2012-11-07,13.917,15.271,1.354,,28.479,1.375
2012-11-08,15.0,17.312,2.312,,38.875,2.125
2012-11-09,14.792,16.375,1.584,,54.0,3.652
2012-11-10,8.125,8.312,0.188,,30.5,2.625
2012-11-11,6.062,6.25,0.188,,19.708,1.458
2012-11-12,8.708,9.167,0.458,,27.438,1.917
2012-11-13,14.525,16.675,2.15,,27.166,1.619
2012-11-14,9.625,10.312,0.688,,20.166,1.583
2012-11-15,11.084,12.271,1.188,,15.5,1.208
2012-11-16,17.229,24.333,7.104,,20.354,4.87
2012-11-17,10.73,11.458,0.729,,21.479,1.917
2012-11-18,8.875,10.208,1.334,,21.708,1.375
2012-11-19,17.095,23.166,6.072,,27.071,3.143
2012-11-20,16.63,20.544,3.913,,27.854,2.333
2012-11-21,18.854,24.854,6.0,,24.354,2.833
2012-11-22,23.479,30.896,7.416,,29.25,4.167
2012-11-23,14.688,17.042,2.354,,38.083,3.87
2012-11-24,14.104,18.208,4.104,,35.438,2.542
2012-11-25,12.125,13.312,1.188,,26.104,2.458
2012-11-26,8.548,9.333,0.786,,23.262,2.048
2012-11-27,9.87,11.478,1.608,,13.104,2.125
2012-11-28,19.292,28.042,8.75,,22.875,5.292
2012-11-29,22.438,38.292,15.854,,22.646,1.875
2012-11-30,17.479,31.542,14.062,,24.0,1.957
2012-12-01,11.312,23.312,12.0,,25.188,2.958
2012-12-02,15.771,21.084,5.312,,19.479,2.042
2012-12-03,18.562,38.812,20.25,,21.312,2.958
2012-12-04,8.0,8.525,0.525,,22.143,2.429
2012-12-05,18.0,22.979,4.98,,21.25,3.25
2012-12-06,7.979,8.562,0.584,,15.5,2.875
2012-12-07,14.666,20.167,5.5,,19.938,3.435
2012-12-08,5.27,5.542,0.271,,23.938,3.25
2012-12-09,7.98,8.312,0.333,,16.5,1.875
2012-12-10,17.381,24.262,6.881,,16.524,2.714
2012-12-11,17.456,22.804,5.348,,18.084,4.333
2012-12-12,18.042,22.146,4.104,,20.312,3.75
2012-12-13,22.896,35.458,12.562,,24.854,6.917
2012-12-14,34.5,60.958,26.458,,31.271,4.565
2012-12-15,24.416,46.75,22.334,,22.042,1.792
2012-12-16,9.396,9.812,0.417,,15.646,2.042
2012-12-17,14.166,18.292,4.125,,24.979,2.542
2012-12-18,8.8,9.45,0.65,,22.095,1.952
2012-12-19,20.208,25.834,5.625,,19.416,3.292
2012-12-20,21.979,31.646,9.666,,28.416,3.958
2012-12-21,29.334,60.0,30.667,,24.521,3.348
2012-12-22,13.208,16.792,3.583,,11.271,1.5
2012-12-23,10.208,12.646,2.438,,24.52,2.542
2012-12-24,9.292,10.333,1.042,,17.375,2.417
2012-12-25,25.625,40.875,15.25,,29.762,3.429
2012-12-26,13.312,25.0,11.688,,25.188,2.375
2012-12-27,21.958,36.375,14.416,,21.396,3.5
2012-12-28,20.312,36.854,16.542,,16.812,1.696
2012-12-29,16.854,29.292,12.438,,17.667,1.667
2012-12-30,10.5,12.271,1.77,,19.416,2.0
2012-12-31,7.812,8.521,0.708,,13.896,1.875
2013-01-01,7.875,7.916,0.042,24.375,,3.958
2013-01-02,12.25,12.958,0.708,26.334,,4.375
2013-01-03,20.084,25.396,5.312,40.396,,3.565
2013-01-04,14.9,19.092,4.191,36.958,,2.583
2013-01-05,9.916,11.146,1.229,21.334,,2.208
2013-01-06,14.917,18.396,3.48,20.104,,2.833
2013-01-07,19.952,25.729,5.777,27.729,,10.083
2013-01-08,20.358,30.428,10.072,16.666,,3.095
2013-01-09,6.812,7.646,0.834,10.48,,1.917
2013-01-10,15.146,17.688,2.542,9.458,,2.304
2013-01-11,16.959,20.201,3.242,31.0,,4.667
2013-01-12,14.104,16.375,2.271,44.5,,4.583
2013-01-13,13.0,15.084,2.083,45.125,,4.458
2013-01-14,15.589,19.602,4.013,19.666,,3.833
2013-01-15,16.25,23.688,7.438,10.896,,3.417
2013-01-16,21.548,29.69,8.143,15.476,,3.571
2013-01-17,20.146,25.479,5.334,38.854,,5.391
2013-01-18,15.612,22.49,6.878,53.23,,5.75
2013-01-19,12.312,13.729,1.416,22.188,,3.208
2013-01-20,16.167,20.896,4.73,32.979,,4.333
2013-01-21,6.171,6.644,0.473,19.75,,2.583
2013-01-22,15.958,18.666,2.708,26.75,,3.875
2013-01-23,22.19,30.428,8.238,29.976,,4.19
2013-01-24,22.916,34.193,11.276,20.938,,4.143
2013-01-25,21.64,36.106,14.468,12.875,,3.25
2013-01-26,6.834,7.084,0.25,18.792,,2.0
2013-01-27,13.625,17.23,3.604,20.02,,7.458
2013-01-28,22.654,35.575,12.921,23.137,,4.19
2013-01-29,19.083,26.512,7.428,23.19,,4.042
2013-01-30,20.979,25.834,4.854,34.5,,2.458
2013-01-31,18.042,21.062,3.021,44.708,,2.696
2013-02-01,20.004,26.313,6.31,42.334,,5.0
2013-02-02,11.584,13.062,1.479,21.917,,1.667
2013-02-03,10.396,13.896,3.5,50.958,,1.833
2013-02-04,5.438,5.829,0.392,9.732,,1.905
2013-02-05,11.158,14.908,3.75,8.384,,2.542
2013-02-06,10.146,10.979,0.833,8.48,,2.375
2013-02-07,9.084,9.875,0.792,2.521,,2.435
2013-02-08,7.606,8.244,0.638,1.854,,2.125
2013-02-09,9.229,9.938,0.708,5.334,,1.739
2013-02-10,9.792,11.104,1.312,7.229,,2.75
2013-02-11,4.169,4.623,0.454,3.833,,1.333
2013-02-12,5.334,5.708,0.375,5.02,,1.75
2013-02-13,6.916,7.25,0.334,4.8,,2.083
2013-02-14,6.643,6.952,0.31,7.109,,1.15
2013-02-15,7.608,8.102,0.494,7.062,,1.375
2013-02-16,11.938,13.0,1.062,20.0,,3.833
2013-02-17,14.834,17.146,2.312,21.729,,7.042
2013-02-18,6.012,6.184,0.172,4.072,,1.0
2013-02-19,5.542,5.771,0.229,9.438,,1.417
2013-02-20,8.166,9.166,1.0,13.916,,2.708
2013-02-21,14.583,17.146,2.562,21.104,,4.0
2013-02-22,16.66,19.53,2.87,27.75,,3.833
2013-02-23,14.042,15.021,0.98,25.438,,3.833
2013-02-24,19.292,22.938,3.646,23.875,,4.125
2013-02-25,24.974,29.794,4.82,41.73,,5.125
2013-02-26,19.312,22.854,3.542,32.52,,3.708
2013-02-27,14.756,16.694,1.938,7.916,,1.619
2013-02-28,15.979,17.97,1.991,24.869,,2.348
2013-03-01,21.044,26.136,5.092,42.5,,2.208
2013-03-02,4.958,5.104,0.146,15.104,,1.125
2013-03-03,4.625,4.688,0.062,5.25,,4.292
2013-03-04,15.054,17.758,2.704,10.834,,4.083
2013-03-05,7.538,7.926,0.387,19.274,,3.667
2013-03-06,9.28,10.968,1.688,14.262,,3.0
2013-03-07,8.584,10.292,1.708,10.521,,2.87
2013-03-08,12.426,13.514,1.087,15.833,,4.458
2013-03-09,9.542,10.062,0.521,33.688,,4.333
2013-03-10,6.5,6.958,0.458,12.479,,1.917
2013-03-11,14.652,16.699,2.048,10.604,,4.375
2013-03-12,14.562,17.48,2.916,13.729,,6.167
2013-03-13,8.428,8.786,0.357,5.238,,2.714
2013-03-14,7.604,7.98,0.375,12.979,,1.739
2013-03-15,12.486,13.592,1.106,24.812,,3.708
2013-03-16,12.708,13.958,1.25,37.5,,3.792
2013-03-17,12.208,13.646,1.438,27.792,,3.458
2013-03-18,10.517,11.014,0.496,23.208,,3.208
2013-03-19,12.878,13.568,0.69,63.622,,3.833
2013-03-20,9.738,10.172,0.434,31.396,,2.143
2013-03-21,5.292,5.354,0.062,10.438,,1.043
2013-03-22,11.095,12.461,1.366,19.479,,2.917
2013-03-23,9.896,10.146,0.25,25.416,,3.875
2013-03-24,13.104,14.23,1.125,29.479,,4.333
2013-03-25,15.93,17.852,1.923,23.354,,3.083
2013-03-26,6.726,6.893,0.166,15.098,,1.625
2013-03-27,7.628,7.717,0.089,23.101,,1.571
2013-03-28,12.208,13.458,1.25,27.416,,6.13
2013-03-29,14.201,14.706,0.505,15.562,,1.25
2013-03-30,2.625,2.625,0.0,8.688,,1.042
2013-03-31,8.396,8.583,0.188,20.938,,1.417
2013-04-01,8.938,9.708,0.771,,,6.875
2013-04-02,10.575,11.375,0.8,,,2.333
2013-04-03,8.25,8.708,0.458,,,1.75
2013-04-04,16.438,17.896,1.458,,,2.167
2013-04-05,14.312,15.896,1.584,,,3.043
2013-04-06,4.625,4.833,0.208,,,1.75
2013-04-07,2.312,2.375,0.062,,,1.0
2013-04-08,8.354,9.292,0.938,,,1.583
2013-04-09,7.956,9.022,1.066,,,2.375
2013-04-10,4.381,4.476,0.095,,,2.095
2013-04-11,9.021,9.77,0.75,,,2.833
2013-04-12,10.146,11.062,0.917,,,4.565
2013-04-13,10.396,10.875,0.479,,,2.958
2013-04-14,8.021,8.416,0.396,,,3.042
2013-04-15,9.52,9.916,0.396,,,2.667
2013-04-16,13.13,14.13,1.0,,,2.792
2013-04-17,10.738,10.976,0.238,,,5.19
2013-04-18,11.0,12.458,1.458,,,2.542
2013-04-19,5.729,5.854,0.125,,,2.087
2013-04-20,12.208,12.625,0.416,,,2.375
2013-04-21,4.396,4.396,0.0,,,1.125
2013-04-22,9.334,9.646,0.312,,,2.5
2013-04-23,13.087,13.826,0.739,,,2.0
2013-04-24,11.381,11.81,0.428,,,1.143
2013-04-25,7.52,8.23,0.708,,,2.042
2013-04-26,5.896,6.021,0.125,,,2.217
2013-04-27,9.688,10.042,0.354,,,2.208
2013-04-28,6.666,6.792,0.125,,,3.583
2013-04-29,5.792,6.021,0.229,,,4.125
2013-04-30,10.304,10.782,0.478,,,1.833
2013-05-01,7.31,8.119,0.81,,,1.286
2013-05-02,5.708,6.062,0.354,,,1.75
2013-05-03,7.125,7.5,0.375,,,2.0
2013-05-04,6.104,6.25,0.146,,,2.125
2013-05-05,6.375,6.5,0.125,,,2.167
2013-05-06,6.688,6.875,0.188,,,2.125
2013-05-07,8.586,8.891,0.304,,,2.667
2013-05-08,9.714,10.428,0.714,,,3.19
2013-05-09,9.0,9.417,0.417,,,3.625
2013-05-10,10.042,10.916,0.875,,,1.957
2013-05-11,6.23,6.5,0.271,,,1.958
2013-05-12,6.958,7.23,0.271,,,2.25
2013-05-13,9.708,10.188,0.48,,,3.833
2013-05-14,9.174,9.87,0.696,,,3.458
2013-05-15,7.524,8.047,0.524,,,2.524
2013-05-16,6.98,7.271,0.292,,,5.542
2013-05-17,6.0,6.083,0.084,,,3.478
2013-05-18,6.042,6.292,0.25,,,1.667
2013-05-19,4.0,4.229,0.229,,,1.042
2013-05-20,4.646,4.834,0.188,,,1.208
2013-05-21,7.425,7.75,0.325,,,1.667
2013-05-22,7.0,7.02,0.021,,,2.0
2013-05-23,9.646,9.917,0.271,,,2.458
2013-05-24,9.854,10.084,0.229,,,2.826
2013-05-25,8.062,8.312,0.25,,,4.0
2013-05-26,4.125,4.27,0.146,,,1.083
2013-05-27,3.146,3.166,0.021,,,1.0
2013-05-28,10.978,12.413,1.435,,,1.0
2013-05-29,4.476,4.5,0.024,,,1.81
2013-05-30,9.625,9.854,0.229,,,1.75
2013-05-31,11.604,12.166,0.562,,,2.913
2013-06-01,11.688,12.25,0.562,,,1.667
2013-06-02,6.396,6.625,0.229,,,2.083
2013-06-03,4.896,4.938,0.042,,,2.042
2013-06-04,6.239,6.783,0.544,,,1.625
2013-06-05,6.714,7.142,0.428,,,1.476
2013-06-06,7.166,7.334,0.167,,,4.083
2013-06-07,9.479,9.98,0.5,,,1.913
2013-06-08,9.354,9.75,0.396,,,2.125
2013-06-09,3.188,3.188,0.0,,,1.0
2013-06-10,3.77,3.916,0.146,,,1.5
2013-06-11,3.891,4.066,0.174,,,1.708
2013-06-12,5.167,5.857,0.69,,,2.952
2013-06-13,5.5,6.312,0.812,,,4.75
2013-06-14,6.542,7.604,1.062,,,3.478
2013-06-15,6.084,6.958,0.875,,,2.417
2013-06-16,2.833,3.084,0.25,,,1.125
2013-06-17,4.333,5.021,0.688,,,1.5
2013-06-18,4.783,5.761,0.978,,,1.083
2013-06-19,3.0,4.405,1.405,,,1.095
2013-06-20,3.354,4.812,1.458,,,1.542
2013-06-21,7.375,8.188,0.812,,,1.826
2013-06-22,8.604,9.188,0.584,,,1.833
2013-06-23,5.708,5.708,0.0,,,1.417
2013-06-24,8.666,9.042,0.375,,,1.042
2013-06-25,8.652,9.848,1.196,,,1.5
2013-06-26,4.071,4.143,0.072,,,1.143
2013-06-27,6.834,6.958,0.125,,,2.833
2013-06-28,8.792,9.125,0.333,,,1.783
2013-06-29,4.875,5.0,0.125,,,1.667
2013-06-30,5.042,5.292,0.25,,,1.333
2013-07-01,10.104,11.312,1.208,,,1.75
2013-07-02,4.87,6.174,1.304,,,2.667
2013-07-03,3.646,4.771,1.125,,,1.167
2013-07-04,4.119,5.214,1.095,,,1.048
2013-07-05,2.188,3.458,1.271,,,1.261
2013-07-06,2.292,3.5,1.208,,,1.042
2013-07-07,2.312,3.188,0.875,,,1.083
2013-07-08,2.834,4.896,2.062,,,3.042
2013-07-09,3.826,5.348,1.522,,,3.042
2013-07-10,4.429,5.143,0.714,,,1.524
2013-07-11,5.5,6.75,1.25,,,1.875
2013-07-12,4.458,5.438,0.98,,,4.435
2013-07-13,3.708,5.042,1.333,,,3.0
2013-07-14,2.98,3.542,0.562,,,3.667
2013-07-15,3.125,3.562,0.438,,,6.5
2013-07-16,4.152,5.456,1.304,,,1.5
2013-07-17,3.81,5.072,1.262,,,2.286
2013-07-18,4.396,6.0,1.604,,,1.333
2013-07-19,5.938,7.167,1.229,,,1.783
2013-07-20,5.458,6.146,0.688,,,2.0
2013-07-21,3.229,3.521,0.292,,,1.208
2013-07-22,3.833,4.708,0.875,,,1.292
2013-07-23,3.37,4.065,0.696,,,1.5
2013-07-24,3.262,3.905,0.643,,,1.286
2013-07-25,3.166,3.166,0.0,,,1.708
2013-07-26,4.458,4.688,0.229,,,1.13
2013-07-27,3.25,3.354,0.104,,,1.042
2013-07-28,3.5,3.75,0.25,,,1.167
2013-07-29,7.146,8.146,1.0,,,1.375
2013-07-30,5.283,6.326,1.044,,,1.333
2013-07-31,4.646,5.771,1.125,,,1.542
2013-08-01,3.979,5.021,1.042,,,1.292
2013-08-02,5.024,6.476,1.452,,,1.3
2013-08-03,4.438,5.729,1.292,,,1.417
2013-08-04,6.271,7.062,0.792,,,1.0
2013-08-05,8.896,9.729,0.834,,,1.208
2013-08-06,7.514,8.734,1.22,,,1.4
2013-08-07,4.078,4.462,0.384,,,1.1
2013-08-08,4.625,5.375,0.75,,,1.333
2013-08-09,4.98,5.625,0.646,,,1.391
2013-08-10,5.688,6.042,0.354,,,1.25
2013-08-11,4.625,4.729,0.104,,,1.625
2013-08-12,8.208,8.666,0.458,,,1.917
2013-08-13,6.956,7.239,0.282,,,2.708
2013-08-14,5.75,6.0,0.25,,,2.167
2013-08-15,4.381,4.596,0.214,,,2.714
2013-08-16,5.354,5.792,0.438,,,2.652
2013-08-17,5.25,5.521,0.271,,,1.667
2013-08-18,4.208,4.458,0.25,,,1.75
2013-08-19,5.604,6.229,0.625,,,5.042
2013-08-20,5.13,6.108,0.978,,,2.708
2013-08-21,6.452,8.334,1.88,,,1.762
2013-08-22,4.854,7.5,2.646,,,2.167
2013-08-23,4.625,6.771,2.146,,,2.043
2013-08-24,4.0,5.396,1.396,,,1.292
2013-08-25,4.834,5.771,0.938,,,1.0
2013-08-26,6.584,7.458,0.875,,,1.208
2013-08-27,7.826,9.456,1.63,,,1.625
2013-08-28,7.416,7.875,0.458,,,4.083
2013-08-29,5.166,6.238,1.072,,,2.286
2013-08-30,5.166,6.375,1.208,,,1.174
2013-08-31,5.854,6.084,0.229,,,1.375
2013-09-01,8.0,8.583,0.584,,,1.042
2013-09-02,10.938,12.042,1.104,,,1.167
2013-09-03,6.13,8.152,2.022,,,1.333
2013-09-04,4.542,4.625,0.083,,,1.208
2013-09-05,5.729,6.229,0.5,,,1.458
2013-09-06,9.31,9.952,0.642,,,3.8
2013-09-07,8.062,8.792,0.729,,,4.042
2013-09-08,3.854,3.896,0.042,,,1.792
2013-09-09,6.584,6.834,0.25,,,1.917
2013-09-10,7.338,8.22,0.882,,,2.042
2013-09-11,6.416,6.916,0.5,,,3.167
2013-09-12,7.199,8.411,1.211,,,4.238
2013-09-13,6.646,7.5,0.854,,,3.739
2013-09-14,6.646,7.334,0.688,,,2.417
2013-09-15,2.75,2.792,0.042,,,2.125
2013-09-16,2.708,2.708,0.0,,,1.583
2013-09-17,7.913,8.348,0.434,,,3.0
2013-09-18,11.667,12.762,1.096,,,3.143
2013-09-19,7.604,7.938,0.334,,,2.625
2013-09-20,8.02,8.667,0.646,,,2.609
2013-09-21,9.708,10.771,1.062,,,4.208
2013-09-22,5.646,6.292,0.646,,,7.417
2013-09-23,4.312,4.584,0.27,,,4.625
2013-09-24,7.152,7.456,0.304,,,8.5
2013-09-25,7.229,7.792,0.562,,,3.542
2013-09-26,4.714,4.834,0.119,,,1.571
2013-09-27,5.979,6.125,0.146,,,10.565
2013-09-28,7.292,7.771,0.479,,,5.625
2013-09-29,4.916,5.0,0.084,,,2.125
2013-09-30,10.354,12.062,1.708,,,3.0
2013-10-01,7.37,10.022,2.652,,,2.0
2013-10-02,8.143,9.166,1.024,,,2.286
2013-10-03,6.062,6.292,0.229,,,2.083
2013-10-04,5.583,5.646,0.062,,,3.739
2013-10-05,8.23,8.604,0.375,,,3.292
2013-10-06,3.104,3.25,0.146,,,4.0
2013-10-07,3.104,3.312,0.208,,,2.25
2013-10-08,3.544,3.957,0.413,,,1.333
2013-10-09,6.048,6.572,0.524,,,1.095
2013-10-10,7.416,9.229,1.812,,,1.875
2013-10-11,7.896,8.979,1.084,,,2.043
2013-10-12,6.875,7.646,0.771,,,1.708
