date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2012-12-28,26.6665,60.479,33.8125,21.375,,191.792,37.167,228.958
2012-12-29,21.396,41.146,19.75,16.208,,190.625,24.208,214.833
2012-12-30,16.583,30.875,14.292000000000002,17.792,,193.043,23.87,216.913
2012-12-31,5.917,8.2915,2.375,9.583,,190.125,5.0,195.125
2013-01-01,11.256,15.0415,3.7855,30.0,,193.957,11.435,205.391
2013-01-02,11.6985,15.059000000000001,3.3605,19.833,,192.167,10.458,202.625
2013-01-03,22.1045,39.229,17.125,22.458,,194.125,23.792,217.917
2013-01-04,13.5,36.7705,23.271,16.25,,193.75,35.042,228.792
2013-01-05,13.792000000000002,22.25,8.4585,14.125,,192.583,23.792,216.375
2013-01-06,17.9565,29.6085,11.652000000000001,16.792,,191.571,16.143,207.714
2013-01-07,25.6665,52.4585,26.792,20.958,,193.458,25.667,219.125
2013-01-08,25.048000000000002,52.592999999999996,27.5455,23.292,,193.458,33.542,227.0
2013-01-09,17.7855,34.419,16.634,5.875,,189.917,9.208,199.125
2013-01-10,24.9165,53.8545,28.9375,7.625,,190.75,11.625,202.375
2013-01-11,22.3125,47.4375,25.125,18.625,,191.391,16.522,207.913
2013-01-12,16.2915,29.771,13.479,28.458,,191.958,14.5,206.458
2013-01-13,17.8335,26.7295,8.896,30.542,,192.292,31.167,223.458
2013-01-14,25.0435,54.4785,29.4345,19.087,,191.5,23.25,214.75
2013-01-15,24.4465,77.73349999999999,53.2875,16.25,,191.5,19.208,210.708
2013-01-16,27.3515,77.2165,49.864999999999995,10.542,,191.391,23.348,214.739
2013-01-17,26.9375,85.3125,58.375,14.833,,192.375,30.667,223.042
2013-01-18,16.1875,29.8335,13.646,30.958,,193.333,10.458,203.792
2013-01-19,15.25,27.792,12.542000000000002,13.583,,192.375,14.458,206.833
2013-01-20,26.7295,61.0415,34.3125,26.833,,192.792,28.542,221.333
2013-01-21,23.625,62.771,39.146,24.875,,193.304,22.522,215.826
2013-01-22,26.935,57.3315,30.3965,18.542,,194.375,19.125,213.5
2013-01-23,32.7655,78.59700000000001,45.8315,27.5,,194.917,29.792,224.708
2013-01-24,33.854,105.3185,71.464,39.708,,195.0,36.625,231.625
2013-01-25,28.9375,88.0,59.0625,52.0,,195.333,45.042,240.375
2013-01-26,14.1875,22.9795,8.792,17.917,,192.826,10.913,203.739
2013-01-27,23.9585,53.25,29.2915,17.625,,192.333,18.542,210.875
2013-01-28,34.8275,104.006,69.1785,30.542,,193.708,31.333,225.042
2013-01-29,28.981,77.747,48.766,31.042,,193.167,29.042,222.208
2013-01-30,32.519,82.7345,50.2155,34.375,,195.167,31.5,226.667
2013-01-31,27.729,54.2085,26.479,24.375,,192.522,22.739,215.261
2013-02-01,28.25,59.1045,30.854,27.917,,193.917,30.417,224.333
2013-02-02,27.396,52.396,25.0,40.75,,195.042,31.042,226.083
2013-02-03,24.0835,75.625,51.5415,44.542,,195.458,38.833,234.292
2013-02-04,17.0835,30.5415,13.4585,6.25,,190.292,10.75,201.042
2013-02-05,18.8635,36.4245,17.562,6.667,,191.087,12.174,203.261
2013-02-06,24.48,54.5625,30.0825,13.667,,191.958,24.042,216.0
2013-02-07,16.75,30.2085,13.457999999999998,10.458,,190.542,29.375,219.917
2013-02-08,20.25,42.521,22.2705,6.333,,189.25,13.625,202.875
2013-02-09,17.0625,29.917,12.854500000000002,4.917,,189.667,15.542,205.208
2013-02-10,21.659,36.477000000000004,14.818,10.696,,191.7,28.45,220.15
2013-02-11,18.479,34.1665,15.6875,7.5,,191.5,21.542,213.042
2013-02-12,27.5625,69.86449999999999,42.3025,10.25,,191.458,21.167,212.625
2013-02-13,18.315,37.170500000000004,18.855,6.125,,191.083,19.958,211.042
2013-02-14,25.0835,42.1455,17.0625,13.0,,191.208,17.375,208.583
2013-02-15,12.896,19.917,7.021,7.5,,189.348,6.348,195.696
2013-02-16,16.6875,25.521,8.8335,27.417,,193.25,14.708,207.958
2013-02-17,27.4965,61.0985,33.6025,34.417,,195.708,24.333,220.042
2013-02-18,16.771,29.5625,12.7915,14.833,,191.458,19.458,210.917
2013-02-19,21.875,41.625,19.75,12.125,,190.708,23.167,213.875
2013-02-20,28.347,75.3655,47.019000000000005,13.417,,190.227,20.0,210.227
2013-02-21,23.75,61.042,37.2915,13.792,,191.458,23.042,214.5
2013-02-22,22.8955,50.5625,27.6665,17.708,,192.0,19.667,211.667
2013-02-23,17.2085,23.5625,6.3545,16.167,,191.625,18.042,209.667
2013-02-24,31.836,56.339,24.503,23.542,,192.5,20.167,212.667
2013-02-25,40.4585,97.042,56.5835,53.708,,195.87,30.565,226.435
2013-02-26,31.479,51.396,19.917,70.875,,197.522,37.174,234.696
2013-02-27,28.136499999999998,45.721000000000004,17.584,39.917,,192.167,25.292,217.458
2013-02-28,20.0415,42.271,22.2295,19.208,,189.208,20.333,209.542
2013-03-01,20.8335,29.6665,8.8335,40.458,,193.833,31.458,225.292
2013-03-02,16.0625,24.833,8.771,21.375,,193.696,16.13,209.826
2013-03-03,16.7265,27.7195,10.9925,7.958,,191.583,18.708,210.292
2013-03-04,22.958,40.5415,17.5835,14.667,,192.583,22.625,215.208
2013-03-05,19.5835,35.854,16.271,18.125,,191.25,12.0,203.25
2013-03-06,19.692999999999998,36.3825,16.689500000000002,11.667,,191.75,9.0,200.75
2013-03-07,22.6875,52.9375,30.25,12.25,,190.696,11.957,202.652
2013-03-08,19.625,29.729,10.104500000000002,16.042,,190.792,10.5,201.292
2013-03-09,15.854,23.042,7.1875,27.875,,191.292,11.875,203.167
2013-03-10,16.7915,28.825,12.0335,10.364,,189.952,7.714,197.667
2013-03-11,27.630499999999998,49.4565,21.8265,18.583,,191.375,17.417,208.792
2013-03-12,32.375,63.417,31.0415,26.083,,191.0,23.083,214.083
2013-03-13,22.365,38.3725,16.0075,16.708,,188.333,25.417,213.75
2013-03-14,16.125,26.2295,10.104500000000002,9.583,,187.958,6.958,194.917
2013-03-15,26.6665,41.625,14.957999999999998,25.958,,190.87,13.174,204.043
2013-03-16,25.458,36.417,10.957999999999998,40.042,,193.042,19.667,212.708
2013-03-17,34.2295,58.333,24.1045,55.375,,194.333,26.333,220.667
2013-03-18,33.568,56.112,22.544,54.583,,192.75,28.292,221.042
2013-03-19,22.8955,33.4165,10.521,32.708,,192.875,24.542,217.417
2013-03-20,25.168999999999997,42.125,16.956,21.125,,191.182,15.318,206.5
2013-03-21,9.7085,15.1875,5.4795,7.5,,190.625,5.583,196.208
2013-03-22,20.167,28.9795,8.8125,18.292,,192.125,8.75,200.875
2013-03-23,31.396,43.0,11.604500000000002,37.875,,194.542,21.958,216.5
2013-03-24,39.5,72.15899999999999,32.659000000000006,49.75,,195.667,28.667,224.333
2013-03-25,39.3935,83.57900000000001,44.1855,42.875,,192.348,30.957,223.304
2013-03-26,32.1045,48.1665,16.0625,32.833,,191.5,30.417,221.917
2013-03-27,22.2175,38.438,16.221,16.0,,186.958,16.25,203.208
2013-03-28,25.583,48.521,22.9375,31.375,,189.833,28.083,217.917
2013-03-29,21.25,27.417,6.1665,30.458,,189.435,29.217,218.652
2013-03-30,10.208,13.854,3.646,9.083,,187.348,8.565,195.913
2013-03-31,18.854,27.7915,8.9375,18.833,,191.208,17.417,208.625
2013-04-01,20.044,29.3755,9.3315,14.0,,191.708,21.292,213.0
2013-04-02,31.354,46.521,15.167000000000002,18.625,,192.375,24.917,217.292
2013-04-03,20.4315,31.934,11.5025,13.958,,189.25,14.75,204.0
2013-04-04,36.3335,63.0,26.667,31.042,,193.087,29.261,222.348
2013-04-05,29.9375,60.4375,30.5,32.375,,193.5,36.0,229.5
2013-04-06,14.167000000000002,17.9375,3.7705,12.0,,187.417,20.542,207.958
2013-04-07,7.146,9.6875,2.5415,2.792,,188.833,5.625,194.458
2013-04-08,24.586,38.711,14.1255,18.5,,191.682,18.045,209.727
2013-04-09,23.5205,48.6875,25.1665,24.208,,191.792,14.0,205.792
2013-04-10,16.926000000000002,26.7995,9.874500000000001,12.167,,191.792,7.542,199.333
2013-04-11,24.479,40.354,15.875,19.0,,192.25,15.542,207.792
2013-04-12,22.521,40.958,18.4375,17.042,,192.125,10.625,202.75
2013-04-13,29.875,49.7085,19.8335,25.583,,191.174,22.826,214.0
2013-04-14,21.0205,27.771,6.75,34.5,,191.208,16.833,208.042
2013-04-15,24.644,36.513000000000005,11.869,28.458,,189.0,18.417,207.417
2013-04-16,29.104,52.2915,23.1875,31.833,,189.25,31.292,220.542
2013-04-17,25.497999999999998,41.491,15.9925,37.667,,188.417,30.958,219.375
2013-04-18,23.0205,47.771,24.75,33.167,,188.87,21.304,210.174
2013-04-19,11.021,16.625,5.604,18.542,,189.917,13.958,203.875
2013-04-20,14.229500000000002,18.8545,4.625,15.417,,191.583,26.417,218.0
2013-04-21,9.646,13.167000000000002,3.521,7.333,,189.542,13.458,203.0
2013-04-22,29.312,49.809,20.4975,23.167,,192.208,21.542,213.75
2013-04-23,22.217,28.3915,6.173500000000001,21.458,,190.652,22.783,213.435
2013-04-24,26.517,37.841499999999996,11.324,15.625,,188.375,21.5,209.875
2013-04-25,32.292,60.75,28.4585,22.667,,189.417,21.875,211.292
2013-04-26,20.104,29.208,9.104,31.833,,190.083,9.542,199.625
2013-04-27,22.9375,29.3335,6.396,23.833,,190.083,12.375,202.458
2013-04-28,25.7915,31.104,5.3125,28.167,,192.13,19.435,211.565
2013-04-29,19.9265,23.6955,3.769,32.5,,192.625,20.75,213.375
2013-04-30,27.9375,41.2085,13.271,23.667,,190.667,19.625,210.292
2013-05-01,14.976499999999998,29.645,14.6685,5.708,,188.0,16.042,204.042
2013-05-02,16.9585,29.604,12.645499999999998,6.375,,187.75,15.167,202.917
2013-05-03,14.5835,19.2705,4.6875,14.417,,189.0,20.818,209.818
2013-05-04,14.082999999999998,19.0625,4.979,18.333,,189.167,17.542,206.708
2013-05-05,20.167,23.9375,3.771,29.083,,190.625,16.167,206.792
2013-05-06,20.9275,24.9585,4.0305,32.75,,190.5,16.375,206.875
2013-05-07,11.693,17.3035,5.6105,13.273,,187.667,12.25,199.917
2013-05-08,29.609499999999997,47.7615,18.152,18.458,,188.696,18.913,207.609
2013-05-09,44.5,77.2705,32.7705,34.75,,190.667,26.375,217.042
2013-05-10,28.8125,43.5,14.6875,34.333,,188.542,29.625,218.167
2013-05-11,21.5,38.8335,17.333,25.625,,187.417,20.125,207.542
2013-05-12,23.229,37.7295,14.5,28.708,,190.792,25.208,216.0
2013-05-13,21.6515,35.046,13.395,30.042,,190.0,20.087,210.087
2013-05-14,21.854,30.2085,8.354,33.042,,189.25,22.042,211.292
2013-05-15,23.96,37.21,13.25,31.833,,188.5,20.875,209.375
2013-05-16,15.2085,22.0205,6.8125,31.083,,188.542,17.292,205.833
2013-05-17,17.1665,24.7915,7.625,16.75,,189.333,16.417,205.75
2013-05-18,16.896,24.146,7.25,21.375,,188.957,21.043,210.0
2013-05-19,8.75,10.708,1.9580000000000002,11.5,,185.292,18.375,203.667
2013-05-20,24.204500000000003,36.0225,11.818,21.125,,187.727,14.273,202.0
2013-05-21,32.0625,48.1045,16.0415,58.542,,193.375,26.333,219.708
2013-05-22,39.8405,60.407,20.566,58.583,,195.708,31.708,227.417
2013-05-23,29.75,43.2295,13.479,34.958,,191.958,21.167,213.125
2013-05-24,23.8955,33.458,9.5625,18.5,,190.5,27.583,218.083
2013-05-25,15.3335,19.5,4.167,24.375,,190.043,26.217,216.261
2013-05-26,8.3125,9.7085,1.3955000000000002,19.375,,188.333,25.708,214.042
2013-05-27,5.9855,7.2465,1.261,15.958,,187.708,14.75,202.458
2013-05-28,3.833,4.8955,1.0625,10.917,,185.125,11.833,196.958
2013-05-29,17.5915,23.310499999999998,5.7195,21.667,,185.333,22.0,207.333
2013-05-30,30.2085,46.4165,16.2085,42.917,,193.609,22.652,216.261
2013-05-31,19.9165,30.625,10.7085,24.542,,191.542,23.5,215.042
2013-06-01,18.479,25.1455,6.6665,21.458,,190.917,27.292,218.208
2013-06-02,16.125,20.646,4.521,19.833,,190.458,16.958,207.417
2013-06-03,22.073999999999998,31.841,9.767,26.391,,191.333,21.292,212.625
2013-06-04,22.458,32.5205,10.0625,27.167,,189.913,21.957,211.87
2013-06-05,18.116,24.7335,6.6175,29.875,,189.25,22.458,211.708
2013-06-06,19.8125,27.5835,7.7705,31.25,,188.583,27.458,216.042
2013-06-07,22.5,32.875,10.375,24.333,,189.167,26.708,215.875
2013-06-08,18.583,22.146,3.5625,31.875,,189.875,26.292,216.167
2013-06-09,11.521,13.0625,1.5415,28.542,,189.091,25.091,214.182
2013-06-10,8.324,9.727,1.4035000000000002,16.792,,186.708,22.833,209.542
2013-06-11,8.8335,10.4165,1.5835,13.125,,185.125,20.333,205.458
2013-06-12,16.5835,23.3125,6.729,13.833,,183.125,22.208,205.333
2013-06-13,20.625,33.4795,12.854500000000002,23.25,,183.083,24.0,207.083
2013-06-14,23.108,36.3785,13.271,30.542,,183.739,19.783,203.522
2013-06-15,18.1875,27.875,9.6875,21.875,,184.625,23.917,208.542
2013-06-16,14.125,22.4165,8.2915,18.458,,185.833,17.917,203.75
2013-06-17,22.4635,34.5775,12.1135,21.391,,186.182,23.045,209.227
2013-06-18,23.6905,35.643,11.9525,22.875,,182.458,16.708,199.167
2013-06-19,16.146,30.25,14.104500000000002,13.042,,180.261,15.739,196.0
2013-06-20,20.729,27.9585,7.2295,10.75,,188.25,23.333,211.583
2013-06-21,25.0625,35.8125,10.75,15.875,,189.458,21.833,211.292
2013-06-22,28.4375,41.604,13.1665,21.833,,191.957,22.13,214.087
2013-06-23,18.833,24.0835,5.25,25.833,,192.625,20.625,213.25
2013-06-24,20.2915,29.0625,8.7705,27.0,,191.217,21.043,212.261
2013-06-25,16.435,21.978,5.5435,22.25,,191.833,20.625,212.458
2013-06-26,15.7085,21.5415,5.833,7.917,,188.125,18.292,206.417
2013-06-27,27.833,41.4375,13.604,17.708,,192.87,18.826,211.696
2013-06-28,14.5625,18.2705,3.708,19.125,,192.417,23.458,215.875
2013-06-29,12.271,16.9375,4.6665,19.0,,193.208,22.25,215.458
2013-06-30,8.75,11.4585,2.708,12.083,,189.75,25.042,214.792
2013-07-01,10.4545,13.2955,2.8409999999999997,14.0,,189.304,15.522,204.826
2013-07-02,13.779499999999999,22.1365,8.357,15.0,,189.913,21.522,211.435
2013-07-03,16.2085,22.646,6.4375,11.75,,187.75,18.792,206.542
2013-07-04,16.5,26.229,9.729,17.167,,189.083,19.042,208.125
2013-07-05,18.4585,31.625,13.167000000000002,19.917,,186.667,17.792,204.458
2013-07-06,13.8335,28.7295,14.896,19.292,,187.875,17.917,205.792
2013-07-07,11.479,18.4165,6.9375,20.292,,183.652,16.609,200.261
2013-07-08,19.5415,36.75,17.2085,25.792,,193.125,22.167,215.292
2013-07-09,24.261,47.3695,23.1085,29.208,,193.208,26.708,219.917
2013-07-10,29.521,50.375,20.854,31.333,,191.25,29.375,220.625
2013-07-11,27.0625,41.6875,14.625,31.583,,189.417,22.833,212.25
2013-07-12,22.5655,41.6515,19.086,25.667,,188.304,17.565,205.87
2013-07-13,15.0625,30.2295,15.1665,20.25,,191.333,21.0,212.333
2013-07-14,11.0,20.2915,9.2915,18.625,,195.458,16.5,211.958
2013-07-15,12.979,25.083,12.104,13.125,,192.0,19.208,211.208
2013-07-16,13.827000000000002,29.4475,15.6205,21.583,,205.375,25.625,231.0
2013-07-17,22.625,37.9165,15.2915,31.958,,192.826,22.304,215.13
2013-07-18,19.4375,36.6455,17.2085,26.292,,188.208,12.417,200.625
2013-07-19,22.482,37.0115,14.529499999999999,24.542,,195.682,26.455,222.136
2013-07-20,19.8335,26.771,6.9375,24.458,,198.5,35.667,234.167
2013-07-21,15.9375,20.979,5.042,31.333,,194.917,19.917,214.833
2013-07-22,18.6875,28.9165,10.2295,39.875,,199.583,20.833,220.417
2013-07-23,21.848,40.978,19.1305,25.25,,197.458,20.083,217.542
2013-07-24,19.979,32.771,12.7915,21.167,,189.087,13.087,202.174
2013-07-25,22.625,39.4375,16.8125,36.333,,209.958,21.542,231.5
2013-07-26,24.4375,38.083,13.646,40.375,,205.875,20.417,226.292
2013-07-27,18.958,28.6875,9.7295,41.875,,199.292,25.417,224.708
2013-07-28,13.354500000000002,20.3335,6.979,31.208,,195.708,13.083,208.792
2013-07-29,19.396,36.021,16.625,27.208,,191.304,18.522,209.826
2013-07-30,22.9675,38.4505,15.4825,35.217,,187.25,15.75,203.0
2013-07-31,22.2235,37.434,15.21,36.375,,188.417,18.875,207.292
2013-08-01,22.604,39.0835,16.4795,28.458,,187.458,16.833,204.292
2013-08-02,16.417,26.1665,9.75,30.542,,190.958,13.875,204.833
2013-08-03,18.7915,31.042,12.25,32.083,,194.696,14.652,209.348
2013-08-04,12.6875,18.1045,5.417,27.375,,193.333,17.75,211.083
2013-08-05,15.521,25.646,10.125,23.25,,189.5,22.625,212.125
2013-08-06,22.6295,37.036,14.407,29.208,,192.5,19.792,212.292
2013-08-07,22.356499999999997,37.873,15.5165,33.375,,196.25,25.208,221.458
2013-08-08,24.3955,39.875,15.479,41.958,,196.13,24.217,220.348
2013-08-09,27.854,44.021,16.1665,50.625,,194.667,30.375,225.042
2013-08-10,24.0,34.5,10.5,47.0,,194.375,27.917,222.292
2013-08-11,17.958,23.896,5.9375,47.375,,195.792,24.25,220.042
2013-08-12,21.0,29.652,8.6525,36.25,,194.091,22.909,217.0
2013-08-13,19.163999999999998,24.264499999999998,5.1005,47.458,,198.583,37.958,236.542
2013-08-14,10.7845,13.277,2.4925,50.208,,197.542,26.125,223.667
2013-08-15,9.1875,11.542,2.354,53.958,,196.458,25.625,222.083
2013-08-16,9.396,12.332999999999998,2.9375,49.75,,192.958,23.333,216.292
2013-08-17,7.9375,11.729,3.7915,36.708,,192.391,19.826,212.217
2013-08-18,8.0415,11.3335,3.2915,27.167,,190.125,26.125,216.25
2013-08-19,10.833,19.2915,8.4585,24.167,,187.958,20.833,208.792
2013-08-20,13.148500000000002,23.7925,10.644,20.458,,189.375,13.625,203.0
2013-08-21,17.422,31.212,13.79,22.292,,,,
2013-08-22,20.1455,35.0835,14.9375,20.625,,,,
2013-08-23,16.375,34.3125,17.9375,18.667,,,,
2013-08-24,15.332999999999998,28.5415,13.2085,11.5,,,,
2013-08-25,13.8125,22.6045,8.7915,14.125,,,,
2013-08-26,13.369499999999999,20.0865,6.717499999999999,16.043,,,,
2013-08-27,21.576,34.847,13.271,17.167,,,,
2013-08-28,27.589000000000002,46.0005,18.4125,32.542,,,,
2013-08-29,19.875,30.354,10.479,42.708,,,,
2013-08-30,21.8125,40.1045,18.2915,24.292,,,,
2013-08-31,14.520499999999998,25.8335,11.3125,16.833,,,,
2013-09-01,10.4585,14.5625,4.1045,11.542,,,,
2013-09-02,19.3335,33.375,14.0415,13.375,,,,
2013-09-03,14.094999999999999,34.759,20.663999999999998,10.667,,,,
2013-09-04,16.3995,26.464000000000002,10.064499999999999,4.792,,194.143,24.857,219.0
2013-09-05,18.479,34.5835,16.104,8.5,,191.5,26.792,218.292
2013-09-06,16.0,29.3335,13.3335,10.333,,194.667,28.75,223.417
2013-09-07,14.354500000000002,21.1875,6.8335,13.167,,192.417,43.125,235.542
2013-09-08,10.021,14.7085,4.6875,12.292,,192.25,33.25,225.5
2013-09-09,15.3695,26.674,11.3045,11.727,,195.286,28.714,224.0
2013-09-10,19.755499999999998,35.6235,15.8675,20.625,,199.458,23.333,222.792
2013-09-11,23.202,34.454499999999996,11.2525,39.875,,200.583,30.167,230.75
2013-09-12,28.7085,44.5625,15.854,50.625,,203.625,30.125,233.75
2013-09-13,17.4015,27.5305,10.1295,60.5,,200.083,36.125,236.208
2013-09-14,11.9165,16.271,4.3545,48.083,,193.739,36.478,230.217
2013-09-15,6.667,9.375,2.7085,8.542,,184.042,39.125,223.167
2013-09-16,9.0205,14.2085,5.1875,7.417,,185.292,26.083,211.375
2013-09-17,19.9375,33.5625,13.625,13.167,,194.167,31.417,225.583
2013-09-18,19.7345,35.054500000000004,15.32,14.792,,193.125,27.708,220.833
2013-09-19,20.146,34.5205,14.375,18.958,,193.609,23.957,217.565
2013-09-20,19.72,33.9865,14.2665,23.167,,195.625,24.083,219.708
2013-09-21,18.021,25.7085,7.6875,29.917,,194.87,27.087,221.957
2013-09-22,8.708,10.875,2.1665,30.542,,193.25,28.042,221.292
2013-09-23,9.521,11.7915,2.2705,31.292,,192.292,28.333,220.625
2013-09-24,18.456,28.081,9.625,29.391,,196.13,25.913,222.043
2013-09-25,20.8915,36.8535,15.962,25.083,,193.167,22.333,215.5
2013-09-26,13.696499999999999,25.117,11.4205,7.75,,189.333,18.75,208.083
2013-09-27,20.49,38.182,17.692,13.292,,196.667,21.958,218.625
2013-09-28,9.833,13.0835,3.25,13.375,,190.792,26.167,216.958
2013-09-29,7.0835,9.0,1.9169999999999998,12.875,,188.043,26.913,214.957
2013-09-30,14.146,19.0625,4.9165,19.958,,189.667,23.125,212.792
2013-10-01,20.5,38.5625,18.0625,21.25,,188.875,22.917,211.792
2013-10-02,22.951999999999998,43.7535,20.8015,16.125,,188.167,20.25,208.417
2013-10-03,18.625,30.6665,12.0415,17.417,,188.375,23.083,211.458
2013-10-04,17.26,27.4995,10.239,17.417,,190.435,24.174,214.609
2013-10-05,14.5625,22.0205,7.4585,20.208,,187.667,27.542,215.208
2013-10-06,9.4165,13.729,4.3125,15.75,,186.458,31.083,217.542
2013-10-07,9.377500000000001,14.013000000000002,4.635,14.083,,184.619,25.095,209.714
2013-10-08,10.208,13.4375,3.229,16.667,,184.708,25.125,209.833
2013-10-09,14.088999999999999,23.81,9.721,9.375,,182.708,18.792,201.5
2013-10-10,14.8125,22.1875,7.375,15.708,,186.542,30.917,217.458
2013-10-11,20.6215,37.7365,17.115,26.833,,187.583,23.542,211.125
2013-10-12,14.8125,20.0835,5.271,28.667,,190.739,13.826,204.565
2013-10-13,11.5835,15.8125,4.229,12.292,,191.783,22.565,214.348
2013-10-14,15.1875,21.583,6.396,22.0,,192.913,29.522,222.435
2013-10-15,19.083,31.167,12.082999999999998,22.583,,190.042,26.542,216.583
2013-10-16,11.559999999999999,19.9565,8.3965,7.583,,188.375,13.958,202.333
2013-10-17,19.021,34.75,15.729,10.458,,188.435,26.652,215.087
2013-10-18,20.752000000000002,32.498,11.746500000000001,19.792,,188.826,22.696,211.522
2013-10-19,17.75,26.125,8.375,19.583,,188.125,33.167,221.292
2013-10-20,11.208,16.0,4.7915,9.5,,185.375,21.5,206.875
2013-10-21,20.6085,44.217,23.6085,12.435,,186.292,26.167,212.458
2013-10-22,16.5415,38.8955,22.354,15.458,,187.435,30.0,217.435
2013-10-23,19.291,30.6415,11.3505,12.875,,186.542,40.083,226.625
2013-10-24,15.104500000000002,24.5625,9.457999999999998,12.042,,185.583,40.458,226.042
2013-10-25,21.523500000000002,36.652,15.128499999999999,7.625,,185.792,19.417,205.208
2013-10-26,14.2915,22.854,8.5625,15.417,,189.625,12.708,202.333
2013-10-27,14.207999999999998,22.5625,8.354,20.75,,189.043,25.087,214.13
2013-10-28,21.4585,48.167,26.7085,24.0,,190.917,25.625,216.542
2013-10-29,29.2085,60.8955,31.6875,31.708,,190.958,23.917,214.875
2013-10-30,24.532,62.685,38.153,40.5,,192.043,22.696,214.739
2013-10-31,26.0415,53.729,27.6875,40.5,,196.167,26.792,222.958
2013-11-01,24.796,47.791,22.994500000000002,48.917,,194.565,33.348,227.913
2013-11-02,21.0625,31.646,10.582999999999998,66.25,,193.125,31.958,225.083
2013-11-03,16.396,25.333,8.9375,50.792,,193.0,32.75,225.75
2013-11-04,15.5625,22.625,7.0625,19.917,,190.778,14.111,204.889
2013-11-05,21.5655,42.304,20.739,35.826,,191.0,30.455,221.455
2013-11-06,22.1785,54.2495,32.070499999999996,48.833,,193.542,30.25,223.792
2013-11-07,27.4165,56.0625,28.646,40.0,,193.292,20.208,213.5
2013-11-08,26.9675,59.3755,32.408500000000004,32.333,,192.25,30.042,222.292
2013-11-09,18.25,35.417,17.1665,31.417,,192.833,36.042,228.875
2013-11-10,17.271,29.729,12.457999999999998,23.542,,191.957,16.87,208.826
2013-11-11,14.396,30.479,16.083,7.833,,188.667,13.333,202.0
2013-11-12,17.6875,52.104,34.417,11.292,,191.625,13.458,205.083
2013-11-13,19.192999999999998,41.9125,22.7195,8.958,,191.5,20.083,211.583
2013-11-14,20.3375,49.5945,29.256,29.208,,192.75,23.292,216.042
2013-11-15,23.0,52.75,29.75,21.167,,189.304,22.043,211.348
2013-11-16,23.0625,60.1875,37.125,35.417,,191.833,25.25,217.083
2013-11-17,20.5625,33.6455,13.0835,51.125,,192.917,27.0,219.917
2013-11-18,19.3865,41.318,21.932000000000002,11.217,,189.5,11.045,200.545
2013-11-19,17.6875,31.646,13.957999999999998,8.792,,190.417,8.417,198.833
2013-11-20,22.864,50.9655,28.101499999999998,16.375,,190.542,13.208,203.75
2013-11-21,26.086,72.336,46.25,21.75,,191.667,30.958,222.625
2013-11-22,23.2915,71.479,48.1875,18.208,,191.0,23.0,214.0
2013-11-23,25.6875,56.042,30.354,27.167,,190.783,36.217,227.0
2013-11-24,19.604,41.0,21.3955,57.958,,191.458,29.5,220.958
2013-11-25,21.125,37.3335,16.2085,31.208,,189.375,17.958,207.333
2013-11-26,15.417000000000002,29.3125,13.895499999999998,12.889,,188.417,9.792,198.208
2013-11-27,23.721,51.2825,27.562,18.75,,190.167,27.292,217.458
2013-11-28,15.5265,33.983000000000004,18.4565,8.5,,190.522,9.13,199.652
2013-11-29,19.167,55.2085,36.0415,8.75,,191.792,14.833,206.625
2013-11-30,24.646,54.625,29.979,15.583,,191.208,24.25,215.458
2013-12-01,20.583,45.625,25.042,22.667,,190.652,21.391,212.043
2013-12-02,29.3045,75.52199999999999,46.2175,32.375,,192.182,29.818,222.0
2013-12-03,31.458,98.7085,67.25,22.167,,191.042,31.917,222.958
2013-12-04,30.011499999999998,102.392,72.3805,27.0,,191.75,36.5,228.25
2013-12-05,32.579,97.355,64.7765,31.458,,192.125,35.625,227.75
2013-12-06,32.4375,91.4585,59.021,51.667,,194.667,32.417,227.083
2013-12-07,20.8125,35.6875,14.875,18.625,,190.652,11.739,202.391
2013-12-08,19.8125,35.5625,15.75,30.75,,191.542,23.542,215.083
2013-12-09,27.104,73.25,46.146,28.958,,193.375,41.0,234.375
2013-12-10,21.333,44.771,23.4375,13.0,,193.125,18.167,211.292
2013-12-11,19.6115,56.980999999999995,37.3695,18.208,,192.0,16.167,208.167
2013-12-12,17.247999999999998,41.2285,23.98,10.958,,191.217,14.304,205.522
2013-12-13,19.979,56.4165,36.4375,14.458,,191.875,18.333,210.208
2013-12-14,15.021,25.146,10.125,12.875,,191.417,6.833,198.25
2013-12-15,12.9375,19.396,6.458,15.542,,191.958,7.875,199.833
2013-12-16,22.375,46.271,23.8955,11.208,,191.917,18.417,210.333
2013-12-17,24.590500000000002,62.341,37.75,13.043,,189.857,33.952,223.81
2013-12-18,24.3745,45.472,21.098,8.583,,188.875,26.667,215.542
2013-12-19,20.859499999999997,50.4185,29.559,9.417,,189.125,13.458,202.583
2013-12-20,15.9165,32.4375,16.5205,13.917,,190.0,7.167,197.167
2013-12-21,17.8335,31.771,13.9375,7.292,,188.958,7.958,196.917
2013-12-22,18.479,28.5,10.021,12.833,,190.13,15.478,205.609
2013-12-23,22.5625,38.4375,15.875,16.542,,190.333,23.833,214.167
2013-12-24,20.521,50.75,30.229,13.167,,190.167,18.792,208.958
2013-12-25,25.44,47.443,22.0025,22.375,,189.958,26.958,216.917
2013-12-26,29.5135,91.5145,62.0005,26.833,,191.875,32.375,224.25
