date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-05-11,9.913,13.652,3.739,,1.652
2011-05-12,8.833,9.917,1.083,,0.833
2011-05-13,5.042,5.25,0.208,,0.917
2011-05-14,6.917,6.958,0.042,,1.5
2011-05-15,8.5,8.958,0.458,,1.708
2011-05-16,8.583,8.833,0.25,,1.5
2011-05-17,11.833,12.042,0.208,,2.167
2011-05-18,11.542,12.375,0.833,,1.958
2011-05-19,8.667,8.875,0.208,,1.25
2011-05-20,7.125,7.417,0.292,,1.167
2011-05-21,7.565,8.783,1.217,,1.304
2011-05-22,5.583,6.333,0.75,,0.625
2011-05-23,6.792,7.208,0.417,,0.208
2011-05-24,6.75,7.25,0.5,,0.625
2011-05-25,8.75,10.208,1.458,,1.364
2011-05-26,9.083,9.375,0.292,,2.0
2011-05-27,9.5,9.792,0.292,,1.083
2011-05-28,13.667,14.792,1.125,,0.542
2011-05-29,8.292,9.0,0.708,,0.167
2011-05-30,3.625,4.0,0.375,,1.083
2011-05-31,6.217,6.696,0.478,,2.0
2011-06-01,4.875,5.292,0.417,,0.667
2011-06-02,10.708,12.125,1.417,,2.125
2011-06-03,8.208,9.292,1.083,,1.625
2011-06-04,6.292,7.0,0.708,,1.0
2011-06-05,7.75,8.333,0.583,,1.167
2011-06-06,12.375,14.042,1.667,,3.292
2011-06-07,7.458,7.875,0.417,,1.333
2011-06-08,6.25,6.5,0.25,,1.625
2011-06-09,7.583,8.292,0.708,,1.542
2011-06-10,10.087,10.87,0.783,,1.826
2011-06-11,7.667,8.042,0.375,,1.333
2011-06-12,11.167,11.875,0.708,,2.208
2011-06-13,9.083,10.208,1.125,,4.583
2011-06-14,10.625,10.792,0.167,,2.208
2011-06-15,13.833,15.208,1.375,,3.75
2011-06-16,7.75,7.917,0.167,,0.542
2011-06-17,8.083,8.375,0.292,,1.875
2011-06-18,12.833,13.5,0.667,,1.917
2011-06-19,10.417,11.583,1.167,,1.25
2011-06-20,7.087,7.739,0.652,,0.565
2011-06-21,9.792,11.667,1.875,,1.708
2011-06-22,11.292,15.0,3.708,,2.917
2011-06-23,5.542,8.667,3.125,,1.292
2011-06-24,5.5,8.125,2.625,,0.958
2011-06-25,4.458,6.708,2.25,,1.083
2011-06-26,3.0,3.833,0.833,,0.25
2011-06-27,1.792,2.75,0.958,,0.042
2011-06-28,5.083,6.875,1.792,,0.958
2011-06-29,8.75,12.5,3.75,,2.083
2011-06-30,8.565,10.217,1.652,,2.522
2011-07-01,9.542,10.917,1.375,,2.25
2011-07-02,11.25,13.042,1.792,,5.542
2011-07-03,8.458,9.375,0.917,,2.5
2011-07-04,7.542,8.583,1.042,,1.458
2011-07-05,10.083,10.417,0.333,,3.083
2011-07-06,7.917,8.542,0.625,,1.375
2011-07-07,9.773,12.909,3.136,,1.273
2011-07-08,6.167,10.292,4.125,,1.125
2011-07-09,5.542,7.875,2.333,,1.167
2011-07-10,5.261,7.261,2.0,,1.043
2011-07-11,4.625,7.542,2.917,,1.083
2011-07-12,5.25,10.458,5.208,,1.208
2011-07-13,6.0,10.375,4.375,,1.625
2011-07-14,5.333,7.917,2.583,,1.208
2011-07-15,7.458,8.833,1.375,,2.0
2011-07-16,5.958,7.542,1.583,,1.5
2011-07-17,4.458,5.625,1.167,,1.333
2011-07-18,3.917,5.125,1.208,,0.167
2011-07-19,1.25,1.708,0.458,,0.167
2011-07-20,4.217,4.87,0.652,,0.913
2011-07-21,4.792,5.083,0.292,,1.0
2011-07-22,6.667,7.583,0.917,,0.833
2011-07-23,5.792,6.25,0.458,,1.583
2011-07-24,5.833,6.292,0.458,,1.25
2011-07-25,5.208,6.25,1.042,,0.625
2011-07-26,5.792,7.125,1.333,,0.75
2011-07-27,5.792,8.042,2.25,,0.667
2011-07-28,8.167,11.75,3.583,,1.917
2011-07-29,11.0,13.583,2.583,,5.125
2011-07-30,9.087,10.043,0.957,,4.565
2011-07-31,6.375,6.833,0.458,,2.25
2011-08-01,6.333,7.5,1.167,,1.667
2011-08-02,7.042,9.167,2.125,,2.417
2011-08-03,5.042,7.542,2.5,,1.292
2011-08-04,6.208,8.125,1.917,,1.667
2011-08-05,7.708,10.458,2.75,,1.125
2011-08-06,2.417,3.333,0.917,,0.375
2011-08-07,4.042,6.833,2.792,,0.625
2011-08-08,5.083,6.875,1.792,,0.792
2011-08-09,11.6,14.6,3.0,,3.043
2011-08-10,6.077,7.692,1.615,,1.958
2011-08-11,8.435,9.783,1.348,,3.583
2011-08-12,9.875,10.667,0.792,,4.583
2011-08-13,7.167,7.792,0.625,,2.208
2011-08-14,5.125,5.75,0.625,,1.333
2011-08-15,5.625,6.208,0.583,,1.5
2011-08-16,7.75,8.875,1.125,,1.417
2011-08-17,8.75,10.5,1.75,,1.542
2011-08-18,6.833,8.417,1.583,,1.083
2011-08-19,7.625,8.0,0.375,,2.261
2011-08-20,8.292,8.583,0.292,,1.75
2011-08-21,7.174,7.435,0.261,,1.083
2011-08-22,8.917,9.833,0.917,,0.792
2011-08-23,6.167,7.0,0.833,,0.875
2011-08-24,3.375,4.167,0.792,,0.792
2011-08-25,3.625,4.583,0.958,,0.375
2011-08-26,5.625,7.75,2.125,,0.708
2011-08-27,4.0,5.375,1.375,,0.5
2011-08-28,6.875,8.042,1.167,,2.083
2011-08-29,5.292,5.875,0.583,,1.0
2011-08-30,9.167,9.708,0.542,,2.458
2011-08-31,8.783,9.304,0.522,,1.708
2011-09-01,8.0,10.208,2.208,,0.833
2011-09-02,2.708,3.125,0.417,,0.167
2011-09-03,0.917,1.042,0.125,,0.042
2011-09-04,4.542,5.042,0.5,,0.333
2011-09-05,3.417,3.625,0.208,,0.958
2011-09-06,6.417,6.792,0.375,,1.083
2011-09-07,7.542,8.125,0.583,,1.542
2011-09-08,5.292,5.875,0.583,,0.783
2011-09-09,2.583,3.292,0.708,,0.25
2011-09-10,3.565,5.174,1.609,,0.667
2011-09-11,2.417,2.75,0.333,,0.208
2011-09-12,5.333,7.208,1.875,,0.444
2011-09-13,5.136,7.0,1.864,,0.818
2011-09-14,4.833,6.292,1.458,,0.5
2011-09-15,6.583,9.083,2.5,,1.125
2011-09-16,5.667,7.625,1.958,,1.417
2011-09-17,1.458,2.083,0.625,,0.0
2011-09-18,1.625,2.167,0.542,,0.087
2011-09-19,4.458,5.958,1.5,,0.375
2011-09-20,10.783,13.435,2.652,,0.958
2011-09-21,5.375,6.958,1.583,,0.667
2011-09-22,4.25,4.708,0.458,,1.458
2011-09-23,5.042,5.25,0.208,,1.125
2011-09-24,7.083,7.292,0.208,,0.5
2011-09-25,8.292,8.458,0.167,,1.375
2011-09-26,19.583,23.083,3.5,,1.542
2011-09-27,13.75,17.417,3.667,,1.583
2011-09-28,11.792,12.333,0.542,,1.261
2011-09-29,7.5,8.0,0.5,,0.75
2011-09-30,9.435,10.174,0.739,,1.042
2011-10-01,4.208,4.292,0.083,,0.833
2011-10-02,4.917,5.292,0.375,,1.208
2011-10-03,3.208,3.25,0.042,,0.708
2011-10-04,13.167,14.542,1.375,,0.625
2011-10-05,14.667,16.667,2.0,,0.333
2011-10-06,7.625,8.625,1.0,,1.375
2011-10-07,8.083,8.708,0.625,,2.333
2011-10-08,11.792,12.917,1.125,,0.913
2011-10-09,7.833,8.0,0.167,,1.667
2011-10-10,8.087,8.652,0.565,,0.917
2011-10-11,16.667,19.25,2.583,,2.375
2011-10-12,14.458,15.792,1.333,,1.958
2011-10-13,13.667,16.125,2.458,,1.083
2011-10-14,5.583,6.167,0.583,,0.792
2011-10-15,8.708,9.5,0.792,,1.208
2011-10-16,5.375,5.583,0.208,,1.667
2011-10-17,8.042,9.25,1.208,,1.542
2011-10-18,6.792,7.333,0.542,,1.217
2011-10-19,9.25,9.833,0.583,,1.042
2011-10-20,18.304,20.391,2.087,,1.167
2011-10-21,15.333,16.708,1.375,,1.833
2011-10-22,5.958,6.333,0.375,,0.625
2011-10-23,5.458,5.958,0.5,,0.625
2011-10-24,12.167,13.208,1.042,,1.042
2011-10-25,10.042,10.833,0.792,,1.083
2011-10-26,4.75,5.292,0.542,,1.167
2011-10-27,13.833,15.25,1.417,,0.792
2011-10-28,15.792,17.417,1.625,,1.478
2011-10-29,16.333,18.875,2.542,,1.25
2011-10-30,9.87,10.565,0.696,,0.125
2011-10-31,7.875,9.542,1.667,,1.042
2011-11-01,12.875,21.833,8.958,,1.417
2011-11-02,13.625,19.375,5.75,,1.375
2011-11-03,17.0,21.583,4.583,,0.667
2011-11-04,10.792,13.875,3.083,,1.208
2011-11-05,5.875,6.125,0.25,,0.5
2011-11-06,7.125,8.917,1.792,,0.583
2011-11-07,4.667,4.917,0.25,,0.826
2011-11-08,5.208,5.625,0.417,,1.083
2011-11-09,7.087,7.652,0.565,,1.292
2011-11-10,9.792,10.292,0.5,,0.917
2011-11-11,15.0,16.792,1.792,,1.042
2011-11-12,17.875,21.542,3.667,,2.375
2011-11-13,9.75,11.042,1.292,,1.833
2011-11-14,9.909,10.955,1.045,,3.773
2011-11-15,5.917,6.25,0.333,,2.708
2011-11-16,10.708,11.167,0.458,,0.625
2011-11-17,15.333,16.542,1.208,,2.217
2011-11-18,12.417,13.917,1.5,,1.167
2011-11-19,8.304,8.826,0.522,,0.542
2011-11-20,4.083,4.083,0.0,,1.417
2011-11-21,4.792,5.083,0.292,,1.458
2011-11-22,12.348,13.304,0.957,,1.348
2011-11-23,13.958,15.792,1.833,,1.833
2011-11-24,5.458,6.0,0.542,,1.375
2011-11-25,10.917,12.375,1.458,,1.125
2011-11-26,12.083,13.083,1.0,,0.792
2011-11-27,13.5,15.708,2.208,,1.087
2011-11-28,20.25,41.042,20.792,,1.208
2011-11-29,24.13,46.261,22.13,,1.917
2011-11-30,17.333,25.625,8.292,,2.042
2011-12-01,4.083,4.375,0.292,,0.167
2011-12-02,14.5,15.875,1.375,,0.75
2011-12-03,11.75,14.75,3.0,,0.875
2011-12-04,4.0,4.25,0.25,,1.125
2011-12-05,8.0,8.583,0.583,,1.792
2011-12-06,15.458,18.0,2.542,,1.083
2011-12-07,14.542,16.333,1.792,,1.478
2011-12-08,10.542,11.083,0.542,,2.167
2011-12-09,8.87,9.304,0.435,,1.083
2011-12-10,9.708,11.083,1.375,,0.75
2011-12-11,6.0,6.042,0.042,,1.292
2011-12-12,11.458,13.167,1.708,,0.833
2011-12-13,18.875,25.083,6.208,,1.208
2011-12-14,21.083,26.583,5.5,,1.5
2011-12-15,13.625,16.375,2.75,,2.75
2011-12-16,6.208,6.708,0.5,,2.042
2011-12-17,8.083,8.542,0.458,,1.478
2011-12-18,7.333,7.583,0.25,,1.5
2011-12-19,7.174,7.609,0.435,,1.583
2011-12-20,13.542,14.5,0.958,,1.75
2011-12-21,17.125,19.083,1.958,,4.542
2011-12-22,13.75,15.917,2.167,,3.042
2011-12-23,4.917,5.292,0.375,,1.208
2011-12-24,8.0,8.667,0.667,,2.292
2011-12-25,3.167,3.458,0.292,,1.167
2011-12-26,5.292,6.25,0.958,,1.542
2011-12-27,9.125,9.833,0.708,,1.913
2011-12-28,19.458,24.417,4.958,,1.625
2011-12-29,12.609,15.13,2.522,,2.917
2011-12-30,3.667,3.75,0.083,,1.75
2011-12-31,6.583,7.083,0.5,,0.958
2012-01-01,8.5,9.917,1.417,,1.5
2012-01-02,5.783,7.609,1.826,,1.667
2012-01-03,4.542,5.417,0.875,,2.042
2012-01-04,4.417,5.75,1.333,,1.292
2012-01-05,11.333,12.067,0.733,,1.125
2012-01-06,9.958,10.417,0.458,,1.375
2012-01-07,18.136,21.273,3.136,,2.136
2012-01-08,20.417,23.75,3.333,,1.958
2012-01-09,10.5,11.083,0.583,,3.417
2012-01-10,5.583,5.917,0.333,,1.565
2012-01-11,12.583,13.875,1.292,,1.75
2012-01-12,18.125,20.667,2.542,,2.708
2012-01-13,17.208,19.0,1.792,,2.583
2012-01-14,4.667,4.75,0.083,,1.292
2012-01-15,6.043,6.304,0.261,,2.542
2012-01-16,13.792,14.875,1.083,,2.375
2012-01-17,8.208,8.625,0.417,,2.583
2012-01-18,4.917,5.25,0.333,,0.958
2012-01-19,9.375,9.958,0.583,,1.542
2012-01-20,5.833,5.958,0.125,,3.0
2012-01-21,17.708,19.708,2.0,,1.708
2012-01-22,16.458,18.875,2.417,,2.625
2012-01-23,11.333,11.917,0.583,,1.417
2012-01-24,16.292,18.667,2.375,,1.917
2012-01-25,5.826,6.174,0.348,,1.75
2012-01-26,4.792,5.0,0.208,,2.625
2012-01-27,5.708,5.833,0.125,,2.5
2012-01-28,6.583,6.917,0.333,,1.75
2012-01-29,16.5,18.0,1.5,,3.0
2012-01-30,15.875,17.167,1.292,,3.696
2012-01-31,19.125,22.667,3.542,,2.833
2012-02-01,15.833,20.833,5.0,,1.667
2012-02-02,11.875,13.792,1.917,,4.375
2012-02-03,9.917,10.125,0.208,,1.542
2012-02-04,20.391,23.348,2.957,,3.167
2012-02-05,6.542,6.708,0.167,,1.75
2012-02-06,12.875,14.958,2.083,,1.833
2012-02-07,11.625,14.458,2.833,,1.875
2012-02-08,4.0,4.083,0.083,,1.25
2012-02-09,8.0,8.208,0.208,,1.391
2012-02-10,8.292,8.833,0.542,,2.792
2012-02-11,6.042,6.25,0.208,,3.292
2012-02-12,9.417,9.958,0.542,,1.583
2012-02-13,6.25,6.5,0.25,,2.5
2012-02-14,18.348,20.348,2.0,,2.458
2012-02-15,13.708,14.75,1.042,,1.75
2012-02-16,4.25,4.5,0.25,,1.708
2012-02-17,7.083,7.417,0.333,,1.5
2012-02-18,16.0,18.292,2.292,,3.292
2012-02-19,7.167,7.417,0.25,,1.087
2012-02-20,8.375,9.417,1.042,,1.833
2012-02-21,7.25,7.625,0.375,,3.458
2012-02-22,12.625,13.25,0.625,,3.292
2012-02-23,7.5,7.75,0.25,,2.625
2012-02-24,4.043,4.304,0.261,,1.875
2012-02-25,9.583,10.375,0.792,,1.375
2012-02-26,19.25,21.75,2.5,,1.833
2012-02-27,17.708,19.5,1.792,,4.208
2012-02-28,16.125,17.333,1.208,,3.75
2012-02-29,,,,,
2012-03-01,14.458,15.208,0.75,,1.435
2012-03-02,4.0,4.125,0.125,,1.75
2012-03-03,4.667,4.875,0.208,,1.542
2012-03-04,14.708,16.0,1.292,,3.042
2012-03-05,13.708,14.292,0.583,,6.458
2012-03-06,24.826,26.87,2.043,,3.875
2012-03-07,27.083,29.417,2.333,,3.125
2012-03-08,24.167,26.5,2.333,,3.292
2012-03-09,19.958,20.625,0.667,,6.5
2012-03-10,13.083,13.542,0.458,,1.625
2012-03-11,9.5,9.773,0.273,,1.524
2012-03-12,24.958,27.167,2.208,,1.75
2012-03-13,14.875,15.708,0.833,,1.125
2012-03-14,4.417,4.792,0.375,,0.833
2012-03-15,17.708,20.375,2.667,,1.708
2012-03-16,20.348,23.435,3.087,,5.792
2012-03-17,10.917,11.333,0.417,,3.042
2012-03-18,9.917,10.75,0.833,,1.708
2012-03-19,13.542,14.292,0.75,,4.833
2012-03-20,27.417,29.667,2.25,,3.5
2012-03-21,9.0,9.583,0.583,,1.391
2012-03-22,19.042,20.667,1.625,,2.5
2012-03-23,8.583,9.208,0.625,,2.0
2012-03-24,13.458,14.292,0.833,,4.25
2012-03-25,7.208,7.625,0.417,,1.875
2012-03-26,8.261,8.652,0.391,,1.417
2012-03-27,27.958,30.875,2.917,,2.542
2012-03-28,24.583,26.917,2.333,,3.583
2012-03-29,17.542,18.5,0.958,,6.5
2012-03-30,6.417,6.667,0.25,,3.375
2012-03-31,12.625,13.708,1.083,,6.261
2012-04-01,8.917,9.458,0.542,,1.417
2012-04-02,9.333,10.208,0.875,,1.25
2012-04-03,4.25,4.458,0.208,,0.75
2012-04-04,8.167,8.583,0.417,,1.5
2012-04-05,14.083,15.0,0.917,,2.696
2012-04-06,10.875,11.417,0.542,,1.5
2012-04-07,5.304,5.435,0.13,,1.417
2012-04-08,9.625,10.125,0.5,,1.667
2012-04-09,18.0,18.708,0.708,,4.417
2012-04-10,18.042,19.542,1.5,,5.792
2012-04-11,8.292,10.792,2.5,,1.583
2012-04-12,12.792,13.375,0.583,,3.958
2012-04-13,21.042,22.333,1.292,,5.208
2012-04-14,9.167,9.542,0.375,,2.375
2012-04-15,8.25,8.917,0.667,,1.652
2012-04-16,15.625,17.667,2.042,,1.0
2012-04-17,15.174,17.087,1.913,,3.708
2012-04-18,12.833,13.542,0.708,,4.0
2012-04-19,13.583,14.542,0.958,,2.0
2012-04-20,14.208,15.0,0.792,,2.417
2012-04-21,8.958,9.542,0.583,,1.375
2012-04-22,2.958,2.958,0.0,,0.333
2012-04-23,14.833,15.917,1.083,,5.583
2012-04-24,18.792,20.083,1.292,,6.792
2012-04-25,15.292,16.583,1.292,,3.174
2012-04-26,8.542,8.75,0.208,,2.333
2012-04-27,11.043,11.348,0.304,,3.458
2012-04-28,15.75,17.042,1.292,,2.583
2012-04-29,9.25,10.083,0.833,,1.458
2012-04-30,13.792,14.917,1.125,,2.333
2012-05-01,9.917,10.625,0.708,,1.542
2012-05-02,9.042,9.458,0.417,,1.208
2012-05-03,3.875,4.167,0.292,,1.583
2012-05-04,2.125,2.208,0.083,,0.417
2012-05-05,7.792,8.667,0.875,,3.217
2012-05-06,7.542,7.667,0.125,,3.167
2012-05-07,10.87,11.217,0.348,,1.792
2012-05-08,16.625,17.792,1.167,,5.958
2012-05-09,15.042,15.208,0.167,,5.083
2012-05-10,10.292,10.542,0.25,,2.875
2012-05-11,3.208,3.5,0.292,,1.083
2012-05-12,3.583,3.625,0.042,,0.875
2012-05-13,7.708,7.917,0.208,,1.625
2012-05-14,8.125,9.167,1.042,,1.0
2012-05-15,13.955,15.045,1.091,,1.524
2012-05-16,9.5,9.792,0.292,,3.458
2012-05-17,11.435,11.957,0.522,,2.708
2012-05-18,9.208,9.208,0.0,,3.292
2012-05-19,12.458,12.875,0.417,,1.542
2012-05-20,13.708,14.792,1.083,,2.625
2012-05-21,10.583,10.833,0.25,,1.625
2012-05-22,15.083,15.833,0.75,,3.625
2012-05-23,25.917,26.792,0.875,,8.083
2012-05-24,19.625,21.25,1.625,,5.625
2012-05-25,19.125,20.0,0.875,,5.435
2012-05-26,12.667,12.958,0.292,,4.375
2012-05-27,9.87,10.391,0.522,,2.625
2012-05-28,6.708,7.042,0.333,,1.0
2012-05-29,11.083,11.708,0.625,,1.875
2012-05-30,10.042,10.458,0.417,,1.292
2012-05-31,10.708,11.542,0.833,,2.042
2012-06-01,8.375,8.792,0.417,,2.083
2012-06-02,11.667,12.333,0.667,,2.417
2012-06-03,8.5,8.792,0.292,,1.75
2012-06-04,7.333,8.083,0.75,,0.957
2012-06-05,8.333,8.5,0.167,,0.917
2012-06-06,12.087,12.348,0.261,,3.792
2012-06-07,13.042,13.375,0.333,,4.0
2012-06-08,8.083,8.5,0.417,,0.708
2012-06-09,8.708,9.625,0.917,,1.583
2012-06-10,5.292,5.292,0.0,,0.833
2012-06-11,5.917,6.125,0.208,,1.083
2012-06-12,13.125,13.875,0.75,,0.958
2012-06-13,12.5,13.375,0.875,,2.333
2012-06-14,10.5,12.042,1.542,,2.304
2012-06-15,5.708,6.042,0.333,,0.792
2012-06-16,3.826,5.0,1.174,,0.125
2012-06-17,8.833,10.25,1.417,,1.417
2012-06-18,14.708,15.958,1.25,,4.958
2012-06-19,3.208,3.875,0.667,,0.167
2012-06-20,11.167,11.75,0.583,,4.542
2012-06-21,14.333,14.75,0.417,,1.042
2012-06-22,7.667,8.0,0.333,,0.917
2012-06-23,8.792,9.208,0.417,,2.5
2012-06-24,9.25,10.0,0.75,,1.783
2012-06-25,9.25,9.917,0.667,,1.292
2012-06-26,7.783,8.913,1.13,,1.208
2012-06-27,9.292,10.75,1.458,,2.583
2012-06-28,11.625,13.417,1.792,,2.625
2012-06-29,9.167,10.417,1.25,,1.667
2012-06-30,7.042,8.458,1.417,,1.083
2012-07-01,9.292,10.625,1.333,,1.417
2012-07-02,6.625,7.167,0.542,,3.292
2012-07-03,12.458,13.667,1.208,,2.583
2012-07-04,12.125,13.083,0.958,,2.913
2012-07-05,10.333,11.667,1.333,,1.417
2012-07-06,10.522,12.261,1.739,,1.542
2012-07-07,7.833,8.042,0.208,,2.25
2012-07-08,5.917,6.042,0.125,,1.917
2012-07-09,6.667,7.208,0.542,,1.292
2012-07-10,7.4,7.4,0.0,,0.8
2012-07-11,,,,,0.0
2012-07-12,6.846,8.692,1.846,,0.583
2012-07-13,10.5,14.25,3.75,,1.583
2012-07-14,8.5,11.0,2.5,,1.435
2012-07-15,3.625,5.875,2.25,,1.042
2012-07-16,2.304,3.478,1.174,,0.583
2012-07-17,3.292,5.458,2.167,,0.792
2012-07-18,3.75,5.958,2.208,,0.917
2012-07-19,5.042,7.583,2.542,,1.042
2012-07-20,8.5,13.292,4.792,,1.667
2012-07-21,7.792,10.208,2.417,,2.875
2012-07-22,6.25,7.583,1.333,,1.542
2012-07-23,5.0,5.917,0.917,,0.958
2012-07-24,6.667,7.958,1.292,,1.522
2012-07-25,7.042,7.792,0.75,,2.167
2012-07-26,7.957,8.913,0.957,,2.458
2012-07-27,7.458,8.542,1.083,,2.292
2012-07-28,7.333,8.125,0.792,,3.625
2012-07-29,4.667,5.5,0.833,,2.125
2012-07-30,4.208,6.208,2.0,,0.833
2012-07-31,6.167,8.0,1.833,,1.75
2012-08-01,4.208,5.208,1.0,,1.042
2012-08-02,3.625,5.833,2.208,,0.833
2012-08-03,5.167,7.458,2.292,,0.957
