date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-01-01,188.166,98.0,92.208,68.0,9.312,9.334,12.458,3.125,,1.264,10.75,8.4,2.433,-1.6,197.479,3.542
2011-01-02,187.75,97.0,93.792,64.0,5.438,7.333,8.833,1.5,,0.694,8.334,5.8,2.158,0.1,193.188,3.304
2011-01-03,187.104,98.0,94.292,79.0,4.938,7.021,9.146,2.125,,0.917,7.788,4.6,1.588,-0.3,192.042,2.917
2011-01-04,188.458,98.0,90.958,76.0,4.312,6.807,8.978,2.171,,2.07,10.0,4.5,1.517,-0.3,192.771,3.417
2011-01-05,189.73,98.0,95.458,83.0,12.188,19.896,34.75,14.854,,1.68,9.823,3.4,0.838,-0.4,201.916,4.0
2011-01-06,189.37,98.0,97.333,97.0,12.435,21.258,41.96,20.703,,1.691,11.302,2.4,0.704,-0.3,201.804,3.958
2011-01-07,190.312,98.0,96.75,89.0,11.0,17.146,27.916,10.771,,0.779,9.25,2.7,0.929,-0.1,201.312,3.833
2011-01-08,190.062,98.0,91.583,62.0,8.042,9.834,14.145,4.312,,0.986,8.142,6.3,1.108,-1.0,198.104,3.125
2011-01-09,189.5,98.0,97.083,96.0,8.916,13.938,24.292,10.354,,1.333,15.785,5.4,1.883,-1.2,198.416,3.565
2011-01-10,188.77,98.0,94.208,79.0,9.938,17.146,32.416,15.271,,2.208,15.906,7.7,3.35,0.3,198.708,3.833
2011-01-11,189.354,97.0,93.333,76.0,6.021,11.734,19.268,7.534,,1.5,12.75,4.5,2.238,-0.4,195.375,3.333
2011-01-12,188.896,96.0,84.083,62.0,6.979,16.416,31.062,14.646,,1.236,7.719,3.7,0.925,-1.9,195.875,3.125
2011-01-13,189.524,98.0,96.917,94.0,12.068,21.395,39.462,18.067,,1.877,16.427,3.6,1.842,0.1,201.592,4.208
2011-01-14,190.834,98.0,94.125,79.0,6.708,11.312,17.292,5.979,,1.562,11.729,4.1,1.658,0.3,197.542,3.875
2011-01-15,190.708,98.0,96.708,91.0,6.542,11.438,18.688,7.25,,1.056,12.521,3.8,1.475,0.4,197.25,3.583
2011-01-16,190.625,98.0,94.333,84.0,12.75,17.729,43.625,25.896,,1.028,16.469,2.8,0.808,-1.1,203.375,4.13
2011-01-17,189.521,98.0,89.042,65.0,11.104,16.416,47.146,30.73,,0.972,13.177,6.0,1.221,-2.7,200.625,3.625
2011-01-18,188.875,98.0,86.25,49.0,18.771,20.975,63.748,42.772,,2.055,13.958,10.1,1.921,-3.2,207.646,3.958
2011-01-19,187.938,98.0,94.083,77.0,24.312,23.708,72.042,48.334,,2.472,18.062,5.6,1.988,-2.0,212.25,4.875
2011-01-20,187.37,98.0,96.792,92.0,16.109,21.544,44.202,22.658,,1.729,10.927,7.1,4.754,3.1,203.478,3.875
2011-01-21,187.916,98.0,94.833,84.0,13.792,15.104,28.02,12.916,,1.283,12.334,8.4,5.479,3.7,201.708,3.833
2011-01-22,186.458,98.0,93.375,72.0,9.042,9.75,17.5,7.75,,1.028,8.125,11.2,4.838,1.6,195.5,2.75
2011-01-23,189.312,97.0,87.833,78.0,5.334,7.438,11.688,4.25,,0.764,6.552,5.0,2.804,-0.2,194.646,2.565
2011-01-24,188.938,97.0,88.958,60.0,5.688,13.021,24.729,11.708,,1.0,6.073,3.9,0.242,-2.6,194.625,2.75
2011-01-25,189.146,98.0,96.958,95.0,4.188,14.098,25.095,10.996,,1.806,6.667,-0.1,-0.508,-0.8,193.333,3.083
2011-01-26,190.646,98.0,97.208,94.0,9.438,21.896,40.0,18.104,,2.583,8.093,-0.2,-1.062,-2.3,200.084,3.792
2011-01-27,190.196,98.0,97.458,95.0,21.956,26.812,48.754,21.943,,2.788,15.905,1.6,0.138,-0.6,212.152,5.0
2011-01-28,190.396,98.0,90.917,79.0,4.666,11.25,15.812,4.562,,2.172,12.854,2.2,0.1,-2.1,195.062,3.125
2011-01-29,191.0,98.0,91.25,71.0,3.604,6.875,9.77,2.896,,1.333,7.939,2.3,-1.204,-4.9,194.604,2.792
2011-01-30,190.0,98.0,95.208,80.0,6.75,15.479,24.896,9.417,,1.431,9.831,1.4,-0.554,-1.6,196.75,3.261
2011-01-31,190.334,98.0,97.042,91.0,11.729,26.438,55.354,28.917,,1.625,9.875,2.1,-0.862,-4.2,202.062,4.167
2011-02-01,189.98,98.0,86.917,65.0,5.188,11.214,23.356,12.142,,2.236,12.771,4.3,0.879,-4.9,195.167,3.167
2011-02-02,191.02,97.0,91.542,64.0,6.334,11.229,17.354,6.125,,1.556,8.604,-0.9,-2.279,-3.6,197.354,3.25
2011-02-03,190.522,97.0,95.208,75.0,10.674,24.516,45.276,20.76,,3.75,10.804,1.3,-1.646,-3.9,201.196,4.292
2011-02-04,189.479,97.0,93.5,72.0,5.834,15.396,23.438,8.041,,2.831,17.646,2.0,0.604,-0.7,195.312,3.792
2011-02-05,190.292,98.0,93.25,65.0,10.875,18.438,32.5,14.062,,2.153,22.083,5.9,1.275,-1.8,201.167,4.5
2011-02-06,191.542,98.0,97.708,97.0,31.625,33.979,88.666,54.688,,5.347,35.291,2.4,-0.212,-4.3,223.166,7.652
2011-02-07,190.875,98.0,96.458,76.0,38.25,33.438,97.479,64.042,,4.292,22.094,3.9,2.517,1.4,229.125,7.625
2011-02-08,187.75,97.0,88.875,70.0,2.73,7.45,12.186,4.736,,0.875,5.823,3.6,0.4,-2.5,190.48,2.333
2011-02-09,188.312,98.0,95.167,78.0,7.312,19.0,35.208,16.208,,1.861,9.75,2.1,-0.767,-2.7,195.625,3.042
2011-02-10,188.587,98.0,96.292,90.0,13.913,24.496,45.808,21.312,,2.121,14.021,2.6,-0.125,-1.9,202.5,4.042
2011-02-11,188.729,98.0,92.667,75.0,6.646,11.292,16.667,5.375,,1.377,11.175,3.1,0.638,-1.5,195.375,3.25
2011-02-12,189.375,98.0,95.458,85.0,7.104,14.0,22.604,8.604,,1.25,12.719,2.9,0.342,-2.9,196.479,3.625
2011-02-13,189.5,98.0,95.708,83.0,18.125,28.584,53.771,25.188,,3.167,20.125,2.7,-0.275,-2.5,207.625,5.0
2011-02-14,189.042,98.0,97.75,97.0,27.792,30.354,72.438,42.083,,2.667,25.927,2.9,1.479,0.5,216.834,5.875
