date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-01-24,191.739,96.0,63.583,36.0,7.609,13.965,18.729,4.763,,1.046,7.196,4.9,2.471,0.7,199.348,4.542
2011-01-25,196.542,96.0,68.625,29.0,18.167,20.092,37.992,17.901,,2.555,14.768,8.6,3.504,-0.9,214.708,6.957
2011-01-26,193.818,93.0,52.917,25.0,14.136,17.267,24.582,7.315,,1.308,8.899,6.2,2.262,-1.2,207.955,4.75
2011-01-27,195.75,80.0,58.0,35.0,14.333,18.162,31.211,13.05,,1.772,11.093,7.1,2.196,-3.7,210.083,5.167
2011-01-28,193.958,83.0,47.917,27.0,8.417,12.226,16.845,4.619,,1.556,10.554,5.9,2.175,-1.7,202.375,4.375
2011-01-29,191.75,40.0,33.125,25.0,4.458,6.738,8.286,1.548,,1.333,4.107,6.0,3.096,1.5,196.208,3.292
2011-01-30,193.833,66.0,35.708,25.0,8.583,13.601,18.935,5.333,,1.278,6.411,5.9,3.162,0.0,202.417,3.917
2011-01-31,193.957,79.0,47.958,28.0,14.957,18.641,28.988,10.347,,2.17,9.672,9.1,3.212,-3.5,208.913,5.125
2011-02-01,189.5,66.0,42.792,32.0,7.75,10.135,12.017,1.881,,3.444,11.399,12.0,6.75,-1.2,197.25,5.913
2011-02-02,188.958,46.0,28.583,15.0,5.125,12.849,17.337,4.488,,1.94,4.857,5.4,2.929,1.1,194.083,3.583
2011-02-03,193.625,77.0,40.375,16.0,11.708,18.136,26.333,8.197,,2.804,9.798,6.2,2.129,-2.2,205.333,5.917
2011-02-04,193.125,84.0,54.583,29.0,13.042,14.101,21.107,7.006,,1.694,10.101,11.4,4.312,-3.8,206.167,5.042
2011-02-05,195.125,77.0,49.792,31.0,12.083,13.577,17.446,3.869,,2.389,18.482,9.2,4.921,0.0,207.208,6.0
2011-02-06,205.792,96.0,89.667,82.0,31.667,29.548,48.607,19.06,,1.653,39.333,5.1,3.704,0.2,237.458,7.292
2011-02-07,188.478,99.0,95.958,88.0,26.087,22.213,37.013,14.799,,1.521,41.268,17.4,10.312,4.8,214.565,6.25
2011-02-08,188.792,99.0,58.375,35.0,18.208,15.506,19.832,4.326,,1.458,10.268,8.6,6.475,3.8,207.0,4.391
2011-02-09,191.208,77.0,41.083,24.0,17.375,14.655,20.88,6.226,,1.677,5.78,9.3,4.8,-0.6,208.583,4.042
2011-02-10,194.083,82.0,55.042,31.0,20.5,18.901,27.366,8.464,,2.162,11.184,9.0,4.362,0.0,214.583,4.917
2011-02-11,192.875,93.0,57.5,28.0,16.667,12.56,15.857,3.298,,1.459,13.131,8.5,4.654,0.8,209.542,3.917
2011-02-12,192.5,78.0,40.125,27.0,13.792,9.411,11.458,2.048,,1.32,7.744,9.1,5.233,1.2,206.292,3.458
2011-02-13,194.125,83.0,53.583,39.0,18.042,23.845,34.357,10.512,,3.597,18.762,8.9,5.417,1.2,212.167,5.333
2011-02-14,191.304,95.0,87.333,61.0,21.435,30.597,43.381,12.784,,1.697,38.412,6.5,5.033,4.2,212.739,4.792
2011-02-15,191.208,96.0,70.875,42.0,21.875,29.518,45.427,15.909,,2.5,35.673,10.7,7.442,5.0,213.083,5.75
2011-02-16,188.417,94.0,71.417,39.0,11.375,13.741,17.734,3.993,,1.62,14.019,5.2,2.608,1.2,199.792,3.375
2011-02-17,188.917,97.0,74.792,34.0,15.083,17.912,25.154,7.241,,2.072,19.452,7.8,3.733,0.7,204.0,4.708
2011-02-18,188.792,90.0,44.875,20.0,8.792,9.465,12.009,2.544,,1.486,7.046,6.6,2.833,-0.3,197.583,2.958
2011-02-19,194.083,75.0,45.125,23.0,12.375,11.53,14.244,2.714,,2.208,10.137,6.9,1.992,-2.6,206.458,4.792
2011-02-20,196.75,87.0,56.292,21.0,17.375,19.077,27.315,8.238,,3.25,13.453,9.8,3.717,-2.7,214.125,4.667
2011-02-21,195.348,89.0,55.292,24.0,21.304,23.538,34.708,11.17,,2.967,17.018,12.6,6.112,-1.2,216.652,4.75
2011-02-22,189.083,75.0,60.625,53.0,11.875,12.728,15.041,2.313,,2.826,21.024,9.3,7.396,5.4,200.958,3.75
2011-02-23,199.095,98.0,90.917,51.0,24.667,30.322,50.306,19.985,,2.114,35.44,10.4,6.733,4.8,223.762,6.318
2011-02-24,193.5,70.0,45.833,24.0,12.25,13.535,15.903,2.369,,3.02,22.351,14.4,10.946,8.4,205.75,4.739
2011-02-25,194.292,97.0,90.708,75.0,12.667,15.625,19.196,3.571,,1.514,17.726,9.5,6.225,4.4,206.958,4.417
2011-02-26,192.458,73.0,53.167,32.0,8.958,9.0,10.542,1.542,,2.0,7.155,7.8,5.917,4.2,201.417,4.125
2011-02-27,192.875,39.0,30.167,23.0,6.917,9.399,11.923,2.524,,0.972,6.203,8.4,4.825,2.1,199.792,2.792
2011-02-28,191.333,61.0,46.375,36.0,8.667,10.182,13.011,2.829,,2.004,6.863,5.7,3.342,0.6,200.0,3.125
2011-03-01,188.708,99.0,86.667,74.0,13.25,20.554,28.109,7.556,,1.663,22.03,10.5,7.788,4.3,201.958,4.083
2011-03-02,186.875,100.0,94.625,83.0,12.292,17.403,22.058,4.655,,1.639,17.25,8.7,7.062,4.6,199.167,3.783
2011-03-03,188.458,98.0,71.708,49.0,9.25,10.476,12.798,2.321,,1.889,13.327,11.0,7.012,3.9,197.708,4.167
2011-03-04,189.5,87.0,66.833,60.0,8.167,6.357,7.429,1.071,,1.806,14.685,6.6,5.625,4.3,197.667,2.958
2011-03-05,193.292,100.0,97.458,90.0,15.667,25.196,34.738,9.542,,1.292,16.179,8.9,5.808,3.4,208.958,4.0
2011-03-06,197.391,100.0,93.583,63.0,21.087,22.503,40.089,17.586,,2.051,34.672,17.1,12.483,8.5,218.478,5.042
2011-03-07,191.667,100.0,75.0,43.0,12.75,14.061,19.362,5.301,,1.639,26.137,14.1,11.588,10.2,204.417,4.458
2011-03-08,190.083,84.0,67.208,53.0,10.25,12.246,15.037,2.79,,1.638,14.506,10.0,8.696,7.4,200.333,3.833
2011-03-09,190.583,87.0,77.208,70.0,10.292,14.186,17.678,3.492,,0.944,15.411,8.2,7.338,5.7,200.875,3.696
2011-03-10,190.25,75.0,69.5,60.0,7.25,8.5,10.161,1.661,,0.778,4.357,6.6,5.133,3.8,197.5,3.292
2011-03-11,190.292,79.0,63.5,39.0,8.958,8.964,10.774,1.81,,2.069,11.018,11.4,7.929,4.2,199.25,4.208
2011-03-12,189.917,82.0,40.292,26.0,8.458,12.155,15.44,3.286,,2.139,5.875,12.3,7.571,3.0,198.375,4.125
2011-03-13,191.739,70.0,32.708,19.0,10.217,15.461,19.431,3.97,,1.302,6.149,10.1,6.812,3.9,201.957,3.583
2011-03-14,192.083,75.0,56.333,33.0,9.542,14.387,17.959,3.573,,2.556,9.744,10.6,6.775,2.7,201.625,4.0
2011-03-15,194.083,87.0,53.083,25.0,11.917,15.278,23.013,7.735,,1.584,15.738,13.3,6.933,1.4,206.0,3.917
2011-03-16,192.792,62.0,44.75,26.0,10.0,13.49,17.331,3.84,,2.659,13.714,10.7,6.954,0.5,202.792,4.043
2011-03-17,193.167,100.0,90.0,58.0,12.458,15.488,21.821,6.333,,1.306,21.976,14.8,10.921,8.3,205.625,4.875
2011-03-18,194.125,100.0,97.208,89.0,18.917,19.066,25.732,6.667,,1.778,40.351,12.2,9.742,7.4,213.042,5.625
2011-03-19,187.542,100.0,48.542,28.0,10.833,16.131,19.554,3.423,,1.82,13.173,10.8,9.262,7.4,198.375,4.042
2011-03-20,190.174,84.0,49.292,33.0,13.522,15.941,19.541,3.6,,2.739,14.238,12.5,8.221,5.4,203.696,3.958
2011-03-21,189.417,60.0,31.333,18.0,9.542,12.658,15.309,2.651,,1.375,8.0,11.7,7.917,4.6,198.958,3.125
2011-03-22,197.542,88.0,59.875,40.0,23.0,24.853,32.561,7.709,,4.018,20.495,15.4,9.238,0.6,220.542,5.792
2011-03-23,201.478,100.0,82.708,59.0,25.826,39.576,53.338,13.762,,2.535,38.738,10.6,9.133,8.2,227.304,6.833
2011-03-24,189.167,99.0,93.0,72.0,18.167,17.214,21.827,4.613,,1.444,19.369,10.4,8.521,6.6,207.333,
2011-03-25,190.25,87.0,49.75,29.0,11.792,11.542,14.232,2.69,,2.472,8.155,13.5,9.15,3.6,202.042,
2011-03-26,192.958,80.0,44.25,22.0,12.375,14.994,19.268,4.274,,1.222,8.881,11.3,7.038,1.8,205.333,
2011-03-27,194.708,86.0,50.667,23.0,12.25,13.337,17.108,3.771,,2.071,10.452,13.2,8.329,1.7,206.958,
2011-03-28,193.458,89.0,53.333,31.0,15.708,16.351,21.18,4.829,,3.055,21.906,18.0,10.908,4.1,209.167,
2011-03-29,189.958,59.0,37.833,9.0,8.625,11.763,13.82,2.057,,3.088,11.427,16.3,11.575,7.1,198.583,
2011-03-30,185.917,71.0,58.75,49.0,9.083,6.822,7.355,0.533,,2.991,14.05,17.4,14.942,12.7,195.0,
2011-03-31,181.917,93.0,60.625,38.0,7.625,5.054,5.592,0.538,,2.0,11.744,19.3,14.675,8.2,189.542,
2011-04-01,,70.0,51.5,31.0,,10.827,13.49,2.663,,2.631,14.315,15.7,10.738,3.2,,3.292
2011-04-02,,69.0,55.208,38.0,,14.863,17.595,2.732,,3.432,27.179,19.7,14.846,11.0,,4.875
2011-04-03,,66.0,47.417,31.0,,6.333,7.53,1.196,,0.861,12.417,10.5,8.229,7.3,,2.792
2011-04-04,,64.0,47.25,22.0,,11.048,13.786,2.738,,1.055,11.792,13.5,8.712,4.8,,3.042
2011-04-05,,64.0,38.0,18.0,,13.72,16.512,2.792,,2.139,11.083,15.5,8.925,2.3,,3.0
2011-04-06,,84.0,53.167,15.0,,15.525,20.857,5.332,,2.415,18.561,19.3,12.229,3.5,,3.783
2011-04-07,,71.0,60.125,46.0,,7.944,8.961,1.017,,2.491,13.94,18.3,15.596,12.9,,2.75
2011-04-08,,87.0,65.458,52.0,,6.876,7.752,0.876,,2.851,14.162,17.7,16.546,15.2,,2.625
2011-04-09,,95.0,88.542,78.0,,6.447,7.494,1.048,,1.01,15.458,17.4,16.146,12.8,,3.042
2011-04-10,,93.0,65.25,30.0,,6.018,6.988,0.97,,1.18,15.255,17.7,13.617,10.3,,5.0
2011-04-11,,91.0,65.458,29.0,,10.464,12.309,1.845,,2.306,20.544,19.5,13.946,8.3,,5.583
2011-04-12,,77.0,37.042,14.0,,9.161,10.923,1.762,,1.111,12.74,16.1,10.992,6.9,,5.0
2011-04-13,,75.0,51.083,26.0,,12.857,16.631,3.774,,3.51,20.399,18.9,13.346,6.6,,4.13
2011-04-14,,88.0,58.958,19.0,,19.227,23.605,4.377,,3.569,30.759,21.5,15.279,8.0,,5.792
2011-04-15,,92.0,72.125,52.0,,7.814,8.961,1.147,,3.108,26.059,20.1,17.375,15.0,,4.042
2011-04-16,,93.0,69.667,35.0,,8.042,9.339,1.298,,2.634,19.482,22.1,18.15,13.7,,6.25
2011-04-17,,74.0,49.958,34.0,,6.083,7.185,1.101,,1.667,14.372,17.8,13.754,10.4,,7.042
2011-04-18,,87.0,64.417,48.0,,5.619,7.19,1.571,,0.708,12.714,17.3,14.629,11.6,,6.042
2011-04-19,,98.0,78.333,42.0,,13.167,17.535,4.369,,0.972,12.478,17.7,12.238,7.4,,6.708
2011-04-20,,81.0,60.792,38.0,,9.006,12.012,3.006,,1.249,7.042,16.8,10.738,4.5,,4.304
2011-04-21,,91.0,72.083,57.0,,7.205,9.312,2.107,,0.806,10.208,17.0,13.017,9.4,,3.042
2011-04-22,,91.0,69.833,46.0,,13.543,17.46,3.917,,1.684,19.643,19.0,15.888,12.2,,4.0
2011-04-23,,95.0,90.292,79.0,,2.236,3.243,1.007,,0.681,11.782,19.0,16.783,14.9,,3.125
2011-04-24,,90.0,52.083,36.0,,7.16,8.368,1.208,,2.569,13.906,20.0,16.725,12.6,,6.75
2011-04-25,,92.0,57.917,31.0,,11.896,14.514,2.618,,2.153,17.84,19.7,14.7,8.6,,6.708
2011-04-26,,86.0,61.667,33.0,,12.202,15.339,3.136,,2.295,20.105,20.3,15.683,8.4,,5.292
2011-04-27,,93.0,73.25,57.0,,4.438,5.499,1.061,,1.93,36.592,22.8,20.083,17.3,,4.304
2011-04-28,,95.0,66.333,39.0,,7.604,9.002,1.398,,2.306,20.274,21.5,18.496,15.2,,5.333
2011-04-29,,84.0,55.083,40.0,,8.479,9.888,1.409,,1.807,12.625,19.1,14.988,11.6,,5.5
2011-04-30,,92.0,73.958,39.0,,8.125,10.097,1.972,,2.014,18.786,20.2,16.371,10.1,,4.167
2011-05-01,,98.0,82.333,68.0,,5.216,6.257,1.042,,1.43,18.655,19.7,18.012,16.2,,2.458
2011-05-02,,97.0,54.667,22.0,,12.59,14.896,2.306,,1.847,51.869,23.7,18.883,14.2,,5.583
2011-05-03,,96.0,82.625,65.0,,6.819,8.007,1.188,,0.681,37.345,18.4,15.829,13.0,,4.333
2011-05-04,,96.0,68.75,43.0,,8.09,9.486,1.396,,2.002,18.583,20.1,16.833,13.4,,3.957
2011-05-05,,93.0,72.292,55.0,,4.843,5.805,0.963,,0.806,19.173,18.5,15.717,12.8,,3.542
2011-05-06,186.909,89.0,72.833,56.0,15.091,9.798,11.964,2.167,,1.069,18.659,20.3,16.525,12.8,202.0,3.833
2011-05-07,184.435,96.0,89.792,78.0,10.565,7.655,9.351,1.696,,0.464,15.679,18.9,16.954,15.5,195.0,3.208
2011-05-08,182.875,99.0,70.458,35.0,11.458,9.56,11.167,1.607,,1.639,22.905,24.3,20.042,14.4,194.333,4.958
2011-05-09,184.208,81.0,53.5,29.0,9.833,7.71,9.271,1.561,,1.389,20.24,23.7,19.483,13.5,194.042,5.375
2011-05-10,175.208,98.0,81.083,53.0,8.542,8.572,10.816,2.244,,1.82,28.488,26.9,21.608,17.4,183.75,4.667
2011-05-11,184.708,99.0,96.833,94.0,6.375,5.774,7.042,1.268,,0.639,7.788,16.2,14.692,13.8,191.083,1.739
2011-05-12,186.833,100.0,99.292,98.0,10.375,16.924,21.208,4.284,,0.667,17.994,16.9,15.529,14.0,197.208,2.333
2011-05-13,179.25,99.0,86.833,56.0,9.583,12.647,15.911,3.264,,1.2,22.381,24.8,20.138,16.6,188.833,3.25
2011-05-14,186.391,88.0,57.208,36.0,12.261,9.387,10.661,1.274,,1.944,39.958,22.7,19.375,15.5,198.652,4.333
2011-05-15,190.208,80.0,41.333,13.0,11.917,7.834,9.446,1.613,,4.403,19.548,24.0,19.392,12.4,202.125,4.375
2011-05-16,185.417,74.0,53.708,23.0,10.083,6.018,7.007,0.988,,2.986,23.47,23.1,20.212,17.9,195.5,3.167
2011-05-17,184.542,91.0,75.417,56.0,11.708,9.005,10.223,1.218,,2.0,19.952,20.7,17.975,14.6,196.25,2.875
2011-05-18,191.0,97.0,72.583,51.0,16.458,12.792,15.613,2.822,,1.532,31.821,23.6,18.446,13.3,207.458,4.739
2011-05-19,186.0,87.0,61.917,28.0,14.667,8.937,10.157,1.22,,3.083,27.911,24.3,20.283,15.1,200.667,4.458
2011-05-20,183.375,86.0,72.375,62.0,12.417,7.808,9.167,1.359,,3.303,30.56,23.6,20.717,18.6,195.792,4.208
2011-05-21,178.261,94.0,81.792,66.0,9.087,6.649,8.018,1.369,,2.543,19.417,23.9,21.45,18.9,187.348,3.583
2011-05-22,178.875,96.0,89.208,77.0,8.75,5.47,6.929,1.458,,2.028,12.601,24.1,19.712,15.7,187.625,3.833
2011-05-23,186.042,95.0,76.458,58.0,7.917,9.871,11.82,1.95,,1.375,11.786,18.1,16.008,13.5,193.958,4.375
2011-05-24,190.333,97.0,88.458,65.0,8.333,11.111,13.825,2.714,,0.958,11.512,17.0,13.65,11.7,198.667,2.292
2011-05-25,193.0,97.0,72.917,46.0,11.583,9.327,12.577,3.249,,1.654,14.72,22.1,16.962,10.1,204.583,4.13
2011-05-26,193.458,96.0,79.292,53.0,9.083,6.979,9.215,2.236,,0.722,13.805,22.5,18.404,14.6,202.542,5.083
2011-05-27,194.042,97.0,85.125,69.0,9.292,6.848,8.905,2.057,,0.667,13.155,20.2,18.233,16.5,203.333,5.125
2011-05-28,200.087,100.0,99.833,98.0,19.826,16.982,22.262,5.28,,0.861,15.411,19.6,18.733,17.3,219.913,6.125
2011-05-29,185.083,100.0,100.0,100.0,10.958,5.554,6.976,1.423,,0.708,5.333,19.3,18.629,18.0,196.042,4.958
2011-05-30,179.042,100.0,84.833,65.0,9.458,8.059,10.421,2.361,,0.736,6.068,19.8,17.321,15.8,188.5,5.042
2011-05-31,182.875,74.0,65.083,55.0,6.833,6.103,8.141,2.038,,1.097,14.327,17.2,14.796,12.0,189.708,4.917
2011-06-01,186.75,82.0,65.375,53.0,8.375,8.167,11.165,2.999,,1.54,26.353,18.9,15.258,11.8,195.125,2.087
2011-06-02,194.25,100.0,95.75,86.0,16.375,11.833,21.307,9.475,,0.764,21.936,18.4,16.354,15.1,210.625,1.889
2011-06-03,188.708,100.0,83.833,59.0,19.708,18.903,25.087,6.184,,1.786,25.423,23.5,19.508,15.8,208.417,1.636
2011-06-04,184.348,99.0,77.75,49.0,13.043,6.845,9.012,2.167,,2.112,21.827,26.3,21.788,16.5,197.391,1.0
2011-06-05,177.25,90.0,79.792,65.0,10.792,6.583,7.809,1.226,,2.57,21.702,24.8,22.083,19.7,188.042,0.875
2011-06-06,186.208,97.0,67.75,23.0,13.667,13.649,16.283,2.635,,2.125,26.453,29.6,22.446,17.3,199.875,2.375
2011-06-07,188.375,100.0,84.333,67.0,13.167,7.589,9.321,1.731,,1.778,28.208,23.3,20.808,18.8,201.542,1.625
2011-06-08,187.625,100.0,88.583,73.0,13.5,12.653,15.405,2.752,,1.056,13.928,22.5,19.258,17.7,201.125,3.391
2011-06-09,189.083,100.0,82.333,55.0,13.042,8.638,10.809,2.171,,1.597,16.393,25.4,20.862,16.2,202.125,3.833
2011-06-10,177.208,94.0,82.292,68.0,11.125,6.346,7.834,1.488,,2.043,11.381,25.8,22.938,19.7,188.333,3.125
2011-06-11,182.696,100.0,94.042,85.0,14.478,9.143,11.232,2.089,,0.821,24.083,23.4,21.454,20.0,197.174,4.292
2011-06-12,199.583,98.0,81.292,51.0,16.625,9.28,10.78,1.5,,1.75,25.065,26.4,22.45,18.9,216.208,5.167
2011-06-13,188.625,100.0,92.375,85.0,14.667,14.041,18.08,4.038,,1.097,17.667,23.3,20.188,18.0,203.292,5.667
2011-06-14,193.667,99.0,89.667,73.0,13.792,8.471,11.526,3.056,,0.778,18.507,22.8,20.421,17.5,207.458,4.125
2011-06-15,200.773,90.0,72.333,49.0,11.864,6.387,8.107,1.72,,0.892,9.377,22.6,20.338,18.5,212.636,4.292
2011-06-16,203.125,100.0,87.875,70.0,18.542,8.247,11.275,3.028,,0.82,13.916,23.7,20.279,17.5,221.667,1.87
2011-06-17,187.125,100.0,97.167,91.0,17.083,10.392,13.298,2.906,,1.083,9.869,21.5,19.496,18.0,204.208,1.417
2011-06-18,187.348,100.0,92.333,77.0,16.739,10.083,13.071,2.988,,1.031,12.726,22.5,19.95,18.5,204.087,1.625
2011-06-19,193.667,100.0,91.708,75.0,17.75,9.101,10.947,1.845,,1.861,15.821,24.3,21.296,19.1,211.417,2.25
2011-06-20,178.708,96.0,89.833,74.0,14.917,6.946,9.014,2.069,,1.736,8.554,26.0,23.042,20.3,193.625,1.0
2011-06-21,172.667,96.0,87.167,74.0,14.375,7.806,10.217,2.411,,2.792,9.375,27.0,24.158,22.6,187.042,0.958
2011-06-22,175.792,99.0,75.917,53.0,18.167,11.536,15.774,4.238,,3.222,26.167,30.7,26.167,21.6,193.958,2.375
2011-06-23,169.792,94.0,85.625,79.0,15.333,7.201,11.269,4.068,,2.611,19.381,27.3,25.521,24.0,185.125,1.826
2011-06-24,168.583,94.0,87.5,76.0,14.042,5.277,8.957,3.68,,2.472,17.94,28.2,25.6,23.9,182.625,1.625
2011-06-25,180.478,95.0,80.333,63.0,15.174,5.47,8.286,2.816,,1.639,16.125,30.7,24.829,20.4,195.652,3.208
2011-06-26,193.708,100.0,97.375,91.0,17.5,9.661,12.536,2.875,,2.208,27.827,23.0,21.408,19.8,211.208,4.875
2011-06-27,191.167,100.0,94.5,83.0,19.375,7.43,15.992,8.563,,1.972,22.341,28.1,24.512,20.9,210.542,2.333
2011-06-28,173.25,97.0,77.5,57.0,15.583,6.124,10.151,4.027,,2.028,18.849,32.7,28.117,24.9,188.833,2.5
2011-06-29,186.667,96.0,68.708,44.0,20.667,12.591,16.662,4.071,,2.125,22.482,34.3,29.167,24.3,207.333,3.958
2011-06-30,180.792,96.0,76.167,50.0,28.667,15.092,19.499,4.408,,4.25,26.088,33.5,28.133,24.9,209.458,3.13
2011-07-01,178.083,98.0,76.75,45.0,23.125,14.468,18.981,4.513,,3.709,36.113,32.9,27.604,24.7,201.208,3.583
2011-07-02,180.391,93.0,81.333,62.0,17.304,5.577,8.923,3.345,,1.509,12.304,30.7,26.758,23.8,197.696,3.0
2011-07-03,177.292,96.0,80.042,58.0,17.167,6.447,8.411,1.964,,2.681,23.53,31.5,27.612,24.4,194.458,2.167
2011-07-04,171.083,95.0,88.667,78.0,15.083,5.393,7.78,2.387,,3.403,35.833,29.5,26.942,25.7,186.167,1.667
2011-07-05,177.208,92.0,79.458,65.0,15.458,7.008,9.017,2.009,,2.997,23.123,30.5,26.971,24.7,192.667,2.208
2011-07-06,192.125,92.0,70.875,45.0,18.417,9.196,11.281,2.085,,1.625,25.939,32.2,27.612,24.2,210.542,3.083
2011-07-07,173.167,96.0,86.875,76.0,13.583,6.29,8.943,2.654,,1.824,13.887,27.2,25.583,23.4,186.75,1.304
2011-07-08,172.042,94.0,87.208,76.0,14.167,7.359,12.655,5.296,,2.139,16.667,28.4,26.7,25.1,186.208,1.25
2011-07-09,170.783,93.0,75.417,55.0,14.565,5.28,9.673,4.393,,2.551,13.256,31.4,28.2,25.7,185.348,1.458
2011-07-10,170.917,95.0,70.167,41.0,14.5,3.512,7.012,3.5,,2.389,9.595,33.8,28.875,25.0,185.417,1.083
2011-07-11,171.917,98.0,75.083,54.0,14.625,4.065,9.304,5.238,,3.597,10.946,32.5,28.721,25.2,186.542,1.292
2011-07-12,172.417,94.0,74.958,52.0,14.125,3.083,7.014,3.93,,2.375,10.649,31.9,28.425,25.8,186.542,1.333
2011-07-13,172.333,92.0,71.042,53.0,13.75,3.45,7.157,3.708,,4.472,9.702,31.4,28.029,25.2,186.083,1.542
2011-07-14,171.381,92.0,69.792,46.0,19.381,4.1,8.349,4.249,,3.369,7.988,31.8,28.125,24.8,190.762,1.261
2011-07-15,171.417,90.0,66.875,42.0,17.375,5.214,9.365,4.151,,2.75,9.798,32.8,28.629,25.2,188.792,1.5
2011-07-16,173.522,93.0,72.0,41.0,15.478,4.196,7.256,3.06,,2.795,15.476,32.9,28.733,25.4,189.0,1.625
2011-07-17,170.417,94.0,73.167,45.0,14.375,3.458,6.762,3.304,,3.542,14.274,34.0,29.533,26.0,184.792,1.042
2011-07-18,169.625,95.0,80.542,63.0,14.75,3.262,6.524,3.262,,2.375,19.869,32.1,29.075,26.8,184.375,1.583
2011-07-19,169.583,96.0,90.792,86.0,14.042,1.85,4.902,3.052,,0.667,17.81,28.0,27.312,26.1,183.625,1.875
2011-07-20,171.75,99.0,88.417,73.0,13.792,3.028,4.962,1.935,,1.0,18.762,30.2,26.425,21.4,185.542,1.75
2011-07-21,178.583,98.0,83.083,64.0,11.708,7.484,9.726,2.242,,1.0,11.167,22.2,20.429,18.8,190.292,2.391
2011-07-22,181.625,88.0,68.625,48.0,11.375,8.535,11.795,3.26,,1.283,10.834,24.8,20.817,17.8,193.0,2.458
2011-07-23,180.565,90.0,78.042,69.0,12.696,7.375,9.744,2.369,,1.225,7.649,24.3,22.008,19.2,193.261,2.5
2011-07-24,181.792,93.0,77.667,60.0,16.542,8.304,11.649,3.345,,1.653,13.667,28.9,25.592,21.7,198.333,3.208
2011-07-25,176.292,91.0,75.333,53.0,13.25,5.607,7.565,1.959,,2.014,18.786,30.4,27.017,24.2,189.542,1.792
2011-07-26,176.375,93.0,85.292,75.0,13.042,7.812,9.962,2.15,,2.708,16.184,27.9,26.346,25.5,189.417,1.5
