date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,PM25_mean,THC_mean
2011-04-11,33.437,48.424,14.987,6.63,27.956,197.833,5.435,22.792,28.391,220.625
2011-04-12,31.254,42.862,11.606,5.097,25.471,197.087,4.542,17.304,26.083,214.391
2011-04-13,45.458,65.5,20.042,7.75,28.938,198.783,6.208,31.696,32.783,230.478
2011-04-14,44.25,61.438,17.188,10.312,38.188,196.208,5.583,29.917,36.353,226.125
2011-04-15,42.792,59.834,17.042,8.73,36.625,193.917,5.625,28.25,34.773,222.167
2011-04-16,24.188,35.875,11.688,5.312,35.562,196.957,5.083,22.043,30.5,219.0
2011-04-17,13.5,16.5,3.0,4.334,13.646,194.958,3.348,12.958,15.857,207.917
2011-04-18,28.584,42.02,13.438,4.583,25.062,196.292,4.25,19.083,23.522,215.375
2011-04-19,26.021,39.104,13.084,3.666,11.0,195.609,4.542,16.87,11.917,212.478
2011-04-20,20.312,30.438,10.125,2.812,6.02,193.792,4.125,16.208,7.55,210.0
2011-04-21,38.083,53.438,15.355,6.312,19.792,198.0,5.042,26.333,20.875,224.333
2011-04-22,49.458,70.271,20.812,4.354,38.917,200.174,6.917,53.348,30.125,253.522
2011-04-23,30.75,44.229,13.479,2.208,24.229,195.125,5.875,33.292,19.417,228.417
2011-04-24,21.208,25.875,4.666,5.104,23.084,196.75,5.304,22.208,24.227,218.958
2011-04-25,36.542,52.479,15.938,5.104,23.042,197.652,5.5,23.0,25.81,220.652
2011-04-26,31.978,44.804,12.826,5.544,34.804,194.13,5.13,22.913,32.0,217.043
2011-04-27,33.771,52.125,18.354,5.27,25.375,194.917,4.708,17.75,24.292,212.667
2011-04-28,25.438,37.062,11.625,4.75,21.729,194.682,4.5,15.455,19.292,210.136
2011-04-29,23.625,29.938,6.312,5.771,19.854,196.292,4.792,17.0,17.708,213.292
2011-04-30,30.542,39.271,8.73,5.958,23.312,197.917,5.458,24.708,23.583,222.625
2011-05-01,25.021,31.812,6.792,4.0,23.854,196.174,4.957,23.304,19.958,219.478
2011-05-02,27.875,39.542,11.666,4.792,105.333,197.5,5.125,20.917,70.417,218.417
2011-05-03,30.042,36.354,6.312,6.062,122.396,199.917,5.5,21.625,81.391,221.542
2011-05-04,22.458,29.666,7.208,6.958,84.666,197.957,5.5,20.174,55.958,218.13
2011-05-05,19.917,23.23,3.312,6.354,21.625,195.667,3.542,14.5,19.542,210.167
2011-05-06,30.042,39.104,9.062,5.854,31.479,195.417,4.667,22.917,19.167,218.333
2011-05-07,16.854,21.021,4.166,4.438,13.458,189.478,3.167,13.957,,203.435
2011-05-08,18.125,22.25,4.125,6.458,26.334,193.375,3.87,15.5,,208.875
2011-05-09,27.584,37.834,10.25,6.792,37.542,192.5,4.375,20.083,,212.583
2011-05-10,24.739,57.804,33.065,4.652,32.26,187.714,3.955,18.143,,205.857
2011-05-11,28.042,54.938,26.896,2.958,17.958,190.25,4.583,25.958,9.778,216.208
2011-05-12,23.792,31.396,7.604,2.771,16.292,190.0,3.708,27.0,6.333,217.0
2011-05-13,30.292,43.729,13.438,6.23,37.23,195.174,4.25,16.087,23.917,211.261
2011-05-14,26.396,33.667,7.27,7.292,33.584,198.375,4.292,17.792,24.833,216.167
2011-05-15,21.438,25.938,4.5,6.312,27.416,200.25,4.913,22.333,22.417,222.583
2011-05-16,35.938,47.542,11.604,6.812,31.334,194.826,4.75,20.348,28.708,215.174
2011-05-17,38.458,52.77,14.312,7.688,38.875,197.792,5.208,22.042,33.583,219.833
2011-05-18,46.521,61.333,14.812,8.958,31.771,201.125,6.0,27.458,29.542,228.583
2011-05-19,36.438,46.688,10.25,7.604,32.833,194.522,4.667,28.783,31.792,223.304
2011-05-20,30.208,45.458,15.25,6.23,25.208,192.75,4.042,15.917,23.5,208.667
2011-05-21,24.396,35.312,10.916,5.458,16.98,188.625,3.833,19.333,13.667,207.958
2011-05-22,11.979,15.75,3.77,3.938,12.48,188.957,3.87,13.043,5.417,202.0
2011-05-23,17.183,22.0,4.817,2.477,7.522,191.0,3.556,16.889,8.25,207.889
2011-05-24,23.062,28.521,5.458,3.666,9.417,,,,8.417,
2011-05-25,36.396,45.521,9.125,6.438,13.521,,,,14.667,
2011-05-26,19.604,23.354,3.75,4.812,21.375,,,,17.375,
2011-05-27,16.1,20.402,4.301,2.598,6.959,189.6,3.5,21.6,7.455,211.2
2011-05-28,22.333,27.334,5.0,1.896,10.312,192.25,4.292,24.042,8.958,216.292
2011-05-29,11.584,14.084,2.5,1.584,3.688,188.0,2.957,13.435,2.375,201.435
2011-05-30,19.328,26.484,7.156,2.271,7.658,187.167,3.5,16.75,5.458,203.917
2011-05-31,21.812,28.52,6.708,3.562,8.521,190.25,3.917,22.208,8.458,212.458
2011-06-01,22.334,28.834,6.5,2.75,10.834,190.826,3.542,30.565,10.167,221.391
2011-06-02,28.688,41.334,12.646,3.834,17.062,191.458,4.542,23.708,17.0,215.167
2011-06-03,38.334,53.729,15.395,6.886,39.572,196.333,5.292,26.917,32.875,223.25
2011-06-04,27.979,40.188,12.208,8.521,37.542,196.957,4.833,19.913,34.0,216.87
2011-06-05,20.958,25.292,4.333,6.834,24.667,193.583,3.957,14.708,21.5,208.292
2011-06-06,45.29,63.573,18.282,10.616,34.794,199.0,5.708,23.875,33.792,222.875
2011-06-07,33.922,41.672,7.75,7.626,31.34,195.0,5.522,33.5,30.87,228.5
2011-06-08,25.896,33.208,7.312,5.938,17.542,188.958,3.417,16.958,16.583,205.917
2011-06-09,31.27,48.27,17.0,6.896,20.416,189.542,4.625,21.0,18.625,210.542
2011-06-10,40.416,69.854,29.438,6.896,39.479,200.043,5.917,27.783,32.333,227.826
2011-06-11,25.188,36.375,11.188,3.834,20.104,192.958,5.333,21.167,15.292,214.125
2011-06-12,23.104,26.542,3.438,4.834,37.916,199.375,5.87,26.0,33.0,225.375
2011-06-13,37.942,58.886,20.945,6.331,21.676,200.87,5.833,22.435,20.5,223.304
2011-06-14,27.334,36.604,9.27,6.104,18.23,195.0,4.5,20.583,20.125,215.583
2011-06-15,33.625,45.334,11.708,7.042,14.104,196.625,4.292,24.208,16.0,220.833
2011-06-16,23.646,30.396,6.75,4.25,16.646,192.217,4.125,24.565,17.833,216.783
2011-06-17,32.229,40.5,8.271,5.438,12.354,194.708,4.792,22.25,13.0,216.958
2011-06-18,36.479,46.958,10.479,5.083,34.271,198.783,6.667,32.783,28.042,231.565
2011-06-19,25.292,33.0,7.708,5.062,24.375,201.13,6.043,25.609,17.708,226.739
2011-06-20,34.833,52.958,18.125,4.479,20.438,194.25,5.667,37.167,14.417,231.417
2011-06-21,32.446,55.892,23.446,5.522,21.108,192.292,4.565,23.875,15.583,216.167
2011-06-22,29.0,61.125,32.125,9.042,35.812,190.043,4.625,28.609,28.667,218.652
2011-06-23,16.875,37.583,20.708,5.417,30.375,181.75,3.583,21.125,14.958,202.875
2011-06-24,15.938,36.625,20.688,4.875,29.729,182.167,3.375,19.833,17.542,202.0
2011-06-25,14.125,28.021,13.896,4.604,26.666,181.739,2.958,15.304,12.708,197.043
2011-06-26,13.062,21.771,8.708,4.958,23.292,189.125,3.591,18.417,10.292,207.542
2011-06-27,16.458,37.666,21.208,4.354,18.208,189.583,3.25,20.25,12.833,209.833
2011-06-28,17.688,37.417,19.729,5.292,21.166,182.478,2.958,21.87,11.625,204.348
2011-06-29,29.396,52.0,22.604,8.292,37.125,187.812,3.458,20.562,22.81,208.375
2011-06-30,34.604,57.375,22.771,10.416,38.875,192.917,4.083,18.792,27.833,211.708
2011-07-01,31.458,61.312,29.854,7.792,33.667,197.217,3.833,18.043,27.417,215.261
2011-07-02,28.292,46.98,18.688,7.458,31.833,197.375,4.375,21.75,24.208,219.125
2011-07-03,19.375,23.584,4.208,7.75,59.625,191.625,4.391,21.25,37.375,212.875
2011-07-04,23.18,41.188,18.007,5.196,48.63,187.318,3.727,24.591,28.217,211.909
2011-07-05,34.271,48.333,14.062,7.042,35.792,199.833,4.958,20.167,29.667,220.0
2011-07-06,29.188,40.333,11.146,5.646,37.13,198.217,4.583,25.696,28.696,223.913
2011-07-07,21.833,53.062,31.23,3.167,30.271,189.458,4.417,24.875,21.125,214.333
2011-07-08,20.604,49.938,29.334,5.792,28.271,183.625,6.583,30.708,15.609,214.333
2011-07-09,15.416,30.333,14.916,5.583,12.334,182.696,3.667,19.522,7.625,202.217
2011-07-10,13.73,22.375,8.646,6.166,14.042,185.917,3.783,17.417,9.0,203.333
2011-07-11,18.312,34.708,16.396,5.604,13.479,184.292,2.875,19.125,9.75,203.417
2011-07-12,20.729,53.104,32.375,5.104,16.084,191.435,4.318,25.609,13.938,217.043
2011-07-13,18.812,40.188,21.375,5.25,14.042,185.875,3.917,21.542,,207.417
2011-07-14,18.916,40.907,21.991,5.958,15.062,184.208,3.625,16.917,,201.125
2011-07-15,30.084,50.354,20.271,8.083,20.27,188.696,4.708,22.13,25.143,210.826
2011-07-16,27.833,38.5,10.666,9.958,25.479,187.0,4.167,20.25,17.2,207.25
2011-07-17,12.646,15.958,3.312,6.75,18.417,184.739,2.565,17.174,12.65,201.913
2011-07-18,8.666,13.666,5.0,2.312,15.792,179.87,1.792,16.043,10.75,195.913
2011-07-19,9.146,15.625,6.479,2.062,8.521,178.417,1.792,16.25,5.826,194.667
2011-07-20,11.292,16.021,4.729,2.77,11.104,179.375,3.458,19.417,6.826,198.792
2011-07-21,18.37,31.87,13.5,2.718,12.066,188.478,4.217,28.522,10.0,217.0
2011-07-22,24.542,40.354,15.812,4.562,18.562,191.625,3.667,20.042,14.833,211.667
2011-07-23,25.02,35.688,10.666,6.938,28.084,192.583,4.542,18.375,22.353,210.958
2011-07-24,15.334,19.021,3.688,6.354,27.834,190.478,3.391,18.261,22.826,208.739
2011-07-25,26.771,41.062,14.292,6.375,26.104,193.958,3.875,22.0,21.826,215.958
2011-07-26,22.416,34.23,11.812,5.625,14.875,188.917,3.458,24.167,12.826,213.083
2011-07-27,18.604,40.125,21.52,5.875,15.521,184.261,3.333,18.174,13.0,202.435
2011-07-28,21.458,39.771,18.312,5.979,25.354,187.125,3.75,20.0,,207.125
2011-07-29,33.708,51.604,17.896,7.438,31.562,195.5,5.045,31.875,26.308,227.375
2011-07-30,22.354,33.875,11.52,6.125,24.25,195.609,4.125,24.087,17.522,219.696
2011-07-31,14.895,18.0,3.104,5.5,29.104,193.958,3.696,19.333,22.826,213.292
2011-08-01,16.104,21.396,5.292,5.084,32.75,189.125,3.458,22.708,26.087,211.833
2011-08-02,13.666,17.964,4.297,4.567,24.12,188.045,3.091,21.955,17.583,210.0
2011-08-03,18.125,28.188,10.062,5.896,14.062,185.333,2.609,18.25,10.062,203.583
2011-08-04,11.416,17.416,6.0,5.104,13.646,182.083,2.125,17.958,12.0,200.042
2011-08-05,18.91,32.025,13.116,3.366,16.038,183.913,3.167,26.174,7.333,210.087
2011-08-06,16.688,33.854,17.167,4.896,12.98,186.125,3.875,25.458,9.391,211.583
2011-08-07,12.834,20.292,7.458,6.312,13.021,188.083,3.304,16.333,6.25,204.417
2011-08-08,20.396,41.708,21.312,6.708,16.334,184.696,3.375,17.739,11.545,202.435
2011-08-09,32.52,53.02,20.5,10.125,30.0,190.125,4.375,19.708,13.5,209.833
2011-08-10,26.708,42.708,16.0,9.625,38.312,186.583,3.792,17.417,,204.0
2011-08-11,24.098,37.582,13.483,8.375,24.333,190.304,3.5,20.174,20.125,210.478
2011-08-12,21.938,29.396,7.458,7.229,28.042,188.261,4.042,26.043,21.917,214.304
2011-08-13,16.458,20.98,4.521,7.5,28.604,188.25,4.333,22.542,21.111,210.792
2011-08-14,10.834,14.458,3.625,7.584,38.208,183.739,2.609,13.043,22.75,196.783
2011-08-15,13.458,18.271,4.812,7.042,34.416,188.542,3.042,11.458,17.957,200.0
2011-08-16,19.283,26.935,7.652,8.587,38.892,191.0,3.478,13.458,23.409,204.458
2011-08-17,24.688,41.25,16.562,10.188,44.916,186.0,3.792,17.739,26.667,203.739
2011-08-18,23.0,39.083,16.084,8.416,43.188,184.458,3.667,21.583,30.174,206.042
2011-08-19,25.188,39.042,13.854,5.354,15.73,195.958,4.25,24.583,20.778,220.542
2011-08-20,21.416,25.958,4.542,4.104,21.271,193.957,4.167,33.087,,227.043
2011-08-21,18.396,22.542,4.146,3.75,24.292,199.792,4.957,28.25,,228.042
2011-08-22,29.688,44.0,14.312,5.875,15.083,196.708,4.75,25.208,,221.917
2011-08-23,24.218,41.114,16.896,6.625,34.542,187.913,4.125,22.522,,210.435
2011-08-24,22.625,44.542,21.917,7.27,18.98,188.0,3.625,26.833,,214.833
2011-08-25,21.584,43.708,22.125,5.875,15.417,185.217,3.542,24.0,,209.217
2011-08-26,21.958,43.48,21.521,5.834,14.708,188.261,3.917,29.174,,217.435
2011-08-27,22.542,29.333,6.792,4.812,26.75,187.5,4.083,29.042,,216.542
2011-08-28,14.02,17.292,3.271,6.73,24.979,188.0,3.043,19.083,,207.083
2011-08-29,14.062,18.312,4.25,7.167,22.75,185.696,2.792,30.0,,215.696
2011-08-30,14.478,18.152,3.674,6.109,17.028,186.0,2.739,19.875,13.812,205.875
2011-08-31,12.042,16.27,4.23,4.77,17.583,181.5,2.292,18.375,1.7,199.875
2011-09-01,10.542,18.166,7.625,2.625,20.0,180.522,2.458,20.739,6.75,201.261
2011-09-02,8.542,13.812,5.27,1.938,23.917,180.708,2.333,15.583,7.75,196.292
2011-09-03,8.916,11.562,2.646,1.834,13.708,181.458,2.292,14.667,6.042,196.125
2011-09-04,17.062,22.75,5.688,2.062,10.25,188.227,3.957,21.864,5.625,210.091
2011-09-05,25.062,45.25,20.188,3.166,12.854,197.826,4.208,28.261,8.292,226.087
2011-09-06,26.584,38.646,12.062,4.5,13.354,195.417,3.75,23.25,9.667,218.667
2011-09-07,38.438,53.896,15.458,7.896,15.917,201.292,4.792,29.458,15.875,230.75
2011-09-08,36.375,47.333,10.958,8.083,21.396,196.682,4.625,29.5,20.833,226.182
2011-09-09,24.415,37.907,13.492,6.771,28.542,189.333,3.667,22.917,16.5,212.25
2011-09-10,19.042,31.104,12.062,7.02,23.292,187.304,4.167,23.217,14.542,210.522
2011-09-11,12.834,18.0,5.166,7.083,16.5,187.13,3.0,36.348,9.292,223.478
2011-09-12,21.584,37.52,15.938,7.292,15.979,187.958,3.0,17.667,8.75,205.625
2011-09-13,25.188,39.542,14.354,8.084,19.666,188.917,3.542,21.542,12.208,210.458
2011-09-14,26.604,36.604,10.0,8.812,23.0,190.217,3.458,22.391,14.042,212.609
2011-09-15,20.913,29.065,8.152,7.392,18.13,189.583,2.783,23.0,7.091,212.583
2011-09-16,11.834,18.646,6.812,4.042,11.812,182.958,2.25,18.167,4.417,201.125
2011-09-17,18.688,34.604,15.917,4.146,17.5,186.087,3.667,28.478,6.667,214.565
2011-09-18,14.188,23.396,9.208,5.708,14.188,188.583,3.13,20.833,7.625,209.417
2011-09-19,12.417,20.416,8.0,4.812,9.438,192.75,3.083,16.833,4.875,209.583
2011-09-20,19.224,26.006,6.782,2.167,5.271,190.043,3.375,25.913,3.458,215.957
2011-09-21,16.104,24.729,8.625,2.25,8.917,186.25,3.458,20.875,3.292,207.125
2011-09-22,22.458,37.917,15.458,3.146,5.354,192.708,3.917,23.25,5.208,215.958
2011-09-23,15.542,21.229,5.688,3.812,9.334,192.739,4.417,27.217,8.042,219.957
2011-09-24,17.73,23.583,5.854,4.229,8.812,193.833,3.375,23.833,9.083,217.667
2011-09-25,13.0,15.938,2.938,3.792,13.98,193.125,3.0,20.542,12.208,213.667
2011-09-26,22.104,27.166,5.062,4.0,10.688,192.13,3.667,25.739,12.958,217.87
2011-09-27,25.826,35.261,9.434,5.685,15.296,192.625,4.0,27.958,16.042,220.583
2011-09-28,33.208,45.334,12.125,8.041,16.708,196.609,4.417,28.783,18.417,225.391
2011-09-29,30.834,40.812,9.979,8.5,22.292,195.273,4.208,30.0,19.792,225.273
2011-09-30,26.0,39.875,13.875,6.292,23.104,191.833,4.333,28.625,13.583,220.458
2011-10-01,10.875,14.938,4.062,4.542,11.334,191.958,3.208,16.208,7.875,208.167
2011-10-02,12.75,16.896,4.146,4.771,7.021,193.174,3.391,18.913,6.792,212.087
2011-10-03,14.625,21.396,6.77,4.062,7.208,192.0,3.083,17.043,6.083,209.043
2011-10-04,25.48,33.646,8.166,5.771,10.333,197.042,3.75,26.208,11.75,223.25
2011-10-05,30.083,37.5,7.416,4.084,16.916,194.0,4.458,33.565,12.958,227.565
2011-10-06,26.479,38.792,12.312,5.153,9.636,192.13,4.25,22.391,9.333,214.522
2011-10-07,23.576,32.57,8.994,6.396,27.479,194.095,5.292,22.143,27.417,216.238
2011-10-08,26.146,32.166,6.021,6.958,28.875,197.125,5.375,28.792,29.583,225.917
2011-10-09,24.0,27.083,3.084,8.875,33.625,200.652,6.087,26.696,34.5,227.348
2011-10-10,24.104,27.916,3.812,9.292,39.292,198.292,5.75,24.333,37.708,222.625
2011-10-11,45.106,65.477,20.372,8.644,45.578,202.125,7.5,39.708,46.75,241.833
2011-10-12,41.0,59.542,18.542,8.604,49.375,201.13,6.583,39.522,46.083,240.652
2011-10-13,46.667,58.188,11.521,8.062,46.583,202.652,6.458,50.609,41.125,253.261
2011-10-14,35.878,44.832,8.954,4.428,43.57,197.5,5.542,37.417,34.167,234.917
2011-10-15,32.979,54.625,21.646,5.604,22.562,197.478,6.25,27.0,10.182,224.478
2011-10-16,20.229,24.062,3.834,8.688,21.708,202.667,5.522,16.708,20.833,219.375
2011-10-17,29.978,40.686,10.707,7.605,21.052,199.952,7.0,25.905,26.435,225.857
2011-10-18,15.083,20.208,5.125,5.0,10.25,191.864,4.458,21.955,11.043,213.818
2011-10-19,21.771,29.146,7.375,5.288,9.902,194.917,4.208,25.375,14.826,220.292
2011-10-20,19.938,25.458,5.521,6.646,10.188,191.522,4.083,25.13,15.042,216.652
2011-10-21,16.354,21.208,4.854,5.125,10.479,189.261,3.417,23.348,10.375,212.609
2011-10-22,23.666,34.02,10.354,4.896,8.917,190.333,4.792,26.458,8.125,216.792
2011-10-23,15.562,20.562,5.0,4.584,9.792,191.917,4.739,23.833,6.542,215.75
