date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CO_mean
2011-05-27,6.718,8.478,1.761,,0.043,7.084,1.0
2011-05-28,7.229,9.125,1.896,,0.0,5.5,0.875
2011-05-29,1.979,2.646,0.666,,0.0,11.688,0.25
2011-05-30,5.23,7.042,1.812,,0.0,11.542,0.583
2011-05-31,6.479,8.417,1.938,,0.0,5.771,0.833
2011-06-01,9.396,11.812,2.416,,0.042,16.562,2.304
2011-06-02,7.856,9.801,1.945,,0.292,22.046,2.208
2011-06-03,7.13,9.066,1.935,,0.261,24.146,2.167
2011-06-04,7.52,9.125,1.604,,0.708,32.062,2.0
2011-06-05,6.021,6.896,0.875,,1.042,30.625,1.875
2011-06-06,8.354,9.875,1.521,,0.833,22.438,2.25
2011-06-07,8.583,9.604,1.021,,1.417,25.146,2.167
2011-06-08,6.438,7.188,0.75,,1.125,13.812,2.043
2011-06-09,6.896,7.666,0.771,,0.917,26.312,2.375
2011-06-10,9.304,12.435,3.13,,0.391,36.625,2.833
2011-06-11,4.604,5.396,0.792,,0.958,15.062,1.583
2011-06-12,6.584,9.208,2.625,,0.042,17.584,2.208
2011-06-13,6.104,8.208,2.104,,0.583,17.417,1.958
2011-06-14,6.083,7.375,1.292,,0.75,19.416,2.167
2011-06-15,8.0,11.104,3.104,,0.417,16.812,2.391
2011-06-16,8.625,10.542,1.917,,0.667,13.479,2.417
2011-06-17,7.12,9.64,2.521,,0.13,11.208,2.167
2011-06-18,6.625,8.229,1.604,,0.0,12.104,1.958
2011-06-19,5.354,6.562,1.208,,0.083,26.938,2.083
2011-06-20,7.646,10.271,2.625,,0.042,13.062,2.542
2011-06-21,8.625,11.458,2.833,,0.5,10.896,2.208
2011-06-22,8.604,12.875,4.271,,0.208,14.334,1.522
2011-06-23,5.354,8.562,3.208,,0.083,17.646,0.667
2011-06-24,4.087,6.63,2.544,,0.435,23.458,0.833
2011-06-25,3.979,7.667,3.688,,0.167,20.834,1.042
2011-06-26,4.021,6.375,2.354,,0.042,15.771,1.458
2011-06-27,8.708,10.938,2.229,,0.5,11.666,2.458
2011-06-28,6.125,9.75,3.625,,0.125,19.896,1.833
2011-06-29,5.292,9.042,3.75,,0.75,23.203,1.304
2011-06-30,5.208,8.125,2.916,,1.25,23.604,0.792
2011-07-01,8.268,11.582,3.314,,0.261,22.913,1.042
2011-07-02,7.771,9.271,1.5,,0.5,47.166,1.542
2011-07-03,3.604,4.979,1.375,,0.042,39.625,1.458
2011-07-04,7.604,9.667,2.062,,0.333,22.729,1.458
2011-07-05,8.458,9.667,1.208,,0.917,28.542,2.458
2011-07-06,8.834,10.354,1.521,,0.833,39.416,2.0
2011-07-07,7.729,12.98,5.25,,0.125,7.208,1.708
2011-07-08,3.609,7.326,3.718,,1.0,18.542,0.625
2011-07-09,3.396,5.084,1.688,,0.542,11.083,0.167
2011-07-10,4.229,6.0,1.771,,0.417,13.916,0.333
2011-07-11,6.042,8.312,2.27,,0.25,13.208,0.625
2011-07-12,6.334,10.292,3.958,,0.417,11.938,1.042
2011-07-13,7.146,9.812,2.667,,0.292,12.5,1.043
2011-07-14,7.104,10.396,3.292,,0.5,12.938,1.167
2011-07-15,7.126,8.73,1.604,,1.0,20.146,1.458
2011-07-16,7.166,9.084,1.916,,0.667,26.48,1.708
2011-07-17,4.458,5.458,1.0,,0.417,25.02,1.458
2011-07-18,3.229,5.104,1.875,,0.167,9.688,1.292
2011-07-19,1.438,2.312,0.875,,0.0,16.23,1.125
2011-07-20,2.729,3.958,1.229,,0.167,35.812,0.696
2011-07-21,4.75,6.27,1.521,,0.292,27.646,2.208
2011-07-22,5.392,7.87,2.478,,0.043,13.729,2.792
2011-07-23,4.021,5.604,1.583,,0.083,14.938,2.042
2011-07-24,3.375,4.646,1.271,,0.083,17.458,1.917
2011-07-25,10.938,13.438,2.5,,0.25,34.125,4.875
2011-07-26,7.979,10.292,2.312,,0.292,23.834,4.333
2011-07-27,6.062,8.292,2.229,,0.5,16.271,1.261
2011-07-28,4.875,8.0,3.125,,0.542,18.938,1.0
2011-07-29,4.326,8.087,3.761,,0.0,14.958,0.958
2011-07-30,5.166,7.25,2.083,,0.25,21.438,1.5
2011-07-31,3.688,4.896,1.208,,0.042,9.542,2.042
2011-08-01,5.604,7.875,2.271,,0.167,15.812,2.542
2011-08-02,5.0,6.24,1.239,,0.043,27.159,2.708
2011-08-03,5.042,7.229,2.188,,0.042,17.521,0.826
2011-08-04,5.771,7.98,2.208,,0.167,13.917,0.875
2011-08-05,5.87,8.044,2.174,,0.304,16.854,1.333
2011-08-06,5.208,7.77,2.562,,0.042,16.125,1.458
2011-08-07,4.604,6.146,1.542,,0.375,18.0,1.833
2011-08-08,5.271,7.938,2.666,,0.25,15.605,1.958
2011-08-09,7.0,10.625,3.625,,0.167,27.792,2.792
2011-08-10,3.604,6.542,2.938,,0.0,17.271,1.609
2011-08-11,3.458,5.396,1.938,,0.0,21.396,1.417
2011-08-12,3.63,6.065,2.434,,0.043,18.354,1.958
2011-08-13,2.771,4.584,1.812,,0.125,14.479,1.833
2011-08-14,4.208,5.729,1.521,,0.25,25.958,2.625
2011-08-15,4.5,6.167,1.666,,0.042,24.688,3.958
2011-08-16,4.396,5.625,1.229,,0.0,32.584,4.167
2011-08-17,4.91,6.532,1.623,,0.042,35.77,2.261
2011-08-18,6.333,8.334,2.0,,0.25,23.083,3.625
2011-08-19,5.456,6.478,1.022,,0.087,8.479,4.75
2011-08-20,5.474,6.312,0.839,,0.091,4.424,4.75
2011-08-21,4.042,4.792,0.75,,0.125,6.771,5.292
2011-08-22,5.5,6.396,0.896,,0.375,8.625,5.208
2011-08-23,7.917,9.583,1.667,,0.208,8.271,6.875
2011-08-24,5.604,9.0,3.396,,0.667,11.979,0.957
2011-08-25,4.938,7.25,2.312,,0.625,20.958,0.458
2011-08-26,3.348,6.696,3.348,,0.13,12.542,0.417
2011-08-27,2.354,3.23,0.875,,0.042,11.375,0.167
2011-08-28,1.834,2.875,1.042,,0.0,15.312,0.167
2011-08-29,2.921,5.221,2.3,,0.0,18.108,8.524
2011-08-30,5.173,6.568,1.396,,0.0,26.267,14.133
2011-08-31,6.271,8.87,2.598,,0.208,29.496,2.176
2011-09-01,6.021,11.146,5.125,,0.083,15.646,2.292
2011-09-02,2.82,4.7,1.881,,0.0,29.446,1.333
2011-09-03,0.48,0.604,0.125,,0.0,53.334,1.0
2011-09-04,2.104,2.834,0.73,,0.0,8.167,1.167
2011-09-05,5.604,6.583,0.98,,0.083,7.188,1.542
2011-09-06,6.438,8.292,1.854,,0.0,7.5,1.625
2011-09-07,7.834,8.73,0.896,,0.458,14.5,2.13
2011-09-08,8.146,9.042,0.896,,1.25,28.542,2.208
2011-09-09,10.587,12.565,1.978,,1.043,30.104,2.375
2011-09-10,6.104,8.52,2.416,,0.25,38.062,2.083
2011-09-11,4.646,8.52,3.875,,0.0,13.104,1.417
2011-09-12,6.104,7.833,1.729,,0.792,13.27,1.417
2011-09-13,7.062,9.396,2.334,,0.5,15.02,1.792
2011-09-14,6.854,8.354,1.5,,0.417,19.375,2.652
2011-09-15,5.98,7.688,1.708,,0.292,17.125,2.25
2011-09-16,5.991,8.924,2.933,,0.0,9.646,2.375
2011-09-17,5.312,9.354,4.042,,0.042,7.916,2.375
2011-09-18,2.834,5.271,2.438,,0.125,11.0,2.042
2011-09-19,0.666,0.792,0.125,,0.0,4.521,1.208
2011-09-20,0.5,0.6,0.1,,0.0,7.812,1.042
2011-09-21,2.986,3.048,0.062,,0.0,8.069,0.696
2011-09-22,5.354,5.916,0.562,,0.375,6.958,0.917
2011-09-23,6.913,9.0,2.087,,0.348,7.062,1.208
2011-09-24,6.396,8.542,2.146,,0.083,4.208,1.292
2011-09-25,6.562,7.771,1.208,,0.333,6.104,1.333
2011-09-26,8.75,11.25,2.5,,0.333,11.917,1.667
2011-09-27,6.771,9.084,2.312,,0.208,10.062,1.292
2011-09-28,7.916,10.208,2.292,,0.208,10.708,2.174
2011-09-29,8.584,10.584,2.0,,0.458,20.729,2.292
2011-09-30,9.674,12.065,2.392,,0.304,10.458,2.625
2011-10-01,3.833,4.542,0.708,,0.0,7.104,1.792
2011-10-02,4.625,5.583,0.958,,0.333,4.667,2.0
2011-10-03,6.166,7.415,1.25,,0.042,4.783,1.917
2011-10-04,7.542,9.958,2.416,,0.1,7.982,1.875
2011-10-05,15.542,21.521,5.979,,0.222,8.938,3.261
2011-10-06,8.458,12.5,4.042,,1.0,15.458,2.833
2011-10-07,9.326,10.435,1.109,,0.826,19.396,3.292
2011-10-08,8.25,9.896,1.646,,0.417,17.938,3.125
2011-10-09,9.916,11.604,1.688,,1.542,31.334,4.042
2011-10-10,8.625,10.021,1.396,,0.875,37.604,3.292
2011-10-11,10.604,13.021,2.416,,0.625,36.458,3.583
2011-10-12,11.688,13.292,1.604,,0.667,35.229,3.652
2011-10-13,11.5,14.896,3.396,,0.958,33.688,3.75
2011-10-14,10.696,13.848,3.153,,0.348,16.125,3.5
2011-10-15,7.938,9.958,2.021,,0.083,6.292,2.917
2011-10-16,4.52,5.229,0.708,,1.333,19.188,2.625
2011-10-17,7.958,9.312,1.354,,0.875,15.166,2.458
2011-10-18,6.502,8.554,2.051,,0.375,8.48,2.208
2011-10-19,5.521,7.521,2.0,,0.0,7.312,1.739
2011-10-20,8.312,12.229,3.917,,0.458,11.688,2.5
2011-10-21,9.935,14.196,4.261,,0.565,19.396,2.667
2011-10-22,9.375,13.312,3.938,,0.375,12.229,2.958
2011-10-23,5.75,6.479,0.73,,0.25,5.562,1.583
2011-10-24,8.812,14.104,5.292,,0.208,4.375,2.042
2011-10-25,6.083,7.562,1.479,,0.542,9.25,2.042
2011-10-26,6.666,7.73,1.062,,0.417,5.146,1.696
2011-10-27,7.188,10.292,3.104,,0.167,8.875,1.75
2011-10-28,13.978,21.804,7.826,,0.87,13.916,3.25
2011-10-29,10.542,14.708,4.166,,0.417,17.75,2.875
2011-10-30,9.479,13.062,3.584,,0.0,13.334,2.75
2011-10-31,7.958,9.021,1.062,,0.25,4.062,1.875
2011-11-01,11.167,15.792,4.625,,0.458,9.604,2.667
2011-11-02,8.312,9.48,1.167,,1.0,10.312,2.783
2011-11-03,12.27,16.146,3.875,,1.0,17.229,3.292
2011-11-04,9.847,16.265,6.418,,0.391,15.745,3.167
2011-11-05,13.562,17.729,4.167,,0.292,11.73,3.708
2011-11-06,4.98,6.042,1.062,,0.0,8.375,2.625
2011-11-07,4.666,5.5,0.834,,0.083,8.375,2.417
2011-11-08,7.812,9.708,1.896,,0.0,6.98,2.542
2011-11-09,8.646,12.042,3.396,,0.292,5.834,2.304
2011-11-10,8.229,11.854,3.625,,0.042,6.125,2.292
2011-11-11,12.892,19.913,7.022,,0.696,7.166,3.083
2011-11-12,10.646,15.333,4.688,,0.458,7.708,2.75
2011-11-13,10.292,12.479,2.188,,0.958,22.834,3.708
2011-11-14,11.812,15.521,3.708,,1.667,31.583,4.417
2011-11-15,9.646,12.02,2.375,,1.542,11.146,2.5
2011-11-16,11.625,16.479,4.854,,0.583,6.584,2.913
2011-11-17,11.542,14.667,3.125,,2.292,19.688,3.458
2011-11-18,8.022,9.4,1.378,,1.043,16.958,2.833
2011-11-19,10.542,14.792,4.25,,0.167,8.0,2.875
2011-11-20,4.271,5.104,0.834,,0.417,9.854,2.208
2011-11-21,6.292,7.542,1.25,,0.042,4.02,1.75
2011-11-22,8.708,11.062,2.354,,0.458,2.833,2.125
2011-11-23,5.854,6.875,1.021,,1.792,10.25,2.304
2011-11-24,6.125,7.812,1.688,,0.958,5.958,1.833
2011-11-25,8.522,10.5,1.978,,1.652,4.5,2.125
2011-11-26,9.25,11.625,2.375,,0.208,5.042,2.583
2011-11-27,10.646,13.417,2.771,,2.708,18.354,3.542
2011-11-28,20.125,55.666,35.542,,1.667,26.042,8.042
2011-11-29,18.729,37.666,18.938,,1.208,17.479,4.333
2011-11-30,6.938,9.458,2.521,,0.417,11.52,2.304
2011-12-01,3.562,4.188,0.625,,0.0,2.73,1.458
2011-12-02,5.174,6.24,1.066,,0.0,3.042,1.458
2011-12-03,9.834,13.625,3.792,,0.042,3.375,2.625
2011-12-04,8.166,10.958,2.792,,0.167,4.75,2.208
2011-12-05,13.506,21.685,8.18,,0.667,8.928,3.583
2011-12-06,10.48,14.916,4.438,,1.0,7.75,3.042
2011-12-07,12.021,16.417,4.396,,0.583,9.708,3.522
2011-12-08,11.292,14.146,2.854,,1.5,10.833,4.292
2011-12-09,8.196,10.652,2.456,,0.522,3.042,3.167
2011-12-10,5.23,8.042,2.812,,0.375,2.979,2.875
2011-12-11,4.688,5.875,1.188,,2.75,10.542,3.375
2011-12-12,8.854,12.188,3.334,,1.792,15.645,4.083
2011-12-13,9.896,14.875,4.979,,1.375,10.334,4.0
2011-12-14,12.875,22.292,9.416,,1.417,12.542,4.913
2011-12-15,8.229,10.084,1.854,,2.417,16.833,3.042
2011-12-16,5.565,7.218,1.652,,0.348,3.125,2.083
2011-12-17,6.646,8.438,1.792,,0.792,2.458,2.25
2011-12-18,4.666,5.438,0.771,,0.958,7.5,2.625
2011-12-19,7.98,10.479,2.5,,2.833,5.146,2.625
2011-12-20,11.786,16.055,4.27,,1.458,5.292,3.042
2011-12-21,11.292,15.875,4.584,,3.458,16.333,4.304
2011-12-22,6.75,8.27,1.521,,1.875,16.625,3.708
2011-12-23,4.196,5.37,1.174,,0.261,2.896,2.792
2011-12-24,5.334,6.417,1.084,,0.75,3.188,3.0
2011-12-25,2.125,2.667,0.542,,0.0,3.372,2.25
2011-12-26,7.062,9.25,2.188,,0.833,2.062,2.958
2011-12-27,10.584,14.021,3.438,,1.292,3.729,3.458
2011-12-28,16.208,32.312,16.104,,0.583,4.77,4.522
2011-12-29,10.98,17.479,6.5,,1.417,12.125,3.667
2011-12-30,6.108,7.608,1.5,,0.696,4.48,2.042
2011-12-31,6.854,8.938,2.084,,0.125,3.48,2.167
2012-01-01,4.584,5.062,0.479,,1.208,,2.25
2012-01-02,5.208,6.02,0.812,,1.917,,2.875
2012-01-03,3.021,3.584,0.562,,0.708,,2.0
2012-01-04,9.468,13.589,4.122,,0.174,,2.583
2012-01-05,9.271,11.708,2.438,,0.0,,2.458
2012-01-06,10.083,12.395,2.312,,0.292,,2.917
2012-01-07,17.479,24.73,7.25,,1.292,,4.652
2012-01-08,16.042,24.479,8.438,,0.917,,4.292
2012-01-09,11.958,14.875,2.917,,1.333,,3.125
2012-01-10,8.875,11.062,2.188,,1.875,,2.583
2012-01-11,12.566,14.783,2.218,,1.261,,2.833
2012-01-12,15.145,18.708,3.562,,1.167,,3.667
2012-01-13,12.521,14.938,2.417,,0.792,,3.417
2012-01-14,9.27,10.708,1.438,,1.333,,3.435
2012-01-15,7.667,9.0,1.334,,1.5,,3.083
2012-01-16,10.854,13.271,2.417,,4.417,,3.75
2012-01-17,6.688,8.584,1.896,,1.375,,3.208
2012-01-18,7.902,14.067,6.166,,1.304,,3.087
2012-01-19,9.354,11.938,2.584,,1.417,,3.792
2012-01-20,8.208,10.479,2.271,,2.125,,4.875
2012-01-21,14.02,19.375,5.354,,1.458,,5.565
2012-01-22,7.646,10.042,2.396,,0.333,,3.5
2012-01-23,11.334,14.646,3.312,,0.583,,3.583
2012-01-24,7.98,10.229,2.25,,3.5,,4.125
2012-01-25,4.131,5.13,1.0,,1.174,,3.0
2012-01-26,3.938,5.5,1.562,,0.833,,2.75
2012-01-27,3.771,5.208,1.438,,0.542,,3.167
2012-01-28,9.334,11.479,2.146,,0.667,,2.609
2012-01-29,15.146,21.604,6.458,,3.375,,4.208
2012-01-30,17.416,24.583,7.166,,1.833,,4.708
2012-01-31,13.083,17.896,4.812,,2.167,,3.958
2012-02-01,11.934,17.456,5.522,,4.783,,4.417
2012-02-02,6.48,6.812,0.334,,0.583,,3.083
2012-02-03,4.604,5.334,0.729,,0.792,,2.958
2012-02-04,14.6,18.882,4.283,,1.208,,4.217
2012-02-05,3.521,5.354,1.834,,1.542,,2.417
2012-02-06,11.625,15.521,3.896,,0.708,,2.875
2012-02-07,5.292,7.729,2.438,,1.917,,2.875
2012-02-08,6.326,8.978,2.652,,1.043,,2.5
2012-02-09,6.938,9.458,2.52,,0.292,,2.375
2012-02-10,6.396,9.334,2.938,,2.667,,3.417
2012-02-11,3.834,7.229,3.396,,1.833,,3.13
2012-02-12,8.73,14.334,5.604,,3.208,,3.375
2012-02-13,8.208,12.583,4.375,4.25,1.792,,3.542
2012-02-14,11.042,17.084,6.042,7.478,0.583,,3.083
2012-02-15,9.674,15.63,5.956,11.292,1.087,,3.167
2012-02-16,6.625,14.27,7.646,9.958,0.792,,2.833
2012-02-17,9.02,14.125,5.104,6.458,0.375,,2.792
2012-02-18,12.104,18.667,6.562,10.417,0.708,,3.652
2012-02-19,6.438,8.958,2.521,9.333,0.792,,2.417
2012-02-20,7.656,11.752,4.097,7.417,0.625,,2.375
2012-02-21,4.771,5.688,0.917,19.875,3.333,,3.375
2012-02-22,3.892,4.13,0.239,28.417,3.391,,3.625
2012-02-23,2.479,2.521,0.042,10.458,1.208,,2.333
2012-02-24,2.292,2.375,0.084,10.958,1.125,,2.208
2012-02-25,3.458,3.792,0.334,7.375,1.417,,2.696
2012-02-26,5.729,6.771,1.042,19.375,3.208,,3.708
2012-02-27,6.125,6.646,0.521,17.042,1.333,,3.833
2012-02-28,5.75,6.188,0.438,17.5,1.875,,4.042
2012-02-29,,,,,,,
2012-03-01,3.674,3.739,0.065,14.0,1.565,,3.083
2012-03-02,2.729,3.23,0.5,23.208,1.792,,2.958
2012-03-03,4.666,7.938,3.271,11.792,0.792,,2.333
2012-03-04,7.218,10.767,3.55,28.375,5.208,,3.522
2012-03-05,8.75,12.73,3.979,30.667,3.292,,4.125
2012-03-06,8.104,11.562,3.458,16.792,2.042,,3.208
2012-03-07,5.104,5.854,0.75,28.167,4.125,,3.25
2012-03-08,4.434,4.978,0.544,40.875,3.652,,3.167
2012-03-09,9.875,12.438,2.562,59.833,3.208,,4.917
2012-03-10,4.312,8.23,3.916,22.167,1.083,,2.375
2012-03-11,9.75,15.938,6.188,8.833,0.167,,2.435
2012-03-12,14.084,27.333,13.25,12.25,1.542,,3.708
2012-03-13,4.524,7.592,3.067,14.292,1.542,,2.375
2012-03-14,6.208,13.666,7.458,8.333,0.125,,2.292
2012-03-15,12.413,19.37,6.956,8.636,1.13,,2.792
2012-03-16,12.5,21.479,8.98,27.833,1.792,,3.833
2012-03-17,6.625,10.666,4.042,28.25,2.042,,3.75
