date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,,,14.667,16.264,1.597,13.792,12.556,
2011-01-02,,,6.264,6.514,0.25,10.542,8.764,
2011-01-03,,,11.264,12.084,0.819,19.375,18.236,
2011-01-04,,,10.374,11.75,1.376,22.958,21.458,
2011-01-05,,,14.83,17.662,2.832,10.381,7.541,
2011-01-06,,,19.535,25.663,6.128,16.708,13.334,
2011-01-07,,,7.139,7.583,0.444,7.792,5.361,
2011-01-08,,,11.722,12.472,0.75,7.958,5.986,
2011-01-09,,,18.333,23.458,5.125,18.625,16.208,
2011-01-10,,,28.62,47.23,18.61,34.083,29.664,
2011-01-11,,,13.83,17.22,3.39,25.167,22.444,
2011-01-12,,,17.717,24.822,7.105,8.458,5.75,
2011-01-13,,,21.362,29.534,8.172,21.348,18.181,
2011-01-14,,,19.097,22.681,3.583,40.75,36.903,
2011-01-15,,,10.791,12.361,1.57,14.042,11.681,
2011-01-16,,,10.514,11.667,1.153,12.167,11.055,
2011-01-17,,,20.931,32.43,11.5,12.875,10.736,
2011-01-18,,,37.395,68.473,31.078,16.375,12.75,
2011-01-19,,,30.0,51.514,21.514,11.792,9.014,
2011-01-20,,,14.776,17.129,2.353,6.583,5.347,
2011-01-21,,,21.833,28.542,6.708,10.042,8.43,
2011-01-22,,,19.431,24.931,5.5,10.042,8.861,
2011-01-23,,,13.9,18.145,4.245,6.875,5.264,
2011-01-24,,,14.837,19.98,5.144,7.833,6.833,
2011-01-25,,,16.102,21.568,5.466,17.583,14.694,
2011-01-26,,,17.729,23.667,5.938,9.708,8.361,
2011-01-27,,,21.479,29.104,7.624,24.625,21.625,
2011-01-28,,,15.5,17.625,2.125,23.917,19.639,
2011-01-29,,,6.125,6.354,0.229,7.625,5.889,
2011-01-30,,,18.542,24.438,5.896,7.833,5.403,
2011-01-31,,,28.814,46.731,17.916,12.455,9.407,
2011-02-01,,,13.514,16.853,3.339,19.917,17.416,
2011-02-02,,,9.82,11.806,1.986,8.417,6.459,
2011-02-03,,,15.627,21.667,6.039,11.375,8.458,
2011-02-04,,,15.458,18.167,2.708,22.792,19.778,
2011-02-05,,,15.139,16.806,1.666,38.917,32.819,
2011-02-06,,,32.43,47.0,14.569,30.125,31.125,
2011-02-07,,,22.097,32.486,10.389,17.25,15.486,
2011-02-08,,,11.775,14.992,3.217,10.833,8.056,
2011-02-09,,,15.496,20.21,4.714,12.783,10.75,
2011-02-10,,,18.922,24.239,5.317,12.875,11.692,
2011-02-11,,,9.917,11.194,1.278,11.042,8.653,
2011-02-12,,,10.722,12.056,1.333,14.583,12.139,
2011-02-13,,,29.695,42.056,12.361,16.458,15.792,
2011-02-14,,,32.695,52.092,19.398,15.208,15.708,
2011-02-15,,,19.94,36.51,16.57,17.25,15.375,
2011-02-16,,,21.658,30.134,8.476,11.708,10.597,
2011-02-17,,,16.29,21.048,4.758,11.958,10.709,
2011-02-18,,,13.083,15.625,2.542,7.917,5.389,
2011-02-19,,,16.708,19.653,2.945,12.708,9.944,
