date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2011-03-02,35.262,73.978,38.717,,2.521,23.846,198.818,36.091,234.909
2011-03-03,15.906,23.334,7.427,,1.453,15.458,190.083,12.667,202.75
2011-03-04,13.969,17.49,3.521,,1.396,16.406,193.583,14.708,208.292
2011-03-05,34.364,65.0,30.636,,1.312,16.292,193.833,33.042,226.875
2011-03-06,35.18,76.66,41.48,,3.188,23.514,197.625,35.417,233.042
2011-03-07,24.592,35.99,11.398,,2.812,32.094,192.75,16.833,209.583
2011-03-08,28.866,41.774,12.908,,1.916,31.798,195.0,22.773,217.773
2011-03-09,24.427,33.614,9.188,,0.326,16.732,192.208,15.333,207.542
2011-03-10,17.469,23.531,6.062,,0.083,14.198,190.333,9.333,199.667
2011-03-11,11.807,14.43,2.623,,1.042,14.292,190.042,7.333,197.375
2011-03-12,23.71,38.218,14.508,,0.981,13.812,191.625,8.75,200.375
2011-03-13,25.313,41.561,16.248,,0.25,13.667,193.25,12.083,205.333
2011-03-14,28.164,45.804,17.641,,1.0,14.302,193.957,22.391,216.348
2011-03-15,28.125,45.656,17.531,,1.826,21.896,192.208,24.125,216.333
2011-03-16,33.465,53.192,19.727,,1.202,18.027,195.0,33.348,228.348
2011-03-17,41.688,77.63,35.942,,0.896,25.886,198.708,50.667,249.375
2011-03-18,27.106,37.891,10.785,,1.842,33.073,195.708,29.167,224.875
2011-03-19,18.013,26.957,8.944,,0.275,7.615,189.125,12.708,201.833
2011-03-20,17.795,22.454,4.658,,1.25,13.802,189.913,16.478,206.391
2011-03-21,24.535,36.172,11.637,,1.065,15.942,190.917,16.042,206.958
2011-03-22,36.09,59.849,23.759,,2.762,24.402,195.9,31.55,227.45
2011-03-23,24.788,36.993,12.205,,0.625,12.584,189.333,24.708,214.042
2011-03-24,18.828,24.16,5.332,,2.021,18.729,188.458,14.208,202.667
2011-03-25,10.464,12.531,2.067,,1.021,13.969,191.0,10.083,201.083
2011-03-26,27.925,42.714,14.788,,1.166,14.812,194.609,17.261,211.87
2011-03-27,31.134,40.121,8.987,,2.195,21.438,193.75,25.167,218.917
2011-03-28,30.227,39.996,9.769,,2.646,29.11,192.208,23.958,216.167
2011-03-29,32.49,42.882,10.392,,1.986,23.837,194.909,29.545,224.455
2011-03-30,31.521,60.615,29.094,,1.292,18.455,193.583,33.875,227.458
2011-03-31,17.187,22.83,5.643,,0.479,11.688,186.25,17.625,203.875
2011-04-01,31.333,38.806,7.472,,2.242,31.709,192.478,33.435,225.913
2011-04-02,21.445,24.042,2.597,,2.958,33.041,190.042,24.167,214.208
2011-04-03,6.0,6.667,0.667,,0.584,9.569,188.542,7.833,196.375
2011-04-04,14.287,16.988,2.702,,0.646,9.319,190.042,14.083,204.125
2011-04-05,25.013,29.892,4.879,,1.37,16.486,192.045,22.0,214.045
2011-04-06,30.012,39.734,9.723,,2.04,25.861,193.083,26.542,219.625
2011-04-07,19.889,25.542,5.653,,1.198,16.139,188.0,22.609,210.609
2011-04-08,23.083,28.708,5.625,,0.5,18.042,188.167,32.75,220.917
2011-04-09,18.875,25.472,6.597,,0.854,15.014,188.25,20.25,208.5
2011-04-10,12.304,12.922,0.617,,1.771,31.361,189.333,18.958,208.292
2011-04-11,20.532,23.626,3.093,,2.708,30.903,188.75,18.625,207.375
2011-04-12,18.446,21.202,2.756,,1.026,27.409,188.167,19.458,207.625
2011-04-13,26.393,30.158,3.765,,2.576,29.744,189.0,28.696,217.696
2011-04-14,31.667,35.333,3.667,,4.875,37.736,190.375,24.042,214.417
2011-04-15,26.111,30.028,3.917,,4.5,36.68,188.625,27.042,215.667
2011-04-16,16.237,20.026,3.789,,1.667,35.292,188.375,15.5,203.875
2011-04-17,13.226,14.454,1.228,,0.958,16.208,190.417,12.625,203.042
2011-04-18,18.133,22.027,3.894,,1.29,21.542,188.083,16.75,204.833
2011-04-19,17.964,22.532,4.568,,1.174,11.633,186.478,12.13,198.609
2011-04-20,16.125,21.069,4.944,,0.896,6.486,189.542,13.458,203.0
2011-04-21,27.875,38.194,10.319,,1.708,20.042,195.25,28.833,224.083
2011-04-22,36.23,55.544,19.314,,1.315,29.04,200.826,53.435,254.261
2011-04-23,28.295,46.453,18.158,,0.708,18.125,196.125,35.167,231.292
2011-04-24,13.286,14.397,1.111,,1.561,20.5,191.417,18.042,209.458
2011-04-25,20.403,23.861,3.458,,1.518,23.125,190.609,19.435,210.043
2011-04-26,20.427,24.853,4.427,,1.696,28.845,187.667,22.75,210.417
2011-04-27,10.407,12.011,1.604,,1.163,24.496,181.208,14.542,195.75
2011-04-28,18.696,23.217,4.521,,1.479,19.458,184.5,13.333,197.833
2011-04-29,15.713,17.391,1.678,,1.854,17.444,188.167,18.25,206.417
2011-04-30,23.266,29.519,6.253,,2.22,27.264,193.333,28.333,221.667
2011-05-01,16.667,19.82,3.153,,0.906,22.722,189.739,21.696,211.435
2011-05-02,17.114,20.618,3.504,,1.438,111.861,191.792,18.542,210.333
2011-05-03,17.413,19.559,2.146,,1.396,134.042,192.792,20.083,212.875
2011-05-04,14.598,15.876,1.278,,2.375,78.458,192.042,16.667,208.708
2011-05-05,13.03,14.047,1.016,,1.375,24.945,191.292,12.5,203.792
2011-05-06,20.85,26.122,5.272,,1.712,37.028,192.458,22.5,214.958
2011-05-07,11.181,12.347,1.167,,1.44,14.653,184.391,14.0,198.391
2011-05-08,12.014,13.111,1.097,,2.896,27.07,186.792,15.625,202.417
2011-05-09,28.722,35.483,6.761,,3.208,41.569,191.25,22.167,213.417
2011-05-10,24.347,45.603,21.256,,4.084,43.185,185.318,26.227,211.545
2011-05-11,23.117,40.458,17.341,,1.471,19.578,183.083,30.25,213.333
2011-05-12,17.125,24.783,7.658,,0.522,9.74,182.773,23.0,205.773
2011-05-13,19.347,24.528,5.181,,2.138,42.014,183.609,16.87,200.478
2011-05-14,16.056,18.236,2.181,,2.521,32.056,188.292,14.583,202.875
2011-05-15,12.135,13.24,1.105,,1.854,28.833,191.458,19.542,211.0
2011-05-16,20.138,23.456,3.318,,2.146,30.792,190.292,21.625,211.917
2011-05-17,17.35,19.092,1.742,,2.729,35.236,190.167,25.083,215.25
2011-05-18,22.868,25.596,2.728,,1.95,31.636,193.417,25.125,218.542
2011-05-19,25.347,29.986,4.639,,3.124,36.805,193.478,29.304,222.783
2011-05-20,27.196,35.482,8.286,,2.146,31.618,187.696,27.304,215.0
2011-05-21,20.333,27.211,6.878,,2.208,20.25,184.625,26.208,210.833
2011-05-22,12.1,16.061,3.962,,1.104,8.708,184.625,15.625,200.25
2011-05-23,21.198,31.774,10.576,,0.5,7.885,186.75,18.792,205.542
2011-05-24,14.327,20.938,6.611,,0.5,4.579,184.333,15.708,200.042
2011-05-25,29.814,39.041,9.226,,1.612,15.325,188.286,27.81,216.095
2011-05-26,14.023,17.555,3.532,,1.375,19.714,185.75,19.833,205.583
2011-05-27,11.718,14.852,3.134,,0.5,5.531,184.125,16.25,200.375
2011-05-28,30.37,47.762,17.392,,0.5,12.276,192.167,29.708,221.875
2011-05-29,12.744,15.868,3.124,,0.5,3.956,184.208,14.625,198.833
2011-05-30,18.001,25.781,7.78,,0.5,6.906,182.333,15.375,197.708
2011-05-31,21.666,29.603,7.938,,0.778,10.598,185.174,18.522,203.696
2011-06-01,20.041,34.657,14.616,,0.542,9.24,187.333,22.417,209.75
2011-06-02,32.769,56.477,23.709,,1.083,20.281,189.875,28.75,218.625
2011-06-03,30.561,44.816,14.255,,2.438,41.836,190.5,31.364,221.864
2011-06-04,23.932,30.681,6.75,,2.708,49.719,188.292,26.917,215.208
2011-06-05,16.911,19.73,2.82,,2.521,31.802,186.417,21.417,207.833
2011-06-06,28.823,35.136,6.312,,2.304,33.166,189.217,26.913,216.13
2011-06-07,27.226,36.333,9.108,,1.453,29.75,191.375,28.583,219.958
2011-06-08,23.972,31.224,7.252,,1.655,17.361,185.304,17.087,202.391
2011-06-09,29.791,43.283,13.493,,3.25,26.531,186.917,22.542,209.458
2011-06-10,33.786,50.822,17.036,,2.416,45.812,191.417,36.375,227.792
2011-06-11,22.664,31.434,8.77,,1.416,21.302,186.708,23.333,210.042
2011-06-12,19.942,22.804,2.862,,1.218,36.136,194.565,27.783,222.348
2011-06-13,27.197,37.486,10.288,,1.562,17.458,188.5,20.417,208.917
2011-06-14,28.222,40.807,12.585,,1.767,24.888,188.043,26.348,214.391
2011-06-15,29.412,41.932,12.519,,1.5,19.958,191.125,27.667,218.792
2011-06-16,19.667,25.073,5.406,,1.438,18.979,189.083,19.208,208.292
2011-06-17,32.67,45.858,13.188,,1.765,18.396,190.333,25.458,215.792
2011-06-18,26.713,35.815,9.101,,1.848,27.094,192.174,29.478,221.652
2011-06-19,15.344,18.782,3.437,,0.75,15.99,191.75,23.125,214.875
2011-06-20,31.262,55.396,24.134,,1.0,16.802,192.417,37.125,229.542
2011-06-21,26.197,46.59,20.392,,2.064,17.728,185.458,29.333,214.792
2011-06-22,26.166,52.276,26.111,,3.81,29.943,186.75,35.458,222.208
2011-06-23,12.779,34.739,21.96,,1.688,24.386,180.0,19.708,199.708
2011-06-24,12.958,30.323,17.364,,1.109,17.994,177.043,19.13,196.174
2011-06-25,13.558,30.122,16.564,,2.334,22.104,179.125,19.833,198.958
2011-06-26,7.144,12.902,5.759,,1.229,14.823,180.5,17.667,198.167
2011-06-27,6.616,15.851,9.235,,0.5,10.417,177.25,14.25,191.5
2011-06-28,17.283,37.679,20.396,,2.562,18.582,178.833,21.542,200.375
2011-06-29,21.754,40.746,18.992,,3.062,27.667,180.708,20.583,201.292
2011-06-30,24.74,41.656,16.916,,3.74,34.51,182.13,23.348,205.478
2011-07-01,21.982,40.462,18.48,,3.464,31.417,179.5,24.909,204.409
2011-07-02,19.041,28.642,9.602,,2.062,26.385,180.5,22.542,203.042
2011-07-03,15.165,18.552,3.388,,2.396,45.416,184.333,24.5,208.833
2011-07-04,18.729,34.229,15.5,,1.646,40.49,179.583,21.875,201.458
2011-07-05,26.381,38.196,11.816,,2.036,33.689,184.917,24.083,209.0
2011-07-06,19.519,26.478,6.96,,1.346,32.9,189.591,26.591,216.182
2011-07-07,15.74,33.552,17.812,,0.688,21.74,183.042,33.333,216.375
2011-07-08,18.125,49.229,31.104,,1.896,22.666,183.958,31.125,215.083
2011-07-09,14.951,32.234,17.284,,2.458,16.458,182.167,24.25,206.417
2011-07-10,13.834,20.271,6.438,,2.458,15.542,183.458,23.292,206.75
2011-07-11,17.06,29.049,11.99,,1.856,16.928,183.167,22.542,205.708
2011-07-12,16.342,42.498,26.156,,2.022,17.802,185.826,27.478,213.304
2011-07-13,17.073,32.531,15.458,,2.458,16.208,180.708,22.417,203.125
2011-07-14,18.677,35.386,16.708,,2.333,14.875,179.208,20.167,199.375
2011-07-15,27.232,42.185,14.954,,3.3,24.335,184.762,30.762,215.524
2011-07-16,21.884,28.794,6.909,,2.771,33.219,183.625,27.667,211.292
2011-07-17,7.513,10.92,3.408,,1.208,16.802,178.833,14.042,192.875
2011-07-18,4.768,11.776,7.008,,0.5,12.26,173.217,11.174,184.391
2011-07-19,4.135,9.104,4.969,,0.5,4.656,173.792,7.958,181.75
2011-07-20,9.92,16.416,6.497,,0.606,9.077,175.083,10.417,185.5
2011-07-21,19.869,34.592,14.724,,1.208,14.333,184.583,21.25,205.833
2011-07-22,24.048,36.163,12.114,,2.038,22.479,186.208,21.083,207.292
2011-07-23,22.512,30.113,7.601,,2.604,32.782,185.375,16.833,202.208
2011-07-24,12.71,15.513,2.803,,1.478,31.334,188.522,17.217,205.739
2011-07-25,15.677,23.979,8.302,,1.146,24.406,184.708,22.583,207.292
2011-07-26,18.113,29.468,11.356,,1.266,16.406,184.458,27.5,211.958
2011-07-27,14.316,30.774,16.458,,1.542,14.281,181.125,24.5,205.625
2011-07-28,19.542,36.594,17.052,,2.146,21.49,182.542,30.333,212.875
2011-07-29,25.733,38.295,12.562,,2.585,30.103,182.917,27.625,210.542
2011-07-30,21.237,30.388,9.151,,2.391,27.708,180.565,25.652,206.217
2011-07-31,11.386,13.136,1.75,,1.083,27.437,186.083,20.833,206.917
2011-08-01,8.448,12.271,3.823,,0.604,29.385,185.083,18.417,203.5
2011-08-02,11.698,18.006,6.308,,0.521,19.5,184.042,17.75,201.792
2011-08-03,14.145,28.282,14.136,,0.924,14.701,180.375,21.208,201.583
2011-08-04,5.497,11.307,5.81,,0.78,10.109,178.87,18.478,197.348
2011-08-05,12.58,23.333,10.753,,0.544,10.292,178.739,21.522,200.261
2011-08-06,13.209,27.225,14.016,,1.562,13.917,179.167,24.375,203.542
2011-08-07,13.125,21.656,8.532,,2.5,15.177,179.542,23.375,202.917
2011-08-08,19.59,34.159,14.57,,2.042,17.604,179.375,23.625,203.0
2011-08-09,27.766,38.79,11.024,,3.262,31.2,182.25,30.042,212.292
2011-08-10,26.349,41.354,15.005,,3.458,45.646,180.625,26.667,207.292
2011-08-11,23.649,39.146,15.496,,2.606,29.824,178.652,22.739,201.391
2011-08-12,20.532,28.365,7.833,,1.521,32.896,182.25,22.667,204.917
2011-08-13,13.654,16.5,2.846,,1.688,30.26,182.542,22.583,205.125
2011-08-14,8.862,11.73,2.868,,2.396,34.542,179.292,18.375,197.667
2011-08-15,11.364,15.334,3.969,,1.771,27.062,182.083,21.5,203.583
2011-08-16,15.854,23.227,7.373,,2.458,33.51,182.125,20.792,202.917
2011-08-17,20.944,32.778,11.833,,2.1,38.356,182.652,26.13,208.783
2011-08-18,19.853,36.134,16.281,,2.11,42.076,179.318,18.636,197.955
2011-08-19,19.51,29.26,9.75,,1.5,19.35,187.375,20.292,207.667
2011-08-20,19.181,24.579,5.398,,1.0,16.319,191.0,21.417,212.417
2011-08-21,16.292,19.958,3.666,,1.021,25.5,194.292,21.042,215.333
2011-08-22,25.829,35.954,10.125,,2.792,20.008,191.833,24.375,216.208
2011-08-23,15.917,30.496,14.579,,1.565,25.147,182.826,20.87,203.696
2011-08-24,15.469,25.698,10.229,,1.173,22.99,179.958,26.5,206.458
2011-08-25,9.438,18.156,8.718,,0.752,9.458,179.458,23.0,202.458
2011-08-26,15.392,32.622,17.23,,1.108,16.619,181.417,28.667,210.083
2011-08-27,17.416,24.104,6.688,,0.75,21.156,183.708,27.292,211.0
2011-08-28,10.602,13.68,3.077,,1.068,25.25,185.042,23.042,208.083
2011-08-29,9.614,13.536,3.922,,1.108,26.104,181.826,17.609,199.435
2011-08-30,9.791,13.956,4.165,,0.689,16.099,180.917,18.333,199.25
2011-08-31,6.833,10.282,3.448,,0.666,14.438,176.208,16.75,192.958
2011-09-01,5.821,14.451,8.629,,0.521,12.406,173.292,15.667,188.958
2011-09-02,2.661,5.148,2.488,,0.546,13.163,171.455,12.727,184.182
2011-09-03,2.584,3.324,0.739,,0.5,5.385,176.042,18.583,194.625
2011-09-04,10.104,13.809,3.704,,0.522,7.042,180.087,20.391,200.478
2011-09-05,21.387,38.83,17.443,,0.947,8.061,183.833,25.0,208.833
2011-09-06,25.333,40.573,15.24,,0.75,12.427,189.958,22.125,212.083
2011-09-07,24.324,33.635,9.31,,1.479,16.677,194.875,30.125,225.0
2011-09-08,29.188,41.469,12.281,,2.167,27.792,196.25,39.542,235.792
2011-09-09,23.529,41.237,17.708,,1.979,26.668,188.826,26.783,215.609
2011-09-10,19.575,27.642,8.067,,2.622,31.321,188.043,28.913,216.957
2011-09-11,8.0,11.875,3.875,,1.362,15.49,181.5,17.167,198.667
2011-09-12,12.976,20.461,7.484,,0.818,13.51,183.042,22.042,205.083
2011-09-13,20.626,29.731,9.106,,1.562,18.202,182.958,22.458,205.417
2011-09-14,18.833,25.614,6.781,,2.042,21.604,183.917,21.875,205.792
2011-09-15,8.8,16.238,7.437,,0.864,12.786,181.095,16.81,197.905
2011-09-16,5.844,13.24,7.396,,0.5,8.084,176.522,13.522,190.043
2011-09-17,14.706,29.716,15.01,,0.521,10.5,181.542,25.708,207.25
2011-09-18,10.062,19.309,9.247,,1.688,17.552,182.0,20.625,202.625
2011-09-19,10.904,17.015,6.11,,1.166,12.229,186.708,16.625,203.333
2011-09-20,22.802,45.448,22.646,,0.604,7.167,187.625,23.625,211.25
2011-09-21,16.704,28.71,12.006,,0.848,5.0,180.25,16.583,196.833
2011-09-22,21.323,38.073,16.75,,0.824,6.948,186.783,17.696,204.478
2011-09-23,12.886,17.188,4.302,,0.542,10.125,189.333,15.333,204.667
2011-09-24,13.823,17.188,3.364,,0.542,11.49,191.333,14.042,205.375
2011-09-25,8.634,10.202,1.568,,0.688,13.812,192.917,15.0,207.917
2011-09-26,17.24,25.958,8.719,,1.0,13.333,189.042,15.083,204.125
2011-09-27,22.42,34.58,12.16,,0.818,15.709,190.917,18.667,209.583
2011-09-28,28.864,40.448,11.584,,1.542,22.021,192.217,23.391,215.609
2011-09-29,25.965,35.976,10.011,,1.956,25.69,190.087,27.522,217.609
2011-09-30,21.766,33.353,11.587,,0.938,21.083,185.583,22.708,208.292
2011-10-01,11.394,17.469,6.074,,0.542,10.666,187.167,10.792,197.958
2011-10-02,9.667,12.069,2.403,,1.104,9.333,188.833,13.042,201.875
2011-10-03,15.068,25.792,10.724,,0.521,7.136,188.667,12.958,201.625
2011-10-04,17.399,28.099,10.7,,0.739,13.108,192.0,27.174,219.174
2011-10-05,27.736,49.694,21.958,,0.816,12.792,193.083,30.292,223.375
2011-10-06,23.986,37.375,13.389,,1.208,8.229,186.542,20.042,206.583
2011-10-07,24.144,34.796,10.652,,1.904,30.28,190.455,18.727,209.182
2011-10-08,19.614,25.26,5.646,,1.083,32.458,194.708,29.458,224.167
2011-10-09,17.475,20.234,2.759,,1.896,37.021,194.583,26.167,220.75
2011-10-10,21.208,26.062,4.854,,2.912,41.646,194.391,26.087,220.478
2011-10-11,33.952,49.34,15.388,,1.918,54.15,194.833,43.167,238.0
2011-10-12,32.292,46.594,14.302,,2.521,55.938,194.167,38.083,232.25
2011-10-13,39.646,62.396,22.75,,1.979,62.073,197.292,46.542,243.833
2011-10-14,30.924,60.318,29.394,,1.405,37.529,193.391,39.217,232.609
2011-10-15,17.783,24.502,6.719,,1.479,12.271,181.875,24.458,206.333
2011-10-16,16.782,20.448,3.666,,2.508,24.313,188.217,15.217,203.435
2011-10-17,26.723,38.576,11.852,,2.86,29.033,192.458,29.292,221.75
2011-10-18,18.76,27.156,8.396,,0.833,13.864,189.292,21.958,211.25
2011-10-19,23.066,36.01,12.944,,1.062,17.562,191.667,32.458,224.125
2011-10-20,16.088,27.86,11.771,,1.525,12.92,189.087,24.696,213.783
2011-10-21,11.134,15.342,4.208,,0.646,7.604,185.5,19.042,204.542
2011-10-22,15.896,24.281,8.386,,0.782,7.594,185.348,24.957,210.304
2011-10-23,15.989,21.167,5.177,,2.62,9.75,190.292,23.917,214.208
2011-10-24,30.125,52.406,22.282,,2.772,11.875,191.667,32.042,223.708
2011-10-25,21.763,35.436,13.672,,2.116,16.015,187.708,20.792,208.5
2011-10-26,19.135,28.792,9.656,,0.75,9.218,191.25,19.125,210.375
2011-10-27,24.588,38.555,13.967,,1.042,15.5,194.792,30.583,225.375
2011-10-28,24.41,42.554,18.145,,1.529,18.532,194.864,28.955,223.818
2011-10-29,24.448,33.823,9.375,,1.476,21.635,191.125,26.917,218.042
2011-10-30,18.094,22.406,4.312,,1.188,21.656,191.583,19.917,211.5
2011-10-31,23.134,35.916,12.782,,0.812,10.114,189.583,19.833,209.417
2011-11-01,17.311,32.273,14.962,,1.28,13.874,190.958,23.708,214.667
2011-11-02,23.97,40.053,16.083,,1.396,17.646,193.292,33.125,226.417
2011-11-03,22.479,31.073,8.594,,1.402,28.166,195.826,34.87,230.696
2011-11-04,31.094,59.91,28.816,,1.662,33.35,200.636,56.364,257.0
2011-11-05,34.062,59.136,25.073,,1.604,38.708,198.042,46.5,244.542
2011-11-06,20.06,31.51,11.45,,2.062,22.771,193.625,27.042,220.667
2011-11-07,20.688,35.802,15.114,,1.042,7.146,186.708,14.667,201.375
2011-11-08,21.155,34.057,12.902,,1.212,11.18,190.875,21.958,212.833
2011-11-09,20.26,31.386,11.125,,1.395,12.427,189.174,22.522,211.696
2011-11-10,20.102,29.432,9.33,,1.37,13.864,188.917,25.0,213.917
2011-11-11,26.479,54.75,28.271,,1.354,10.833,189.625,30.833,220.458
2011-11-12,27.814,51.973,24.159,,1.958,18.469,195.875,41.292,237.167
2011-11-13,24.448,37.323,12.875,,3.0,27.625,199.25,34.875,234.125
2011-11-14,28.935,40.933,11.998,,3.229,43.21,193.917,25.542,219.458
2011-11-15,24.084,40.583,16.5,,1.996,21.427,190.739,21.391,212.13
2011-11-16,22.312,35.146,12.833,,1.242,12.521,191.125,30.083,221.208
2011-11-17,27.167,50.73,23.562,,2.771,22.927,196.667,38.125,234.792
2011-11-18,41.243,81.013,39.77,,2.634,31.93,199.792,64.125,263.917
2011-11-19,32.458,69.646,37.188,,2.333,21.562,192.833,39.75,232.583
2011-11-20,12.948,17.178,4.23,,1.812,12.646,186.333,17.792,204.125
2011-11-21,23.633,41.113,17.48,,1.196,8.981,188.522,18.13,206.652
2011-11-22,28.771,45.833,17.062,,1.324,14.792,193.833,34.375,228.208
2011-11-23,29.229,56.281,27.052,,1.75,24.063,199.625,43.458,243.083
2011-11-24,20.274,33.319,13.044,,1.854,11.562,188.917,15.667,204.583
2011-11-25,25.876,48.06,22.184,,1.44,7.829,191.955,20.364,212.318
2011-11-26,22.614,34.11,11.497,,0.917,12.615,194.208,31.708,225.917
2011-11-27,27.865,54.604,26.74,,2.214,28.198,208.87,50.0,258.87
2011-11-28,48.2,141.725,93.525,,2.398,59.076,223.167,106.458,329.625
2011-11-29,51.292,125.354,74.063,,3.875,59.062,208.958,90.833,299.792
2011-11-30,37.34,86.693,49.353,,4.75,38.364,201.458,60.25,261.708
2011-12-01,17.958,30.396,12.438,,3.084,3.864,187.5,13.083,200.583
2011-12-02,16.203,28.411,12.208,,1.886,5.166,188.318,18.591,206.909
2011-12-03,17.031,29.229,12.198,,2.163,7.635,185.478,21.435,206.913
2011-12-04,12.708,17.51,4.802,,1.232,6.297,192.208,16.583,208.792
2011-12-05,23.093,41.105,18.012,,1.312,11.896,194.667,24.333,219.0
2011-12-06,25.879,41.157,15.278,,1.551,15.203,197.25,36.917,234.167
2011-12-07,32.073,77.26,45.187,,2.625,24.012,200.375,51.0,251.375
2011-12-08,32.332,57.944,25.612,,2.875,23.156,196.917,31.958,228.875
2011-12-09,18.512,30.973,12.46,,1.434,5.726,191.81,14.286,206.095
2011-12-10,26.135,49.864,23.729,,1.855,14.677,194.583,28.292,222.875
2011-12-11,19.302,25.542,6.24,,1.938,13.75,191.333,18.0,209.333
2011-12-12,30.774,58.512,27.738,,2.436,24.392,192.5,36.292,228.792
2011-12-13,27.584,54.698,27.115,,1.25,19.479,195.417,38.333,233.75
2011-12-14,36.596,66.275,29.679,,2.042,21.573,195.667,41.333,237.0
