date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,9.667,10.25,0.583,15.958
2011-01-02,4.125,4.125,0.0,10.083
2011-01-03,8.208,8.417,0.208,19.375
2011-01-04,6.792,6.917,0.125,23.792
2011-01-05,12.75,13.833,1.083,10.917
2011-01-06,17.522,27.13,9.609,14.417
2011-01-07,8.583,9.25,0.667,8.333
2011-01-08,8.667,9.042,0.375,10.917
2011-01-09,12.0,14.042,2.042,20.042
2011-01-10,24.625,36.708,12.083,34.958
2011-01-11,11.292,12.542,1.25,21.25
2011-01-12,13.042,15.0,1.958,9.75
2011-01-13,16.87,30.261,13.391,17.208
2011-01-14,10.833,12.0,1.167,33.667
2011-01-15,10.333,11.583,1.25,15.375
2011-01-16,4.167,4.208,0.042,10.0
2011-01-17,8.958,9.542,0.583,9.375
2011-01-18,29.542,46.125,16.583,16.958
2011-01-19,15.875,18.875,3.0,10.333
2011-01-20,7.826,8.043,0.217,7.667
2011-01-21,8.333,8.417,0.083,8.375
2011-01-22,16.5,19.208,2.708,10.375
2011-01-23,10.0,11.583,1.583,6.917
2011-01-24,10.792,12.125,1.333,7.25
2011-01-25,11.25,12.917,1.667,16.417
2011-01-26,11.208,13.292,2.083,8.792
2011-01-27,14.13,16.87,2.739,26.174
2011-01-28,13.167,14.083,0.917,21.208
2011-01-29,5.583,5.667,0.083,8.625
2011-01-30,11.875,14.792,2.917,9.917
2011-01-31,14.667,16.708,2.042,10.5
2011-02-01,12.458,15.417,2.958,16.708
2011-02-02,6.25,6.708,0.458,7.625
2011-02-03,12.435,15.783,3.348,11.542
2011-02-04,11.167,12.667,1.5,19.667
2011-02-05,10.208,11.042,0.833,34.333
2011-02-06,21.792,29.792,8.0,35.167
2011-02-07,13.958,17.25,3.292,15.75
2011-02-08,7.875,9.125,1.25,8.708
2011-02-09,11.458,13.875,2.417,11.208
2011-02-10,13.348,16.783,3.435,11.792
2011-02-11,9.917,11.458,1.542,12.292
2011-02-12,5.458,5.792,0.333,13.792
2011-02-13,13.556,14.333,0.778,18.208
2011-02-14,34.0,47.0,13.0,14.542
2011-02-15,12.375,16.625,4.25,12.833
2011-02-16,14.542,18.708,4.167,9.833
2011-02-17,10.391,12.478,2.087,10.958
2011-02-18,7.292,7.917,0.625,7.625
2011-02-19,11.375,13.5,2.125,11.542
2011-02-20,20.458,25.833,5.375,13.375
2011-02-21,35.0,54.208,19.208,28.125
2011-02-22,23.417,29.208,5.792,23.0
2011-02-23,18.458,25.042,6.583,15.833
2011-02-24,6.565,6.609,0.043,29.75
2011-02-25,12.458,13.667,1.208,24.0
2011-02-26,3.167,3.167,0.0,9.625
2011-02-27,6.458,6.917,0.458,12.333
2011-02-28,12.333,14.833,2.5,12.25
2011-03-01,28.333,35.833,7.5,18.375
2011-03-02,17.211,21.0,3.789,16.0
2011-03-03,3.417,3.417,0.0,18.375
2011-03-04,5.208,5.208,0.0,14.792
2011-03-05,18.458,22.5,4.042,7.083
2011-03-06,22.125,35.0,12.875,14.292
2011-03-07,11.5,12.083,0.583,28.75
2011-03-08,11.292,11.792,0.5,28.292
2011-03-09,9.522,9.522,0.0,20.5
2011-03-10,5.458,5.458,0.0,13.333
2011-03-11,7.708,8.542,0.833,15.875
2011-03-12,9.25,9.667,0.417,13.583
2011-03-13,14.917,18.417,3.5,12.875
2011-03-14,21.792,25.083,3.292,15.833
2011-03-15,17.125,20.792,3.667,19.0
2011-03-16,22.348,24.826,2.478,14.625
2011-03-17,23.875,25.125,1.25,15.458
2011-03-18,20.292,24.208,3.917,15.792
2011-03-19,3.917,4.125,0.208,4.542
2011-03-20,11.833,13.667,1.833,14.042
2011-03-21,11.708,12.5,0.792,14.708
2011-03-22,29.583,41.042,11.458,25.417
2011-03-23,16.174,17.348,1.174,13.958
2011-03-24,13.417,14.75,1.333,17.75
2011-03-25,5.667,6.083,0.417,15.333
2011-03-26,9.458,10.833,1.375,12.5
2011-03-27,19.333,22.083,2.75,21.667
2011-03-28,19.292,23.25,3.958,27.958
2011-03-29,20.792,24.5,3.708,21.292
2011-03-30,14.826,17.478,2.652,14.542
2011-03-31,5.792,6.083,0.292,7.625
2011-04-01,18.13,19.13,1.0,
2011-04-02,15.667,18.542,2.875,
2011-04-03,1.375,1.375,0.0,
2011-04-04,3.167,3.25,0.083,
2011-04-05,10.833,12.125,1.292,
2011-04-06,16.625,18.208,1.583,
2011-04-07,12.333,14.0,1.667,
2011-04-08,4.696,4.739,0.043,
2011-04-09,8.708,9.625,0.917,
2011-04-10,12.792,14.167,1.375,
2011-04-11,16.208,19.167,2.958,
2011-04-12,19.458,21.917,2.458,
2011-04-13,24.083,28.917,4.833,
2011-04-14,26.208,29.583,3.375,
2011-04-15,20.0,21.87,1.87,
2011-04-16,12.75,17.042,4.292,
2011-04-17,6.0,6.292,0.292,
2011-04-18,15.625,16.917,1.292,
2011-04-19,9.25,9.917,0.667,
2011-04-20,8.042,8.5,0.458,
2011-04-21,18.25,21.125,2.875,
2011-04-22,24.435,27.261,2.826,
2011-04-23,9.292,9.542,0.25,
2011-04-24,10.125,11.042,0.917,
2011-04-25,13.846,15.077,1.231,
2011-04-26,7.357,8.071,0.714,
2011-04-27,6.542,6.875,0.333,
2011-04-28,11.125,11.833,0.708,
2011-04-29,11.957,13.435,1.478,
2011-04-30,6.833,7.042,0.208,
2011-05-01,4.875,4.875,0.0,
2011-05-02,10.5,12.208,1.708,
2011-05-03,14.917,15.542,0.625,
2011-05-04,10.167,11.833,1.667,
2011-05-05,3.417,3.417,0.0,
2011-05-06,7.478,8.261,0.783,
2011-05-07,10.583,10.75,0.167,
2011-05-08,10.417,11.583,1.167,
2011-05-09,15.042,15.583,0.542,
2011-05-10,23.042,29.083,6.042,
2011-05-11,13.0,15.333,2.333,
2011-05-12,17.833,22.792,4.958,
2011-05-13,11.13,11.739,0.609,
2011-05-14,12.708,13.5,0.792,
2011-05-15,6.917,7.583,0.667,
2011-05-16,9.667,10.333,0.667,
2011-05-17,10.5,11.5,1.0,
2011-05-18,14.667,16.375,1.708,
2011-05-19,10.25,11.042,0.792,
2011-05-20,8.609,9.261,0.652,
2011-05-21,7.958,8.958,1.0,
2011-05-22,3.042,3.25,0.208,
2011-05-23,4.292,4.375,0.083,
2011-05-24,8.208,8.375,0.167,
2011-05-25,17.083,19.958,2.875,
2011-05-26,18.292,19.583,1.292,
2011-05-27,7.739,7.913,0.174,
2011-05-28,12.458,14.833,2.375,
2011-05-29,2.542,2.542,0.0,
2011-05-30,2.042,2.125,0.083,
2011-05-31,8.542,9.375,0.833,
2011-06-01,13.083,14.375,1.292,
2011-06-02,12.042,13.333,1.292,
2011-06-03,13.478,15.435,1.957,
2011-06-04,9.167,10.958,1.792,
2011-06-05,9.75,11.125,1.375,
2011-06-06,12.958,15.375,2.417,
2011-06-07,14.208,16.375,2.167,
2011-06-08,9.875,11.375,1.5,
2011-06-09,8.583,10.0,1.417,
2011-06-10,13.565,15.174,1.609,
2011-06-11,6.375,6.875,0.5,
2011-06-12,9.583,11.0,1.417,
2011-06-13,11.417,13.083,1.667,
2011-06-14,10.125,11.125,1.0,
2011-06-15,18.542,20.042,1.5,
2011-06-16,15.333,16.958,1.625,
2011-06-17,8.087,8.957,0.87,
2011-06-18,15.75,16.625,0.875,
2011-06-19,12.125,12.833,0.708,
2011-06-20,13.542,15.292,1.75,
2011-06-21,8.708,10.208,1.5,
2011-06-22,11.708,17.75,6.042,
2011-06-23,7.5,11.042,3.542,
2011-06-24,7.565,11.652,4.087,
2011-06-25,7.125,11.25,4.125,
2011-06-26,2.708,4.542,1.833,
2011-06-27,2.917,4.667,1.75,
2011-06-28,6.542,9.667,3.125,
2011-06-29,16.542,25.375,8.833,
2011-06-30,13.917,21.625,7.708,
2011-07-01,19.522,25.435,5.913,
2011-07-02,14.458,17.833,3.375,
2011-07-03,9.125,10.167,1.042,
2011-07-04,9.0,10.542,1.542,
