date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,207.333,78.0,65.333,55.0,23.167,22.646,33.792,11.146,,19.98,8.9,4.733,1.8,230.5
2011-01-02,198.375,88.0,67.625,46.0,17.25,16.73,21.938,5.208,,15.521,11.0,4.904,1.7,215.625
2011-01-03,194.5,64.0,52.333,36.0,13.125,12.208,15.666,3.458,,5.708,10.1,5.225,1.2,207.625
2011-01-04,198.333,82.0,65.708,50.0,17.042,19.542,27.02,7.479,,9.958,9.0,3.954,0.0,215.375
2011-01-05,199.87,75.0,55.75,34.0,16.87,19.764,30.618,10.854,,8.062,9.1,3.55,-1.3,216.739
2011-01-06,207.696,81.0,64.917,45.0,26.609,37.274,63.591,26.316,,15.35,10.0,3.858,-0.9,234.304
2011-01-07,196.958,73.0,56.458,38.0,13.042,16.167,24.146,7.979,,8.375,8.9,4.583,1.1,210.0
2011-01-08,198.458,64.0,52.583,40.0,13.917,14.125,19.688,5.562,,7.208,9.2,4.692,0.8,212.375
2011-01-09,207.583,79.0,65.792,55.0,26.042,29.292,53.042,23.75,,22.458,9.1,4.442,0.6,233.625
2011-01-10,210.458,88.0,71.208,52.0,31.583,38.354,78.25,39.896,,24.0,9.8,4.95,0.0,242.042
2011-01-11,199.381,84.0,60.522,32.0,24.0,24.267,48.794,24.526,,20.525,10.5,4.738,0.7,223.381
2011-01-12,200.609,53.0,42.917,32.0,18.652,24.818,41.04,16.221,,11.118,6.5,2.612,-0.6,219.261
2011-01-13,205.875,71.0,54.083,38.0,28.208,34.833,71.0,36.166,,19.25,10.7,3.946,-2.1,234.083
2011-01-14,204.292,65.0,52.0,41.0,20.708,21.708,42.688,20.979,,13.562,7.2,3.846,0.4,225.0
2011-01-15,206.875,69.0,59.25,49.0,21.875,24.27,37.125,12.854,,16.73,6.5,3.238,0.2,228.75
2011-01-16,199.625,58.0,53.083,48.0,19.167,26.042,41.042,15.0,,21.938,5.0,3.883,2.5,218.792
2011-01-17,206.174,71.0,56.958,44.0,24.565,32.539,56.228,23.688,,23.02,7.2,3.908,1.0,230.739
2011-01-18,208.636,72.0,64.375,52.0,35.227,44.478,92.022,47.544,,30.735,8.4,3.467,-1.2,243.864
2011-01-19,200.417,98.0,70.875,61.0,24.5,27.396,48.75,21.354,,26.958,9.9,5.125,0.2,224.917
2011-01-20,196.167,98.0,96.625,87.0,14.458,22.416,33.16,10.744,,20.6,3.3,1.75,1.1,210.625
2011-01-21,195.458,98.0,96.167,90.0,14.333,18.916,27.23,8.312,,12.75,3.3,2.671,2.1,209.792
2011-01-22,206.75,98.0,90.583,75.0,21.125,20.125,42.771,22.646,,12.0,8.1,4.921,2.4,227.875
2011-01-23,220.391,98.0,94.792,78.0,36.783,29.288,95.815,66.528,,18.667,6.7,3.908,0.8,257.174
2011-01-24,203.455,98.0,72.292,49.0,19.591,26.77,46.26,19.49,,11.833,4.4,1.729,-0.2,223.045
2011-01-25,208.292,98.0,74.917,40.0,26.708,32.354,69.438,37.084,,19.917,7.8,2.412,-1.8,235.0
2011-01-26,205.292,97.0,63.125,41.0,20.708,29.076,53.935,24.858,,15.435,5.7,1.696,-1.0,226.0
