date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2012-03-28,197.417,87.0,71.292,49.0,23.188,27.948,39.417,11.469,25.875,,1.875,37.302,20.7,14.746,8.8,220.604,7.417
2012-03-29,200.146,85.0,69.958,58.0,24.521,20.136,36.386,16.25,19.604,,0.75,30.771,19.8,15.738,12.0,224.666,5.333
2012-03-30,194.333,81.0,65.417,55.0,11.562,9.781,11.229,1.448,16.979,,0.347,22.188,11.3,8.683,7.0,205.896,4.042
2012-03-31,196.75,86.0,80.125,73.0,13.312,10.188,11.677,1.49,17.25,,0.208,24.614,7.7,7.029,6.4,210.062,4.292
2012-04-01,193.021,46.0,35.417,26.0,10.542,11.5,13.042,1.542,11.688,,1.111,17.583,14.0,9.508,4.8,203.562,4.542
2012-04-02,198.8,67.0,43.167,25.0,14.978,23.42,32.423,9.004,9.971,,1.2,13.446,14.9,10.192,5.1,213.776,5.174
2012-04-03,197.25,84.0,64.958,30.0,16.584,22.042,34.76,12.719,16.438,,2.014,27.313,17.2,13.704,9.2,213.834,5.0
2012-04-04,197.148,36.0,26.042,18.0,17.021,16.975,21.634,4.658,9.5,,0.612,14.438,14.6,11.442,8.5,214.168,4.125
2012-04-05,193.104,59.0,34.125,20.0,12.979,18.135,20.729,2.594,18.0,,2.25,24.302,19.8,14.479,9.9,206.084,3.958
2012-04-06,193.188,79.0,47.542,18.0,11.542,13.865,17.886,4.021,12.688,,0.709,18.521,14.7,10.1,6.7,204.729,3.875
2012-04-07,197.52,59.0,36.167,16.0,14.229,16.01,21.01,5.0,12.229,,0.486,14.604,13.1,8.208,3.2,211.75,4.0
2012-04-08,195.416,57.0,36.625,19.0,10.792,11.719,12.844,1.125,13.479,,1.264,17.166,14.0,9.4,4.1,206.208,4.417
2012-04-09,197.978,61.0,39.75,20.0,17.71,27.448,34.701,7.253,23.108,,2.42,29.525,22.7,15.754,8.2,215.688,4.318
2012-04-10,197.396,72.0,42.792,27.0,15.875,24.094,28.979,4.886,28.584,,1.681,42.625,20.1,16.033,11.9,213.271,4.917
2012-04-11,200.45,90.0,73.5,51.0,18.021,30.175,40.477,10.302,25.434,,1.657,37.16,17.6,15.254,13.4,218.472,5.083
2012-04-12,193.542,87.0,53.583,24.0,14.104,19.927,22.479,2.552,12.91,,1.375,20.948,23.3,17.35,11.7,207.646,3.958
2012-04-13,191.021,83.0,55.333,20.0,15.479,23.166,27.156,3.99,8.25,,1.444,25.636,23.3,16.812,12.0,206.5,4.5
2012-04-14,190.521,90.0,83.458,72.0,10.208,12.219,13.573,1.354,6.188,,0.319,19.188,11.9,9.504,8.0,200.729,3.083
2012-04-15,193.062,86.0,63.875,44.0,10.167,10.479,11.844,1.365,10.739,,0.5,20.656,16.2,11.288,7.5,203.229,3.417
2012-04-16,195.532,75.0,60.208,42.0,13.818,24.566,31.452,6.887,13.188,,1.345,19.388,16.5,12.717,7.6,209.35,5.652
2012-04-17,199.75,84.0,67.958,48.0,19.27,27.479,37.938,10.458,16.562,,1.194,23.573,18.7,14.358,11.0,219.02,5.292
2012-04-18,192.456,87.0,63.292,39.0,15.807,18.45,25.744,7.294,15.292,,0.888,21.562,20.3,14.246,9.3,208.263,3.875
2012-04-19,188.604,73.0,63.25,45.0,8.521,10.708,12.906,2.198,7.416,,0.486,13.802,17.6,14.071,11.7,197.125,3.0
2012-04-20,189.688,72.0,60.792,48.0,10.104,11.719,14.364,2.646,6.916,,0.75,12.667,16.2,13.1,11.1,199.792,3.167
2012-04-21,190.062,71.0,60.417,50.0,7.938,9.021,10.594,1.573,6.188,,0.528,10.708,14.7,11.692,9.8,198.0,3.125
2012-04-22,193.542,89.0,75.0,60.0,12.562,13.708,15.448,1.74,13.542,,0.375,19.906,13.3,10.892,8.6,206.104,4.417
2012-04-23,197.816,91.0,89.667,87.0,30.776,33.892,54.278,20.386,13.028,,0.59,25.506,16.0,13.65,10.9,228.592,6.318
2012-04-24,190.896,92.0,70.458,39.0,18.812,22.25,29.521,7.271,18.292,,1.625,33.229,24.0,17.758,13.6,209.708,6.0
2012-04-25,194.197,81.0,65.042,43.0,15.53,21.356,26.774,5.418,22.646,,1.378,30.163,21.9,17.533,13.8,209.728,6.417
2012-04-26,190.396,86.0,71.5,54.0,13.479,23.323,29.271,5.948,23.875,,1.556,30.344,21.0,17.833,15.9,203.875,6.792
2012-04-27,190.604,92.0,90.208,86.0,15.604,20.146,24.823,4.677,9.125,,0.445,16.51,18.3,16.579,15.2,206.208,4.958
2012-04-28,190.354,91.0,74.333,56.0,12.729,12.198,14.938,2.74,10.104,,0.986,20.146,21.6,17.196,14.4,203.084,4.667
2012-04-29,194.979,80.0,64.167,38.0,17.542,19.49,21.792,2.302,20.812,,3.056,28.229,25.4,19.521,12.9,212.521,7.375
2012-04-30,194.806,78.0,66.792,54.0,15.889,17.646,21.636,3.99,11.312,,2.164,16.625,23.3,20.296,18.3,210.696,5.522
2012-05-01,194.011,80.0,69.583,57.0,13.994,18.332,23.877,5.545,13.723,,0.579,21.469,22.4,19.829,17.3,208.004,4.304
2012-05-02,190.478,90.0,79.417,59.0,11.488,12.229,15.064,2.834,9.708,,0.375,18.912,20.7,18.554,16.6,201.966,2.75
2012-05-03,190.166,94.0,92.167,90.0,14.958,13.531,15.5,1.969,3.792,,0.361,9.948,19.8,17.958,16.4,205.125,2.708
2012-05-04,218.73,92.0,85.042,66.0,21.75,18.989,25.156,6.167,6.042,,0.625,12.948,20.4,18.212,17.1,240.479,4.292
2012-05-05,189.688,74.0,47.375,24.0,12.854,12.281,13.385,1.104,8.334,,1.639,13.636,26.3,21.238,16.2,202.542,3.667
2012-05-06,192.312,80.0,66.125,46.0,13.271,11.677,12.708,1.031,16.125,,1.431,23.719,24.3,19.029,15.3,205.584,3.375
2012-05-07,195.881,81.0,57.667,32.0,13.654,19.277,22.731,3.454,16.43,,1.748,22.222,22.5,18.062,13.0,209.536,5.286
2012-05-08,193.375,73.0,56.083,32.0,17.354,25.323,28.219,2.896,26.396,,3.097,32.886,25.2,20.312,15.3,210.729,5.875
2012-05-09,198.39,86.0,72.375,57.0,20.666,21.156,23.888,2.732,37.396,,2.595,52.48,21.5,18.954,15.3,219.056,5.875
2012-05-10,192.375,84.0,68.833,35.0,14.667,18.886,23.073,4.188,23.771,,0.958,28.198,22.7,16.517,13.7,207.042,5.417
2012-05-11,188.729,53.0,39.583,26.0,10.5,10.114,11.031,0.917,4.604,,0.556,8.667,21.5,16.95,13.0,199.23,3.042
2012-05-12,188.875,51.0,33.958,21.0,9.48,8.156,8.916,0.761,3.875,,0.5,8.938,20.9,16.142,12.8,198.354,3.042
2012-05-13,190.812,66.0,38.375,21.0,9.938,11.416,12.448,1.031,10.125,,1.805,15.271,22.4,16.758,10.9,200.75,4.292
2012-05-14,196.089,74.0,58.25,39.0,17.871,27.227,39.006,11.779,16.27,,2.867,22.258,23.7,19.554,14.6,213.96,5.727
2012-05-15,189.0,91.0,82.208,63.0,17.021,24.666,36.125,11.458,9.23,,2.722,17.864,19.4,18.358,17.4,206.021,5.875
2012-05-16,191.416,90.0,54.417,19.0,18.574,19.743,26.516,6.773,15.042,,1.931,23.456,27.2,21.725,17.1,209.99,4.875
2012-05-17,197.458,79.0,62.958,36.0,21.125,26.844,36.469,9.625,26.854,,3.083,36.667,26.0,21.229,17.7,218.583,6.417
2012-05-18,191.021,85.0,56.542,32.0,14.625,14.26,16.344,2.084,21.333,,1.18,27.458,22.7,18.454,15.2,205.646,4.542
2012-05-19,194.104,62.0,46.75,31.0,16.021,24.531,30.99,6.458,24.375,,2.986,29.594,24.2,19.475,13.8,210.125,6.292
2012-05-20,194.25,71.0,50.333,28.0,13.146,17.677,20.635,2.958,18.625,,4.153,23.354,25.2,21.438,18.6,207.396,6.333
2012-05-21,195.826,71.0,58.833,41.0,15.12,13.716,18.664,4.948,17.044,,1.424,23.611,24.2,20.221,16.1,210.945,3.682
2012-05-22,189.625,89.0,79.875,64.0,12.584,10.958,13.562,2.604,9.042,,0.361,15.573,15.9,14.379,13.2,202.208,3.333
2012-05-23,189.034,84.0,65.333,45.0,12.962,11.51,14.935,3.425,7.188,,0.981,11.833,24.5,18.404,13.6,201.996,3.75
2012-05-24,192.604,82.0,63.583,30.0,17.521,24.948,34.729,9.781,20.25,,2.986,26.937,27.2,21.575,17.3,210.125,5.458
2012-05-25,192.334,81.0,71.458,59.0,18.896,30.281,41.458,11.177,25.854,,4.194,37.104,21.3,20.083,17.9,211.23,7.0
2012-05-26,193.438,85.0,52.708,31.0,17.271,18.281,23.51,5.229,21.084,,1.833,29.812,24.6,20.883,16.5,210.708,6.292
2012-05-27,196.188,72.0,48.792,28.0,15.708,15.625,18.302,2.677,18.542,,2.569,25.636,26.1,22.379,18.8,211.896,5.833
2012-05-28,193.132,79.0,62.625,33.0,16.67,19.361,26.659,7.298,14.92,,7.889,20.825,24.8,20.962,18.2,209.803,4.913
2012-05-29,191.625,84.0,68.333,53.0,15.188,17.677,24.406,6.729,15.521,,1.681,25.396,24.9,20.338,16.2,206.812,4.833
2012-05-30,194.79,84.0,62.958,44.0,16.078,14.786,18.364,3.578,13.396,,2.573,19.031,24.0,20.054,16.5,210.868,4.875
2012-05-31,196.833,77.0,63.417,42.0,13.438,16.552,24.073,7.521,16.896,,1.778,21.719,24.2,20.004,16.5,210.271,6.167
2012-06-01,199.104,82.0,69.333,41.0,18.0,20.666,27.114,6.448,16.958,,1.208,24.354,26.2,20.671,17.7,217.104,5.5
2012-06-02,199.812,84.0,65.375,45.0,19.479,16.927,20.667,3.74,21.708,,2.0,31.292,25.5,21.046,17.7,219.292,5.708
2012-06-03,191.021,84.0,68.667,44.0,9.646,6.823,8.354,1.531,20.125,,1.444,25.833,25.1,20.167,16.7,200.666,4.5
2012-06-04,190.062,84.0,62.375,34.0,13.262,16.769,24.165,7.396,16.218,,1.952,23.026,26.7,21.521,16.8,203.324,3.455
2012-06-05,187.77,74.0,65.875,57.0,12.042,20.146,29.74,9.594,10.875,,3.583,15.542,23.1,21.396,20.1,199.812,4.125
2012-06-06,189.37,86.0,69.5,51.0,13.508,12.554,16.248,3.694,6.146,,0.937,12.068,20.9,19.054,16.7,202.876,2.708
2012-06-07,192.084,78.0,60.375,38.0,16.875,22.021,34.75,12.729,12.208,,4.014,18.062,24.6,20.85,16.7,208.958,4.958
2012-06-08,188.792,84.0,67.25,46.0,15.979,23.136,30.854,7.719,20.458,,3.0,29.417,27.8,23.312,20.3,204.771,4.208
2012-06-09,188.084,91.0,86.125,78.0,11.146,11.802,15.76,3.958,6.166,,0.93,13.177,21.0,18.908,17.7,199.23,3.208
2012-06-10,187.312,90.0,66.833,45.0,10.666,6.334,7.75,1.417,4.854,,0.819,7.875,26.9,21.654,18.0,197.979,2.708
2012-06-11,191.134,87.0,70.708,48.0,12.2,11.829,19.515,7.687,5.146,,0.894,9.841,23.4,19.429,17.0,203.335,4.0
2012-06-12,189.646,87.0,78.292,67.0,10.875,10.51,13.99,3.479,6.479,,0.764,12.677,17.9,16.7,15.6,200.521,3.167
2012-06-13,188.562,88.0,69.958,54.0,10.658,7.976,11.123,3.147,6.646,,0.542,13.094,20.6,17.25,15.1,199.22,2.958
2012-06-14,190.812,73.0,61.375,46.0,10.458,8.312,13.208,4.896,8.667,,0.583,14.187,23.4,18.567,15.3,201.271,3.25
2012-06-15,194.396,74.0,62.917,50.0,12.625,12.917,19.146,6.229,13.625,,1.945,20.01,24.8,20.042,15.6,207.021,4.167
2012-06-16,199.896,90.0,84.25,75.0,16.625,15.916,25.583,9.666,8.292,,1.403,15.24,20.9,19.696,17.7,216.521,5.083
2012-06-17,198.896,90.0,77.333,59.0,22.167,17.958,21.656,3.698,11.229,,1.361,19.76,27.8,23.138,19.8,221.062,5.792
2012-06-18,205.342,82.0,61.542,46.0,19.532,20.705,32.564,11.858,16.126,,1.53,20.676,27.2,24.325,21.7,224.875,6.565
2012-06-19,198.042,90.0,78.875,62.0,16.084,12.452,19.35,6.898,15.942,,1.077,25.372,26.9,23.604,21.8,214.125,4.136
2012-06-20,182.858,79.0,62.458,51.0,15.549,13.316,20.852,7.536,12.792,,1.453,23.667,30.0,26.671,21.3,198.408,3.375
2012-06-21,195.562,75.0,67.0,58.0,22.438,28.385,42.906,14.521,16.458,,4.333,22.042,26.0,23.05,20.7,218.0,6.542
2012-06-22,196.688,88.0,79.5,70.0,20.104,18.698,26.354,7.656,9.77,,1.681,14.583,22.2,20.429,18.0,216.792,4.958
2012-06-23,205.312,78.0,66.208,46.0,22.729,21.896,33.167,11.271,12.208,,2.375,18.177,24.8,21.783,19.2,228.042,7.875
2012-06-24,207.562,77.0,65.333,55.0,18.584,10.76,13.677,2.917,13.271,,1.889,16.521,25.7,22.375,19.4,226.146,4.667
2012-06-25,192.047,72.0,64.833,57.0,13.432,6.894,10.471,3.577,5.458,,0.536,11.818,19.7,18.479,17.0,205.479,2.304
2012-06-26,193.666,75.0,55.5,38.0,13.416,9.062,14.438,5.375,10.084,,0.972,15.49,24.0,19.446,15.6,207.083,2.708
2012-06-27,197.7,75.0,59.0,42.0,16.772,12.442,18.393,5.951,11.792,,1.332,17.396,25.2,20.5,15.6,214.474,3.542
2012-06-28,201.5,81.0,66.125,47.0,20.125,16.823,28.229,11.406,11.292,,1.75,15.969,25.7,21.875,17.6,221.625,4.542
2012-06-29,196.354,79.0,64.583,47.0,16.334,10.021,15.927,5.906,6.458,,0.958,11.031,28.1,23.308,20.4,212.688,2.875
2012-06-30,193.396,78.0,63.958,46.0,14.708,8.448,14.542,6.094,7.02,,0.945,12.625,28.1,23.104,19.7,208.104,3.208
2012-07-01,195.98,88.0,70.0,55.0,19.916,13.875,18.26,4.385,15.167,,1.847,20.271,25.1,21.892,19.8,215.896,5.292
2012-07-02,191.629,90.0,77.875,60.0,17.522,11.328,17.704,6.376,6.978,,0.793,11.119,27.0,22.2,19.2,209.152,2.957
2012-07-03,198.48,89.0,76.167,55.0,21.479,20.386,32.729,12.344,15.562,,2.889,21.438,27.2,23.288,20.6,219.958,4.917
2012-07-04,193.294,89.0,70.208,49.0,19.854,17.289,21.988,4.699,14.75,,1.895,19.651,29.7,24.892,20.3,213.148,4.375
2012-07-05,198.708,81.0,68.917,54.0,25.146,26.177,32.781,6.604,30.229,,2.847,38.458,30.2,26.325,23.9,223.854,5.75
2012-07-06,199.396,89.0,74.375,54.0,26.958,32.958,40.281,7.323,28.708,,2.847,46.771,28.7,25.112,22.3,226.354,6.708
2012-07-07,193.979,90.0,87.583,83.0,18.208,12.927,17.177,4.25,13.021,,0.959,25.812,24.6,22.8,20.4,212.188,3.75
2012-07-08,194.812,91.0,75.583,54.0,14.812,6.885,9.292,2.406,5.125,,0.889,13.583,26.1,22.208,19.8,209.625,3.417
2012-07-09,193.026,85.0,65.458,43.0,16.18,15.852,26.269,10.418,13.779,,2.03,22.031,29.4,24.521,19.4,209.206,6.348
2012-07-10,193.0,83.0,62.292,43.0,20.166,20.188,34.552,14.365,17.917,,7.903,23.521,31.4,26.692,23.3,213.167,6.417
2012-07-11,188.432,84.0,70.25,53.0,17.278,16.132,28.79,12.658,14.895,,2.506,23.719,29.3,26.412,23.4,205.71,5.208
2012-07-12,180.146,88.0,81.25,78.0,14.666,9.76,18.708,8.948,10.833,,1.68,23.386,26.1,25.575,24.8,194.812,3.542
2012-07-13,184.792,90.0,80.833,67.0,20.542,18.417,35.396,16.979,17.792,,2.125,30.292,29.3,26.204,24.3,205.334,5.75
2012-07-14,183.084,90.0,74.042,57.0,21.5,16.781,26.083,9.302,21.229,,2.139,36.958,31.5,27.646,24.6,204.584,5.167
2012-07-15,182.896,81.0,71.458,53.0,18.146,9.594,15.75,6.156,13.188,,1.986,23.01,32.4,28.088,26.1,201.042,4.542
2012-07-16,182.926,79.0,66.75,56.0,17.174,10.378,19.918,9.54,11.084,,2.156,19.625,31.5,28.417,25.7,200.1,3.609
2012-07-17,186.464,75.0,63.208,50.0,21.732,16.297,36.672,20.374,17.794,,3.253,28.865,33.3,29.262,26.7,208.196,4.478
2012-07-18,192.22,77.0,65.292,51.0,19.014,16.878,23.84,6.962,23.042,,2.205,33.229,32.9,28.475,24.8,211.235,4.542
2012-07-19,197.479,81.0,63.75,44.0,20.771,12.052,17.677,5.625,22.604,,1.764,36.125,34.5,27.667,21.6,218.25,3.083
2012-07-20,190.708,74.0,69.667,65.0,14.125,6.771,11.282,4.51,6.73,,0.736,16.011,21.6,20.588,18.8,204.834,2.542
2012-07-21,193.604,86.0,76.167,67.0,14.855,10.114,15.24,5.125,8.354,,0.736,15.583,21.6,19.625,17.4,208.458,3.042
2012-07-22,194.688,85.0,79.292,73.0,14.396,6.188,8.469,2.281,11.729,,1.153,19.781,22.8,20.725,19.1,209.084,3.167
2012-07-23,197.269,84.0,72.042,55.0,20.0,14.088,23.63,9.543,14.474,,0.853,22.011,28.1,24.671,20.7,217.269,3.909
2012-07-24,197.042,84.0,67.917,51.0,32.125,27.521,35.531,8.01,27.5,,2.931,37.531,31.7,27.221,23.4,229.167,5.0
2012-07-25,199.114,81.0,64.5,37.0,33.968,41.932,56.319,14.387,36.0,,4.844,53.785,33.5,29.2,25.4,233.082,6.833
2012-07-26,198.208,82.0,65.75,46.0,29.042,28.406,37.323,8.917,47.27,,4.583,71.448,35.7,30.404,26.6,227.25,6.167
2012-07-27,199.333,80.0,66.583,47.0,25.584,24.531,32.646,8.114,43.25,,4.625,60.271,34.8,29.938,27.2,224.916,5.542
2012-07-28,184.875,82.0,69.708,54.0,21.479,21.406,31.74,10.334,23.479,,4.222,33.979,33.5,29.425,26.7,206.354,4.292
2012-07-29,185.5,82.0,66.958,52.0,17.688,11.854,15.677,3.823,16.834,,3.264,23.083,32.7,29.417,27.3,203.188,4.167
2012-07-30,183.174,81.0,65.458,50.0,17.422,11.948,29.584,17.636,11.392,,3.76,17.955,33.0,29.408,26.9,200.596,3.696
2012-07-31,187.146,76.0,60.292,40.0,18.667,13.241,26.357,13.115,13.458,,2.518,23.897,34.2,29.388,26.0,205.812,4.292
2012-08-01,187.008,81.0,65.0,47.0,19.124,13.344,26.575,13.23,12.75,,1.765,22.953,32.7,29.158,26.3,206.13,4.125
2012-08-02,184.562,80.0,59.958,37.0,18.708,15.51,30.687,15.177,13.895,,2.861,24.24,35.3,30.325,26.6,203.271,4.458
2012-08-03,190.125,76.0,60.625,41.0,18.583,11.323,21.282,9.958,12.125,,2.319,20.802,34.2,30.033,27.0,208.708,3.375
2012-08-04,187.77,80.0,67.0,54.0,17.312,8.167,13.896,5.729,12.834,,1.139,19.771,32.1,28.767,25.7,205.084,2.958
2012-08-05,186.688,82.0,64.792,46.0,18.73,9.24,14.719,5.479,11.666,,2.042,21.406,33.6,29.733,26.4,205.416,4.583
2012-08-06,186.67,87.0,78.083,64.0,24.466,16.852,38.524,21.671,12.026,,1.775,17.397,29.9,27.15,25.2,211.136,5.435
2012-08-07,196.23,84.0,66.208,42.0,28.396,20.104,29.729,9.625,23.542,,2.417,33.531,33.2,28.458,24.9,224.625,5.042
2012-08-08,191.572,76.0,61.5,44.0,15.585,7.524,9.927,2.404,8.98,,1.006,17.5,31.3,25.783,22.7,207.158,2.917
2012-08-09,194.021,68.0,56.625,44.0,16.021,10.875,16.219,5.344,7.604,,1.347,11.729,30.6,25.829,22.4,210.042,3.458
2012-08-10,192.812,75.0,64.0,50.0,16.916,17.448,25.802,8.354,17.896,,2.944,29.198,30.7,26.646,22.7,209.729,4.917
2012-08-11,186.354,81.0,70.542,58.0,16.396,14.646,21.323,6.677,18.25,,2.361,29.604,30.9,28.342,26.7,202.75,4.333
2012-08-12,194.5,85.0,72.25,55.0,18.584,11.0,15.271,4.271,15.438,,2.333,25.406,31.1,27.654,24.9,213.084,4.25
2012-08-13,188.22,80.0,65.792,49.0,18.945,11.21,17.335,6.126,12.998,,2.336,24.406,33.8,29.692,26.3,207.165,3.609
2012-08-14,186.55,80.0,71.375,60.0,21.48,14.406,19.531,5.125,14.521,,2.236,21.854,30.0,28.129,25.5,208.03,4.333
2012-08-15,188.755,82.0,70.542,57.0,17.3,9.315,14.65,5.335,13.458,,2.138,24.319,31.8,28.433,25.4,206.055,3.792
2012-08-16,182.896,77.0,66.042,53.0,17.896,12.667,23.646,10.979,10.729,,2.417,22.156,33.0,29.429,27.0,200.792,4.042
2012-08-17,186.125,80.0,63.458,42.0,19.02,14.198,23.864,9.666,17.416,,2.75,25.99,36.0,30.417,26.9,205.146,3.833
2012-08-18,188.667,77.0,66.833,52.0,18.334,14.667,23.656,8.99,11.542,,2.792,21.177,32.1,28.196,26.3,207.0,5.417
2012-08-19,190.604,79.0,61.375,40.0,15.146,9.031,14.292,5.26,7.084,,2.403,16.781,33.2,28.946,25.1,205.75,4.5
2012-08-20,193.274,74.0,58.917,42.0,21.288,16.174,29.218,13.044,10.928,,1.912,20.024,34.1,29.342,25.4,214.562,4.783
2012-08-21,184.875,77.0,63.792,48.0,19.125,17.875,32.719,14.844,12.417,,2.653,18.719,33.6,29.492,26.4,204.0,4.417
2012-08-22,178.693,80.0,65.167,49.0,15.284,11.565,27.598,16.033,10.166,,2.239,21.177,32.6,29.396,27.0,193.978,3.708
2012-08-23,181.917,78.0,59.417,38.0,17.292,15.885,32.084,16.198,11.625,,3.222,18.417,33.8,30.071,27.2,199.208,4.0
2012-08-24,183.042,80.0,59.042,32.0,17.125,16.375,31.656,15.281,12.666,,3.778,20.031,34.7,29.962,26.3,200.167,5.167
2012-08-25,185.396,77.0,59.375,35.0,18.688,14.771,25.427,10.656,11.812,,3.278,19.667,34.7,30.038,26.7,204.084,5.625
2012-08-26,184.666,73.0,58.5,40.0,17.188,10.281,17.031,6.75,10.354,,2.917,16.688,35.0,29.954,27.0,201.854,5.625
2012-08-27,187.13,77.0,60.333,35.0,16.496,15.436,30.784,15.346,11.282,,2.925,19.353,34.1,29.867,27.2,203.626,4.348
2012-08-28,190.166,72.0,59.083,38.0,14.666,14.458,27.114,12.656,11.479,,4.042,17.667,33.3,29.583,27.2,204.834,3.792
2012-08-29,188.18,72.0,62.417,49.0,16.21,15.096,26.558,11.462,11.292,,2.084,20.352,32.3,29.15,27.2,204.39,3.25
2012-08-30,187.334,78.0,62.917,38.0,21.084,18.198,32.584,14.385,16.167,,2.569,27.427,35.4,30.171,26.9,208.417,4.083
2012-08-31,183.042,79.0,62.667,45.0,14.938,12.719,26.458,13.74,13.438,,3.764,22.375,34.2,29.671,27.0,197.979,3.917
2012-09-01,189.542,82.0,67.667,50.0,15.729,8.416,13.073,4.656,9.084,,1.667,16.656,30.8,27.846,24.3,205.271,2.625
2012-09-02,187.5,86.0,77.833,63.0,14.708,8.427,10.094,1.667,7.062,,1.278,15.136,28.2,25.396,23.6,202.208,2.625
2012-09-03,191.342,85.0,68.792,48.0,18.329,17.671,26.833,9.162,11.086,,2.472,18.637,29.7,26.508,23.7,209.671,6.682
2012-09-04,190.75,88.0,75.0,55.0,20.166,19.719,29.896,10.177,12.646,,1.458,18.302,30.9,26.854,24.2,210.916,4.125
2012-09-05,194.7,85.0,65.75,43.0,24.308,22.552,29.096,6.544,20.333,,1.9,28.312,33.5,28.146,23.7,219.008,4.458
2012-09-06,193.812,83.0,73.792,53.0,22.438,25.896,36.854,10.958,22.875,,2.111,31.562,31.7,26.7,23.4,216.25,4.625
2012-09-07,196.208,83.0,64.083,40.0,25.584,20.166,28.073,7.906,17.875,,1.625,25.677,32.7,27.225,23.0,221.792,4.0
2012-09-08,197.396,87.0,69.583,48.0,17.062,13.594,19.667,6.073,20.312,,1.542,30.01,31.8,27.621,24.3,214.458,4.958
2012-09-09,195.834,80.0,61.25,40.0,15.688,10.896,16.708,5.813,8.0,,2.347,16.114,32.3,28.546,25.7,211.52,4.5
2012-09-10,195.233,79.0,59.167,37.0,15.811,15.414,32.097,16.682,11.316,,3.328,19.179,33.0,28.854,25.1,211.044,5.095
2012-09-11,194.771,78.0,60.364,36.0,18.958,17.0,30.802,13.802,12.438,,3.736,19.042,33.2,28.223,25.0,213.729,5.333
2012-09-12,190.572,74.0,59.083,41.0,17.807,15.762,21.421,5.659,12.458,,1.563,18.834,32.1,27.288,23.6,208.379,3.958
2012-09-13,191.02,73.0,58.375,37.0,19.916,23.386,29.511,6.125,19.166,,2.708,28.427,33.2,28.308,24.5,210.938,4.667
2012-09-14,189.792,79.0,61.792,41.0,13.084,19.823,31.542,11.719,17.729,,3.583,25.677,32.4,28.717,26.3,202.875,5.167
2012-09-15,200.666,77.0,65.375,47.0,18.833,15.219,25.886,10.667,10.188,,1.694,16.958,31.2,28.0,25.7,219.5,5.542
2012-09-16,194.083,84.0,71.0,51.0,15.25,10.167,14.021,3.854,8.833,,1.681,16.01,31.7,27.912,24.9,209.334,4.542
2012-09-17,188.484,88.0,73.125,57.0,14.054,9.736,17.251,7.515,11.5,,0.984,21.032,30.5,27.375,24.3,202.538,3.391
2012-09-18,189.324,80.0,71.542,60.0,15.0,13.839,30.131,16.292,12.518,,1.419,21.091,29.7,27.417,24.9,204.324,3.87
2012-09-19,186.526,88.0,80.167,67.0,15.233,16.927,34.552,17.625,11.667,,1.837,16.5,28.5,26.3,24.8,201.76,4.333
2012-09-20,193.938,81.0,64.708,44.0,20.125,21.218,37.281,16.062,22.458,,2.209,28.323,30.8,27.483,24.8,214.062,4.375
2012-09-21,193.562,84.0,76.25,64.0,18.25,17.021,23.125,6.104,22.416,,1.32,26.292,26.4,23.692,22.2,211.812,3.25
2012-09-22,192.0,83.0,76.875,70.0,14.271,9.688,11.416,1.729,10.438,,0.778,15.718,23.7,21.825,20.0,206.27,2.542
2012-09-23,190.438,88.0,85.375,78.0,12.875,8.042,9.042,1.0,7.416,,0.764,14.073,21.9,19.892,18.0,203.312,2.292
2012-09-24,194.634,80.0,65.25,39.0,16.854,17.338,28.211,10.873,7.392,,0.793,11.894,28.1,22.858,19.1,211.488,3.909
2012-09-25,191.416,86.0,76.583,67.0,15.792,16.136,20.604,4.469,4.666,,0.611,13.312,21.6,19.746,17.9,207.208,3.292
2012-09-26,193.82,80.0,62.5,45.0,16.496,14.41,19.934,5.524,9.646,,0.884,15.289,25.2,21.1,17.7,210.316,3.167
2012-09-27,190.916,69.0,57.792,45.0,13.02,11.469,14.448,2.979,6.771,,0.819,11.958,24.3,20.496,17.0,203.938,2.5
2012-09-28,189.146,81.0,68.792,63.0,13.688,10.813,13.354,2.542,5.166,,0.611,10.521,23.9,21.188,18.2,202.834,2.583
2012-09-29,193.792,84.0,71.5,56.0,15.667,16.198,22.688,6.49,9.938,,1.222,15.938,27.8,23.946,20.7,209.458,4.917
2012-09-30,197.458,85.0,70.75,52.0,14.084,10.885,13.948,3.062,15.917,,1.444,24.0,28.8,25.396,22.2,211.542,4.375
2012-10-01,186.382,69.0,57.792,42.0,13.246,18.198,26.369,8.172,9.834,,1.635,15.875,30.3,26.442,24.3,199.629,3.045
2012-10-02,196.062,80.0,69.125,55.0,12.896,10.948,15.729,4.781,10.875,,0.889,17.792,26.9,23.479,20.6,208.958,2.167
2012-10-03,191.837,89.0,78.75,68.0,16.96,14.45,19.156,4.706,7.896,,0.793,15.445,21.8,20.2,18.8,208.797,2.292
2012-10-04,189.5,85.0,63.917,44.0,12.312,10.334,13.938,3.604,3.584,,0.917,8.334,27.3,21.95,17.7,201.812,1.958
2012-10-05,195.042,85.0,70.042,44.0,14.938,16.125,23.906,7.781,9.416,,1.097,16.583,28.1,23.188,19.5,209.979,3.083
