date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,196.13,11.391,18.083,23.583,5.5,14.792,207.522
2011-01-02,192.583,5.958,12.333,18.542,6.208,12.833,198.542
2011-01-03,191.13,7.435,18.5,27.333,8.833,15.958,198.565
2011-01-04,193.045,7.818,18.091,30.955,12.864,23.5,200.864
2011-01-05,194.25,12.167,34.292,74.167,39.875,8.417,206.417
2011-01-06,199.13,22.826,37.792,91.625,53.833,15.625,221.957
2011-01-07,194.0,7.957,25.625,44.917,19.292,6.875,201.957
2011-01-08,195.333,10.958,20.375,30.917,10.542,5.792,206.292
2011-01-09,199.13,17.087,28.625,52.75,24.125,17.917,216.217
2011-01-10,203.955,34.818,44.043,113.043,69.0,34.348,238.773
2011-01-11,191.875,11.792,30.783,66.478,35.696,23.667,203.667
2011-01-12,194.913,15.783,40.958,100.042,59.083,9.458,210.696
2011-01-13,197.043,26.652,40.125,116.292,76.167,17.958,223.696
2011-01-14,194.708,14.167,35.292,69.125,33.833,33.417,208.875
2011-01-15,195.0,14.913,28.375,47.875,19.5,13.5,209.913
2011-01-16,191.682,8.773,20.87,30.565,9.696,10.25,200.455
2011-01-17,194.708,15.542,28.417,50.042,21.625,13.042,210.25
2011-01-18,197.13,28.913,35.348,72.348,37.0,14.583,226.043
2011-01-19,193.435,23.739,34.667,60.667,26.0,24.375,217.174
2011-01-20,189.0,11.625,25.5,37.5,12.0,12.0,200.625
2011-01-21,190.913,16.261,28.125,41.833,13.708,19.667,207.174
2011-01-22,198.565,19.043,30.0,55.75,25.75,18.542,217.609
2011-01-23,191.333,12.25,33.042,73.958,40.917,5.833,203.583
2011-01-24,190.783,12.348,32.0,74.917,42.917,6.083,203.13
2011-01-25,192.478,13.0,33.087,71.87,38.783,15.292,205.478
2011-01-26,194.318,13.682,35.583,87.667,52.083,8.087,208.0
2011-01-27,196.167,17.458,,,,24.75,213.625
2011-01-28,195.087,17.261,,,,19.917,212.348
2011-01-29,191.957,7.043,,,,8.375,199.0
2011-01-30,196.583,19.375,37.522,86.739,49.217,11.583,215.958
2011-01-31,196.913,16.348,37.304,82.87,45.565,9.958,213.261
2011-02-01,197.652,21.522,37.435,97.435,60.0,17.625,219.174
2011-02-02,191.0,8.609,27.091,59.136,32.045,8.545,199.609
2011-02-03,196.826,16.826,41.75,91.167,49.417,13.0,213.652
2011-02-04,193.739,13.652,35.792,70.625,34.833,21.958,207.391
2011-02-05,197.083,14.333,29.5,41.292,11.792,33.542,211.417
2011-02-06,196.0,19.609,30.292,42.833,12.542,33.042,215.609
2011-02-07,195.13,22.13,44.75,103.25,58.5,18.792,217.261
2011-02-08,192.583,11.958,31.125,69.0,37.875,11.875,204.542
2011-02-09,195.174,13.609,36.87,86.087,49.217,12.542,208.783
2011-02-10,193.476,16.048,40.609,92.609,52.0,13.375,209.524
2011-02-11,191.292,14.458,28.083,45.667,17.583,10.292,205.75
2011-02-12,192.478,10.522,21.25,29.833,8.583,10.833,203.0
2011-02-13,195.909,20.182,32.087,50.043,17.957,19.25,216.091
2011-02-14,197.917,30.667,37.125,79.292,42.167,21.875,228.583
2011-02-15,198.261,27.565,36.375,88.542,52.167,22.333,225.826
2011-02-16,196.043,20.739,44.0,99.261,55.261,14.125,216.783
2011-02-17,191.375,12.833,33.542,73.167,39.625,11.167,204.208
2011-02-18,192.391,9.478,24.375,44.667,20.292,7.167,201.87
2011-02-19,194.478,13.348,21.25,30.167,8.917,10.625,207.826
2011-02-20,200.792,28.917,43.333,91.542,48.208,15.458,229.708
2011-02-21,204.565,39.565,50.167,120.917,70.75,27.125,244.13
2011-02-22,194.591,15.409,31.87,44.174,12.304,25.391,210.0
2011-02-23,193.375,20.167,34.522,70.13,35.609,24.292,213.542
2011-02-24,191.783,9.0,28.125,40.292,12.167,25.875,200.783
2011-02-25,196.217,18.783,38.333,67.458,29.125,24.542,215.0
2011-02-26,191.292,7.292,17.5,23.083,5.583,8.625,198.583
2011-02-27,192.136,8.955,23.391,37.783,14.391,10.792,201.091
2011-02-28,192.739,13.043,25.458,36.25,10.792,11.125,205.783
2011-03-01,194.478,26.304,41.391,70.435,29.043,19.75,220.783
2011-03-02,196.435,28.217,38.417,84.542,46.125,24.208,224.652
2011-03-03,190.958,7.75,18.917,27.208,8.292,15.333,198.708
2011-03-04,194.391,8.87,13.875,16.083,2.208,15.542,203.261
2011-03-05,197.826,25.435,31.917,63.292,31.375,18.0,223.261
2011-03-06,199.227,31.682,39.696,93.348,53.652,24.667,230.909
2011-03-07,196.917,14.375,30.125,45.708,15.583,30.25,211.292
2011-03-08,196.391,12.522,24.0,31.435,7.435,28.583,208.913
2011-03-09,194.435,15.87,28.417,38.167,9.75,21.667,210.304
2011-03-10,193.125,10.042,26.5,39.25,12.75,14.167,203.167
2011-03-11,193.348,8.087,25.208,36.292,11.083,15.083,201.435
2011-03-12,191.625,9.5,34.864,66.227,31.364,13.5,201.125
2011-03-13,191.375,12.875,36.0,65.714,29.714,9.364,204.25
2011-03-14,195.167,22.833,44.125,80.333,36.208,17.042,218.0
2011-03-15,196.217,24.174,35.609,77.174,41.565,19.333,220.391
2011-03-16,194.652,22.304,38.0,70.417,32.417,14.417,216.957
2011-03-17,194.958,29.958,34.0,61.25,27.25,23.917,224.917
2011-03-18,204.13,40.0,39.292,91.667,52.375,39.708,244.13
2011-03-19,192.364,8.045,23.391,37.87,14.478,8.13,200.409
2011-03-20,193.75,11.792,24.458,34.333,9.875,12.708,205.542
2011-03-21,193.261,13.087,37.542,64.875,27.333,13.708,206.348
2011-03-22,195.304,24.739,44.304,78.174,33.87,21.708,220.043
2011-03-23,191.208,17.708,29.917,40.708,10.792,18.0,208.917
2011-03-24,190.304,14.13,33.125,56.125,23.0,18.375,204.435
2011-03-25,193.87,8.783,17.375,25.125,7.75,15.292,202.652
2011-03-26,196.667,14.667,39.25,73.542,34.292,13.042,211.333
2011-03-27,199.087,20.217,50.375,88.125,37.75,23.0,219.304
2011-03-28,197.304,23.739,45.667,87.917,42.25,30.833,221.043
2011-03-29,197.25,19.75,46.0,78.217,32.217,20.542,217.0
2011-03-30,195.636,26.864,38.783,67.609,28.826,18.696,222.5
2011-03-31,191.783,14.304,35.667,56.958,21.292,19.917,206.087
2011-04-01,196.25,23.1,49.261,71.522,22.261,27.783,219.35
2011-04-02,195.0,24.727,36.167,54.167,18.0,34.667,219.727
2011-04-03,189.273,5.636,7.125,9.167,2.042,8.042,194.909
2011-04-04,190.955,9.318,20.792,31.542,10.75,8.75,200.273
2011-04-05,193.095,18.905,31.0,50.304,19.304,17.292,212.0
2011-04-06,192.773,21.955,41.174,59.739,18.565,19.75,214.727
2011-04-07,192.955,25.636,41.217,61.739,20.522,18.625,218.591
2011-04-08,196.5,42.409,46.625,83.667,37.042,30.917,238.909
2011-04-09,188.818,13.682,18.167,24.417,6.25,17.417,202.5
2011-04-10,192.773,15.818,30.125,36.667,6.542,30.667,208.591
2011-04-11,194.182,18.273,35.875,51.167,15.292,27.458,212.455
2011-04-12,192.0,16.273,45.542,75.625,30.083,23.958,208.273
2011-04-13,194.364,25.818,45.913,70.913,25.0,26.75,220.182
2011-04-14,194.455,27.773,49.609,69.391,19.783,35.55,222.227
2011-04-15,195.625,32.333,43.667,65.083,21.417,41.0,227.958
2011-04-16,191.652,19.696,24.167,36.583,12.417,33.292,211.348
2011-04-17,189.13,6.826,10.958,12.333,1.375,14.292,195.957
2011-04-18,189.667,15.0,27.75,39.708,11.958,24.792,204.667
2011-04-19,189.13,15.261,35.417,60.708,25.292,15.667,204.391
2011-04-20,190.059,11.353,32.773,60.409,27.636,8.273,201.412
2011-04-21,193.458,15.667,40.417,60.5,20.083,19.042,209.125
2011-04-22,193.13,35.652,44.875,70.0,25.125,40.792,228.783
2011-04-23,191.652,22.565,34.333,54.542,20.208,35.5,214.217
2011-04-24,192.875,14.417,25.167,35.375,10.208,22.542,207.292
2011-04-25,192.087,16.174,33.5,48.167,14.667,22.042,208.261
2011-04-26,193.524,25.333,38.652,53.391,14.739,32.083,218.857
2011-04-27,193.208,22.792,40.391,62.913,22.522,28.125,216.0
2011-04-28,188.652,11.652,34.375,50.083,15.708,24.667,200.304
2011-04-29,193.522,16.522,34.792,47.583,12.792,19.542,210.043
2011-04-30,194.542,23.042,32.917,42.042,9.125,26.833,217.583
2011-05-01,192.565,21.826,22.75,37.958,15.208,29.667,214.391
2011-05-02,192.478,15.0,31.5,51.25,19.75,69.708,207.478
2011-05-03,194.739,14.565,24.478,30.13,5.652,72.708,209.304
2011-05-04,195.783,18.304,24.174,32.522,8.348,47.958,214.087
2011-05-05,189.826,8.174,14.167,16.167,2.0,17.208,198.0
2011-05-06,191.292,15.125,27.708,36.708,9.0,27.042,206.417
2011-05-07,186.043,8.217,11.417,14.083,2.667,16.958,194.261
2011-05-08,188.565,10.391,16.292,19.542,3.25,25.875,198.957
2011-05-09,191.875,18.5,30.75,41.667,10.917,35.125,210.375
2011-05-10,186.348,22.0,25.375,59.917,34.542,57.875,208.348
2011-05-11,187.609,23.391,25.609,49.826,24.217,23.0,211.0
2011-05-12,187.333,20.542,21.125,30.0,8.875,11.542,207.875
2011-05-13,189.524,17.667,38.391,58.0,19.609,29.182,207.19
2011-05-14,192.5,15.333,29.583,37.167,7.583,25.75,207.833
2011-05-15,195.826,16.783,24.875,29.5,4.625,24.417,212.609
2011-05-16,193.043,22.609,44.0,57.542,13.542,31.667,215.652
2011-05-17,192.083,21.25,40.042,51.208,11.167,33.542,213.333
2011-05-18,194.217,24.826,44.652,56.087,11.435,31.708,219.043
2011-05-19,194.095,27.857,42.652,56.957,14.304,34.375,221.952
2011-05-20,191.333,23.333,36.0,53.292,17.292,28.792,214.667
2011-05-21,187.13,19.478,25.333,40.75,15.417,20.042,206.609
2011-05-22,185.913,10.391,12.75,18.25,5.5,10.292,196.304
2011-05-23,187.714,10.524,19.087,26.826,7.739,11.609,198.238
2011-05-24,188.458,11.208,19.833,26.708,6.875,9.75,199.667
2011-05-25,191.478,18.522,30.609,38.435,7.826,16.458,210.0
2011-05-26,189.087,14.609,15.417,17.75,2.333,21.667,203.696
2011-05-27,188.0,10.25,12.25,14.625,2.375,10.167,198.25
2011-05-28,190.304,16.087,23.417,29.833,6.417,16.833,206.391
2011-05-29,184.913,9.0,15.333,19.458,4.125,7.042,193.913
2011-05-30,185.0,8.5,31.875,52.875,21.0,6.667,193.5
2011-05-31,189.087,12.826,31.75,52.667,20.917,10.875,201.913
2011-06-01,189.091,14.545,20.136,27.0,6.864,12.364,203.636
2011-06-02,192.417,21.583,34.083,51.958,17.875,19.042,214.0
2011-06-03,192.783,26.913,35.333,50.792,15.458,35.0,219.696
2011-06-04,192.174,22.522,28.458,42.167,13.708,43.333,214.696
2011-06-05,188.083,14.708,22.292,25.917,3.625,26.667,202.792
2011-06-06,193.348,20.913,44.625,58.292,13.667,32.0,214.261
2011-06-07,192.217,24.217,23.917,30.792,6.875,32.125,216.435
2011-06-08,189.792,16.208,28.043,34.565,6.522,19.708,206.0
2011-06-09,189.348,20.087,38.875,59.667,20.792,23.542,209.435
2011-06-10,200.048,30.619,40.435,66.826,26.391,38.208,230.667
2011-06-11,189.0,16.625,26.333,44.333,18.0,22.333,205.625
2011-06-12,194.261,19.739,20.958,23.708,2.75,34.125,214.0
2011-06-13,195.696,20.913,38.667,58.208,19.542,21.833,216.609
2011-06-14,191.667,15.0,30.167,48.875,18.708,22.333,206.667
2011-06-15,194.909,18.136,29.318,41.227,11.909,18.667,213.045
2011-06-16,191.565,19.652,23.083,28.125,5.042,20.583,211.217
2011-06-17,193.375,20.292,31.917,40.292,8.375,15.917,213.667
2011-06-18,195.435,24.348,30.0,41.333,11.333,26.125,219.783
2011-06-19,197.652,21.826,20.292,24.583,4.292,24.333,219.478
2011-06-20,195.708,29.125,31.75,53.25,21.5,18.417,224.833
2011-06-21,192.826,31.522,33.625,66.875,33.25,21.75,224.348
2011-06-22,190.762,24.905,27.478,57.304,29.826,32.875,215.667
2011-06-23,188.095,16.238,17.217,46.696,29.478,25.417,204.333
2011-06-24,185.625,16.875,18.083,51.708,33.625,23.042,202.5
2011-06-25,181.391,10.348,13.625,37.042,23.417,20.833,191.739
2011-06-26,184.739,15.522,11.875,23.958,12.083,42.417,200.261
2011-06-27,184.875,16.417,15.833,41.333,25.5,17.75,201.292
2011-06-28,183.364,18.727,20.304,55.0,34.696,22.696,202.091
2011-06-29,185.783,22.217,32.652,61.0,28.348,30.542,208.0
2011-06-30,188.292,25.625,39.917,73.042,33.125,35.875,213.917
2011-07-01,188.087,23.348,33.333,73.25,39.917,40.125,211.435
2011-07-02,191.087,19.043,29.625,51.583,21.958,26.917,210.13
2011-07-03,191.542,18.75,22.333,28.292,5.958,43.083,210.292
2011-07-04,185.522,20.043,28.333,52.708,24.375,42.875,205.565
2011-07-05,190.5,18.25,35.957,53.522,17.565,51.348,208.75
2011-07-06,197.708,18.792,35.609,49.739,14.13,42.125,216.5
2011-07-07,184.565,20.348,24.292,65.667,41.375,29.708,204.913
2011-07-08,190.87,24.217,22.25,63.333,41.083,31.917,215.087
2011-07-09,182.625,13.542,16.167,43.375,27.208,19.083,196.167
2011-07-10,187.435,15.13,13.458,25.083,11.625,15.625,202.565
2011-07-11,181.696,13.435,18.708,37.833,19.125,22.542,195.13
2011-07-12,185.652,21.043,18.435,56.478,38.043,23.667,206.696
2011-07-13,187.565,17.435,20.348,48.826,28.478,25.875,205.0
2011-07-14,188.87,15.87,23.167,55.917,32.75,17.958,204.739
2011-07-15,193.125,21.125,33.0,73.667,40.667,20.042,214.25
2011-07-16,189.696,19.348,27.375,41.625,14.25,28.0,209.043
2011-07-17,180.87,9.304,6.958,10.458,3.5,18.375,190.174
2011-07-18,179.125,9.833,7.625,14.542,6.917,22.833,188.958
2011-07-19,176.348,9.217,6.25,11.458,5.208,16.208,185.565
2011-07-20,179.783,8.522,12.217,20.957,8.739,15.667,188.304
2011-07-21,189.375,9.583,24.708,55.625,30.917,17.958,198.958
2011-07-22,188.55,11.15,30.783,49.652,18.87,22.167,199.7
2011-07-23,189.542,11.333,22.958,30.042,7.083,27.792,200.875
2011-07-24,188.304,9.478,15.917,19.375,3.458,28.5,197.783
2011-07-25,192.087,17.913,26.5,41.333,14.833,30.5,210.0
2011-07-26,192.167,16.625,24.958,41.5,16.542,22.792,208.792
2011-07-27,188.045,15.364,20.636,52.182,31.545,19.167,203.409
2011-07-28,184.826,18.739,24.708,48.917,24.208,25.583,203.565
2011-07-29,187.667,24.75,36.25,59.042,22.792,36.208,212.417
2011-07-30,185.087,14.304,23.5,38.958,15.458,31.292,199.391
2011-07-31,188.652,11.478,12.625,14.958,2.333,31.208,200.13
2011-08-01,187.042,9.0,9.375,11.708,2.333,40.0,196.042
2011-08-02,185.957,8.652,7.75,9.5,1.75,25.625,194.609
2011-08-03,182.174,9.739,12.783,22.087,9.304,22.708,191.913
2011-08-04,181.238,8.619,6.783,11.565,4.783,18.304,189.857
2011-08-05,183.333,13.833,14.875,28.958,14.083,20.083,197.167
2011-08-06,185.174,19.348,16.292,42.667,26.375,18.583,204.522
2011-08-07,185.261,13.87,13.042,27.5,14.458,18.25,199.13
2011-08-08,187.5,16.375,26.5,60.333,33.833,20.875,203.875
2011-08-09,192.696,21.435,39.167,60.125,20.958,33.542,214.13
2011-08-10,186.826,16.043,37.0,62.913,25.913,42.375,202.87
2011-08-11,181.391,16.696,31.522,52.652,21.13,34.75,198.087
2011-08-12,179.391,11.739,23.917,32.0,8.083,34.583,191.13
2011-08-13,184.348,11.304,15.958,19.625,3.667,31.333,195.652
2011-08-14,182.208,9.208,13.792,19.333,5.542,36.833,191.417
2011-08-15,182.435,10.391,16.208,23.333,7.125,31.917,192.826
2011-08-16,183.783,9.957,19.208,26.542,7.333,35.042,193.739
2011-08-17,183.75,11.958,24.478,42.304,17.826,36.208,195.708
2011-08-18,182.864,11.636,26.13,49.783,23.652,38.75,194.5
2011-08-19,189.083,11.792,30.458,49.0,18.542,26.208,200.875
2011-08-20,189.217,11.87,22.5,27.375,4.875,22.417,201.087
2011-08-21,190.957,15.522,19.5,26.917,7.417,25.167,206.478
2011-08-22,196.25,17.375,35.167,53.5,18.333,21.25,213.625
2011-08-23,190.565,15.522,27.0,49.875,22.875,28.042,206.087
2011-08-24,181.913,16.652,17.435,33.261,15.826,24.167,198.565
