date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-01-20,192.35399999999998,92.5,89.3335,78.0,9.75,18.346999999999998,41.236333333333334,22.889,,1.167,23.930666666666667,33.5,19.521,12.5,202.10399999999998,3.375
2011-01-21,191.66649999999998,93.0,87.2915,75.5,10.25,16.152666666666665,33.666666666666664,17.513666666666666,,0.875,14.708333333333334,31.5,24.167,14.5,201.917,3.458
2011-01-22,192.04149999999998,93.5,87.125,75.5,12.1665,12.486333333333334,20.875,8.389000000000001,,0.75,11.139000000000001,71.0,41.292,13.0,204.208,3.5
2011-01-23,200.542,94.5,86.4375,68.5,30.9165,26.041666666666668,98.47233333333334,72.43066666666667,,0.958,30.161,75.0,32.4375,1.0,231.45850000000002,6.0
2011-01-24,198.0215,94.5,76.6455,51.5,24.0,30.10466666666667,73.18533333333333,43.08033333333333,,0.957,,36.5,7.5415,-24.0,222.022,4.87
2011-01-25,199.16649999999998,89.0,66.9375,32.0,26.604,28.75,68.5,39.75033333333334,,1.125,21.325999999999997,83.5,20.854,-22.0,225.77100000000002,4.917
2011-01-26,197.95850000000002,90.0,53.4585,26.5,18.75,27.097333333333335,61.93066666666667,34.833333333333336,,1.292,20.889,53.5,7.5625,-26.5,216.70850000000002,4.875
2011-01-27,207.00400000000002,81.5,66.1625,46.0,36.3165,32.705666666666666,124.947,92.24166666666667,,1.542,27.336,30.5,-16.6375,-49.0,243.321,6.8
2011-01-28,201.667,80.0,50.083,24.0,17.417,17.1875,25.896,8.7085,,1.5,14.3335,53.0,5.417,-32.0,219.083,
2011-01-29,196.917,54.0,40.0,23.0,6.375,6.875,7.333,0.458,,0.958,6.104,49.0,12.75,-14.0,203.292,
2011-01-30,200.727,62.0,42.708,21.0,22.045,19.396,31.2915,11.896,,1.042,8.875,57.0,8.292,-28.0,222.773,
2011-01-31,203.381,72.0,47.708,24.0,30.143,25.583,51.6915,26.1085,7.333,1.739,13.0625,78.0,11.458,-48.0,233.524,
2011-02-01,198.54149999999998,61.0,46.003,32.0,24.625,27.75,86.31933333333332,58.56933333333333,12.208,1.792,26.152666666666665,76.0,22.768,-21.0,223.16649999999998,5.0
2011-02-02,192.583,51.5,32.375,15.0,7.9375,15.764000000000001,35.166666666666664,19.402666666666665,9.417,1.042,15.458333333333334,42.0,10.646,-16.0,200.5205,3.583
2011-02-03,200.39600000000002,63.5,41.4165,14.0,24.083,30.805666666666667,78.44466666666666,47.639,12.083,1.708,23.653000000000002,63.0,7.521,-50.5,224.47899999999998,6.042
2011-02-04,200.208,66.0,39.771,15.5,27.208,26.930666666666667,66.56933333333333,39.639,16.125,1.708,23.403000000000002,101.5,31.25,-44.5,227.417,6.083
2011-02-05,196.375,77.0,53.75,30.0,12.5625,16.638666666666666,27.444666666666667,10.805666666666667,19.0,2.0,22.458333333333332,81.5,37.417,-18.0,208.9375,5.083
2011-02-06,200.417,92.0,81.75,68.5,26.521,35.486,74.77766666666666,39.291666666666664,36.625,1.792,49.74966666666666,45.0,27.854,-1.5,226.9375,6.333
2011-02-07,198.82600000000002,94.0,92.4585,90.0,28.869500000000002,31.159333333333336,82.087,50.927666666666674,25.364,1.0,47.40266666666667,86.5,64.125,38.5,227.69549999999998,6.652
2011-02-08,194.625,91.0,56.9375,38.5,19.521,23.180666666666667,47.68066666666667,24.5,6.25,1.0,16.903000000000002,77.5,64.2915,38.5,214.14600000000002,4.167
