date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,PM25_mean
2011-06-06,188.167,14.167,21.708,39.0,17.292,4.958,40.896,202.333,3.792,
2011-06-07,189.833,17.333,27.166,54.771,27.604,6.5,43.396,207.167,3.917,
2011-06-08,188.083,17.958,26.916,47.562,20.646,4.833,25.479,206.042,3.708,
2011-06-09,191.625,16.958,23.042,51.229,28.188,5.792,33.708,208.583,4.125,
2011-06-10,189.227,15.5,21.704,53.204,31.5,4.13,37.413,204.727,3.435,
2011-06-11,187.875,19.208,20.708,37.208,16.5,3.542,30.77,207.083,4.792,
2011-06-12,192.583,17.917,13.479,20.458,6.98,4.417,38.396,210.5,5.75,
2011-06-13,191.125,19.292,25.25,48.042,22.792,3.708,30.667,210.417,4.875,
2011-06-14,191.292,20.125,24.688,42.896,18.208,5.083,42.23,211.417,4.667,
2011-06-15,190.125,16.708,21.854,41.021,19.167,5.75,24.208,206.833,4.292,
2011-06-16,191.476,15.857,25.0,54.795,29.795,4.087,24.568,207.333,3.478,
2011-06-17,184.714,13.286,15.003,24.916,9.914,3.0,7.81,198.0,2.833,
2011-06-18,188.708,14.875,16.958,34.5,17.542,3.5,18.833,203.583,4.208,
2011-06-19,193.208,14.875,11.521,18.125,6.604,3.167,18.458,208.083,3.875,
2011-06-20,186.833,14.667,17.708,40.396,22.688,3.083,20.084,201.5,3.625,
2011-06-21,181.417,14.417,16.042,36.312,20.271,3.292,15.542,195.833,2.083,
2011-06-22,189.667,20.25,22.584,57.042,34.458,4.875,32.875,209.917,3.917,
2011-06-23,180.045,15.955,14.204,31.659,17.454,3.739,29.342,196.0,2.304,
2011-06-24,176.5,12.208,8.23,19.104,10.875,2.667,23.504,188.708,1.5,
2011-06-25,185.75,21.583,18.854,29.958,11.104,4.5,25.417,207.333,3.625,
2011-06-26,195.583,21.708,15.75,23.562,7.812,4.917,40.333,217.292,5.625,
2011-06-27,195.333,28.125,25.021,62.062,37.042,3.917,21.956,223.458,5.125,
2011-06-28,183.333,22.625,16.958,40.292,23.334,3.667,28.375,205.958,3.167,
2011-06-29,187.955,20.682,19.848,49.702,29.854,4.435,36.261,208.636,3.652,
2011-06-30,185.667,18.208,21.188,53.542,32.354,4.042,27.0,203.875,3.292,
2011-07-01,184.0,17.625,18.458,46.208,27.75,3.375,30.688,201.625,3.375,
2011-07-02,185.583,19.875,16.042,29.062,13.021,3.917,46.542,205.458,3.542,
2011-07-03,182.833,16.5,11.125,19.146,8.021,3.792,33.854,199.333,3.042,
2011-07-04,176.458,11.583,8.479,16.104,7.625,3.0,42.458,188.042,1.625,
2011-07-05,181.25,15.167,18.688,31.375,12.688,3.292,25.042,196.417,2.958,
2011-07-06,189.458,16.375,19.334,35.938,16.604,5.417,33.354,205.833,3.625,
2011-07-07,178.667,11.667,11.0,28.432,17.432,2.087,14.88,190.333,2.091,
2011-07-08,177.5,14.833,11.375,26.958,15.584,1.0,17.833,192.333,2.125,
2011-07-09,183.958,16.792,13.084,37.958,24.875,1.292,24.0,200.75,2.958,
2011-07-10,182.25,13.75,9.75,23.375,13.625,1.417,21.312,196.0,3.208,
2011-07-11,181.583,14.125,11.125,37.188,26.062,1.417,19.0,195.708,2.333,
2011-07-12,180.208,11.667,10.625,38.208,27.584,1.167,17.958,191.875,1.958,
2011-07-13,180.667,12.917,11.708,38.438,26.729,1.375,20.479,193.583,2.167,
2011-07-14,183.368,15.263,15.608,46.152,30.544,2.25,21.125,198.632,1.938,
2011-07-15,183.833,17.875,17.688,46.979,29.292,3.583,25.521,201.708,,
2011-07-16,182.25,13.667,13.625,32.833,19.208,5.125,30.042,195.917,,
2011-07-17,179.333,12.958,6.666,13.958,7.292,3.208,24.125,192.292,,
2011-07-18,175.042,10.833,4.688,10.5,5.812,3.542,28.542,185.875,,
2011-07-19,173.625,10.667,6.188,21.188,15.0,2.25,38.25,184.292,,
2011-07-20,177.292,11.292,8.271,18.438,10.167,2.792,33.125,188.583,,
2011-07-21,183.25,11.375,6.77,13.125,6.354,6.417,17.75,194.625,,
2011-07-22,185.091,13.045,12.296,21.75,9.454,6.409,18.68,198.136,2.125,
2011-07-23,184.25,13.917,10.52,19.271,8.75,5.417,16.0,198.167,2.875,
2011-07-24,184.083,12.75,9.646,18.792,9.146,3.875,24.666,196.833,2.792,
2011-07-25,181.667,12.167,12.896,26.062,13.166,3.208,27.979,193.833,2.708,
2011-07-26,182.292,13.792,13.938,27.042,13.104,3.0,19.688,196.083,2.417,
2011-07-27,185.583,18.25,19.562,47.834,28.27,3.125,21.229,203.833,3.167,
2011-07-28,186.045,22.227,22.557,55.214,32.657,2.957,31.913,208.273,4.182,
2011-07-29,188.5,19.0,20.0,52.167,32.167,4.333,46.125,207.5,4.958,
2011-07-30,187.0,20.5,19.896,39.375,19.48,3.417,27.77,207.5,4.583,
2011-07-31,184.375,10.792,7.438,13.604,6.167,3.375,21.458,195.167,2.667,
2011-08-01,187.5,15.708,19.938,40.104,20.166,5.333,32.77,203.208,3.958,
2011-08-02,189.5,18.375,20.542,47.292,26.75,5.375,39.084,207.875,4.833,
2011-08-03,188.958,20.458,22.104,50.416,28.312,3.958,40.062,209.417,4.5,
2011-08-04,180.083,16.833,14.792,41.812,27.021,2.792,23.25,196.917,3.042,
2011-08-05,176.864,12.182,9.772,33.252,23.48,2.19,17.152,189.045,1.913,
2011-08-06,180.375,15.208,12.916,39.354,26.438,2.458,22.854,195.583,3.542,
2011-08-07,185.292,18.375,15.021,25.938,10.916,3.625,36.521,203.667,4.75,
2011-08-08,182.708,16.583,16.562,37.584,21.021,3.417,37.0,199.292,3.75,
2011-08-09,183.0,18.375,18.417,46.188,27.771,3.167,39.229,201.375,3.875,
2011-08-10,181.833,15.208,17.75,42.188,24.438,3.292,43.146,197.042,3.083,
2011-08-11,183.909,19.273,21.825,51.035,29.21,3.522,46.657,203.182,4.0,
2011-08-12,187.792,18.583,18.729,34.479,15.75,4.875,55.438,206.375,4.958,
2011-08-13,187.292,16.375,12.792,20.104,7.312,5.292,66.375,203.667,4.917,
2011-08-14,185.167,13.667,7.042,10.708,3.666,3.792,58.604,198.833,3.625,
2011-08-15,181.083,13.292,7.271,12.438,5.166,3.417,39.312,194.375,2.458,
2011-08-16,184.875,16.375,11.833,21.146,9.312,3.542,45.166,201.25,3.583,
2011-08-17,184.0,17.792,13.604,26.208,12.605,3.5,46.416,201.792,3.542,
2011-08-18,182.429,16.476,14.977,31.954,16.977,3.391,46.413,198.905,2.696,
2011-08-19,183.875,14.708,13.395,22.062,8.666,3.0,25.562,198.583,2.833,
2011-08-20,189.458,13.792,17.062,38.292,21.23,3.75,17.98,203.25,3.417,
2011-08-21,189.125,12.708,10.271,18.5,8.229,4.042,11.938,201.833,2.958,
2011-08-22,191.0,19.167,21.25,45.792,24.542,3.708,15.021,210.167,3.792,
2011-08-23,188.458,20.417,17.27,47.083,29.812,3.625,38.166,208.875,4.167,
2011-08-24,180.25,13.875,11.73,45.666,33.938,3.25,24.854,194.125,2.917,
2011-08-25,178.5,16.042,11.396,38.521,27.125,2.667,15.062,194.542,3.042,
2011-08-26,180.773,14.136,13.841,45.909,32.068,2.87,17.396,194.909,3.0,
2011-08-27,186.583,19.458,16.479,30.812,14.333,2.792,22.75,206.042,3.375,
2011-08-28,188.667,17.75,14.042,22.542,8.5,4.375,28.229,206.417,4.333,
2011-08-29,187.75,20.458,22.646,40.646,18.0,4.792,28.958,208.208,4.208,
2011-08-30,184.917,17.125,17.666,32.48,14.812,4.083,24.146,202.042,2.875,
2011-08-31,181.625,17.5,16.25,45.042,28.792,3.292,22.166,199.125,3.0,
2011-09-01,180.81,18.619,12.022,43.432,31.409,2.435,25.229,199.429,3.318,
2011-09-02,180.042,11.208,6.854,26.854,20.0,2.125,37.042,191.25,2.125,
2011-09-03,176.375,8.208,3.646,9.562,5.917,2.0,44.458,184.583,0.875,
2011-09-04,177.333,9.125,5.604,13.542,7.938,2.208,33.854,186.458,1.375,
2011-09-05,183.417,14.0,16.688,53.312,36.625,2.708,25.958,197.417,2.875,
2011-09-06,186.833,14.292,17.916,37.834,19.917,3.875,19.625,201.125,3.25,
2011-09-07,190.762,16.571,21.788,43.134,21.346,5.136,25.998,207.333,3.636,
2011-09-08,190.708,17.792,22.688,50.083,27.396,4.792,31.584,208.5,3.417,
2011-09-09,186.583,20.458,18.854,40.312,21.458,3.583,28.458,207.042,2.708,
2011-09-10,183.917,23.708,13.062,35.166,22.104,3.042,28.354,207.625,2.917,
2011-09-11,183.708,24.125,8.458,24.666,16.208,2.667,20.729,207.833,2.958,
2011-09-12,182.583,17.792,10.667,37.875,27.208,2.833,18.104,200.375,2.292,
2011-09-13,182.958,18.125,12.104,38.812,26.708,3.458,22.48,201.083,2.167,
2011-09-14,184.0,19.167,15.334,43.875,28.542,3.542,25.875,203.167,2.458,
2011-09-15,184.125,16.542,12.875,45.167,32.292,4.292,23.688,200.667,2.708,
2011-09-16,181.682,20.045,10.75,42.978,32.228,2.87,20.913,201.727,2.5,
2011-09-17,176.143,21.071,6.062,16.521,10.458,2.292,20.062,197.214,1.792,
2011-09-18,180.462,11.077,5.938,17.083,11.145,4.042,22.333,191.538,3.0,
2011-09-19,185.833,14.458,10.854,27.104,16.25,3.75,26.833,200.292,3.25,
2011-09-20,187.5,19.25,17.292,35.104,17.812,3.083,13.52,206.75,3.167,
2011-09-21,183.625,15.458,10.812,26.52,15.708,3.167,24.292,199.083,2.125,
2011-09-22,184.864,16.591,17.146,48.396,31.25,4.0,21.354,201.455,2.792,
2011-09-23,187.208,11.042,14.479,35.666,21.188,5.917,15.104,198.25,3.25,
2011-09-24,191.083,13.375,19.166,42.688,23.52,6.125,17.062,204.458,3.583,
2011-09-25,189.792,13.792,15.355,24.708,9.355,6.792,21.77,203.583,3.542,
2011-09-26,187.542,14.167,16.792,32.25,15.458,5.167,19.396,201.708,2.75,
2011-09-27,186.708,13.375,19.854,38.834,18.979,4.625,17.771,200.083,2.583,
2011-09-28,187.125,13.417,19.52,33.688,14.167,5.792,22.979,200.542,2.333,
2011-09-29,187.0,15.25,23.438,48.125,24.688,5.667,25.604,202.25,3.75,
2011-09-30,188.19,18.333,23.23,40.77,17.54,4.913,37.498,206.524,3.435,
2011-10-01,190.167,15.125,19.188,32.521,13.333,5.958,20.5,205.292,3.875,
2011-10-02,190.958,14.5,14.334,21.75,7.416,6.125,20.292,205.458,3.375,
2011-10-03,190.0,13.375,20.584,40.938,20.354,4.875,13.146,203.375,3.292,
2011-10-04,190.227,12.818,21.034,45.296,24.262,5.045,14.75,203.045,3.708,
2011-10-05,187.952,15.476,20.444,49.856,29.412,3.238,15.273,203.429,3.682,
2011-10-06,189.0,15.833,23.73,64.812,41.084,2.583,12.042,204.833,4.333,
2011-10-07,189.583,15.333,23.104,57.146,34.042,4.292,24.75,204.917,4.333,
2011-10-08,193.375,18.167,23.812,51.375,27.562,4.792,30.062,211.542,5.292,
2011-10-09,190.875,12.625,13.52,21.438,7.917,4.75,32.729,203.5,4.833,
2011-10-10,189.75,13.167,15.146,31.125,15.979,3.958,34.271,202.917,5.083,
2011-10-11,194.667,21.542,31.646,76.75,45.104,4.958,42.396,216.208,5.375,
2011-10-12,191.5,20.458,24.0,41.188,17.188,5.25,49.875,211.958,4.625,
2011-10-13,193.375,21.625,30.521,66.812,36.292,5.75,53.458,215.0,5.417,
2011-10-14,194.571,20.048,23.84,64.0,40.159,5.5,55.135,214.619,4.727,
2011-10-15,181.542,11.833,10.23,18.708,8.479,2.875,19.5,193.375,2.458,
2011-10-16,182.25,10.5,6.292,9.521,3.229,4.125,16.896,192.75,2.417,
2011-10-17,191.333,16.125,24.688,56.208,31.52,5.417,29.52,207.458,3.583,
2011-10-18,190.583,18.625,24.812,48.583,23.771,4.917,22.271,209.208,3.583,
2011-10-19,190.0,18.818,17.982,30.699,12.716,4.217,20.104,208.818,2.708,
2011-10-20,187.708,10.833,10.824,19.535,8.712,3.375,16.0,198.542,2.348,
2011-10-21,185.792,12.458,11.792,20.73,8.938,3.167,13.792,198.25,2.25,
2011-10-22,184.708,20.667,17.916,35.98,18.062,2.0,9.875,205.375,3.167,
2011-10-23,183.25,21.875,9.25,16.646,7.396,2.458,13.666,205.125,2.792,
2011-10-24,191.417,22.5,23.604,72.625,49.02,3.208,25.562,213.917,4.833,
2011-10-25,190.708,22.417,19.729,56.062,36.334,4.125,25.312,213.125,3.833,
2011-10-26,190.0,14.5,20.102,44.798,24.696,4.714,9.5,204.5,3.136,
2011-10-27,194.292,19.042,28.562,73.708,45.146,5.125,19.0,213.333,4.917,
2011-10-28,190.125,14.958,26.479,64.271,37.792,4.625,20.334,205.083,4.625,
2011-10-29,189.583,17.792,22.98,53.625,30.646,4.25,21.562,207.375,4.417,
2011-10-30,187.792,10.792,9.27,15.292,6.021,3.792,26.062,198.583,2.75,
2011-10-31,187.708,15.125,21.104,51.438,30.333,3.75,20.104,202.833,3.833,
2011-11-01,193.292,16.875,32.02,82.458,50.438,4.333,17.292,210.167,4.5,
2011-11-02,194.0,20.818,32.682,97.5,64.818,4.522,24.091,214.818,5.773,
2011-11-03,196.208,25.792,29.77,77.625,47.854,3.917,35.834,222.0,6.042,
2011-11-04,195.542,23.625,30.979,92.479,61.5,4.667,33.458,219.167,5.417,
2011-11-05,200.75,33.0,30.604,77.896,47.292,4.792,60.938,233.75,6.958,
2011-11-06,194.667,29.625,19.708,34.604,14.896,3.208,64.479,224.292,5.75,
2011-11-07,190.042,17.833,23.042,48.792,25.75,4.042,18.875,207.875,4.25,
2011-11-08,190.0,19.292,25.542,53.458,27.916,4.417,11.458,209.292,3.5,
2011-11-09,191.042,18.417,28.042,74.979,46.938,4.333,15.312,209.458,4.583,
2011-11-10,191.458,22.25,29.125,57.646,28.521,4.75,20.104,213.708,3.958,
2011-11-11,190.0,14.667,18.727,39.114,20.386,2.565,14.339,204.667,2.955,
