date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,188.263,4.43,72.0,66.0,50.0,12.47,9.673,11.601,1.928,,0.0,4.892,42.339,8.9,7.962,6.7,200.732
2011-01-02,185.416,3.664,75.0,59.458,42.0,9.143,7.75,9.554,1.804,,0.0,2.601,15.24,9.2,5.7,3.1,194.559
2011-01-03,188.244,3.918,80.0,59.625,44.0,8.285,7.314,8.745,1.43,,0.0,5.034,29.667,8.6,6.558,4.3,196.529
2011-01-04,185.238,2.931,84.0,61.667,52.0,6.033,6.094,7.809,1.715,,0.0,2.516,20.948,6.0,3.592,0.6,191.272
2011-01-05,181.685,3.489,75.0,59.042,42.0,7.022,9.683,13.85,4.167,,0.0,1.89,17.98,7.5,3.379,-0.6,188.708
2011-01-06,187.21,4.84,72.0,60.917,49.0,14.636,16.657,27.776,11.119,,0.0,2.663,18.488,8.3,4.317,0.5,201.846
2011-01-07,188.417,5.251,77.0,64.333,48.0,16.719,16.006,24.208,8.202,,0.0,2.565,20.057,10.4,5.092,0.4,205.135
2011-01-08,187.58,4.625,80.0,63.958,46.0,14.14,14.029,23.768,9.74,,0.0,3.183,16.059,11.7,5.996,-0.3,201.72
2011-01-09,191.324,5.333,75.0,60.333,41.0,13.895,14.238,20.077,5.839,,0.0,6.754,41.097,10.8,7.704,3.4,205.219
2011-01-10,193.601,7.213,79.0,68.208,54.0,16.957,17.193,25.576,8.384,,0.0,6.051,59.565,8.6,5.262,1.2,210.558
2011-01-11,189.375,5.361,79.0,58.375,42.0,12.406,14.332,23.08,8.749,,0.0,3.947,35.518,7.6,4.904,2.0,201.781
2011-01-12,185.785,3.75,68.0,53.917,40.0,9.616,11.715,17.216,5.501,,0.0,3.263,15.653,9.0,5.096,2.0,195.402
2011-01-13,186.136,4.528,70.0,55.0,42.0,8.104,10.931,14.822,3.891,,0.0,4.321,25.185,7.8,6.167,4.1,194.24
2011-01-14,189.062,5.457,76.0,61.917,51.0,15.177,15.244,25.744,10.5,,0.0,4.467,41.398,9.8,6.225,2.3,204.24
2011-01-15,186.654,3.778,70.0,57.5,47.0,11.303,12.619,20.738,8.119,,0.0,3.4,20.194,8.7,6.608,4.7,197.957
2011-01-16,183.947,4.167,89.0,74.958,56.0,10.944,14.042,25.274,11.232,,6.0,1.889,15.125,7.1,6.088,3.5,194.891
2011-01-17,185.044,4.134,86.0,66.667,35.0,14.816,14.691,28.089,13.398,,0.0,2.206,12.634,13.1,6.375,1.2,199.86
2011-01-18,187.51,5.724,88.0,74.333,54.0,22.51,21.137,46.125,24.988,,1.0,3.047,26.25,13.1,6.862,2.4,210.021
