date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,72.0,57.417,32.0,8.0,9.167,1.167,,0.333,17.917,83.0,21.625,-19.0
2011-01-02,77.0,54.167,32.0,6.667,8.0,1.333,,0.25,14.833,104.0,33.833,-19.0
2011-01-03,55.0,34.583,20.0,2.708,2.833,0.125,,0.208,8.833,96.0,53.083,17.0
2011-01-04,71.0,50.792,33.0,5.625,7.042,1.417,,0.625,12.625,81.0,29.667,-27.0
2011-01-05,48.0,33.958,20.0,3.917,4.583,0.667,,0.304,9.375,83.0,36.75,-8.0
2011-01-06,72.0,41.375,22.0,15.435,19.522,4.087,,0.583,14.042,96.0,40.25,-28.0
2011-01-07,66.0,38.792,20.0,6.625,8.083,1.458,,0.458,9.375,83.0,39.583,-10.0
2011-01-08,54.0,36.833,23.0,3.667,3.958,0.292,,0.208,9.583,86.0,41.667,5.0
2011-01-09,72.0,55.875,32.0,11.25,13.208,1.958,,0.542,20.458,92.0,23.0,-26.0
2011-01-10,74.0,58.625,35.0,21.25,28.125,6.875,,0.792,22.208,95.0,32.375,-17.0
2011-01-11,82.0,54.25,30.0,13.045,19.773,6.727,,0.762,18.727,90.0,27.958,-12.0
2011-01-12,62.0,43.167,22.0,11.708,14.875,3.167,,0.217,11.25,65.0,2.792,-55.0
2011-01-13,72.0,48.917,24.0,18.435,26.304,7.87,,0.667,18.208,108.0,23.042,-52.0
2011-01-14,63.0,46.583,26.0,8.0,9.417,1.417,,1.0,14.042,77.0,23.208,-17.0
2011-01-15,63.0,47.792,37.0,8.25,9.25,1.0,,0.958,17.917,62.0,28.75,-15.0
2011-01-16,57.0,45.667,33.0,11.625,14.375,2.75,,1.0,20.542,51.0,28.083,13.0
2011-01-17,63.0,50.375,29.0,17.25,21.917,4.667,,0.75,23.833,81.0,23.333,-17.0
2011-01-18,75.0,57.625,35.0,21.333,27.458,6.125,,0.792,24.917,82.0,12.458,-43.0
