date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean
2011-05-04,10.292,14.125,3.833,,6.417
2011-05-05,7.958,10.5,2.542,,5.708
2011-05-06,11.917,15.75,3.833,,6.625
2011-05-07,6.167,8.25,2.083,,5.792
2011-05-08,8.792,11.417,2.625,,5.708
2011-05-09,19.125,24.542,5.417,,9.708
2011-05-10,21.958,34.417,12.458,,7.208
2011-05-11,12.625,18.042,5.417,,3.5
2011-05-12,12.478,17.957,5.478,,3.696
2011-05-13,10.167,13.042,2.875,,6.417
2011-05-14,10.75,13.833,3.083,,6.75
2011-05-15,12.625,16.417,3.792,,8.125
2011-05-16,17.75,23.458,5.708,,8.917
2011-05-17,20.958,26.125,5.167,,8.583
2011-05-18,16.167,23.75,7.583,,7.958
2011-05-19,19.0,26.333,7.333,,11.542
2011-05-20,16.458,25.292,8.833,,9.667
2011-05-21,12.667,16.0,3.333,,7.75
2011-05-22,9.083,12.458,3.375,,5.458
2011-05-23,4.25,5.708,1.458,,2.25
2011-05-24,7.542,10.083,2.542,,3.292
2011-05-25,13.87,19.783,5.913,,6.227
2011-05-26,7.708,10.417,2.708,,5.083
2011-05-27,9.417,12.0,2.583,,3.125
2011-05-28,14.375,17.667,3.292,,1.875
2011-05-29,4.875,6.25,1.375,,1.583
2011-05-30,3.542,5.833,2.292,,3.042
2011-05-31,7.5,10.125,2.625,,4.583
2011-06-01,9.625,12.417,2.792,,5.042
2011-06-02,12.625,17.292,4.667,,7.333
2011-06-03,13.042,22.75,9.708,,6.75
2011-06-04,12.042,17.167,5.125,,7.5
2011-06-05,13.542,16.958,3.417,,7.125
2011-06-06,12.208,17.292,5.083,,5.75
2011-06-07,23.45,31.25,7.8,,6.435
2011-06-08,14.583,17.208,2.625,,3.417
2011-06-09,27.208,34.833,7.625,,5.417
2011-06-10,38.667,56.292,17.625,,8.333
2011-06-11,17.375,20.667,3.292,,3.0
2011-06-12,19.083,24.125,5.042,,4.375
2011-06-13,12.75,14.958,2.208,,3.583
2011-06-14,24.208,28.25,4.042,,4.375
2011-06-15,33.042,44.917,11.875,,7.333
2011-06-16,18.583,21.208,2.625,,2.5
2011-06-17,16.125,20.125,4.0,,3.375
2011-06-18,19.125,22.875,3.75,,4.042
2011-06-19,13.833,16.875,3.042,,5.625
2011-06-20,20.167,26.042,5.875,,5.125
2011-06-21,22.208,28.583,6.375,,5.958
2011-06-22,26.739,44.565,17.826,,8.565
2011-06-23,24.458,50.375,25.917,,13.083
2011-06-24,13.875,23.75,9.875,,7.25
2011-06-25,18.458,30.75,12.292,,7.167
2011-06-26,9.042,11.75,2.708,,3.708
2011-06-27,15.167,24.167,9.0,,4.304
2011-06-28,15.708,25.917,10.208,,6.208
2011-06-29,16.792,30.25,13.458,,6.292
2011-06-30,20.75,36.083,15.333,,6.292
2011-07-01,21.875,27.5,5.625,,4.042
2011-07-02,15.958,20.375,4.417,,4.125
2011-07-03,15.292,18.833,3.542,,4.292
2011-07-04,17.542,24.5,6.958,,4.333
2011-07-05,13.5,15.792,2.292,,6.625
2011-07-06,22.522,30.478,7.957,,7.375
2011-07-07,21.083,31.333,10.25,,3.783
2011-07-08,19.125,33.292,14.167,,6.125
2011-07-09,14.565,24.435,9.87,,6.583
2011-07-10,15.25,18.875,3.625,,8.458
2011-07-11,15.583,21.833,6.25,,6.125
2011-07-12,14.125,20.375,6.25,,5.875
2011-07-13,15.542,20.583,5.042,,7.208
2011-07-14,19.875,28.833,8.958,,7.292
2011-07-15,20.261,28.783,8.522,,7.25
2011-07-16,22.25,26.958,4.708,,8.792
2011-07-17,8.167,10.083,1.917,,7.958
2011-07-18,7.0,8.875,1.875,,3.545
2011-07-19,4.727,6.909,2.182,,2.739
2011-07-20,3.75,5.917,2.167,,2.875
2011-07-21,9.125,13.792,4.667,,4.417
2011-07-22,15.208,19.958,4.75,,4.583
2011-07-23,11.5,14.625,3.125,,4.792
2011-07-24,11.958,14.208,2.25,,6.458
2011-07-25,14.083,16.708,2.625,,6.0
2011-07-26,17.042,22.833,5.792,,5.917
2011-07-27,19.667,26.875,7.208,,5.167
2011-07-28,18.042,33.917,15.875,,5.292
2011-07-29,13.792,23.875,10.083,,5.417
2011-07-30,11.25,18.583,7.333,,4.083
2011-07-31,11.25,14.5,3.25,,3.667
2011-08-01,14.167,16.958,2.792,,5.0
2011-08-02,9.792,11.875,2.083,,5.208
2011-08-03,8.783,12.261,3.478,,4.591
2011-08-04,12.667,16.083,3.417,,4.667
2011-08-05,11.833,14.667,2.833,,4.542
2011-08-06,9.167,12.25,3.083,,4.375
2011-08-07,12.958,16.917,3.958,,4.375
2011-08-08,16.0,22.0,6.0,,5.25
2011-08-09,17.125,27.958,10.833,,3.75
2011-08-10,14.542,23.458,8.917,,5.542
2011-08-11,9.0,11.792,2.792,,4.875
2011-08-12,10.875,14.625,3.75,,3.75
2011-08-13,10.667,15.417,4.75,,4.167
2011-08-14,8.333,9.958,1.625,,4.75
2011-08-15,6.833,8.458,1.625,,6.625
2011-08-16,8.458,10.0,1.542,,4.75
2011-08-17,15.455,18.818,3.364,,8.238
2011-08-18,13.25,20.292,7.042,,7.083
2011-08-19,11.083,13.792,2.708,,5.708
2011-08-20,9.667,11.917,2.25,,2.708
2011-08-21,14.792,19.083,4.292,,2.875
2011-08-22,10.833,15.167,4.333,,4.5
2011-08-23,16.25,21.958,5.708,,3.542
2011-08-24,15.25,24.875,9.625,,4.792
2011-08-25,12.333,30.458,18.125,,3.417
2011-08-26,8.875,17.125,8.25,,4.625
2011-08-27,12.042,16.25,4.208,,4.0
2011-08-28,10.208,12.375,2.167,,4.708
2011-08-29,16.542,25.75,9.208,,5.5
2011-08-30,20.583,32.375,11.792,,6.667
2011-08-31,15.3,19.8,4.5,,5.261
2011-09-01,7.708,10.792,3.083,,2.5
2011-09-02,2.458,4.042,1.583,,1.667
2011-09-03,4.25,5.625,1.375,,1.261
2011-09-04,8.042,10.25,2.208,,3.333
2011-09-05,5.5,7.333,1.833,,3.625
2011-09-06,16.042,20.708,4.667,,3.958
2011-09-07,18.625,25.917,7.292,,5.5
2011-09-08,21.708,31.625,9.917,,6.833
2011-09-09,19.458,28.833,9.375,,5.625
2011-09-10,9.958,14.25,4.292,,3.667
2011-09-11,7.375,10.958,3.583,,4.083
2011-09-12,15.833,24.167,8.333,,4.25
2011-09-13,18.583,32.792,14.208,,7.25
2011-09-14,21.091,39.227,18.136,,6.348
2011-09-15,14.292,23.083,8.792,,4.75
2011-09-16,10.375,14.917,4.542,,4.083
2011-09-17,10.958,14.708,3.75,,1.75
2011-09-18,7.125,9.833,2.708,,2.958
2011-09-19,4.292,9.792,5.5,,2.25
2011-09-20,3.792,5.542,1.75,,1.792
2011-09-21,4.375,6.333,1.958,,2.727
2011-09-22,9.417,13.083,3.667,,4.083
2011-09-23,12.667,16.583,3.917,,4.875
2011-09-24,13.917,18.5,4.583,,5.542
2011-09-25,17.0,21.708,4.708,,6.917
2011-09-26,15.208,18.708,3.5,,5.375
2011-09-27,15.75,27.25,11.5,,4.292
2011-09-28,23.417,31.792,8.375,,6.167
2011-09-29,22.75,34.208,11.458,,6.5
2011-09-30,22.13,30.696,8.565,,4.043
2011-10-01,7.25,9.5,2.25,,3.375
2011-10-02,7.208,8.917,1.708,,3.792
2011-10-03,6.958,8.875,1.917,,2.917
2011-10-04,19.417,28.667,9.25,,4.583
2011-10-05,20.0,28.625,8.625,,1.917
2011-10-06,14.625,18.042,3.417,,3.542
2011-10-07,18.75,22.417,3.667,,4.25
2011-10-08,15.958,24.875,8.917,,5.542
2011-10-09,14.625,17.958,3.333,,7.458
2011-10-10,18.0,22.667,4.667,,6.375
2011-10-11,22.5,36.625,14.125,,6.917
2011-10-12,21.083,36.583,15.5,,5.042
2011-10-13,27.304,44.348,17.043,,6.864
2011-10-14,20.25,24.458,4.208,,4.333
2011-10-15,16.125,19.833,3.708,,4.5
2011-10-16,11.208,13.208,2.0,,7.958
2011-10-17,14.458,19.125,4.667,,6.417
2011-10-18,18.625,24.917,6.292,,5.0
2011-10-19,19.0,28.75,9.75,,4.083
2011-10-20,20.75,36.375,15.625,,5.333
2011-10-21,12.583,14.75,2.167,,5.792
2011-10-22,14.417,17.958,3.542,,3.792
2011-10-23,8.75,10.458,1.708,,2.375
2011-10-24,17.792,28.458,10.667,,4.708
2011-10-25,11.792,15.875,4.083,,3.125
2011-10-26,10.174,18.565,8.391,,2.957
2011-10-27,21.833,47.792,25.958,,5.0
2011-10-28,24.417,50.125,25.708,,6.875
2011-10-29,17.167,25.208,8.042,,9.25
2011-10-30,13.708,19.167,5.458,,4.0
2011-10-31,12.708,19.667,6.958,,3.542
2011-11-01,19.542,34.708,15.167,,7.25
2011-11-02,19.958,28.0,8.042,,7.167
2011-11-03,25.417,49.625,24.208,,5.833
2011-11-04,21.667,51.875,30.208,,7.375
2011-11-05,22.875,35.542,12.667,,4.208
2011-11-06,13.375,26.667,13.292,,3.208
2011-11-07,12.333,21.208,8.875,,2.792
2011-11-08,12.958,24.542,11.583,,3.167
2011-11-09,16.565,30.435,13.87,,2.286
2011-11-10,17.333,25.583,8.25,,2.5
2011-11-11,25.292,41.417,16.125,,6.292
2011-11-12,16.875,33.917,17.042,,3.833
2011-11-13,13.667,22.417,8.75,,3.667
2011-11-14,16.875,21.833,4.958,,5.083
2011-11-15,13.25,17.042,3.792,,3.792
2011-11-16,20.625,34.292,13.667,,3.75
2011-11-17,23.583,50.292,26.708,,5.583
2011-11-18,19.0,29.417,10.417,,5.125
2011-11-19,16.458,20.75,4.292,,3.583
2011-11-20,4.792,5.917,1.125,,4.042
2011-11-21,17.333,26.958,9.625,,3.833
2011-11-22,21.652,31.652,10.0,,3.696
2011-11-23,24.833,52.958,28.125,,5.958
2011-11-24,11.833,19.375,7.542,,3.875
2011-11-25,21.625,41.333,19.708,,3.421
2011-11-26,20.333,41.75,21.417,,4.5
2011-11-27,20.208,44.875,24.667,,9.5
2011-11-28,25.458,77.458,52.0,,6.25
2011-11-29,26.708,93.25,66.542,,7.625
2011-11-30,21.5,70.958,49.458,,6.583
2011-12-01,4.125,5.375,1.25,,3.292
2011-12-02,9.75,11.875,2.125,,3.375
2011-12-03,11.042,14.958,3.917,,2.708
2011-12-04,12.25,15.375,3.125,,3.042
2011-12-05,20.042,30.625,10.583,,3.542
2011-12-06,21.833,36.792,14.958,,4.917
2011-12-07,22.833,49.0,26.167,,5.364
2011-12-08,23.917,35.583,11.667,,5.542
2011-12-09,9.0,16.208,7.208,,3.5
2011-12-10,14.542,33.125,18.583,,5.917
2011-12-11,17.417,26.375,8.958,,4.875
2011-12-12,22.667,43.208,20.542,,5.167
2011-12-13,23.458,62.167,38.708,,4.5
2011-12-14,26.25,81.708,55.458,,5.708
2011-12-15,13.958,36.167,22.208,,6.667
2011-12-16,11.5,15.042,3.542,,4.083
2011-12-17,15.875,20.833,4.958,,4.375
2011-12-18,15.125,20.292,5.167,,6.417
2011-12-19,18.125,39.0,20.875,,6.417
2011-12-20,25.042,47.667,22.625,,4.25
2011-12-21,29.217,53.783,24.565,,8.261
2011-12-22,21.75,50.833,29.083,,8.375
2011-12-23,13.625,19.958,6.333,,3.208
2011-12-24,12.708,18.458,5.75,,4.083
2011-12-25,4.75,6.708,1.958,,5.833
2011-12-26,9.583,13.417,3.833,,5.75
2011-12-27,21.625,35.917,14.292,,3.167
2011-12-28,25.958,61.292,35.333,,4.125
2011-12-29,16.042,28.25,12.208,,6.25
2011-12-30,5.417,7.5,2.083,,3.167
2011-12-31,15.75,21.167,5.417,,4.333
2012-01-01,11.875,14.583,2.708,,4.25
2012-01-02,9.417,13.458,4.042,,5.208
2012-01-03,4.458,6.042,1.583,,2.667
2012-01-04,10.417,13.292,2.875,,2.458
2012-01-05,20.583,31.417,10.833,,3.292
2012-01-06,18.708,28.167,9.458,,2.958
2012-01-07,25.5,41.833,16.333,,3.708
2012-01-08,27.125,56.792,29.667,,3.375
2012-01-09,17.917,30.583,12.667,,4.25
2012-01-10,19.217,26.174,6.957,,4.957
2012-01-11,26.208,39.625,13.417,,4.875
2012-01-12,27.917,56.833,28.917,,6.25
2012-01-13,21.125,39.333,18.208,,4.875
2012-01-14,4.458,6.167,1.708,,3.083
2012-01-15,11.0,15.5,4.5,,3.958
2012-01-16,29.333,50.958,21.625,,4.375
2012-01-17,14.75,19.667,4.917,,3.917
2012-01-18,21.125,32.125,11.0,,2.75
2012-01-19,19.458,30.208,10.75,,5.667
2012-01-20,14.042,16.542,2.5,,5.417
2012-01-21,22.25,29.75,7.5,,5.0
2012-01-22,21.208,31.167,9.958,,3.75
2012-01-23,24.667,38.375,13.708,,3.125
2012-01-24,21.333,41.125,19.792,,3.917
2012-01-25,9.13,11.13,2.0,,4.391
2012-01-26,5.708,7.083,1.375,,4.917
2012-01-27,11.625,13.833,2.208,,4.75
2012-01-28,15.708,20.667,4.958,,4.25
2012-01-29,29.042,45.958,16.917,,4.875
2012-01-30,31.667,47.542,15.875,,5.625
2012-01-31,29.0,54.583,25.583,,7.0
2012-02-01,36.0,71.792,35.792,,6.25
2012-02-02,22.958,48.125,25.167,,5.045
2012-02-03,16.333,19.125,2.792,,4.625
2012-02-04,15.708,20.292,4.583,,5.625
2012-02-05,13.833,18.583,4.75,,4.375
2012-02-06,16.083,23.875,7.792,,4.125
2012-02-07,10.565,22.739,12.174,,3.909
2012-02-08,7.625,9.875,2.25,,2.5
2012-02-09,17.375,22.458,5.083,,3.25
2012-02-10,10.792,13.458,2.667,,5.875
2012-02-11,6.292,7.583,1.292,,5.25
2012-02-12,21.0,25.542,4.542,,4.333
2012-02-13,11.792,15.375,3.583,,4.792
2012-02-14,28.292,48.25,19.958,,5.292
2012-02-15,21.583,31.042,9.458,,4.542
2012-02-16,13.292,17.208,3.917,,2.458
2012-02-17,15.417,19.667,4.25,,4.667
2012-02-18,21.958,33.0,11.042,,3.125
2012-02-19,10.417,13.542,3.125,,2.25
2012-02-20,17.292,25.042,7.75,,3.167
2012-02-21,13.0,18.435,5.435,,5.609
2012-02-22,26.458,34.75,8.292,,6.083
2012-02-23,10.458,13.833,3.375,,5.292
2012-02-24,11.75,14.25,2.5,,5.167
2012-02-25,23.25,29.667,6.417,,4.375
2012-02-26,17.792,21.5,3.708,,6.083
2012-02-27,18.0,22.25,4.25,,4.958
2012-02-28,27.625,41.042,13.417,,5.625
2012-02-29,,,,,
2012-03-01,31.208,50.167,18.958,,5.542
2012-03-02,7.792,9.875,2.083,,3.458
2012-03-03,12.708,14.792,2.083,,3.208
2012-03-04,20.708,28.625,7.917,,5.833
2012-03-05,27.917,36.792,8.875,,7.917
2012-03-06,30.762,56.095,25.333,,6.0
2012-03-07,31.583,79.167,47.583,,9.667
2012-03-08,25.458,67.25,41.792,,8.917
2012-03-09,24.125,39.208,15.083,,10.208
2012-03-10,10.792,15.25,4.458,,5.458
2012-03-11,18.875,29.792,10.917,,3.375
2012-03-12,28.875,55.792,26.917,,8.917
2012-03-13,21.25,33.958,12.708,,5.75
2012-03-14,4.917,7.292,2.375,,3.0
2012-03-15,23.583,38.833,15.25,,4.458
2012-03-16,17.667,36.625,18.958,,6.0
2012-03-17,12.583,17.25,4.667,,7.042
2012-03-18,30.75,57.0,26.25,,4.625
2012-03-19,18.917,26.833,7.917,,5.833
2012-03-20,25.417,36.958,11.542,,6.5
2012-03-21,12.348,19.13,6.783,,3.174
2012-03-22,20.833,41.292,20.458,,6.583
2012-03-23,15.292,21.833,6.542,,5.625
2012-03-24,13.25,18.667,5.417,,6.375
2012-03-25,8.833,12.833,4.0,,4.522
2012-03-26,17.333,26.083,8.75,,4.375
2012-03-27,16.458,23.042,6.583,,4.583
2012-03-28,20.292,32.542,12.25,,6.792
2012-03-29,11.958,26.792,14.833,,5.667
2012-03-30,9.833,13.292,3.458,,4.583
2012-03-31,10.25,14.625,4.375,,5.458
2012-04-01,13.667,17.083,3.417,,3.792
2012-04-02,19.0,24.792,5.792,,7.333
2012-04-03,18.958,22.458,3.5,,5.042
2012-04-04,9.458,11.25,1.792,,6.125
2012-04-05,12.833,14.958,2.125,,6.0
2012-04-06,9.167,10.917,1.75,,4.417
2012-04-07,10.667,12.5,1.833,,3.333
2012-04-08,19.125,22.583,3.458,,5.625
2012-04-09,28.542,38.875,10.333,,10.167
2012-04-10,36.125,49.292,13.167,,10.625
2012-04-11,20.348,26.043,5.696,,4.625
2012-04-12,18.542,23.708,5.167,,5.5
2012-04-13,21.417,26.917,5.5,,4.696
2012-04-14,10.25,12.125,1.875,,4.125
2012-04-15,15.583,19.625,4.042,,5.583
2012-04-16,25.0,34.708,9.708,,5.333
2012-04-17,23.042,38.75,15.708,,5.5
2012-04-18,19.167,22.708,3.542,,7.208
2012-04-19,23.125,27.458,4.333,,7.542
2012-04-20,16.208,19.042,2.833,,4.917
2012-04-21,8.708,10.583,1.875,,5.333
2012-04-22,4.292,5.292,1.0,,6.083
2012-04-23,16.167,19.458,3.292,,7.583
2012-04-24,25.125,34.833,9.708,,7.667
2012-04-25,23.583,32.0,8.417,,9.792
2012-04-26,10.5,12.208,1.708,,4.875
2012-04-27,23.304,35.652,12.348,,5.783
2012-04-28,24.625,45.0,20.375,,11.125
2012-04-29,14.0,23.708,9.708,,7.667
2012-04-30,8.125,13.917,5.792,,4.667
2012-05-01,7.25,13.0,5.75,,6.0
2012-05-02,5.833,10.5,4.667,,2.083
2012-05-03,3.333,6.958,3.625,,2.909
2012-05-04,2.708,5.375,2.667,,3.292
2012-05-05,10.958,18.042,7.083,,5.917
2012-05-06,9.042,13.75,4.708,,6.792
2012-05-07,22.833,35.25,12.417,,8.625
2012-05-08,25.875,38.458,12.583,,10.792
2012-05-09,29.125,40.667,11.542,,9.458
2012-05-10,14.25,26.167,11.917,,5.917
2012-05-11,8.783,14.087,5.304,,3.174
2012-05-12,10.167,12.208,2.042,,3.292
2012-05-13,12.458,15.167,2.708,,6.625
2012-05-14,23.583,30.292,6.708,,7.5
2012-05-15,13.292,15.583,2.292,,3.125
2012-05-16,17.75,21.5,3.75,,5.522
2012-05-17,20.833,27.375,6.542,,8.792
2012-05-18,9.5,11.125,1.625,,4.458
2012-05-19,17.792,22.25,4.458,,7.458
2012-05-20,11.25,12.708,1.458,,6.833
2012-05-21,10.417,12.333,1.917,,5.083
2012-05-22,23.0,31.708,8.708,,6.636
2012-05-23,26.625,31.833,5.208,,8.458
2012-05-24,29.792,39.792,10.0,,11.042
2012-05-25,30.565,40.13,9.565,,5.833
2012-05-26,19.5,24.833,5.333,,8.333
2012-05-27,14.958,18.667,3.708,,7.875
2012-05-28,21.417,26.083,4.667,,7.667
2012-05-29,18.792,25.083,6.292,,8.5
2012-05-30,16.208,19.0,2.792,,6.958
2012-05-31,19.917,23.542,3.625,,9.583
2012-06-01,19.667,26.417,6.75,,8.167
2012-06-02,12.042,14.292,2.25,,8.375
2012-06-03,10.25,12.25,2.0,,7.042
2012-06-04,18.458,22.875,4.417,,9.375
2012-06-05,11.739,15.348,3.609,,5.913
2012-06-06,15.5,19.625,4.125,,6.833
2012-06-07,21.083,25.167,4.083,,7.792
2012-06-08,20.167,25.625,5.458,,5.667
2012-06-09,8.25,10.667,2.417,,4.333
2012-06-10,6.0,7.083,1.083,,6.042
2012-06-11,11.333,13.417,2.083,,8.0
2012-06-12,16.208,19.333,3.125,,4.208
2012-06-13,13.167,20.667,7.5,,6.458
2012-06-14,20.25,23.917,3.667,,7.833
2012-06-15,10.083,12.083,2.0,,6.417
2012-06-16,11.375,13.875,2.5,,5.542
2012-06-17,6.917,8.375,1.458,,3.75
2012-06-18,14.136,19.5,5.364,,5.125
2012-06-19,8.292,11.875,3.583,,3.5
2012-06-20,7.667,9.625,1.958,,5.417
2012-06-21,13.417,16.083,2.667,,3.0
2012-06-22,9.583,11.667,2.083,,3.5
2012-06-23,13.5,17.167,3.667,,5.708
2012-06-24,8.792,10.875,2.083,,5.417
2012-06-25,7.292,9.292,2.0,,4.792
2012-06-26,10.833,13.625,2.792,,5.875
2012-06-27,9.75,12.542,2.792,,6.417
2012-06-28,10.125,12.958,2.833,,6.875
2012-06-29,16.125,25.292,9.167,,6.167
2012-06-30,14.292,18.042,3.75,,5.292
2012-07-01,9.958,13.292,3.333,,4.125
2012-07-02,11.708,14.708,3.0,,4.375
2012-07-03,19.292,28.917,9.625,,3.75
2012-07-04,17.792,23.042,5.25,,4.667
2012-07-05,17.833,30.917,13.083,,3.375
2012-07-06,16.174,37.348,21.174,,5.818
2012-07-07,7.696,10.957,3.261,,2.167
2012-07-08,6.833,9.333,2.5,,3.292
2012-07-09,13.25,20.333,7.083,,4.375
2012-07-10,16.167,23.5,7.333,,5.458
2012-07-11,11.083,15.333,4.25,,3.217
2012-07-12,14.0,20.292,6.292,,1.25
2012-07-13,20.458,32.375,11.917,,2.308
2012-07-14,12.958,18.333,5.375,,
2012-07-15,9.375,14.417,5.042,,
2012-07-16,7.583,12.208,4.625,,
2012-07-17,7.667,11.375,3.708,,4.25
2012-07-18,7.792,11.333,3.542,,2.0
2012-07-19,9.542,13.417,3.875,,1.375
2012-07-20,12.739,27.174,14.435,,5.4
2012-07-21,8.083,13.542,5.458,,4.208
2012-07-22,4.667,6.167,1.5,,4.583
2012-07-23,9.208,11.25,2.042,,4.917
2012-07-24,12.083,17.5,5.417,,5.0
2012-07-25,16.292,23.375,7.083,,4.542
2012-07-26,18.833,27.583,8.75,,4.917
2012-07-27,14.833,23.292,8.458,,5.625
2012-07-28,13.5,17.917,4.417,,6.375
2012-07-29,9.708,12.125,2.417,,4.625
2012-07-30,16.5,22.667,6.167,,6.917
2012-07-31,11.083,17.333,6.25,,6.917
2012-08-01,6.083,8.417,2.333,,5.583
2012-08-02,8.25,13.25,5.0,,5.25
2012-08-03,11.304,15.913,4.609,,5.826
