date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2011-01-23,195.125,19.417,23.188,57.312,34.125,,2.833,16.5,214.542,7.167
2011-01-24,190.87,12.87,20.14,31.12,10.98,,2.182,10.44,203.739,4.435
2011-01-25,191.5,18.542,23.77,46.479,22.708,,1.75,18.458,209.8,5.708
2011-01-26,193.125,15.75,24.416,38.688,14.271,,2.375,12.104,208.875,5.5
2011-01-27,195.5,19.458,25.208,48.542,23.334,,2.25,15.958,214.958,6.0
2011-01-28,193.667,13.667,19.438,27.979,8.542,,2.208,15.75,207.333,4.542
2011-01-29,191.458,7.792,9.396,12.834,3.438,,1.625,9.166,199.25,2.958
2011-01-30,194.35,13.85,21.348,34.413,13.065,,2.261,12.022,208.2,4.87
2011-01-31,194.542,15.833,22.646,39.812,17.166,,1.917,11.271,210.375,5.208
2011-02-01,191.667,10.792,12.02,15.646,3.625,,3.042,18.146,202.458,3.917
2011-02-02,192.875,12.125,18.125,28.792,10.667,,1.833,9.875,205.0,4.917
2011-02-03,195.125,15.917,21.334,39.062,17.729,,2.167,11.166,211.042,6.333
2011-02-04,196.542,20.208,25.104,51.354,26.25,,2.0,15.729,216.75,7.875
2011-02-05,198.042,18.0,25.875,42.0,16.125,,3.917,20.438,216.042,7.833
2011-02-06,198.583,22.042,33.834,48.416,14.584,,1.917,40.875,220.625,6.583
2011-02-07,195.227,22.227,27.582,45.78,18.198,,1.913,44.291,217.455,5.957
2011-02-08,158.0,,19.625,28.042,8.417,,3.0,10.542,,4.5
2011-02-09,193.667,13.458,17.375,25.625,8.25,,1.792,7.958,207.125,4.0
2011-02-10,197.0,20.042,28.062,47.52,19.458,,2.667,12.562,217.042,5.5
2011-02-11,196.958,17.083,24.146,34.23,10.083,,2.833,17.125,214.042,5.292
2011-02-12,195.708,11.833,14.355,18.729,4.375,,2.292,12.562,207.542,3.958
2011-02-13,197.708,18.375,28.854,42.132,13.278,,4.917,19.979,216.083,5.696
2011-02-14,195.913,17.913,28.676,37.014,8.339,,1.826,36.062,213.826,4.708
2011-02-15,197.208,19.5,25.916,40.146,14.229,,2.458,30.854,216.708,5.417
2011-02-16,193.667,10.625,17.625,24.396,6.771,,1.958,15.604,204.292,3.792
2011-02-17,196.542,17.125,27.166,37.416,10.25,,2.375,23.875,213.667,4.583
2011-02-18,194.833,7.875,10.792,14.605,3.812,,1.625,10.396,202.708,3.167
2011-02-19,197.083,10.583,13.562,18.23,4.667,,1.625,12.146,207.667,4.25
2011-02-20,198.333,16.333,23.458,33.708,10.25,,2.292,15.771,214.667,4.958
2011-02-21,197.261,19.478,31.402,52.946,21.546,,2.783,18.708,216.739,6.609
2011-02-22,195.292,12.5,20.171,26.516,6.346,,5.417,26.938,207.792,5.208
2011-02-23,194.417,18.375,25.916,40.334,14.417,,2.042,28.583,212.792,6.083
2011-02-24,194.667,14.167,18.938,24.75,5.812,,4.667,26.375,208.833,5.125
2011-02-25,195.458,12.75,18.834,24.708,5.875,,2.667,19.688,208.208,5.167
2011-02-26,194.25,9.333,13.312,16.98,3.666,,3.083,11.771,203.583,4.333
2011-02-27,194.083,7.042,8.688,12.355,3.666,,1.75,10.042,201.125,3.0
2011-02-28,196.391,9.348,15.978,22.0,6.022,,2.87,11.951,205.739,3.565
2011-03-01,195.708,15.542,26.292,48.584,22.292,,1.958,17.271,211.25,6.375
2011-03-02,198.417,23.417,32.354,60.125,27.77,,2.417,23.062,221.833,6.333
2011-03-03,195.375,10.708,16.312,21.021,4.708,,3.708,14.666,206.083,4.292
2011-03-04,197.125,9.792,14.812,17.875,3.062,,4.542,21.688,206.917,5.125
2011-03-05,195.083,10.917,19.77,30.146,10.375,,1.042,9.354,206.0,5.208
2011-03-06,196.667,25.708,33.666,66.042,32.375,,3.083,28.292,222.375,8.083
2011-03-07,195.0,19.19,26.273,35.454,9.182,,5.045,33.602,214.19,
2011-03-08,195.0,15.0,27.479,36.771,7.292,,4.0,24.916,210.0,4.667
2011-03-09,194.292,14.042,21.708,27.292,5.583,,1.292,19.458,208.333,4.292
2011-03-10,193.167,9.417,13.084,17.0,3.916,,0.917,5.542,202.583,3.75
2011-03-11,194.458,12.292,16.812,21.166,4.354,,2.5,16.917,206.75,4.292
2011-03-12,192.208,10.125,12.833,17.688,4.854,,1.333,8.0,202.333,3.667
2011-03-13,192.913,9.565,13.587,18.63,5.044,,1.522,8.208,202.478,3.348
2011-03-14,195.333,15.583,23.688,30.521,6.833,,2.708,13.417,210.917,4.333
2011-03-15,194.5,13.792,20.5,30.479,9.98,,2.042,18.625,208.292,4.375
2011-03-16,194.208,11.208,12.958,17.0,4.042,,2.333,16.604,205.417,3.125
2011-03-17,197.042,20.625,33.666,52.25,18.584,,2.958,35.5,217.667,6.417
2011-03-18,198.875,24.167,29.916,42.812,12.896,,3.583,44.25,223.042,6.792
2011-03-19,192.958,12.625,20.354,26.979,6.625,,2.333,14.416,205.583,3.833
2011-03-20,192.375,12.0,17.625,22.604,4.98,,2.208,14.916,204.375,3.75
2011-03-21,191.87,10.0,13.771,17.494,3.724,,1.783,9.682,201.87,3.391
2011-03-22,198.0,24.208,34.771,52.854,18.084,,3.25,21.979,222.208,5.375
2011-03-23,193.708,18.667,32.062,41.479,9.416,,2.125,29.396,212.375,5.333
2011-03-24,192.333,16.208,26.646,37.375,10.729,,2.042,17.104,208.542,6.292
2011-03-25,192.375,12.0,14.333,19.542,5.208,,1.75,8.771,204.375,4.667
2011-03-26,194.875,14.5,21.688,32.979,11.292,,2.0,11.854,209.375,5.708
2011-03-27,195.696,15.217,22.608,29.37,6.76,,2.348,14.271,210.913,4.522
2011-03-28,194.583,15.667,21.875,29.354,7.479,,2.833,23.479,210.25,4.792
2011-03-29,192.833,10.417,12.834,17.375,4.542,,2.5,15.104,203.25,3.208
2011-03-30,189.0,8.542,6.208,8.125,1.916,,2.083,16.333,197.542,2.042
2011-03-31,185.792,7.75,5.562,7.208,1.646,,1.87,21.0,193.542,2.417
2011-04-01,189.125,14.458,16.0,21.708,5.708,,2.25,19.229,203.583,3.375
2011-04-02,187.0,12.333,14.688,17.854,3.166,,2.167,27.104,199.333,4.125
2011-04-03,189.583,8.75,9.584,12.27,2.688,,2.75,14.104,198.333,3.542
2011-04-04,189.25,10.542,11.854,15.25,3.396,,1.667,14.0,199.792,3.042
2011-04-05,190.875,14.542,20.438,26.458,6.021,,2.25,14.792,205.417,3.542
2011-04-06,190.136,17.727,21.152,29.76,8.608,,1.957,20.63,207.864,4.739
2011-04-07,186.5,13.083,10.854,13.458,2.604,,1.292,19.23,199.583,2.833
2011-04-08,184.5,9.667,4.688,6.083,1.396,,1.042,19.438,194.167,2.0
2011-04-09,184.458,9.042,5.396,6.792,1.396,,1.0,25.375,193.5,2.375
2011-04-10,188.333,12.0,9.979,12.104,2.125,,2.458,18.771,200.333,3.958
2011-04-11,187.333,15.458,13.23,16.604,3.375,,2.167,26.625,202.792,3.667
2011-04-12,186.565,9.87,10.136,12.706,2.57,,1.565,19.907,196.435,3.048
2011-04-13,188.875,17.792,18.021,21.25,3.23,,1.917,24.542,206.667,3.792
2011-04-14,188.333,18.708,21.542,24.958,3.416,,3.292,33.479,207.042,4.25
2011-04-15,183.25,11.0,7.271,8.812,1.542,,2.125,32.416,194.25,2.375
2011-04-16,182.583,9.333,7.5,8.938,1.438,,1.375,27.916,191.917,2.625
2011-04-17,186.417,8.667,6.958,8.708,1.75,,1.708,16.166,195.083,2.875
2011-04-18,186.833,10.875,14.604,19.062,4.458,,2.333,17.834,197.708,3.875
2011-04-19,185.375,11.542,12.458,15.584,3.126,,1.167,13.75,196.917,3.13
2011-04-20,189.391,14.478,21.57,29.231,7.661,,3.087,9.764,203.87,4.5
2011-04-21,188.375,14.042,15.521,21.271,5.75,,3.042,14.021,202.417,4.0
2011-04-22,187.125,16.208,13.5,16.812,3.312,,1.542,20.48,203.333,3.125
2011-04-23,181.75,7.417,3.646,5.354,1.708,,1.083,24.834,189.167,2.042
2011-04-24,184.25,9.667,7.584,9.896,2.312,,1.583,17.042,193.917,3.083
2011-04-25,187.25,14.75,13.417,17.354,3.938,,0.917,16.23,202.0,3.583
2011-04-26,189.773,20.227,18.24,25.587,7.348,,2.217,20.5,210.0,3.87
2011-04-27,185.417,15.167,5.854,7.48,1.625,,1.917,46.938,200.583,2.708
2011-04-28,184.25,15.542,6.916,8.833,1.916,,1.667,23.875,199.792,2.958
2011-04-29,188.25,16.0,12.125,14.98,2.854,,2.292,13.271,204.25,3.75
2011-04-30,190.25,18.5,11.77,14.375,2.604,,2.292,25.354,208.75,3.667
2011-05-01,184.375,11.75,3.834,5.021,1.188,,1.458,22.542,196.125,2.167
2011-05-02,187.304,20.913,14.37,20.434,6.065,,1.826,61.435,208.217,4.391
2011-05-03,190.542,17.792,13.52,16.229,2.708,,1.875,57.25,208.333,4.167
2011-05-04,187.333,16.458,9.958,12.396,2.438,,1.833,25.583,203.792,3.583
2011-05-05,189.792,15.792,11.562,13.708,2.146,,2.667,23.792,205.583,3.875
2011-05-06,190.792,18.333,15.146,19.396,4.25,,2.708,26.458,209.125,4.417
2011-05-07,190.75,22.042,19.812,26.229,6.416,,1.167,24.583,212.792,5.0
2011-05-08,186.792,17.792,9.98,13.688,3.708,,1.625,23.542,204.583,4.125
2011-05-09,188.458,19.792,12.104,15.084,2.98,,1.875,29.333,208.25,3.583
2011-05-10,180.792,17.458,11.104,15.271,4.166,,1.542,34.708,198.25,3.292
2011-05-11,187.3,15.9,16.023,20.562,4.539,,1.2,11.35,203.2,4.174
2011-05-12,188.667,18.542,23.188,29.625,6.438,,1.083,11.375,207.208,4.917
2011-05-13,181.25,18.292,14.312,19.334,5.021,,1.583,28.75,199.542,3.917
2011-05-14,185.167,15.708,15.792,19.584,3.792,,2.333,42.083,200.875,4.583
2011-05-15,184.917,11.208,9.083,11.584,2.5,,1.667,24.417,196.125,2.917
2011-05-16,183.792,12.167,9.062,11.042,1.979,,1.708,30.042,195.958,2.5
2011-05-17,183.391,12.826,9.848,12.573,2.725,,1.261,26.087,196.217,3.087
2011-05-18,188.625,19.208,19.0,25.208,6.208,,2.625,29.125,207.833,4.667
2011-05-19,185.208,14.875,11.688,15.355,3.667,,2.042,34.667,200.083,3.792
2011-05-20,182.042,13.208,8.562,11.958,3.396,,2.0,37.792,195.25,2.708
2011-05-21,179.417,10.375,6.229,8.854,2.625,,1.5,26.667,189.792,2.375
2011-05-22,179.583,9.875,6.396,8.896,2.5,,1.333,16.042,189.458,2.583
2011-05-23,188.0,14.75,19.208,24.458,5.25,,1.958,12.0,202.75,3.375
2011-05-24,188.174,13.565,17.456,22.456,5.0,,1.273,10.435,201.739,3.696
2011-05-25,189.792,18.458,14.729,23.625,8.896,,2.292,16.208,208.25,4.167
2011-05-26,187.375,14.583,15.292,21.562,6.271,,2.417,16.792,201.958,4.125
2011-05-27,185.583,13.125,15.667,20.48,4.812,,1.5,15.792,198.708,3.667
2011-05-28,189.25,19.083,17.729,22.375,4.646,,1.042,13.75,208.333,4.792
2011-05-29,188.458,15.875,16.229,19.834,3.604,,1.25,8.375,204.333,4.458
2011-05-30,181.739,8.783,7.313,9.631,2.318,,0.957,6.435,190.522,2.375
2011-05-31,184.458,9.167,9.666,13.0,3.334,,1.583,17.333,193.625,2.792
2011-06-01,186.083,12.083,14.402,19.59,5.188,,2.542,33.666,198.167,4.087
2011-06-02,188.708,19.208,22.521,34.229,11.708,,1.333,34.854,207.917,4.458
2011-06-03,186.458,20.125,15.334,21.042,5.708,,2.083,20.084,206.583,4.292
2011-06-04,181.917,14.083,9.834,12.438,2.604,,2.083,33.25,196.0,3.375
2011-06-05,179.625,11.125,6.854,8.875,2.021,,1.375,36.542,190.75,3.083
2011-06-06,183.417,15.625,12.25,15.125,2.875,,2.083,36.104,199.042,3.75
2011-06-07,181.476,15.286,9.791,12.011,2.22,,3.091,34.439,196.762,3.174
2011-06-08,183.25,15.167,18.562,23.75,5.188,,2.042,16.666,198.417,4.125
2011-06-09,184.292,27.208,13.229,17.75,4.52,,3.917,23.896,211.5,3.875
2011-06-10,178.25,13.542,9.917,13.23,3.312,,2.167,20.438,191.792,2.333
2011-06-11,181.125,14.875,15.562,20.292,4.729,,1.542,35.354,196.0,4.5
2011-06-12,189.083,19.167,16.834,20.188,3.354,,2.667,39.896,208.25,5.333
2011-06-13,182.25,16.333,17.896,23.938,6.042,,2.0,21.271,198.583,4.25
2011-06-14,184.913,16.913,19.119,26.133,7.014,,2.526,30.208,201.826,4.708
2011-06-15,185.75,13.875,14.475,19.468,4.994,,3.125,15.25,199.625,3.783
2011-06-16,183.875,20.542,14.604,22.604,8.0,,2.167,17.0,204.417,3.708
2011-06-17,183.708,14.083,16.25,22.312,6.062,,1.417,11.688,197.792,3.75
2011-06-18,183.583,14.625,12.416,17.521,5.104,,1.458,17.146,198.208,4.0
2011-06-19,189.208,18.917,14.896,18.854,3.958,,2.25,26.979,208.125,4.458
2011-06-20,176.917,13.0,9.312,13.167,3.854,,2.167,11.875,189.917,2.083
2011-06-21,175.13,12.304,6.696,11.652,4.956,,1.261,12.562,187.435,2.261
2011-06-22,178.708,18.708,11.312,17.312,6.0,,1.458,36.334,197.417,3.5
2011-06-23,173.375,13.292,4.896,10.5,5.604,,1.208,29.292,186.667,1.625
2011-06-24,171.708,11.292,3.125,8.479,5.354,,1.125,23.396,183.0,1.25
2011-06-25,179.125,13.25,11.188,16.854,5.667,,2.708,29.438,192.375,3.125
2011-06-26,188.375,14.917,12.562,17.812,5.25,,2.417,32.375,203.292,4.125
2011-06-27,185.333,18.417,12.792,28.458,15.666,,2.083,33.5,203.75,3.708
2011-06-28,172.304,13.609,5.97,11.885,5.915,,1.478,28.908,185.913,1.696
2011-06-29,180.542,24.542,17.958,29.354,11.396,,2.458,37.354,205.083,3.875
2011-06-30,175.125,15.583,13.479,21.75,8.271,,2.417,30.562,190.708,2.667
2011-07-01,173.542,17.75,11.334,18.27,6.938,,2.125,34.334,191.292,2.583
2011-07-02,176.958,17.958,18.146,26.354,8.208,,4.042,28.312,194.917,3.417
2011-07-03,175.792,14.667,12.27,19.625,7.354,,3.417,28.375,190.458,2.75
2011-07-04,170.625,13.0,5.104,10.771,5.666,,1.833,44.23,183.625,1.458
2011-07-05,174.625,14.75,10.271,15.458,5.188,,2.042,30.562,189.375,2.292
2011-07-06,186.714,19.048,17.237,21.33,4.093,,3.636,33.392,205.762,4.217
2011-07-07,175.792,11.5,4.584,8.292,3.708,,1.208,16.708,187.292,1.5
2011-07-08,174.083,13.208,6.771,12.958,6.188,,1.333,20.625,187.292,1.542
2011-07-09,173.833,10.625,9.02,15.042,6.021,,2.0,23.833,184.458,1.25
2011-07-10,173.458,10.208,6.562,11.208,4.646,,1.875,15.938,183.667,1.083
2011-07-11,174.958,13.583,7.5,15.104,7.604,,1.917,14.916,188.542,1.417
2011-07-12,175.227,13.136,6.739,14.804,8.065,,2.043,15.087,188.364,1.217
2011-07-13,175.25,12.042,5.542,11.542,6.0,,1.708,14.0,187.292,1.167
2011-07-14,175.208,12.125,6.5,11.334,4.834,,1.458,13.812,187.333,1.125
2011-07-15,175.167,13.667,8.438,13.104,4.667,,1.667,16.792,188.833,1.417
2011-07-16,175.75,10.5,8.125,12.125,4.0,,4.0,26.48,186.25,1.583
2011-07-17,173.458,10.708,4.104,7.75,3.646,,1.583,18.604,184.167,1.292
2011-07-18,172.083,12.042,4.375,8.896,4.521,,1.375,36.583,184.125,1.333
2011-07-19,172.125,11.333,3.479,8.166,4.688,,1.0,40.979,183.458,1.208
2011-07-20,175.875,11.333,6.188,10.646,4.458,,1.0,41.02,187.208,1.792
2011-07-21,182.818,8.909,8.921,12.632,3.712,,0.955,10.979,191.727,1.87
2011-07-22,185.5,10.125,13.542,18.77,5.229,,1.833,13.708,195.625,2.458
2011-07-23,184.625,11.917,14.48,18.708,4.229,,2.333,11.792,196.542,2.625
2011-07-24,181.708,11.667,8.792,11.48,2.688,,2.083,17.417,193.375,2.333
2011-07-25,178.625,12.583,7.812,11.125,3.312,,1.958,24.271,191.208,1.792
2011-07-26,180.0,11.565,6.435,9.544,3.109,,1.435,18.174,191.565,1.87
2011-07-27,177.583,11.667,7.458,11.812,4.354,,1.417,14.521,189.25,1.833
2011-07-28,184.792,19.417,18.396,26.021,7.625,,1.667,29.042,204.208,3.958
2011-07-29,190.625,21.583,15.604,20.938,5.334,,2.792,46.979,212.208,4.625
2011-07-30,184.75,16.5,17.75,23.562,5.812,,2.708,26.396,201.25,4.583
2011-07-31,186.042,13.583,10.5,14.312,3.812,,1.625,24.292,199.625,3.292
2011-08-01,187.333,13.0,13.812,19.312,5.5,,3.333,28.833,200.333,3.875
2011-08-02,186.227,14.864,13.637,19.386,5.75,,3.364,31.468,201.091,4.955
2011-08-03,185.625,18.333,16.021,22.604,6.583,,2.708,26.25,203.958,4.083
2011-08-04,178.333,15.417,11.229,20.334,9.104,,2.833,19.708,193.75,2.917
2011-08-05,174.125,12.833,7.354,12.688,5.334,,2.333,13.792,186.958,1.917
2011-08-06,173.0,8.429,7.986,11.257,3.27,,3.0,20.561,181.429,1.458
2011-08-07,,,13.27,15.521,2.25,,4.083,28.084,,4.0
2011-08-08,,,13.104,17.854,4.75,,4.375,25.688,,3.042
2011-08-09,,,8.604,12.458,3.854,,3.545,24.104,,2.042
2011-08-10,,,7.095,10.078,2.983,,2.545,35.492,,1.826
2011-08-11,,,9.458,12.688,3.229,,1.875,48.542,,2.292
2011-08-12,,,13.792,17.416,3.625,,2.583,49.896,,3.792
2011-08-13,,,12.667,15.396,2.729,,3.25,54.188,,3.125
2011-08-14,,,5.52,7.729,2.208,,2.25,56.604,,2.083
2011-08-15,,,5.125,8.146,3.021,,2.0,34.896,,1.375
2011-08-16,,,7.93,10.743,2.813,,2.136,39.625,,2.391
2011-08-17,,,7.834,10.292,2.458,,2.583,39.25,,2.708
2011-08-18,,,5.458,8.5,3.042,,2.5,42.125,,1.667
2011-08-19,,,10.854,14.208,3.354,,2.25,29.229,,2.542
2011-08-20,,,16.5,20.875,4.375,,2.375,15.02,,3.917
2011-08-21,,,9.688,11.833,2.146,,1.708,10.854,,2.708
2011-08-22,,,22.854,36.084,13.229,,2.375,15.208,,4.333
2011-08-23,175.364,14.545,14.74,21.478,6.739,,2.522,34.848,189.909,3.087
2011-08-24,173.542,13.0,5.416,11.771,6.354,,2.917,19.5,186.542,1.583
2011-08-25,173.708,14.0,6.125,12.5,6.375,,2.208,15.188,187.708,1.708
2011-08-26,175.417,13.917,10.188,16.625,6.438,,2.458,15.396,189.333,2.125
2011-08-27,184.958,13.833,16.458,21.25,4.792,,3.542,23.5,198.792,3.625
2011-08-28,185.792,15.75,13.729,16.896,3.166,,3.75,21.98,201.542,3.708
2011-08-29,183.0,13.792,17.271,22.416,5.146,,4.667,24.479,196.792,3.25
2011-08-30,181.783,12.304,12.913,17.826,4.913,,2.913,14.912,194.087,2.826
2011-08-31,177.833,13.0,12.042,19.98,7.938,,2.708,18.646,190.833,3.0
2011-09-01,174.0,11.167,6.542,15.312,8.77,,2.667,21.271,185.167,2.583
2011-09-02,173.958,9.833,4.208,10.938,6.729,,2.083,27.75,183.792,2.208
2011-09-03,172.042,7.708,1.188,3.812,2.625,,2.125,41.938,179.75,1.0
2011-09-04,172.917,8.292,2.333,5.166,2.834,,1.875,27.146,181.208,1.167
2011-09-05,174.417,12.833,8.25,16.25,8.0,,2.042,18.334,187.25,2.625
2011-09-06,180.565,12.565,10.5,14.218,3.717,,2.304,12.761,193.13,2.478
2011-09-07,187.708,16.958,15.979,19.812,3.834,,2.583,20.833,204.667,3.167
2011-09-08,187.917,16.833,13.25,17.042,3.792,,2.167,23.292,204.75,3.0
2011-09-09,181.375,13.917,10.166,15.021,4.854,,2.333,24.5,195.292,2.375
2011-09-10,177.292,9.958,6.021,9.834,3.812,,2.25,20.604,187.25,1.792
2011-09-11,177.375,11.167,7.521,14.396,6.875,,2.25,14.271,188.542,1.583
2011-09-12,178.375,14.583,5.604,11.188,5.583,,2.042,14.98,192.958,1.542
2011-09-13,178.13,12.261,5.131,8.966,3.834,,3.364,17.979,190.391,1.435
2011-09-14,178.292,12.625,6.77,11.438,4.666,,2.958,16.778,190.917,1.708
2011-09-15,177.333,12.25,7.542,17.229,9.688,,2.833,12.834,189.583,1.833
2011-09-16,176.958,12.125,5.458,10.521,5.062,,2.208,14.25,189.083,1.958
2011-09-17,175.167,10.125,3.125,6.396,3.271,,2.125,20.458,185.292,1.083
2011-09-18,176.417,9.75,3.438,6.042,2.604,,2.333,15.792,186.167,1.083
2011-09-19,180.5,13.375,8.084,11.875,3.792,,2.417,23.583,193.875,2.708
2011-09-20,188.792,18.0,20.062,29.896,9.833,,1.917,11.812,206.792,3.417
2011-09-21,181.909,10.727,8.619,13.072,4.452,,1.957,28.294,192.636,1.81
2011-09-22,182.417,14.583,14.775,19.875,5.1,,2.042,16.644,197.0,2.9
2011-09-23,189.5,17.583,18.458,25.354,6.896,,2.208,13.166,207.083,3.833
2011-09-24,190.333,14.042,14.688,20.354,5.666,,2.333,11.688,204.375,3.083
2011-09-25,192.708,14.0,15.688,19.73,4.042,,3.292,12.958,206.708,3.458
2011-09-26,195.875,22.625,27.146,35.292,8.146,,2.333,18.354,218.5,4.083
2011-09-27,191.043,14.087,18.782,27.239,8.456,,2.391,16.61,205.13,3.913
2011-09-28,190.833,15.333,18.688,23.979,5.292,,2.417,17.104,206.167,3.208
2011-09-29,188.792,16.75,17.938,23.229,5.292,,2.625,20.083,205.542,3.417
2011-09-30,184.583,14.333,12.875,16.562,3.688,,2.0,30.896,198.917,3.583
2011-10-01,189.875,12.125,12.916,16.48,3.562,,3.25,14.396,202.0,3.375
2011-10-02,190.208,12.25,11.646,14.438,2.792,,3.667,17.334,202.458,3.417
2011-10-03,190.917,12.708,12.396,16.188,3.792,,2.125,9.896,203.625,2.958
2011-10-04,192.625,12.75,16.479,21.812,5.334,,3.083,10.917,205.375,3.417
2011-10-05,191.318,17.818,21.37,27.739,6.37,,1.682,14.782,209.136,3.913
2011-10-06,184.5,15.042,15.27,19.375,4.104,,1.708,9.125,199.542,3.042
2011-10-07,184.917,14.875,16.312,21.062,4.75,,1.917,19.271,199.792,3.417
2011-10-08,188.625,16.333,20.271,26.875,6.604,,3.333,25.062,204.958,4.292
2011-10-09,192.042,17.0,16.166,19.208,3.042,,2.625,33.688,209.042,5.0
2011-10-10,188.375,16.917,13.75,18.166,4.417,,1.708,38.646,205.292,5.583
2011-10-11,192.087,25.087,28.424,40.146,11.72,,3.478,41.402,217.174,6.364
2011-10-12,190.042,16.292,16.292,20.062,3.771,,3.667,44.021,206.333,4.083
2011-10-13,191.667,24.833,25.542,32.208,6.667,,4.667,46.562,216.5,5.167
2011-10-14,189.542,23.375,21.292,31.625,10.333,,4.458,48.27,212.917,4.708
2011-10-15,176.75,8.625,3.604,5.229,1.625,,2.417,27.938,185.375,1.417
2011-10-16,177.833,9.583,4.666,6.542,1.875,,2.625,21.146,187.417,2.083
2011-10-17,186.455,17.227,14.834,19.761,4.928,,2.565,28.975,203.682,4.167
2011-10-18,186.917,13.292,17.263,21.769,4.506,,3.417,19.729,200.208,3.565
2011-10-19,190.0,14.0,18.708,23.875,5.166,,2.792,16.73,204.0,3.333
2011-10-20,188.75,13.375,14.834,18.833,4.0,,2.25,16.771,202.125,3.292
2011-10-21,187.833,16.875,18.229,22.458,4.23,,2.125,18.417,204.708,3.167
2011-10-22,182.458,12.125,10.583,15.062,4.48,,2.125,9.188,194.583,2.542
2011-10-23,178.5,10.375,6.812,9.479,2.667,,2.208,14.375,188.875,2.25
2011-10-24,190.0,25.667,25.042,42.104,17.062,,3.25,27.125,215.667,6.167
2011-10-25,183.13,16.348,13.057,22.28,9.223,,2.565,19.986,199.478,4.333
2011-10-26,186.435,7.957,8.721,12.184,3.462,,2.182,7.712,194.391,2.652
2011-10-27,190.167,13.583,21.354,30.5,9.146,,3.208,19.201,203.75,4.458
2011-10-28,191.833,19.75,30.25,40.104,9.854,,4.042,24.479,211.583,4.958
2011-10-29,190.292,17.083,24.5,29.896,5.396,,3.333,26.834,207.375,4.333
2011-10-30,189.083,14.792,15.5,17.708,2.208,,2.125,30.604,203.875,3.708
2011-10-31,188.875,16.833,24.062,33.02,8.958,,3.375,27.333,205.708,4.292
2011-11-01,191.071,16.714,25.192,34.595,9.402,,4.429,18.728,207.786,4.591
2011-11-02,,,30.604,44.646,14.042,,5.25,28.375,,6.0
2011-11-03,,,34.812,49.625,14.812,,4.75,44.27,,7.583
2011-11-04,,,35.562,56.0,20.438,,7.042,51.084,,8.042
2011-11-05,,,30.042,48.416,18.375,,5.917,48.625,,7.167
2011-11-06,,,24.354,31.292,6.938,,3.125,76.125,,6.875
2011-11-07,,,18.917,28.5,9.584,,4.292,18.771,,4.583
2011-11-08,184.4,15.6,17.674,24.261,6.587,,4.682,11.87,200.0,4.043
2011-11-09,188.958,19.292,25.0,36.48,11.48,,3.083,14.812,208.25,4.708
2011-11-10,190.542,22.458,27.084,41.27,14.188,,4.917,18.854,213.0,4.792
2011-11-11,189.125,16.75,21.604,27.292,5.688,,2.208,16.083,205.875,3.583
2011-11-12,187.125,16.542,20.584,30.208,9.625,,4.042,12.979,203.667,5.0
2011-11-13,196.083,25.75,26.834,37.646,10.812,,4.417,27.312,221.833,6.125
2011-11-14,188.875,19.0,23.542,30.812,7.27,,5.125,29.833,207.875,5.0
2011-11-15,189.087,16.609,22.616,31.724,9.108,,4.174,21.576,205.696,4.87
