date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,11.938,14.0,2.062,,3.375
2011-01-02,8.2,9.148,0.948,,3.271
2011-01-03,13.98,15.792,1.812,,4.486
2011-01-04,13.792,15.854,2.062,,6.229
2011-01-05,17.188,21.354,4.167,,1.104
2011-01-06,23.661,40.519,16.858,,3.12
2011-01-07,13.396,16.083,2.688,,0.521
2011-01-08,14.646,17.479,2.833,,1.312
2011-01-09,16.117,21.494,5.377,,2.458
2011-01-10,23.312,37.271,13.958,,4.375
2011-01-11,13.896,17.438,3.542,,4.646
2011-01-12,17.458,21.938,4.479,,1.292
2011-01-13,21.396,37.784,16.388,,3.804
2011-01-14,17.354,20.979,3.625,,4.854
2011-01-15,13.812,16.792,2.979,,1.666
2011-01-16,6.313,6.924,0.61,,0.604
2011-01-17,11.646,12.875,1.229,,0.5
2011-01-18,30.271,47.166,16.896,,2.646
2011-01-19,16.584,18.854,2.27,,0.666
2011-01-20,8.063,8.43,0.366,,0.5
2011-01-21,11.292,12.583,1.292,,0.5
2011-01-22,19.812,26.104,6.292,,2.666
2011-01-23,13.822,17.246,3.424,,3.042
2011-01-24,14.292,17.771,3.479,,5.062
2011-01-25,17.667,21.666,4.0,,4.521
2011-01-26,17.99,21.26,3.271,,3.688
2011-01-27,21.753,27.316,5.565,,4.652
2011-01-28,17.0,20.0,3.0,,1.854
2011-01-29,6.812,7.396,0.583,,0.562
2011-01-30,16.546,22.136,5.591,,1.521
2011-01-31,20.875,28.146,7.271,,2.321
2011-02-01,16.938,20.188,3.25,,4.458
2011-02-02,12.27,15.125,2.854,,3.834
2011-02-03,16.828,23.408,6.58,,3.196
2011-02-04,18.375,25.375,7.0,,5.667
2011-02-05,15.292,17.812,2.521,,4.979
2011-02-06,25.822,36.532,10.709,,2.25
2011-02-07,19.896,25.875,5.979,,3.166
2011-02-08,14.854,19.48,4.625,,5.834
2011-02-09,14.812,19.604,4.792,,4.396
2011-02-10,14.771,18.546,3.774,,3.044
2011-02-11,13.146,15.958,2.812,,2.666
2011-02-12,8.896,10.042,1.146,,1.146
2011-02-13,18.244,20.15,1.906,,0.771
2011-02-14,24.416,33.146,8.73,,0.564
2011-02-15,15.229,22.0,6.771,,0.5
2011-02-16,17.958,23.042,5.084,,1.812
2011-02-17,19.07,25.578,6.508,,4.489
2011-02-18,12.292,13.875,1.583,,0.708
2011-02-19,15.375,20.375,5.0,,2.875
2011-02-20,22.418,30.446,8.028,,2.062
2011-02-21,32.788,47.842,15.054,,4.56
2011-02-22,30.408,41.878,11.47,,1.042
2011-02-23,22.917,35.5,12.584,,2.521
2011-02-24,8.682,10.744,2.062,,1.35
2011-02-25,15.584,16.188,0.604,,0.896
2011-02-26,5.958,5.958,0.0,,0.5
2011-02-27,10.953,12.168,1.216,,0.5
2011-02-28,14.479,16.334,1.854,,0.5
2011-03-01,30.396,42.521,12.125,,3.417
2011-03-02,23.072,33.962,10.89,,1.775
2011-03-03,7.812,8.646,0.834,,0.5
2011-03-04,6.5,6.812,0.312,,0.5
2011-03-05,23.135,31.433,8.298,,1.146
2011-03-06,28.375,49.604,21.229,,4.724
2011-03-07,18.16,21.354,3.194,,2.604
2011-03-08,10.958,12.208,1.25,,0.979
2011-03-09,12.064,12.808,0.744,,0.586
2011-03-10,8.77,9.916,1.146,,0.5
2011-03-11,9.916,12.125,2.208,,1.916
2011-03-12,12.12,14.59,2.47,,2.354
2011-03-13,19.542,26.084,6.542,,1.054
2011-03-14,22.417,28.792,6.375,,1.938
2011-03-15,20.334,29.729,9.396,,0.875
2011-03-16,30.449,37.665,7.216,,1.831
2011-03-17,31.708,37.104,5.396,,1.375
2011-03-18,25.521,32.188,6.667,,2.25
2011-03-19,5.79,6.398,0.608,,0.5
2011-03-20,13.479,16.229,2.75,,2.418
2011-03-21,18.312,21.0,2.688,,1.27
2011-03-22,36.375,53.02,16.646,,4.812
2011-03-23,20.621,21.879,1.257,,0.691
2011-03-24,18.834,23.125,4.292,,6.23
2011-03-25,16.083,18.0,1.917,,5.166
2011-03-26,13.996,16.127,2.131,,1.688
2011-03-27,27.396,33.23,5.834,,3.291
2011-03-28,24.458,35.188,10.729,,2.916
2011-03-29,31.0,39.625,8.625,,2.188
2011-03-30,29.197,40.696,11.498,,1.712
2011-03-31,12.083,12.75,0.667,,1.666
2011-04-01,24.419,26.36,1.94,,2.337
2011-04-02,21.125,24.166,3.042,,3.188
2011-04-03,3.769,3.769,0.0,,0.0
2011-04-04,8.215,9.067,0.852,,0.0
2011-04-05,17.416,19.738,2.322,,1.73
2011-04-06,25.521,29.292,3.77,,1.771
2011-04-07,22.058,27.198,5.14,,1.604
2011-04-08,8.188,8.542,0.354,,0.386
2011-04-09,12.948,16.285,3.336,,1.5
2011-04-10,17.958,19.188,1.23,,2.479
2011-04-11,20.594,24.805,4.212,,2.666
2011-04-12,25.792,30.834,5.042,,0.908
2011-04-13,33.579,42.491,8.912,,2.208
2011-04-14,36.271,39.75,3.48,,6.479
2011-04-15,35.699,42.654,6.954,,2.987
2011-04-16,17.396,24.188,6.792,,2.5
2011-04-17,6.682,6.972,0.29,,0.458
2011-04-18,23.204,28.03,4.826,,1.75
