date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-02-11,188.958,80.0,57.125,34.0,7.042,10.416,15.521,5.104,8.833,1.875,11.062,7.5,3.721,1.1,196.0,4.375
2011-02-12,189.417,81.0,57.917,41.0,6.708,7.4,9.762,2.362,9.083,1.625,11.188,7.7,3.638,1.2,196.125,2.783
2011-02-13,189.917,91.0,69.958,44.0,10.792,18.938,22.667,3.729,13.375,3.208,14.146,5.4,2.542,0.6,200.708,3.0
2011-02-14,191.833,93.0,90.792,87.0,19.542,34.042,60.02,25.979,13.083,3.083,13.958,5.4,4.083,2.6,211.375,5.25
2011-02-15,191.958,95.0,73.333,50.0,14.833,25.771,51.292,25.521,16.125,2.875,20.562,9.2,4.208,1.1,206.792,5.583
2011-02-16,188.125,57.0,42.958,21.0,8.083,14.25,23.125,8.875,8.0,1.708,10.771,10.0,4.462,1.5,196.208,2.875
2011-02-17,187.792,75.0,53.083,40.0,6.708,11.625,21.417,9.792,7.083,1.833,10.271,8.3,3.708,1.2,194.5,3.25
2011-02-18,190.417,65.0,49.458,38.0,7.458,11.354,17.77,6.416,7.625,1.75,10.188,3.5,1.042,-1.6,197.875,3.75
2011-02-19,191.435,76.0,59.0,40.0,6.0,11.812,16.312,4.5,10.875,2.333,12.521,5.9,1.058,-3.8,197.435,3.833
2011-02-20,190.875,86.0,58.375,31.0,9.375,19.721,33.652,13.93,10.083,1.957,10.834,10.5,3.888,-0.7,200.25,4.375
2011-02-21,189.083,74.0,56.542,37.0,9.875,24.854,42.938,18.084,14.667,3.917,15.25,13.1,5.471,-0.7,198.958,5.042
2011-02-22,189.87,93.0,64.083,35.0,12.87,27.14,42.631,15.491,22.375,4.125,26.312,11.6,8.217,4.1,202.739,4.435
2011-02-23,189.208,96.0,80.167,52.0,12.833,17.958,21.98,4.021,18.778,2.708,20.104,12.8,8.946,6.8,202.042,4.458
2011-02-24,189.458,65.0,47.875,27.0,9.208,19.375,27.562,8.188,29.333,3.458,33.938,14.1,9.833,6.4,198.667,4.375
2011-02-25,189.083,87.0,67.625,54.0,10.208,19.166,25.792,6.625,21.708,2.5,23.458,10.5,7.862,5.7,199.292,4.542
2011-02-26,187.5,63.0,48.917,34.0,5.792,6.042,7.896,1.854,8.083,1.292,10.25,8.6,4.767,1.8,193.292,3.167
2011-02-27,190.0,59.0,41.792,30.0,6.625,16.354,29.646,13.292,10.625,1.792,11.5,7.4,2.608,-1.0,196.625,4.0
2011-02-28,190.833,66.0,45.125,26.0,10.083,24.75,35.354,10.605,11.875,2.917,13.792,8.2,4.025,-1.9,200.917,5.208
2011-03-01,191.458,88.0,72.75,55.0,22.583,40.058,78.155,38.097,15.917,5.13,19.312,13.2,8.412,3.2,214.042,7.792
2011-03-02,190.333,95.0,82.833,67.0,17.542,27.708,39.208,11.5,12.667,3.792,15.542,8.9,8.004,7.1,207.875,7.292
2011-03-03,189.042,69.0,50.958,30.0,7.458,10.84,14.484,3.644,12.667,2.042,15.354,14.8,9.088,4.8,196.5,2.826
2011-03-04,193.958,95.0,78.417,53.0,12.708,21.042,25.562,4.521,25.375,3.208,25.562,6.8,5.267,3.1,206.667,4.25
2011-03-05,190.875,96.0,94.083,92.0,15.75,27.354,35.333,7.979,7.625,1.958,9.979,10.8,9.408,7.2,206.625,3.375
2011-03-06,191.542,96.0,84.208,70.0,23.333,34.388,65.804,31.416,11.542,2.958,13.472,17.0,13.158,9.7,214.875,5.667
2011-03-07,191.75,71.0,51.292,42.0,10.958,21.854,32.875,11.021,27.333,2.708,34.512,12.2,10.504,7.1,202.708,5.333
2011-03-08,193.667,70.0,53.5,38.0,18.25,32.688,50.958,18.271,30.0,3.917,34.984,16.2,10.229,5.4,211.917,5.458
2011-03-09,189.167,89.0,76.125,50.0,11.833,25.062,41.562,16.5,17.0,1.958,21.584,9.4,8.012,6.8,201.0,4.833
2011-03-10,189.696,88.0,59.583,38.0,4.435,10.104,14.792,4.688,8.333,1.375,12.688,13.9,8.329,4.5,194.13,3.583
2011-03-11,189.542,81.0,50.917,30.0,2.583,5.378,7.01,1.632,9.5,1.609,12.438,12.4,6.346,0.9,192.125,3.083
2011-03-12,191.5,92.0,76.333,52.0,4.125,13.924,24.625,10.702,8.667,1.444,12.854,7.4,2.371,0.0,195.625,4.792
2011-03-13,190.75,69.0,52.5,37.0,5.8,24.565,43.913,19.348,9.125,,16.542,8.4,3.479,0.2,196.55,2.913
2011-03-14,191.417,80.0,56.25,29.0,10.833,22.875,36.188,13.312,13.042,1.0,17.91,11.4,4.362,-1.9,202.25,2.792
2011-03-15,190.708,83.0,50.5,28.0,8.375,19.562,31.604,12.042,14.417,2.125,19.958,11.4,5.725,1.8,199.083,3.125
2011-03-16,191.042,84.0,55.75,35.0,9.0,25.188,42.02,16.833,15.25,2.875,22.292,10.5,6.654,0.6,200.042,3.208
2011-03-17,189.333,95.0,92.5,89.0,12.625,21.416,26.958,5.542,12.25,1.5,16.271,11.6,8.962,6.7,201.958,3.083
2011-03-18,189.25,92.0,77.375,62.0,11.0,16.062,21.98,5.916,7.667,0.333,13.396,14.5,11.779,9.3,200.25,3.625
2011-03-19,188.083,69.0,47.625,32.0,3.125,10.979,17.98,7.0,7.208,0.042,12.979,10.2,6.921,2.3,191.208,2.5
2011-03-20,187.696,60.0,45.333,22.0,7.435,9.021,12.916,3.896,8.75,0.583,13.5,13.5,7.021,1.2,195.13,1.792
2011-03-21,188.417,59.0,38.708,24.0,7.208,12.32,18.203,5.882,10.25,0.458,16.292,11.7,6.575,2.3,195.625,2.958
2011-03-22,189.125,68.0,50.292,25.0,10.75,15.854,20.458,4.604,13.208,2.083,19.146,15.9,8.358,1.4,199.875,1.958
2011-03-23,187.957,95.0,82.875,57.0,15.13,28.56,40.604,12.044,15.087,1.174,19.125,9.8,8.117,7.1,203.087,4.739
2011-03-24,187.435,95.0,73.083,47.0,11.652,17.0,26.084,9.084,2.875,0.708,7.375,12.3,8.871,6.5,199.087,4.458
2011-03-25,190.667,79.0,59.667,41.0,7.0,6.271,7.854,1.584,10.208,0.583,12.916,9.8,6.208,3.9,197.667,4.542
2011-03-26,192.25,79.0,55.667,32.0,6.667,11.396,17.542,6.146,9.708,0.375,13.875,11.4,6.054,2.0,198.917,4.542
2011-03-27,192.333,80.0,55.167,28.0,11.792,23.25,34.75,11.5,16.167,1.583,20.312,15.3,8.717,3.2,204.125,4.542
2011-03-28,191.292,77.0,57.292,33.0,11.875,19.375,24.417,5.042,21.542,3.208,28.875,13.4,8.429,3.9,203.167,4.045
2011-03-29,192.583,69.0,48.375,21.0,13.125,27.562,42.188,14.625,19.5,2.542,23.75,15.6,9.842,3.8,205.708,3.583
2011-03-30,191.13,76.0,59.417,36.0,17.739,31.916,48.958,17.042,19.875,4.458,25.521,16.9,11.604,5.3,208.87,3.958
2011-03-31,187.375,94.0,75.292,56.0,12.292,15.91,25.31,9.4,10.333,1.25,17.604,13.8,9.396,4.7,199.667,3.0
2011-04-01,188.25,24.0,20.042,14.0,16.042,27.562,40.104,12.542,14.125,3.583,16.062,15.5,9.729,3.5,204.292,4.167
2011-04-02,186.667,23.0,20.875,18.0,15.25,15.208,21.23,6.02,21.0,4.042,23.792,19.8,11.288,6.2,201.917,4.25
2011-04-03,186.565,20.0,17.708,16.0,9.87,6.48,8.188,1.708,7.333,1.083,10.25,12.3,7.971,4.8,196.435,3.833
2011-04-04,187.333,21.0,17.792,14.0,11.458,15.021,23.292,8.27,7.583,1.292,10.333,16.2,8.858,1.7,198.792,4.542
2011-04-05,188.583,25.0,19.625,15.0,16.708,27.52,41.979,14.458,14.25,4.292,17.52,15.6,9.608,3.5,205.292,5.125
2011-04-06,188.958,25.0,22.25,18.0,23.417,30.025,42.491,12.466,19.0,4.826,23.0,17.6,11.675,5.4,212.375,5.5
2011-04-07,187.583,26.0,22.958,20.0,19.458,31.958,44.562,12.604,16.625,6.5,22.292,18.0,13.562,9.1,207.042,4.833
2011-04-08,188.083,29.0,26.625,24.0,23.042,28.898,44.846,15.948,18.042,3.625,21.604,16.5,13.546,9.5,211.125,4.087
2011-04-09,185.708,30.0,24.75,20.0,17.0,17.083,24.812,7.73,12.583,1.833,18.417,20.3,14.854,12.1,202.708,4.083
2011-04-10,186.375,23.0,17.667,14.0,12.5,9.104,10.708,1.604,26.208,2.583,32.042,21.3,15.208,10.0,198.875,4.875
2011-04-11,187.833,22.0,19.708,16.0,15.167,17.729,23.438,5.708,25.0,3.583,30.479,21.3,11.996,7.1,203.0,5.625
2011-04-12,185.913,20.0,16.0,14.0,11.739,14.542,21.188,6.646,19.208,1.333,26.917,17.0,10.629,5.6,197.652,5.708
2011-04-13,187.304,20.0,18.542,17.0,16.435,27.812,38.792,10.98,23.042,5.292,29.292,18.8,12.267,5.2,203.739,6.375
2011-04-14,187.417,22.0,19.792,17.0,22.417,35.125,49.021,13.896,25.875,6.125,31.084,21.0,14.896,8.5,209.833,7.125
2011-04-15,188.125,26.0,22.458,19.0,23.583,31.708,44.938,13.23,29.125,6.583,34.75,19.8,15.158,10.2,211.708,7.292
2011-04-16,185.667,26.0,22.0,19.0,14.083,11.445,14.318,2.874,23.125,2.957,26.688,20.3,13.625,7.6,199.75,6.25
2011-04-17,185.375,26.0,20.708,17.0,10.458,12.0,14.938,2.938,13.667,2.708,19.229,17.7,12.412,6.9,195.833,6.208
2011-04-18,185.542,28.0,24.792,21.0,14.917,20.557,31.548,10.99,16.542,4.273,25.662,16.9,13.642,8.8,200.458,4.0
2011-04-19,185.25,27.0,23.875,20.0,11.583,16.392,27.47,11.078,8.125,0.833,8.85,15.3,10.133,8.0,196.833,4.75
2011-04-20,185.0,23.0,21.667,20.0,9.125,11.146,17.958,6.812,2.875,0.125,6.292,15.0,10.708,6.8,194.125,4.625
2011-04-21,187.208,25.0,21.292,14.0,16.667,26.98,38.854,11.875,14.042,2.875,16.604,18.1,12.192,5.1,203.875,4.667
2011-04-22,190.375,27.0,24.125,22.0,25.042,34.208,43.834,9.625,24.583,3.958,29.792,16.0,13.054,11.2,215.417,5.833
2011-04-23,184.609,30.0,27.167,22.0,13.348,17.938,25.229,7.292,8.042,1.5,15.438,15.3,13.588,10.1,197.957,5.125
2011-04-24,186.917,25.0,21.667,18.0,12.0,10.854,13.0,2.146,14.417,0.75,14.458,19.1,12.15,8.4,198.917,5.25
2011-04-25,188.542,26.0,23.708,21.0,15.708,21.875,38.104,16.229,15.333,1.417,17.084,15.9,10.717,6.7,204.25,6.875
2011-04-26,188.708,25.0,22.083,20.0,18.208,22.718,29.652,6.934,21.708,3.217,24.146,17.1,13.008,7.7,206.917,5.917
2011-04-27,186.435,31.0,27.042,24.0,18.043,24.792,42.083,17.292,24.792,2.458,33.166,21.0,16.163,12.6,204.478,6.042
2011-04-28,185.125,27.0,22.458,20.0,12.208,18.244,27.824,9.58,12.458,0.875,16.792,19.6,14.021,10.5,197.333,4.565
2011-04-29,186.833,24.0,20.667,19.0,12.208,12.062,16.167,4.104,11.708,0.75,14.542,17.8,13.383,8.3,199.042,4.25
2011-04-30,189.333,26.0,22.0,20.0,17.5,17.792,21.792,4.0,19.167,2.5,21.125,16.5,13.312,8.4,206.833,4.792
2011-05-01,185.708,29.0,26.958,22.0,15.208,11.625,13.708,2.084,17.583,1.0,28.0,17.0,15.288,13.8,200.917,3.917
2011-05-02,186.042,23.0,19.625,17.0,12.25,10.834,15.98,5.146,77.542,0.708,138.459,23.1,17.575,12.8,198.292,4.625
2011-05-03,191.261,81.0,42.826,20.0,19.043,18.958,23.688,4.729,62.667,1.333,110.5,18.0,14.883,11.0,210.304,6.375
2011-05-04,186.792,84.0,46.708,29.0,13.958,11.25,14.666,3.417,32.917,1.583,52.375,24.5,17.0,10.7,200.75,5.125
2011-05-05,186.583,76.0,47.458,24.0,14.917,16.604,20.812,4.208,17.25,1.792,24.375,20.8,16.179,10.8,201.5,4.75
2011-05-06,187.417,82.0,68.583,56.0,17.042,20.534,28.343,7.809,25.042,3.0,35.625,18.6,16.446,13.5,204.458,5.542
2011-05-07,183.125,81.0,65.667,49.0,17.125,21.229,29.646,8.417,13.375,3.958,21.625,22.8,18.962,15.8,200.25,4.708
2011-05-08,187.042,80.0,47.75,25.0,16.458,10.964,12.562,1.598,26.625,2.458,34.0,29.1,21.958,16.6,203.5,3.435
2011-05-09,188.875,84.0,54.542,27.0,17.583,25.979,35.688,9.708,33.458,4.292,42.916,24.3,18.883,12.3,206.458,5.75
2011-05-10,185.25,97.0,86.292,65.0,26.667,27.334,44.479,17.146,23.708,2.042,32.75,25.4,20.921,18.2,211.917,5.833
2011-05-11,184.043,98.0,95.458,93.0,19.913,20.188,29.729,9.542,4.5,1.0,9.262,17.6,16.633,15.7,203.957,3.929
2011-05-12,186.458,98.0,96.167,94.0,22.0,25.27,44.833,19.562,5.5,1.042,10.917,18.8,17.617,16.2,208.458,6.4
2011-05-13,184.304,96.0,53.583,27.0,12.0,11.333,14.604,3.271,38.208,1.042,65.146,22.8,19.046,14.2,196.304,5.917
2011-05-14,187.792,79.0,46.667,27.0,15.667,15.042,21.084,6.042,27.458,1.625,50.458,24.5,18.1,11.7,203.458,6.917
2011-05-15,187.625,76.0,50.417,28.0,14.208,15.771,18.458,2.688,21.75,2.75,35.417,23.0,18.138,11.5,201.833,7.583
2011-05-16,188.087,86.0,65.208,45.0,16.391,25.134,35.627,10.492,24.375,3.696,39.334,22.2,18.592,14.6,204.478,8.208
2011-05-17,188.261,90.0,68.083,46.0,17.435,21.75,30.208,8.458,29.0,1.958,37.438,22.5,18.221,14.3,205.696,9.292
2011-05-18,188.652,87.0,53.125,22.0,17.826,24.983,32.799,7.816,22.083,2.125,27.104,26.2,18.675,12.0,206.478,2.826
2011-05-19,189.043,88.0,58.583,39.0,17.783,29.77,39.25,9.479,28.292,4.792,35.938,23.8,19.146,12.8,206.826,3.583
2011-05-20,188.25,89.0,68.417,44.0,20.417,28.667,41.312,12.646,37.917,3.792,46.042,24.4,20.558,15.7,208.667,3.583
2011-05-21,186.875,91.0,71.417,52.0,20.542,24.958,31.438,6.479,28.5,4.333,37.73,27.2,22.183,16.4,207.417,3.25
2011-05-22,183.542,93.0,79.875,62.0,13.042,11.771,17.146,5.375,6.833,2.458,14.938,23.9,19.596,15.8,196.583,2.75
2011-05-23,187.391,96.0,84.5,70.0,20.043,25.646,44.958,19.312,9.958,1.25,13.438,17.2,15.438,13.3,207.435,5.25
2011-05-24,184.458,95.0,80.083,62.0,16.208,20.354,30.062,9.708,4.292,1.417,9.125,20.8,15.638,12.9,200.667,3.409
2011-05-25,185.917,89.0,65.708,48.0,21.292,28.917,45.958,17.042,15.625,3.042,20.834,22.1,18.708,14.8,207.208,3.227
2011-05-26,186.667,86.0,72.417,57.0,18.25,24.549,43.646,19.098,14.083,3.043,22.188,20.9,18.683,15.6,204.917,4.042
2011-05-27,185.083,97.0,90.125,81.0,17.042,24.73,38.208,13.48,13.0,1.208,19.0,17.9,16.217,14.9,202.125,4.875
2011-05-28,187.458,97.0,95.333,91.0,20.708,16.34,20.805,4.466,9.167,1.0,12.292,18.8,17.517,15.5,208.167,3.913
2011-05-29,181.708,97.0,96.083,93.0,15.958,8.479,10.229,1.75,4.333,1.083,13.542,21.6,19.621,18.2,197.667,2.583
2011-05-30,181.458,97.0,76.042,54.0,12.708,9.021,13.458,4.438,2.167,1.0,8.792,22.5,18.317,15.9,194.167,3.083
2011-05-31,182.208,81.0,65.667,47.0,13.5,14.958,25.188,10.229,5.417,1.708,12.146,25.2,18.958,15.2,195.708,2.875
2011-06-01,185.542,97.0,90.5,80.0,15.125,19.271,30.188,10.916,21.542,2.375,34.56,17.3,15.308,14.6,200.667,5.167
2011-06-02,186.783,98.0,94.333,86.0,19.217,19.0,22.375,3.375,7.417,1.5,10.688,18.3,16.196,14.6,206.0,4.958
2011-06-03,186.792,96.0,79.292,52.0,22.75,29.021,46.208,17.188,20.458,4.208,27.438,23.7,19.312,15.5,209.542,5.625
2011-06-04,187.583,93.0,77.042,57.0,26.042,23.334,32.812,9.48,35.208,4.917,48.75,25.3,21.042,15.8,213.625,6.083
2011-06-05,187.917,92.0,79.083,65.0,20.25,21.308,26.06,4.752,43.375,4.826,53.896,24.9,21.271,18.7,208.167,6.083
2011-06-06,184.375,78.0,48.042,27.0,15.25,19.354,25.938,6.584,22.125,1.333,26.98,30.1,23.867,18.4,199.625,3.75
2011-06-07,187.542,83.0,69.333,55.0,32.917,27.816,44.597,16.78,24.375,3.792,31.0,24.2,20.396,18.2,220.458,4.391
2011-06-08,181.625,88.0,72.417,52.0,16.458,26.458,37.583,11.125,14.75,3.25,21.938,24.5,21.179,18.1,198.083,2.917
2011-06-09,182.208,89.0,78.625,66.0,19.708,26.5,39.833,13.334,18.522,5.458,28.375,24.2,21.658,19.8,201.917,3.0
2011-06-10,184.75,96.0,83.417,74.0,19.417,27.166,41.771,14.605,23.917,4.0,33.938,23.4,21.971,20.4,204.167,3.25
2011-06-11,182.375,98.0,82.458,65.0,15.125,13.125,17.52,4.396,13.625,1.125,18.416,25.3,21.692,19.8,197.5,3.042
2011-06-12,189.13,95.0,76.333,56.0,18.652,13.938,16.479,2.542,20.25,1.917,24.854,24.4,20.592,16.3,207.783,3.917
2011-06-13,182.833,96.0,70.167,51.0,15.708,17.896,28.396,10.5,11.292,1.0,17.229,27.0,22.217,16.4,198.542,3.958
2011-06-14,183.625,75.0,53.833,39.0,15.875,14.666,21.438,6.77,14.208,1.042,19.771,28.6,23.546,19.3,199.5,3.833
2011-06-15,187.708,87.0,66.042,32.0,18.208,24.964,42.032,17.068,11.5,2.478,18.312,25.2,21.046,17.7,205.917,4.083
2011-06-16,188.458,97.0,88.792,76.0,19.625,26.896,44.438,17.542,13.167,3.042,22.396,21.4,19.242,17.5,208.083,4.708
2011-06-17,184.208,97.0,85.5,74.0,18.292,24.88,38.464,13.584,7.708,1.833,12.834,22.9,20.45,17.6,202.5,4.261
2011-06-18,186.958,98.0,94.375,85.0,19.917,24.271,35.729,11.458,10.417,3.0,18.334,20.8,20.104,19.7,206.875,3.833
2011-06-19,191.792,97.0,91.125,82.0,20.417,17.688,23.875,6.188,12.875,3.125,20.854,22.4,21.05,19.8,212.208,4.833
2011-06-20,188.167,98.0,95.125,91.0,20.25,27.75,51.292,23.542,11.792,2.75,23.042,22.5,21.333,20.6,208.417,4.292
2011-06-21,184.208,98.0,82.333,66.0,23.167,28.708,49.708,21.0,12.708,3.458,20.562,27.3,23.983,20.9,207.375,4.333
2011-06-22,190.739,93.0,75.333,63.0,31.739,30.854,48.354,17.5,23.875,3.833,33.584,29.4,26.121,21.5,222.478,4.917
2011-06-23,184.833,93.0,72.792,55.0,27.167,26.166,60.729,34.562,20.375,5.042,38.667,31.5,27.929,23.9,212.0,4.833
2011-06-24,180.125,84.0,66.583,51.0,31.167,22.062,49.75,27.688,13.333,3.708,26.958,33.8,28.788,24.6,211.292,4.667
2011-06-25,181.75,92.0,72.375,56.0,23.0,15.004,21.191,6.187,13.833,2.652,24.792,32.4,28.725,24.0,204.75,4.25
2011-06-26,176.667,95.0,81.375,70.0,16.208,6.979,11.542,4.562,8.042,2.458,24.458,29.3,26.754,24.7,192.875,3.708
2011-06-27,174.478,94.0,83.292,72.0,16.826,12.31,31.744,19.434,9.583,2.375,22.417,29.0,26.758,24.9,191.304,3.957
2011-06-28,182.083,93.0,70.708,56.0,20.083,19.354,34.625,15.271,15.25,2.792,29.75,32.4,29.0,25.0,202.167,6.417
2011-06-29,179.542,77.0,57.208,39.0,21.833,13.812,25.562,11.75,17.25,1.5,30.854,36.3,31.179,25.8,201.375,5.708
2011-06-30,184.542,79.0,61.042,42.0,23.042,16.292,28.854,12.562,21.458,2.25,33.479,37.0,30.321,25.5,207.583,6.375
2011-07-01,180.25,86.0,69.292,59.0,20.25,16.25,29.542,13.292,17.792,2.25,27.167,30.9,27.7,24.6,200.5,6.458
2011-07-02,183.391,91.0,66.917,45.0,22.435,14.23,23.25,9.021,13.125,1.958,22.938,34.6,28.45,23.4,205.826,6.667
2011-07-03,184.667,92.0,72.5,57.0,23.333,15.334,21.896,6.562,18.125,2.625,28.812,31.1,27.725,25.5,208.0,7.125
2011-07-04,182.0,93.0,76.042,52.0,24.75,18.708,37.23,18.52,23.542,3.042,38.875,33.0,28.042,24.0,206.75,7.292
2011-07-05,184.25,94.0,63.375,40.0,19.625,14.504,20.56,6.057,13.417,1.304,34.646,33.0,27.671,23.4,203.875,5.65
2011-07-06,193.458,96.0,69.708,46.0,22.042,20.25,29.354,9.104,19.625,2.625,28.292,30.6,25.633,21.6,215.5,5.042
2011-07-07,182.958,98.0,96.0,94.0,21.792,17.826,38.85,21.024,9.583,2.0,20.188,24.5,23.588,22.8,204.75,4.261
2011-07-08,190.333,97.0,81.667,64.0,26.958,19.729,36.771,17.042,17.417,2.958,27.875,30.9,27.321,23.2,217.292,4.542
2011-07-09,184.625,92.0,73.417,52.0,25.083,20.771,36.479,15.708,15.792,4.417,29.188,33.0,29.096,24.8,209.708,4.5
2011-07-10,177.958,90.0,78.083,60.0,18.583,11.062,17.375,6.312,11.333,3.5,22.958,33.0,28.158,25.7,196.542,3.292
2011-07-11,178.833,91.0,75.208,56.0,20.667,11.771,34.458,22.688,4.833,2.333,14.896,31.1,28.075,25.1,199.5,3.292
2011-07-12,179.095,89.0,76.583,63.0,15.429,13.812,34.166,20.354,6.208,2.583,17.666,30.9,27.725,25.5,194.524,3.292
