date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean
2013-04-06,1.5208333333333333,1.6041666666666667,0.08333333333333333,0.09375,21.797571428571427,7.402666666666666,100.0,90.375,66.0,208.0,178.708,156.0,182.261,9.826,192.087,1.5
2013-04-07,3.451333333333333,3.6528333333333336,0.2015,0.25,7.761857142857143,4.194333333333334,100.0,79.208,52.0,189.0,135.583,84.0,189.217,8.522,197.739,2.125
2013-04-08,6.783333333333334,7.317,0.5338333333333334,0.31825,10.398714285714286,8.013666666666667,66.0,46.708,36.0,181.0,127.375,78.0,190.174,7.913,198.087,2.318
2013-04-09,14.757,17.759666666666664,3.0025,1.7927499999999998,19.639714285714287,15.805666666666667,82.0,56.125,32.0,211.0,151.417,72.0,189.957,13.565,203.522,3.0
2013-04-10,10.361166666666668,10.965166666666667,0.6043333333333334,1.2337500000000001,20.24142857142857,15.541666666666666,66.0,49.25,30.0,171.0,134.458,106.0,191.304,10.783,202.087,2.792
2013-04-11,8.472166666666666,9.020833333333334,0.5485,1.53675,17.49985714285714,14.291666666666666,68.0,52.833,36.0,154.0,109.75,73.0,191.304,8.435,199.739,3.25
2013-04-12,12.522166666666665,14.354666666666667,1.8328333333333333,1.2295,20.577428571428573,16.835666666666665,85.0,56.5,40.0,158.0,104.25,42.0,191.217,10.087,201.304,3.25
2013-04-13,9.479166666666666,10.354166666666666,0.875,0.948,15.303714285714287,12.403,82.0,55.583,36.0,177.0,119.292,54.0,190.957,10.783,201.739,2.708
2013-04-14,5.729166666666667,6.194500000000001,0.4653333333333333,1.3855,31.351142857142857,21.666666666666668,89.0,72.417,56.0,215.0,161.208,84.0,188.391,9.826,198.217,2.542
2013-04-15,8.429833333333333,9.1185,0.6883333333333334,1.667,31.071428571428573,22.847333333333335,94.0,53.0,27.0,240.0,193.292,155.0,189.913,10.435,200.348,2.773
2013-04-16,13.495333333333335,15.997499999999997,2.502333333333333,1.71875,28.059428571428572,17.680333333333333,91.0,60.5,40.0,237.0,185.5,104.0,189.087,15.0,204.087,2.909
2013-04-17,12.5,14.6805,2.1805,0.802,39.482142857142854,24.736,93.0,78.708,54.0,225.0,199.5,153.0,187.696,17.87,205.565,2.708
2013-04-18,12.623,15.704666666666666,3.0818333333333334,0.929,25.940428571428573,16.405333333333335,93.0,74.792,49.0,261.0,197.5,128.0,185.783,13.565,199.348,2.458
2013-04-19,5.7695,6.152333333333334,0.38283333333333336,0.3855,17.732142857142858,13.027666666666667,67.0,38.708,23.0,195.0,161.833,110.0,188.783,8.783,197.565,2.042
2013-04-20,8.000166666666667,8.652833333333334,0.6528333333333334,0.6872499999999999,21.994,21.694666666666667,100.0,61.208,41.0,162.0,128.792,97.0,190.13,11.87,202.0,2.5
2013-04-21,3.514,3.7916666666666665,0.278,0.0625,7.964285714285714,4.736,100.0,71.417,42.0,176.0,127.708,83.0,188.522,8.348,196.87,2.208
2013-04-22,7.059666666666668,7.558666666666667,0.4988333333333333,0.36075,13.172714285714287,11.639000000000001,69.0,42.042,27.0,186.0,125.292,63.0,190.043,8.435,198.478,2.227
2013-04-23,12.646,14.854166666666666,2.2081666666666666,0.79175,18.75,14.5,75.0,61.083,38.0,201.0,142.542,63.0,189.696,13.913,203.609,3.125
2013-04-24,5.617999999999999,5.902833333333334,0.2848333333333333,0.0625,23.160857142857143,10.930333333333332,100.0,91.458,70.0,181.0,169.667,151.0,184.304,10.217,194.522,2.292
2013-04-25,9.729166666666666,10.625,0.8958333333333334,0.9672499999999999,23.488285714285716,16.819333333333333,97.0,66.792,37.0,238.0,186.083,130.0,190.13,13.565,203.696,2.833
2013-04-26,10.165166666666666,11.669000000000002,1.5036666666666667,0.875,25.839428571428574,19.875,98.0,65.875,38.0,221.0,164.042,105.0,189.261,12.957,202.217,2.958
2013-04-27,5.611166666666667,5.979,0.36799999999999994,0.2395,15.285571428571428,12.180333333333332,80.0,54.25,34.0,199.0,146.417,95.0,190.739,8.696,199.435,2.875
2013-04-28,5.006833333333334,5.131666666666667,0.12483333333333334,0.9165,14.952285714285713,12.903,59.0,40.5,25.0,230.0,169.667,114.0,189.348,8.652,198.0,2.333
2013-04-29,7.189,7.860833333333333,0.6716666666666667,0.9612499999999999,22.875,15.638666666666666,85.0,65.375,34.0,243.0,175.75,84.0,189.87,12.304,202.174,3.0
2013-04-30,8.919666666666666,9.313833333333333,0.39399999999999996,0.8855,31.29942857142857,21.180333333333333,99.0,80.583,58.0,205.0,183.208,153.0,185.913,14.261,200.174,3.083
2013-05-01,5.617166666666667,6.068666666666666,0.45116666666666666,0.33325,15.779714285714286,7.375,64.0,50.917,35.0,198.0,155.875,110.0,188.0,8.652,196.652,2.045
2013-05-02,3.993,4.361166666666667,0.3681666666666667,0.303,5.666571428571428,2.75,63.0,46.958,32.0,199.0,143.417,92.0,188.348,7.609,195.957,1.792
2013-05-03,5.280666666666667,5.648333333333333,0.3673333333333333,0.521,8.285571428571428,5.722333333333334,64.0,46.167,28.0,208.0,155.417,91.0,188.261,10.0,198.261,2.292
2013-05-04,5.8125,6.222166666666666,0.4096666666666667,0.677,13.857142857142858,10.805333333333332,70.0,51.0,34.0,233.0,171.333,90.0,190.087,12.696,202.783,2.667
2013-05-05,4.6875,4.847166666666666,0.16,0.60425,21.440571428571428,17.430666666666667,85.0,61.0,46.0,233.0,181.042,130.0,189.913,11.609,201.522,3.0
2013-05-06,6.4485,6.9768333333333326,0.5281666666666667,1.1015000000000001,28.779857142857143,23.45866666666667,92.0,59.458,31.0,259.0,195.0,111.0,189.478,11.783,201.261,3.045
2013-05-07,3.451333333333333,3.7778333333333336,0.3263333333333333,0.271,12.033,7.833333333333333,64.0,35.333,17.0,233.0,181.042,127.0,187.652,7.826,195.478,1.875
2013-05-08,9.319333333333333,10.25,0.9305,1.019,7.817285714285715,4.736,59.0,36.417,21.0,252.0,179.875,105.0,187.522,9.304,196.826,1.958
2013-05-09,15.104333333333335,17.979166666666668,2.875,0.9784999999999999,17.302285714285713,11.25,83.0,56.417,29.0,271.0,196.0,116.0,188.783,16.957,205.739,3.75
2013-05-10,19.609666666666666,23.912666666666667,4.303166666666667,1.89575,28.96,18.041666666666668,100.0,77.292,45.0,250.0,190.25,129.0,188.13,21.696,209.826,3.458
2013-05-11,12.479,14.291833333333335,1.8125,0.073,15.083428571428572,6.875,100.0,99.958,99.0,206.0,188.083,170.0,185.478,20.0,205.478,2.917
2013-05-12,5.222166666666666,5.715166666666666,0.4931666666666667,0.86425,18.946428571428573,13.416666666666666,94.0,73.792,41.0,271.0,209.0,156.0,188.609,13.391,202.0,2.542
2013-05-13,6.719333333333334,8.241833333333334,1.5225,0.404,16.500714285714285,9.069666666666667,98.0,82.875,60.0,270.0,212.792,158.0,186.478,15.304,201.783,2.45
2013-05-14,10.363833333333334,13.831666666666669,3.4676666666666667,0.7915,33.708285714285715,20.986333333333334,100.0,82.667,59.0,278.0,216.458,150.0,187.87,20.478,208.348,3.292
2013-05-15,5.215333333333334,6.076333333333333,0.8611666666666666,0.448,20.113,10.291666666666666,96.0,76.792,55.0,261.0,222.708,194.0,185.435,15.304,200.739,2.25
2013-05-16,9.9084,11.6,1.6916,0.68375,27.666571428571427,23.155666666666665,95.0,64.375,42.0,268.0,218.25,175.0,188.429,16.714,205.143,2.542
2013-05-17,9.6584,10.9488,1.2898,0.854,24.881,19.180666666666667,81.0,63.083,36.0,269.0,210.333,154.0,189.0,15.261,204.261,3.125
2013-05-18,5.074800000000001,5.7332,0.6582,0.4585,19.041857142857143,13.222,93.0,70.5,50.0,251.0,206.792,164.0,187.696,14.304,202.0,2.333
2013-05-19,2.5667999999999997,2.9668,0.4,0.052250000000000005,12.517857142857142,5.958333333333333,100.0,81.458,53.0,241.0,191.5,160.0,186.688,12.438,199.125,1.375
2013-05-20,8.623999999999999,10.4198,1.7957999999999998,0.66425,14.732142857142858,8.097333333333333,100.0,89.333,66.0,277.0,218.708,175.0,,,,2.818
2013-05-21,14.8332,17.5582,2.7252,1.11475,34.131,25.041666666666668,100.0,74.708,47.0,294.0,239.625,193.0,,,,3.792
2013-05-22,14.5584,17.7,3.1418,1.28125,46.267857142857146,33.65266666666667,92.0,72.25,55.0,299.0,233.458,164.0,,,,3.833
2013-05-23,12.678799999999999,14.4012,1.7226,1.4555,36.226285714285716,26.927000000000003,93.0,59.458,29.0,319.0,241.0,195.0,191.087,20.739,211.826,2.917
2013-05-24,8.345,9.5692,1.2242000000000002,0.753,27.429857142857145,18.194666666666667,90.0,67.833,51.0,280.0,227.583,172.0,187.478,15.522,203.0,2.625
2013-05-25,5.4168,6.1668,0.7502,0.66675,27.321428571428573,19.611,95.0,78.042,53.0,277.0,225.25,177.0,189.043,14.913,203.957,2.125
2013-05-26,3.4334,4.025,0.5913999999999999,0.28125,21.797571428571427,14.889000000000001,96.0,76.792,52.0,279.0,225.625,171.0,187.783,14.391,202.174,2.167
2013-05-27,3.893333333333333,4.635166666666667,0.7418333333333332,0.926,18.642857142857142,12.138666666666666,95.0,77.875,59.0,259.0,227.833,200.0,186.391,13.652,200.043,1.8
2013-05-28,2.855,3.4443333333333332,0.5893333333333334,0.17725,14.41042857142857,6.458333333333333,90.0,77.875,61.0,251.0,226.875,211.0,183.565,12.696,196.261,1.0
2013-05-29,2.763833333333333,3.2848333333333333,0.5208333333333334,0.03125,14.791714285714287,3.736,100.0,97.583,90.0,218.0,209.333,204.0,182.652,13.783,196.435,1.167
2013-05-30,10.687333333333333,13.958333333333334,3.2708333333333335,0.2005,29.952428571428573,14.472,100.0,97.167,91.0,266.0,236.375,219.0,183.0,17.261,200.261,3.542
2013-05-31,9.642833333333334,11.479833333333334,1.837,0.524,27.816714285714284,16.075999999999997,99.0,81.375,61.0,274.0,232.042,196.0,190.174,19.043,209.217,3.292
2013-06-01,7.284833333333334,8.4445,1.1598333333333333,0.76025,27.005857142857142,15.305333333333332,96.0,76.833,46.0,262.0,224.625,194.0,189.304,17.913,207.217,2.875
2013-06-02,6.354166666666667,7.076333333333333,0.722,1.15625,28.613142857142858,16.986,91.0,78.875,65.0,270.0,225.583,192.0,189.0,15.0,204.0,2.917
2013-06-03,7.150666666666666,8.4495,1.2990000000000002,0.8105,22.815428571428573,13.097,91.0,78.958,64.0,262.0,225.125,195.0,187.391,14.652,202.043,3.136
2013-06-04,9.152666666666667,12.006833333333333,2.8541666666666665,0.9895,25.410714285714285,16.75,98.0,79.542,60.0,286.0,230.125,177.0,186.652,13.696,200.348,2.292
2013-06-05,7.527833333333334,10.131833333333333,2.6041666666666665,0.37525000000000003,19.410571428571426,11.916666666666666,94.0,78.833,60.0,280.0,230.042,177.0,185.227,13.591,198.818,2.083
2013-06-06,8.789666666666667,10.421666666666667,1.6318333333333335,0.87225,21.45285714285714,14.430333333333332,97.0,81.792,67.0,253.0,225.625,193.0,186.435,18.304,204.739,1.792
2013-06-07,8.957833333333333,10.402833333333334,1.445,0.48975,21.886857142857142,14.444666666666668,99.0,78.375,52.0,289.0,234.667,203.0,185.391,16.609,202.0,2.417
2013-06-08,7.25,8.152666666666667,0.9026666666666667,0.8855,27.071428571428573,17.346999999999998,99.0,78.292,45.0,293.0,242.875,194.0,186.696,13.609,200.304,2.542
2013-06-09,4.9446666666666665,5.583333333333333,0.6386666666666667,0.8645,30.339285714285715,19.139,96.0,79.333,46.0,287.0,240.292,193.0,186.565,13.0,199.565,2.125
2013-06-10,4.290500000000001,4.876166666666666,0.5856666666666667,0.5625,16.089285714285715,10.722,85.0,75.375,68.0,255.0,230.833,214.0,184.87,13.391,198.261,2.15
2013-06-11,6.807833333333334,7.756666666666667,0.9486666666666667,0.229,15.571428571428571,9.347,100.0,83.583,57.0,283.0,238.625,210.0,184.13,14.478,198.609,2.167
2013-06-12,3.2778333333333336,3.951333333333333,0.6736666666666666,0.0,8.113,3.1943333333333332,98.0,72.458,58.0,314.0,277.875,228.0,179.261,13.522,192.783,1.625
2013-06-13,11.979166666666666,15.958333333333334,3.9790000000000005,0.6255,22.91485714285714,11.805333333333332,100.0,83.792,53.0,338.0,275.375,246.0,185.217,25.739,210.957,3.292
2013-06-14,9.370333333333333,11.893833333333333,2.5235,0.78125,27.291571428571427,12.319666666666668,100.0,87.208,65.0,319.0,272.833,247.0,185.739,22.87,208.609,3.375
2013-06-15,6.145833333333333,7.625,1.479,0.28125,23.779857142857143,9.611333333333333,100.0,92.292,78.0,287.0,261.792,243.0,180.043,16.087,196.13,2.958
2013-06-16,2.5415,3.007,0.4655,0.177,11.160571428571428,4.833333333333333,100.0,87.042,69.0,302.0,262.417,230.0,180.13,14.696,194.826,2.375
2013-06-17,7.224,8.719,1.4951666666666668,0.8325,28.412000000000003,14.763666666666666,99.0,82.5,50.0,332.0,274.125,225.0,182.043,16.739,198.783,3.818
2013-06-18,7.697,9.837833333333334,2.1403333333333334,1.15025,43.112857142857145,25.041666666666668,98.0,80.75,48.0,340.0,286.208,253.0,182.13,16.913,199.043,3.208
2013-06-19,8.208166666666667,11.3125,3.1040000000000005,0.77075,29.5,11.370333333333335,100.0,92.792,78.0,295.0,265.125,221.0,177.826,15.348,193.174,3.167
2013-06-20,12.861333333333334,14.694333333333333,1.8333333333333333,0.18325,12.660571428571428,5.291666666666667,100.0,98.958,91.0,243.0,218.25,203.0,187.696,23.174,210.87,4.167
2013-06-21,16.092285714285715,18.03257142857143,1.9407142857142858,0.2605,16.814285714285713,9.424,100.0,98.583,91.0,242.0,218.375,202.0,188.696,21.348,210.043,3.708
2013-06-22,7.785857142857142,8.684571428571429,0.8988571428571428,0.5105,12.904714285714286,8.375333333333332,100.0,79.167,64.0,283.0,245.375,195.0,187.957,15.565,203.522,2.708
2013-06-23,7.553571428571429,8.202285714285713,0.6487142857142858,1.052,24.0,16.208333333333332,96.0,75.25,57.0,295.0,256.875,222.0,187.957,15.696,203.652,3.292
2013-06-24,5.7545714285714284,6.326142857142857,0.5714285714285714,0.1505,22.279714285714284,12.375333333333332,100.0,85.417,65.0,279.0,239.083,211.0,187.478,16.87,204.348,2.95
2013-06-25,7.631142857142857,9.278,1.647,0.5625,22.625,15.764000000000001,98.0,83.958,63.0,293.0,244.958,209.0,190.435,20.478,210.913,2.583
2013-06-26,6.357285714285714,6.8511428571428565,0.49400000000000005,0.11449999999999999,14.660714285714286,8.138666666666667,100.0,96.5,88.0,239.0,222.958,211.0,185.391,15.435,200.826,2.458
2013-06-27,9.172571428571429,10.333428571428572,1.1607142857142858,0.38175,14.494,7.358999999999999,100.0,86.5,78.0,271.0,238.208,219.0,190.0,18.304,208.304,3.042
2013-06-28,5.158571428571428,5.828857142857143,0.6704285714285715,0.46875,15.958285714285713,7.8613333333333335,100.0,84.625,64.0,268.0,233.667,207.0,187.565,15.87,203.435,2.042
2013-06-29,5.053714285714285,6.154571428571429,1.1012857142857142,0.1665,16.059571428571427,9.152666666666667,100.0,79.708,56.0,299.0,250.042,208.0,189.043,14.261,203.304,2.333
2013-06-30,2.827428571428572,3.4702857142857146,0.6428571428571429,0.15625,16.5,9.013666666666667,99.0,82.833,65.0,283.0,249.75,211.0,189.0,15.043,204.043,2.0
2013-07-01,3.640285714285714,4.380142857142857,0.74,1.24475,14.845285714285714,8.694333333333333,92.0,77.5,52.0,298.0,253.833,225.0,185.087,15.783,200.87,1.909
2013-07-02,5.8988571428571435,7.476285714285715,1.5774285714285714,1.13525,15.601142857142857,8.65625,96.0,76.083,54.0,294.0,252.333,206.0,187.13,13.435,200.565,2.167
2013-07-03,4.958285714285714,6.041714285714286,1.0832857142857144,0.33325000000000005,21.208285714285715,8.0625,100.0,92.167,85.0,263.0,245.0,227.0,181.739,14.391,196.13,2.0
2013-07-04,6.125,7.367142857142857,1.2421428571428572,0.0105,22.511714285714284,7.03125,100.0,99.167,96.0,263.0,251.542,242.0,178.762,18.048,196.81,2.417
2013-07-05,4.3508571428571425,7.037428571428571,2.6865714285714284,0.32275,41.16657142857143,12.927,100.0,95.375,83.0,314.0,278.625,250.0,173.913,10.261,184.174,2.958
2013-07-06,3.0952857142857146,5.125,2.029714285714286,0.09375,36.42585714285714,11.5625,100.0,96.0,85.0,298.0,276.042,266.0,175.913,12.087,188.0,2.667
2013-07-07,4.714285714285714,6.303571428571429,1.5894285714285714,0.32275,33.48616666666667,14.403,100.0,83.167,60.0,362.0,302.833,260.0,177.652,16.652,194.304,2.5
2013-07-08,9.734,14.913857142857143,5.179571428571428,1.244,36.784666666666666,21.152666666666665,100.0,73.083,51.0,381.0,323.0,261.0,184.826,19.957,204.783,2.9
2013-07-09,10.899000000000001,15.471142857142857,4.572285714285714,1.58325,40.4655,27.041666666666668,97.0,69.292,43.0,390.0,324.333,265.0,187.826,20.261,208.087,2.625
2013-07-10,10.741142857142858,13.53857142857143,2.797285714285714,2.1355,57.736,36.19775,93.0,71.792,48.0,380.0,316.875,258.0,185.3,21.4,206.7,2.625
2013-07-11,12.857142857142858,17.178428571428572,4.321428571428571,2.0535,58.55566666666667,34.05225,97.0,74.042,51.0,376.0,316.833,267.0,183.13,20.13,203.261,2.708
2013-07-12,13.437857142857142,15.862285714285715,2.4244285714285714,2.677,47.45016666666667,31.80225,89.0,65.417,47.0,383.0,333.708,278.0,188.043,24.043,212.087,3.083
2013-07-13,11.023857142857143,12.690428571428571,1.6667142857142856,2.0625,42.708333333333336,24.3855,82.0,72.625,57.0,345.0,314.167,289.0,183.739,20.522,204.261,2.875
2013-07-14,5.744142857142857,7.2738571428571435,1.53,1.08325,22.430333333333333,11.479,85.0,71.167,49.0,366.0,312.292,272.0,179.478,13.87,193.348,1.833
2013-07-15,6.664714285714285,8.014571428571427,1.3498571428571429,1.1335,17.770833333333332,9.10425,98.0,67.25,51.0,347.0,305.25,260.0,182.043,15.391,197.435,1.636
2013-07-16,6.0,7.190571428571429,1.1905714285714286,0.771,18.920333333333332,8.7395,91.0,71.708,54.0,325.0,288.625,258.0,187.739,18.478,206.217,1.833
2013-07-17,6.619142857142857,8.238,1.619,0.8645,22.396,10.75,91.0,80.0,64.0,326.0,285.708,256.0,184.913,17.087,202.0,2.208
2013-07-18,6.9879999999999995,8.714142857142857,1.7264285714285712,0.8905,24.333333333333332,14.448,91.0,66.0,42.0,361.0,311.0,277.0,182.174,12.565,194.739,1.917
2013-07-19,6.265714285714286,7.539571428571429,1.2738571428571428,0.531,20.5,9.4375,88.0,72.167,60.0,308.0,279.292,255.0,185.043,14.783,199.826,1.833
2013-07-20,6.142857142857143,7.178571428571429,1.0358571428571428,0.78125,24.479166666666668,12.302,92.0,81.292,60.0,319.0,274.833,242.0,186.696,14.739,201.435,1.583
2013-07-21,2.726,3.291714285714286,0.5655714285714286,0.59375,23.916666666666668,12.0415,90.0,79.083,59.0,333.0,284.083,255.0,185.696,14.652,200.348,1.458
2013-07-22,9.863428571428571,11.052285714285714,1.1887142857142856,1.124,40.02814285714286,25.26025,93.0,78.0,55.0,365.0,304.583,261.0,186.087,20.174,206.261,3.45
2013-07-23,9.633714285714287,11.74157142857143,2.1075714285714287,1.03125,23.291571428571427,12.398,80.0,62.375,42.0,385.0,330.167,282.0,180.043,17.739,197.783,2.083
2013-07-24,13.234857142857143,16.31714285714286,3.0822857142857143,0.5835,50.827285714285715,25.45825,100.0,93.417,75.0,297.0,272.583,256.0,186.217,24.348,210.565,3.292
2013-07-25,7.694142857142857,9.686714285714286,1.9924285714285712,0.34975,41.18457142857143,19.19125,100.0,88.417,68.0,342.0,292.875,256.0,187.25,23.95,211.2,2.708
2013-07-26,6.660571428571429,8.194285714285714,1.5338571428571428,0.28125,39.66657142857143,20.62125,98.0,79.833,64.0,349.0,304.0,270.0,182.348,18.435,200.783,2.412
2013-07-27,9.869142857142858,11.535714285714286,1.6667142857142856,1.7814999999999999,46.273714285714284,32.1355,88.0,71.125,49.0,360.0,306.958,253.0,187.739,16.174,203.913,3.167
2013-07-28,6.845285714285715,7.6129999999999995,0.7678571428571429,1.10425,51.601142857142854,38.625,89.0,68.042,45.0,364.0,312.833,260.0,195.043,17.087,212.13,3.458
2013-07-29,12.459285714285715,14.288571428571428,1.8291428571428572,0.56675,43.267428571428574,22.8545,100.0,93.083,78.0,290.0,273.375,260.0,188.391,23.609,212.0,3.0
2013-07-30,13.160571428571428,16.238,3.077428571428572,1.73975,56.988,32.8125,100.0,77.458,59.0,364.0,314.417,262.0,193.652,22.174,215.826,3.667
2013-07-31,11.315714285714288,12.738142857142858,1.4225714285714286,1.03125,57.732571428571426,37.7185,90.0,69.458,47.0,370.0,318.375,271.0,194.783,18.913,213.696,3.708
2013-08-01,14.654714285714286,17.946428571428573,3.291714285714286,0.8765000000000001,54.404857142857146,30.948,100.0,83.625,68.0,329.0,299.917,273.0,194.13,20.522,214.652,3.417
2013-08-02,8.490285714285715,9.810714285714285,1.3204285714285715,0.836,37.65414285714286,21.905,94.0,75.583,54.0,345.0,304.667,272.0,189.174,16.261,205.435,2.667
2013-08-03,6.958428571428572,8.291714285714287,1.3334285714285714,0.52075,19.434571428571427,10.10425,91.0,73.958,49.0,343.0,293.292,246.0,189.13,16.826,205.957,1.875
2013-08-04,4.440571428571428,5.333571428571429,0.8928571428571429,0.625,27.053571428571427,15.13525,97.0,78.292,58.0,343.0,302.292,258.0,186.957,14.304,201.261,2.25
2013-08-05,5.383,6.623714285714286,1.2407142857142859,0.27625,29.922571428571427,14.0105,100.0,83.292,63.0,349.0,304.708,275.0,180.696,14.87,195.565,2.045
2013-08-06,6.638,8.284714285714285,1.6467142857142858,0.3645,23.012,11.094,100.0,88.125,67.0,338.0,293.208,256.0,179.435,15.522,194.957,1.864
2013-08-07,9.708285714285713,13.607142857142858,3.899,0.7605,43.624857142857145,24.5025,100.0,77.25,41.0,384.0,317.208,267.0,188.435,20.043,208.478,2.458
2013-08-08,11.267857142857142,14.118857142857141,2.851142857142857,1.4900000000000002,54.130857142857145,31.448,98.0,77.792,55.0,371.0,318.5,267.0,189.783,22.565,212.348,3.458
2013-08-09,14.021857142857142,17.216285714285714,3.1944285714285714,1.646,73.70842857142858,40.59375,96.0,76.167,51.0,389.0,329.958,278.0,194.304,22.565,216.87,3.833
2013-08-10,12.678714285714287,14.33357142857143,1.6547142857142858,2.11475,68.80971428571429,48.1665,90.0,66.292,52.0,393.0,347.625,293.0,195.87,21.043,216.913,3.583
2013-08-11,7.047571428571429,8.136857142857142,1.0891428571428572,1.6665,54.42857142857143,40.58325,80.0,58.625,39.0,400.0,354.5,307.0,191.261,16.043,207.304,3.0
2013-08-12,9.23542857142857,10.903,1.6675714285714285,1.3417499999999998,40.82714285714285,29.823,88.0,56.125,34.0,393.0,339.833,280.0,193.696,17.348,211.043,2.864
2013-08-13,7.440428571428571,8.976285714285714,1.5357142857142858,0.78125,56.726,35.625,92.0,72.0,47.0,368.0,310.708,252.0,196.391,16.522,212.913,3.042
2013-08-14,4.255857142857143,5.339,1.0832857142857144,0.5,71.19371428571428,41.53125,100.0,79.958,55.0,360.0,312.708,272.0,194.261,14.87,209.13,2.875
2013-08-15,3.5118571428571426,4.744142857142857,1.2321428571428572,0.28825,53.749857142857145,29.5,97.0,78.917,57.0,362.0,315.625,273.0,191.391,12.609,204.0,2.417
2013-08-16,3.8649999999999998,5.549428571428572,1.6845714285714286,0.09375,44.86285714285714,31.083333333333332,97.0,78.75,58.0,357.0,311.417,271.0,188.217,14.391,202.609,2.417
2013-08-17,3.4641428571428574,4.720285714285715,1.256,0.0,26.99985714285714,15.430666666666667,94.0,75.625,60.0,350.0,308.125,266.0,187.957,14.826,202.783,2.0
2013-08-18,2.755857142857143,4.220428571428571,1.4642857142857142,0.0,23.63714285714286,11.833333333333334,100.0,80.5,62.0,352.0,309.417,270.0,186.13,13.478,199.609,1.708
2013-08-19,4.956571428571428,7.912,2.9557142857142855,0.041999999999999996,21.366000000000003,8.833333333333334,100.0,83.583,63.0,356.0,312.083,276.0,186.652,12.957,199.609,2.0
2013-08-20,5.530285714285715,9.623428571428573,4.093142857142857,0.14575,16.940428571428573,5.764,99.0,81.667,62.0,359.0,316.042,277.0,179.739,12.0,191.739,1.875
2013-08-21,8.018571428571429,13.199714285714284,5.180714285714286,0.55025,18.99285714285714,7.833333333333333,97.0,80.708,53.0,379.0,326.208,289.0,180.826,12.304,193.13,2.167
2013-08-22,12.016571428571428,15.84842857142857,3.832142857142857,1.1115,24.809428571428572,13.069333333333333,98.0,73.25,53.0,387.0,332.0,280.0,183.652,16.652,200.304,2.292
2013-08-23,13.312714285714284,17.910571428571426,4.597857142857143,1.125,30.952285714285715,15.506,92.0,80.312,65.0,352.0,305.375,272.0,183.5,21.8,205.3,2.625
2013-08-24,8.577428571428571,10.637,2.0594285714285716,1.021,14.315428571428571,8.333,87.0,65.542,45.0,326.0,291.417,270.0,182.826,15.0,197.826,2.167
2013-08-25,8.101142857142857,9.19657142857143,1.0954285714285714,0.229,15.410714285714286,7.958333333333333,98.0,86.167,72.0,271.0,255.083,238.0,188.087,20.348,208.435,2.292
2013-08-26,11.858857142857143,13.872714285714284,2.014,0.33299999999999996,23.666857142857143,12.875,96.0,86.458,74.0,271.0,236.375,212.0,194.261,21.652,215.913,3.318
2013-08-27,10.511714285714286,12.131,1.619142857142857,0.67725,15.256,9.458333333333334,93.0,64.542,42.0,323.0,264.0,203.0,191.739,16.478,208.217,3.083
2013-08-28,13.053714285714287,14.30942857142857,1.2561428571428572,1.0835,20.071428571428573,11.888666666666666,74.0,59.0,44.0,318.0,269.25,218.0,191.174,15.826,207.0,3.208
2013-08-29,12.160857142857143,15.523714285714286,3.3631428571428574,0.71775,31.178428571428572,16.861,84.0,69.667,44.0,321.0,269.375,208.0,194.174,16.652,210.826,2.875
2013-08-30,10.348857142857144,12.830285714285713,2.4814285714285718,1.28775,37.08457142857143,18.217000000000002,88.0,71.208,49.0,349.0,295.542,244.0,185.043,17.609,202.652,2.333
2013-08-31,5.910714285714286,8.916714285714287,3.005857142857143,0.198,39.30942857142857,14.166666666666666,88.0,77.667,62.0,336.0,293.458,255.0,179.696,13.522,193.217,1.958
2013-09-01,6.309428571428571,7.315428571428571,1.005857142857143,1.03125,22.125,9.694333333333333,89.0,69.792,52.0,340.0,294.417,261.0,187.783,14.522,202.304,2.542
2013-09-02,6.363857142857142,9.163142857142857,2.799285714285714,0.054,20.023714285714284,6.889,94.0,82.208,66.0,318.0,277.792,255.0,180.087,15.783,195.87,1.909
2013-09-03,4.138857142857143,7.2664285714285715,3.1277142857142857,0.0,14.107285714285712,4.249666666666667,92.0,76.167,57.0,323.0,282.083,247.0,176.435,14.348,190.783,1.0
2013-09-04,3.9404285714285714,5.005857142857143,1.0655714285714286,0.09375,22.976285714285716,6.458333333333333,96.0,80.292,70.0,310.0,275.958,250.0,181.0,10.87,191.87,1.25
2013-09-05,15.178571428571429,19.142857142857142,3.9642857142857144,0.889,17.702428571428573,7.602333333333334,98.0,76.417,58.0,307.0,268.167,236.0,189.522,21.522,211.043,3.333
2013-09-06,12.570428571428574,14.64942857142857,2.079,1.26025,15.018571428571429,7.680666666666667,84.0,66.833,50.0,319.0,267.458,225.0,187.652,20.609,208.261,2.792
2013-09-07,6.672571428571429,7.607285714285714,0.9344285714285714,0.469,32.946285714285715,16.069333333333333,88.0,79.792,67.0,295.0,264.75,229.0,187.913,16.826,204.739,2.042
2013-09-08,5.0845714285714285,5.843571428571429,0.7587142857142857,0.51025,13.486428571428572,6.458333333333333,99.0,83.167,71.0,278.0,257.875,240.0,185.783,12.783,198.565,2.125
