date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,197.167,5.833,5.292,6.75,1.458,3.542,,203.0
2011-01-02,190.13,3.478,5.583,6.708,1.125,2.0,,193.609
2011-01-03,193.792,4.583,9.333,13.375,4.042,2.042,,198.375
2011-01-04,191.208,3.167,6.167,8.167,2.0,1.667,,194.375
2011-01-05,192.792,3.958,10.542,14.375,3.833,1.458,,196.75
2011-01-06,191.958,4.0,10.167,13.917,3.75,1.125,,195.958
2011-01-07,193.125,5.042,10.167,13.083,2.917,6.0,,198.167
2011-01-08,199.333,7.208,9.125,11.5,2.375,1.5,,206.542
2011-01-09,192.435,5.609,9.348,11.652,2.304,1.792,,198.043
2011-01-10,198.375,7.583,10.042,11.917,1.875,5.292,,205.958
2011-01-11,190.625,4.75,8.75,10.542,1.792,3.708,,195.375
2011-01-12,191.75,5.125,10.583,13.667,3.083,17.783,,196.875
2011-01-13,189.375,3.708,8.208,10.417,2.208,2.833,,193.083
2011-01-14,194.958,5.5,11.583,14.917,3.333,3.917,,200.458
2011-01-15,196.667,6.208,10.083,13.042,2.958,1.417,,202.875
2011-01-16,192.706,8.529,15.292,22.5,7.208,0.667,,201.235
2011-01-17,192.958,8.875,8.583,12.625,4.042,1.0,,201.833
2011-01-18,199.5,11.182,8.833,12.292,3.458,5.25,,210.682
2011-01-19,197.458,10.75,13.25,19.333,6.083,1.167,,208.208
2011-01-20,192.25,10.125,9.958,16.875,6.917,0.75,,202.375
2011-01-21,193.125,10.417,10.375,15.5,5.125,2.375,,203.542
2011-01-22,195.667,7.083,6.708,10.167,3.458,1.583,,202.75
2011-01-23,191.391,5.261,4.391,5.391,1.0,1.083,,196.652
2011-01-24,193.667,5.125,5.083,6.0,0.917,1.583,,198.792
2011-01-25,196.136,4.818,6.583,7.792,1.208,2.682,,200.955
2011-01-26,196.75,3.917,7.833,10.0,2.167,1.208,,200.667
2011-01-27,200.917,7.833,12.333,16.625,4.292,17.375,,208.75
2011-01-28,202.0,7.042,12.583,16.833,4.25,1.0,,209.042
2011-01-29,201.375,7.083,9.25,12.458,3.208,2.917,,208.458
2011-01-30,199.458,5.875,9.708,12.583,2.875,2.083,,205.333
2011-01-31,199.833,6.75,11.583,14.542,2.958,6.125,,206.583
2011-02-01,198.625,6.333,10.708,13.75,3.042,4.833,,204.958
2011-02-02,193.292,2.625,4.5,5.75,1.25,1.0,,195.917
2011-02-03,196.042,4.25,7.042,9.042,2.0,1.083,,200.292
2011-02-04,196.708,4.875,10.833,15.875,5.042,5.833,,201.583
2011-02-05,206.042,7.625,9.417,12.083,2.667,1.292,,213.667
2011-02-06,196.048,11.762,12.913,18.0,5.087,0.542,,207.81
2011-02-07,187.708,6.542,4.708,5.75,1.042,0.833,,194.25
2011-02-08,191.125,4.292,4.625,6.083,1.458,0.333,,195.417
2011-02-09,193.167,6.542,6.708,8.542,1.833,0.909,,199.708
