date,NO2_mean,NOX_mean,NO_mean
2011-01-01,4.833,4.833,0.0
2011-01-02,2.583,2.583,0.0
2011-01-03,3.458,3.458,0.0
2011-01-04,3.792,4.125,0.333
2011-01-05,5.042,5.875,0.833
2011-01-06,8.917,10.75,1.833
2011-01-07,5.5,6.625,1.125
2011-01-08,6.292,7.833,1.542
2011-01-09,8.792,10.5,1.708
2011-01-10,10.682,12.909,2.227
2011-01-11,4.542,5.042,0.5
2011-01-12,9.667,12.917,3.25
2011-01-13,9.083,12.625,3.542
2011-01-14,8.083,10.0,1.917
2011-01-15,6.167,7.125,0.958
2011-01-16,6.583,8.458,1.875
2011-01-17,8.583,11.167,2.583
2011-01-18,11.833,16.5,4.667
2011-01-19,15.042,20.458,5.417
2011-01-20,9.458,11.125,1.667
2011-01-21,9.542,11.208,1.667
2011-01-22,5.375,6.25,0.875
2011-01-23,2.958,3.75,0.792
2011-01-24,4.292,6.042,1.75
2011-01-25,5.208,6.208,1.0
2011-01-26,5.458,6.917,1.458
2011-01-27,8.875,10.5,1.625
2011-01-28,7.667,9.167,1.5
2011-01-29,4.917,5.5,0.583
2011-01-30,6.875,8.625,1.75
2011-01-31,9.792,12.208,2.417
2011-02-01,8.417,10.458,2.042
2011-02-02,2.042,2.542,0.5
2011-02-03,8.292,10.208,1.917
2011-02-04,6.208,7.167,0.958
2011-02-05,7.042,7.708,0.667
2011-02-06,11.875,14.167,2.292
2011-02-07,10.0,11.333,1.333
2011-02-08,2.583,3.292,0.708
2011-02-09,4.583,5.292,0.708
2011-02-10,7.167,8.75,1.583
2011-02-11,4.208,5.25,1.042
2011-02-12,5.375,5.958,0.583
2011-02-13,16.25,19.583,3.333
2011-02-14,13.833,16.5,2.667
2011-02-15,9.583,11.833,2.25
2011-02-16,4.583,5.292,0.708
2011-02-17,5.25,6.333,1.083
2011-02-18,3.75,4.458,0.708
2011-02-19,5.167,6.167,1.0
2011-02-20,8.917,10.667,1.75
2011-02-21,10.958,13.5,2.542
2011-02-22,13.545,14.5,0.955
2011-02-23,8.708,10.375,1.667
2011-02-24,8.458,9.083,0.625
2011-02-25,8.333,9.125,0.792
2011-02-26,2.833,2.833,0.0
2011-02-27,6.208,7.458,1.25
2011-02-28,9.667,11.458,1.792
2011-03-01,13.792,16.958,3.167
2011-03-02,16.417,20.042,3.625
2011-03-03,5.667,6.208,0.542
2011-03-04,6.833,6.917,0.083
2011-03-05,13.125,16.667,3.542
2011-03-06,15.208,19.917,4.708
2011-03-07,9.583,10.917,1.333
2011-03-08,9.208,10.667,1.458
2011-03-09,8.417,9.0,0.583
2011-03-10,5.833,7.208,1.375
2011-03-11,4.042,4.292,0.25
2011-03-12,4.083,4.708,0.625
2011-03-13,9.0,10.375,1.375
2011-03-14,12.792,15.25,2.458
2011-03-15,7.875,8.792,0.917
2011-03-16,7.917,9.0,1.083
2011-03-17,5.458,6.083,0.625
2011-03-18,5.417,5.542,0.125
2011-03-19,5.167,6.333,1.167
2011-03-20,7.083,8.25,1.167
2011-03-21,6.458,6.875,0.417
2011-03-22,10.208,11.083,0.875
2011-03-23,12.167,12.542,0.375
2011-03-24,3.792,3.958,0.167
2011-03-25,2.875,2.875,0.0
2011-03-26,5.5,6.25,0.75
2011-03-27,9.5,10.273,0.773
2011-03-28,7.25,7.708,0.458
2011-03-29,9.75,10.625,0.875
2011-03-30,8.958,9.75,0.792
2011-03-31,3.625,3.625,0.0
2011-04-01,14.542,15.375,0.833
2011-04-02,9.083,9.542,0.458
2011-04-03,2.042,2.042,0.0
2011-04-04,3.375,3.583,0.208
2011-04-05,8.75,9.375,0.625
2011-04-06,12.25,13.333,1.083
2011-04-07,8.208,9.0,0.792
2011-04-08,4.042,4.292,0.25
2011-04-09,8.333,9.083,0.75
2011-04-10,6.917,7.167,0.25
2011-04-11,7.875,8.5,0.625
2011-04-12,7.0,7.375,0.375
2011-04-13,10.375,11.125,0.75
2011-04-14,11.417,12.375,0.958
2011-04-15,17.167,18.5,1.333
2011-04-16,10.042,11.417,1.375
2011-04-17,4.5,4.875,0.375
