date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,PM25_mean
2012-09-27,186.792,9.667,11.188,19.531,8.344,0.688,,196.458,5.75,8.854
2012-09-28,187.042,8.625,12.073,20.281,8.208,1.292,,195.667,5.125,8.854
2012-09-29,188.125,9.833,12.062,20.865,8.802,0.875,,197.958,4.792,8.938
2012-09-30,186.458,9.542,10.562,15.094,4.531,0.584,,196.0,4.625,13.146
2012-10-01,190.348,9.174,14.414,21.494,7.08,0.598,,199.522,3.826,10.458
2012-10-02,191.542,11.75,16.531,27.719,11.188,0.834,,203.292,5.792,7.896
2012-10-03,195.0,12.708,15.875,30.136,14.26,0.854,,207.708,6.417,8.438
2012-10-04,192.917,14.458,16.688,31.135,14.448,1.062,,207.375,5.333,8.938
2012-10-05,193.417,12.792,18.052,35.0,16.948,1.23,,206.208,5.5,10.458
2012-10-06,191.292,11.292,17.052,26.26,9.208,1.042,,202.583,6.25,11.75
2012-10-07,191.792,9.0,11.146,16.281,5.136,1.02,,200.792,4.333,6.25
2012-10-08,196.833,12.625,17.329,30.503,13.174,0.924,,209.458,4.375,7.542
2012-10-09,192.917,12.833,18.552,30.375,11.823,1.062,,205.75,5.583,7.375
2012-10-10,190.227,8.273,13.281,24.688,11.406,0.875,,198.5,4.875,8.848
2012-10-11,188.542,7.542,14.906,25.656,10.75,0.354,,196.083,5.458,8.271
2012-10-12,191.542,11.708,17.188,31.344,14.156,0.688,,203.25,6.125,9.188
2012-10-13,193.125,10.542,16.677,28.51,11.834,0.771,,203.667,5.042,6.23
2012-10-14,189.083,7.375,11.375,17.719,6.344,0.854,,196.458,5.375,9.875
2012-10-15,190.955,7.818,13.528,24.078,10.55,0.454,,198.773,4.696,11.333
2012-10-16,190.417,9.458,16.354,28.573,12.219,0.542,,199.875,4.833,9.375
2012-10-17,187.125,9.417,16.521,26.26,9.74,0.854,,196.542,5.292,12.77
2012-10-18,189.625,8.167,13.542,24.49,10.948,0.688,,197.792,4.208,7.375
2012-10-19,190.958,7.167,14.323,25.219,10.896,0.792,,198.125,5.167,8.812
2012-10-20,189.875,8.708,16.969,28.24,11.271,0.938,,198.583,5.333,9.917
2012-10-21,190.875,6.292,10.427,15.968,5.542,0.896,,197.167,3.583,10.438
2012-10-22,190.625,8.208,16.044,28.554,12.51,1.39,,198.833,4.833,6.458
2012-10-23,186.5,7.75,12.573,20.583,8.01,0.583,,194.25,5.0,11.584
2012-10-24,189.292,6.5,13.75,24.167,10.417,0.73,,195.792,3.583,6.666
2012-10-25,190.833,10.167,18.24,31.177,12.938,1.166,,201.0,6.25,11.312
2012-10-26,192.75,13.25,18.677,33.053,14.376,1.354,,206.0,6.0,11.568
2012-10-27,193.917,11.792,15.771,29.625,13.854,1.396,,205.708,6.5,10.666
2012-10-28,189.375,4.625,7.208,12.406,5.198,0.854,,194.0,2.792,8.354
2012-10-29,189.13,8.304,12.409,23.592,11.184,0.413,,197.435,4.13,6.02
2012-10-30,192.208,13.542,18.281,33.636,15.354,1.188,,205.75,5.708,5.667
2012-10-31,192.708,10.167,14.208,22.771,8.562,0.834,,202.875,3.208,4.804
2012-11-01,192.833,13.708,19.968,39.135,19.167,0.812,,206.542,6.583,9.146
2012-11-02,190.417,9.292,14.417,23.281,8.864,0.854,,199.708,3.417,5.52
2012-11-03,188.875,6.292,10.49,19.094,8.604,0.416,,195.167,2.75,4.354
2012-11-04,189.333,5.833,7.323,10.188,2.864,0.75,,195.167,2.167,4.625
2012-11-05,192.5,11.042,20.916,35.72,14.804,1.282,,203.542,4.875,8.584
2012-11-06,189.542,9.417,15.365,27.312,11.948,1.396,,198.958,5.208,6.73
2012-11-07,191.458,17.458,26.302,49.344,23.042,0.792,,208.917,6.25,6.125
2012-11-08,192.708,18.625,25.906,53.208,27.302,1.666,,211.333,8.042,9.292
2012-11-09,195.696,13.13,21.219,35.208,13.99,1.125,,208.826,6.958,7.739
2012-11-10,187.4,8.533,13.479,19.338,5.86,1.094,,195.933,3.625,6.156
2012-11-11,192.542,7.583,12.386,19.927,7.542,1.0,,200.125,3.625,6.529
2012-11-12,189.13,8.348,17.458,32.168,14.71,0.86,,197.478,4.826,10.166
2012-11-13,192.333,11.917,22.615,40.687,18.073,1.521,,204.25,12.083,18.375
2012-11-14,195.5,11.667,24.129,39.664,15.536,1.03,,207.167,6.042,14.146
2012-11-15,192.083,6.667,17.542,26.834,9.292,1.396,,198.75,3.542,6.062
2012-11-16,193.958,10.625,18.802,36.125,17.323,1.396,,204.583,7.583,7.0
2012-11-17,193.292,8.833,22.406,34.094,11.687,0.834,,202.125,5.208,8.208
2012-11-18,191.458,4.5,9.032,12.76,3.729,0.812,,195.958,3.333,5.666
2012-11-19,193.958,9.458,22.596,40.826,18.23,1.402,,203.417,5.583,9.0
2012-11-20,197.208,12.5,27.219,50.865,23.646,1.604,,209.708,6.042,13.52
2012-11-21,195.083,5.708,14.084,25.26,11.177,1.396,,200.792,3.917,9.23
2012-11-22,196.625,13.208,26.75,58.208,31.458,2.0,,209.833,9.417,13.414
2012-11-23,194.0,7.333,18.0,30.052,12.052,1.396,,201.333,4.333,8.48
2012-11-24,194.5,4.833,13.25,22.812,9.562,1.084,,199.333,3.583,7.354
2012-11-25,195.417,5.792,11.875,20.844,8.969,1.042,,201.208,3.958,8.542
2012-11-26,196.348,15.696,30.927,71.915,40.988,2.376,,212.043,6.391,12.75
2012-11-27,194.208,7.958,18.297,29.788,11.491,1.646,,202.167,3.833,9.913
2012-11-28,194.792,8.542,20.844,39.396,18.552,2.104,,203.333,4.875,7.562
2012-11-29,194.583,8.292,19.75,33.406,13.656,2.0,,202.875,4.917,13.312
2012-11-30,196.792,12.042,25.448,51.906,26.458,2.042,,208.833,5.0,10.792
2012-12-01,195.375,5.833,14.625,25.219,10.594,1.812,,201.208,3.25,6.875
2012-12-02,195.917,7.875,21.208,33.156,11.948,2.521,,203.792,3.583,8.02
2012-12-03,194.708,10.875,25.376,47.539,22.163,3.196,,205.583,4.583,8.354
2012-12-04,193.417,11.042,22.406,43.51,21.104,1.792,,204.458,5.208,9.771
2012-12-05,195.292,8.792,17.062,30.729,13.667,2.458,,204.083,5.208,18.084
2012-12-06,193.625,9.292,17.778,35.933,18.154,2.166,,202.917,4.5,8.48
2012-12-07,192.875,5.625,13.327,23.777,10.45,2.021,,198.5,3.417,7.729
2012-12-08,193.458,9.208,23.542,37.416,13.875,3.166,,202.667,3.708,8.896
2012-12-09,195.042,10.125,28.177,50.802,22.625,3.0,,205.167,4.417,13.146
2012-12-10,196.652,11.261,32.878,55.532,22.654,4.698,,207.913,4.13,9.0
2012-12-11,198.591,15.455,32.969,60.0,27.031,3.312,,214.045,8.0,8.522
2012-12-12,202.625,17.875,38.656,83.698,45.042,4.938,,220.5,6.208,12.521
2012-12-13,202.667,18.958,40.946,87.629,46.683,4.833,,221.625,7.792,15.438
2012-12-14,202.167,13.167,31.11,59.404,28.294,6.166,,215.333,6.917,27.666
2012-12-15,204.0,15.125,38.01,66.521,28.51,7.916,,219.125,7.625,31.729
2012-12-16,199.542,10.75,27.531,47.344,19.812,4.354,,210.292,6.458,16.416
2012-12-17,200.167,12.5,32.072,58.13,26.058,3.006,,212.667,6.0,17.625
2012-12-18,197.708,9.458,27.302,41.625,14.323,3.312,,207.167,4.292,8.75
2012-12-19,198.417,6.792,22.417,41.875,19.458,1.688,,205.208,3.458,6.166
2012-12-20,200.875,8.75,25.177,44.333,19.156,2.75,,209.625,3.75,8.125
2012-12-21,199.333,10.5,26.073,49.802,23.729,2.583,,209.833,4.833,10.625
2012-12-22,197.417,10.542,27.104,41.667,14.562,3.958,,207.958,4.417,12.375
2012-12-23,198.208,6.833,20.802,33.354,12.552,1.958,,205.042,3.208,6.666
2012-12-24,201.174,16.348,43.187,93.006,49.819,7.79,,217.522,5.87,17.958
2012-12-25,209.522,26.913,41.792,115.73,73.938,5.896,,236.435,9.333,18.152
2012-12-26,195.417,7.75,15.448,28.406,12.958,2.938,,203.167,3.625,9.625
2012-12-27,195.333,8.542,18.802,33.677,14.875,2.688,,203.875,3.375,8.25
2012-12-28,196.458,9.958,24.334,44.906,20.573,3.146,,206.417,4.542,11.188
2012-12-29,195.125,8.583,24.062,35.614,11.552,3.396,,203.708,3.708,8.271
2012-12-30,191.375,8.083,16.24,25.729,9.49,2.23,,199.458,4.0,5.333
2012-12-31,193.083,7.042,13.354,18.946,5.592,3.77,,200.125,4.208,19.771
2013-01-01,193.292,9.833,11.177,14.979,3.802,1.896,,203.125,2.917,7.125
2013-01-02,195.75,8.375,9.677,14.812,5.135,2.042,,204.125,2.333,8.375
2013-01-03,196.0,10.833,15.896,24.468,8.573,2.208,,206.833,3.167,7.125
2013-01-04,196.5,9.5,16.833,26.698,9.865,2.0,,206.0,2.917,5.688
2013-01-05,198.417,13.75,25.187,46.084,20.896,2.688,,212.167,4.333,5.666
2013-01-06,200.522,13.348,27.956,54.823,26.866,3.958,,213.87,4.783,6.065
2013-01-07,196.875,11.292,23.594,43.604,20.01,3.084,,208.167,5.375,7.562
2013-01-08,197.625,10.667,26.25,40.438,14.188,3.458,,208.292,8.208,17.646
2013-01-09,196.083,8.542,16.498,31.386,14.888,2.116,,204.625,3.625,8.5
2013-01-10,195.583,7.25,13.884,26.152,12.269,1.192,,202.833,3.208,3.917
2013-01-11,196.958,7.958,18.833,31.594,12.76,1.854,,204.917,3.583,6.02
2013-01-12,195.667,7.167,16.479,24.583,8.104,1.958,,202.833,3.417,6.938
2013-01-13,195.958,6.292,15.212,25.574,10.363,2.005,,202.25,2.917,2.917
2013-01-14,198.167,11.667,24.719,51.438,26.719,2.625,,209.833,4.458,5.438
2013-01-15,196.667,10.75,29.125,51.646,22.521,2.688,,207.417,5.292,7.458
2013-01-16,196.667,9.208,30.115,59.494,29.378,3.188,,205.875,5.375,5.833
2013-01-17,201.458,17.667,41.758,89.917,48.158,6.916,,219.125,6.958,13.166
2013-01-18,198.542,16.5,38.062,77.125,39.062,4.084,,215.042,6.417,8.354
2013-01-19,200.958,11.875,30.562,52.823,22.26,3.833,,212.833,4.875,8.0
2013-01-20,207.913,25.478,47.071,123.469,76.398,6.633,,233.391,8.217,17.062
2013-01-21,206.333,20.208,44.24,109.646,65.406,5.062,,226.542,6.583,16.042
2013-01-22,199.167,10.292,28.896,57.125,28.229,3.834,,209.458,3.5,9.979
2013-01-23,197.917,12.25,31.886,61.354,29.469,4.167,,210.167,5.0,8.646
2013-01-24,196.227,13.955,32.562,62.281,29.719,3.562,,210.182,5.0,10.578
2013-01-25,199.417,16.833,33.667,61.542,27.875,5.562,,216.25,5.875,32.125
2013-01-26,197.5,9.25,20.927,28.573,7.646,5.146,,206.75,3.5,16.229
2013-01-27,197.75,9.667,20.69,37.992,17.302,2.688,,207.417,3.5,7.438
2013-01-28,194.75,11.083,23.99,46.208,22.219,3.084,,205.833,4.167,9.77
2013-01-29,195.583,8.792,18.312,29.656,11.344,3.167,,204.375,3.375,10.0
2013-01-30,193.667,13.125,26.469,42.656,16.188,3.77,,206.792,4.625,11.938
2013-01-31,193.917,9.083,16.812,25.906,9.094,2.771,,203.0,3.25,12.646
2013-02-01,195.5,8.25,18.271,29.125,10.854,2.354,,203.75,3.0,8.062
2013-02-02,193.583,9.083,18.646,27.875,9.229,2.666,,202.667,3.375,6.312
2013-02-03,199.0,6.87,18.435,29.699,11.264,2.183,,205.87,3.478,9.75
2013-02-04,199.333,7.458,25.688,41.584,15.896,2.708,,206.792,3.333,6.917
2013-02-05,200.087,10.0,30.636,55.812,25.177,4.02,,210.087,4.833,6.63
2013-02-06,200.375,7.5,22.896,41.521,18.625,2.542,,207.875,4.042,6.896
2013-02-07,201.0,6.833,21.552,35.5,13.948,2.666,,207.833,3.542,6.229
2013-02-08,204.708,14.0,41.469,82.083,40.614,6.021,,218.708,6.5,17.229
2013-02-09,202.708,11.875,32.834,49.115,16.281,4.75,,214.583,5.083,9.229
2013-02-10,199.708,10.333,31.388,49.608,18.22,5.72,,210.042,4.083,8.104
2013-02-11,203.333,14.167,35.26,64.448,29.188,4.604,,217.5,5.792,8.708
2013-02-12,204.208,14.667,39.334,80.271,40.938,5.292,,218.875,5.958,11.25
2013-02-13,200.542,10.125,29.958,48.375,18.417,3.688,,210.667,4.125,8.041
2013-02-14,201.292,8.75,30.438,56.656,26.219,2.792,,210.042,4.375,8.292
2013-02-15,202.125,11.083,32.802,52.864,20.062,4.334,,213.208,5.208,10.458
2013-02-16,196.958,5.958,16.542,21.729,5.188,2.458,,202.917,2.417,5.02
2013-02-17,193.783,4.522,12.373,18.706,6.333,1.921,,198.304,2.348,7.625
2013-02-18,195.458,5.625,13.646,20.812,7.166,2.562,,201.083,2.833,12.708
2013-02-19,195.542,5.375,14.146,22.323,8.177,2.334,,200.917,2.417,4.188
2013-02-20,195.833,6.833,25.073,47.531,22.458,2.875,,202.667,4.0,6.354
2013-02-21,195.826,8.043,25.635,42.729,17.094,2.792,,203.87,3.667,6.566
2013-02-22,198.083,9.583,32.354,63.094,30.74,3.146,,207.667,4.25,7.667
2013-02-23,199.167,10.417,32.115,50.01,17.896,3.125,,209.583,4.417,7.417
2013-02-24,200.167,14.667,43.516,75.14,31.624,4.961,,214.833,6.208,13.896
2013-02-25,205.708,22.625,48.292,97.031,48.74,4.334,,228.333,8.0,24.27
2013-02-26,197.292,12.083,38.031,59.833,21.802,3.896,,209.375,5.583,20.104
2013-02-27,195.208,8.542,28.042,39.312,11.271,4.312,,203.75,5.792,33.125
2013-02-28,194.125,5.25,15.312,22.208,6.896,2.292,,199.375,3.25,12.146
2013-03-01,194.25,4.208,14.115,21.896,7.781,1.625,,198.458,2.667,5.292
2013-03-02,195.167,4.0,10.031,14.906,4.875,1.625,,199.167,2.292,5.812
2013-03-03,197.0,7.609,20.524,30.816,10.292,2.288,,204.609,3.783,10.25
2013-03-04,195.333,7.0,19.021,27.802,8.781,2.604,,202.333,3.583,10.604
2013-03-05,197.0,12.625,29.625,47.615,17.99,3.5,,209.625,4.625,15.145
2013-03-06,193.042,6.833,13.281,20.51,7.229,2.146,,199.875,2.667,7.084
2013-03-07,192.708,7.75,17.978,28.859,10.88,1.833,,200.458,3.417,5.37
2013-03-08,192.5,8.042,19.333,30.646,11.312,1.979,,200.542,3.792,7.438
2013-03-09,193.667,7.542,19.833,26.5,6.667,2.062,,201.208,3.792,11.208
2013-03-10,193.875,8.5,20.816,31.758,10.942,3.155,,202.375,3.208,7.667
2013-03-11,193.958,10.0,27.573,46.136,18.562,5.479,,203.958,4.083,7.375
2013-03-12,193.583,12.25,31.604,52.167,20.562,3.896,,205.833,5.167,11.166
2013-03-13,193.458,10.042,25.646,39.031,13.386,3.625,,203.5,4.25,8.062
2013-03-14,192.458,8.458,15.26,22.323,7.062,2.688,,200.917,2.958,5.396
2013-03-15,192.75,9.583,23.708,33.927,10.219,2.584,,202.333,4.417,8.02
2013-03-16,193.292,8.292,19.614,24.937,5.323,2.77,,201.583,4.0,13.938
2013-03-17,196.217,6.783,28.125,40.245,12.12,3.443,,203.0,4.348,13.625
2013-03-18,192.375,3.5,17.938,26.021,8.083,2.396,,195.875,4.208,10.834
2013-03-19,195.292,5.5,20.292,31.333,11.042,2.688,,200.792,3.75,7.438
2013-03-20,196.042,6.542,25.438,41.542,16.104,3.229,,202.583,5.5,8.479
2013-03-21,193.125,2.542,15.562,21.562,6.0,2.354,,195.667,2.583,5.208
2013-03-22,195.458,4.458,20.698,30.948,10.25,2.25,,199.917,3.292,5.375
2013-03-23,196.917,7.0,22.198,34.614,12.417,2.104,,203.917,4.0,5.062
2013-03-24,200.625,16.042,40.648,71.608,30.96,5.706,,216.667,6.458,18.375
2013-03-25,198.417,16.75,44.5,64.938,20.438,4.688,,215.167,8.292,46.708
2013-03-26,202.909,24.182,41.906,66.865,24.958,4.479,,227.091,9.25,52.5
2013-03-27,198.0,10.375,29.958,42.094,12.135,3.104,,208.375,7.417,41.044
2013-03-28,192.542,6.083,23.385,30.677,7.292,2.125,,198.625,5.625,23.333
2013-03-29,195.375,9.708,27.427,35.5,8.073,2.521,,205.083,4.5,23.729
2013-03-30,194.833,6.083,20.083,25.323,5.24,1.958,,200.917,4.292,11.708
2013-03-31,193.818,7.182,14.156,19.245,5.089,1.807,,201.0,3.0,8.854
2013-04-01,194.696,7.652,15.828,22.737,6.909,1.942,,202.348,4.261,13.604
2013-04-02,193.417,10.667,20.312,28.782,8.469,2.646,,204.083,6.208,14.646
2013-04-03,193.0,12.292,20.906,30.781,9.875,2.334,,205.292,5.708,13.0
2013-04-04,192.125,10.625,19.74,27.219,7.479,1.75,,202.75,5.208,11.208
2013-04-05,195.333,16.292,29.708,42.844,13.135,2.604,,211.625,6.667,12.084
2013-04-06,190.583,9.417,13.042,18.438,5.396,1.625,,200.0,5.083,9.562
2013-04-07,186.75,9.792,17.156,23.042,5.886,1.146,,196.542,4.542,4.792
2013-04-08,186.833,6.417,8.538,12.906,4.368,1.234,,193.25,3.167,2.625
2013-04-09,189.875,8.917,15.198,22.24,7.042,2.188,,198.792,4.458,10.0
2013-04-10,190.375,7.792,11.386,17.26,5.875,1.125,,198.167,4.458,10.166
2013-04-11,190.955,8.455,13.375,19.896,6.521,1.396,,199.409,4.833,9.608
2013-04-12,192.0,10.125,17.417,25.75,8.333,1.416,,202.125,5.958,7.479
2013-04-13,190.417,7.708,12.354,18.156,5.802,1.584,,198.125,4.333,8.25
2013-04-14,188.125,7.458,10.188,13.594,3.406,1.604,,195.583,5.708,10.729
2013-04-15,192.261,8.739,11.107,18.137,7.029,1.326,,201.0,5.391,12.104
2013-04-16,192.917,10.083,13.094,20.24,7.146,1.646,,203.0,6.042,12.062
2013-04-17,194.667,11.875,19.74,28.521,8.781,1.771,,206.542,6.458,7.334
2013-04-18,194.208,10.0,14.479,20.062,5.583,1.562,,204.208,4.667,8.667
2013-04-19,194.417,10.75,16.364,23.979,7.614,1.584,,205.167,4.917,7.688
2013-04-20,194.417,11.333,14.625,21.334,6.708,1.417,,205.75,6.167,7.021
2013-04-21,193.75,10.542,9.177,12.896,3.718,1.625,,204.292,4.667,5.771
2013-04-22,193.5,9.542,14.107,19.824,5.717,1.644,,203.042,4.875,9.562
2013-04-23,195.458,15.208,23.188,30.49,7.302,2.604,,210.667,8.625,24.0
2013-04-24,191.0,11.583,15.667,21.375,5.708,2.354,,202.583,7.375,14.188
2013-04-25,189.5,10.375,12.854,17.885,5.031,1.166,,199.875,5.958,5.042
2013-04-26,191.636,13.136,17.281,25.24,7.958,1.667,,204.773,9.0,11.304
2013-04-27,191.958,10.208,12.854,16.614,3.76,1.416,,202.167,5.125,6.458
2013-04-28,192.167,7.375,5.584,7.5,1.916,1.125,,199.542,4.0,2.958
2013-04-29,189.826,5.174,8.39,11.759,3.369,1.208,,195.0,3.696,6.042
2013-04-30,189.583,6.333,15.281,24.104,8.823,1.562,,195.917,5.208,4.396
2013-05-01,191.083,8.208,17.76,27.636,9.875,1.938,,199.292,5.208,2.521
2013-05-02,188.542,5.167,9.458,14.594,5.136,1.812,,193.708,3.667,0.646
2013-05-03,189.125,6.375,13.146,18.042,4.896,1.396,,195.5,4.042,4.271
2013-05-04,190.25,7.625,15.74,20.771,5.031,1.583,,197.875,4.5,5.458
2013-05-05,190.875,8.542,15.229,20.177,4.948,1.792,,199.417,4.833,5.875
2013-05-06,191.625,6.292,14.266,18.738,4.472,1.642,,197.917,4.208,3.292
2013-05-07,191.083,5.083,10.823,16.782,5.958,2.146,,196.167,3.667,1.166
2013-05-08,190.167,6.5,11.833,17.364,5.531,1.708,,196.667,3.792,3.25
2013-05-09,189.292,9.125,16.264,23.09,6.825,2.188,,198.417,4.583,5.375
2013-05-10,185.522,7.522,11.365,17.354,5.99,1.646,,193.043,5.208,8.522
2013-05-11,184.958,5.542,7.5,12.468,4.969,0.729,,190.5,5.375,4.271
2013-05-12,186.25,6.458,10.906,13.948,3.042,1.021,,192.708,4.333,7.292
2013-05-13,188.478,8.652,8.92,15.155,6.236,0.94,,197.13,4.957,6.438
2013-05-14,191.25,13.583,18.104,26.636,8.532,1.917,,204.833,6.542,10.771
2013-05-15,189.042,9.833,13.5,21.021,7.521,1.0,,198.875,6.542,5.562
2013-05-16,191.542,10.667,13.795,19.646,5.852,1.662,,202.208,6.708,7.604
2013-05-17,190.0,11.375,15.114,21.948,6.833,1.583,,201.375,4.75,9.938
2013-05-18,189.292,11.958,14.188,19.323,5.136,1.646,,201.25,5.167,11.5
2013-05-19,186.75,9.25,8.156,11.489,3.333,1.0,,196.0,4.625,9.708
2013-05-20,186.042,11.042,13.411,21.798,8.387,0.842,,197.083,5.458,7.417
2013-05-21,186.0,11.583,14.115,20.635,6.521,1.042,,197.583,5.708,10.098
2013-05-22,188.542,14.375,20.416,30.156,9.74,1.625,,202.917,6.708,17.316
2013-05-23,188.083,10.167,12.948,18.302,5.354,1.062,,198.25,4.542,8.27
2013-05-24,189.0,10.583,12.188,19.146,6.958,1.188,,199.583,4.625,5.604
2013-05-25,188.417,11.042,14.052,20.927,6.875,1.375,,199.458,5.583,7.479
2013-05-26,186.417,9.917,8.166,11.646,3.479,0.792,,196.333,4.75,9.562
2013-05-27,188.0,12.783,18.54,24.702,6.162,2.047,,200.783,6.087,15.084
2013-05-28,187.042,10.083,11.886,16.302,4.417,1.146,,197.125,6.708,21.174
2013-05-29,185.0,5.75,7.188,11.917,4.729,0.188,,190.75,5.083,8.146
2013-05-30,186.333,10.083,13.76,21.729,7.969,0.75,,196.417,6.708,9.958
2013-05-31,190.5,13.333,19.02,23.677,4.656,1.625,,203.833,7.333,20.292
2013-06-01,187.417,9.5,11.51,14.438,2.927,1.146,,196.917,5.833,13.0
2013-06-02,187.542,7.25,8.969,10.823,1.854,0.917,,194.792,4.375,11.0
2013-06-03,187.667,6.583,9.64,13.082,3.442,0.976,,194.25,4.0,9.562
2013-06-04,188.0,6.708,8.494,12.248,3.754,0.78,,194.708,4.083,5.542
2013-06-05,188.875,7.833,11.927,17.406,5.479,0.646,,196.708,4.542,7.208
2013-06-06,188.458,9.958,13.771,20.396,6.625,0.875,,198.417,4.792,8.792
2013-06-07,192.455,16.136,19.646,28.25,8.604,1.229,,208.591,6.333,12.696
2013-06-08,187.583,11.292,11.812,16.01,4.198,1.062,,198.875,7.167,13.416
2013-06-09,188.958,8.708,8.927,11.375,2.448,0.854,,197.667,4.542,12.896
2013-06-10,188.565,10.783,15.409,21.481,6.073,1.328,,199.348,4.87,16.125
2013-06-11,184.333,9.208,8.323,15.466,7.142,0.438,,193.542,5.333,7.896
2013-06-12,183.875,7.792,6.875,14.99,8.114,0.396,,191.667,4.125,4.584
2013-06-13,183.125,7.833,7.156,14.416,7.26,0.375,,190.958,5.083,5.688
2013-06-14,185.625,16.333,17.24,35.198,17.958,0.583,,201.958,7.542,11.312
2013-06-15,186.333,12.375,16.76,23.323,6.563,0.938,,198.708,4.625,10.042
2013-06-16,187.292,11.208,11.948,16.834,4.885,0.812,,198.5,4.833,13.062
2013-06-17,182.792,8.833,9.392,15.54,6.147,0.59,,191.625,4.75,6.562
2013-06-18,182.083,10.167,12.188,22.625,10.438,0.521,,192.25,5.917,7.75
2013-06-19,187.75,14.625,17.531,27.021,9.49,1.583,,202.375,5.917,16.5
2013-06-20,184.826,7.87,8.006,13.88,5.874,1.264,,192.696,3.583,5.521
2013-06-21,185.1,10.75,11.944,24.877,12.933,1.042,,195.85,4.619,7.042
2013-06-22,186.042,12.25,11.635,20.052,8.417,0.604,,198.292,4.667,6.916
2013-06-23,187.292,12.917,10.375,15.656,5.281,0.771,,200.208,4.083,8.25
2013-06-24,191.87,11.087,12.487,19.305,6.817,1.602,,202.957,4.174,11.02
2013-06-25,190.208,10.417,11.677,19.136,7.458,0.854,,200.625,4.833,15.458
2013-06-26,192.042,12.583,12.604,19.771,7.167,1.208,,204.625,5.083,13.562
2013-06-27,192.833,9.792,13.104,25.573,12.469,0.958,,202.625,5.75,5.25
2013-06-28,188.5,7.708,8.01,17.354,9.344,0.188,,196.208,4.542,9.5
2013-06-29,189.458,7.667,7.938,14.375,6.438,0.417,,197.125,4.375,12.416
2013-06-30,189.125,7.667,6.312,10.885,4.573,0.166,,196.792,3.667,11.125
2013-07-01,189.625,10.25,10.503,16.836,6.332,0.683,,199.875,4.333,11.584
2013-07-02,189.625,9.583,9.094,15.104,6.01,0.625,,199.208,4.667,13.625
2013-07-03,185.542,6.458,6.281,12.24,5.958,0.438,,192.0,4.167,11.334
2013-07-04,186.208,7.542,7.208,13.406,6.198,0.125,,193.75,4.083,7.0
2013-07-05,185.318,8.955,9.938,17.396,7.458,0.334,,194.273,4.833,8.261
2013-07-06,188.458,12.042,15.76,24.0,8.24,1.396,,200.5,5.042,12.75
2013-07-07,193.375,10.0,11.594,15.021,3.427,1.188,,203.375,4.667,20.396
2013-07-08,197.826,15.087,16.623,24.656,8.032,1.194,,212.913,5.0,16.958
2013-07-09,185.333,16.833,16.0,24.875,8.875,1.229,,202.167,5.667,13.604
2013-07-10,187.0,14.083,15.958,21.667,5.708,0.896,,201.083,4.125,11.334
2013-07-11,194.125,18.042,18.281,26.458,8.177,1.125,,212.167,7.875,13.688
2013-07-12,194.75,16.042,16.979,25.083,8.104,1.375,,210.792,6.458,15.625
2013-07-13,195.5,15.542,15.292,20.375,5.083,1.062,,211.042,4.417,13.5
2013-07-14,190.333,11.25,9.906,13.156,3.25,0.875,,201.583,3.583,13.854
2013-07-15,192.667,11.042,9.446,12.637,3.192,0.951,,203.708,3.208,13.25
2013-07-16,191.292,12.125,12.447,19.145,6.698,0.708,,203.417,4.167,12.417
2013-07-17,188.667,9.333,7.375,13.594,6.219,0.0,,198.0,4.583,7.833
2013-07-18,188.708,9.583,7.836,15.256,7.421,0.042,,198.292,4.208,5.938
2013-07-19,192.0,12.75,12.833,20.386,7.552,0.792,,204.75,4.583,9.916
2013-07-20,193.625,14.75,13.031,18.729,5.698,0.896,,208.375,4.083,14.438
2013-07-21,186.958,10.917,7.292,12.083,4.792,0.104,,197.875,3.5,8.27
2013-07-22,181.217,9.826,8.717,17.897,9.18,0.343,,191.043,3.391,5.666
2013-07-23,183.375,12.792,12.021,21.636,9.615,0.748,,196.167,3.083,7.956
2013-07-24,180.417,9.667,6.232,14.454,8.222,0.021,,190.083,3.833,6.27
2013-07-25,182.583,7.208,6.01,13.614,7.604,0.0,,189.792,3.083,4.896
2013-07-26,182.25,8.667,6.083,14.531,8.448,0.021,,190.917,3.167,5.271
2013-07-27,183.25,9.042,5.979,11.906,5.927,0.395,,192.292,3.125,5.688
2013-07-28,182.292,9.0,7.365,13.802,6.437,0.708,,191.292,3.333,5.0
2013-07-29,182.417,11.208,10.774,20.086,9.311,0.718,,193.625,4.5,5.833
2013-07-30,183.792,11.375,9.636,16.896,7.26,0.521,,195.167,5.417,11.292
2013-07-31,182.292,12.458,8.552,19.625,11.073,0.271,,194.75,6.375,8.354
2013-08-01,186.583,14.708,11.979,24.125,12.146,0.979,,201.292,4.875,9.062
2013-08-02,187.958,11.458,10.479,20.188,9.708,1.5,,199.417,2.75,9.292
2013-08-03,182.875,9.917,7.938,14.115,6.177,0.896,,192.792,2.375,7.125
2013-08-04,183.583,9.083,7.917,12.469,4.552,0.604,,192.667,2.458,7.23
2013-08-05,181.522,6.087,7.128,15.054,7.926,0.188,,187.609,3.522,10.666
2013-08-06,182.25,7.958,8.708,16.073,7.364,0.521,,190.208,4.25,8.021
2013-08-07,186.522,10.391,12.552,19.052,6.5,0.896,,196.913,4.083,16.826
2013-08-08,188.958,13.083,13.614,21.886,8.271,0.708,,202.042,5.667,23.312
