date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CO_mean
2011-09-27,7.604,9.188,1.583,,3.521,,2.708
2011-09-28,8.229,9.312,1.083,,4.896,,2.792
2011-09-29,13.646,15.708,2.062,,6.334,,3.792
2011-09-30,13.812,16.146,2.333,,4.958,,3.583
2011-10-01,4.188,4.854,0.666,,3.334,,2.125
2011-10-02,5.208,6.084,0.875,,2.812,,2.25
2011-10-03,6.568,7.636,1.068,,2.616,,2.318
2011-10-04,13.188,15.979,2.792,,3.438,,3.333
2011-10-05,17.438,19.812,2.375,,2.812,,3.208
2011-10-06,6.542,7.23,0.688,,2.75,,2.333
2011-10-07,7.958,8.854,0.896,,3.792,,3.5
2011-10-08,10.083,11.354,1.271,,3.521,,4.125
2011-10-09,11.583,12.334,0.75,,3.833,,4.0
2011-10-10,12.5,13.782,1.282,,5.25,,4.739
2011-10-11,13.646,16.416,2.771,,3.87,,4.565
2011-10-12,9.625,11.416,1.792,,3.73,,3.917
2011-10-13,21.458,28.292,6.834,,3.771,,5.042
2011-10-14,25.166,31.458,6.292,,2.833,,5.5
2011-10-15,20.333,26.958,6.625,,2.812,,5.542
2011-10-16,9.729,10.708,0.979,,4.271,,4.083
2011-10-17,10.913,13.152,2.239,,3.522,,3.682
2011-10-18,7.104,8.25,1.146,,2.979,,2.25
2011-10-19,9.071,10.846,1.775,,2.979,,2.667
2011-10-20,14.375,17.292,2.916,,3.667,,3.625
2011-10-21,15.562,18.396,2.834,,3.875,,3.375
2011-10-22,14.062,16.542,2.479,,2.542,,3.667
2011-10-23,5.542,6.125,0.584,,2.77,,2.375
2011-10-24,11.0,13.674,2.674,,3.104,,3.609
2011-10-25,9.604,12.0,2.396,,3.016,,3.292
2011-10-26,8.0,9.458,1.458,,2.23,,2.583
2011-10-27,14.5,19.854,5.354,,2.521,,3.583
2011-10-28,21.271,25.938,4.667,,3.708,,3.958
2011-10-29,12.708,14.708,2.0,,3.408,,3.625
2011-10-30,12.375,13.292,0.916,,2.875,,3.417
2011-10-31,8.435,10.261,1.826,,2.391,,2.913
2011-11-01,16.938,21.334,4.396,,3.167,,3.708
2011-11-02,20.312,24.292,3.98,,3.625,,4.0
2011-11-03,19.458,24.23,4.77,,3.583,,4.75
2011-11-04,16.229,23.646,7.417,,3.5,,4.125
2011-11-05,23.562,29.208,5.646,,2.792,,5.625
2011-11-06,9.458,11.416,1.958,,2.5,,3.375
2011-11-07,5.772,6.659,0.887,,2.413,,2.727
2011-11-08,7.875,9.916,2.042,,2.166,,3.0
2011-11-09,12.625,20.146,7.52,,2.021,,3.375
2011-11-10,15.729,23.271,7.542,,2.27,,3.667
2011-11-11,17.812,21.896,4.084,,1.875,,3.917
2011-11-12,11.854,16.292,4.438,,2.146,,3.708
2011-11-13,8.792,11.5,2.708,,2.771,,4.0
2011-11-14,11.522,14.782,3.261,,3.109,,5.0
2011-11-15,7.334,8.292,0.958,,2.834,,2.833
2011-11-16,11.188,14.604,3.417,,2.562,,3.417
2011-11-17,15.021,21.562,6.542,,3.938,,4.375
2011-11-18,25.5,37.812,12.312,,3.667,,5.5
2011-11-19,26.834,53.188,26.354,,2.125,,7.667
2011-11-20,6.292,11.312,5.021,,2.479,,3.458
2011-11-21,7.978,9.044,1.065,,2.413,,2.696
2011-11-22,17.417,29.292,11.875,,2.646,,4.167
2011-11-23,20.166,30.375,10.208,,3.083,,4.5
2011-11-24,10.23,11.771,1.542,,3.104,,3.25
2011-11-25,8.396,9.916,1.521,,2.52,,2.667
2011-11-26,17.292,26.438,9.146,,2.854,,4.0
2011-11-27,18.479,27.583,9.104,,3.208,,4.792
2011-11-28,25.413,62.435,37.022,,3.413,,8.043
2011-11-29,27.938,59.542,31.604,,3.771,,7.5
2011-11-30,14.875,33.542,18.666,,3.084,,5.25
2011-12-01,4.938,5.73,0.792,,2.208,,2.25
2011-12-02,16.229,21.458,5.23,,2.396,,3.958
2011-12-03,10.979,13.146,2.166,,2.396,,3.292
2011-12-04,4.625,5.166,0.542,,2.104,,2.25
2011-12-05,11.068,16.023,4.954,,2.088,,3.864
2011-12-06,16.438,26.479,10.042,,2.375,,4.208
2011-12-07,22.708,37.0,14.292,,3.458,,5.583
2011-12-08,22.979,34.021,11.042,,3.125,,5.208
2011-12-09,7.292,9.188,1.896,,2.021,,2.917
2011-12-10,14.792,19.562,4.77,,2.75,,4.208
2011-12-11,13.0,17.229,4.229,,2.938,,4.083
2011-12-12,22.0,34.74,12.74,,3.304,,6.13
2011-12-13,17.521,34.25,16.73,,2.958,,5.292
2011-12-14,17.812,28.208,10.396,,2.604,,4.458
2011-12-15,20.375,40.708,20.333,,3.708,,6.208
2011-12-16,9.229,11.5,2.27,,3.416,,3.125
2011-12-17,12.542,16.438,3.896,,2.604,,3.208
2011-12-18,9.5,10.5,1.0,,2.896,,2.917
2011-12-19,12.522,15.392,2.87,,3.566,,3.5
2011-12-20,11.625,14.312,2.688,,2.729,,3.292
2011-12-21,19.688,28.333,8.646,,4.083,,4.5
2011-12-22,16.396,28.271,11.875,,4.688,,5.0
2011-12-23,5.334,7.584,2.25,,2.042,,2.208
2011-12-24,18.708,30.667,11.958,,3.146,,4.292
2011-12-25,8.02,10.562,2.542,,2.792,,2.958
2011-12-26,7.848,10.065,2.218,,2.208,,2.609
2011-12-27,6.834,8.625,1.792,,2.0,,2.333
2011-12-28,23.396,39.562,16.166,,2.916,,4.625
2011-12-29,16.666,28.771,12.104,,4.0,,5.208
2011-12-30,6.146,7.125,0.979,,2.417,,2.833
2011-12-31,12.0,15.188,3.188,,2.27,,3.5
2012-01-01,13.167,14.458,1.292,,2.792,13.125,
2012-01-02,13.625,17.375,3.75,,2.75,15.583,
2012-01-03,4.5,5.083,0.583,,2.125,10.167,
2012-01-04,5.042,5.792,0.75,,1.542,3.833,
2012-01-05,23.5,32.833,9.333,,2.333,9.417,
2012-01-06,14.125,19.0,4.875,,2.333,12.542,
2012-01-07,29.091,48.227,19.136,,2.773,19.909,
2012-01-08,20.875,32.625,11.75,,2.542,18.417,
2012-01-09,14.25,18.208,3.958,,2.625,12.583,
2012-01-10,11.792,14.583,2.792,,2.208,8.0,
2012-01-11,17.0,24.125,7.125,,2.125,6.458,
2012-01-12,28.542,44.125,15.583,,3.208,15.5,
2012-01-13,27.333,40.083,12.75,,3.5,31.292,
2012-01-14,7.261,7.957,0.696,,2.208,5.167,
2012-01-15,10.083,13.208,3.125,,2.652,11.13,
2012-01-16,27.0,41.417,14.417,,3.083,12.792,
2012-01-17,12.417,14.917,2.5,,2.917,12.167,
2012-01-18,8.042,10.625,2.583,,1.833,6.25,
2012-01-19,16.542,24.458,7.917,,2.917,11.208,
2012-01-20,7.583,8.25,0.667,,3.583,20.792,
2012-01-21,25.696,32.565,6.87,,2.364,21.364,
2012-01-22,18.0,25.75,7.75,,2.0,10.708,
2012-01-23,9.125,10.625,1.5,,2.0,4.833,
2012-01-24,16.75,21.917,5.167,,3.167,12.625,
2012-01-25,9.208,11.208,2.0,,3.0,15.208,
2012-01-26,4.333,5.042,0.708,,2.0,5.167,
2012-01-27,9.458,10.375,0.917,,2.083,7.208,
2012-01-28,10.826,14.826,4.0,,1.913,9.087,
2012-01-29,16.333,22.458,6.125,,2.684,5.8,
2012-01-30,13.75,16.958,3.208,,3.458,,
2012-01-31,23.0,35.125,12.125,,3.0,19.545,
2012-02-01,32.375,44.917,12.542,,3.667,17.208,
2012-02-02,19.333,28.917,9.583,,3.042,21.167,
2012-02-03,6.25,6.625,0.375,,2.792,12.125,
2012-02-04,27.238,46.571,19.333,,2.5,20.227,
2012-02-05,7.458,8.458,1.0,,2.75,11.458,
2012-02-06,14.042,18.667,4.625,,2.0,4.583,
2012-02-07,15.208,22.0,6.792,,2.625,10.917,
2012-02-08,7.708,10.708,3.0,,2.0,6.5,
2012-02-09,9.542,10.625,1.083,,1.875,9.042,
2012-02-10,14.458,17.167,2.708,,2.917,16.208,
2012-02-11,6.565,7.217,0.652,,3.292,13.708,
2012-02-12,9.667,10.889,1.222,,2.435,15.0,
2012-02-13,8.909,10.091,1.182,,2.5,10.875,
2012-02-14,18.667,23.625,4.958,,2.875,8.917,
2012-02-15,13.75,17.125,3.375,,2.0,7.042,
2012-02-16,5.917,6.667,0.75,,2.0,7.458,
2012-02-17,13.25,15.0,1.75,,1.75,8.292,
2012-02-18,26.13,40.391,14.261,,2.0,7.957,
2012-02-19,11.458,14.458,3.0,,2.0,10.75,
2012-02-20,12.625,16.25,3.625,,2.0,6.625,
2012-02-21,10.042,11.958,1.917,,2.292,9.208,
2012-02-22,19.708,24.583,4.875,,3.792,20.083,
2012-02-23,7.958,8.667,0.708,,2.875,15.292,
2012-02-24,5.542,6.125,0.583,,2.0,7.375,
2012-02-25,9.304,11.043,1.739,,2.0,6.304,
2012-02-26,16.083,18.708,2.625,,3.208,17.875,
2012-02-27,17.708,20.083,2.375,,3.208,20.708,
2012-02-28,21.5,27.5,6.0,,3.583,19.292,
2012-02-29,,,,,,,
2012-03-01,32.792,44.417,11.625,,3.292,16.875,
2012-03-02,5.25,5.833,0.583,,3.042,22.583,
2012-03-03,7.25,7.917,0.667,,2.0,10.167,
2012-03-04,16.318,20.273,3.955,,2.522,11.652,
2012-03-05,13.583,15.5,1.917,,3.75,21.917,
2012-03-06,34.375,45.083,10.708,,5.792,32.5,
2012-03-07,22.478,27.435,4.957,,6.348,26.652,
2012-03-08,29.292,36.708,7.417,,6.875,31.625,
2012-03-09,25.042,26.792,1.75,,8.75,55.458,
2012-03-10,15.5,16.625,1.125,,4.5,36.875,
2012-03-11,6.652,7.696,1.043,,2.583,8.667,
2012-03-12,23.458,28.542,5.083,,4.429,12.381,
2012-03-13,23.208,29.208,6.0,,4.542,20.5,
2012-03-14,6.333,7.083,0.75,,2.625,8.792,
2012-03-15,24.292,31.667,7.375,,3.13,10.292,
2012-03-16,26.917,36.292,9.375,,5.913,24.087,
2012-03-17,16.167,17.208,1.042,,6.417,38.875,
2012-03-18,27.0,32.087,5.087,,4.348,36.0,
2012-03-19,19.417,22.458,3.042,,5.083,31.833,
2012-03-20,20.917,22.5,1.583,,4.167,33.833,
2012-03-21,5.792,6.5,0.708,,2.875,2.625,
2012-03-22,15.583,18.292,2.708,,4.583,8.917,
2012-03-23,8.5,9.208,0.708,,4.583,19.708,
2012-03-24,7.5,8.125,0.625,,4.458,17.958,
2012-03-25,5.739,6.391,0.652,,3.783,14.696,
2012-03-26,7.375,8.0,0.625,,3.375,7.583,
2012-03-27,18.208,19.667,1.458,,4.042,15.042,
2012-03-28,18.292,20.042,1.75,,4.042,15.875,
2012-03-29,7.458,8.25,0.792,,3.708,9.667,
2012-03-30,5.833,6.25,0.417,,3.583,11.083,
2012-03-31,8.042,8.583,0.542,,3.708,13.0,
2012-04-01,8.875,10.042,1.167,,2.458,9.375,
2012-04-02,19.136,22.227,3.091,,3.609,21.478,
2012-04-03,26.042,32.083,6.042,,3.292,17.792,
2012-04-04,10.208,10.875,0.667,,3.042,10.083,
2012-04-05,11.375,12.042,0.667,,4.417,22.583,
2012-04-06,8.583,9.292,0.708,,2.5,13.458,
2012-04-07,7.792,8.458,0.667,,2.5,10.542,
2012-04-08,13.833,15.0,1.167,,3.917,15.792,
2012-04-09,20.913,23.174,2.261,,5.304,30.609,
2012-04-10,21.458,23.333,1.875,,5.583,39.458,
2012-04-11,19.083,20.333,1.25,,3.125,25.958,
2012-04-12,12.417,13.0,0.583,,4.167,13.875,
2012-04-13,11.125,11.75,0.625,,4.042,24.75,
2012-04-14,6.417,6.958,0.542,,2.792,13.042,
2012-04-15,11.292,11.917,0.625,,3.208,13.5,
2012-04-16,16.739,18.043,1.304,,3.217,12.826,
2012-04-17,10.167,12.042,1.875,,3.25,12.958,
2012-04-18,7.583,8.0,0.417,,3.583,14.458,
2012-04-19,8.625,9.042,0.417,,4.458,17.75,
2012-04-20,14.833,15.708,0.875,,3.083,19.208,
2012-04-21,8.292,8.625,0.333,,2.917,11.125,
2012-04-22,6.833,7.0,0.167,,2.0,4.958,
2012-04-23,11.348,12.478,1.13,,3.455,13.727,
2012-04-24,17.875,19.292,1.417,,5.417,48.542,
2012-04-25,14.0,14.417,0.417,,5.792,56.583,
2012-04-26,10.167,10.375,0.208,,3.125,26.333,
2012-04-27,5.708,6.167,0.458,,3.542,8.708,
2012-04-28,15.333,16.208,0.875,,5.125,14.0,
2012-04-29,13.417,13.875,0.458,,5.667,22.917,
2012-04-30,10.609,11.043,0.435,,3.75,23.458,
