date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2012-11-24,14.5415,15.9375,1.3955,,192.5,8.292,,2.792,200.792
2012-11-25,19.146,22.375,3.229,,195.625,11.375,,7.292,207.0
2012-11-26,32.761,63.652,30.891,,201.826,31.0,,5.913,232.826
2012-11-27,14.3335,16.8335,2.5,,191.667,9.833,,1.083,201.5
2012-11-28,30.8335,57.0415,26.2085,,201.333,28.5,,2.417,229.833
2012-11-29,43.854,114.021,70.1665,,208.417,49.083,,8.667,257.5
2012-11-30,28.9795,44.5835,15.604,,200.917,27.75,,1.833,228.667
2012-12-01,20.7085,28.833,8.125,,196.542,16.458,,2.583,213.0
2012-12-02,11.146,11.625,0.47950000000000004,,193.375,7.0,,1.583,200.375
2012-12-03,15.184999999999999,16.3235,1.1385,,191.435,10.174,,0.913,201.609
2012-12-04,23.119500000000002,40.472,17.3525,,194.167,18.833,,1.958,213.0
2012-12-05,28.5625,40.125,11.5625,,195.167,19.292,,3.542,214.458
2012-12-06,12.9165,14.7085,1.7915,,189.833,21.75,,1.667,211.583
2012-12-07,25.5,38.0625,12.5625,,195.042,15.958,,5.542,211.0
2012-12-08,10.292,15.375,5.0835,,190.583,22.917,,2.125,213.5
2012-12-09,8.729,9.0625,0.33299999999999996,,189.542,19.333,,3.125,208.875
2012-12-10,16.8335,20.4165,3.583,,191.042,15.583,,2.167,206.625
2012-12-11,28.0,43.1175,15.1175,,196.708,29.083,,8.583,225.792
2012-12-12,29.4015,39.566500000000005,10.165,,194.773,16.955,,2.773,211.727
2012-12-13,24.979,35.167,10.1875,,193.667,13.625,,2.917,207.292
2012-12-14,38.604,71.625,33.0205,,200.375,39.917,,8.417,240.292
2012-12-15,39.771,84.167,44.396,,202.667,49.917,,1.792,252.583
2012-12-16,19.083,31.1045,12.0205,,197.417,24.083,,1.667,221.5
2012-12-17,21.717,23.609,1.891,,192.348,13.043,,1.0,205.391
2012-12-18,21.333,38.229,16.896,,192.208,17.792,,1.583,210.0
2012-12-19,11.4165,13.2085,1.7915,,188.25,5.417,,1.0,193.667
2012-12-20,24.0415,32.3955,8.354,,191.375,12.417,,2.333,203.792
2012-12-21,35.771,55.5205,19.75,,198.125,24.417,,3.917,222.542
2012-12-22,31.3335,45.042,13.7085,,194.583,27.917,,1.833,222.5
2012-12-23,15.457999999999998,17.229,1.771,,191.125,10.75,,3.083,201.875
2012-12-24,16.3125,18.2705,1.9585,,191.25,9.458,,1.708,200.708
2012-12-25,25.113500000000002,35.4775,10.3635,,194.348,33.652,,4.273,228.0
2012-12-26,15.521,18.333,2.8125,,191.25,10.083,,1.208,201.333
2012-12-27,22.708,32.083,9.375,,194.0,16.125,,3.083,210.125
2012-12-28,39.6875,90.771,51.083,,205.333,37.375,,5.333,242.708
2012-12-29,17.9375,19.875,1.9375,,192.958,9.75,,3.542,202.708
2012-12-30,24.0,29.1045,5.104,,195.25,20.917,,1.542,216.167
2012-12-31,14.271,15.271,1.0,,193.125,12.458,,1.833,205.583
2013-01-01,10.6875,11.2085,0.521,,191.75,19.083,17.208,6.958,210.833
2013-01-02,8.104,8.5625,0.4585,,189.917,7.917,8.667,4.708,197.833
2013-01-03,21.1875,25.4375,4.25,,195.917,9.208,12.958,4.917,205.125
2013-01-04,20.25,26.896,6.646,,196.417,12.5,14.417,3.833,208.917
2013-01-05,9.5625,9.8125,0.25,,189.208,2.333,3.667,2.417,191.542
2013-01-06,14.161000000000001,16.6385,2.4775,,190.13,3.957,3.391,2.042,194.087
2013-01-07,24.3545,33.521,9.1665,,193.542,22.0,7.667,3.417,215.542
2013-01-08,36.4775,68.8185,32.341,,198.0,35.238,20.409,4.381,233.238
2013-01-09,19.104,22.8125,3.708,,188.375,8.792,6.833,2.917,197.167
2013-01-10,13.833,16.1875,2.3545,,188.0,4.958,1.917,1.917,192.958
2013-01-11,36.333,60.8125,24.479,,198.292,21.833,10.917,4.333,220.125
2013-01-12,22.0,26.0,4.0,,193.667,16.833,11.917,4.042,210.5
2013-01-13,11.4165,12.146,0.7295,,190.167,4.0,5.167,2.5,194.167
2013-01-14,17.2175,18.87,1.6524999999999999,,189.95,6.1,4.435,2.304,196.05
2013-01-15,30.625,37.6875,7.0625,,193.833,11.875,10.708,3.333,205.708
2013-01-16,31.604,43.7085,12.104,,194.417,22.625,11.875,3.083,217.042
2013-01-17,24.646,29.5625,4.917,,194.292,10.958,7.083,2.792,205.25
2013-01-18,25.2085,31.1875,5.979,,193.667,9.167,14.0,5.292,202.833
2013-01-19,8.833,9.667,0.833,,191.0,4.417,5.917,2.375,195.417
2013-01-20,33.5435,53.217,19.674,,195.217,17.957,10.273,6.783,213.174
2013-01-21,34.75,54.8335,20.083,,196.75,21.083,21.167,5.25,217.833
2013-01-22,21.917,27.75,5.833,,194.75,9.5,19.25,4.25,204.25
2013-01-23,28.521,38.6875,10.1665,,194.417,13.75,9.958,4.292,208.167
2013-01-24,34.125,51.583,17.4585,,198.208,32.333,19.0,7.583,230.542
2013-01-25,36.917,78.146,41.229,,201.875,76.625,26.792,8.333,278.5
2013-01-26,6.3125,6.979,0.6665,,187.167,10.833,8.917,2.292,198.0
2013-01-27,15.229,17.9795,2.75,,189.708,7.333,6.167,2.792,197.042
2013-01-28,23.148000000000003,32.9785,9.83,,191.174,19.826,12.043,4.043,211.0
2013-01-29,25.0835,32.4795,7.396,,192.25,9.708,9.667,4.292,201.958
2013-01-30,18.2705,24.7085,6.4375,,190.75,15.667,9.333,2.542,206.417
2013-01-31,19.896,25.3335,5.4375,,190.958,12.583,9.958,3.583,203.542
2013-02-01,30.1665,41.8125,11.646,,194.167,14.625,15.292,6.75,208.792
2013-02-02,31.5,46.125,14.625,,200.75,27.208,28.042,5.083,227.958
2013-02-03,25.375,50.021,24.6455,,195.875,29.333,32.167,4.5,225.208
2013-02-04,19.9545,21.613999999999997,1.6589999999999998,,188.818,8.045,12.435,2.238,196.864
2013-02-05,9.0835,9.479,0.396,,188.042,2.0,4.042,1.042,190.042
2013-02-06,11.479,12.229,0.75,,189.458,2.958,4.958,1.125,192.417
2013-02-07,17.604,19.625,2.021,,190.13,5.217,7.792,2.875,195.348
2013-02-08,11.5625,11.9585,0.396,,187.455,4.5,7.083,1.375,191.955
2013-02-09,11.5625,13.4165,1.854,,188.182,4.0,3.708,2.083,192.182
2013-02-10,26.854,33.854,7.0,,192.208,9.083,9.75,3.5,201.292
2013-02-11,13.5835,14.7085,1.125,,190.292,3.917,7.208,2.417,194.208
2013-02-12,16.43,18.3145,1.8845,,189.652,3.957,6.217,2.174,193.609
2013-02-13,32.75,44.9165,12.1665,,195.087,12.043,9.625,3.458,207.13
2013-02-14,18.7295,20.229,1.5,,188.5,6.591,7.083,1.0,195.091
2013-02-15,9.4165,9.896,0.47950000000000004,,182.667,2.5,1.167,1.083,185.167
2013-02-16,9.3545,9.625,0.271,,186.542,3.25,8.167,1.625,189.792
2013-02-17,22.896,33.083,10.1875,,191.292,12.375,19.917,4.167,203.667
2013-02-18,10.2955,10.7725,0.47750000000000004,,186.909,3.091,9.0,1.091,190.0
2013-02-19,12.5835,13.4375,0.854,,187.083,3.5,8.208,1.375,190.583
2013-02-20,28.771,33.25,4.4795,,191.542,9.917,17.792,4.292,201.458
2013-02-21,15.5835,16.917,1.3335,,189.833,5.333,11.75,2.417,195.167
2013-02-22,15.479,16.875,1.396,,189.375,5.417,8.708,1.917,194.792
2013-02-23,14.4375,15.6875,1.25,,190.75,5.375,10.875,3.25,196.125
2013-02-24,24.771,28.3125,3.5415,,191.583,7.333,13.792,4.0,198.917
2013-02-25,34.0155,42.5195,8.504000000000001,,194.957,17.435,27.739,5.087,212.391
2013-02-26,33.729,46.6665,12.9375,,195.667,20.25,38.25,7.875,215.917
2013-02-27,33.729,56.292,22.5625,,197.292,26.542,44.667,5.167,223.833
2013-02-28,22.292,28.5625,6.2705,,189.792,13.625,20.125,3.583,203.417
2013-03-01,21.4165,23.167,1.75,,194.0,9.458,27.333,5.667,203.458
2013-03-02,13.729,14.021,0.292,,190.25,5.542,13.667,1.875,195.792
2013-03-03,14.4165,16.2915,1.875,,190.208,4.75,8.125,1.792,194.958
2013-03-04,19.3335,22.146,2.8125,,192.708,5.292,12.583,4.042,198.0
2013-03-05,25.9785,31.783,5.8045,,192.957,15.261,16.208,1.435,208.217
2013-03-06,9.3335,9.75,0.41700000000000004,,187.458,2.375,7.652,1.125,189.833
2013-03-07,18.4165,20.4165,2.0,,189.208,7.208,9.792,2.542,196.417
2013-03-08,19.271,21.708,2.4375,,190.25,6.958,11.0,2.875,197.208
2013-03-09,12.6875,14.0415,1.3545,,188.75,5.708,9.458,3.417,194.458
2013-03-10,10.638,10.873000000000001,0.2355,,188.583,3.792,7.125,2.167,192.375
2013-03-11,17.75,21.6045,3.8545,,189.917,11.958,5.625,3.875,201.875
2013-03-12,27.567,41.134,13.567,,194.478,25.217,21.565,6.957,219.696
2013-03-13,15.125,17.9165,2.7915,,186.625,19.333,19.833,2.458,205.958
2013-03-14,16.583,19.042,2.458,,188.458,7.583,6.917,2.417,196.042
2013-03-15,10.021,11.25,1.2295,,187.13,5.739,5.083,2.042,192.87
2013-03-16,11.9375,12.8545,0.9165,,190.917,13.833,19.75,4.083,204.75
2013-03-17,23.671,27.386499999999998,3.7155,,191.524,9.0,28.273,4.476,200.524
2013-03-18,13.9165,14.9165,1.0,,184.917,21.625,23.0,2.917,206.542
2013-03-19,12.0625,12.979,0.9165,,187.958,3.458,13.292,2.042,191.417
2013-03-20,21.7295,22.7915,1.0625,,186.333,9.708,6.0,2.042,196.042
2013-03-21,10.896,11.958,1.0625,,183.458,5.958,3.583,1.375,189.417
2013-03-22,10.042,11.375,1.333,,185.5,4.792,3.958,1.833,190.292
2013-03-23,8.4375,8.979,0.542,,186.917,4.333,7.75,1.833,191.25
2013-03-24,22.804,27.609,4.8045,,190.652,17.565,15.727,3.174,208.217
2013-03-25,18.6875,20.6665,1.979,,187.958,25.833,23.75,6.875,213.792
2013-03-26,24.583,33.3955,8.8125,,186.583,28.625,17.083,3.125,215.208
2013-03-27,30.5835,33.979,3.3955,,187.875,12.833,28.042,4.042,200.708
2013-03-28,25.25,37.3335,12.083,,189.625,19.875,20.167,4.458,209.5
2013-03-29,9.4585,10.3545,0.896,,183.417,11.708,17.0,1.75,195.125
2013-03-30,5.146,5.646,0.5,,178.875,11.5,8.25,1.083,190.375
2013-03-31,11.625,12.8955,1.271,,184.458,6.292,7.75,1.792,190.75
2013-04-01,19.375,22.3125,2.9375,,194.375,8.542,,3.5,202.917
2013-04-02,30.214,43.869,13.655000000000001,,196.833,18.458,,7.75,215.292
2013-04-03,13.146,13.780000000000001,0.6345000000000001,,187.952,7.571,,2.182,195.524
2013-04-04,21.021,29.271,8.25,,192.292,20.792,,3.458,213.083
2013-04-05,16.875,21.25,4.375,,194.667,15.125,,3.375,209.792
2013-04-06,9.125,10.0,0.875,,188.208,11.625,,1.417,199.833
2013-04-07,5.167,5.604,0.4375,,185.0,11.208,,0.667,196.208
2013-04-08,17.015,19.424,2.409,,192.609,11.174,,3.217,203.783
2013-04-09,18.5415,25.333,6.7915,,193.25,17.083,,5.333,210.333
2013-04-10,15.979,19.396,3.417,,194.333,10.375,,5.833,204.708
2013-04-11,18.271,22.104,3.833,,195.875,10.5,,3.25,206.375
2013-04-12,17.0415,19.5835,2.542,,195.875,15.583,,2.75,211.458
2013-04-13,13.521,15.625,2.104,,195.25,7.833,,2.792,203.083
2013-04-14,5.4375,5.5,0.0625,,191.333,8.625,,1.208,199.958
2013-04-15,14.8125,16.792,1.9794999999999998,,192.875,12.25,,3.0,205.125
2013-04-16,15.935,17.6955,1.7605,,189.864,21.773,,3.348,211.636
2013-04-17,9.1045,9.854,0.75,,183.0,8.083,,1.167,191.083
2013-04-18,11.2085,13.457999999999998,2.25,,180.708,15.292,,1.5,196.0
2013-04-19,11.625,12.75,1.125,,185.75,5.375,,1.625,191.125
2013-04-20,13.4585,14.1045,0.646,,189.375,6.125,,1.667,195.5
2013-04-21,8.8955,9.104,0.2085,,186.75,6.542,,1.583,193.292
2013-04-22,9.0,9.5,0.5,,188.25,3.75,,1.0,192.0
2013-04-23,17.7825,20.761000000000003,2.9779999999999998,,190.957,12.522,,2.957,203.478
2013-04-24,8.5835,9.0835,0.5,,185.708,10.958,,1.167,196.667
2013-04-25,14.396,15.7915,1.396,,186.125,10.792,,2.583,196.917
2013-04-26,14.75,16.479,1.729,,185.667,18.625,,2.917,204.292
2013-04-27,13.4375,14.896,1.458,,188.208,11.542,,3.042,199.75
2013-04-28,8.1875,8.646,0.458,,189.083,8.25,,1.792,197.333
2013-04-29,13.9375,15.6875,1.75,,191.292,14.958,,3.542,206.25
2013-04-30,8.3335,8.8955,0.5625,,184.458,15.792,,1.0,200.25
2013-05-01,13.1035,14.0145,0.911,,186.0,6.304,,1.652,192.304
2013-05-02,11.8125,13.1045,1.2915,,186.833,17.167,,2.375,204.0
2013-05-03,10.125,10.771,0.646,,188.708,6.833,,2.75,195.542
2013-05-04,9.9585,10.5625,0.604,,189.792,10.083,,2.542,199.875
2013-05-05,8.4585,9.0415,0.583,,212.333,29.333,,2.583,241.667
2013-05-06,7.5,7.604,0.104,,186.5,20.417,,2.625,206.917
2013-05-07,5.7085,6.021,0.3125,,186.417,2.667,,1.042,189.083
2013-05-08,14.478,16.2175,1.739,,188.0,9.217,,2.13,197.217
2013-05-09,22.146,29.75,7.604,,189.958,20.75,,3.125,210.708
2013-05-10,26.9585,33.0415,6.083,,191.125,41.333,,6.458,232.458
2013-05-11,10.0835,11.021,0.9375,,181.708,14.958,,1.25,196.667
2013-05-12,9.6455,10.521,0.875,,185.583,10.917,,2.25,196.5
2013-05-13,11.4565,13.3695,1.913,,184.955,22.636,,2.522,207.591
2013-05-14,19.896,24.2085,4.3125,,186.292,15.875,,4.208,202.167
2013-05-15,13.0,15.7085,2.7085,,186.625,10.708,,3.333,197.333
2013-05-16,15.5835,17.229,1.646,,187.391,16.739,,2.542,204.13
2013-05-17,14.354500000000002,16.0625,1.7080000000000002,,187.375,8.0,,2.667,195.375
2013-05-18,9.1665,9.8125,0.646,,184.917,16.667,,3.0,201.583
2013-05-19,5.271,5.5835,0.3125,,181.375,18.708,,2.042,200.083
2013-05-20,24.799,32.027,7.2285,,186.545,19.591,,3.304,206.136
2013-05-21,17.211,19.926000000000002,2.7145,,188.833,21.25,,2.667,210.083
2013-05-22,12.8125,14.8125,2.0,,187.667,50.125,,3.583,237.792
2013-05-23,16.4375,18.0,1.5625,,192.375,13.208,,4.042,205.583
2013-05-24,16.2085,18.646,2.4375,,190.0,15.375,,3.417,205.375
2013-05-25,12.146,13.354,1.2085,,190.375,6.625,,3.792,197.0
2013-05-26,7.4375,8.25,0.8125,,187.958,8.958,,2.417,196.917
2013-05-27,12.375,14.6875,2.3125,,187.208,7.042,,2.042,194.25
2013-05-28,9.9345,11.8695,1.935,,183.545,16.955,,1.739,200.5
2013-05-29,6.7295,7.479,0.75,,180.708,41.75,,2.667,222.458
2013-05-30,5.7085,6.4375,0.729,,178.083,17.042,,0.75,195.125
2013-05-31,15.6875,18.375,2.6875,,185.708,31.667,,4.0,217.375
2013-06-01,16.104,18.854,2.75,,186.875,8.167,,4.458,195.042
2013-06-02,6.8125,7.167,0.354,,182.458,3.917,,1.708,186.375
2013-06-03,17.6875,20.979,3.2915,,184.708,21.292,,6.708,206.0
2013-06-04,16.4545,20.25,3.7955,,186.455,42.273,,3.5,228.727
2013-06-05,9.625,11.042,1.4169999999999998,,182.708,22.417,,1.75,205.125
2013-06-06,12.7705,14.979,2.2085,,182.083,6.417,,2.208,188.5
2013-06-07,13.2085,14.4165,1.208,,182.208,6.375,,4.0,188.583
2013-06-08,11.7085,12.979,1.2705,,184.167,10.875,,1.958,195.042
2013-06-09,10.8125,11.979,1.1665,,183.958,14.583,,2.708,198.542
2013-06-10,13.271,14.9165,1.6455000000000002,,182.667,34.458,,3.333,217.125
2013-06-11,17.4375,18.6665,1.229,,184.625,9.5,,2.625,194.125
2013-06-12,20.195500000000003,23.7825,3.5865,,187.905,15.0,,1.87,202.905
2013-06-13,16.271,21.0,4.729,,181.292,8.542,,1.5,189.833
2013-06-14,14.9585,23.342,8.384,,185.5,12.833,,2.417,198.333
2013-06-15,11.542,21.708,10.167,,179.458,9.125,,4.125,188.583
2013-06-16,7.5,8.146,0.646,,179.667,6.375,,0.833,186.042
2013-06-17,14.0835,18.0,3.917,,181.333,26.0,,3.417,207.333
2013-06-18,11.934999999999999,14.413,2.478,,173.524,20.0,,1.565,193.524
2013-06-19,8.0835,9.625,1.5415,,172.708,17.5,,1.042,190.208
2013-06-20,11.7705,12.646,0.875,,179.417,28.167,,0.792,207.583
2013-06-21,18.792,25.667,6.875,,186.083,38.292,,3.0,224.375
2013-06-22,15.2085,18.0415,2.833,,186.917,14.458,,2.917,201.375
2013-06-23,11.1665,12.0835,0.917,,193.417,13.875,,3.833,207.292
2013-06-24,15.794,17.7095,1.9155,,193.053,17.158,,3.13,210.211
2013-06-25,16.521,19.491,2.9699999999999998,,192.708,28.542,,3.792,221.25
2013-06-26,18.4165,20.5205,2.104,,187.417,8.125,,2.75,195.542
2013-06-27,12.979,14.1875,1.2085,,186.292,9.375,,2.917,195.667
2013-06-28,16.104,20.2705,4.1665,,193.958,12.542,,4.792,206.5
2013-06-29,13.0625,16.9375,3.875,,190.625,8.75,,3.958,199.375
2013-06-30,6.25,7.25,1.0,,186.25,12.542,,1.708,198.792
2013-07-01,11.646,15.020499999999998,3.375,,185.958,8.208,,2.333,194.167
2013-07-02,10.7295,14.1665,3.4375,,185.583,9.375,,2.417,194.958
2013-07-03,9.0215,11.4785,2.4565,,182.286,13.952,,1.696,196.238
2013-07-04,9.125,12.042,2.9165,,177.5,9.292,,1.25,186.792
2013-07-05,5.646,9.5415,3.8955,,173.625,6.583,,1.0,180.208
2013-07-06,3.9165,6.6045,2.6875,,174.208,8.083,,0.625,182.292
2013-07-07,6.771,9.6875,2.917,,175.583,20.208,,1.042,195.792
2013-07-08,29.326,55.0655,25.739,,183.727,27.909,,10.565,211.636
2013-07-09,23.5835,29.5415,5.958,,184.042,23.333,,6.0,207.375
2013-07-10,16.9375,20.7085,3.7705,,176.792,31.542,,4.25,208.333
2013-07-11,19.958,24.8545,4.8955,,180.0,30.958,,3.208,210.958
2013-07-12,26.0625,39.833,13.771,,179.917,30.125,,8.833,210.042
2013-07-13,29.1665,34.646,5.4795,,184.875,40.167,,10.167,225.042
2013-07-14,13.208,14.354,1.146,,188.875,30.0,,4.292,218.875
2013-07-15,9.854,10.854,1.0,,184.292,14.833,,3.042,199.125
2013-07-16,12.6205,14.3995,1.7785,,185.955,11.545,,3.364,197.5
2013-07-17,12.229,14.7295,2.5,,190.208,48.0,,3.708,238.208
2013-07-18,20.146,25.875,5.729,,179.0,27.167,,4.5,206.167
2013-07-19,15.5625,17.146,1.5830000000000002,,185.833,17.167,,5.167,203.0
2013-07-20,13.7915,16.375,2.5835,,187.0,8.208,,4.625,195.208
2013-07-21,12.542,14.582999999999998,2.042,,185.833,8.292,,6.25,194.125
2013-07-22,13.1665,15.125,1.9580000000000002,,182.25,8.833,,2.917,191.083
2013-07-23,28.3955,38.104,9.7085,,190.333,28.083,,5.875,218.417
2013-07-24,15.543500000000002,19.9565,4.413,,183.261,6.217,,3.826,189.478
2013-07-25,20.0,25.6665,5.6665,,183.375,11.75,,5.0,195.125
2013-07-26,13.375,17.521,4.1455,,175.833,23.875,,2.958,199.708
2013-07-27,11.9165,14.0205,2.104,,179.917,16.292,,2.958,196.208
2013-07-28,11.7085,12.875,1.167,,187.583,13.875,,2.625,201.458
2013-07-29,15.674,17.522,1.848,,183.913,31.609,,2.043,215.522
2013-07-30,17.646,19.7295,2.0835,,191.5,21.25,,2.917,212.75
2013-07-31,14.771,17.0415,2.271,,193.458,12.75,,4.708,206.208
2013-08-01,16.3955,20.8125,4.4165,,183.333,9.917,,3.542,193.25
2013-08-02,12.8125,15.8335,3.021,,180.75,8.167,,3.417,188.917
2013-08-03,12.104,16.125,4.0205,,184.375,11.958,,5.375,196.333
2013-08-04,8.5,11.2915,2.7915,,179.917,9.792,,2.458,189.708
2013-08-05,9.130500000000001,11.1955,2.0655,,180.826,13.522,,1.391,194.348
2013-08-06,14.271,19.5415,5.2705,,176.292,27.792,,2.792,204.083
2013-08-07,17.146,20.25,3.104,,185.0,33.696,,4.125,218.696
2013-08-08,18.9375,21.8545,2.9165,,185.125,35.125,,4.542,220.25
2013-08-09,12.4795,13.895499999999998,1.4169999999999998,,180.625,27.5,,1.5,208.125
2013-08-10,18.979,22.5415,3.5625,,185.292,55.708,,3.625,241.0
2013-08-11,13.417,15.25,1.833,,187.25,65.375,,3.5,252.625
2013-08-12,14.6955,15.956499999999998,1.261,,193.435,33.696,,3.652,227.13
2013-08-13,12.9795,14.2085,1.229,,190.917,16.625,,4.375,207.542
2013-08-14,10.1665,11.4375,1.271,,189.875,23.25,,4.5,213.125
2013-08-15,7.1665,8.5625,1.396,,185.833,23.75,,2.708,209.583
2013-08-16,5.9375,7.0,1.0625,,183.833,12.417,,1.542,196.25
2013-08-17,4.9795,5.8335,0.854,,183.792,25.583,,1.0,209.375
2013-08-18,3.5205,4.396,0.875,,182.667,17.875,,1.083,200.542
2013-08-19,7.292,10.0,2.7085,,180.583,50.292,,1.583,230.875
2013-08-20,6.0215,9.478,3.4565,,173.826,15.391,,1.217,189.217
2013-08-21,16.5625,22.25,5.6875,,178.75,25.667,,3.542,204.417
2013-08-22,17.75,20.625,2.875,,185.042,25.083,,3.333,210.125
2013-08-23,20.854,27.3125,6.4585,,178.625,18.958,,3.125,197.583
2013-08-24,18.8125,22.708,3.896,,183.625,25.708,,2.5,209.333
2013-08-25,17.5415,18.729,1.1875,,190.042,12.375,,4.583,202.417
2013-08-26,19.4795,22.917,3.4375,,193.417,22.5,,3.458,215.917
2013-08-27,11.2735,12.4315,1.1575,,187.625,9.542,,1.458,197.167
2013-08-28,19.3715,23.4965,4.125,,190.318,18.455,,3.826,208.773
2013-08-29,14.125,16.0,1.875,,188.625,16.917,,3.417,205.542
2013-08-30,9.146,10.9795,1.8335,,177.458,39.25,,2.708,216.708
2013-08-31,7.375,9.9375,2.5625,,174.875,18.833,,1.292,193.708
2013-09-01,5.9585,7.0625,1.1044999999999998,,176.375,10.417,,1.042,186.792
2013-09-02,10.9165,15.292000000000002,4.375,,178.958,35.375,,2.5,214.333
2013-09-03,9.104,18.354,9.25,,174.875,8.625,,2.875,183.5
2013-09-04,10.5435,14.739,4.1955,,178.739,16.391,,2.304,195.13
2013-09-05,8.354,12.0205,3.6665,,178.958,15.625,,1.375,194.583
2013-09-06,13.708,16.625,2.9165,,185.13,17.696,,3.583,202.826
2013-09-07,16.125,18.479,2.3545,,187.125,11.5,,4.125,198.625
2013-09-08,9.0625,10.146,1.0835,,182.25,11.208,,1.833,193.458
2013-09-09,12.086500000000001,14.413,2.326,,187.913,8.957,,1.87,196.87
2013-09-10,19.4375,22.4375,3.0,,189.0,10.792,,4.833,199.792
2013-09-11,19.771,21.6665,1.896,,189.083,11.625,,2.125,200.708
2013-09-12,17.8955,21.375,3.479,,189.292,16.708,,3.417,206.0
2013-09-13,17.6875,19.4585,1.7705000000000002,,185.958,11.0,,5.833,196.958
2013-09-14,18.9375,23.521,4.5835,,188.042,12.75,,6.708,200.792
2013-09-15,6.542,9.5625,3.021,,174.083,11.958,,2.125,186.042
2013-09-16,3.167,3.625,0.4585,,173.958,8.0,,1.0,181.958
2013-09-17,14.4375,16.4795,2.0415,,187.958,5.792,,3.042,193.75
2013-09-18,23.9565,27.954500000000003,3.998,,193.333,15.762,,3.909,209.095
2013-09-19,20.6045,25.75,5.146,,191.708,15.125,,3.042,206.833
2013-09-20,21.792,30.396,8.604,,189.958,17.917,,3.875,207.875
2013-09-21,13.5415,16.5,2.958,,183.417,10.5,,2.917,193.917
2013-09-22,10.771,11.7705,1.0,,186.458,14.25,,3.208,200.708
2013-09-23,7.0835,7.625,0.5415,,185.542,2.625,,1.833,188.167
2013-09-24,16.0625,17.8955,1.8335,,186.25,9.833,,1.583,196.083
2013-09-25,14.1955,15.347999999999999,1.1524999999999999,,181.318,9.773,,1.087,191.091
2013-09-26,13.0625,14.479,1.417,,182.5,6.25,,1.333,188.75
2013-09-27,12.3335,13.521,1.1875,,187.375,5.208,,2.292,192.583
2013-09-28,20.6875,23.7085,3.021,,190.667,12.333,,4.417,203.0
2013-09-29,14.875,16.167,1.2915,,190.083,8.833,,4.083,198.917
2013-09-30,18.208,19.979,1.771,,187.333,7.5,,3.833,194.833
2013-10-01,21.75,25.7085,3.9585,,187.0,14.5,,1.542,201.5
2013-10-02,15.6365,18.372500000000002,2.7365,,181.318,15.682,,1.35,197.0
2013-10-03,21.3545,30.2295,8.875,,186.417,15.958,,3.833,202.375
2013-10-04,18.3125,20.271,1.9580000000000002,,187.75,7.167,,2.167,194.917
2013-10-05,12.625,13.4165,0.7915,,187.625,7.5,,1.0,195.125
2013-10-06,11.5835,13.5625,1.9794999999999998,,185.043,6.043,,2.125,191.087
2013-10-07,21.152,26.829,5.677,,184.391,12.652,,4.174,197.043
2013-10-08,11.875,17.3335,5.4585,,178.25,17.375,,2.917,195.625
2013-10-09,5.3335,6.729,1.3955000000000002,,176.292,3.5,,1.25,179.792
2013-10-10,19.3545,25.6875,6.3335,,183.375,12.5,,3.417,195.875
2013-10-11,10.9585,15.3125,4.3545,,179.917,8.25,,1.958,188.167
2013-10-12,6.583,7.6455,1.0625,,177.958,6.5,,1.542,184.458
2013-10-13,6.25,6.771,0.521,,183.583,5.667,,1.292,189.25
2013-10-14,12.854,14.604,1.75,,186.208,7.167,,3.833,193.375
2013-10-15,20.4375,22.5835,2.146,,187.083,14.458,,1.375,201.542
2013-10-16,6.826,7.239,0.413,,180.087,4.043,,1.0,184.13
2013-10-17,12.3125,14.457999999999998,2.146,,191.583,4.375,,1.917,195.958
2013-10-18,16.271,18.458,2.1875,,192.417,4.5,,3.333,196.917
2013-10-19,13.4165,14.479,1.0625,,193.25,7.25,,1.958,200.5
2013-10-20,7.0625,7.167,0.104,,188.917,3.333,,1.0,192.25
2013-10-21,20.3125,26.1455,5.833,,189.708,7.542,,3.125,197.25
2013-10-22,19.612499999999997,21.2485,1.6355,,187.571,7.143,,2.714,194.714
2013-10-23,17.479,19.4375,1.9585,,186.042,7.292,,2.292,193.333
2013-10-24,16.3125,18.083,1.771,,186.875,10.25,,1.042,197.125
2013-10-25,19.6045,32.9795,13.375,,187.333,17.583,,1.125,204.917
2013-10-26,12.9585,13.625,0.6665,,183.25,7.875,,1.875,191.125
2013-10-27,10.1665,11.146,0.9795,,187.042,6.208,,1.333,193.25
2013-10-28,22.375,26.604,4.229,,189.208,8.875,,5.167,198.083
2013-10-29,31.881,41.577,9.6955,,193.455,22.727,,2.391,216.182
2013-10-30,25.208,31.479,6.271,,189.458,12.875,,3.917,202.333
2013-10-31,34.0,42.146,8.146,,197.333,21.875,,6.042,219.208
2013-11-01,27.729,32.104,4.375,,193.75,15.333,21.75,3.833,209.083
2013-11-02,34.896,47.0415,12.1455,,199.208,25.958,23.333,3.458,225.167
2013-11-03,31.667,36.6875,5.021,,200.333,28.333,36.958,5.042,228.667
2013-11-04,20.7915,24.1045,3.3125,,194.75,18.0,25.208,3.792,212.75
2013-11-05,17.771,19.729,1.9580000000000002,,189.167,6.292,15.5,3.167,195.458
2013-11-06,23.587,38.6305,15.0435,,192.087,30.261,16.391,3.261,222.348
2013-11-07,20.8335,29.5,8.667,,187.875,29.25,13.042,2.5,217.125
