date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,SO2_mean
2012-08-01,179.478,70.0,62.896,51.5,10.174,3.104,5.458,2.354,5.25,19.104,33.3,29.552,27.25,189.652,1.0,2.417
2012-08-02,180.0,74.5,58.771,38.5,11.783,5.188,7.438,2.25,5.75,17.875,36.0,30.646,26.75,191.783,1.125,2.792
2012-08-03,183.043,66.5,52.292,36.0,12.304,5.448,7.358,1.91,7.364,16.292,35.65,30.756,26.95,195.348,1.042,3.0
2012-08-04,180.043,69.5,60.25,46.5,13.435,3.834,5.562,1.729,5.708,17.271,33.1,29.6,27.15,193.478,1.0,2.667
2012-08-05,177.435,76.5,64.834,56.0,14.435,2.604,4.021,1.416,4.833,16.638,31.85,29.267,26.55,191.87,1.042,2.708
2012-08-06,181.13,87.0,67.208,35.0,16.696,8.994,10.837,1.843,5.167,16.854,36.2,29.471,26.05,197.826,1.667,2.625
2012-08-07,181.714,87.0,62.062,42.0,15.619,8.945,12.484,3.54,7.125,18.688,34.4,29.69,26.3,197.333,1.913,2.208
2012-08-08,186.435,75.5,53.5,29.5,11.13,5.562,6.521,0.958,6.0,16.23,33.9,28.335,24.65,197.565,2.75,2.417
2012-08-09,189.87,73.5,51.688,29.5,17.304,11.604,12.896,1.292,11.167,18.5,34.85,28.515,23.0,207.174,3.25,3.375
2012-08-10,187.913,73.0,57.125,35.0,17.783,11.079,12.326,1.246,17.75,32.166,34.05,29.61,25.2,205.696,3.167,3.875
2012-08-11,187.304,92.0,75.416,55.5,17.826,9.334,11.125,1.792,15.958,30.458,31.95,27.756,25.0,205.13,3.167,2.636
2012-08-12,184.696,88.5,69.104,42.0,12.696,5.604,6.646,1.042,10.25,21.896,34.45,28.779,24.3,197.391,2.417,2.292
2012-08-13,183.696,91.5,73.208,54.5,14.826,6.549,8.237,1.688,16.75,34.104,32.6,28.883,25.8,198.522,2.542,3.333
2012-08-14,185.0,94.0,84.292,70.0,18.783,9.166,12.188,3.02,10.25,25.729,29.5,27.065,23.6,203.783,2.826,1.957
2012-08-15,186.227,89.5,71.23,55.5,18.773,6.737,10.631,3.894,8.458,21.01,32.5,28.85,26.15,205.0,2.333,1.792
2012-08-16,182.87,78.5,59.834,39.5,15.522,5.812,9.708,3.896,5.083,14.666,34.45,29.76,25.05,198.391,1.833,2.042
2012-08-17,181.739,82.5,64.229,33.5,18.217,10.892,15.296,4.405,8.708,19.334,36.65,30.4,26.2,199.957,2.792,3.333
2012-08-18,184.478,91.0,75.354,44.0,19.043,9.584,10.729,1.146,10.458,23.584,35.4,27.625,24.2,203.522,2.417,2.125
2012-08-19,183.348,85.0,65.708,40.0,15.087,6.146,7.5,1.354,5.417,12.396,34.1,28.467,24.5,198.435,1.792,2.0
2012-08-20,184.435,79.5,59.521,35.0,10.652,4.744,6.13,1.386,5.667,15.021,34.3,29.262,25.0,195.087,1.458,1.875
2012-08-21,182.913,80.0,66.48,46.0,16.304,6.114,8.234,2.12,5.792,15.417,33.3,28.929,25.6,199.217,1.957,2.125
2012-08-22,180.739,82.0,64.146,44.0,12.957,6.771,10.062,3.292,4.917,15.438,34.5,29.6,25.8,193.696,1.167,2.125
2012-08-23,180.609,86.0,66.584,39.0,23.0,6.979,10.396,3.416,4.792,17.458,35.0,29.419,26.4,203.609,1.5,2.083
2012-08-24,184.19,84.0,66.812,49.5,22.714,8.761,12.108,3.348,5.5,16.583,32.75,28.733,24.6,206.905,1.542,2.167
2012-08-25,183.13,78.0,59.98,40.0,17.783,5.521,8.125,2.604,9.0,17.75,34.9,29.417,24.65,200.913,1.25,2.042
2012-08-26,180.696,74.5,59.292,42.5,14.739,3.062,4.208,1.146,7.083,17.396,34.35,29.44,25.55,195.435,1.0,2.333
2012-08-27,182.091,77.0,59.938,42.0,15.409,4.75,6.457,1.707,5.083,13.984,34.15,29.479,25.75,197.5,1.174,1.87
2012-08-28,183.87,76.0,63.604,46.0,15.696,6.771,8.896,2.125,4.5,14.958,33.4,28.81,25.8,199.565,1.304,1.75
2012-08-29,182.391,82.0,68.438,57.0,19.391,10.542,14.605,4.062,5.083,15.916,30.55,28.294,25.8,201.783,2.0,2.042
2012-08-30,184.304,82.5,67.166,52.0,23.174,11.667,16.979,5.312,8.375,19.25,33.35,29.594,26.8,207.478,2.208,2.478
2012-08-31,181.696,79.0,62.416,39.5,18.174,9.458,13.277,3.82,5.125,16.75,34.8,28.898,25.1,199.87,1.958,2.0
2012-09-01,183.304,81.5,68.02,46.5,16.696,9.521,11.708,2.188,6.625,15.645,32.5,27.998,25.4,200.0,1.958,
2012-09-02,183.565,77.0,66.146,45.0,15.174,4.625,5.438,0.812,5.542,15.958,31.2,27.021,24.55,198.739,1.583,
2012-09-03,183.652,93.5,72.125,45.0,13.348,8.47,9.504,1.036,3.375,14.667,32.35,26.448,22.65,197.0,1.5,1.786
2012-09-04,190.087,93.0,72.104,45.5,24.826,18.771,22.25,3.479,12.708,25.23,32.2,27.556,22.95,214.913,2.957,3.25
2012-09-05,185.913,85.5,66.004,42.0,20.913,14.294,18.563,4.269,10.5,23.674,33.45,28.778,25.15,206.826,2.522,4.0
2012-09-06,188.333,84.0,74.271,60.0,27.952,20.92,25.918,4.998,14.739,23.5,29.9,26.977,24.5,216.286,3.208,5.042
2012-09-07,188.435,87.0,64.208,34.5,30.304,13.807,16.9,3.092,13.875,21.042,34.25,28.258,23.3,218.739,2.708,5.125
2012-09-08,186.435,82.0,69.042,55.5,17.174,8.229,9.792,1.562,8.5,18.375,30.15,27.306,24.75,203.609,1.792,3.708
2012-09-09,184.609,93.0,70.167,45.0,11.783,4.834,5.896,1.062,4.042,13.396,31.9,27.219,23.75,196.391,1.458,3.042
2012-09-10,185.273,90.0,75.812,46.5,16.591,10.75,13.566,2.816,5.25,14.631,31.55,26.354,23.8,201.864,2.042,2.75
2012-09-11,189.87,91.0,72.73,50.5,22.13,11.812,18.125,6.312,4.958,13.208,29.9,26.077,23.9,212.0,2.522,2.125
2012-09-12,192.13,82.0,58.77,35.0,26.304,16.396,19.02,2.625,9.958,16.417,32.25,27.246,22.0,218.435,3.042,2.167
2012-09-13,191.261,78.5,62.729,44.0,23.696,15.584,17.916,2.333,15.083,25.521,33.0,28.138,23.15,214.957,2.958,2.958
2012-09-14,188.435,83.5,75.584,56.0,25.043,15.489,20.222,4.734,16.167,28.52,30.2,26.56,25.1,213.478,2.625,1.667
2012-09-15,183.696,84.5,67.312,42.0,13.043,6.146,7.188,1.042,7.0,16.708,31.95,27.288,24.4,196.739,1.292,1.083
2012-09-16,182.522,81.0,67.5,52.5,10.217,3.708,4.5,0.792,5.5,14.896,31.7,28.062,25.1,192.739,1.167,1.125
2012-09-17,182.348,83.5,64.438,39.5,15.87,2.705,3.712,1.008,2.833,11.771,34.1,28.86,25.55,198.217,1.083,1.0
2012-09-18,186.348,91.5,88.667,81.5,20.348,10.208,13.5,3.292,1.792,10.521,26.0,24.935,24.4,206.696,1.565,1.0
2012-09-19,193.952,92.5,63.791,38.0,24.476,13.763,20.298,6.536,15.875,22.625,30.5,26.522,23.25,218.429,2.875,2.875
2012-09-20,192.478,74.5,56.584,36.5,16.696,16.188,17.438,1.25,19.167,28.834,28.05,25.185,22.6,209.174,2.958,3.833
2012-09-21,192.696,84.0,62.667,39.5,19.522,14.085,15.184,1.098,18.625,26.271,28.65,24.385,20.95,212.217,3.083,2.913
2012-09-22,191.913,78.0,57.479,30.5,27.174,12.916,17.312,4.396,22.875,26.708,29.3,25.1,21.4,219.087,2.833,3.083
2012-09-23,190.913,92.5,77.792,56.0,16.783,8.312,12.146,3.833,21.0,25.479,23.75,20.679,18.4,207.696,2.792,2.0
2012-09-24,191.227,82.0,63.792,45.0,17.364,12.654,14.582,1.93,6.917,15.434,27.35,23.048,19.6,208.591,2.522,2.043
2012-09-25,191.957,84.0,58.812,31.5,18.609,15.333,21.562,6.229,9.333,15.771,29.95,23.644,18.75,210.565,2.522,1.542
2012-09-26,192.783,80.5,57.438,30.0,19.609,13.396,17.229,3.833,8.167,15.271,29.55,23.61,18.45,212.391,2.875,1.333
2012-09-27,189.913,77.5,56.521,32.0,14.13,11.646,13.25,1.604,7.542,13.562,29.95,23.865,19.15,204.043,2.375,1.667
2012-09-28,193.217,80.5,59.875,37.5,23.304,21.5,24.902,3.402,14.042,19.208,29.45,23.775,18.15,216.522,3.458,2.917
2012-09-29,194.565,89.0,72.458,49.5,29.913,20.562,22.625,2.062,26.875,36.938,27.1,22.938,20.35,224.478,4.792,3.917
2012-09-30,188.174,93.0,86.854,80.0,15.261,8.792,9.166,0.375,14.042,24.208,22.5,20.902,19.2,203.435,3.0,1.5
2012-10-01,190.304,93.0,73.834,58.0,16.826,11.352,15.131,3.78,4.083,12.271,25.35,21.479,19.15,207.13,2.625,1.333
2012-10-02,189.739,82.5,60.125,40.5,11.304,8.458,10.084,1.625,4.958,12.042,26.5,22.402,18.05,201.043,2.304,1.833
2012-10-03,190.391,79.5,61.146,35.5,14.261,12.625,14.542,1.917,6.417,11.104,28.5,23.085,19.05,204.652,2.25,2.0
2012-10-04,192.333,90.0,73.938,60.5,20.476,15.142,17.511,2.37,6.409,14.047,23.85,21.61,19.6,212.81,2.625,2.208
2012-10-05,189.261,83.0,57.167,34.5,12.565,11.721,15.016,3.296,7.292,12.604,27.05,21.831,17.1,201.826,2.042,2.087
2012-10-06,190.478,84.0,66.583,46.0,19.348,14.584,16.979,2.396,13.083,19.25,25.65,21.117,18.0,209.826,2.667,2.125
2012-10-07,189.067,89.0,67.323,49.0,10.133,6.346,6.584,0.238,10.938,16.916,23.8,19.885,17.55,199.2,2.042,1.958
2012-10-08,191.783,81.0,56.708,37.5,34.783,9.104,10.194,1.09,8.125,14.875,25.3,20.398,15.0,226.565,2.583,2.333
2012-10-09,190.364,74.5,55.721,33.0,27.182,12.026,13.53,1.503,7.542,13.0,26.35,21.426,17.45,217.545,2.087,2.261
2012-10-10,190.739,90.5,64.916,40.5,19.87,13.625,15.354,1.729,13.125,18.084,25.8,20.902,17.15,210.609,2.042,2.375
2012-10-11,189.261,89.0,67.73,41.0,18.261,12.188,14.312,2.125,15.833,20.916,25.15,20.823,18.05,207.522,2.208,2.333
2012-10-12,190.652,80.0,57.792,40.5,12.478,10.489,11.542,1.054,7.5,15.021,23.0,18.635,14.65,203.13,1.958,2.458
2012-10-13,194.913,80.5,57.333,35.0,22.304,13.396,16.542,3.146,10.958,15.938,24.2,17.852,11.9,217.217,2.542,2.75
2012-10-14,194.043,85.0,63.75,43.0,35.217,13.416,14.562,1.146,24.667,25.292,22.3,18.867,15.7,229.261,3.625,3.083
2012-10-15,193.762,90.0,63.75,33.0,22.333,14.726,18.158,3.432,25.167,29.73,26.0,19.66,14.15,216.095,3.292,2.583
2012-10-16,192.304,80.0,60.438,37.0,18.304,13.75,16.188,2.438,22.5,28.646,26.1,20.217,14.55,210.609,2.565,2.833
2012-10-17,189.565,94.0,80.458,63.0,12.565,10.438,11.458,1.02,9.292,17.27,20.45,19.125,18.0,202.13,2.375,2.25
2012-10-18,190.304,91.0,80.604,62.5,13.261,13.875,15.542,1.666,8.042,16.979,17.9,17.071,15.35,203.565,2.792,2.0
2012-10-19,190.696,74.5,51.146,32.5,12.174,10.522,12.496,1.975,6.208,13.812,21.65,17.502,13.45,202.87,2.375,2.375
2012-10-20,194.783,85.0,60.688,32.5,23.783,20.208,24.75,4.542,14.958,18.146,22.4,16.935,10.65,218.565,3.75,3.5
2012-10-21,193.826,84.0,62.938,38.0,21.217,13.438,14.646,1.208,24.208,26.792,24.55,18.681,13.35,215.043,3.792,3.75
2012-10-22,193.87,83.5,58.417,26.0,19.13,17.436,18.984,1.549,23.958,27.562,26.6,20.01,13.95,213.0,3.542,3.375
2012-10-23,192.957,92.5,83.292,71.0,20.435,17.625,19.521,1.896,8.0,15.812,19.85,15.531,13.1,213.391,2.957,2.083
2012-10-24,192.391,78.5,53.542,31.0,15.826,17.896,21.979,4.084,9.792,13.666,19.5,14.846,10.6,208.217,2.625,2.792
2012-10-25,195.913,76.5,57.312,30.0,38.087,26.646,36.958,10.312,15.708,23.708,21.25,15.404,11.2,234.0,3.958,3.0
2012-10-26,195.0,83.5,60.188,28.5,61.381,23.058,33.142,10.084,19.792,20.689,23.2,16.86,10.85,256.381,3.609,2.955
2012-10-27,192.261,85.0,65.354,45.0,67.522,11.125,13.688,2.562,22.833,26.23,23.2,18.208,12.8,259.783,2.792,3.083
2012-10-28,190.609,92.5,82.666,60.5,23.696,9.75,10.75,1.0,6.75,13.958,20.1,17.856,16.1,214.304,2.375,2.042
2012-10-29,192.864,86.5,63.229,40.5,18.682,13.344,15.304,1.961,7.5,12.065,21.1,16.504,12.4,211.545,2.333,2.333
2012-10-30,197.13,85.5,69.166,46.5,30.609,18.628,29.45,10.822,13.75,18.396,18.45,14.056,9.85,227.739,3.435,3.087
2012-10-31,192.174,78.5,59.5,36.5,18.522,14.854,16.5,1.646,11.875,14.23,19.05,14.908,11.75,210.696,2.833,2.792
2012-11-01,196.0,90.5,59.583,33.0,20.696,16.708,22.458,5.75,13.875,17.062,18.45,13.76,10.75,216.696,3.333,3.208
2012-11-02,192.391,71.0,57.25,41.0,9.652,11.024,12.979,1.956,10.042,12.167,16.4,12.321,9.35,202.043,2.458,2.542
2012-11-03,191.087,67.5,51.062,32.0,7.174,7.729,8.083,0.354,14.042,15.312,16.8,13.069,10.45,198.261,2.292,2.333
2012-11-04,195.348,80.5,60.729,40.5,17.696,13.564,15.529,1.964,17.042,16.084,16.7,12.671,7.7,213.043,3.042,2.625
2012-11-05,192.87,73.5,67.208,52.5,20.739,16.479,19.604,3.125,15.667,17.438,18.75,15.321,11.5,213.609,3.042,2.75
2012-11-06,194.913,93.5,66.458,42.5,24.261,22.188,28.875,6.688,17.125,21.104,19.05,16.404,13.55,219.174,4.0,3.375
2012-11-07,200.286,72.0,51.292,35.0,22.905,23.498,26.638,3.14,20.391,19.021,18.35,14.654,10.6,223.19,4.708,3.875
2012-11-08,197.261,74.0,54.354,34.0,23.348,26.792,34.292,7.5,28.25,25.979,19.4,15.096,11.15,220.609,4.75,3.792
2012-11-09,197.565,80.5,64.625,49.0,31.174,22.562,35.44,12.877,25.542,28.042,18.05,13.956,11.25,228.739,4.083,2.833
2012-11-10,193.348,76.5,61.584,48.0,16.217,17.854,22.542,4.688,16.583,17.938,16.8,13.262,10.6,209.565,3.333,2.292
2012-11-11,189.913,92.5,83.021,70.0,12.348,9.568,10.284,0.716,4.542,8.792,16.15,14.115,11.05,202.261,2.083,1.542
2012-11-12,194.783,90.5,57.812,31.0,21.391,19.354,24.979,5.625,18.375,18.688,17.7,14.608,10.45,216.174,3.958,3.25
2012-11-13,200.13,85.5,67.875,45.5,35.957,26.208,41.833,15.625,21.292,23.312,16.8,12.144,8.8,236.087,4.522,3.458
2012-11-14,194.522,84.5,55.062,34.0,12.0,13.479,15.521,2.042,10.333,11.771,13.5,10.523,7.7,206.522,2.958,3.208
2012-11-15,193.273,85.0,66.708,51.5,9.864,13.723,15.87,2.148,4.375,6.004,11.3,8.704,6.75,203.136,3.0,2.0
2012-11-16,198.696,91.5,68.146,39.0,37.435,26.58,45.41,18.83,10.375,11.954,16.0,10.862,6.1,236.13,4.833,2.478
2012-11-17,193.652,93.5,85.729,65.5,21.435,22.521,28.646,6.125,7.375,9.708,12.6,11.535,9.75,215.087,4.292,1.333
2012-11-18,193.13,88.0,70.646,40.5,9.348,8.154,8.939,0.786,9.417,12.625,14.9,11.485,8.5,202.478,3.125,1.75
2012-11-19,195.609,91.0,67.938,41.5,22.087,20.5,27.021,6.52,14.708,14.562,15.3,10.933,5.6,217.696,3.875,3.625
2012-11-20,193.174,70.5,61.458,45.0,13.957,16.666,19.688,3.021,17.333,18.896,15.15,12.212,10.75,207.13,3.391,2.87
2012-11-21,193.913,82.5,62.0,40.0,15.391,16.208,19.584,3.375,10.667,10.625,13.75,10.894,8.55,209.304,2.958,2.292
2012-11-22,195.955,76.0,66.0,48.0,34.545,29.166,41.639,12.472,17.708,18.104,14.85,11.329,9.25,230.5,4.125,3.708
2012-11-23,194.824,93.5,85.008,72.0,28.824,22.706,26.302,3.597,20.444,21.278,12.15,11.142,9.8,223.647,3.917,2.458
2012-11-24,192.609,75.0,62.312,46.0,10.261,12.022,14.169,2.146,6.542,10.584,11.8,9.612,6.35,202.87,2.833,2.208
2012-11-25,194.435,86.0,57.292,24.5,18.087,14.718,17.617,2.898,9.458,9.584,15.3,9.206,3.4,212.522,3.292,2.625
2012-11-26,194.043,93.5,85.27,61.5,27.826,23.661,31.568,7.908,8.792,10.631,13.0,10.315,8.45,221.87,3.87,1.957
2012-11-27,193.435,83.5,63.458,44.5,10.913,13.562,16.812,3.25,6.375,7.312,10.9,8.092,4.7,204.348,2.739,2.375
2012-11-28,198.13,89.0,71.584,50.0,30.043,25.854,43.5,17.646,12.083,11.708,11.7,7.527,2.6,228.174,4.708,3.125
2012-11-29,204.81,89.0,76.708,59.0,60.667,37.826,77.119,39.294,25.417,31.041,13.6,9.433,5.2,265.476,7.458,4.083
2012-11-30,195.478,90.5,73.48,54.5,23.652,17.364,29.44,12.076,14.958,17.014,14.3,9.7,6.0,219.13,3.958,2.167
2012-12-01,194.261,83.5,68.792,49.0,12.391,13.128,16.449,3.32,4.792,6.708,10.7,7.565,5.0,206.652,3.292,2.542
2012-12-02,192.522,90.0,68.604,50.0,9.304,11.43,12.721,1.291,7.417,7.146,8.55,6.138,4.45,201.826,2.826,2.0
2012-12-03,194.783,91.5,71.562,43.5,22.391,22.125,31.229,9.104,12.125,11.605,13.85,7.8,2.05,217.174,3.783,2.542
2012-12-04,195.565,93.5,59.292,33.5,17.261,18.312,23.792,5.48,10.542,11.642,11.95,8.594,4.1,212.826,3.565,2.917
2012-12-05,196.545,72.0,56.562,39.5,20.909,27.133,39.604,12.471,15.304,10.786,8.8,5.815,2.0,217.455,3.958,3.667
2012-12-06,194.913,74.0,47.52,28.0,12.609,13.375,15.375,2.0,8.25,9.5,10.15,6.733,2.3,207.522,3.083,3.625
2012-12-07,194.783,63.5,49.917,32.0,17.826,25.208,31.198,5.99,12.875,12.34,9.1,4.95,1.1,212.609,3.417,3.958
2012-12-08,195.565,79.0,47.625,23.5,14.913,16.494,21.065,4.572,13.458,13.204,10.05,5.852,2.7,210.478,3.542,3.958
2012-12-09,194.043,84.0,50.25,27.5,8.348,9.958,10.984,1.026,10.792,11.208,6.85,3.546,1.5,202.391,3.083,3.875
2012-12-10,193.261,69.0,56.0,43.0,8.174,11.896,13.854,1.958,5.375,5.792,7.1,3.552,0.65,201.435,2.667,2.556
2012-12-11,195.739,79.0,58.416,35.5,15.391,19.0,25.625,6.625,6.042,7.688,9.2,4.71,0.55,211.13,3.174,2.778
2012-12-12,197.391,83.5,65.416,40.0,21.13,19.396,34.354,14.958,7.625,7.875,9.5,4.694,0.9,218.522,3.217,2.5
2012-12-13,201.636,84.5,61.625,32.5,35.318,29.378,56.529,27.152,12.75,12.812,11.25,5.683,1.2,236.955,4.583,3.042
2012-12-14,197.087,88.5,66.646,42.0,30.565,30.704,44.842,14.138,22.875,20.166,12.1,6.817,0.9,227.652,4.0,3.167
2012-12-15,197.435,94.0,87.104,72.5,37.565,30.904,53.106,22.203,17.583,22.722,14.4,10.835,7.55,235.0,5.304,2.167
2012-12-16,196.609,92.5,68.708,43.5,16.87,14.498,17.928,3.43,9.458,12.0,13.6,10.633,7.0,213.478,3.792,2.542
2012-12-17,198.348,89.5,74.271,48.5,26.652,28.292,41.417,13.125,17.625,17.752,13.2,8.815,4.65,225.0,5.0,3.583
2012-12-18,199.429,91.0,75.627,61.0,27.667,19.528,44.376,24.849,13.208,18.066,10.95,7.594,5.25,227.095,5.136,3.048
2012-12-19,193.174,81.0,67.604,44.5,9.261,13.0,15.729,2.729,3.042,6.131,7.6,4.135,1.55,202.435,2.609,2.333
2012-12-20,199.304,86.5,62.333,45.0,27.739,31.354,51.208,19.854,10.958,11.958,9.15,4.848,-0.05,227.043,4.917,3.375
2012-12-21,196.261,90.0,69.083,51.5,26.739,29.96,44.028,14.068,12.333,13.834,8.35,5.869,2.8,223.0,4.292,2.625
2012-12-22,192.957,93.5,84.416,67.5,21.565,19.214,27.236,8.022,8.625,13.27,10.85,7.394,4.75,214.522,4.043,2.417
2012-12-23,195.87,83.5,60.646,41.5,11.304,11.922,13.923,2.001,16.375,17.21,9.8,5.717,1.4,207.174,4.083,3.75
2012-12-24,193.348,63.5,55.104,46.5,7.174,11.5,12.584,1.083,8.5,10.125,4.8,2.456,0.05,200.522,3.13,2.958
2012-12-25,196.652,71.5,58.896,53.5,18.609,26.771,38.75,11.98,13.792,16.802,6.65,3.646,-0.9,215.261,5.0,3.913
2012-12-26,193.783,73.0,56.896,41.0,9.522,15.208,17.833,2.625,8.667,12.875,6.75,3.71,0.85,203.304,3.5,2.875
2012-12-27,200.0,76.0,62.979,44.0,29.591,33.171,52.831,19.66,10.042,13.75,5.95,2.465,-0.45,229.591,5.458,3.333
2012-12-28,196.652,93.0,80.958,71.5,24.13,28.339,42.662,14.324,11.708,15.37,6.3,3.577,0.7,220.783,5.042,2.435
2012-12-29,196.391,93.5,73.52,44.5,46.783,19.938,26.326,6.386,7.292,13.458,13.55,9.448,5.9,243.174,4.375,2.375
2012-12-30,196.13,94.0,88.938,79.0,23.304,16.448,19.54,3.092,5.625,10.204,10.55,9.188,7.25,219.435,4.625,1.917
2012-12-31,194.609,78.5,51.166,35.0,5.348,5.979,6.542,0.562,5.542,9.25,6.6,4.296,1.8,199.957,3.217,2.625
2013-01-01,202.348,73.0,52.875,31.0,18.087,17.104,19.542,2.438,29.5,36.125,12.8,8.158,4.3,220.435,4.375,4.917
2013-01-02,195.696,74.0,54.333,36.0,6.565,10.454,11.206,0.752,15.208,21.938,10.2,7.179,3.3,202.261,3.375,4.083
2013-01-03,199.391,83.0,61.625,39.0,16.391,19.57,26.242,6.673,12.25,16.229,11.8,5.983,1.4,215.783,4.208,3.708
2013-01-04,202.783,77.0,64.292,53.0,19.957,16.438,24.646,8.208,13.083,17.52,8.4,4.808,2.5,222.739,4.208,2.792
2013-01-05,196.174,74.0,58.875,41.0,9.478,13.146,16.145,3.0,6.25,9.229,6.7,3.2,0.3,205.652,2.542,2.208
2013-01-06,200.429,77.0,61.458,37.0,17.952,20.788,33.193,12.404,8.455,9.266,9.6,3.642,-0.2,218.381,3.708,2.25
2013-01-07,203.522,83.0,57.5,31.0,30.696,28.312,47.854,19.542,13.75,15.334,11.1,4.917,-0.8,234.217,4.217,2.75
2013-01-08,197.522,94.0,83.208,55.0,29.174,30.958,44.48,13.521,11.292,15.27,6.7,5.783,4.6,226.696,3.833,2.25
2013-01-09,193.652,93.0,70.167,53.0,7.957,9.884,11.124,1.24,1.25,5.334,9.7,5.508,1.3,201.609,2.833,2.0
2013-01-10,194.174,69.0,53.25,32.0,8.957,14.894,17.423,2.53,3.625,6.666,6.8,2.829,-0.2,203.13,2.542,2.125
2013-01-11,195.217,75.0,53.167,32.0,12.13,18.354,23.604,5.25,14.125,16.334,9.3,3.8,-0.2,207.348,3.833,3.125
2013-01-12,200.609,83.0,58.625,39.0,22.478,20.271,27.479,7.208,23.542,27.688,8.1,3.85,-1.1,223.087,4.958,4.542
2013-01-13,194.261,65.0,55.333,43.0,6.783,8.522,9.135,0.612,12.0,15.417,7.2,3.612,0.1,201.043,2.583,3.208
2013-01-14,197.182,74.0,55.125,35.0,18.045,22.604,31.604,9.0,8.348,9.748,6.9,2.633,-1.6,215.227,3.565,2.583
2013-01-15,197.348,72.0,55.0,33.0,22.87,25.125,32.833,7.708,9.25,10.875,10.2,4.488,0.0,220.217,3.917,3.042
2013-01-16,199.913,71.5,57.914,47.0,27.783,26.708,44.772,18.064,12.0,12.98,8.5,5.687,2.3,227.696,4.042,2.625
2013-01-17,200.652,74.0,62.312,50.0,26.609,24.966,38.528,13.562,6.727,14.021,8.35,4.842,2.25,227.261,4.542,2.667
2013-01-18,200.913,78.0,66.125,48.5,22.391,21.596,28.447,6.85,24.625,28.5,7.5,3.91,0.6,223.304,5.125,4.917
2013-01-19,195.087,73.0,58.792,40.0,4.478,5.746,6.492,0.748,4.958,8.625,5.4,2.338,0.5,199.565,2.417,2.208
2013-01-20,201.565,93.0,64.125,37.0,30.435,34.848,49.63,14.782,17.708,21.062,7.75,3.621,-1.25,232.0,5.042,3.708
2013-01-21,201.261,91.5,73.521,49.0,23.478,27.672,41.424,13.752,21.083,27.292,8.6,5.008,2.95,224.739,6.435,3.792
2013-01-22,197.182,80.0,62.208,38.5,10.455,16.123,19.989,3.867,12.167,14.292,6.95,3.579,0.5,207.636,3.833,3.167
2013-01-23,200.833,77.5,64.062,45.5,19.667,29.076,46.008,16.932,15.043,19.36,8.8,4.329,0.8,220.5,4.792,2.917
2013-01-24,201.13,83.5,61.604,38.0,30.304,30.754,44.698,13.943,19.292,22.688,11.95,5.777,-0.15,231.435,5.167,4.542
2013-01-25,207.478,95.5,67.542,44.5,56.696,45.042,77.989,32.946,31.375,40.583,14.2,8.879,4.05,264.174,8.292,5.583
2013-01-26,197.217,95.5,73.25,52.5,15.348,14.666,17.125,2.458,12.875,22.417,9.9,6.973,2.4,212.565,3.667,3.25
2013-01-27,195.435,70.0,49.604,33.0,15.348,18.203,30.038,11.834,10.208,13.854,7.65,4.09,1.55,210.783,3.417,2.833
2013-01-28,200.348,79.5,64.729,46.0,32.043,32.511,52.378,19.866,17.043,21.754,11.35,5.99,-0.25,232.391,4.565,5.875
2013-01-29,200.435,81.5,56.958,29.5,29.565,30.521,49.354,18.834,19.167,25.208,12.9,7.858,3.45,230.0,5.0,4.458
2013-01-30,203.348,95.5,84.688,60.5,52.043,38.02,73.458,35.438,20.542,25.021,9.5,6.885,4.45,255.391,6.739,3.083
2013-01-31,201.217,95.5,60.229,31.5,27.087,26.352,42.276,15.924,18.75,27.524,14.25,9.723,5.3,228.304,5.476,3.609
2013-02-01,196.174,77.5,63.271,37.5,22.87,26.712,32.813,6.102,17.083,21.688,14.95,8.754,2.9,219.043,4.75,3.375
2013-02-02,198.391,94.0,80.708,61.0,25.304,22.729,29.375,6.646,24.708,31.979,16.8,11.471,8.7,223.696,5.917,2.875
2013-02-03,200.348,95.5,84.979,68.0,34.13,25.509,40.461,14.952,21.917,33.854,15.7,11.562,8.45,234.478,6.708,2.5
2013-02-04,192.652,73.0,63.708,46.5,5.435,6.487,7.666,1.18,-2.25,5.021,8.75,5.154,1.05,198.087,2.435,2.0
2013-02-05,193.05,76.5,59.583,41.0,7.55,8.349,9.566,1.218,3.476,6.748,4.95,1.935,0.0,200.6,2.958,2.0
2013-02-06,192.826,74.5,60.52,50.0,7.304,9.75,11.479,1.729,5.083,7.208,3.45,1.552,-0.25,200.13,2.958,2.042
2013-02-07,192.217,94.0,53.52,33.5,8.609,11.63,15.09,3.46,5.167,8.208,6.45,2.946,0.15,200.826,2.833,2.042
2013-02-08,191.0,95.0,89.188,75.0,10.739,12.872,15.808,2.937,2.417,6.458,4.4,2.527,0.35,201.739,3.208,1.625
2013-02-09,192.261,82.0,69.042,47.0,5.609,6.584,7.188,0.604,2.792,6.125,8.6,4.621,2.2,197.87,2.75,1.875
2013-02-10,194.826,88.5,69.166,47.5,8.913,12.774,16.329,3.554,7.333,9.896,5.8,2.892,0.95,203.739,3.583,2.042
2013-02-11,191.217,68.0,53.5,38.5,2.435,5.917,6.812,0.896,3.667,6.354,5.8,2.306,0.1,193.652,2.13,1.958
