date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2011-01-20,184.529,81.0,67.104,52.0,7.051,12.521,20.229,7.708,,0.65,2.778,13.15,9.883,6.15,191.581,3.667
2011-01-21,186.139,83.0,71.438,53.0,8.847,18.472,27.403,8.931,,0.975,5.924,12.3,8.331,4.95,194.986,4.417
2011-01-22,186.819,84.5,71.271,57.0,7.417,13.521,20.056,6.534,,2.142,7.181,12.6,8.417,5.6,194.236,4.542
2011-01-23,187.034,77.5,57.23,39.5,6.138,12.859,19.612,6.753,,2.182,9.893,7.25,4.298,0.7,193.172,3.696
2011-01-24,187.768,80.5,67.5,47.0,6.522,14.024,20.407,6.383,,2.742,10.117,2.9,0.473,-1.0,194.29,3.609
2011-01-25,189.57,86.0,72.292,42.5,7.792,15.847,24.146,8.298,,2.484,14.076,4.65,0.731,-1.6,197.361,4.208
2011-01-26,189.111,82.0,68.625,50.5,6.431,12.882,18.208,5.326,,2.575,8.125,4.35,0.802,-2.05,195.541,3.375
2011-01-27,193.156,85.5,76.271,69.0,13.788,25.632,47.264,21.632,,2.792,29.104,6.05,2.925,-0.3,206.944,6.375
2011-01-28,191.153,85.5,64.916,43.5,10.319,16.014,27.18,11.167,,3.05,30.34,9.35,6.058,3.55,201.472,5.208
2011-01-29,188.833,79.5,67.5,49.0,9.055,13.653,18.028,4.375,,2.025,11.351,9.75,4.315,0.5,197.889,3.667
2011-01-30,185.793,84.0,61.375,36.5,3.833,14.954,21.679,6.725,,2.039,8.76,8.3,4.075,0.5,189.626,3.739
2011-01-31,188.028,74.5,56.52,30.5,5.833,25.52,42.666,17.147,,4.981,16.627,8.3,3.094,-1.15,193.861,5.083
2011-02-01,187.514,91.5,70.208,48.5,6.139,17.43,25.375,7.945,,4.467,27.0,7.25,3.908,0.8,193.653,5.875
2011-02-02,187.291,86.0,70.938,44.0,4.597,12.319,18.764,6.445,,2.459,7.34,0.8,-1.573,-2.85,191.889,3.333
2011-02-03,188.055,85.0,73.0,51.0,6.056,18.729,28.778,10.048,,2.842,11.417,3.45,0.34,-4.2,194.111,4.667
2011-02-04,188.25,81.5,67.479,47.5,5.278,15.757,21.722,5.965,,4.55,21.736,6.6,3.585,0.65,193.528,4.417
2011-02-05,193.931,90.0,79.084,54.5,10.0,16.916,27.194,10.278,,4.317,33.135,7.55,3.931,0.6,203.931,6.75
2011-02-06,189.87,95.5,84.521,72.0,16.928,24.106,48.609,24.502,,5.436,38.156,11.3,7.865,5.0,206.797,8.739
2011-02-07,186.917,96.0,74.5,52.5,8.638,15.233,23.424,8.191,,3.677,13.674,10.15,7.254,2.8,195.555,5.13
2011-02-08,186.306,79.0,67.646,58.0,5.181,10.556,15.931,5.375,,2.55,6.882,2.4,-0.046,-1.6,191.486,3.5
2011-02-09,186.347,79.5,64.979,44.0,4.472,11.521,17.466,5.944,,2.35,8.076,4.75,1.335,-1.55,190.819,3.75
2011-02-10,186.972,79.0,62.396,48.0,6.819,15.972,26.944,10.972,,2.067,8.604,7.0,3.817,0.7,193.792,4.583
2011-02-11,187.25,81.5,60.292,30.0,6.75,14.229,21.375,7.146,,2.442,7.896,9.0,3.681,-0.3,194.0,4.208
2011-02-12,189.306,76.5,62.438,44.0,8.111,16.452,22.201,5.75,,3.383,11.465,8.2,3.825,-1.0,197.417,4.583
2011-02-13,186.275,93.0,85.062,54.0,8.812,16.971,29.166,12.196,,1.522,10.993,6.8,5.419,4.0,195.087,5.609
2011-02-14,187.77,95.5,93.125,90.0,16.742,25.687,52.41,26.722,,1.199,11.208,8.5,6.842,4.95,204.513,7.25
2011-02-15,189.958,96.5,87.666,72.0,15.792,22.916,46.417,23.5,,1.473,14.673,11.0,7.798,4.55,205.75,5.682
2011-02-16,186.75,84.5,66.521,42.0,8.306,16.924,28.028,11.104,,1.75,9.826,10.0,5.275,1.8,195.056,3.833
2011-02-17,187.375,83.5,61.562,39.5,6.167,13.312,20.688,7.375,,2.55,8.812,4.55,2.435,-0.6,193.541,2.708
2011-02-18,188.986,82.5,66.229,43.0,5.569,10.319,15.208,4.889,,2.142,8.319,4.15,0.456,-2.2,194.556,2.292
2011-02-19,189.153,79.0,65.083,42.0,6.403,10.389,14.472,4.084,,1.725,8.597,5.7,1.375,-2.45,195.556,2.667
2011-02-20,187.687,76.0,63.604,48.0,11.948,24.566,39.598,15.033,,4.47,10.812,7.7,3.369,-1.4,199.634,5.583
2011-02-21,188.25,88.0,74.75,59.5,14.028,29.561,53.383,23.822,,4.134,18.818,9.25,6.058,2.7,202.278,6.125
2011-02-22,184.458,93.5,83.938,71.0,8.125,14.069,21.243,7.174,,1.567,14.555,9.1,7.067,5.45,192.583,5.208
2011-02-23,187.445,98.0,78.375,50.0,13.93,20.892,36.566,15.675,,2.417,23.375,15.45,10.456,7.75,201.375,6.75
2011-02-24,188.389,77.5,61.438,35.5,10.472,21.646,28.882,7.236,,3.925,33.875,12.75,8.344,4.1,198.861,5.917
2011-02-25,186.292,92.0,78.042,63.0,8.903,16.542,24.542,8.0,,2.017,22.25,11.5,8.356,6.0,195.195,5.625
2011-02-26,185.486,81.0,63.23,45.0,6.111,8.042,9.889,1.847,,0.6,5.262,8.65,6.117,3.5,191.597,3.583
2011-02-27,188.044,79.0,66.125,52.5,8.232,16.797,25.761,8.964,,3.239,9.17,9.6,5.533,1.5,196.275,4.261
2011-02-28,187.0,88.0,68.938,47.0,4.805,11.625,14.896,3.271,,2.084,9.978,8.9,5.121,2.95,191.806,3.875
2011-03-01,191.271,96.0,86.854,72.0,23.216,32.16,71.812,39.653,,4.158,27.292,11.1,9.11,6.15,214.487,8.958
2011-03-02,185.875,96.5,84.916,69.5,12.833,24.236,45.952,21.715,,3.108,15.611,12.85,11.106,9.65,198.708,5.625
2011-03-03,186.389,80.0,64.188,44.5,6.264,14.181,18.84,4.66,,1.617,12.75,14.4,10.05,5.85,192.653,4.25
2011-03-04,186.472,93.5,81.229,54.5,4.819,8.035,10.333,2.298,,0.808,10.132,9.4,7.235,6.25,191.292,4.5
2011-03-05,190.145,97.0,94.312,86.0,20.725,30.03,59.688,29.658,,2.391,13.792,11.15,9.288,7.3,210.87,8.435
2011-03-06,192.886,97.0,82.604,69.5,22.638,25.03,58.695,33.666,,2.917,20.41,14.0,11.648,9.25,215.524,9.048
2011-03-07,193.694,85.0,75.458,58.5,16.611,27.868,47.868,20.0,,3.617,35.84,11.9,9.354,7.3,210.305,7.5
2011-03-08,196.181,88.0,75.979,64.0,20.611,30.41,53.07,22.66,,4.442,48.542,11.15,9.148,6.3,216.791,10.708
2011-03-09,191.306,79.5,68.875,54.0,13.375,22.319,32.611,10.292,,3.0,30.542,12.2,9.669,7.65,204.681,7.292
2011-03-10,188.514,77.5,60.167,44.5,8.264,10.667,15.854,5.188,,1.55,14.41,13.1,8.975,5.15,196.778,4.625
2011-03-11,190.931,79.0,64.084,38.5,10.403,16.09,21.639,5.548,,4.475,24.542,10.7,5.123,1.95,201.333,5.792
2011-03-12,187.329,80.0,59.042,39.0,5.4,12.007,18.406,6.399,,2.983,11.521,6.95,3.325,0.1,192.73,3.609
2011-03-13,188.717,75.0,60.667,47.0,14.098,22.076,34.056,11.979,,2.609,12.241,8.5,4.319,-0.15,202.816,5.125
2011-03-14,188.611,75.0,59.416,43.0,15.139,22.736,32.167,9.431,,3.533,17.132,11.95,6.527,0.85,203.75,4.625
2011-03-15,190.347,86.0,55.792,20.0,13.958,22.84,38.16,15.319,,3.917,28.09,15.4,9.59,4.05,204.305,5.792
2011-03-16,186.097,93.0,67.979,50.5,10.653,13.812,17.389,3.576,,2.467,18.979,10.9,8.696,6.6,196.75,4.0
2011-03-17,185.819,96.0,80.396,57.5,12.903,14.875,18.472,3.597,,2.45,28.576,19.7,15.012,10.7,198.722,5.25
2011-03-18,188.75,94.0,86.042,73.5,16.764,19.611,26.125,6.514,,2.175,24.798,14.75,12.244,10.0,205.514,5.667
2011-03-19,186.179,89.5,61.604,42.0,5.413,10.271,14.506,4.235,,1.548,8.799,12.4,9.692,5.75,191.592,3.455
2011-03-20,188.043,75.5,59.584,42.5,7.773,18.132,26.208,8.076,,2.925,13.632,13.45,7.8,3.75,195.816,4.958
2011-03-21,188.889,81.0,65.52,46.5,9.736,25.633,39.164,13.53,,3.025,19.243,13.45,7.935,2.7,198.625,5.292
2011-03-22,191.347,84.0,66.729,48.0,16.056,38.056,64.299,26.243,,6.158,25.535,13.5,9.885,4.55,207.403,7.083
2011-03-23,185.736,97.0,91.625,73.5,14.847,21.389,35.729,14.34,,1.383,10.438,11.85,10.302,8.7,200.583,6.542
2011-03-24,188.292,86.5,58.334,46.5,9.042,16.049,23.444,7.396,,4.225,23.299,12.4,9.969,7.0,197.333,6.0
2011-03-25,188.889,64.5,44.896,29.5,4.917,10.59,13.403,2.812,,2.15,12.139,10.7,7.746,5.25,193.806,3.333
2011-03-26,188.417,80.5,55.708,33.5,3.87,10.768,13.935,3.167,,2.372,11.922,11.25,6.95,3.6,192.288,3.304
2011-03-27,190.625,80.5,58.646,27.5,8.539,28.146,38.194,10.049,,4.694,27.584,15.7,9.058,2.65,199.164,5.167
2011-03-28,188.0,80.0,52.334,21.5,7.18,21.319,29.486,8.167,,3.342,26.792,19.25,13.14,8.0,195.18,4.333
2011-03-29,186.903,66.5,49.27,25.0,6.625,19.701,24.944,5.243,,4.275,23.5,17.25,12.254,5.45,193.528,4.458
2011-03-30,182.805,86.5,63.458,51.5,4.792,15.139,16.979,1.84,,6.208,23.91,19.65,16.065,12.8,187.597,2.708
2011-03-31,184.639,92.5,56.729,21.5,3.93,10.549,12.354,1.806,,1.942,13.521,13.7,11.117,7.55,188.569,3.167
2011-04-01,188.414,73.0,53.292,22.5,15.095,37.646,51.528,13.882,,6.834,34.257,19.9,12.812,6.2,203.51,6.208
2011-04-02,188.042,69.0,57.854,44.5,11.347,23.542,28.167,4.625,,3.036,32.0,19.05,13.61,9.3,199.389,4.833
2011-04-03,186.097,68.0,55.666,42.0,5.514,12.139,14.618,2.479,,2.078,17.743,14.45,10.804,8.1,191.611,3.583
2011-04-04,187.478,60.0,44.708,30.5,5.648,14.411,18.703,4.293,,1.431,7.238,14.05,9.654,4.3,193.126,3.391
2011-04-05,188.597,62.5,38.667,19.5,7.014,21.09,27.861,6.771,,2.208,11.014,15.6,10.612,6.7,195.611,4.083
2011-04-06,188.856,70.0,53.896,39.0,11.902,22.482,33.42,10.938,,2.146,11.431,18.95,13.812,6.8,200.759,4.522
2011-04-07,184.96,69.5,61.0,47.0,6.325,11.806,14.104,2.299,,2.359,11.042,20.45,17.223,14.2,191.286,2.5
2011-04-08,184.759,95.5,88.604,66.0,13.562,21.061,26.749,5.687,,1.625,16.18,17.45,15.223,13.75,198.32,4.125
2011-04-09,186.861,92.0,63.083,30.5,8.375,15.646,20.778,5.132,,2.092,19.625,20.3,14.812,10.0,195.236,4.75
2011-04-10,190.097,62.5,48.042,28.0,12.472,27.458,33.556,6.097,,5.117,24.854,18.95,13.238,7.4,202.57,6.833
2011-04-11,190.338,74.5,58.229,48.0,11.629,23.609,30.246,6.638,,2.687,26.979,18.2,12.39,7.65,201.967,5.261
2011-04-12,189.332,77.5,54.188,24.0,12.263,23.879,31.773,7.894,,2.53,23.269,16.9,11.771,6.3,201.595,4.478
2011-04-13,189.5,78.0,48.834,17.0,10.667,24.743,33.007,8.264,,4.417,27.153,20.2,13.694,7.3,200.167,4.833
2011-04-14,189.688,72.5,54.042,37.0,13.156,32.639,40.931,8.292,,6.95,41.556,20.3,13.842,8.5,202.845,5.708
2011-04-15,186.942,89.0,74.125,64.0,17.015,30.026,37.3,7.274,,3.522,30.638,18.6,15.756,12.55,203.957,4.125
2011-04-16,188.445,92.0,64.562,42.0,11.806,14.035,21.452,7.417,,1.4,38.34,19.8,16.079,11.05,200.25,4.708
2011-04-17,187.972,76.0,59.25,35.5,9.57,16.542,20.396,3.854,,2.75,17.702,15.85,12.469,7.2,197.542,3.792
2011-04-18,187.835,86.0,56.062,34.5,7.704,19.029,27.268,8.239,,1.252,19.764,18.5,14.506,11.9,195.539,4.913
2011-04-19,188.667,79.5,71.312,55.5,5.486,14.597,20.493,5.896,,0.542,7.056,12.3,9.615,7.65,194.153,3.958
2011-04-20,188.75,85.0,64.104,36.0,6.333,19.604,25.535,5.93,,1.492,12.292,18.65,12.223,6.4,195.084,3.625
2011-04-21,189.949,81.5,63.771,29.5,11.027,26.094,37.602,11.507,,5.051,25.66,20.0,14.36,7.6,200.977,4.304
2011-04-22,187.028,92.5,79.479,64.0,7.444,18.604,23.729,5.125,,3.292,25.61,18.25,15.681,14.1,194.472,3.167
2011-04-23,187.236,96.0,71.562,44.0,6.181,14.722,19.611,4.889,,1.6,17.569,18.45,15.142,10.1,193.417,4.417
2011-04-24,190.556,85.5,64.729,39.5,6.819,20.632,26.951,6.319,,2.367,28.333,17.25,13.481,9.25,197.375,5.917
2011-04-25,189.082,81.5,53.104,23.0,8.97,23.935,31.022,7.087,,2.348,23.91,18.95,14.66,10.45,198.052,4.304
2011-04-26,186.945,86.5,66.458,51.0,10.292,24.917,31.375,6.459,,4.317,30.742,21.5,16.652,11.2,197.236,3.333
2011-04-27,184.569,94.0,81.188,61.0,9.611,22.889,30.32,7.431,,3.017,32.229,20.75,16.377,11.6,194.18,3.958
2011-04-28,188.164,89.0,62.0,40.0,7.077,16.743,23.139,6.396,,1.891,24.328,18.25,13.94,9.6,195.241,4.5
2011-04-29,189.681,86.0,62.27,32.5,12.014,21.674,30.701,9.028,,3.208,19.653,20.6,14.238,8.1,201.694,4.125
2011-04-30,185.25,95.0,78.354,65.5,7.264,11.514,14.236,2.722,,4.183,24.924,22.3,18.583,15.35,192.514,1.917
2011-05-01,184.583,96.5,68.708,27.0,7.903,13.868,18.048,4.181,,2.258,58.743,23.7,18.542,13.45,192.486,3.292
2011-05-02,189.338,78.5,62.875,46.0,10.091,19.591,26.803,7.212,,3.15,139.736,21.5,16.631,11.4,199.429,4.957
2011-05-03,191.564,80.0,73.006,61.0,21.056,31.161,47.769,16.608,,7.318,122.779,18.55,15.366,12.5,212.62,7.167
2011-05-04,190.709,85.5,61.666,33.5,16.125,22.75,30.083,7.334,,6.425,80.132,22.4,16.615,10.8,206.833,5.208
2011-05-05,189.013,66.0,54.104,39.5,14.267,15.757,19.438,3.681,,3.842,35.84,23.05,18.671,14.85,203.28,5.5
2011-05-06,185.93,76.0,64.604,53.5,7.5,15.292,17.965,2.674,,3.092,29.778,21.7,18.798,15.35,193.431,3.125
2011-05-07,183.569,94.5,76.292,58.0,8.222,14.93,18.0,3.069,,2.642,16.389,23.35,19.685,17.2,191.792,2.792
2011-05-08,184.75,94.0,79.146,58.0,13.139,24.528,32.681,8.153,,4.083,42.986,25.4,21.225,18.35,197.889,4.458
2011-05-09,184.585,87.5,76.02,58.0,13.934,20.312,31.399,11.087,,5.14,38.688,26.65,22.062,17.5,198.518,4.0
2011-05-10,180.264,99.0,95.916,88.0,22.264,18.688,51.438,32.75,,2.492,28.799,22.35,21.365,20.6,202.528,4.0
2011-05-11,178.893,99.0,99.0,99.0,16.987,18.486,43.361,24.875,,1.355,13.846,22.0,21.298,20.4,195.88,3.125
2011-05-12,178.694,99.0,94.5,84.0,10.833,18.069,39.632,21.562,,1.3,37.798,21.9,20.379,17.75,189.528,3.875
2011-05-13,185.389,90.5,56.104,33.0,9.486,20.75,28.452,7.701,,2.417,50.229,23.25,19.212,14.95,194.875,3.875
2011-05-14,187.25,76.5,45.75,17.5,7.75,20.243,25.153,4.91,,2.9,31.576,26.2,19.59,13.25,195.0,3.917
2011-05-15,188.806,74.0,50.646,22.5,10.75,20.708,24.375,3.667,,5.675,32.236,25.05,19.198,13.15,199.556,3.583
2011-05-16,189.232,72.0,55.104,37.0,14.466,37.828,47.454,9.626,,7.4,40.868,23.8,19.081,14.45,203.697,5.565
2011-05-17,187.198,76.5,56.646,27.5,10.547,25.397,32.486,7.088,,2.958,31.924,24.8,19.288,15.2,197.744,4.217
2011-05-18,187.6,67.0,44.625,24.0,14.702,30.139,38.479,8.34,,4.625,21.493,25.5,19.275,12.8,202.303,4.375
2011-05-19,184.861,79.0,67.25,54.0,6.875,14.243,16.625,2.382,,2.625,31.43,24.8,21.448,17.55,191.736,2.75
2011-05-20,181.889,83.5,70.375,59.0,6.764,13.549,17.681,4.132,,2.7,16.896,25.7,22.683,20.65,188.653,2.583
2011-05-21,178.028,92.0,79.729,65.5,7.056,10.326,15.951,5.625,,3.942,11.507,26.95,23.55,21.05,185.083,1.833
2011-05-22,180.695,96.0,79.083,60.0,9.833,15.681,22.93,7.25,,2.55,16.195,24.75,21.767,20.15,190.528,2.875
2011-05-23,185.351,93.0,78.396,57.0,6.037,9.956,14.804,4.848,,0.513,9.757,20.5,17.529,14.65,191.388,3.217
2011-05-24,185.375,89.0,69.125,48.0,6.514,11.549,14.757,3.209,,0.916,5.366,24.6,19.158,14.95,191.889,2.958
2011-05-25,186.022,83.0,64.812,48.5,10.198,18.326,24.188,5.861,,2.242,12.049,24.65,20.604,16.3,196.221,3.667
2011-05-26,186.561,93.5,83.542,72.0,6.572,17.982,21.717,3.735,,1.167,16.048,19.6,17.808,16.65,193.134,3.417
2011-05-27,187.347,95.5,87.5,78.0,10.069,18.59,27.778,9.188,,0.45,16.604,19.85,18.717,17.7,197.417,5.125
2011-05-28,189.847,98.0,96.98,94.5,23.472,28.653,50.799,22.146,,1.108,11.729,18.85,18.288,17.7,213.319,8.0
2011-05-29,185.07,98.5,87.229,70.5,8.75,14.042,19.736,5.694,,1.075,10.229,20.8,18.831,16.2,193.82,3.833
2011-05-30,184.353,81.5,72.438,58.0,4.794,11.254,16.138,4.884,,1.096,9.236,21.5,17.488,15.1,189.147,3.261
2011-05-31,184.75,86.5,74.166,64.5,11.708,24.229,42.782,18.553,,3.567,10.174,21.1,18.394,13.95,196.458,5.042
2011-06-01,183.036,94.5,79.02,68.0,6.917,16.19,21.509,5.319,,2.133,19.354,24.2,21.317,18.45,189.953,3.087
2011-06-02,184.019,90.0,77.562,62.0,7.327,20.62,32.096,11.476,,3.875,34.25,25.85,21.981,18.95,191.347,3.583
2011-06-03,180.806,86.0,73.938,57.5,5.02,16.933,23.2,6.267,,3.425,20.736,25.85,22.69,19.8,185.826,3.042
2011-06-04,182.07,91.0,74.938,55.5,7.417,18.57,29.083,10.514,,4.433,31.514,26.65,22.798,19.35,189.486,3.958
2011-06-05,180.111,90.0,80.396,67.0,4.347,14.5,19.368,4.868,,2.492,18.708,23.75,21.598,18.75,184.458,3.042
2011-06-06,185.243,90.0,71.646,48.0,15.193,27.993,42.094,14.102,,5.404,26.274,27.35,21.773,17.15,200.436,5.522
2011-06-07,183.625,97.0,86.542,71.5,8.125,21.243,32.153,10.91,,2.35,29.646,22.35,20.135,18.35,191.75,4.292
2011-06-08,186.243,97.0,89.312,69.5,14.659,29.549,46.507,16.958,,3.483,20.722,23.65,20.233,18.35,200.902,6.417
2011-06-09,184.611,92.0,82.375,70.5,9.583,20.368,32.982,12.614,,3.536,25.776,25.75,23.025,20.35,194.194,3.625
2011-06-10,184.931,98.0,90.875,79.5,10.931,18.208,23.632,5.424,,2.9,33.514,24.2,21.998,19.95,195.861,3.083
2011-06-11,182.305,99.0,92.5,78.5,16.431,27.514,42.59,15.076,,2.542,15.847,24.45,21.794,20.65,198.736,5.25
2011-06-12,186.861,97.5,95.958,93.5,19.097,24.549,43.771,19.222,,1.867,22.854,22.1,20.715,18.75,205.958,5.0
2011-06-13,185.505,97.0,88.104,76.5,12.48,28.341,49.068,20.726,,2.835,24.41,23.25,20.804,18.6,197.985,5.478
2011-06-14,188.903,90.0,76.229,62.0,11.5,29.347,38.785,9.438,,2.525,52.82,24.95,21.996,18.5,200.403,5.958
2011-06-15,188.29,89.5,77.646,67.0,12.29,22.763,32.45,9.687,,3.258,41.549,24.05,21.588,19.35,200.58,4.783
2011-06-16,185.611,97.5,95.042,91.5,11.639,20.632,28.555,7.924,,0.617,12.826,20.35,19.4,18.6,197.25,4.833
2011-06-17,187.764,97.0,85.208,69.0,16.403,27.07,43.25,16.18,,4.658,13.903,25.0,21.677,18.7,204.167,6.042
2011-06-18,186.569,95.5,90.708,83.0,14.0,29.82,42.458,12.639,,5.308,23.215,23.1,21.631,20.8,200.569,5.458
2011-06-19,185.875,97.5,93.562,85.0,11.111,18.597,24.861,6.264,,1.983,16.861,22.65,21.279,20.35,196.986,4.375
2011-06-20,181.404,98.0,92.917,84.5,10.234,15.841,21.66,5.819,,1.558,9.17,23.85,22.238,20.85,191.638,2.739
2011-06-21,180.682,98.0,85.104,67.5,13.295,23.007,37.292,14.285,,3.617,19.208,28.65,24.652,21.0,193.976,3.708
2011-06-22,179.232,92.5,83.48,67.0,14.256,17.174,36.708,19.535,,4.64,25.464,29.2,25.946,23.8,193.488,2.875
2011-06-23,178.083,93.0,81.938,70.0,12.319,12.104,30.333,18.229,,3.7,22.521,29.15,26.612,24.4,190.403,2.375
2011-06-24,176.958,90.0,78.75,62.5,12.167,10.896,23.59,12.694,,5.417,27.396,30.95,27.467,24.65,189.125,2.042
2011-06-25,176.125,95.0,81.292,65.5,8.805,7.014,16.43,9.417,,1.642,17.278,30.95,27.773,25.55,184.931,1.542
2011-06-26,175.361,94.5,86.812,81.0,6.945,4.674,9.375,4.702,,1.792,15.146,27.75,26.598,25.0,182.306,1.042
2011-06-27,176.71,98.0,95.375,90.5,10.016,15.788,25.459,9.671,,2.304,21.16,25.55,24.35,22.5,186.726,2.913
2011-06-28,177.355,98.0,83.812,66.5,11.594,13.454,30.296,16.842,,5.292,27.292,29.85,26.442,23.75,188.949,2.957
2011-06-29,177.701,90.0,79.584,66.0,15.334,15.125,31.889,16.764,,4.208,28.861,31.85,27.829,25.25,193.034,3.0
2011-06-30,177.153,96.5,82.792,62.0,13.167,17.507,32.583,15.076,,4.283,28.451,32.0,26.935,24.2,190.319,3.125
2011-07-01,180.097,99.0,92.25,84.5,13.375,19.167,34.41,15.243,,1.608,46.222,26.6,25.106,23.4,193.472,4.875
2011-07-02,181.25,91.5,83.771,69.5,15.375,26.222,38.361,12.139,,3.875,55.986,30.15,26.579,24.9,196.625,4.958
2011-07-03,179.181,94.0,83.562,71.5,10.875,14.677,19.712,5.035,,3.683,35.222,28.8,26.658,24.8,190.055,2.833
2011-07-04,180.203,99.0,89.875,77.5,14.072,25.148,40.567,15.419,,2.86,23.89,27.05,25.331,23.1,194.275,4.174
2011-07-05,189.305,95.0,72.52,42.5,12.986,25.42,34.556,9.136,,2.776,43.987,31.2,25.706,21.9,202.292,4.625
2011-07-06,185.59,99.0,89.021,74.5,11.959,21.493,28.674,7.18,,1.925,23.417,24.8,23.177,21.6,197.549,3.167
2011-07-07,177.847,99.0,92.688,79.5,11.097,13.764,24.736,10.972,,2.825,17.771,26.95,24.592,22.8,188.944,1.792
2011-07-08,175.875,95.0,89.083,82.0,9.556,10.562,22.486,11.924,,2.692,19.348,27.95,26.327,24.4,185.43,1.708
2011-07-09,175.153,91.5,81.146,70.5,6.292,6.611,16.452,9.84,,2.133,11.34,30.55,28.027,26.15,181.444,1.375
2011-07-10,176.028,86.5,70.416,49.5,7.236,6.243,13.972,7.729,,3.367,6.931,32.65,28.906,26.0,183.264,1.5
2011-07-11,176.037,85.0,72.125,57.5,13.048,10.79,24.203,13.413,,4.339,11.07,31.8,28.373,24.85,189.086,2.261
2011-07-12,176.819,83.5,70.271,53.0,10.885,10.454,23.036,12.582,,4.025,13.035,32.75,29.01,26.05,187.703,1.913
2011-07-13,176.718,83.0,75.625,65.5,10.044,11.702,21.166,9.465,,2.592,9.938,29.85,27.633,25.9,186.763,2.0
2011-07-14,175.709,83.0,69.75,51.5,10.028,9.569,19.66,10.09,,3.567,10.979,31.05,28.21,25.75,185.736,2.042
2011-07-15,175.514,83.5,71.0,52.5,13.458,10.625,23.299,12.674,,4.142,10.361,32.7,28.738,25.75,188.972,2.583
2011-07-16,176.111,84.5,68.0,48.0,16.736,10.68,21.215,10.535,,5.608,13.32,33.9,28.977,24.75,192.847,2.25
2011-07-17,176.472,84.5,71.208,58.0,15.0,17.806,23.375,5.569,,3.908,27.951,33.05,29.656,26.1,191.472,3.25
2011-07-18,176.224,83.5,71.208,61.0,13.262,6.746,9.406,2.659,,1.391,11.118,30.85,29.073,27.1,189.486,1.478
2011-07-19,173.486,89.0,70.646,62.5,11.222,5.035,9.646,4.611,,0.719,6.761,30.35,28.548,25.2,184.708,1.292
2011-07-20,177.941,79.5,72.52,65.5,13.236,10.652,20.319,9.667,,1.984,8.68,30.05,27.704,25.65,191.177,2.542
2011-07-21,182.458,80.0,67.48,54.0,14.222,10.757,19.917,9.16,,1.625,6.958,32.0,27.623,24.7,196.681,2.125
