date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-09-25,6.037,10.0168,3.9798,4.442875,,,192.0,2.478,7.167,199.167
2012-09-26,7.703,11.274799999999999,3.5718000000000005,4.126375,,,192.696,2.625,6.957,199.652
2012-09-27,7.9666,11.8416,3.8748000000000005,4.974,,,194.417,2.167,7.958,202.375
2012-09-28,10.3166,13.4916,3.175,5.916625,,,199.542,3.083,8.542,208.083
2012-09-29,13.3082,17.225,3.9168,5.760375,,,198.417,4.667,12.083,210.5
2012-09-30,5.3356,6.668200000000001,1.3326,2.8123750000000003,,,185.0,2.125,5.957,190.957
2012-10-01,8.14,11.2126,3.0728,3.416875,,,186.0,2.458,4.143,190.143
2012-10-02,6.9914000000000005,11.7166,4.725,4.89575,,,,2.652,,
2012-10-03,6.081,9.8034,3.7226,4.55725,,,190.286,2.333,9.143,199.429
2012-10-04,5.4714,8.803,3.3312,3.693125,,,190.917,2.087,7.625,198.542
2012-10-05,9.8916,14.325,4.433400000000001,4.651,,,204.542,2.083,7.542,212.083
2012-10-06,11.7918,16.6248,4.8336,3.43225,,,202.375,3.5,17.667,220.042
2012-10-07,3.8048,5.4858,1.6811999999999998,3.395875,,,197.391,2.625,7.696,205.087
2012-10-08,4.701,6.7196,2.0183999999999997,3.59375,,,198.042,2.375,7.667,205.708
2012-10-09,9.622800000000002,14.399000000000001,4.776,4.508625,,,193.25,2.043,8.042,201.292
2012-10-10,10.651599999999998,15.674199999999999,5.0226,5.441,,,193.417,2.458,10.208,203.625
2012-10-11,9.1916,13.2918,4.100199999999999,5.661375,,,187.609,3.208,8.696,196.304
2012-10-12,6.7086,10.8582,4.15,3.89575,,,190.333,2.542,8.958,199.292
2012-10-13,6.574800000000001,9.591800000000001,3.0168,4.453125,,,192.042,2.333,8.917,200.958
2012-10-14,7.24,9.276399999999999,2.0364,5.369875,,,192.125,3.333,14.042,206.167
2012-10-15,9.530199999999999,14.473399999999998,4.9434,5.671875,,,191.783,3.625,11.957,203.739
2012-10-16,10.2584,13.975,3.7168,5.520875,,,193.0,2.957,9.167,202.167
2012-10-17,9.0714,13.436600000000002,4.365399999999999,4.22375,,,184.458,2.25,7.25,191.708
2012-10-18,6.808400000000001,10.8414,4.0329999999999995,2.822875,,,186.625,2.708,8.667,195.292
2012-10-19,6.566599999999999,11.0748,4.5084,2.8123750000000003,,,187.783,2.625,8.87,196.652
2012-10-20,9.916599999999999,13.8084,3.8918,5.323125,,,190.208,3.667,10.292,200.5
2012-10-21,10.9606,13.692000000000002,2.7316,7.088375,,,189.625,4.083,11.583,201.208
2012-10-22,13.462800000000001,17.8582,4.3956,6.227625,,,189.458,3.875,12.542,202.0
2012-10-23,6.654000000000001,8.788599999999999,2.1346,3.7188749999999997,,,188.091,3.273,6.318,194.409
2012-10-24,8.3536,13.0858,4.7324,3.57275,,,188.292,3.292,6.75,195.042
2012-10-25,14.2,20.7,6.5001999999999995,5.474,,,188.208,3.708,12.083,200.292
2012-10-26,15.956999999999999,22.6762,6.718999999999999,5.24475,,,187.25,4.417,12.875,200.125
2012-10-27,10.633199999999999,14.3252,3.6915999999999998,3.9063749999999997,,,189.348,4.208,15.478,204.826
2012-10-28,6.3591999999999995,8.1998,1.8405999999999998,4.083375,,,183.667,2.792,5.625,189.292
2012-10-29,6.5022,9.9916,3.4896000000000003,2.9375,,,186.333,3.833,7.917,194.25
2012-10-30,8.1568,12.656600000000001,4.4996,4.38025,,,187.292,4.261,10.25,197.542
2012-10-31,7.3194,11.271,3.9516,3.28625,,,190.261,3.042,7.913,198.174
2012-11-01,7.033199999999999,9.758199999999999,2.725,3.83325,,,190.167,2.75,4.417,194.583
2012-11-02,5.2084,9.15,3.9417999999999997,2.5311250000000003,,,192.417,3.333,6.833,199.25
2012-11-03,4.35,6.9084,2.5582000000000003,2.8280000000000003,,,192.708,3.458,7.708,200.417
2012-11-04,6.6926000000000005,8.6272,1.9344000000000001,2.791625,,,190.13,3.208,8.087,198.217
2012-11-05,14.804599999999999,22.6312,7.826599999999999,3.276875,,,190.609,4.478,15.0,205.609
2012-11-06,10.279399999999999,13.3222,3.043,4.40975,,,189.542,4.826,10.917,200.458
2012-11-07,9.5514,12.0532,2.5016,5.072875,,,189.75,4.042,6.25,196.0
2012-11-08,11.5248,15.633199999999999,4.1084000000000005,5.05725,,,188.125,4.708,10.042,198.167
2012-11-09,9.4168,14.383199999999999,4.9668,3.7811250000000003,,,189.261,4.125,13.0,202.261
2012-11-10,7.066800000000001,11.5916,4.525,3.13025,,,188.75,3.417,8.208,196.958
2012-11-11,7.2166,9.591800000000001,2.3752,2.9219999999999997,,,186.208,3.0,13.333,199.542
2012-11-12,5.5424,7.888800000000001,2.3462,4.380125,,,188.208,4.0,5.083,193.292
2012-11-13,8.8924,10.8766,1.984,6.124875,,,188.783,3.826,5.783,194.565
2012-11-14,8.9476,11.9522,3.0046,4.694125,,,188.083,2.417,4.375,192.458
2012-11-15,10.633199999999999,15.491800000000001,4.8584000000000005,4.495,,,189.208,4.333,5.542,194.75
2012-11-16,14.2666,24.3584,10.091800000000001,4.0105,,,189.75,4.208,12.083,201.833
2012-11-17,13.019,17.9644,4.9452,3.733375,,,189.739,4.042,12.609,202.348
2012-11-18,8.85,11.658199999999999,2.8084,4.609375,,,187.333,3.292,5.792,193.125
2012-11-19,8.9606,15.5262,6.565600000000001,3.691375,,,187.208,4.0,7.625,194.833
2012-11-20,8.002199999999998,13.329000000000002,5.3266,3.9048749999999997,,,186.435,3.565,6.87,193.304
2012-11-21,8.9592,13.902199999999999,4.9428,2.9842500000000003,,,189.087,3.0,6.522,195.609
2012-11-22,21.05,31.5416,10.4916,5.1925,,,190.083,4.75,15.042,205.125
2012-11-23,13.05,19.1416,6.0918,3.520875,,,188.292,4.25,12.542,200.833
2012-11-24,6.3834,10.8082,4.425,2.276,,,188.708,3.375,8.375,197.083
2012-11-25,9.5,12.8248,3.325,3.08325,,,188.565,3.25,7.957,196.522
2012-11-26,11.901,16.855200000000004,4.954,2.598875,,,187.125,3.75,8.167,195.292
2012-11-27,8.571000000000002,12.258,3.6870000000000003,3.088625,,,186.375,2.391,3.708,190.083
2012-11-28,12.900200000000002,21.4992,8.5992,3.5625,,,185.5,3.167,7.292,192.792
2012-11-29,22.2584,43.0332,20.775,4.297,,,191.913,5.875,23.565,215.478
2012-11-30,10.7748,20.174799999999998,9.399799999999999,2.525875,,,189.833,4.792,12.208,202.042
2012-12-01,6.808199999999999,11.041599999999999,4.2332,2.802,,,189.792,3.333,5.583,195.375
2012-12-02,6.9582,10.3166,3.3584000000000005,1.874875,,,189.542,3.458,7.542,197.083
2012-12-03,13.7584,23.836000000000002,10.0778,3.290375,,,187.478,3.542,6.043,193.522
2012-12-04,10.156,13.5196,3.3638,4.106,,,188.25,3.13,3.333,191.583
2012-12-05,12.966800000000001,21.041800000000002,8.075,4.8645,,,187.458,4.833,7.667,195.125
2012-12-06,6.425,9.303999999999998,2.8788,3.813875,,,187.217,3.304,2.913,190.13
2012-12-07,14.925,22.425,7.5,5.395875,,,185.375,4.208,7.083,192.458
2012-12-08,10.333400000000001,12.975,2.6418,4.177125,,,186.167,3.75,6.375,192.542
2012-12-09,7.8914,9.4332,1.5416,4.974,,,184.833,3.125,2.667,187.5
2012-12-10,11.613,14.278,2.665,4.838375,,,189.087,2.042,1.652,190.739
2012-12-11,11.1174,14.3112,3.1936,4.932125,,,190.375,3.0,4.0,194.375
2012-12-12,9.633199999999999,15.95,6.316599999999999,2.885375,,,191.25,3.792,5.917,197.167
2012-12-13,14.857999999999999,26.1296,11.271600000000001,3.947875,,,191.958,3.667,8.375,200.333
2012-12-14,26.0166,41.3582,15.3416,4.4375,,,193.0,5.542,19.522,212.522
2012-12-15,20.208199999999998,31.725,11.5166,3.552,,,191.167,5.542,17.167,208.333
2012-12-16,7.2584,10.1334,2.875,3.1355,,,189.75,3.458,4.25,194.0
2012-12-17,15.287599999999998,24.8494,9.562000000000001,3.339875,,,190.708,5.75,11.917,202.625
2012-12-18,10.0964,16.4492,6.3526,3.29725,,,191.826,4.739,11.217,203.043
2012-12-19,7.6334,13.979800000000001,6.3466000000000005,2.223875,,,190.208,3.917,9.125,199.333
2012-12-20,10.6614,18.412200000000002,7.7508,3.401,,,190.565,3.773,9.261,199.826
2012-12-21,16.7748,27.375,10.600200000000001,2.515625,,,190.375,4.167,11.125,201.5
2012-12-22,9.091800000000001,13.325,4.2332,2.854375,,,188.957,4.0,6.217,195.174
2012-12-23,6.575,10.4,3.8251999999999997,3.2498750000000003,,,190.917,3.5,4.792,195.708
2012-12-24,9.473400000000002,11.446200000000001,1.9724,4.57825,,,189.875,2.292,1.417,191.292
2012-12-25,13.8352,20.240000000000002,6.4048,5.234375,,,191.625,4.435,7.25,198.875
2012-12-26,7.816800000000001,11.291599999999999,3.4748000000000006,3.3125,,,188.957,3.292,5.391,194.348
2012-12-27,16.9918,27.6918,10.7,4.749875,,,190.875,5.125,11.917,202.792
2012-12-28,19.291800000000002,25.8166,6.525,3.25,,,192.083,4.917,13.958,206.042
2012-12-29,14.5498,22.3,7.75,4.286375,,,192.083,5.917,10.333,202.417
2012-12-30,13.4916,18.1168,4.625,3.4063749999999997,,,191.522,4.833,11.87,203.391
2012-12-31,4.8378,6.0485999999999995,1.2107999999999999,3.302,,,188.708,2.333,2.792,191.5
2013-01-01,7.5832,8.2834,0.7,5.974125,,,193.957,4.125,5.739,199.696
2013-01-02,7.582599999999999,8.6674,1.0848,5.890625,,,192.792,4.292,5.875,198.667
2013-01-03,11.7584,15.4,3.6415999999999995,4.874750000000001,,,193.958,3.875,7.583,201.542
2013-01-04,11.1334,16.8832,5.75,3.677125,,,194.208,4.083,8.583,202.792
2013-01-05,6.0834,7.9584,1.875,2.6145,,,190.826,2.417,4.304,195.13
2013-01-06,10.9862,15.569399999999998,4.5834,3.442875,,,192.083,3.208,8.125,200.208
2013-01-07,17.0188,25.3514,8.3324,4.026,,,193.75,3.696,11.0,204.75
2013-01-08,21.5584,32.833600000000004,11.275,3.458375,,,193.25,4.75,16.25,209.5
2013-01-09,7.142799999999999,10.222800000000001,3.0797999999999996,2.38025,,,191.348,3.0,5.348,196.696
2013-01-10,7.9652,11.4718,3.5066,2.4,,,192.87,2.826,6.174,199.043
2013-01-11,12.966800000000001,17.475,4.5084,4.901125,,,194.833,4.0,9.083,203.917
2013-01-12,9.125,11.0666,1.9414000000000002,4.885375,,,194.708,3.958,6.292,201.0
2013-01-13,10.93,13.959999999999999,3.0302,5.338625,,,192.522,4.167,7.565,200.087
2013-01-14,17.2052,26.175599999999996,8.970600000000001,4.791625,,,192.042,4.652,14.292,206.333
2013-01-15,13.366800000000001,21.416800000000002,8.05,4.411375,,,191.375,3.792,9.667,201.042
2013-01-16,12.218,19.154,6.9358,3.50525,,,191.25,3.292,8.292,199.542
2013-01-17,10.6,15.666599999999999,5.066599999999999,3.119875,,,191.522,4.125,8.652,200.174
2013-01-18,10.2334,12.9916,2.7582,5.5,,,193.542,4.375,6.625,200.167
2013-01-19,5.5332,7.283199999999999,1.75,2.1405,,,192.833,2.792,4.292,197.125
2013-01-20,17.3158,26.2748,8.958400000000001,3.995,,,193.292,4.0,11.333,204.625
2013-01-21,12.9502,17.6834,4.7332,3.891,,,193.13,4.13,7.348,200.478
2013-01-22,10.3586,15.212200000000001,4.8536,3.791625,,,194.292,4.083,6.792,201.083
2013-01-23,19.0982,27.936,8.8376,5.776,,,194.667,4.167,9.417,204.083
2013-01-24,21.6334,35.3,13.666599999999999,5.8125,,,194.292,4.708,14.917,209.208
2013-01-25,28.5084,45.7416,17.233600000000003,5.932375,,,195.043,6.292,23.783,218.826
2013-01-26,8.5916,10.674800000000001,2.0832,3.354125,,,191.417,3.958,7.583,199.0
2013-01-27,12.2098,18.4098,6.2,3.18225,,,191.208,2.625,5.25,196.458
2013-01-28,18.892000000000003,31.3142,12.4224,5.5935,,,191.435,4.136,16.609,208.043
2013-01-29,19.9084,34.05,14.1418,6.052125,,,192.261,4.208,15.0,207.261
2013-01-30,28.3402,42.411,14.070599999999999,5.213875,,,193.458,5.792,19.5,212.958
2013-01-31,12.4682,15.9248,3.4568,5.041625,,,190.333,3.667,7.625,197.958
2013-02-01,22.4916,31.1918,8.6998,6.22375,,,192.375,4.125,14.5,206.875
2013-02-02,23.4832,29.825,6.3418,7.526125,,,192.957,6.583,15.261,208.217
2013-02-03,20.318400000000004,46.6034,26.285000000000004,7.22675,,,193.458,7.083,20.167,213.625
2013-02-04,5.9246,9.3268,3.4025999999999996,2.734375,,,191.542,2.957,5.042,196.583
2013-02-05,6.5886,10.641200000000001,4.053,2.32375,,,194.478,2.87,5.478,199.957
2013-02-06,11.7878,18.2448,6.456999999999999,2.479125,,,192.043,3.667,11.0,203.043
2013-02-07,10.8092,17.3294,6.5204,2.885375,,,190.542,2.625,5.0,195.542
2013-02-08,9.0,13.3918,4.3918,2.05225,,,188.583,2.5,4.875,193.458
2013-02-09,5.7332,7.966800000000001,2.2334,2.24475,,,188.875,2.583,5.125,194.0
2013-02-10,9.7684,16.092599999999997,6.3244,2.2135,,,193.435,3.333,8.565,202.0
2013-02-11,5.8942,8.4674,2.5734000000000004,1.78125,,,192.917,2.826,6.042,198.958
2013-02-12,9.0748,15.325,6.25,2.13025,,,191.958,3.208,7.583,199.542
2013-02-13,5.8536,9.926,4.0724,1.765625,,,191.75,2.583,5.333,197.083
2013-02-14,12.5802,18.7198,6.1394,2.265625,,,191.043,2.792,6.696,197.739
2013-02-15,6.45,8.166599999999999,1.7166000000000001,2.448125,,,189.417,2.417,4.917,194.333
2013-02-16,8.091800000000001,9.6082,1.5168,4.349,,,192.208,3.208,5.292,197.5
2013-02-17,13.5886,22.554,8.965399999999999,4.89025,,,194.667,5.042,10.083,204.75
2013-02-18,5.781000000000001,9.7264,3.9454000000000002,2.114375,,,191.087,2.957,3.652,194.739
2013-02-19,7.595400000000001,12.6952,5.100199999999999,2.42775,,,190.913,3.13,5.174,196.087
2013-02-20,10.7986,15.965,5.1664,3.0885,,,190.958,3.25,7.875,198.833
2013-02-21,12.35,19.1612,6.8111999999999995,4.296875,,,192.333,3.417,8.667,201.0
2013-02-22,10.4582,13.9834,3.525,3.3280000000000003,,,192.792,3.083,6.458,199.25
2013-02-23,9.8584,12.2416,2.3832,4.046875,,,191.739,2.833,6.739,198.478
2013-02-24,19.8956,26.241000000000003,6.3452,6.218875,,,191.792,3.25,8.917,200.708
2013-02-25,21.904000000000003,34.7144,12.8102,7.145875,,,194.375,5.217,12.75,207.125
2013-02-26,23.4916,28.4084,4.9166,8.7655,,,197.417,5.958,13.042,210.458
2013-02-27,21.204,24.5168,3.3128,4.0885,,,191.652,4.292,10.826,202.478
2013-02-28,21.9732,33.7498,11.7764,6.736625,,,190.292,4.292,10.625,200.917
2013-03-01,19.7084,24.4666,4.7584,5.385375,,,194.417,4.75,11.458,205.875
2013-03-02,11.5002,14.1998,2.7001999999999997,4.109375,,,192.833,4.542,10.833,203.667
2013-03-03,6.6373999999999995,10.2998,3.6623999999999994,2.89925,,,192.043,2.5,4.87,196.913
2013-03-04,16.8258,22.997400000000003,6.1714,4.5955,,,193.208,3.217,9.583,202.792
2013-03-05,13.716800000000001,18.1082,4.3918,3.14575,,,191.458,3.583,9.0,200.458
2013-03-06,6.0808,9.8908,3.81,2.4565,,,192.261,3.0,4.739,197.0
2013-03-07,7.8458,11.5138,3.668,3.6879999999999997,,,190.957,3.083,4.391,195.348
2013-03-08,10.65,13.025,2.375,5.29175,,,191.625,3.333,5.25,196.875
2013-03-09,7.5334,8.9416,1.4083999999999999,5.260375,,,190.625,3.917,5.458,196.083
2013-03-10,5.7472,8.8826,3.1356,2.7501249999999997,,,190.458,2.792,8.5,198.958
2013-03-11,14.133199999999999,17.7874,3.654,6.567625,,,191.522,3.261,6.565,198.087
2013-03-12,22.1666,30.7916,8.6252,10.422,,,190.583,4.25,11.417,202.0
2013-03-13,18.298,29.7628,11.465,4.13025,,,186.958,3.87,11.5,198.458
2013-03-14,6.0364,9.116800000000001,3.0804,3.2255000000000003,,,187.792,2.792,3.917,191.708
2013-03-15,10.825,13.6916,2.8666,4.80725,,,191.522,3.375,5.783,197.304
2013-03-16,10.508199999999999,11.6,1.0916000000000001,6.703,,,193.625,4.25,9.292,202.917
2013-03-17,23.172,31.0022,7.83,10.489125,,,193.25,4.417,10.333,203.583
2013-03-18,19.2294,25.981600000000004,6.752199999999999,8.578125,,,191.292,4.87,12.458,203.75
2013-03-19,15.4642,19.9362,4.472199999999999,6.212625,,,193.667,4.261,9.048,202.714
2013-03-20,14.7196,19.2378,4.5182,4.39675,,,190.542,4.458,9.5,200.042
2013-03-21,3.5838,5.4266,1.8425999999999998,2.484375,,,190.917,2.458,3.167,194.083
2013-03-22,11.0084,14.158600000000002,3.15,6.13025,,,192.875,4.208,5.042,197.917
2013-03-23,12.741800000000001,14.4084,1.6667999999999998,7.072875,,,194.0,4.792,7.304,201.304
2013-03-24,20.165200000000002,27.1014,6.9361999999999995,10.901,,,193.417,4.542,10.333,203.75
2013-03-25,26.145,35.4996,9.3546,13.64575,,,191.083,3.87,11.417,202.5
2013-03-26,32.0668,53.5332,21.4666,8.078125,,,188.5,3.542,13.917,202.417
2013-03-27,12.6828,18.569399999999998,5.8862000000000005,4.802,,,189.435,3.458,8.174,197.609
2013-03-28,20.0406,28.9238,8.8834,9.94275,,,191.917,3.083,8.708,200.625
2013-03-29,16.708199999999998,20.0918,3.3834000000000004,6.906125,,,191.417,3.5,11.208,202.625
2013-03-30,7.3831999999999995,8.916599999999999,1.5333999999999999,3.7030000000000003,,,186.542,3.0,5.542,192.083
2013-03-31,8.0634,10.521,2.4576000000000002,3.833125,,,191.304,3.458,6.826,198.13
2013-04-01,13.301400000000001,16.9188,3.6174,3.1435,,,190.792,2.625,6.75,197.542
2013-04-02,28.6336,39.3728,10.7392,3.620875,,,192.5,4.696,18.208,210.708
2013-04-03,8.3486,10.895199999999999,2.5466,2.5885,,,188.0,3.042,6.875,194.875
2013-04-04,27.0106,41.214999999999996,14.204399999999998,5.536625,,,190.87,4.125,11.13,202.0
2013-04-05,28.3936,38.567,10.1732,7.1445,,,192.391,4.696,16.696,209.087
2013-04-06,9.4916,11.25,1.7584,3.20825,,,184.625,2.125,5.833,190.458
2013-04-07,4.449800000000001,5.2582,0.8084,3.015625,,,187.458,2.167,3.792,191.25
2013-04-08,11.0678,13.780199999999999,2.7128,5.463375,,,191.0,2.833,6.875,197.875
2013-04-09,11.9442,16.316,4.3716,6.708375,,,190.217,2.522,6.217,196.435
2013-04-10,6.5926,8.4878,1.8954,5.937625,,,191.583,2.875,5.5,197.083
2013-04-11,10.6908,12.377199999999998,1.6864000000000001,5.869625,,,191.875,3.292,5.5,197.375
2013-04-12,9.4334,12.0084,2.575,5.7395,,,191.917,3.375,6.583,198.5
2013-04-13,11.1584,13.599799999999998,2.4417999999999997,6.046875,,,189.826,2.667,5.652,195.478
2013-04-14,15.325,18.8084,3.4834000000000005,8.3125,,,189.5,3.042,9.208,198.708
2013-04-15,13.663400000000001,16.631800000000002,2.968,6.98875,,,187.5,3.083,6.542,194.042
2013-04-16,24.8016,38.4776,13.6758,9.947714285714286,,,187.542,3.174,11.167,198.708
2013-04-17,16.0888,22.769799999999996,6.681,6.309428571428571,,,190.826,3.5,13.043,203.87
2013-04-18,12.682599999999999,20.548399999999997,7.866,8.761999999999999,,,187.364,3.042,9.0,196.364
2013-04-19,3.9928,6.1736,2.1808,3.8652857142857147,,,190.364,2.409,3.864,194.227
2013-04-20,7.0416,9.5166,2.475,3.3154285714285714,,,191.875,2.833,7.125,199.0
2013-04-21,2.7164,4.1584,1.4418,2.1368571428571426,,,190.292,2.208,3.5,193.792
2013-04-22,12.1032,16.1044,4.0016,5.708428571428572,,,192.958,3.0,6.75,199.708
2013-04-23,21.054000000000002,26.411199999999997,5.3574,5.744,,,190.304,3.304,11.348,201.652
2013-04-24,18.0352,23.2418,5.2066,3.3689999999999998,,,186.75,3.875,11.583,198.333
2013-04-25,14.914600000000002,20.7286,5.814,6.714142857142858,,,186.75,3.167,7.458,194.208
2013-04-26,7.5165999999999995,8.7668,1.25,6.136857142857143,,,188.583,3.542,5.333,193.917
2013-04-27,13.3084,16.1084,2.8002,7.845428571428571,,,191.348,3.75,7.957,199.304
2013-04-28,9.9832,11.4334,1.45,7.756,,,191.167,3.333,7.167,198.333
2013-04-29,14.64,17.0122,2.3726,8.059714285714286,,,192.083,3.375,10.125,202.208
2013-04-30,10.3208,12.6184,2.2976,4.543714285714286,,,189.125,3.261,8.542,197.667
2013-05-01,6.0344,8.781600000000001,2.747,3.125,,,189.087,2.708,6.304,195.391
2013-05-02,8.099,11.652800000000001,3.5534,4.933285714285715,,,189.913,3.478,8.783,198.696
2013-05-03,10.9416,13.075,2.1334,6.184571428571429,,,190.583,3.375,6.958,197.542
2013-05-04,9.7166,12.2334,2.5166,5.940285714285714,,,191.125,3.75,8.417,199.542
2013-05-05,8.116800000000001,9.7498,1.6334,5.9761428571428565,,,190.708,3.25,6.917,197.625
2013-05-06,10.9652,12.8084,1.843,7.779857142857144,,,188.652,3.167,7.304,195.957
2013-05-07,5.191599999999999,7.6732,2.4816,4.487857142857143,,,187.458,2.217,5.042,192.5
2013-05-08,12.1074,15.781799999999999,3.6746000000000003,7.497857142857143,,,188.458,2.375,7.542,196.0
2013-05-09,22.274,29.7502,7.4764,10.916714285714287,,,189.208,4.458,13.25,202.458
2013-05-10,26.2582,34.75,8.491800000000001,7.4477142857142855,,,190.87,4.417,16.435,207.304
2013-05-11,18.85,26.95,8.1,6.25,,,188.25,4.25,13.583,201.833
2013-05-12,16.975,21.8082,4.8334,9.321428571428571,,,189.083,3.792,10.417,199.5
2013-05-13,20.4702,30.875999999999998,10.405800000000001,13.076857142857142,,,189.417,3.458,12.167,201.583
2013-05-14,25.6718,36.9996,11.328,10.762857142857143,,,187.913,2.652,10.826,198.739
2013-05-15,16.987599999999997,21.8142,4.8264000000000005,9.654714285714286,,,186.417,2.417,9.583,196.0
2013-05-16,9.193200000000001,12.4962,3.3031999999999995,5.595285714285715,,,187.917,2.375,8.167,196.083
2013-05-17,11.4718,15.7696,4.298,6.257875,,,188.792,2.292,7.458,196.25
2013-05-18,10.7416,13.4332,2.6916,5.901125,,,187.739,2.375,9.0,196.739
2013-05-19,9.0084,10.8166,1.8084,4.54175,,,183.792,2.042,6.333,190.125
2013-05-20,10.0586,12.505799999999999,2.4472,6.135375,,,184.75,2.875,7.375,192.125
2013-05-21,15.2614,18.333199999999998,3.0716,9.796875,,,189.208,4.348,10.958,200.167
2013-05-22,19.9836,23.4416,3.4576000000000002,10.6875,,,190.87,3.708,12.783,203.652
2013-05-23,21.269,24.699199999999998,3.4304,10.880125,,,190.417,3.208,11.875,202.292
2013-05-24,18.9752,26.0166,7.0418,9.401125,,,190.0,2.375,10.542,200.542
2013-05-25,11.9416,14.0418,2.1,7.734125000000001,,,189.667,2.417,10.0,199.667
2013-05-26,7.7166,8.8584,1.1418,6.801875,,,187.478,2.083,7.565,195.043
2013-05-27,9.235,10.906600000000001,1.672,5.73775,,,186.167,1.625,4.75,190.917
2013-05-28,6.2612,7.748599999999999,1.4872,3.9591250000000002,,,184.292,1.0,3.625,187.917
2013-05-29,15.479,27.22925,11.75,6.901,,,181.708,1.667,4.917,186.625
2013-05-30,16.475250000000003,18.54525,2.07025,8.645875,,,191.087,4.375,10.348,201.435
2013-05-31,20.25,30.95825,10.70825,7.666625,,,190.458,3.292,11.375,201.833
2013-06-01,12.344,15.65625,3.3125,5.61975,,,190.25,3.208,11.167,201.417
2013-06-02,11.604,14.03125,2.427,6.7135,,,190.292,2.833,9.917,200.208
2013-06-03,20.51275,26.22175,5.70875,9.302125,,,190.217,4.042,13.087,203.304
2013-06-04,14.347999999999999,19.06525,4.717499999999999,7.526375,,,189.524,2.333,9.476,199.0
2013-06-05,16.72925,25.3125,8.5835,6.635375,,,188.625,2.375,9.208,197.833
2013-06-06,11.73,15.82775,4.09775,6.7135,,,188.625,2.417,9.375,198.0
2013-06-07,14.134,17.5475,3.4135,8.515625,,,187.87,2.667,9.913,197.783
2013-06-08,14.97925,17.3645,2.38525,8.573,,,187.375,2.542,8.208,195.583
2013-06-09,9.9895,11.7605,1.77075,6.4115,,,187.083,2.667,10.542,197.625
2013-06-10,6.84225,9.158,2.3155,5.63925,,,183.385,1.667,12.077,195.462
2013-06-11,13.64825,18.40575,4.7575,5.769125,,,183.0,1.652,6.0,189.0
2013-06-12,10.3855,14.58325,4.198,7.0365,,,181.417,1.625,8.083,189.5
2013-06-13,15.9185,22.305999999999997,6.3875,9.317625,,,181.375,3.208,12.458,193.833
2013-06-14,19.6392,27.428800000000003,7.7896,10.610375,,,181.043,1.917,9.913,190.957
2013-06-15,20.6666,27.892000000000003,7.225,6.984375,,,181.833,2.917,10.917,192.75
2013-06-16,11.7914,17.2832,5.4918,6.7605,,,180.167,2.375,8.125,188.292
2013-06-17,15.9124,23.4358,7.5234000000000005,8.849,,,179.292,1.833,7.167,186.458
2013-06-18,18.2286,23.406,5.1774000000000004,8.609375,,,178.696,1.565,7.043,185.739
2013-06-19,11.8484,18.764400000000002,6.9164,6.203125,,,179.0,2.083,6.958,185.958
2013-06-20,14.122,17.9616,3.84,4.062625,,,186.458,2.208,8.458,194.917
2013-06-21,11.1342,15.9712,4.837000000000001,2.648625,,,188.522,3.348,10.739,199.261
2013-06-22,10.8,13.783199999999999,2.9834,4.281125,,,187.542,2.333,8.167,195.708
2013-06-23,19.8416,24.450200000000002,4.6082,6.776125,,,187.25,3.208,8.583,195.833
2013-06-24,13.9832,19.5274,5.5446,5.52075,,,188.583,3.042,9.667,198.25
2013-06-25,15.817599999999999,20.7678,4.95,5.84875,,,188.826,3.565,10.783,199.609
2013-06-26,12.431999999999999,17.2982,4.8662,3.48175,,,184.333,2.5,8.042,192.375
2013-06-27,14.4198,19.0976,4.6777999999999995,5.776,,,187.792,3.417,8.792,196.583
2013-06-28,15.4542,19.7466,4.2928,5.369875,,,189.833,2.875,9.292,199.125
2013-06-29,12.7082,16.9668,4.2582,6.385375,,,188.652,2.375,7.522,196.174
2013-06-30,7.8831999999999995,10.216800000000001,2.3334,4.80725,,,187.958,1.375,5.667,193.625
2013-07-01,11.666,16.1714,4.5054,6.33325,,,187.0,1.583,5.458,192.458
2013-07-02,12.431000000000001,16.8022,4.371,6.369625,,,186.542,1.652,5.458,192.0
2013-07-03,11.5502,15.925,4.3748000000000005,5.495,,,184.696,1.833,7.0,191.696
2013-07-04,19.9726,30.086199999999998,10.113800000000001,6.374875,,,181.292,1.958,7.375,188.667
2013-07-05,14.822,25.1928,10.3706,6.9845,,,178.833,1.333,7.625,186.458
2013-07-06,10.3002,18.1416,7.8416,5.442625,,,181.833,1.792,8.542,190.375
2013-07-07,9.3416,14.3,4.9582,7.18225,,,181.783,2.042,7.043,188.826
2013-07-08,12.350800000000001,20.8956,8.5448,7.878375,,,183.583,1.542,7.625,191.208
2013-07-09,10.815000000000001,19.6736,8.8586,7.8945,,,183.913,1.955,8.609,192.522
2013-07-10,11.958400000000001,16.5334,4.575,8.21875,,,182.542,1.25,6.542,189.083
2013-07-11,12.8252,16.851599999999998,4.026,9.401,,,181.913,1.375,6.174,188.087
2013-07-12,12.0078,18.574199999999998,6.566,8.156375,,,183.5,2.0,7.0,190.5
2013-07-13,11.6914,20.325,8.633199999999999,8.625,,,187.083,2.375,9.0,196.083
2013-07-14,10.6,15.974799999999998,5.3748000000000005,7.00525,,,187.625,3.042,8.375,196.0
