date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2011-02-07,27.123666666666665,50.716,23.592333333333332,1.5,17.539333333333335,,,,,,,12.208
2011-02-08,14.055666666666667,22.180333333333333,8.125,2.042,7.333333333333333,,,,,,,6.5
2011-02-09,15.470999999999998,25.340666666666664,9.869666666666665,1.333,8.677999999999999,,,,,,,8.875
2011-02-10,21.055666666666667,34.514,13.458333333333334,1.875,14.152666666666667,,,,,,,14.458
2011-02-11,17.680666666666667,26.347333333333335,8.666666666666666,2.375,12.916666666666666,,,,,,,11.583
2011-02-12,13.236333333333334,17.958333333333332,4.722333333333333,2.0,12.972333333333333,,,,,,,12.875
2011-02-13,26.048333333333332,41.703,15.654666666666666,2.167,17.542,,,,,,,17.25
2011-02-14,31.083333333333332,77.25,46.166666666666664,1.0,28.555333333333333,,,,,,,20.542
2011-02-15,28.180666666666667,64.74966666666667,36.56933333333333,2.042,25.111,,,,,,,20.375
2011-02-16,19.471999999999998,31.486,12.013666666666666,2.458,12.125,,,,,,,11.083
2011-02-17,15.041666666666666,22.944333333333333,7.902666666666666,2.375,8.963333333333333,,,,,,,7.75
2011-02-18,13.0,19.819666666666667,6.8196666666666665,3.208,9.9375,,,,,,,8.125
2011-02-19,13.597333333333333,18.055333333333333,4.458333333333333,2.25,10.7295,,,,,,,11.458
2011-02-20,25.848333333333333,43.74633333333333,17.897666666666666,2.542,13.731,,,,,,,12.5
2011-02-21,27.583,49.875,22.291666666666668,2.833,17.875,,,,,,,17.417
2011-02-22,29.221999999999998,47.56933333333333,18.347333333333335,4.125,32.2085,,,,,,,28.75
2011-02-23,24.540333333333333,43.120000000000005,18.579666666666665,3.136,30.319666666666667,,,,,,,25.333
2011-02-24,24.208333333333332,33.62533333333334,9.416666666666666,6.458,33.44466666666667,,,,,,,30.0
2011-02-25,25.430666666666667,36.014,10.583333333333334,3.958,34.833333333333336,,,,,,,28.875
2011-02-26,11.278,15.513666666666666,4.236,4.083,10.860999999999999,,,,,,,10.667
2011-02-27,11.403,16.843666666666667,5.440666666666666,3.083,10.666666666666666,,,,,,,9.833
2011-02-28,23.375,34.208333333333336,10.833333333333334,2.958,13.111333333333334,,,,,,,13.542
2011-03-01,31.791666666666668,51.583,19.79133333333333,4.292,23.152666666666665,,,,,,,21.864
2011-03-02,30.66633333333333,60.15266666666667,29.486,2.792,29.708333333333332,,,,,,,22.0
2011-03-03,12.166666666666666,16.083333333333332,3.9163333333333337,5.458,13.722333333333333,,,,,,,12.833
2011-03-04,20.139,26.736,6.597333333333334,3.125,32.75,,,,,,,26.375
2011-03-05,37.17033333333333,65.92999999999999,28.759666666666664,1.958,26.639,,,,,,,16.5
2011-03-06,30.597333333333335,67.083,36.486,3.318,21.222333333333335,,,,,,,14.583
2011-03-07,17.611,24.153000000000002,6.541666666666667,6.125,29.013666666666666,,,,,,,26.833
2011-03-08,27.326666666666668,39.106,11.779333333333334,5.5,30.333333333333332,,,,,,,27.208
2011-03-09,26.152666666666665,37.722,11.569666666666668,2.5,27.75,,,,,,,21.417
2011-03-10,12.903,18.291666666666668,5.389,3.0,13.653,,,,,,,10.042
2011-03-11,7.261333333333333,10.052999999999999,2.7916666666666665,3.0,10.139000000000001,,,,,,,8.708
2011-03-12,12.774000000000001,17.968666666666667,5.194333333333334,2.292,9.569666666666667,,,,,,,8.417
2011-03-13,16.0,23.333333333333332,7.333333333333333,2.375,12.389000000000001,,,,,,,11.583
2011-03-14,26.41633333333333,40.041666666666664,13.625,3.292,14.860999999999999,,,,,,,16.409
2011-03-15,21.444666666666667,31.583333333333332,10.139000000000001,4.375,18.152666666666665,,,,,,,17.25
2011-03-16,21.791666666666668,31.361,9.569333333333335,3.958,18.75,,,,,,,16.708
2011-03-17,33.236333333333334,61.19433333333333,27.95866666666667,2.292,31.111,,,,,,,19.042
2011-03-18,20.666666666666668,33.667,13.0,2.375,18.666666666666668,,,,,,,11.25
2011-03-19,11.257333333333335,15.625666666666666,4.368,3.417,9.055666666666667,,,,,,,8.208
2011-03-20,13.277666666666667,18.472333333333335,5.194333333333334,3.167,11.0,,,,,,,9.542
2011-03-21,13.805666666666667,19.25,5.444333333333333,3.583,11.805666666666667,,,,,,,11.083
2011-03-22,25.666666666666668,44.028,18.361333333333334,3.917,16.278000000000002,,,,,,,14.75
2011-03-23,30.305666666666667,47.565666666666665,17.26033333333333,2.318,24.634,,,,,,,19.208
2011-03-24,18.361333333333334,26.486333333333334,8.125,1.875,10.333333333333334,,,,,,,6.292
2011-03-25,7.500333333333333,9.291666666666666,1.7916666666666667,2.333,11.680666666666667,,,,,,,9.583
2011-03-26,14.381666666666668,20.069333333333333,5.688,2.625,13.680666666666667,,,,,,,11.042
2011-03-27,24.583333333333332,35.382666666666665,10.799666666666667,3.542,16.875,,,,,,,16.292
2011-03-28,23.264,36.56933333333333,13.305666666666667,4.5,25.208333333333332,,,,,,,23.167
2011-03-29,21.458333333333332,29.500333333333334,8.041666666666666,4.417,19.777666666666665,,,,,,,19.083
2011-03-30,25.736,39.611,13.875,5.0,19.513666666666666,,,,,,,17.208
2011-03-31,10.569333333333333,13.736333333333334,3.1663333333333337,2.875,14.485999999999999,,,,,,,9.5
2011-04-01,29.305666666666667,40.77766666666667,11.472333333333333,5.5,18.486,,,,,,,
2011-04-02,20.236,27.361,7.125,6.25,25.944666666666667,,,,,,,
2011-04-03,8.847333333333333,11.110999999999999,2.263666666666667,4.75,10.458333333333334,,,,,,,
2011-04-04,14.792,21.566999999999997,6.7749999999999995,3.625,11.555666666666667,,,,,,,
2011-04-05,18.861333333333334,25.389,6.528,5.333,16.986333333333334,,,,,,,
2011-04-06,24.625,34.125,9.500333333333334,6.667,21.819333333333333,,,,,,,
2011-04-07,22.486,30.097333333333335,7.611,7.0,20.444333333333333,,,,,,,
2011-04-08,16.105999999999998,22.105999999999998,6.0,4.045,20.52433333333333,,,,,,,
2011-04-09,15.25,20.846999999999998,5.597333333333334,3.583,22.430666666666667,,,,,,,
2011-04-10,13.444666666666668,16.527666666666665,3.0833333333333335,6.083,30.361,,,,,,,
2011-04-11,20.170666666666666,27.519666666666666,7.348333333333334,6.458,28.555666666666667,,,,,,,
2011-04-12,16.264,21.75,5.486,4.625,21.083333333333332,,,,,,,
2011-04-13,34.736,46.69433333333333,11.958333333333334,6.625,25.583333333333332,,,,,,,
2011-04-14,30.472333333333335,44.34733333333333,13.875,8.167,29.5,,,,,,,
2011-04-15,30.111,38.541666666666664,8.430333333333332,7.667,35.222,,,,,,,
2011-04-16,14.957999999999998,22.264,7.305666666666667,5.75,29.291666666666668,,,,,,,
2011-04-17,9.333,11.625,2.292,5.125,18.764,,,,,,,
2011-04-18,20.814,30.155666666666665,9.341666666666667,5.417,28.027666666666665,,,,,,,
2011-04-19,17.764,24.375,6.611,3.792,11.389000000000001,,,,,,,
2011-04-20,12.610999999999999,18.208333333333332,5.597,4.208,6.972333333333334,,,,,,,
2011-04-21,24.28,36.92466666666667,12.644666666666666,5.917,17.888666666666666,,,,,,,
2011-04-22,34.583333333333336,50.23333333333333,15.650333333333334,5.091,33.916666666666664,,,,,,,
2011-04-23,13.041666666666666,17.486,4.4446666666666665,2.458,18.402666666666665,,,,,,,
2011-04-24,12.597333333333333,15.707999999999998,3.111333333333333,3.625,17.125,,,,,,,
2011-04-25,22.004666666666665,32.82233333333333,10.817666666666668,3.375,19.41633333333333,,,,,,,
2011-04-26,23.861,37.06933333333333,13.208333333333334,3.75,26.444333333333333,,,,,,,
2011-04-27,11.268,15.258000000000001,3.9896666666666665,4.053,41.19166666666667,,,,,,,
2011-04-28,18.194333333333333,25.5,7.305666666666667,6.167,19.388666666666666,,,,,,,
2011-04-29,16.597333333333335,21.847333333333335,5.250333333333333,5.458,16.25,,,,,,,
2011-04-30,20.847333333333335,29.319333333333333,8.472333333333333,4.958,25.70866666666667,,,,,,,
2011-05-01,10.458,13.180333333333332,2.7223333333333333,3.542,24.569666666666667,,,,,,,
2011-05-02,13.946,19.632666666666665,5.6866666666666665,6.25,98.20833333333333,,,,,,,
2011-05-03,20.583333333333332,26.639,6.0553333333333335,5.583,91.22233333333334,,,,,,,
2011-05-04,13.25,17.833,4.583333333333333,6.333,39.639,,,,,,,
2011-05-05,11.847333333333333,14.430333333333332,2.5833333333333335,7.458,23.375,,,,,,,
2011-05-06,15.055333333333332,19.055333333333333,4.0,6.625,35.139,,,,,,,
2011-05-07,14.861333333333334,18.569333333333333,3.7086666666666663,8.292,20.541666666666668,,,,,,,
2011-05-08,11.485999999999999,13.791666666666666,2.3056666666666668,9.625,30.750333333333334,,,,,,,
2011-05-09,19.927333333333333,26.362333333333336,6.434666666666668,8.955,40.098333333333336,,,,,,,
2011-05-10,27.596999999999998,46.68033333333333,19.083333333333332,5.417,54.291666666666664,,,,,,,
2011-05-11,27.723,38.900666666666666,11.177666666666667,3.75,17.607,,,,,,,
2011-05-12,30.680333333333333,56.77766666666667,26.096999999999998,3.583,25.833333333333332,,,,,,,
2011-05-13,15.722,22.361333333333334,6.639,8.208,61.88433333333334,,,,,,,
2011-05-14,16.958333333333332,22.916666666666668,5.958000000000001,7.5,41.65266666666667,,,,,,,
2011-05-15,12.278,14.625,2.3473333333333333,6.958,29.472333333333335,,,,,,,
2011-05-16,16.411333333333335,21.157,4.745666666666666,7.208,33.285333333333334,,,,,,,
2011-05-17,21.013666666666666,27.708333333333332,6.694333333333333,6.625,34.68066666666667,,,,,,,
2011-05-18,21.041666666666668,28.541666666666668,7.5,7.0,25.625,,,,,,,
2011-05-19,22.288,28.989666666666665,6.701666666666667,8.583,34.72233333333333,,,,,,,
2011-05-20,22.208333333333332,28.083333333333332,5.875,9.5,43.30566666666667,,,,,,,
2011-05-21,18.125333333333334,23.014,4.889,9.5,42.028,,,,,,,
2011-05-22,10.472333333333333,13.583333333333334,3.111,6.375,18.403000000000002,,,,,,,
2011-05-23,24.709,40.01433333333333,15.305666666666667,4.042,19.958333333333332,,,,,,,
2011-05-24,20.412666666666667,27.788333333333338,7.375666666666667,4.875,14.083333333333334,,,,,,,
2011-05-25,21.166666666666668,26.708333333333332,5.541666666666667,7.25,24.027666666666665,,,,,,,
2011-05-26,17.799,24.141333333333336,6.342333333333333,6.0,21.938333333333333,,,,,,,
2011-05-27,24.402666666666665,32.37533333333334,7.972333333333332,4.375,32.05566666666667,,,,,,,
2011-05-28,24.402666666666665,35.30566666666667,10.903,3.167,29.722333333333335,,,,,,,
2011-05-29,9.861333333333333,14.985999999999999,5.125333333333333,2.708,15.694333333333333,,,,,,,
2011-05-30,10.694333333333333,15.018,4.323333333333333,5.75,15.889000000000001,,,,,,,
2011-05-31,12.375,17.292,4.916666666666667,5.792,13.708333333333334,,,,,,,
2011-06-01,15.333333333333334,24.833333333333332,9.5,3.083,26.783,,,,,,,
2011-06-02,22.389,37.041666666666664,14.652666666666667,2.375,14.1665,,,,,,,
2011-06-03,23.805666666666667,36.111333333333334,12.305666666666667,6.458,32.458,,,,,,,
2011-06-04,16.125333333333334,23.66633333333333,7.542000000000001,6.792,46.125,,,,,,,
2011-06-05,13.611333333333334,15.735999999999999,2.125,7.333,50.6875,,,,,,,
2011-06-06,18.668333333333333,26.0,7.331666666666667,6.583,28.771,,,,,,,
2011-06-07,22.828666666666667,33.12,10.291666666666666,6.708,31.1475,,,,,,,
2011-06-08,21.555333333333333,29.944333333333333,8.388666666666667,7.0,33.664,,,,,,,
2011-06-09,16.31833333333333,21.183333333333334,4.864666666666667,7.773,24.3995,,,,,,,
2011-06-10,25.930666666666667,35.514,9.583333333333334,6.417,42.229,,,,,,,
2011-06-11,13.916666666666666,19.097333333333335,5.180666666666666,4.333,25.458,,,,,,,
2011-06-12,13.000333333333336,15.861333333333334,2.861,5.0,27.104,,,,,,,
2011-06-13,17.43166666666667,24.53633333333333,7.104666666666667,5.042,19.6875,,,,,,,
2011-06-14,15.180666666666667,20.722333333333335,5.541666666666667,7.0,18.7915,,,,,,,
2011-06-15,18.222333333333335,26.555666666666667,8.333333333333334,6.708,21.208,,,,,,,
2011-06-16,18.374666666666666,25.027666666666665,6.653,4.792,26.346999999999998,,,,,,,
2011-06-17,22.471,29.858666666666664,7.387666666666667,5.292,21.673000000000002,,,,,,,
2011-06-18,17.83366666666667,23.819333333333333,5.9863333333333335,3.958,24.416666666666668,,,,,,,
2011-06-19,13.986333333333334,17.639,3.6526666666666667,4.25,30.486333333333334,,,,,,,
2011-06-20,17.364,24.901666666666667,7.5376666666666665,4.042,17.013666666666666,,,,,,,
2011-06-21,20.375,30.319333333333333,9.944333333333333,5.292,16.666666666666668,,,,,,,
2011-06-22,22.208333333333332,32.72233333333333,10.513666666666666,6.083,32.791666666666664,,,,,,,
2011-06-23,16.888333333333332,26.111666666666668,9.223333333333334,6.083,31.694333333333333,,,,,,,
2011-06-24,13.799333333333331,23.735666666666663,9.935666666666666,6.174,23.951000000000004,,,,,,,
2011-06-25,9.764000000000001,15.430666666666667,5.666666666666667,5.917,24.25,,,,,,,
2011-06-26,3.7083333333333335,6.8053333333333335,3.0973333333333333,3.583,20.75,,,,,,,
2011-06-27,7.018000000000001,13.526666666666666,6.508333333333333,3.417,18.486,,,,,,,
2011-06-28,13.805666666666667,21.472333333333335,7.666666666666667,5.917,25.180666666666667,,,,,,,
2011-06-29,13.555666666666667,23.471999999999998,9.916333333333332,7.125,21.097333333333335,,,,,,,
2011-06-30,15.235,28.413999999999998,13.179333333333332,6.708,31.152666666666665,,,,,,,
2011-07-01,19.0,31.430666666666667,12.430333333333332,5.0,29.333,,,,,,,
2011-07-02,12.514000000000001,21.111,8.597333333333333,5.125,21.758666666666667,,,,,,,
2011-07-03,10.75,13.069333333333333,2.3196666666666665,5.333,35.321333333333335,,,,,,,
2011-07-04,13.471000000000002,18.579666666666665,5.108666666666667,5.375,44.75,,,,,,,
2011-07-05,14.708333333333334,19.583333333333332,4.875333333333333,5.792,22.83366666666667,,,,,,,
2011-07-06,15.472,22.611333333333334,7.139,6.167,29.027666666666665,,,,,,,
2011-07-07,13.013666666666666,22.361,9.347,3.25,16.903000000000002,,,,,,,
2011-07-08,16.11133333333333,31.132,15.021333333333333,5.045,25.727333333333334,,,,,,,
2011-07-09,14.958333333333334,21.055666666666667,6.097333333333334,6.375,29.471999999999998,,,,,,,
2011-07-10,6.041666666666667,8.860999999999999,2.8196666666666665,4.792,17.472333333333335,,,,,,,
2011-07-11,8.238666666666667,17.084,8.845666666666666,4.667,12.361333333333334,,,,,,,
2011-07-12,11.597333333333333,20.986333333333334,9.389000000000001,4.583,15.791666666666666,,,,,,,
2011-07-13,10.430666666666667,18.555666666666667,8.125,4.833,15.791666666666666,,,,,,,
2011-07-14,11.319666666666668,18.000333333333334,6.680666666666667,5.167,15.430666666666667,,,,,,,
2011-07-15,15.194666666666668,24.125,8.930666666666667,6.458,21.846999999999998,,,,,,,
2011-07-16,10.902666666666667,16.389,5.4863333333333335,5.75,23.138666666666666,,,,,,,
2011-07-17,7.111,10.153,3.042,4.75,18.791666666666668,,,,,,,
2011-07-18,6.191666666666666,12.141666666666666,5.950333333333333,3.5,14.819333333333333,,,,,,,
2011-07-19,6.3196666666666665,12.972333333333333,6.653000000000001,2.125,14.708333333333334,,,,,,,
2011-07-20,9.930666666666667,15.930333333333332,6.0,2.75,9.777666666666667,,,,,,,
2011-07-21,14.139000000000001,21.208333333333332,7.069333333333333,4.375,20.055666666666667,,,,,,,
2011-07-22,18.56533333333333,26.98566666666667,8.420333333333334,4.478,30.468333333333334,,,,,,,
2011-07-23,12.527666666666667,16.486,3.9583333333333335,5.0,27.0,,,,,,,
2011-07-24,10.125333333333332,13.055666666666667,2.9306666666666668,4.25,35.014,,,,,,,
2011-07-25,20.012666666666664,31.646666666666665,11.634,2.864,25.014,,,,,,,
2011-07-26,12.305666666666667,20.764,8.458333333333334,2.75,19.416666666666668,,,,,,,
2011-07-27,14.277666666666667,24.736,10.458333333333334,2.292,19.264,,,,,,,
2011-07-28,13.240333333333334,31.026,17.78533333333333,4.0,24.791666666666668,,,,,,,
2011-07-29,12.055666666666667,28.472333333333335,16.416666666666668,4.042,24.736,,,,,,,
2011-07-30,13.222333333333333,21.0,7.778,3.833,26.75,,,,,,,
2011-07-31,7.069333333333333,8.791666666666666,1.7223333333333333,2.708,19.096999999999998,,,,,,,
2011-08-01,15.687666666666667,22.543000000000003,6.8549999999999995,3.792,24.764,,,,,,,
2011-08-02,22.486,33.208333333333336,10.75,3.083,34.986333333333334,,,,,,,
2011-08-03,13.569333333333333,25.361,11.860999999999999,5.25,30.166666666666668,,,,,,,
2011-08-04,14.583333333333334,24.319333333333333,9.819333333333333,4.75,25.486,,,,,,,
2011-08-05,11.249666666666668,18.513666666666666,7.291666666666667,5.667,18.555666666666667,,,,,,,
2011-08-06,10.333,16.5,6.166666666666667,5.875,21.236333333333334,,,,,,,
2011-08-07,8.639000000000001,11.111333333333334,2.4583333333333335,6.167,22.597333333333335,,,,,,,
2011-08-08,18.27266666666667,24.288,6.030666666666666,3.636,35.174,,,,,,,
2011-08-09,18.277666666666665,26.416666666666668,8.208333333333334,2.5,34.34733333333333,,,,,,,
2011-08-10,18.611,23.596999999999998,4.986,3.083,48.972,,,,,,,
2011-08-11,12.430333333333332,19.486,7.083333333333333,4.083,23.777666666666665,,,,,,,
2011-08-12,15.014000000000001,20.958333333333332,5.972,3.292,29.708333333333332,,,,,,,
2011-08-13,10.416666666666666,14.194333333333333,3.8053333333333335,3.208,28.333333333333332,,,,,,,
2011-08-14,7.791666666666667,9.374666666666668,1.5833333333333333,2.75,38.916666666666664,,,,,,,
2011-08-15,9.88,12.543999999999999,2.664333333333333,2.417,34.81966666666667,,,,,,,
2011-08-16,11.707999999999998,15.805666666666667,4.097333333333333,2.667,39.19433333333333,,,,,,,
2011-08-17,16.833333333333332,21.778000000000002,4.944333333333334,3.583,44.125,,,,,,,
2011-08-18,16.221999999999998,22.833333333333332,6.6386666666666665,4.667,40.139,,,,,,,
2011-08-19,15.986333333333334,23.0,7.0136666666666665,3.458,23.917,,,,,,,
2011-08-20,14.083333333333334,18.5,4.416666666666667,3.25,13.208333333333334,,,,,,,
2011-08-21,13.833333333333334,17.222333333333335,3.389,2.583,24.597333333333335,,,,,,,
2011-08-22,13.705999999999998,18.897333333333332,5.191333333333334,3.292,21.75,,,,,,,
2011-08-23,10.200000000000001,15.118666666666664,4.9046666666666665,3.167,38.347,,,,,,,
2011-08-24,10.074666666666667,19.029,8.939333333333332,3.0,19.875,,,,,,,
2011-08-25,9.944333333333333,18.986,9.069333333333333,2.042,10.416666666666666,,,,,,,
2011-08-26,14.991999999999999,27.018,12.164666666666667,3.792,20.902666666666665,,,,,,,
2011-08-27,10.653,17.097333333333335,6.444333333333333,3.208,23.347333333333335,,,,,,,
2011-08-28,8.666666666666666,10.416666666666666,1.736,3.542,36.264,,,,,,,
2011-08-29,16.639666666666667,21.778666666666666,5.153666666666666,5.25,36.361,,,,,,,
2011-08-30,17.555666666666667,23.194333333333333,5.6386666666666665,6.0,32.278,,,,,,,
2011-08-31,17.138666666666666,25.542,8.402666666666667,4.958,28.291666666666668,,,,,,,
2011-09-01,10.166666666666666,22.666666666666668,12.499666666666664,3.727,18.652666666666665,,,,,,,
2011-09-02,6.944333333333333,18.861,11.916666666666666,3.042,21.014,,,,,,,
2011-09-03,2.0413333333333337,4.305666666666666,2.264,2.25,35.638666666666666,,,,,,,
2011-09-04,3.3056666666666668,5.500333333333333,2.1946666666666665,2.208,20.277666666666665,,,,,,,
2011-09-05,14.754,22.625,7.8709999999999996,3.208,9.652666666666667,,,,,,,
2011-09-06,14.276333333333334,19.655333333333335,5.3790000000000004,5.083,11.189333333333332,,,,,,,
2011-09-07,22.569333333333333,33.19433333333333,10.625,5.708,17.111,,,,,,,17.889
2011-09-08,17.034000000000002,23.43166666666667,6.397666666666666,5.364,24.07466666666667,,,,,,,16.917
2011-09-09,18.805666666666667,24.763666666666666,5.958666666666666,5.5,32.097,,,,,,,19.208
2011-09-10,12.722333333333333,18.667,5.944333333333333,4.625,28.805666666666667,,,,,,,16.0
2011-09-11,7.208333333333333,10.764000000000001,3.5556666666666668,3.917,17.514,,,,,,,8.875
2011-09-12,14.582,24.22066666666667,9.638333333333334,4.917,20.305666666666667,,,,,,,11.0
2011-09-13,14.375,25.028000000000002,10.652666666666667,4.875,23.888666666666666,,,,,,,13.417
2011-09-14,15.111333333333334,23.514,8.402666666666667,5.208,26.083333333333332,,,,,,,14.167
2011-09-15,10.125,17.736333333333334,7.611,4.5,18.29133333333333,,,,,,,9.542
2011-09-16,8.472333333333333,17.791666666666668,9.319333333333333,3.833,19.208333333333332,,,,,,,10.583
2011-09-17,6.291666666666667,12.222333333333333,5.930666666666667,2.25,15.916666666666666,,,,,,,6.333
2011-09-18,5.791666666666667,8.514000000000001,2.722,3.208,16.416666666666668,,,,,,,6.458
2011-09-19,11.313,18.426333333333332,7.113666666666667,4.083,19.389,,,,,,,10.333
2011-09-20,13.111333333333334,33.236,20.125,2.083,14.388666666666666,,,,,,,4.333
2011-09-21,7.8053333333333335,12.386333333333333,4.581666666666667,1.826,9.959666666666665,,,,,,,4.375
2011-09-22,12.681666666666667,18.650333333333332,5.968666666666667,2.708,8.903,,,,,,,3.333
2011-09-23,11.541666666666666,17.333333333333332,5.791999999999999,3.292,9.541666666666666,,,,,,,6.083
2011-09-24,15.860999999999999,21.389,5.527666666666666,3.333,15.832999999999998,,,,,,,10.875
2011-09-25,12.0,15.097333333333333,3.097,2.458,19.708333333333332,,,,,,,13.667
2011-09-26,31.531000000000002,52.02733333333333,20.496333333333336,2.542,33.208333333333336,,,,,,,22.0
2011-09-27,22.153000000000002,46.0,23.846999999999998,3.125,28.666666666666668,,,,,,,20.208
2011-09-28,23.222333333333335,34.389,11.167000000000002,3.958,30.291666666666668,,,,,,,21.417
2011-09-29,19.333333333333332,24.402666666666665,5.0696666666666665,4.542,31.166666666666668,,,,,,,21.333
2011-09-30,26.819333333333333,38.833333333333336,12.014000000000001,4.0,41.778,,,,,,,25.167
2011-10-01,11.972333333333333,13.479,4.222333333333333,5.667,11.194333333333333,,,,,,,6.0
2011-10-02,11.097333333333333,13.146,3.861333333333333,4.0,10.875,,,,,,,6.542
2011-10-03,15.394333333333334,20.239,6.737333333333333,5.208,8.541333333333334,,,,,,,6.318
2011-10-04,21.764,32.0625,9.347333333333333,3.958,15.291666666666666,,,,,,,12.667
2011-10-05,27.791666666666668,43.375,13.847,2.583,22.722333333333335,,,,,,,15.583
2011-10-06,18.264,25.6875,8.458333333333334,4.292,12.291666666666666,,,,,,,8.458
2011-10-07,26.05366666666667,37.5105,11.000333333333336,4.143,31.29133333333333,,,,,,,26.0
2011-10-08,22.611,31.104,6.611,4.0,24.958333333333332,,,,,,,23.458
2011-10-09,14.319666666666668,18.0415,2.6803333333333335,4.417,32.15266666666667,,,,,,,27.042
2011-10-10,18.837333333333333,26.0655,5.511666666666667,4.458,36.93033333333333,,,,,,,30.583
2011-10-11,33.125,51.7825,15.493666666666664,4.5,51.06333333333333,,,,,,,42.5
2011-10-12,31.778000000000002,53.833,19.264,5.0,50.02766666666667,,,,,,,42.0
2011-10-13,44.08466666666667,85.2515,36.958333333333336,4.625,52.708,,,,,,,42.083
2011-10-14,32.333333333333336,70.167,34.222,2.875,44.55533333333333,,,,,,,32.542
2011-10-15,20.472333333333335,30.792,9.125,1.792,17.819333333333333,,,,,,,7.292
2011-10-16,12.388666666666666,15.7915,3.1946666666666665,4.75,20.166666666666668,,,,,,,15.5
2011-10-17,24.551333333333332,35.3695,11.237,4.375,27.013666666666666,,,,,,,21.375
2011-10-18,23.096999999999998,34.979,11.930666666666667,4.333,16.389,,,,,,,12.167
2011-10-19,24.458333333333332,37.5415,11.875,4.375,22.04133333333333,,,,,,,17.625
2011-10-20,32.403,49.0415,16.222333333333335,5.458,32.18033333333333,,,,,,,25.5
