date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,3.042,9.902666666666667,12.958333333333334,3.0556666666666668,,10.305666666666667,187.52100000000002,99.0,82.542,56.0,7.8125,2.0,0.5835,67.0,37.833,9.0,195.33350000000002
2011-01-02,2.348,5.399666666666666,7.325333333333333,1.9256666666666666,,7.953333333333333,183.2885,99.0,86.833,59.0,5.9375,21.0,0.923,68.0,39.25,17.0,189.2265
2011-01-03,2.75,7.194333333333333,9.514000000000001,2.3193333333333332,,6.902666666666666,182.83350000000002,93.0,75.083,61.0,4.7705,4.0,0.479,44.0,28.708,14.0,187.60399999999998
2011-01-04,2.792,9.606,12.241,2.6350000000000002,,9.468666666666666,184.1165,99.0,85.833,65.0,6.4415,12.0,1.388,39.0,17.375,4.0,190.55849999999998
2011-01-05,2.091,5.666666666666667,8.361333333333333,2.6943333333333332,,10.083333333333334,182.958,97.0,75.417,61.0,3.771,5.0,2.25,32.0,19.042,7.0,186.72899999999998
2011-01-06,2.667,10.917,16.41633333333333,5.500333333333333,,10.430666666666667,186.44,94.0,81.125,61.0,5.8505,6.0,1.4375,35.0,24.958,14.0,192.291
2011-01-07,2.417,6.208333333333333,9.875,3.6666666666666665,,10.027666666666667,184.8125,89.0,68.458,52.0,4.229,0.0,2.208,45.0,25.667,14.0,189.04149999999998
2011-01-08,2.458,5.833333333333333,8.180666666666667,2.3473333333333333,,7.611,185.833,90.0,73.625,55.0,4.625,0.0,1.146,53.0,26.083,12.0,190.458
2011-01-09,2.696,14.275333333333334,17.332666666666668,3.058,,9.360333333333335,189.1745,96.0,81.958,69.0,9.2725,2.0,0.9724999999999999,38.0,20.375,-3.0,198.447
2011-01-10,3.083,15.222333333333333,18.916666666666668,3.6943333333333332,,12.860999999999999,186.89600000000002,95.0,80.458,60.0,7.9165,1.0,1.1875,42.0,24.917,7.0,194.8125
2011-01-11,2.458,6.916333333333333,9.477666666666666,2.561666666666667,,7.898666666666666,183.42849999999999,99.0,90.042,68.0,6.342499999999999,7.0,1.25,19.0,0.542,-18.0,189.77100000000002
2011-01-12,2.792,11.375,15.333333333333334,3.9583333333333335,,6.583666666666666,183.66649999999998,91.0,73.208,54.0,5.833,2.0,1.7915,17.0,-1.042,-18.0,189.5
2011-01-13,3.792,14.708333333333334,21.291666666666668,6.583333333333333,,12.263666666666666,185.14749999999998,99.0,87.833,63.0,7.9565,16.0,1.9169999999999998,40.0,21.792,-3.0,193.10399999999998
2011-01-14,2.792,4.5696666666666665,7.527666666666666,2.9583333333333335,,10.735999999999999,185.667,91.0,70.125,55.0,4.9375,3.0,1.5415,21.0,10.708,0.0,190.60399999999998
2011-01-15,3.083,6.097333333333334,9.097,3.0,,15.417000000000002,186.20850000000002,99.0,73.917,56.0,5.4375,7.0,1.771,21.0,13.125,-6.0,191.6455
2011-01-16,4.227,24.145,33.91566666666667,9.770666666666667,,15.336333333333334,190.6345,89.0,74.583,52.0,13.282499999999999,0.0,1.25,28.0,12.917,-3.0,203.91649999999998
2011-01-17,4.25,26.166666666666668,38.458666666666666,12.291666666666666,,16.153000000000002,191.375,92.0,81.5,54.0,13.5715,1.0,1.3125,47.0,15.833,2.0,204.94650000000001
2011-01-18,3.75,23.86966666666667,31.552000000000003,7.6819999999999995,,12.816,188.59199999999998,96.0,74.833,46.0,13.761499999999998,0.0,1.1575,73.0,27.292,-14.0,202.3545
2011-01-19,3.708,23.069333333333333,34.958333333333336,11.889000000000001,,15.014000000000001,191.33350000000002,99.0,81.375,65.0,17.25,0.0,1.583,71.0,40.208,7.0,208.58350000000002
2011-01-20,3.042,18.388666666666666,23.777666666666665,5.3886666666666665,,12.625,187.083,76.0,68.917,57.0,10.7915,0.0,1.729,70.0,44.167,29.0,197.875
2011-01-21,1.75,7.639,9.041666666666666,1.4029999999999998,,5.375,181.16649999999998,98.0,80.875,67.0,5.75,7.0,0.8125,51.0,39.417,27.0,186.917
2011-01-22,3.292,17.444333333333333,24.361333333333334,6.916666666666667,,9.347,192.8545,99.0,88.5,69.0,12.8335,0.0,0.958,78.0,45.417,21.0,205.6875
2011-01-23,3.957,5.848333333333334,7.8823333333333325,2.034,,12.930666666666667,184.0925,99.0,86.375,71.0,10.415,9.0,1.1275,60.0,23.625,-7.0,194.5075
2011-01-24,3.0,11.735999999999999,15.875,4.1386666666666665,,9.360999999999999,183.4265,95.0,68.0,50.0,6.383,1.0,1.7915,20.0,0.5,-21.0,189.81
2011-01-25,3.625,12.118333333333334,16.51,4.391333333333333,,8.763,184.60399999999998,99.0,94.826,80.0,8.829,18.0,1.2825,9.0,-4.261,-15.0,193.43349999999998
2011-01-26,2.958,8.055333333333333,11.903,3.847,,8.569333333333333,184.83350000000002,97.0,70.417,52.0,5.6045,1.0,1.5205,8.0,-5.0,-22.0,190.4375
2011-01-27,3.5,9.791666666666666,13.791666666666666,4.0,,14.972333333333333,187.5,99.0,83.792,59.0,6.979,16.0,2.708,17.0,2.0,-23.0,194.47899999999998
2011-01-28,2.625,5.124666666666667,8.291666666666666,3.1666666666666665,,10.097333333333333,184.27100000000002,81.0,63.625,48.0,4.75,0.0,2.021,15.0,-2.208,-14.0,189.02100000000002
2011-01-29,2.542,3.139,4.652666666666667,1.514,,8.014000000000001,183.47899999999998,80.0,61.667,49.0,3.6665,0.0,1.5415,14.0,0.0,-14.0,187.1455
2011-01-30,2.652,7.824666666666666,11.437333333333333,3.6126666666666662,,9.604000000000001,183.939,99.0,78.292,59.0,4.93,8.0,1.068,12.0,-5.583,-22.0,188.86950000000002
2011-01-31,2.833,9.875,14.278,4.403,,10.264000000000001,185.644,92.0,74.083,54.0,5.3565000000000005,0.0,2.1875,14.0,-2.667,-29.0,191.0005
2011-02-01,2.833,9.011333333333333,11.988666666666667,2.9773333333333336,,9.825666666666665,183.61599999999999,99.0,76.458,57.0,5.851,21.0,1.2725,35.0,1.917,-49.0,189.4675
2011-02-02,2.667,7.9863333333333335,12.069333333333333,4.083333333333333,,9.985999999999999,182.5,99.0,76.583,57.0,5.479,7.0,1.3125,5.0,-6.208,-21.0,187.9795
2011-02-03,2.667,10.860999999999999,15.375,4.514,,7.764,175.70850000000002,99.0,82.875,55.0,5.396,10.0,1.729,14.0,-1.875,-15.0,181.10399999999998
2011-02-04,3.208,8.166666666666666,11.472,3.3053333333333335,,12.291666666666666,183.79149999999998,99.0,88.333,71.0,4.75,16.0,2.25,36.0,19.0,0.0,188.542
2011-02-05,2.875,13.277666666666667,16.791666666666668,3.513666666666667,,12.166666666666666,189.9795,87.0,77.708,65.0,8.521,0.0,1.208,34.0,19.542,3.0,198.5
2011-02-06,6.13,32.36266666666666,53.57833333333334,21.215666666666667,,21.697000000000003,197.1635,97.0,75.958,51.0,20.747,4.0,1.6505,80.0,39.833,4.0,217.911
2011-02-07,6.583,30.0,44.77766666666667,14.778,,22.903000000000002,196.26350000000002,99.0,97.958,91.0,16.512,28.0,1.583,50.0,36.583,16.0,212.7755
2011-02-08,2.667,7.743666666666667,12.957,5.213333333333334,,11.570666666666668,185.87900000000002,99.0,93.667,84.0,6.891500000000001,14.0,2.0425,8.0,-11.292,-21.0,192.77100000000002
2011-02-09,2.458,7.722333333333334,12.0,4.278,,7.819333333333333,186.375,99.0,89.375,76.0,5.6875,6.0,1.375,4.0,-8.958,-17.0,192.0625
2011-02-10,2.917,10.894666666666666,14.161,3.266666666666667,,11.222,190.0435,99.0,95.208,84.0,8.276499999999999,14.0,1.5434999999999999,3.0,-8.5,-19.0,198.32
2011-02-11,2.958,6.541666666666667,9.902666666666667,3.361333333333333,,8.791666666666666,186.4375,99.0,78.083,59.0,5.4165,2.0,1.1665,14.0,-4.25,-22.0,191.85399999999998
2011-02-12,3.042,7.1386666666666665,9.638666666666667,2.5,,10.333333333333334,187.5625,99.0,71.333,51.0,5.2085,4.0,1.5830000000000002,24.0,6.083,-22.0,192.7705
2011-02-13,4.043,25.142666666666667,35.25,10.107333333333333,,14.757666666666665,194.29149999999998,95.0,77.458,54.0,12.932,0.0,0.839,43.0,15.833,-27.0,207.2235
2011-02-14,4.5,29.000333333333334,44.27766666666667,15.278,,21.514,196.19650000000001,99.0,87.292,69.0,19.7545,0.0,1.479,55.0,32.708,12.0,215.951
2011-02-15,3.208,11.808333333333332,15.972,4.163666666666667,,21.917666666666666,185.9755,98.0,72.958,56.0,7.8705,3.0,2.2655,51.0,25.583,4.0,193.8465
2011-02-16,2.292,9.930333333333333,13.208333333333334,3.278,,8.708666666666666,183.4375,76.0,58.542,45.0,7.2705,0.0,1.3125,22.0,5.125,-14.0,190.70850000000002
2011-02-17,2.875,13.763666666666666,17.833,4.069333333333334,,11.416666666666666,185.2705,99.0,95.75,72.0,8.917,37.0,1.229,-3.0,-17.667,-29.0,194.1875
2011-02-18,2.792,7.541666666666667,11.458333333333334,3.9166666666666665,,7.722,183.625,96.0,76.458,43.0,5.25,2.0,1.333,6.0,-15.083,-32.0,188.875
2011-02-19,3.458,12.180333333333332,15.111333333333334,2.9306666666666668,,11.291666666666666,190.35399999999998,99.0,90.75,66.0,7.667,6.0,0.9375,20.0,-8.708,-33.0,198.02100000000002
2011-02-20,4.227,17.922,26.01466666666667,8.092666666666668,,12.046666666666667,190.975,99.0,90.417,76.0,8.9085,1.0,0.671,34.0,11.708,-16.0,199.8835
2011-02-21,4.625,17.442999999999998,22.805333333333333,5.3613333333333335,,18.872,186.737,95.0,84.174,65.0,9.411,1.0,2.172,36.0,21.522,9.0,196.14749999999998
2011-02-22,4.292,24.194333333333333,32.375,8.180333333333333,,21.444666666666667,192.6405,99.0,74.667,47.0,17.038999999999998,0.0,2.104,48.0,22.708,-22.0,209.67950000000002
2011-02-23,5.375,23.152666666666665,36.972,13.819333333333333,,24.208,190.208,99.0,88.417,69.0,14.3125,13.0,1.75,87.0,57.458,34.0,204.52100000000002
2011-02-24,3.792,11.139000000000001,13.514000000000001,2.375,,29.097333333333335,187.5,92.0,71.5,59.0,9.9585,1.0,3.0835,58.0,40.833,14.0,197.45850000000002
2011-02-25,3.875,17.278000000000002,21.861333333333334,4.583333333333333,,14.416333333333332,189.33350000000002,99.0,92.167,75.0,10.458,16.0,1.1045,38.0,19.917,5.0,199.79149999999998
2011-02-26,2.708,6.416666666666667,8.555666666666667,2.139,,13.125,184.7705,99.0,79.208,56.0,6.333,13.0,1.0625,39.0,14.542,5.0,191.1045
2011-02-27,2.609,5.656333333333333,8.458,2.8016666666666663,,8.830666666666668,183.655,80.0,68.542,57.0,4.384,0.0,1.007,11.0,-0.333,-10.0,188.0385
2011-02-28,3.333,14.363999999999999,17.857666666666667,3.4933333333333336,,11.479999999999999,186.6605,92.0,71.043,56.0,8.6095,0.0,1.3905,29.0,4.739,-19.0,195.26999999999998
2011-03-01,4.0,24.652666666666665,36.52766666666667,11.875,,18.263666666666666,194.08350000000002,97.0,83.458,63.0,17.375,0.0,1.6875,83.0,42.792,-10.0,211.45850000000002
2011-03-02,3.833,21.819666666666667,31.694333333333333,9.875,,20.25,192.75,99.0,90.833,73.0,17.396,13.0,2.0,62.0,35.083,2.0,210.1455
2011-03-03,2.583,6.652666666666666,7.930666666666667,1.278,,15.666666666666666,185.1875,99.0,72.542,56.0,8.354,3.0,1.542,50.0,35.292,21.0,193.542
2011-03-04,2.125,5.097333333333333,5.916666666666667,0.8193333333333334,,11.985999999999999,185.2705,90.0,62.792,49.0,5.6875,1.0,2.354,56.0,33.75,4.0,190.958
2011-03-05,4.348,27.841333333333335,39.519666666666666,11.678333333333333,,13.272,192.446,99.0,97.208,90.0,18.904,23.0,1.1804999999999999,77.0,54.25,28.0,211.35
2011-03-06,5.167,26.5,37.02766666666667,10.527666666666667,,13.847,193.667,99.0,98.667,91.0,12.875,13.0,1.0,99.0,72.875,53.0,206.542
2011-03-07,3.25,10.214333333333334,12.631,2.4166666666666665,,13.699666666666667,188.2,93.0,73.609,61.0,5.05,1.0,1.443,91.0,73.435,43.0,193.25
2011-03-08,3.625,12.763666666666666,16.694333333333333,3.9303333333333335,,15.319333333333333,,96.0,74.292,53.0,,0.0,1.6455,92.0,60.292,19.0,
2011-03-09,3.458,11.041666666666666,12.652666666666667,1.6113333333333333,,21.319333333333333,,99.0,80.875,67.0,,6.0,1.9375,78.0,58.833,40.0,
2011-03-10,3.667,12.729999999999999,15.0,2.27,,10.381333333333332,188.92849999999999,99.0,95.375,84.0,8.2145,14.0,0.857,50.0,38.917,29.0,197.14249999999998
2011-03-11,5.083,7.291666666666667,10.069333333333333,2.7776666666666667,,11.555666666666667,184.125,99.0,80.708,45.0,5.0415,6.0,0.833,93.0,43.667,20.0,189.16649999999998
2011-03-12,4.957,5.871666666666667,8.573666666666666,2.702,,13.032000000000002,182.527,99.0,71.292,47.0,4.2669999999999995,3.0,1.175,71.0,40.333,9.0,186.79399999999998
2011-03-13,3.083,11.278,16.541666666666668,5.2636666666666665,,8.735999999999999,184.29149999999998,99.0,87.167,63.0,5.2705,10.0,1.0415,47.0,19.375,5.0,189.5625
2011-03-14,3.333,10.672666666666666,14.169333333333334,3.4963333333333337,,10.889000000000001,185.5965,99.0,78.625,44.0,5.4945,3.0,1.0225,80.0,38.167,2.0,191.091
2011-03-15,3.458,8.75,12.291666666666666,3.5413333333333337,,15.305666666666667,185.66649999999998,99.0,68.458,50.0,5.2085,10.0,2.0,69.0,44.208,18.0,190.875
2011-03-16,3.375,13.527666666666667,17.194333333333333,3.6666666666666665,,15.833333333333334,188.3045,77.0,57.042,35.0,11.37,0.0,1.3125,86.0,57.292,15.0,199.67399999999998
2011-03-17,3.792,16.028000000000002,18.930666666666667,2.903,,17.791666666666668,184.58350000000002,99.0,76.042,52.0,10.0625,12.0,1.125,113.0,88.0,66.0,194.64600000000002
2011-03-18,3.5,12.930666666666667,15.388666666666666,2.4583333333333335,,14.333333333333334,187.45850000000002,99.0,98.333,88.0,9.4165,7.0,0.917,92.0,80.167,57.0,196.875
2011-03-19,2.818,6.977333333333334,9.986333333333333,3.0090000000000003,,11.438333333333333,182.05700000000002,97.0,68.458,49.0,4.9055,4.0,0.9295,48.0,26.042,8.0,186.9625
2011-03-20,4.167,11.861333333333334,15.569333333333333,3.7083333333333335,,12.944666666666668,183.5,99.0,93.708,69.0,5.458,20.0,0.7915,23.0,13.333,4.0,188.95850000000002
2011-03-21,2.917,7.794666666666667,10.588333333333333,2.7933333333333334,,14.51,182.73000000000002,95.0,62.042,47.0,4.4315,0.0,1.6440000000000001,77.0,44.917,0.0,187.161
2011-03-22,4.364,18.156000000000002,23.114,4.958333333333333,,30.707000000000004,186.7855,86.0,74.619,55.0,8.581,0.0,2.5735,104.0,58.571,10.0,195.36700000000002
2011-03-23,2.917,10.680333333333332,12.875333333333332,2.1943333333333332,,23.0,185.13049999999998,99.0,76.958,55.0,8.326,13.0,2.1875,84.0,68.125,51.0,193.4565
2011-03-24,3.375,6.889,9.083333333333334,2.1943333333333332,,8.75,182.0205,99.0,84.917,74.0,5.1875,2.0,0.7085,81.0,64.292,44.0,187.20850000000002
2011-03-25,5.125,7.0,9.5,2.4996666666666667,,8.458333333333334,183.1875,99.0,85.417,61.0,4.729,12.0,0.7085,67.0,38.583,15.0,187.91649999999998
2011-03-26,3.864,8.701333333333332,11.684,2.982666666666667,,13.369,185.512,98.0,75.75,41.0,4.6695,3.0,1.6245,80.0,35.208,10.0,190.1815
2011-03-27,4.667,11.610999999999999,14.499666666666664,2.889,,17.847333333333335,185.875,87.0,64.292,39.0,6.104,0.0,1.5625,108.0,70.417,22.0,191.9795
2011-03-28,4.042,11.575666666666669,14.386333333333333,2.8106666666666666,,25.364666666666665,185.45850000000002,97.0,75.696,63.0,6.848,8.0,2.3205,104.0,67.652,51.0,192.3065
2011-03-29,3.708,16.986,20.944333333333333,3.9583333333333335,,21.528000000000002,189.97899999999998,93.0,62.458,39.0,9.146,0.0,1.5835,121.0,84.708,29.0,199.125
2011-03-30,5.125,17.916666666666668,22.5,4.583333333333333,,24.722333333333335,186.1955,57.0,46.875,35.0,9.8045,0.0,2.0625,185.0,136.583,75.0,196.0
2011-03-31,3.667,13.111333333333334,15.833333333333334,2.7223333333333333,,18.333,184.9375,99.0,78.542,53.0,9.0205,26.0,1.2919999999999998,128.0,79.417,45.0,193.95850000000002
2011-04-01,3.375,14.389000000000001,17.513666666666666,3.125,,17.583333333333332,186.326,90.0,54.875,22.0,8.9345,0.0,1.104,148.0,94.75,32.0,195.26100000000002
2011-04-02,2.833,7.347333333333334,9.611333333333333,2.264,,16.428333333333335,183.625,80.0,58.792,50.0,5.625,0.0,1.5205,87.0,69.542,41.0,189.25
2011-04-03,4.667,5.847333333333334,7.680666666666667,1.8333333333333333,,11.847,182.8125,66.0,48.792,39.0,4.0,0.0,1.1045,76.0,55.5,38.0,186.8125
2011-04-04,2.652,9.116999999999999,11.472,2.3553333333333337,,8.450333333333333,184.337,72.0,50.667,40.0,5.339,0.0,0.9535,74.0,55.125,33.0,189.676
2011-04-05,3.208,16.014,19.0,2.986,,15.735999999999999,187.58350000000002,83.0,63.708,50.0,8.7085,0.0,1.9580000000000002,123.0,72.167,20.0,196.292
2011-04-06,3.417,22.78333333333333,26.558000000000003,3.7746666666666666,,20.372,192.85,80.0,65.545,45.0,16.832,0.0,2.0045,134.0,85.273,26.0,209.68200000000002
2011-04-07,3.591,16.909000000000002,19.659,2.75,,14.358333333333333,185.52100000000002,64.0,42.375,27.0,10.6045,0.0,1.375,188.0,136.167,79.0,196.125
2011-04-08,4.458,15.291666666666666,17.5,2.2083333333333335,,17.971999999999998,183.63049999999998,99.0,75.167,43.0,11.37,20.0,1.2085,174.0,112.875,89.0,195.0
2011-04-09,3.375,11.125,12.722333333333333,1.5970000000000002,,16.805666666666667,183.14600000000002,99.0,97.792,93.0,8.375,15.0,1.1875,109.0,89.458,75.0,191.52100000000002
2011-04-10,4.792,10.639000000000001,12.375,1.736,,20.139,185.375,99.0,67.208,33.0,8.5625,0.0,1.0625,162.0,110.167,50.0,193.9375
2011-04-11,3.435,12.092999999999998,13.695666666666668,1.6023333333333334,,20.689333333333334,183.7005,95.0,82.708,62.0,9.189,2.0,1.725,93.0,67.583,45.0,192.8905
2011-04-12,2.167,10.708333333333334,13.541333333333332,2.8333333333333335,,15.333333333333334,183.0625,57.0,44.25,33.0,6.1875,0.0,1.3125,109.0,81.0,51.0,189.25
2011-04-13,3.375,13.403333333333334,16.475666666666665,3.0723333333333334,,25.05666666666667,184.25,78.0,59.13,39.0,8.304,0.0,1.671,156.0,107.304,44.0,192.554
2011-04-14,4.0,16.236,18.971999999999998,2.736,,30.069666666666667,185.16649999999998,80.0,53.042,25.0,8.917,0.0,2.8125,189.0,135.875,67.0,194.08350000000002
2011-04-15,3.667,17.236,19.333333333333332,2.0973333333333333,,33.94466666666667,186.7735,64.0,48.375,30.0,11.9435,0.0,3.25,212.0,158.208,94.0,198.7175
2011-04-16,3.458,10.930666666666667,13.110999999999999,2.1806666666666668,,25.75,184.4795,97.0,65.583,48.0,8.3545,6.0,1.4585,168.0,109.417,75.0,192.833
2011-04-17,1.917,4.3196666666666665,5.402666666666666,1.0833333333333333,,11.166666666666666,181.7705,66.0,52.167,33.0,4.5,0.0,1.4165,105.0,85.75,61.0,186.27100000000002
2011-04-18,2.478,12.084333333333333,15.302666666666667,3.218666666666667,,15.899333333333331,184.4735,82.0,66.458,51.0,9.6475,0.0,2.891,137.0,101.75,41.0,194.12099999999998
2011-04-19,2.667,10.375,11.527666666666667,1.1526666666666667,,9.152666666666667,180.54149999999998,99.0,93.667,86.0,7.792,30.0,0.6665,109.0,76.542,47.0,188.33350000000002
2011-04-20,2.5,7.861,10.636000000000001,2.775,,5.690666666666668,183.6095,99.0,76.87,57.0,5.5595,4.0,1.3335,101.0,73.304,43.0,189.16899999999998
2011-04-21,2.375,11.433333333333332,14.058,2.6246666666666667,,9.520333333333333,186.04149999999998,91.0,73.583,55.0,9.9185,0.0,2.074,129.0,99.292,60.0,195.95999999999998
2011-04-22,3.125,15.676333333333334,18.046333333333333,2.37,,22.387333333333334,187.0245,76.0,61.333,48.0,13.466,0.0,2.1965,171.0,143.5,104.0,200.4905
2011-04-23,3.167,8.694333333333333,10.125,1.4306666666666665,,15.042000000000002,180.79149999999998,99.0,82.25,65.0,8.625,21.0,1.2915,176.0,139.583,90.0,189.41649999999998
2011-04-24,5.667,7.527666666666666,9.625333333333334,2.0973333333333333,,15.403,181.89600000000002,99.0,75.208,50.0,5.292,3.0,0.8335,143.0,111.333,80.0,187.1875
2011-04-25,5.87,12.384,16.032,3.648,,20.530666666666665,182.56650000000002,90.0,75.083,52.0,6.591,4.0,1.2865,136.0,100.917,69.0,189.1575
2011-04-26,4.333,13.75,16.999666666666666,3.25,,23.055666666666667,183.58350000000002,97.0,75.292,35.0,8.6665,7.0,1.4585,179.0,116.958,62.0,192.25
2011-04-27,2.708,10.151666666666666,12.017666666666665,1.8663333333333334,,18.13533333333333,181.41649999999998,97.0,80.875,60.0,11.1875,6.0,1.479,204.0,148.375,109.0,192.60399999999998
2011-04-28,3.875,8.731,11.213666666666668,2.4823333333333335,,14.435666666666668,179.538,99.0,83.167,74.0,5.4775,16.0,0.746,144.0,110.417,83.0,185.0155
2011-04-29,4.167,8.847333333333333,11.125,2.2776666666666667,,12.791666666666666,182.5525,92.0,76.708,61.0,5.586,2.0,0.6045,133.0,105.625,80.0,188.1385
2011-04-30,3.375,12.292,14.235999999999999,1.9443333333333335,,19.625,184.97899999999998,90.0,67.167,40.0,9.4375,4.0,1.104,180.0,144.708,99.0,194.41649999999998
2011-05-01,4.375,9.402666666666667,11.097333333333333,1.6943333333333335,,36.041333333333334,182.16649999999998,97.0,84.0,69.0,8.4375,9.0,0.875,203.0,164.458,137.0,190.60399999999998
2011-05-02,3.364,8.88,11.461666666666666,2.5816666666666666,,18.658333333333335,183.02249999999998,86.0,72.458,56.0,5.6665,0.0,1.3635,149.0,124.917,97.0,188.689
2011-05-03,2.583,10.944666666666668,11.888666666666666,0.9443333333333334,,17.958,186.5,91.0,72.917,49.0,9.9585,0.0,2.4375,167.0,126.542,75.0,196.458
2011-05-04,4.583,8.817,11.316,2.499,,31.105999999999998,185.753,88.0,72.875,56.0,6.6905,0.0,1.0155,171.0,130.417,106.0,192.4435
2011-05-05,1.958,4.097333333333333,4.778,0.6806666666666666,,18.527666666666665,182.4375,92.0,77.958,68.0,5.5835,0.0,0.9585,140.0,115.667,102.0,188.02100000000002
2011-05-06,2.333,11.778,14.874666666666664,3.0973333333333333,,21.194333333333333,185.0,95.0,70.333,55.0,12.189499999999999,0.0,3.479,188.0,146.458,83.0,197.1895
2011-05-07,2.25,6.972333333333334,8.194333333333333,1.2223333333333333,,21.319333333333333,180.47899999999998,99.0,60.917,37.0,7.8335,8.0,1.271,264.0,197.0,148.0,188.3125
2011-05-08,5.375,7.0,9.347333333333333,2.347,,20.972333333333335,180.54149999999998,99.0,83.917,68.0,5.875,0.0,0.9585,193.0,153.292,121.0,186.417
2011-05-09,3.739,14.997,16.848333333333333,1.8516666666666666,,15.415333333333331,187.1515,93.0,63.75,42.0,11.9375,1.0,1.6115,216.0,167.875,108.0,199.089
2011-05-10,3.333,9.110999999999999,11.055666666666667,1.9446666666666665,,21.527666666666665,180.7705,99.0,88.792,54.0,8.146,12.0,1.229,207.0,149.75,128.0,188.91649999999998
2011-05-11,2.958,14.660333333333334,16.967333333333332,2.3066666666666666,,24.736666666666668,188.1415,98.0,90.792,74.0,16.85,5.0,1.487,150.0,135.25,123.0,204.9915
2011-05-12,2.083,7.472,9.403,1.9303333333333335,,13.222333333333333,180.9375,99.0,81.625,59.0,10.3125,13.0,3.146,248.0,169.792,118.0,191.25
2011-05-13,6.667,9.003666666666666,17.493666666666666,8.489666666666666,,52.666666666666664,180.199,99.0,78.25,56.0,6.288,9.0,0.521,171.0,156.083,139.0,186.487
2011-05-14,6.875,11.041666666666666,15.097,4.055666666666666,,40.37533333333334,181.8955,83.0,64.292,54.0,5.875,0.0,1.4165,190.0,164.292,136.0,187.77100000000002
2011-05-15,4.208,10.292,12.055333333333332,1.764,,32.083,186.39600000000002,87.0,62.958,38.0,8.5,0.0,2.396,210.0,171.833,130.0,194.89600000000002
2011-05-16,3.909,11.036999999999999,13.112,2.0749999999999997,,33.797666666666665,187.377,78.0,52.625,30.0,9.8225,0.0,2.5435,254.0,195.667,159.0,197.199
2011-05-17,3.125,8.055666666666667,9.375,1.3196666666666665,,39.52766666666667,185.5,94.0,80.833,69.0,10.1875,0.0,2.521,168.0,150.5,123.0,195.6875
2011-05-18,3.167,12.458333333333334,14.555666666666667,2.0973333333333333,,25.430666666666667,188.638,96.0,64.833,33.0,11.383,0.0,1.7085,219.0,162.958,99.0,200.02100000000002
2011-05-19,4.417,12.939333333333332,15.058333333333332,2.1186666666666665,,24.21466666666667,187.25,67.0,45.043,23.0,10.100999999999999,0.0,1.8205,270.0,208.913,145.0,197.351
2011-05-20,5.458,14.347333333333333,16.666666666666668,2.3196666666666665,,32.763666666666666,187.481,67.0,53.708,39.0,11.682,0.0,2.417,252.0,216.333,161.0,199.163
2011-05-21,3.208,10.722333333333333,13.347,2.625,,30.346999999999998,182.1875,97.0,76.625,55.0,10.25,3.0,1.625,270.0,200.125,154.0,192.4375
2011-05-22,2.0,4.097333333333333,4.3886666666666665,0.29133333333333333,,12.277666666666667,179.208,99.0,87.208,74.0,7.458,15.0,1.521,147.0,132.25,111.0,186.667
2011-05-23,1.565,7.0456666666666665,7.8806666666666665,0.835,,11.60266666666667,182.50400000000002,98.0,82.917,62.0,8.2165,0.0,0.9524999999999999,162.0,135.958,92.0,190.721
2011-05-24,2.208,11.139000000000001,13.403,2.263666666666667,,14.417000000000002,188.8125,94.0,71.5,45.0,12.083,0.0,1.5835,215.0,172.0,138.0,200.89600000000002
2011-05-25,2.167,8.997333333333334,11.210999999999999,2.2133333333333334,,17.353333333333335,184.863,93.0,81.083,64.0,9.167,0.0,2.034,190.0,157.625,136.0,194.03
2011-05-26,2.375,12.430666666666667,14.75,2.3193333333333332,,15.305666666666667,186.3125,95.0,67.083,42.0,11.2915,0.0,2.9585,217.0,173.083,113.0,197.6045
2011-05-27,2.333,10.083333333333334,11.375,1.2919999999999998,,21.944666666666667,184.6875,81.0,65.375,45.0,10.8335,0.0,2.2295,256.0,205.083,178.0,195.52100000000002
2011-05-28,2.125,7.972333333333334,9.097333333333333,1.125,,18.389,183.10399999999998,99.0,85.083,62.0,11.0,3.0,2.104,226.0,185.917,168.0,194.10399999999998
2011-05-29,1.792,4.764,5.152666666666667,0.389,,16.777666666666665,179.20850000000002,99.0,98.625,92.0,7.4795,36.0,1.292,180.0,171.208,166.0,186.6875
2011-05-30,1.739,5.1546666666666665,5.888000000000001,0.7333333333333334,,12.51,176.92849999999999,96.0,86.458,76.0,6.4405,1.0,4.725,185.0,156.875,140.0,183.369
2011-05-31,2.125,9.041666666666666,11.013666666666666,1.9720000000000002,,14.512666666666666,183.0625,94.0,78.417,66.0,7.3335,0.0,2.625,179.0,154.375,125.0,190.39600000000002
2011-06-01,2.25,8.327,9.374,1.047,,19.547,181.9,98.0,69.417,52.0,8.3085,8.0,1.0865,216.0,165.625,138.0,190.20850000000002
2011-06-02,2.917,13.416666666666666,15.680333333333332,2.264,,19.236,186.1875,99.0,86.958,62.0,12.1875,7.0,1.5835,209.0,170.708,141.0,198.375
2011-06-03,2.667,9.819666666666667,11.389000000000001,1.5693333333333335,,19.721999999999998,185.6875,99.0,90.0,77.0,9.229,0.0,2.4585,194.0,171.417,155.0,194.917
