date,PM25_mean
2014-01-01,5.104
2014-01-02,4.48
2014-01-03,3.416
2014-01-04,13.166
2014-01-05,21.229
2014-01-06,15.696
2014-01-07,2.75
2014-01-08,5.938
2014-01-09,4.896
2014-01-10,3.52
2014-01-11,9.062
2014-01-12,4.792
2014-01-13,7.771
2014-01-14,22.208
2014-01-15,20.521
2014-01-16,10.542
2014-01-17,8.417
2014-01-18,5.188
2014-01-19,11.021
2014-01-20,13.229
2014-01-21,22.065
2014-01-22,15.896
2014-01-23,6.271
2014-01-24,10.292
2014-01-25,14.354
2014-01-26,20.0
2014-01-27,14.416
2014-01-28,4.666
2014-01-29,8.062
2014-01-30,6.584
2014-01-31,4.084
2014-02-01,3.625
2014-02-02,5.416
2014-02-03,10.848
2014-02-04,10.854
2014-02-05,10.875
2014-02-06,16.084
2014-02-07,7.812
2014-02-08,16.062
2014-02-09,14.0
2014-02-10,11.834
2014-02-11,19.562
2014-02-12,28.27
2014-02-13,14.375
2014-02-14,5.25
2014-02-15,9.792
2014-02-16,9.208
2014-02-17,10.229
2014-02-18,4.146
2014-02-19,5.978
2014-02-20,10.292
2014-02-21,12.416
2014-02-22,25.542
2014-02-23,25.666
2014-02-24,24.604
2014-02-25,25.854
2014-02-26,14.604
2014-02-27,12.875
2014-02-28,9.167
2014-03-01,11.708
2014-03-02,7.834
2014-03-03,10.646
2014-03-04,11.25
2014-03-05,7.608
2014-03-06,5.854
2014-03-07,10.042
2014-03-08,6.979
2014-03-09,5.0
2014-03-10,2.75
2014-03-11,6.084
2014-03-12,10.146
2014-03-13,12.5
2014-03-14,19.98
2014-03-15,19.296
2014-03-16,32.458
2014-03-17,20.812
2014-03-18,22.104
2014-03-19,24.188
2014-03-20,13.0
2014-03-21,14.604
2014-03-22,20.334
2014-03-23,19.306
2014-03-24,4.062
2014-03-25,6.202
2014-03-26,11.708
2014-03-27,16.042
2014-03-28,22.854
2014-03-29,20.438
2014-03-30,24.416
2014-03-31,27.938
2014-04-01,13.812
2014-04-02,10.062
2014-04-03,7.562
2014-04-04,4.062
2014-04-05,3.646
2014-04-06,6.396
2014-04-07,9.196
2014-04-08,20.375
2014-04-09,18.021
2014-04-10,21.312
2014-04-11,15.188
2014-04-12,18.354
2014-04-13,16.188
2014-04-14,11.438
2014-04-15,18.312
2014-04-16,31.458
2014-04-17,20.125
2014-04-18,15.146
2014-04-19,13.167
2014-04-20,11.104
2014-04-21,12.938
2014-04-22,12.978
2014-04-23,17.5
2014-04-24,15.895
2014-04-25,19.916
2014-04-26,18.812
2014-04-27,15.208
2014-04-28,15.083
