date,SPM_mean
2012-07-18,
2012-07-19,
2012-07-20,
2012-07-21,
2012-07-22,
2012-07-23,
2012-07-24,
2012-07-25,
2012-07-26,
2012-07-27,
2012-07-28,
2012-07-29,
2012-07-30,
2012-07-31,
2012-08-01,
2012-08-02,
2012-08-03,
2012-08-04,
2012-08-05,
2012-08-06,
2012-08-07,
2012-08-08,
2012-08-09,
2012-08-10,
2012-08-11,
2012-08-12,
2012-08-13,
2012-08-14,
2012-08-15,
2012-08-16,
2012-08-17,
2012-08-18,
2012-08-19,
2012-08-20,
2012-08-21,
2012-08-22,
2012-08-23,
2012-08-24,
2012-08-25,
2012-08-26,
2012-08-27,
2012-08-28,
2012-08-29,
2012-08-30,
2012-08-31,
2012-09-01,
2012-09-02,
2012-09-03,
2012-09-04,
2012-09-05,
2012-09-06,
2012-09-07,
2012-09-08,
2012-09-09,
2012-09-10,
2012-09-11,
2012-09-12,
2012-09-13,
2012-09-14,
2012-09-15,
2012-09-16,
2012-09-17,
2012-09-18,
2012-09-19,
2012-09-20,
2012-09-21,
2012-09-22,
2012-09-23,
2012-09-24,
2012-09-25,
2012-09-26,
2012-09-27,
2012-09-28,
2012-09-29,
2012-09-30,
2012-10-01,
2012-10-02,
2012-10-03,
2012-10-04,
2012-10-05,
2012-10-06,
2012-10-07,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-13,
2012-10-14,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,
2012-10-20,
2012-10-21,
2012-10-22,
2012-10-23,
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-27,
2012-10-28,
2012-10-29,
2012-10-30,
2012-10-31,
2012-11-01,
2012-11-02,
2012-11-03,
2012-11-04,
2012-11-05,
2012-11-06,
2012-11-07,
2012-11-08,
2012-11-09,
2012-11-10,
2012-11-11,
2012-11-12,
2012-11-13,
2012-11-14,
2012-11-15,
2012-11-16,
2012-11-17,
2012-11-18,
2012-11-19,
2012-11-20,
2012-11-21,
2012-11-22,
2012-11-23,
2012-11-24,
2012-11-25,
2012-11-26,
2012-11-27,
2012-11-28,
2012-11-29,
2012-11-30,
2012-12-01,
2012-12-02,
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-08,
2012-12-09,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,
2012-12-15,
2012-12-16,
2012-12-17,
2012-12-18,
2012-12-19,
2012-12-20,
2012-12-21,
2012-12-22,
2012-12-23,
2012-12-24,
2012-12-25,
2012-12-26,
2012-12-27,
2012-12-28,
2012-12-29,
2012-12-30,
2012-12-31,
2013-01-01,17.958
2013-01-02,14.542
2013-01-03,13.917
2013-01-04,13.875
2013-01-05,13.625
2013-01-06,11.0
2013-01-07,13.625
2013-01-08,11.417
2013-01-09,9.042
2013-01-10,7.609
2013-01-11,10.542
2013-01-12,12.167
2013-01-13,11.667
2013-01-14,10.25
2013-01-15,12.208
2013-01-16,11.25
2013-01-17,13.045
2013-01-18,13.583
2013-01-19,9.375
2013-01-20,13.083
2013-01-21,17.208
2013-01-22,17.167
2013-01-23,15.083
2013-01-24,10.958
2013-01-25,10.875
2013-01-26,17.19
2013-01-27,11.958
2013-01-28,14.25
2013-01-29,20.958
2013-01-30,12.25
2013-01-31,23.208
2013-02-01,21.292
2013-02-02,20.458
2013-02-03,18.208
2013-02-04,7.583
2013-02-05,7.167
2013-02-06,10.875
2013-02-07,10.375
2013-02-08,7.375
2013-02-09,6.917
2013-02-10,9.917
2013-02-11,10.625
2013-02-12,8.583
2013-02-13,9.75
2013-02-14,9.609
2013-02-15,5.25
2013-02-16,19.25
2013-02-17,25.833
2013-02-18,16.542
2013-02-19,12.667
2013-02-20,14.583
2013-02-21,14.083
2013-02-22,10.417
2013-02-23,12.958
2013-02-24,17.667
2013-02-25,48.917
2013-02-26,63.667
2013-02-27,41.917
2013-02-28,19.958
2013-03-01,23.458
2013-03-02,11.5
2013-03-03,10.5
2013-03-04,16.5
2013-03-05,16.708
2013-03-06,14.667
2013-03-07,12.708
2013-03-08,14.167
2013-03-09,16.917
2013-03-10,10.625
2013-03-11,14.125
2013-03-12,28.542
2013-03-13,16.458
2013-03-14,8.583
2013-03-15,15.375
2013-03-16,39.25
2013-03-17,44.792
2013-03-18,38.875
2013-03-19,18.292
2013-03-20,19.75
2013-03-21,9.783
2013-03-22,10.292
2013-03-23,15.25
2013-03-24,30.208
2013-03-25,22.875
2013-03-26,21.583
2013-03-27,22.25
2013-03-28,31.292
2013-03-29,21.625
2013-03-30,15.125
2013-03-31,19.292
2013-04-01,15.5
2013-04-02,27.125
2013-04-03,16.042
2013-04-04,23.417
2013-04-05,33.583
2013-04-06,20.435
2013-04-07,6.792
2013-04-08,13.292
2013-04-09,18.833
2013-04-10,14.958
2013-04-11,11.958
2013-04-12,10.875
2013-04-13,17.75
2013-04-14,21.458
2013-04-15,16.417
2013-04-16,31.542
2013-04-17,36.875
2013-04-18,25.792
2013-04-19,15.167
2013-04-20,15.667
2013-04-21,8.833
2013-04-22,15.875
2013-04-23,17.958
2013-04-24,9.583
2013-04-25,20.208
2013-04-26,14.833
2013-04-27,16.783
2013-04-28,14.292
2013-04-29,22.417
2013-04-30,19.208
2013-05-01,8.75
2013-05-02,6.208
2013-05-03,7.208
2013-05-04,8.542
2013-05-05,19.292
2013-05-06,23.5
2013-05-07,10.042
2013-05-08,11.167
2013-05-09,23.75
2013-05-10,19.957
2013-05-11,14.625
2013-05-12,20.292
2013-05-13,33.208
2013-05-14,65.083
2013-05-15,33.333
2013-05-16,27.375
2013-05-17,10.417
2013-05-18,19.333
2013-05-19,24.417
2013-05-20,13.042
2013-05-21,23.917
2013-05-22,32.042
2013-05-23,18.833
2013-05-24,13.167
2013-05-25,18.417
2013-05-26,25.167
2013-05-27,28.25
2013-05-28,20.261
2013-05-29,7.792
2013-05-30,15.333
2013-05-31,20.875
2013-06-01,27.792
2013-06-02,24.542
2013-06-03,18.333
2013-06-04,19.833
2013-06-05,22.292
2013-06-06,23.25
2013-06-07,20.167
2013-06-08,21.125
2013-06-09,24.292
2013-06-10,24.083
2013-06-11,26.583
2013-06-12,23.458
2013-06-13,15.565
2013-06-14,19.083
2013-06-15,20.583
2013-06-16,13.917
2013-06-17,15.417
2013-06-18,18.833
2013-06-19,11.083
2013-06-20,10.042
2013-06-21,12.417
2013-06-22,10.542
2013-06-23,15.0
2013-06-24,16.042
2013-06-25,12.958
2013-06-26,19.708
2013-06-27,15.083
2013-06-28,24.125
2013-06-29,19.75
2013-06-30,21.292
2013-07-01,22.708
2013-07-02,17.083
2013-07-03,8.333
2013-07-04,16.333
2013-07-05,15.0
2013-07-06,15.375
2013-07-07,16.292
2013-07-08,13.333
2013-07-09,16.75
2013-07-10,18.667
2013-07-11,22.5
2013-07-12,24.875
2013-07-13,29.042
2013-07-14,18.458
2013-07-15,9.333
2013-07-16,12.75
2013-07-17,19.292
2013-07-18,15.583
2013-07-19,12.261
2013-07-20,13.167
2013-07-21,20.333
2013-07-22,24.417
2013-07-23,25.417
2013-07-24,18.375
2013-07-25,42.042
2013-07-26,52.208
2013-07-27,61.167
2013-07-28,52.458
2013-07-29,27.917
2013-07-30,78.75
2013-07-31,46.625
2013-08-01,50.875
2013-08-02,12.417
2013-08-03,13.875
2013-08-04,18.043
2013-08-05,21.375
2013-08-06,31.542
2013-08-07,46.833
2013-08-08,56.5
2013-08-09,51.375
2013-08-10,61.458
2013-08-11,63.292
2013-08-12,55.917
2013-08-13,40.833
2013-08-14,30.708
2013-08-15,40.208
2013-08-16,46.292
2013-08-17,30.833
2013-08-18,22.125
2013-08-19,24.125
2013-08-20,22.435
2013-08-21,19.792
2013-08-22,24.458
2013-08-23,13.318
2013-08-24,14.583
2013-08-25,15.167
2013-08-26,10.833
2013-08-27,10.167
2013-08-28,12.208
2013-08-29,22.125
2013-08-30,17.75
2013-08-31,19.5
2013-09-01,17.542
2013-09-02,12.542
2013-09-03,11.542
2013-09-04,11.333
2013-09-05,9.708
2013-09-06,10.522
2013-09-07,13.917
2013-09-08,9.042
2013-09-09,14.333
2013-09-10,20.75
2013-09-11,30.375
2013-09-12,43.5
2013-09-13,43.958
2013-09-14,46.958
2013-09-15,25.5
2013-09-16,13.875
2013-09-17,12.458
2013-09-18,15.667
2013-09-19,19.5
2013-09-20,25.917
2013-09-21,30.708
2013-09-22,33.792
2013-09-23,33.208
2013-09-24,40.333
2013-09-25,26.875
2013-09-26,12.917
2013-09-27,11.957
2013-09-28,14.292
2013-09-29,18.917
2013-09-30,19.833
2013-10-01,22.167
2013-10-02,21.042
2013-10-03,12.583
2013-10-04,14.792
2013-10-05,22.696
2013-10-06,18.708
2013-10-07,19.875
2013-10-08,19.583
2013-10-09,9.875
2013-10-10,12.333
2013-10-11,20.583
2013-10-12,25.458
2013-10-13,11.917
2013-10-14,18.042
2013-10-15,30.458
2013-10-16,11.75
2013-10-17,12.333
2013-10-18,13.375
2013-10-19,25.375
2013-10-20,10.125
2013-10-21,10.5
2013-10-22,10.375
2013-10-23,16.917
2013-10-24,14.708
2013-10-25,7.875
2013-10-26,13.167
2013-10-27,16.167
2013-10-28,17.333
2013-10-29,19.583
2013-10-30,18.625
2013-10-31,32.5
2013-11-01,23.478
2013-11-02,24.708
2013-11-03,31.833
2013-11-04,27.083
2013-11-05,24.958
2013-11-06,21.875
2013-11-07,28.417
2013-11-08,16.917
2013-11-09,21.292
2013-11-10,10.042
2013-11-11,12.25
2013-11-12,6.458
2013-11-13,9.875
2013-11-14,13.125
2013-11-15,11.333
2013-11-16,24.0
2013-11-17,25.292
2013-11-18,12.125
2013-11-19,9.375
2013-11-20,9.167
2013-11-21,6.333
2013-11-22,5.375
2013-11-23,14.125
2013-11-24,23.333
2013-11-25,14.792
2013-11-26,10.333
2013-11-27,9.75
2013-11-28,8.417
2013-11-29,6.917
2013-11-30,11.292
2013-12-01,8.833
2013-12-02,15.333
2013-12-03,15.0
2013-12-04,15.917
2013-12-05,20.708
2013-12-06,13.522
2013-12-07,8.333
2013-12-08,13.167
2013-12-09,20.458
2013-12-10,10.087
2013-12-11,9.957
2013-12-12,7.125
2013-12-13,8.042
2013-12-14,8.333
2013-12-15,9.333
2013-12-16,12.958
2013-12-17,15.542
2013-12-18,17.5
2013-12-19,11.0
2013-12-20,8.75
2013-12-21,9.25
2013-12-22,9.0
2013-12-23,13.042
2013-12-24,13.583
2013-12-25,19.583
2013-12-26,18.25
2013-12-27,17.458
2013-12-28,8.583
2013-12-29,7.583
2013-12-30,9.167
2013-12-31,14.708
