date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2011-06-17,187.881,54.741,18.125,31.104,12.98,,3.083,15.65,242.622,5.667
2011-06-18,187.607,55.134,14.708,19.396,4.688,,4.208,20.354,242.741,4.417
2011-06-19,190.833,57.271,10.333,14.375,4.042,,4.792,26.458,248.104,4.292
2011-06-20,179.806,56.421,7.548,9.595,2.046,,3.913,16.913,236.226,1.783
2011-06-21,177.5,60.646,8.666,12.125,3.458,,3.375,14.0,238.146,2.667
2011-06-22,184.764,77.808,15.604,30.188,14.584,,4.25,33.188,262.572,4.292
2011-06-23,175.974,66.28,8.625,12.292,3.666,,3.5,33.375,242.254,2.167
2011-06-24,173.209,61.792,4.438,6.708,2.271,,3.0,27.292,235.0,1.208
2011-06-25,182.312,70.062,14.834,24.0,9.166,,5.125,29.812,252.375,4.25
2011-06-26,194.624,72.73,17.812,24.708,6.896,,6.542,47.5,267.354,6.458
2011-06-27,198.19,85.938,22.42,50.097,27.676,,5.042,36.491,284.128,8.043
2011-06-28,180.986,79.4,13.759,29.39,15.631,,4.565,32.47,260.385,4.958
2011-06-29,189.625,87.458,18.125,34.708,16.584,,7.458,35.896,277.084,5.625
2011-06-30,182.844,76.708,17.562,28.916,11.355,,4.917,26.896,259.552,4.5
2011-07-01,178.796,75.297,14.229,31.416,17.188,,4.458,29.834,254.092,3.958
2011-07-02,183.98,79.334,15.042,24.667,9.625,,5.167,38.312,263.312,5.042
2011-07-03,180.416,72.167,7.229,11.042,3.812,,5.083,29.77,252.584,2.583
2011-07-04,174.526,67.12,3.222,4.873,1.652,,3.542,46.484,241.646,1.565
2011-07-05,179.915,73.672,9.294,12.218,2.924,,4.391,28.051,253.587,3.292
2011-07-06,190.066,77.274,15.104,22.604,7.5,,6.25,34.396,267.34,5.0
2011-07-07,175.083,66.812,4.646,6.48,1.834,,3.083,17.167,241.896,1.708
2011-07-08,173.973,71.711,7.042,10.854,3.812,,3.0,19.958,245.684,1.917
2011-07-09,171.875,78.354,7.708,12.875,5.167,,3.042,25.208,250.229,2.083
2011-07-10,171.896,67.958,4.812,7.25,2.438,,3.0,17.354,239.854,1.208
2011-07-11,174.541,76.027,6.913,17.022,10.109,,3.391,18.956,250.568,2.348
2011-07-12,174.604,69.125,4.938,10.916,5.98,,3.167,18.188,243.73,1.417
2011-07-13,176.688,66.521,5.292,9.229,3.938,,3.0,17.938,243.208,1.542
2011-07-14,176.491,66.351,6.042,9.312,3.271,,3.227,16.79,242.842,1.583
2011-07-15,178.166,69.104,9.417,15.27,5.854,,3.958,20.98,247.271,2.417
2011-07-16,177.73,70.416,6.458,8.896,2.438,,7.583,26.396,248.146,1.833
2011-07-17,175.274,68.805,3.25,5.312,2.062,,3.958,21.333,244.08,1.458
2011-07-18,171.812,74.042,2.666,4.688,2.021,,4.0,32.896,245.854,1.083
2011-07-19,170.2,79.05,3.696,7.282,3.587,,2.826,38.912,249.25,1.261
2011-07-20,173.911,78.068,5.438,8.896,3.458,,3.0,39.75,251.979,2.333
2011-07-21,184.688,52.771,8.854,20.479,11.625,,3.0,17.146,237.458,3.083
2011-07-22,185.059,51.886,12.208,25.771,13.562,,3.625,20.083,236.945,3.292
2011-07-23,184.146,57.25,11.208,21.854,10.646,,3.708,17.562,241.396,3.833
2011-07-24,181.229,63.042,6.25,10.354,4.104,,4.417,21.75,244.271,2.75
2011-07-25,178.908,64.262,5.916,7.729,1.812,,3.542,27.416,243.169,2.0
2011-07-26,180.523,67.886,7.587,9.522,1.935,,3.0,21.818,248.409,2.136
2011-07-27,181.521,75.208,12.916,22.854,9.938,,3.083,20.584,256.729,3.375
2011-07-28,189.188,99.812,22.792,40.812,18.02,,4.958,40.292,289.0,6.833
2011-07-29,191.608,97.617,18.688,37.812,19.125,,5.333,56.104,289.226,6.625
2011-07-30,189.25,89.604,18.166,29.083,10.916,,4.375,31.104,278.854,6.333
2011-07-31,190.334,75.229,9.562,19.562,10.0,,4.083,28.542,265.562,5.208
2011-08-01,189.68,67.824,16.22,31.968,15.748,,6.458,33.438,257.504,5.636
2011-08-02,188.642,72.161,18.78,33.487,14.708,,6.615,36.65,260.803,5.792
2011-08-03,188.021,83.646,21.396,44.979,23.584,,5.692,32.812,271.667,6.667
2011-08-04,179.604,78.229,12.083,32.688,20.604,,4.375,25.729,257.834,4.708
2011-08-05,175.558,73.076,6.938,20.062,13.125,,3.375,18.667,248.633,2.375
2011-08-06,173.062,72.854,7.583,11.208,3.625,,3.125,22.479,245.916,2.083
2011-08-07,186.125,91.271,14.25,21.438,7.188,,5.542,39.375,277.396,6.042
2011-08-08,184.588,89.5,12.478,25.13,12.652,,4.261,29.454,274.088,4.391
2011-08-09,178.839,67.689,13.625,26.271,12.646,,3.708,32.375,246.528,3.625
2011-08-10,179.348,59.705,9.792,14.812,5.02,,3.857,43.792,239.054,2.833
2011-08-11,180.396,59.0,17.917,24.292,6.375,,5.0,46.646,239.396,4.583
2011-08-12,187.979,62.208,15.084,24.27,9.188,,6.833,49.75,250.188,5.292
2011-08-13,190.166,63.407,10.792,14.958,4.166,,6.208,56.667,253.574,4.75
2011-08-14,183.146,59.584,6.334,8.958,2.625,,5.458,55.584,242.729,3.708
2011-08-15,180.584,56.542,4.875,7.646,2.771,,4.792,36.146,237.125,2.458
2011-08-16,183.106,61.606,8.082,12.863,4.782,,4.583,40.858,244.712,4.091
2011-08-17,182.494,61.592,8.204,11.186,2.981,,4.739,39.158,244.087,3.583
2011-08-18,175.896,59.625,6.583,8.646,2.062,,3.833,44.25,235.52,2.5
2011-08-19,181.334,58.667,12.875,20.562,7.688,,3.895,25.688,240.0,4.042
2011-08-20,187.369,58.572,17.375,32.458,15.084,,4.792,18.5,245.94,6.042
2011-08-21,186.521,48.792,10.104,18.125,8.021,,3.292,12.625,235.312,5.0
2011-08-22,191.486,62.022,21.297,43.841,22.544,,3.25,17.072,253.508,7.0
2011-08-23,184.476,60.527,11.964,25.374,13.41,,3.913,33.854,245.003,4.542
2011-08-24,175.834,62.25,6.271,21.083,14.812,,3.792,22.375,238.084,3.292
2011-08-25,175.52,60.834,6.625,12.396,5.771,,3.0,14.542,236.354,2.333
2011-08-26,178.665,65.896,13.521,35.854,22.334,,3.375,18.292,244.56,5.625
2011-08-27,186.396,66.854,15.875,31.292,15.416,,4.125,23.0,253.25,6.375
2011-08-28,188.375,62.896,13.042,18.896,5.854,,5.667,22.334,251.271,5.625
2011-08-29,186.589,59.602,15.792,29.416,13.625,,4.435,23.292,246.191,5.208
2011-08-30,184.125,53.479,11.854,23.416,11.562,,3.042,19.104,237.604,4.458
2011-08-31,180.548,60.195,11.848,27.544,15.696,,2.917,22.28,240.742,5.273
2011-09-01,177.729,66.396,7.5,21.73,14.229,,2.5,31.292,244.125,4.917
2011-09-02,176.041,65.583,4.73,17.958,13.229,,2.438,33.625,241.625,3.708
2011-09-03,172.83,56.43,1.854,3.521,1.666,,,40.479,229.259,1.792
2011-09-04,173.166,55.854,2.896,4.688,1.792,,,29.25,229.021,1.708
2011-09-05,178.213,72.938,12.261,29.544,17.283,,,24.246,251.152,4.909
2011-09-06,184.229,64.562,13.916,24.833,10.916,,5.0,16.771,248.792,4.542
2011-09-07,189.938,59.521,14.916,23.792,8.875,,5.208,25.604,249.458,4.292
2011-09-08,190.042,65.59,14.292,30.625,16.334,,5.208,30.896,255.632,5.25
2011-09-09,183.896,65.167,11.208,22.083,10.875,,4.25,30.125,249.062,4.042
2011-09-10,179.958,64.688,7.396,16.854,9.458,,3.417,24.354,244.646,3.167
2011-09-11,176.122,64.726,5.854,11.688,5.833,,3.708,17.979,240.848,2.958
2011-09-12,179.562,64.02,5.854,19.458,13.604,,3.435,17.75,243.584,3.125
2011-09-13,179.238,61.686,6.809,14.874,8.065,,4.438,24.201,240.924,2.667
2011-09-14,180.409,67.712,9.852,28.846,18.994,,4.75,27.945,248.121,4.091
2011-09-15,177.562,63.354,6.916,22.396,15.479,,3.25,19.542,240.916,2.875
2011-09-16,175.85,63.196,5.812,13.875,8.062,,2.875,18.271,239.046,2.208
2011-09-17,173.875,63.292,3.458,6.396,2.938,,3.208,24.438,237.167,1.792
2011-09-18,175.709,60.542,2.938,4.854,1.916,,3.0,18.208,236.25,1.958
2011-09-19,182.633,77.116,9.5,22.292,12.792,,4.5,31.438,259.75,4.542
2011-09-20,187.63,63.913,17.059,39.138,22.079,,3.0,14.174,251.544,5.478
2011-09-21,181.271,56.312,8.416,19.708,11.292,,2.083,23.792,237.584,2.792
2011-09-22,183.375,66.666,16.834,44.354,27.521,,3.625,20.685,250.042,5.5
2011-09-23,188.37,60.712,18.0,37.73,19.73,,4.375,17.542,249.082,6.417
2011-09-24,191.604,48.854,16.042,32.834,16.792,,5.792,17.625,240.458,5.542
2011-09-25,193.271,49.396,16.062,22.896,6.834,,5.917,19.354,242.666,5.208
2011-09-26,191.237,57.174,24.25,51.292,27.042,,4.125,23.458,248.412,6.792
2011-09-27,187.482,51.002,19.286,44.43,25.144,,4.208,23.036,238.484,6.545
2011-09-28,187.924,49.022,20.472,38.38,17.908,,4.652,23.546,236.946,5.5
2011-09-29,186.667,46.75,19.666,35.125,15.458,,5.417,26.938,233.416,4.917
2011-09-30,185.438,61.334,19.23,35.208,15.979,,4.583,37.312,246.771,6.625
2011-10-01,187.408,45.166,16.583,25.958,9.375,,6.167,20.792,232.576,5.0
2011-10-02,189.75,39.75,12.188,18.75,6.562,,5.667,23.125,229.5,4.958
2011-10-03,186.578,31.953,13.205,25.172,11.968,,4.5,12.318,218.53,4.381
2011-10-04,188.324,34.54,17.146,29.042,11.895,,6.083,15.938,222.864,4.25
2011-10-05,187.458,45.458,20.208,38.875,18.666,,3.792,16.146,232.916,5.5
2011-10-06,183.744,49.592,16.595,27.84,11.246,,3.609,12.518,233.337,4.458
2011-10-07,186.283,42.702,16.646,33.354,16.708,,4.792,22.375,228.986,5.458
2011-10-08,191.833,54.208,25.188,49.521,24.334,,5.5,33.5,246.042,7.5
2011-10-09,192.0,51.583,17.0,24.896,7.896,,5.917,38.77,243.584,7.042
2011-10-10,188.678,60.21,14.75,26.375,11.625,,4.333,41.521,248.888,7.583
2011-10-11,194.1,68.331,30.796,59.226,28.43,,6.727,49.424,262.432,8.864
2011-10-12,192.75,49.958,20.334,32.834,12.5,,5.958,48.174,242.708,6.125
2011-10-13,196.396,61.312,27.375,47.688,20.312,,6.917,51.521,257.709,7.833
2011-10-14,194.962,57.25,17.75,44.188,26.438,,7.25,50.146,252.212,6.583
2011-10-15,180.875,49.812,4.5,6.0,1.5,,2.583,26.792,230.688,2.375
2011-10-16,181.834,44.792,4.688,6.5,1.812,,3.25,18.271,226.625,3.0
2011-10-17,191.594,58.355,19.532,52.87,33.337,,4.458,33.121,249.949,7.5
2011-10-18,190.416,43.072,17.98,31.156,13.176,,5.087,21.854,233.488,5.25
2011-10-19,192.021,41.146,19.083,34.666,15.584,,4.105,20.583,233.167,4.917
2011-10-20,191.292,42.375,17.646,31.479,13.834,,4.071,23.625,233.667,5.417
2011-10-21,187.954,48.845,18.562,34.438,15.875,,3.75,23.375,236.799,5.75
2011-10-22,182.292,47.98,11.729,22.084,10.355,,2.208,10.084,230.27,4.333
2011-10-23,181.062,54.583,7.062,12.0,4.938,,2.583,15.23,235.646,4.25
2011-10-24,191.27,73.77,26.432,53.632,27.201,,4.87,30.237,265.042,8.208
2011-10-25,196.308,62.943,13.758,41.052,27.294,,4.0,29.41,259.252,6.818
2011-10-26,187.521,27.625,10.166,20.062,9.896,,3.333,11.458,215.146,3.292
2011-10-27,191.546,44.13,23.166,54.854,31.688,,4.667,22.125,235.676,6.875
2011-10-28,193.416,49.5,27.354,61.0,33.646,,4.667,27.542,242.917,7.75
2011-10-29,190.708,45.5,22.438,41.021,18.583,,4.458,30.375,236.208,6.792
2011-10-30,188.174,41.676,15.084,23.271,8.188,,4.542,34.729,229.85,5.875
2011-10-31,188.75,42.699,16.818,37.348,20.529,,4.217,25.761,231.45,6.167
2011-11-01,195.019,49.136,26.854,53.233,26.38,,5.625,21.376,244.155,6.955
2011-11-02,195.562,62.083,30.562,69.48,38.916,,6.708,34.812,257.646,8.167
2011-11-03,201.01,85.519,33.188,67.646,34.458,,7.125,52.812,286.529,11.083
2011-11-04,196.458,77.521,30.125,77.396,47.271,,7.5,46.5,273.979,10.792
2011-11-05,198.104,73.979,29.312,61.083,31.77,,7.417,60.23,272.083,9.792
2011-11-06,195.694,67.185,20.292,32.666,12.375,,4.667,75.958,262.879,8.5
2011-11-07,192.074,53.661,20.818,41.188,20.37,,6.435,23.282,245.734,6.417
2011-11-08,192.924,41.758,18.988,34.248,15.26,,5.25,15.72,234.682,5.381
2011-11-09,194.25,53.542,26.25,65.042,38.792,,4.875,19.667,247.792,7.708
2011-11-10,191.987,48.696,27.42,59.013,31.592,,6.042,25.396,240.683,7.208
2011-11-11,188.188,40.979,21.084,41.396,20.312,,3.25,20.208,229.167,5.5
