date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-02-07,33.938,77.875,43.938,,3.083,38.724,203.042,8.083,41.958,245.0
2011-02-08,26.94,50.365,23.426,,3.875,14.632,196.043,5.261,23.348,219.391
2011-02-09,29.203,53.97,24.767,,3.13,13.884,194.625,4.667,20.5,215.125
2011-02-10,40.875,84.708,43.834,,6.417,21.257,199.167,6.958,32.0,231.167
2011-02-11,28.5,48.062,19.562,,4.625,20.292,196.542,5.667,25.542,222.083
2011-02-12,19.438,32.834,13.396,,3.125,15.208,194.458,4.583,17.0,211.458
2011-02-13,38.834,73.833,35.0,,6.542,26.938,198.583,7.125,27.708,226.292
2011-02-14,36.688,76.062,39.375,,3.75,42.667,194.833,7.208,31.833,226.667
2011-02-15,32.771,74.021,41.25,,4.375,33.854,196.5,8.083,31.417,227.917
2011-02-16,27.272,46.55,19.277,,4.389,18.392,190.667,4.167,17.375,208.042
2011-02-17,33.38,66.6,33.22,,4.042,28.972,194.304,6.043,27.087,221.391
2011-02-18,18.729,36.792,18.062,,2.708,14.396,191.083,2.875,14.917,206.0
2011-02-19,25.188,41.375,16.188,,3.917,17.5,198.833,3.875,19.958,218.792
2011-02-20,39.458,72.896,33.438,,4.75,20.854,200.792,5.958,29.667,230.458
2011-02-21,46.334,82.5,36.167,,5.792,25.875,202.583,6.792,36.917,239.5
2011-02-22,33.375,54.25,20.875,,7.083,30.708,196.917,5.833,25.0,221.917
2011-02-23,34.934,76.522,41.587,,3.652,37.563,197.909,7.348,35.773,233.682
2011-02-24,30.875,45.438,14.562,,8.167,37.938,198.708,6.083,22.125,220.833
2011-02-25,29.208,48.729,19.521,,3.417,22.25,199.0,5.833,24.417,223.417
2011-02-26,21.646,33.77,12.125,,3.292,13.854,199.417,4.042,17.333,216.75
2011-02-27,17.396,32.042,14.646,,2.625,13.958,193.958,3.292,11.667,205.625
2011-02-28,28.479,47.854,19.375,,4.292,17.125,197.75,4.208,17.083,214.833
2011-03-01,37.354,89.43,52.076,,4.13,23.602,204.542,9.375,45.625,250.167
2011-03-02,35.691,86.767,51.076,,3.458,22.696,201.591,8.182,40.273,241.864
2011-03-03,25.271,39.438,14.166,,5.167,19.25,197.333,6.417,20.208,217.542
2011-03-04,21.542,31.875,10.334,,4.792,24.52,200.167,5.75,19.792,219.958
2011-03-05,34.146,74.438,40.292,,2.417,14.062,200.958,7.875,35.792,236.75
2011-03-06,44.729,131.438,86.708,,7.333,37.5,215.5,14.375,70.958,286.458
2011-03-07,33.916,65.792,31.875,,6.708,38.458,201.375,9.208,37.542,238.917
2011-03-08,32.917,58.458,25.542,,4.75,24.062,199.083,8.25,30.958,230.042
2011-03-09,30.326,60.782,30.457,,2.913,24.5,195.391,6.783,27.043,222.435
2011-03-10,21.542,37.354,15.812,,1.875,9.354,192.708,4.75,19.917,212.625
2011-03-11,22.75,34.625,11.875,,4.0,19.208,196.833,6.042,23.375,220.208
2011-03-12,21.5,39.25,17.75,,3.25,11.771,194.5,4.958,16.833,211.333
2011-03-13,24.354,45.375,21.021,,3.292,11.583,195.333,5.333,16.375,211.708
2011-03-14,34.875,58.312,23.438,,5.875,16.792,199.167,6.208,23.625,222.792
2011-03-15,29.0,59.771,30.77,,4.375,24.854,198.417,6.333,23.958,222.375
2011-03-16,24.826,38.217,13.391,,4.478,23.567,196.727,4.19,17.136,213.864
2011-03-17,46.166,86.875,40.708,,3.542,48.02,202.583,9.0,42.167,244.75
2011-03-18,36.354,69.562,33.208,,4.583,47.292,211.5,10.667,49.667,261.167
2011-03-19,25.266,45.062,19.796,,3.958,16.208,196.333,5.583,21.208,217.542
2011-03-20,25.812,38.938,13.125,,5.833,19.146,195.875,5.167,20.458,216.333
2011-03-21,21.8,37.926,16.125,,3.667,15.334,195.333,4.333,14.417,209.75
2011-03-22,57.021,125.021,68.0,,9.542,35.02,209.708,9.75,48.792,258.5
2011-03-23,41.915,73.81,31.894,,4.409,34.778,197.0,8.455,34.182,231.182
2011-03-24,36.208,69.938,33.729,,3.417,19.375,194.875,8.75,38.208,233.083
2011-03-25,26.75,45.875,19.125,,4.583,15.167,195.625,7.542,27.0,222.625
2011-03-26,31.917,56.458,24.542,,3.958,17.042,199.0,6.542,24.875,223.875
2011-03-27,31.208,51.125,19.916,,5.0,18.875,196.417,5.917,23.5,219.917
2011-03-28,31.233,54.409,23.176,,5.818,31.987,197.167,6.833,26.917,224.083
2011-03-29,22.424,36.688,14.263,,5.417,22.662,190.909,4.048,17.273,208.182
2011-03-30,11.5,16.145,4.646,,4.25,28.584,186.875,2.417,17.167,204.042
2011-03-31,9.438,14.938,5.5,,3.583,24.188,182.542,2.375,16.042,198.583
2011-04-01,30.479,50.812,20.334,,6.0,25.0,193.917,5.667,22.5,216.417
2011-04-02,40.458,60.458,20.0,,9.458,38.166,198.333,7.792,29.5,227.833
2011-04-03,18.334,26.625,8.292,,5.0,18.458,190.609,4.5,14.522,205.13
2011-04-04,21.625,35.584,13.958,,3.833,17.354,191.625,4.417,13.458,205.083
2011-04-05,35.812,59.25,23.438,,5.5,23.062,196.292,6.0,22.167,218.458
2011-04-06,38.083,68.188,30.104,,7.125,29.77,198.125,7.0,31.667,229.792
2011-04-07,23.021,34.792,11.771,,5.292,30.479,190.792,5.458,22.875,213.667
2011-04-08,9.609,14.456,4.848,,4.087,27.9,186.273,3.87,15.273,201.545
2011-04-09,11.375,17.667,6.292,,3.792,20.479,186.792,4.5,22.792,209.583
2011-04-10,17.042,22.271,5.229,,6.25,20.979,194.167,5.833,21.208,215.375
2011-04-11,24.021,35.188,11.166,,5.667,32.375,191.542,5.792,25.542,217.083
2011-04-12,21.604,35.542,13.938,,4.625,28.062,189.792,4.792,15.0,204.792
2011-04-13,30.104,44.188,14.084,,5.292,33.98,191.875,5.792,26.208,218.083
2011-04-14,36.223,55.078,18.855,,7.583,41.358,194.318,6.818,31.0,225.318
2011-04-15,14.472,20.473,6.0,,5.783,37.488,185.875,4.083,21.0,206.875
2011-04-16,13.938,20.729,6.792,,4.458,29.438,185.25,4.542,21.333,206.583
2011-04-17,13.479,18.521,5.042,,5.042,24.104,189.417,4.375,16.167,205.583
2011-04-18,27.584,45.021,17.438,,7.208,23.021,191.792,5.792,25.417,217.208
2011-04-19,22.438,41.729,19.292,,3.625,15.146,188.5,5.708,24.167,212.667
2011-04-20,35.938,58.292,22.354,,7.333,17.458,193.208,6.083,25.583,218.792
2011-04-21,28.562,48.416,19.854,,7.875,21.854,192.208,6.208,25.125,217.333
2011-04-22,20.761,32.392,11.63,,5.111,25.227,189.682,5.478,25.409,215.091
2011-04-23,9.834,14.125,4.292,,4.042,18.146,183.125,3.417,20.458,203.583
2011-04-24,14.25,20.396,6.146,,5.542,20.062,186.708,5.25,22.458,209.167
2011-04-25,26.292,41.938,15.646,,5.167,22.167,190.583,6.167,29.542,220.125
2011-04-26,29.75,50.5,20.75,,6.833,26.786,190.667,5.583,30.083,220.75
2011-04-27,8.5,12.104,3.604,,4.875,47.288,184.292,3.667,20.708,205.0
2011-04-28,14.674,22.935,8.261,,4.391,25.65,185.955,4.545,22.636,208.591
2011-04-29,19.271,27.375,8.104,,5.792,17.583,193.667,5.0,22.083,215.75
2011-04-30,18.125,27.625,9.5,,5.667,29.333,193.583,5.042,26.417,220.0
2011-05-01,8.375,12.146,3.77,,4.333,23.229,187.5,3.417,22.792,210.292
2011-05-02,24.02,40.583,16.562,,5.375,84.958,194.125,6.542,34.333,228.458
2011-05-03,23.042,35.438,12.396,,5.208,71.833,196.208,6.042,29.625,225.833
2011-05-04,16.292,22.896,6.604,,5.583,29.333,192.292,4.792,26.417,218.708
2011-05-05,19.52,26.438,6.916,,5.75,27.98,196.042,4.917,26.625,222.667
2011-05-06,26.891,39.522,12.63,,6.609,32.0,196.696,6.13,27.957,224.652
2011-05-07,32.771,55.646,22.875,,5.083,31.396,197.042,9.0,43.042,240.083
2011-05-08,17.729,27.146,9.417,,5.0,32.208,195.0,6.667,36.583,231.583
2011-05-09,23.875,36.354,12.479,,6.875,33.896,194.25,5.625,28.833,223.083
2011-05-10,29.5,58.479,28.979,,6.042,42.5,191.5,7.792,45.958,237.458
2011-05-11,32.396,47.479,15.084,,4.125,20.938,197.917,6.75,34.042,231.958
2011-05-12,32.166,58.438,26.271,,3.75,15.334,196.125,7.875,42.125,238.25
2011-05-13,34.224,59.616,25.392,,7.2,30.74,193.045,8.0,43.864,236.909
2011-05-14,25.688,37.438,11.75,,6.667,52.792,192.833,6.667,33.792,226.625
2011-05-15,13.562,19.375,5.812,,5.458,30.896,191.292,4.25,20.792,212.083
2011-05-16,15.417,21.604,6.188,,5.042,38.166,189.583,3.833,21.417,211.0
2011-05-17,21.354,32.916,11.562,,4.833,36.062,190.917,5.375,31.542,222.458
2011-05-18,28.916,44.27,15.354,,7.083,37.875,195.708,6.417,35.5,231.208
2011-05-19,24.229,39.584,15.354,,6.042,37.75,194.0,5.667,33.667,227.667
2011-05-20,16.848,24.804,7.956,,5.087,44.227,186.864,4.682,29.318,216.182
2011-05-21,11.292,16.271,4.98,,4.167,32.562,182.458,4.125,28.125,210.583
2011-05-22,10.042,15.416,5.375,,3.25,19.562,182.083,3.917,28.917,211.0
2011-05-23,27.5,44.52,17.02,,4.583,15.125,191.042,5.042,31.333,222.375
2011-05-24,29.396,47.083,17.688,,4.208,16.062,192.333,5.458,32.0,224.333
2011-05-25,24.296,48.57,24.274,,5.13,21.434,194.167,5.958,37.833,232.0
2011-05-26,31.854,48.208,16.354,,7.875,26.416,196.25,5.75,35.083,231.333
2011-05-27,31.368,48.678,17.311,,8.042,25.0,191.136,6.773,33.864,225.0
2011-05-28,30.02,57.708,27.688,,3.708,21.292,193.583,9.583,50.0,243.583
2011-05-29,22.792,35.708,12.917,,3.5,11.229,197.708,6.583,41.917,239.625
2011-05-30,15.229,26.771,11.542,,3.542,8.833,184.583,3.958,27.5,212.083
2011-05-31,18.688,31.23,12.542,,4.208,21.0,188.833,4.667,22.75,211.583
2011-06-01,21.458,36.667,15.208,,6.083,38.771,190.125,4.833,25.583,215.708
2011-06-02,33.892,66.065,32.174,,5.087,36.228,193.091,7.227,40.091,233.182
2011-06-03,29.021,54.729,25.708,,7.583,29.562,192.083,7.417,42.125,234.208
2011-06-04,16.812,25.438,8.625,,4.917,40.416,186.167,5.833,39.292,225.458
2011-06-05,15.625,23.27,7.646,,4.667,47.042,185.958,6.208,42.625,228.583
2011-06-06,28.729,42.02,13.292,,6.375,42.208,189.917,6.375,38.417,228.333
2011-06-07,20.958,29.625,8.666,,6.792,39.604,186.208,4.875,34.833,221.042
2011-06-08,31.916,50.125,18.208,,4.833,18.884,191.667,6.542,42.0,233.667
2011-06-09,28.938,45.021,16.084,,9.917,32.979,190.542,7.0,39.333,229.875
2011-06-10,17.044,28.109,11.066,,4.111,26.669,184.048,4.545,39.571,223.619
2011-06-11,25.354,38.625,13.27,,3.667,41.792,190.625,6.458,48.667,239.292
2011-06-12,23.812,32.375,8.562,,5.625,47.375,197.708,7.875,50.333,248.042
2011-06-13,34.167,54.98,20.812,,5.333,34.0,195.458,6.958,50.833,246.292
2011-06-14,33.292,53.666,20.375,,6.167,36.416,196.375,6.292,48.583,244.958
2011-06-15,28.229,43.125,14.895,,7.208,19.666,194.625,5.583,39.625,234.25
2011-06-16,27.48,45.729,18.25,,6.458,22.354,193.167,5.125,45.042,238.208
2011-06-17,28.63,51.544,22.913,,3.3,16.614,192.955,6.522,47.682,240.636
2011-06-18,22.542,32.417,9.875,,3.75,21.104,190.542,6.375,43.333,233.875
2011-06-19,20.562,29.188,8.625,,4.167,32.104,196.292,7.083,48.0,244.292
2011-06-20,15.5,25.354,9.854,,2.708,16.646,183.417,4.042,41.5,224.917
2011-06-21,15.5,29.958,14.458,,2.25,13.208,182.083,5.0,47.292,229.375
2011-06-22,28.625,48.438,19.812,,4.458,33.438,189.625,6.792,59.958,249.583
2011-06-23,12.895,27.479,14.584,,2.542,39.458,179.708,4.208,51.125,230.833
2011-06-24,8.282,22.37,14.087,,2.087,34.31,176.13,3.696,47.739,223.87
2011-06-25,23.146,41.646,18.5,,3.75,34.938,188.5,6.958,55.667,244.167
2011-06-26,26.042,38.688,12.646,,4.792,49.666,204.458,7.375,55.625,260.083
2011-06-27,27.792,74.875,47.084,,3.833,45.812,208.375,9.75,72.5,280.875
2011-06-28,26.792,56.083,29.292,,4.042,40.688,187.458,6.458,68.083,255.542
2011-06-29,32.104,58.104,26.0,,6.5,40.584,193.875,7.958,71.0,264.875
2011-06-30,25.65,42.199,16.55,,4.583,30.155,185.565,6.13,73.391,258.957
2011-07-01,25.894,43.212,17.318,,4.0,29.892,183.792,6.167,67.208,251.0
2011-07-02,25.25,42.083,16.834,,4.167,42.562,190.208,6.75,63.667,253.875
2011-07-03,14.125,22.354,8.229,,3.542,33.5,182.583,4.542,55.375,237.958
2011-07-04,8.938,18.271,9.334,,2.25,53.345,176.417,3.375,50.125,226.542
2011-07-05,21.062,32.812,11.75,,3.083,32.584,182.25,5.542,58.75,241.0
2011-07-06,26.75,38.938,12.188,,5.458,35.375,192.75,6.375,59.667,252.417
2011-07-07,10.208,22.688,12.479,,2.167,21.312,177.625,4.042,50.0,227.625
2011-07-08,12.183,28.173,15.99,,2.087,23.75,176.913,4.818,55.696,232.609
2011-07-09,12.188,26.375,14.188,,2.083,26.334,176.542,4.417,58.958,235.5
2011-07-10,7.062,15.605,8.542,,2.208,16.958,173.652,3.208,50.217,223.87
2011-07-11,12.479,32.229,19.75,,2.375,19.416,176.25,4.125,57.75,234.0
2011-07-12,8.958,23.666,14.708,,2.083,17.729,176.042,3.417,53.542,229.583
2011-07-13,8.958,22.646,13.688,,2.208,16.438,176.0,3.458,52.208,228.208
2011-07-14,10.792,23.958,13.167,,2.333,16.0,175.333,3.625,49.458,224.792
2011-07-15,14.478,27.413,12.935,,2.565,19.864,176.0,4.304,53.273,229.273
2011-07-16,10.812,21.584,10.77,,3.375,28.042,177.042,4.167,55.042,232.083
2011-07-17,5.646,12.708,7.062,,1.75,22.834,175.0,3.333,52.625,227.625
2011-07-18,4.771,12.98,8.208,,1.083,37.292,172.75,3.292,57.5,230.25
2011-07-19,7.834,20.98,13.146,,1.0,49.771,174.542,3.458,65.958,240.5
2011-07-20,10.312,19.98,9.666,,1.292,45.812,176.542,4.0,60.292,236.833
2011-07-21,14.688,31.166,16.479,,2.792,16.104,184.667,4.708,44.292,228.958
2011-07-22,20.152,37.565,17.414,,3.043,17.568,186.227,5.273,40.773,227.0
2011-07-23,18.708,33.646,14.938,,3.0,15.979,185.958,5.625,46.083,232.042
2011-07-24,13.542,23.854,10.312,,3.167,22.312,181.333,5.583,49.667,231.0
2011-07-25,12.271,21.334,9.062,,2.25,26.708,176.875,4.292,50.5,227.375
2011-07-26,14.292,27.146,12.854,,2.0,20.979,178.458,5.417,54.167,232.625
2011-07-27,17.688,37.188,19.5,,2.0,18.708,177.583,6.042,58.583,236.167
2011-07-28,34.688,63.375,28.688,,2.833,58.042,188.375,9.0,73.917,262.292
2011-07-29,29.43,44.206,14.775,,4.0,95.925,193.318,8.182,80.818,274.136
2011-07-30,28.896,43.333,14.438,,3.5,34.771,192.292,7.292,71.625,263.917
2011-07-31,14.896,28.333,13.438,,2.583,26.958,191.333,6.542,58.167,249.5
2011-08-01,25.396,42.416,17.021,,5.083,33.916,191.917,6.708,57.833,249.75
2011-08-02,27.958,49.521,21.562,,5.292,35.062,196.375,7.458,61.542,257.917
2011-08-03,25.166,51.625,26.458,,4.292,30.334,193.292,7.375,72.708,266.0
2011-08-04,17.666,44.23,26.562,,2.625,28.479,187.542,6.417,68.667,256.208
2011-08-05,13.275,31.666,18.392,,2.043,17.286,180.3,5.091,64.1,244.4
2011-08-06,11.917,24.375,12.458,,2.0,20.438,176.292,4.208,65.0,241.292
2011-08-07,22.104,33.188,11.084,,3.583,38.771,189.583,7.083,78.042,267.625
2011-08-08,22.625,38.667,16.042,,3.458,29.792,184.292,6.167,71.958,256.25
2011-08-09,21.77,36.27,14.5,,3.25,35.354,181.792,5.542,70.125,251.917
2011-08-10,15.73,25.75,10.021,,3.0,43.875,178.333,4.958,67.333,245.667
2011-08-11,23.27,33.854,10.583,,3.875,55.146,180.375,6.125,77.083,257.458
2011-08-12,27.836,39.508,11.672,,5.174,56.932,189.391,7.364,74.174,263.565
2011-08-13,19.375,26.646,7.271,,3.833,63.083,187.375,6.833,70.708,258.083
2011-08-14,10.229,15.521,5.292,,2.708,64.854,181.042,4.75,68.25,249.292
2011-08-15,8.854,16.0,7.146,,2.417,38.896,178.875,3.875,61.958,240.833
2011-08-16,14.292,22.416,8.125,,3.042,42.625,184.25,5.458,68.292,252.542
2011-08-17,15.73,24.396,8.666,,3.292,42.396,184.583,6.0,68.042,252.625
2011-08-18,13.392,22.782,9.391,,2.87,49.568,177.696,4.652,66.261,243.957
2011-08-19,20.188,34.375,14.188,,2.5,31.604,185.958,5.375,63.917,249.875
2011-08-20,24.438,44.854,20.417,,3.208,19.646,193.0,7.333,65.375,258.375
2011-08-21,15.292,27.77,12.479,,2.917,12.166,190.917,5.917,55.125,246.042
2011-08-22,27.417,56.875,29.458,,3.208,18.75,195.583,7.5,65.333,260.917
2011-08-23,17.5,36.604,19.104,,2.833,42.27,188.042,6.25,65.333,253.375
2011-08-24,9.521,26.875,17.354,,2.083,22.896,177.542,4.5,63.5,241.042
2011-08-25,10.348,29.087,18.74,,2.0,19.896,178.957,4.565,65.826,244.783
2011-08-26,20.042,45.979,25.938,,2.292,19.229,181.833,7.042,71.417,253.25
2011-08-27,21.292,35.312,14.021,,2.708,26.173,191.708,7.208,63.375,255.083
2011-08-28,21.584,30.042,8.458,,3.833,23.48,191.042,7.75,61.833,252.875
2011-08-29,24.979,42.646,17.666,,3.75,24.521,189.833,7.708,62.667,252.5
2011-08-30,19.166,37.208,18.042,,3.042,18.292,187.583,7.208,56.542,244.125
2011-08-31,17.938,43.271,25.334,,2.625,24.146,182.792,8.583,62.833,245.625
2011-09-01,11.542,35.271,23.73,,1.958,33.562,180.125,7.25,67.833,247.958
2011-09-02,9.239,29.5,20.261,,2.043,37.796,179.714,6.227,66.571,246.286
2011-09-03,5.958,13.312,7.354,,1.792,47.104,175.792,3.125,62.792,238.583
2011-09-04,6.938,14.812,7.875,,1.917,33.917,174.522,3.542,58.217,232.739
2011-09-05,19.229,42.792,23.562,,2.292,27.666,177.75,5.417,70.5,248.25
2011-09-06,21.062,35.292,14.229,,3.0,14.312,183.292,5.875,57.75,241.042
2011-09-07,28.812,45.479,16.667,,4.208,25.48,189.75,7.292,58.167,247.917
2011-09-08,24.208,41.0,16.792,,4.375,29.916,190.25,6.75,58.625,248.875
2011-09-09,17.066,32.478,15.414,,2.957,29.386,183.174,5.957,60.217,243.391
2011-09-10,9.334,19.104,9.77,,2.208,22.083,179.0,4.042,56.5,235.5
2011-09-11,10.73,22.958,12.229,,2.583,20.354,179.083,4.125,60.917,240.0
2011-09-12,11.604,26.958,15.354,,2.375,20.27,179.667,4.0,63.333,243.0
2011-09-13,10.666,26.333,15.666,,2.667,22.833,178.958,4.292,59.292,238.25
2011-09-14,15.542,31.98,16.438,,2.833,23.083,180.25,4.833,63.125,243.375
2011-09-15,9.938,27.604,17.667,,2.75,16.75,178.091,4.583,60.318,238.409
2011-09-16,10.108,25.826,15.718,,2.043,19.022,177.87,4.636,62.652,240.522
2011-09-17,5.875,14.854,8.979,,1.875,22.958,175.542,3.167,61.542,237.083
2011-09-18,5.646,13.021,7.375,,1.958,15.229,177.042,3.667,56.75,233.792
2011-09-19,14.916,27.166,12.25,,2.75,30.771,182.458,5.667,64.5,246.958
2011-09-20,24.333,60.396,36.062,,3.0,15.042,188.167,7.583,63.208,251.375
2011-09-21,13.216,32.867,19.652,,2.125,26.584,182.81,4.696,53.286,236.095
2011-09-22,22.39,41.638,19.25,,3.25,18.542,188.083,6.0,60.0,248.083
2011-09-23,23.375,45.062,21.688,,4.125,15.395,193.167,7.583,55.333,248.5
2011-09-24,24.667,43.479,18.812,,6.0,16.188,195.208,6.917,45.208,240.417
2011-09-25,22.521,33.854,11.334,,6.0,18.458,198.125,6.208,46.0,244.125
2011-09-26,33.312,71.75,38.438,,4.333,22.75,199.125,8.75,59.208,258.333
2011-09-27,25.062,48.188,23.125,,4.042,20.604,195.667,6.5,47.208,242.875
2011-09-28,27.354,47.021,19.666,,4.333,20.146,194.833,6.417,47.792,242.625
2011-09-29,28.208,47.01,18.802,,5.25,25.658,193.826,6.174,46.391,240.217
2011-09-30,29.47,49.972,20.502,,4.409,36.568,192.208,7.625,59.708,251.917
2011-10-01,23.188,36.916,13.729,,5.708,20.938,194.75,5.833,42.792,237.542
2011-10-02,15.792,24.125,8.334,,5.625,20.5,196.333,4.833,38.333,234.667
2011-10-03,20.758,38.392,17.634,,3.75,13.562,193.625,4.5,31.875,225.5
2011-10-04,24.808,43.733,18.924,,6.167,15.456,196.625,4.727,32.667,229.292
2011-10-05,30.042,62.771,32.729,,3.5,16.396,197.75,7.125,47.042,244.792
2011-10-06,26.292,45.625,19.334,,3.542,12.458,191.167,5.667,48.083,239.25
2011-10-07,27.014,49.494,22.48,,4.13,22.074,193.136,6.429,41.409,234.545
2011-10-08,31.25,46.354,15.104,,5.583,29.708,197.875,6.167,40.333,238.208
2011-10-09,24.854,35.875,11.02,,5.5,35.583,200.708,7.667,46.875,247.583
2011-10-10,24.917,39.104,14.188,,4.375,40.354,199.583,8.375,58.708,258.292
2011-10-11,42.375,71.542,29.166,,6.875,44.271,202.5,8.792,60.542,263.042
2011-10-12,32.125,51.812,19.688,,6.625,46.75,201.333,6.917,46.083,247.417
2011-10-13,36.062,56.958,20.896,,6.875,49.562,200.208,8.125,55.5,255.708
2011-10-14,30.682,57.272,26.591,,7.909,49.385,198.727,7.591,56.955,255.682
2011-10-15,7.52,11.875,4.354,,2.25,25.084,180.208,3.042,40.792,221.0
2011-10-16,9.438,14.333,4.896,,2.708,19.416,181.583,4.0,40.083,221.667
2011-10-17,26.062,45.354,19.292,,4.042,31.521,192.208,6.875,48.875,241.083
2011-10-18,25.708,43.583,17.875,,4.792,22.021,191.417,5.417,37.917,229.333
2011-10-19,25.938,45.562,19.625,,3.625,19.438,193.167,5.0,35.333,228.5
2011-10-20,23.75,41.625,17.875,,3.75,21.104,192.542,5.5,37.0,229.542
2011-10-21,27.242,52.776,25.534,,3.737,22.39,193.045,6.5,48.0,241.045
2011-10-22,19.52,39.02,19.5,,3.333,11.458,185.792,5.417,46.792,232.583
2011-10-23,12.188,19.584,7.396,,3.125,13.166,185.667,4.667,48.333,234.0
2011-10-24,35.896,68.542,32.646,,7.5,32.938,196.375,8.458,61.292,257.667
2011-10-25,23.166,52.333,29.166,,5.875,30.0,200.917,6.917,56.458,257.375
2011-10-26,17.208,32.77,15.562,,4.083,11.125,190.708,3.958,25.0,215.708
2011-10-27,30.854,51.667,20.812,,6.417,23.776,195.458,6.125,32.625,228.083
2011-10-28,38.59,77.273,38.683,,6.609,29.32,198.364,8.364,50.318,248.682
2011-10-29,31.708,53.75,22.042,,5.5,31.958,195.25,6.375,42.667,237.917
2011-10-30,21.084,31.396,10.312,,4.833,33.583,193.0,5.25,37.458,230.458
2011-10-31,33.146,62.23,29.083,,6.875,29.708,195.833,6.208,45.083,240.917
2011-11-01,37.042,67.062,30.021,,8.208,23.417,197.083,5.917,40.708,237.792
2011-11-02,41.326,78.196,36.87,,7.87,36.204,203.381,8.0,57.667,261.048
2011-11-03,50.125,86.458,36.333,,11.5,56.208,210.625,9.667,81.833,292.458
2011-11-04,42.854,85.979,43.125,,10.583,47.562,205.381,8.875,66.857,272.238
2011-11-05,45.958,87.125,41.166,,10.0,64.166,204.458,9.5,71.75,276.208
2011-11-06,30.875,48.958,18.083,,5.5,80.375,202.0,8.833,66.125,268.125
2011-11-07,27.521,55.688,28.166,,8.125,21.646,195.583,6.125,45.167,240.75
2011-11-08,29.166,49.834,20.667,,7.208,15.742,194.417,4.792,35.292,229.708
2011-11-09,30.684,56.854,26.17,,6.167,17.006,195.091,5.682,34.136,229.227
2011-11-10,35.335,76.939,41.604,,7.125,22.819,198.909,8.227,44.409,243.318
2011-11-11,31.46,64.701,33.24,,3.818,18.548,195.333,7.292,39.792,235.125
