date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CO_mean
2011-03-04,23.73,34.73,11.0,,1.125,28.438,5.826
2011-03-05,28.333,55.333,27.0,,1.042,12.562,5.792
2011-03-06,26.354,63.375,37.021,,1.609,17.63,6.875
2011-03-07,15.498,27.89,12.392,,1.5,28.914,6.458
2011-03-08,18.938,33.146,14.208,,1.727,19.208,8.167
2011-03-09,22.208,42.52,20.312,,1.0,18.708,8.083
2011-03-10,12.334,21.812,9.479,,0.917,10.25,6.875
2011-03-11,8.75,13.645,4.896,,1.125,11.084,5.833
2011-03-12,9.958,20.208,10.25,,1.0,10.375,6.042
2011-03-13,16.736,29.861,13.125,,0.958,10.106,7.667
2011-03-14,28.976,57.272,28.297,,1.375,15.125,4.522
2011-03-15,20.958,39.208,18.25,,1.833,18.208,3.917
2011-03-16,23.875,42.646,18.771,,2.565,19.771,3.667
2011-03-17,27.312,48.646,21.334,,1.0,24.521,6.375
2011-03-18,16.024,27.762,11.738,,0.958,12.666,5.375
2011-03-19,10.771,21.688,10.916,,1.0,9.958,2.125
2011-03-20,17.167,31.875,14.708,,1.0,11.375,2.75
2011-03-21,13.896,27.084,13.188,,1.0,12.625,2.75
2011-03-22,25.854,55.646,29.792,,1.5,17.292,3.917
2011-03-23,30.958,55.958,25.0,,1.042,18.062,4.458
2011-03-24,12.872,22.476,9.605,,1.0,8.021,4.087
2011-03-25,7.938,13.396,5.458,,1.0,12.166,4.042
2011-03-26,12.896,28.688,15.792,,1.0,10.792,3.792
2011-03-27,22.896,41.5,18.604,,1.417,18.312,4.583
2011-03-28,26.673,58.606,31.933,,1.917,32.458,5.5
2011-03-29,25.73,40.938,15.208,,1.833,22.562,4.682
2011-03-30,32.98,62.708,29.729,,3.083,24.625,6.042
2011-03-31,20.916,37.77,16.854,,1.125,16.729,5.125
2011-04-01,31.146,56.729,25.584,,2.217,17.416,4.667
2011-04-02,24.646,42.396,17.75,,2.5,26.729,5.0
2011-04-03,9.779,15.106,5.327,,1.208,8.125,3.708
2011-04-04,24.125,46.167,22.042,,1.292,10.828,5.0
2011-04-05,26.354,45.916,19.562,,1.875,14.592,5.5
2011-04-06,31.292,53.396,22.104,,2.833,24.181,6.5
2011-04-07,31.292,54.27,22.979,,2.917,24.916,6.542
2011-04-08,34.446,60.996,26.55,,2.333,26.688,6.708
2011-04-09,20.834,36.812,15.979,,1.625,18.416,4.609
2011-04-10,14.0,18.938,4.938,,2.458,32.166,4.542
2011-04-11,27.0,42.167,15.166,,3.304,33.021,5.125
2011-04-12,17.375,28.125,10.75,,1.792,27.166,4.25
2011-04-13,30.7,53.209,22.509,,3.625,28.229,5.667
2011-04-14,35.021,56.834,21.812,,4.25,32.562,6.625
2011-04-15,36.688,63.292,26.604,,4.333,44.958,7.5
2011-04-16,16.666,27.708,11.042,,1.958,34.229,6.417
2011-04-17,8.5,11.125,2.625,,1.75,17.834,5.25
2011-04-18,17.084,27.271,10.188,,2.167,25.292,6.5
2011-04-19,18.375,31.021,12.645,,1.375,10.312,6.0
2011-04-20,12.292,21.396,9.104,,1.042,4.0,
2011-04-21,29.106,51.034,21.928,,2.043,15.25,3.0
2011-04-22,31.438,48.771,17.333,,2.958,33.167,2.905
2011-04-23,10.009,13.498,3.489,,1.375,12.812,4.0
2011-04-24,13.771,19.646,5.875,,1.417,15.062,2.417
2011-04-25,26.958,54.354,27.396,,1.458,15.542,3.75
2011-04-26,32.438,56.708,24.271,,3.292,27.562,4.458
2011-04-27,19.354,42.104,22.75,,2.5,37.438,3.042
2011-04-28,19.5,33.854,14.354,,1.292,14.958,3.875
2011-04-29,19.062,31.062,12.0,,1.333,13.208,2.75
2011-04-30,26.958,41.583,14.625,,3.125,25.833,1.941
2011-05-01,12.917,16.584,3.666,,1.522,27.938,0.208
2011-05-02,12.25,20.583,8.334,,1.333,134.074,0.167
2011-05-03,19.76,28.094,8.334,,2.625,107.396,2.5
2011-05-04,15.812,22.54,6.728,,1.917,52.991,2.333
2011-05-05,12.104,15.334,3.229,,2.0,22.916,1.292
2011-05-06,11.875,14.188,2.312,,2.958,42.812,2.167
2011-05-07,12.98,19.542,6.562,,2.792,22.208,1.542
2011-05-08,9.542,12.5,2.958,,2.458,30.833,1.75
2011-05-09,26.778,34.493,7.716,,3.565,42.58,0.87
2011-05-10,19.228,36.292,17.064,,2.444,38.292,1.667
2011-05-11,14.958,21.458,6.5,,1.0,9.042,1.0
2011-05-12,15.792,26.771,10.979,,1.208,8.771,2.25
2011-05-13,19.343,33.979,14.636,,1.542,64.27,2.583
2011-05-14,18.354,27.083,8.73,,2.25,38.938,3.208
2011-05-15,16.771,21.812,5.042,,2.583,32.688,3.5
2011-05-16,19.896,30.23,10.334,,3.167,39.833,3.875
2011-05-17,26.542,44.958,18.416,,2.625,43.125,5.167
2011-05-18,29.142,49.105,19.964,,2.292,29.708,4.833
2011-05-19,24.896,38.188,13.292,,3.458,39.25,0.316
2011-05-20,21.938,39.438,17.5,,3.042,52.792,3.0
2011-05-21,18.166,28.77,10.604,,3.0,40.438,3.583
2011-05-22,11.521,17.667,6.146,,1.792,18.979,3.458
2011-05-23,23.845,47.871,24.026,,1.13,13.354,5.125
2011-05-24,20.354,34.333,13.979,,1.208,8.334,5.125
2011-05-25,17.271,33.166,15.896,,2.292,19.083,5.042
2011-05-26,11.354,14.458,3.104,,2.708,19.812,4.292
2011-05-27,18.292,32.104,13.812,,1.0,17.042,6.458
2011-05-28,21.73,36.23,14.5,,1.042,15.271,7.167
2011-05-29,8.938,12.666,3.729,,1.0,17.0,3.0
2011-05-30,8.5,15.292,6.792,,1.0,5.938,2.625
2011-05-31,9.208,17.5,8.292,,1.304,8.792,3.167
2011-06-01,6.688,7.875,1.188,,1.75,34.042,3.333
2011-06-02,20.12,33.864,13.742,,1.583,15.292,4.958
2011-06-03,20.105,38.016,17.91,,1.875,34.342,5.042
2011-06-04,18.542,27.5,8.958,,2.958,59.271,6.708
2011-06-05,14.084,19.104,5.021,,3.292,59.229,5.5
2011-06-06,22.562,37.125,14.562,,1.917,28.875,6.417
2011-06-07,22.104,33.792,11.688,,2.958,32.958,4.958
2011-06-08,16.938,27.5,10.562,,1.625,16.666,3.174
2011-06-09,8.583,10.166,1.584,,4.542,23.729,2.458
2011-06-10,16.438,22.916,6.479,,3.304,34.958,3.292
2011-06-11,16.062,28.958,12.895,,1.542,19.333,5.5
2011-06-12,14.237,19.43,5.193,,1.833,23.75,4.917
2011-06-13,16.355,27.542,11.188,,1.375,16.292,4.917
2011-06-14,17.953,30.796,12.843,,1.458,18.708,4.25
2011-06-15,15.271,26.396,11.125,,2.042,16.0,3.5
2011-06-16,11.312,14.355,3.042,,2.0,20.166,4.125
2011-06-17,18.271,28.521,10.25,,1.292,10.354,5.625
2011-06-18,12.771,17.834,5.062,,1.458,18.104,3.696
2011-06-19,14.333,20.188,5.854,,1.625,21.854,4.333
2011-06-20,20.084,31.084,11.0,,1.391,27.354,3.625
2011-06-21,16.438,28.688,12.25,,1.958,18.354,3.708
2011-06-22,20.43,39.818,19.388,,2.75,29.562,4.375
2011-06-23,15.395,34.479,19.084,,2.208,28.979,3.625
2011-06-24,9.354,18.958,9.604,,2.625,19.75,2.667
2011-06-25,10.438,16.021,5.583,,2.917,25.062,2.708
2011-06-26,5.896,9.979,4.084,,2.542,24.792,2.125
2011-06-27,6.208,11.521,5.312,,1.917,20.771,2.5
2011-06-28,9.792,20.375,10.584,,2.833,23.792,2.696
2011-06-29,14.208,28.084,13.875,,2.583,26.646,3.583
2011-06-30,17.95,33.258,15.307,,2.522,34.404,4.375
2011-07-01,17.271,33.938,16.666,,2.667,24.958,4.375
2011-07-02,14.597,28.046,13.448,,2.042,20.938,4.208
2011-07-03,11.625,16.916,5.292,,2.292,32.208,4.458
2011-07-04,15.396,36.916,21.52,,2.167,32.542,5.0
2011-07-05,17.625,29.916,12.292,,1.792,19.646,4.75
2011-07-06,15.208,22.292,7.084,,2.333,29.271,4.304
2011-07-07,12.271,21.688,9.416,,1.208,17.5,3.25
2011-07-08,13.834,27.104,13.271,,2.5,31.312,2.783
2011-07-09,12.188,23.812,11.625,,3.375,26.958,3.25
2011-07-10,6.042,8.02,1.979,,2.478,18.0,1.0
2011-07-11,5.667,8.229,2.562,,2.25,11.792,1.0
2011-07-12,5.462,9.302,3.839,,1.958,10.812,1.125
2011-07-13,5.792,14.042,8.25,,1.875,12.021,1.375
2011-07-14,7.238,14.292,7.054,,2.042,15.326,1.5
2011-07-15,12.562,20.354,7.792,,3.375,24.75,2.167
2011-07-16,4.875,6.375,1.5,,2.458,19.854,1.083
2011-07-17,5.646,8.334,2.688,,2.417,18.833,1.333
2011-07-18,2.896,4.166,1.271,,2.042,34.042,1.826
2011-07-19,1.354,2.167,0.812,,1.208,43.896,1.75
2011-07-20,5.833,9.666,3.834,,1.652,26.979,2.875
2011-07-21,14.979,35.02,20.042,,1.542,15.396,4.583
2011-07-22,8.433,13.28,4.847,,1.333,21.27,3.042
2011-07-23,16.125,31.146,15.02,,2.75,37.417,4.875
2011-07-24,10.771,16.0,5.23,,3.0,33.604,3.75
2011-07-25,10.167,17.98,7.812,,1.792,25.167,3.875
2011-07-26,19.0,43.646,24.646,,2.292,23.916,5.917
2011-07-27,16.833,40.104,23.271,,2.417,25.396,5.25
2011-07-28,18.108,44.63,26.522,,2.0,24.714,5.087
2011-07-29,16.084,39.604,23.52,,1.917,19.438,4.542
2011-07-30,14.25,29.25,15.0,,1.913,22.792,4.083
2011-07-31,8.146,12.396,4.25,,2.417,25.666,3.167
2011-08-01,7.749,10.594,2.845,,2.042,26.854,3.174
2011-08-02,17.646,27.562,9.917,,2.167,31.479,4.417
2011-08-03,9.333,14.479,5.146,,3.208,28.708,3.0
2011-08-04,10.25,16.125,5.875,,2.5,22.104,3.0
2011-08-05,6.584,9.334,2.75,,2.125,17.188,2.625
2011-08-06,9.271,16.542,7.271,,2.292,17.333,3.792
2011-08-07,10.062,17.584,7.521,,2.958,25.688,2.739
2011-08-08,12.416,18.562,6.146,,3.167,28.333,2.542
2011-08-09,12.875,25.625,12.75,,2.913,35.5,3.208
2011-08-10,17.79,30.958,13.169,,3.083,46.896,4.958
2011-08-11,16.125,32.447,16.322,,2.0,27.729,5.917
2011-08-12,18.271,33.354,15.084,,2.0,28.354,6.625
2011-08-13,9.917,16.688,6.77,,2.042,25.083,5.375
2011-08-14,9.188,13.021,3.833,,2.542,44.146,6.125
2011-08-15,12.229,19.771,7.542,,2.75,29.604,6.583
2011-08-16,13.771,21.562,7.792,,2.375,34.708,7.292
2011-08-17,15.666,28.521,12.854,,2.292,39.062,4.522
2011-08-18,13.062,26.396,13.334,,2.167,33.854,3.792
2011-08-19,17.104,32.312,15.208,,2.0,19.708,4.833
2011-08-20,17.042,24.584,7.542,,2.792,18.416,4.958
2011-08-21,8.434,10.924,2.49,,1.917,23.979,4.208
2011-08-22,11.688,20.02,8.334,,2.542,20.52,4.625
2011-08-23,9.416,20.125,10.708,,2.375,31.062,4.208
2011-08-24,7.0,10.312,3.312,,2.667,19.354,3.125
2011-08-25,5.958,8.979,3.02,,2.292,8.958,3.25
2011-08-26,11.487,21.932,10.445,,2.75,15.402,4.583
2011-08-27,8.896,18.167,9.271,,2.5,24.104,3.043
2011-08-28,7.646,11.896,4.25,,3.667,37.771,3.375
2011-08-29,12.646,24.354,11.708,,2.391,25.25,3.542
2011-08-30,18.104,35.062,16.958,,2.583,26.583,4.625
2011-08-31,16.222,26.228,10.006,,2.625,21.73,4.042
2011-09-01,4.0,5.75,1.75,,2.583,18.646,2.125
2011-09-02,2.438,3.479,1.042,,2.458,35.417,2.0
2011-09-03,1.271,2.23,0.958,,1.708,55.146,2.0
2011-09-04,2.208,3.229,1.021,,1.375,36.146,2.167
2011-09-05,13.396,27.0,13.604,,1.667,8.041,4.167
2011-09-06,16.334,29.604,13.27,,1.667,12.084,3.348
2011-09-07,27.125,46.812,19.688,,3.125,19.042,4.833
2011-09-08,22.218,38.848,16.631,,3.043,26.417,4.5
2011-09-09,14.834,23.188,8.354,,2.667,25.188,4.583
2011-09-10,13.224,23.012,9.788,,2.792,30.938,4.333
2011-09-11,4.667,6.104,1.438,,2.5,15.708,3.0
2011-09-12,6.584,11.104,4.521,,3.375,14.604,3.167
2011-09-13,9.958,28.146,18.188,,2.542,18.75,4.292
2011-09-14,12.416,30.542,18.125,,2.625,20.625,4.583
2011-09-15,8.5,20.688,12.188,,2.542,15.896,4.208
2011-09-16,4.938,6.584,1.646,,2.917,15.438,1.652
2011-09-17,2.292,3.354,1.062,,1.875,22.5,1.833
2011-09-18,4.584,8.02,3.438,,2.217,15.167,2.083
2011-09-19,11.875,27.208,15.334,,2.458,15.875,3.625
2011-09-20,15.2,43.87,28.669,,1.667,15.695,4.792
2011-09-21,3.562,5.625,2.062,,1.542,21.958,2.5
2011-09-22,9.292,18.208,8.916,,1.167,6.104,3.292
2011-09-23,13.062,23.542,10.479,,1.333,7.812,4.542
2011-09-24,17.667,27.062,9.395,,2.292,12.916,5.542
2011-09-25,13.062,17.666,4.604,,2.625,18.708,5.75
2011-09-26,33.5,71.708,38.208,,1.958,27.416,6.565
2011-09-27,22.042,58.438,36.396,,2.667,18.604,4.375
2011-09-28,25.792,53.125,27.334,,2.739,21.666,4.375
2011-09-29,23.666,43.229,19.562,,3.208,31.167,4.583
2011-09-30,24.484,41.668,17.184,,2.625,38.292,5.542
2011-10-01,9.416,16.98,7.562,,1.917,11.229,3.167
2011-10-02,10.792,17.396,6.604,,1.917,8.062,4.208
2011-10-03,16.792,32.646,15.855,,1.625,7.166,4.417
2011-10-04,26.198,56.282,30.084,,2.5,14.262,5.625
2011-10-05,29.708,55.729,26.02,,2.0,20.792,7.208
2011-10-06,21.812,42.167,20.354,,1.833,13.125,3.522
2011-10-07,19.062,32.396,13.334,,2.208,30.438,4.167
2011-10-08,27.625,48.416,20.792,,2.391,33.542,5.917
2011-10-09,20.25,30.375,10.125,,2.542,33.354,5.875
2011-10-10,22.975,36.452,13.478,,3.167,38.729,6.167
2011-10-11,33.125,66.0,32.875,,2.458,51.708,7.458
2011-10-12,29.688,63.479,33.792,,2.625,53.208,7.292
2011-10-13,40.312,92.292,51.98,,2.542,44.667,8.833
2011-10-14,24.062,57.25,33.188,,2.5,49.854,7.25
2011-10-15,17.562,36.896,19.334,,1.958,12.542,6.625
2011-10-16,12.458,18.896,6.438,,2.667,22.333,4.304
2011-10-17,24.11,44.94,20.831,,2.708,25.72,5.375
2011-10-18,22.146,43.958,21.812,,2.0,14.604,4.042
2011-10-19,25.688,56.584,30.896,,3.125,18.666,4.542
2011-10-20,23.368,48.241,24.873,,2.875,23.292,5.542
2011-10-21,27.938,61.458,33.521,,2.625,29.104,6.75
2011-10-22,10.792,15.416,4.625,,2.042,18.084,4.125
2011-10-23,11.5,18.958,7.458,,2.125,11.188,4.75
2011-10-24,20.416,43.312,22.896,,2.0,9.042,4.958
2011-10-25,18.833,39.104,20.271,,3.042,17.521,5.417
2011-10-26,14.184,28.054,13.869,,1.667,9.986,3.435
2011-10-27,26.811,59.915,33.104,,2.542,20.604,5.833
2011-10-28,29.25,60.125,30.875,,2.783,23.542,6.25
2011-10-29,25.292,54.646,29.354,,3.0,22.896,6.208
2011-10-30,21.558,31.208,9.65,,2.208,33.229,6.042
2011-10-31,18.771,38.52,19.75,,1.75,16.771,4.958
2011-11-01,24.167,60.25,36.083,,2.375,14.604,5.333
2011-11-02,31.416,73.812,42.396,,2.917,24.875,7.667
2011-11-03,30.792,74.75,43.958,,2.875,35.98,8.833
2011-11-04,29.958,76.688,46.729,,3.833,41.646,9.833
2011-11-05,29.332,53.944,24.612,,2.542,62.917,7.348
2011-11-06,16.604,27.979,11.375,,2.417,28.958,5.0
2011-11-07,11.938,22.396,10.458,,1.957,5.5,3.583
2011-11-08,17.604,34.354,16.75,,1.875,8.479,4.917
2011-11-09,26.67,61.905,35.234,,1.958,11.084,6.167
2011-11-10,33.208,80.417,47.208,,2.292,20.646,7.208
2011-11-11,30.0,65.354,35.354,,1.917,20.521,7.708
2011-11-12,20.208,45.521,25.312,,1.792,12.604,6.708
2011-11-13,18.208,32.834,14.625,,2.667,20.562,6.708
2011-11-14,22.877,44.706,21.83,,2.667,35.625,7.375
2011-11-15,13.416,26.542,13.125,,1.917,12.854,3.304
2011-11-16,16.27,34.146,17.875,,1.708,9.146,3.708
2011-11-17,23.976,48.754,24.778,,2.227,13.97,4.875
2011-11-18,37.924,105.146,67.221,,2.875,26.34,7.958
2011-11-19,30.144,77.645,47.502,,2.0,26.062,9.333
2011-11-20,8.688,13.562,4.875,,1.75,9.354,4.667
2011-11-21,9.938,20.521,10.584,,1.083,5.396,4.292
2011-11-22,20.979,47.458,26.479,,1.458,8.292,6.125
2011-11-23,30.646,70.75,40.104,,3.208,20.521,9.042
2011-11-24,13.208,27.292,14.084,,2.0,9.812,6.0
2011-11-25,17.666,39.771,22.104,,1.5,5.166,3.826
2011-11-26,20.584,43.27,22.688,,1.417,8.458,4.917
2011-11-27,23.812,54.688,30.875,,2.087,22.0,7.208
2011-11-28,30.833,123.729,92.896,,2.208,42.333,10.167
2011-11-29,33.886,130.297,96.41,,3.542,51.5,10.375
2011-11-30,29.792,74.416,44.625,,3.083,34.646,5.667
2011-12-01,15.666,35.604,19.938,,2.0,5.354,3.958
2011-12-02,26.029,63.339,37.31,,1.833,9.542,6.083
2011-12-03,18.542,40.77,22.229,,1.958,10.75,5.458
2011-12-04,6.854,12.375,5.52,,1.708,3.416,3.958
2011-12-05,15.77,31.479,15.708,,1.625,7.416,3.522
2011-12-06,33.584,85.834,52.25,,2.125,14.666,6.292
2011-12-07,28.084,64.771,36.688,,2.87,17.792,6.0
2011-12-08,22.271,44.333,22.062,,2.792,15.125,6.208
2011-12-09,14.288,29.222,14.934,,2.125,5.646,5.333
2011-12-10,24.188,59.666,35.479,,2.542,11.834,7.542
2011-12-11,8.271,14.271,6.0,,1.917,7.104,5.75
2011-12-12,21.27,42.666,21.396,,2.417,13.042,7.375
2011-12-13,25.854,59.896,34.042,,2.25,12.646,7.667
2011-12-14,32.75,97.708,64.958,,2.833,15.166,9.208
2011-12-15,27.232,68.948,41.716,,2.4,22.674,5.783
2011-12-16,11.312,21.25,9.938,,1.0,6.362,1.917
2011-12-17,13.979,28.333,14.354,,1.0,3.938,3.0
2011-12-18,10.958,19.125,8.167,,1.0,9.5,3.0
2011-12-19,13.799,28.484,14.685,,0.958,11.021,3.083
2011-12-20,18.646,42.542,23.896,,0.875,7.812,3.667
2011-12-21,31.771,96.75,64.98,,1.583,22.875,6.958
2011-12-22,23.229,72.438,49.208,,2.125,30.271,5.917
2011-12-23,11.25,23.458,12.208,,0.917,5.271,3.458
2011-12-24,16.104,33.708,17.604,,1.333,9.584,3.833
2011-12-25,7.584,13.396,5.812,,1.125,5.666,3.174
2011-12-26,13.855,32.354,18.5,,1.0,6.334,3.5
2011-12-27,17.042,38.854,21.812,,0.957,4.688,4.167
2011-12-28,23.513,56.764,33.252,,1.0,11.5,6.083
2011-12-29,20.904,53.294,32.391,,2.042,18.854,6.458
2011-12-30,7.021,13.666,6.646,,1.083,8.042,4.458
2011-12-31,9.375,16.729,7.354,,0.917,9.312,4.917
2012-01-01,9.208,13.916,4.708,12.229,2.75,11.958,4.375
2012-01-02,11.48,18.5,7.021,21.0,3.0,25.334,4.875
2012-01-03,2.688,5.146,2.458,5.75,2.708,6.604,2.5
2012-01-04,8.792,16.438,7.646,3.792,2.042,4.666,3.375
2012-01-05,18.792,35.166,16.375,8.02,2.25,9.625,4.875
2012-01-06,12.729,20.604,7.875,10.73,2.375,13.98,4.375
2012-01-07,25.48,58.188,32.708,16.625,2.458,18.667,6.25
2012-01-08,28.792,61.812,33.02,18.042,2.625,19.396,5.478
2012-01-09,21.834,47.792,25.958,13.854,2.458,15.312,4.458
2012-01-10,14.239,31.152,16.913,6.312,2.478,6.783,3.917
2012-01-11,18.958,44.729,25.771,9.98,2.167,10.334,5.583
2012-01-12,33.375,81.23,47.854,20.667,3.292,21.75,9.583
2012-01-13,22.271,38.584,16.312,25.02,3.25,31.833,8.542
2012-01-14,14.166,25.354,11.188,10.708,2.5,13.938,6.667
2012-01-15,10.792,24.125,13.334,10.833,2.917,13.166,7.583
2012-01-16,24.812,52.875,28.062,13.438,2.708,15.416,8.25
2012-01-17,17.062,33.146,16.084,15.708,3.292,18.542,8.417
2012-01-18,12.208,29.708,17.5,4.5,2.0,6.688,3.478
2012-01-19,12.688,26.02,13.333,12.958,3.083,14.229,4.333
2012-01-20,11.348,19.087,7.739,22.812,3.261,24.125,5.375
2012-01-21,34.854,79.25,44.396,24.896,2.917,29.75,7.292
2012-01-22,29.466,63.139,33.674,9.98,1.867,20.229,6.083
2012-01-23,20.166,36.25,16.084,6.875,1.389,14.016,3.6
2012-01-24,25.583,55.476,29.892,11.729,1.333,17.833,3.833
2012-01-25,11.146,23.562,12.416,16.416,1.5,18.417,2.458
2012-01-26,5.125,10.604,5.48,5.646,0.958,6.708,2.083
2012-01-27,8.916,16.0,7.083,8.688,0.833,8.375,3.208
2012-01-28,9.208,19.854,10.646,7.083,0.75,7.562,2.957
2012-01-29,20.604,43.104,22.5,13.27,1.083,12.562,4.25
2012-01-30,17.478,34.848,17.37,26.562,1.913,28.146,4.75
2012-01-31,31.73,70.896,39.166,24.292,2.125,26.062,6.083
2012-02-01,39.708,107.104,67.396,30.625,2.458,41.375,8.125
2012-02-02,27.666,64.271,36.604,23.562,1.208,44.896,6.875
2012-02-03,10.166,16.646,6.479,13.375,1.0,16.458,3.542
2012-02-04,28.188,54.48,26.292,11.458,1.0,15.062,4.75
2012-02-05,17.958,36.771,18.812,14.062,1.125,17.646,3.625
2012-02-06,23.292,50.625,27.334,9.188,1.0,14.27,4.125
2012-02-07,24.166,54.334,30.167,13.674,1.458,16.783,5.261
2012-02-08,10.292,23.875,13.584,5.562,0.958,6.938,3.833
2012-02-09,9.652,20.652,11.0,10.292,0.957,10.708,4.042
2012-02-10,10.02,16.75,6.73,14.708,1.417,16.812,4.875
2012-02-11,8.0,13.812,5.812,18.625,1.958,19.104,4.792
2012-02-12,21.542,37.875,16.333,18.52,2.333,19.604,5.042
2012-02-13,14.938,29.042,14.105,13.334,1.417,14.916,5.083
2012-02-14,28.542,58.042,29.5,12.562,1.5,15.438,5.542
2012-02-15,26.166,60.771,34.604,9.104,1.083,10.917,4.083
2012-02-16,7.188,18.188,11.0,7.75,1.0,9.458,2.292
2012-02-17,12.916,24.688,11.771,9.021,1.0,9.229,4.348
2012-02-18,25.48,55.75,30.271,9.584,1.042,12.833,5.417
2012-02-19,10.348,22.826,12.478,12.75,0.957,14.23,3.125
2012-02-20,14.416,30.584,16.166,9.604,1.0,10.167,3.75
2012-02-21,14.417,29.52,15.105,12.0,1.167,12.812,3.958
2012-02-22,20.208,38.208,18.0,20.604,1.625,22.77,5.0
2012-02-23,16.084,29.125,13.042,16.625,1.5,17.438,4.333
2012-02-24,8.021,13.5,5.48,9.25,1.0,11.27,3.625
2012-02-25,15.312,30.667,15.354,8.354,1.083,8.708,3.792
2012-02-26,22.875,42.042,19.167,17.5,1.75,19.812,4.417
2012-02-27,24.354,43.854,19.5,21.666,1.292,30.271,5.348
2012-02-28,25.542,47.125,21.584,19.167,1.042,21.812,4.5
2012-02-29,,,,,,,
2012-03-01,35.957,84.392,48.434,18.521,2.391,28.188,6.25
2012-03-02,9.112,18.484,9.374,19.688,1.167,21.979,4.292
2012-03-03,9.25,16.625,7.375,11.084,1.0,12.646,3.375
2012-03-04,20.798,40.309,19.512,11.812,1.083,12.86,4.0
