date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,83.0,68.333,54.0,1.167,1.167,0.0,0.5,4.167,8.7,3.533,-0.7
2011-01-02,83.0,61.5,38.0,1.167,1.167,0.0,0.75,3.0,9.2,4.654,1.2
2011-01-03,55.0,41.958,33.0,1.0,1.0,0.0,0.5,1.458,6.0,3.683,1.6
2011-01-04,76.0,54.333,41.0,1.542,1.625,0.083,1.625,5.167,6.4,2.875,1.0
2011-01-05,51.0,43.375,34.0,1.0,1.0,0.0,0.043,2.087,4.7,2.079,-0.1
2011-01-06,64.0,50.708,38.0,1.667,1.708,0.042,0.208,4.125,7.4,3.438,-1.0
2011-01-07,60.0,44.708,30.0,1.083,1.083,0.0,0.208,4.125,5.8,2.238,-0.7
2011-01-08,63.0,47.167,30.0,0.792,0.833,0.042,0.167,2.042,5.9,1.704,-2.0
2011-01-09,80.0,61.708,39.0,1.708,1.708,0.0,0.708,2.708,6.5,2.946,-1.0
2011-01-10,77.0,56.708,35.0,1.542,1.583,0.042,0.833,3.5,6.9,3.504,-1.0
2011-01-11,89.0,71.208,46.0,1.667,1.75,0.083,1.0,4.625,2.8,0.396,-2.7
2011-01-12,80.0,54.083,33.0,1.125,1.125,0.0,0.167,1.917,3.0,-0.958,-5.1
2011-01-13,80.0,52.583,32.0,2.875,2.875,0.0,0.958,1.375,9.7,3.492,-0.6
2011-01-14,67.0,50.375,28.0,1.25,1.25,0.0,1.042,5.25,4.1,0.788,-1.6
2011-01-15,74.0,58.0,36.0,1.458,1.458,0.0,1.0,4.583,4.7,0.696,-2.5
2011-01-16,66.0,51.625,37.0,1.708,1.708,0.0,1.0,5.292,4.4,1.179,-1.8
2011-01-17,65.0,52.583,40.0,1.792,1.917,0.125,1.292,3.167,4.5,1.246,-1.3
2011-01-18,63.0,51.167,33.0,3.042,3.25,0.208,1.208,6.375,8.1,3.546,-1.7
2011-01-19,68.0,58.75,44.0,2.917,3.0,0.083,2.125,11.667,5.6,4.204,2.7
2011-01-20,80.0,67.125,60.0,1.667,1.667,0.0,1.125,4.5,4.5,3.458,2.1
2011-01-21,92.0,88.417,71.0,1.167,1.167,0.0,0.167,2.417,2.6,1.65,0.7
2011-01-22,92.0,88.917,62.0,0.667,0.667,0.0,0.0,0.875,6.0,3.679,1.2
2011-01-23,76.0,61.958,50.0,1.542,1.542,0.0,0.833,3.208,6.5,3.788,0.2
2011-01-24,71.0,51.625,31.0,1.792,2.0,0.208,1.042,3.625,3.8,0.021,-2.8
2011-01-25,72.0,63.0,53.0,3.042,3.333,0.292,1.375,4.583,1.5,-0.275,-1.5
2011-01-26,65.0,50.583,28.0,1.609,1.609,0.0,1.087,3.375,3.5,-1.004,-3.1
2011-01-27,72.0,60.708,36.0,1.958,2.083,0.125,1.625,6.5,3.3,-1.167,-3.9
2011-01-28,81.0,64.458,44.0,1.25,1.25,0.0,1.417,6.25,2.2,-1.742,-5.7
2011-01-29,83.0,52.917,27.0,1.042,1.042,0.0,0.958,2.417,2.7,-2.196,-6.6
2011-01-30,53.0,41.0,23.0,0.917,0.917,0.0,1.0,2.667,3.2,-0.271,-2.7
2011-01-31,57.0,43.708,24.0,1.167,1.167,0.0,1.0,5.0,5.9,0.883,-1.3
2011-02-01,62.0,48.167,23.0,2.375,2.625,0.25,1.542,5.25,9.9,2.104,-3.4
2011-02-02,60.0,39.208,19.0,1.174,1.174,0.0,0.818,4.087,3.8,-0.183,-2.9
2011-02-03,69.0,52.5,28.0,1.792,1.833,0.042,0.292,3.792,3.7,-0.954,-5.3
2011-02-04,72.0,42.5,24.0,3.833,3.958,0.125,1.542,5.292,8.9,3.367,-1.6
2011-02-05,79.0,65.292,46.0,1.583,1.708,0.125,1.0,5.958,5.7,1.688,-2.3
2011-02-06,92.0,81.0,64.0,3.208,3.458,0.25,0.542,6.75,7.6,3.958,-1.1
