date,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min
2011-02-05,99.0,98.208,98.0,-15.0,-45.292,-64.0
2011-02-06,99.0,99.0,99.0,68.0,22.708,-16.0
2011-02-07,99.0,99.0,99.0,72.0,4.0,-45.0
2011-02-08,99.0,98.125,98.0,-51.0,-75.833,-106.0
2011-02-09,98.0,98.0,98.0,-72.0,-90.042,-115.0
2011-02-10,99.0,98.125,98.0,-46.0,-67.167,-85.0
2011-02-11,99.0,98.292,98.0,-48.0,-61.667,-72.0
2011-02-12,98.0,98.0,98.0,-58.0,-68.25,-76.0
2011-02-13,99.0,83.958,25.0,26.0,-17.542,-72.0
2011-02-14,99.0,98.792,97.0,29.0,3.583,-15.0
2011-02-15,99.0,98.667,98.0,-12.0,-33.792,-73.0
2011-02-16,99.0,93.083,77.0,-29.0,-62.667,-94.0
2011-02-17,98.0,98.0,98.0,-66.0,-76.958,-93.0
2011-02-18,98.0,98.0,98.0,-86.0,-97.042,-109.0
2011-02-19,98.0,98.0,98.0,-69.0,-83.708,-106.0
2011-02-20,98.0,89.875,49.0,-36.0,-53.292,-79.0
2011-02-21,99.0,91.875,47.0,-10.0,-29.292,-42.0
2011-02-22,99.0,95.5,79.0,19.0,-4.5,-43.0
2011-02-23,99.0,99.0,99.0,75.0,25.958,-26.0
2011-02-24,99.0,94.417,71.0,39.0,-2.5,-39.0
2011-02-25,99.0,98.917,98.0,48.0,-1.292,-43.0
2011-02-26,99.0,98.458,98.0,-41.0,-65.0,-96.0
2011-02-27,98.0,97.458,95.0,-66.0,-86.625,-100.0
2011-02-28,99.0,87.417,63.0,-4.0,-48.375,-103.0
2011-03-01,99.0,94.875,84.0,53.0,34.833,15.0
2011-03-02,99.0,98.875,97.0,45.0,23.792,-19.0
2011-03-03,99.0,97.958,96.0,0.0,-22.875,-39.0
2011-03-04,99.0,93.917,73.0,12.0,1.75,-16.0
2011-03-05,99.0,99.0,99.0,96.0,55.875,15.0
2011-03-06,99.0,98.875,98.0,100.0,72.583,41.0
2011-03-07,99.0,88.708,34.0,36.0,2.542,-11.0
2011-03-08,99.0,84.708,53.0,68.0,41.542,27.0
2011-03-09,99.0,97.75,77.0,12.0,-10.542,-22.0
2011-03-10,99.0,98.958,98.0,-12.0,-28.833,-57.0
2011-03-11,99.0,98.167,95.0,-15.0,-49.958,-87.0
2011-03-12,98.0,98.0,98.0,-61.0,-73.167,-88.0
2011-03-13,98.0,98.0,98.0,-61.0,-74.25,-82.0
2011-03-14,99.0,93.417,77.0,-14.0,-45.625,-77.0
2011-03-15,99.0,95.25,83.0,-29.0,-45.542,-70.0
2011-03-16,99.0,71.0,20.0,16.0,-6.25,-66.0
2011-03-17,99.0,99.0,99.0,96.0,56.208,17.0
2011-03-18,99.0,99.0,99.0,62.0,38.375,-4.0
2011-03-19,99.0,98.75,98.0,-1.0,-48.375,-73.0
2011-03-20,99.0,89.833,59.0,2.0,-35.5,-76.0
2011-03-21,99.0,86.542,69.0,-15.0,-43.458,-67.0
2011-03-22,98.0,84.167,62.0,44.0,8.583,-15.0
2011-03-23,99.0,97.833,87.0,92.0,27.25,-3.0
2011-03-24,99.0,99.0,99.0,60.0,3.583,-31.0
2011-03-25,99.0,99.0,99.0,-35.0,-48.708,-57.0
2011-03-26,99.0,98.917,98.0,-45.0,-53.25,-66.0
2011-03-27,99.0,96.208,86.0,30.0,-15.042,-49.0
2011-03-28,99.0,95.5,88.0,27.0,3.667,-28.0
2011-03-29,99.0,64.958,18.0,72.0,33.25,-35.0
2011-03-30,97.0,75.458,32.0,92.0,60.583,36.0
2011-03-31,99.0,98.667,96.0,71.0,10.458,-49.0
2011-04-01,83.0,49.125,31.0,83.0,47.583,3.0
2011-04-02,98.0,84.292,52.0,75.0,26.917,-33.0
2011-04-03,97.0,67.708,36.0,-21.0,-37.375,-57.0
2011-04-04,97.0,73.125,41.0,11.0,-23.75,-64.0
2011-04-05,97.0,62.292,37.0,95.0,37.083,-7.0
2011-04-06,66.0,49.167,33.0,110.0,62.333,24.0
2011-04-07,96.0,78.0,38.0,101.0,68.542,41.0
2011-04-08,98.0,92.625,77.0,75.0,65.958,48.0
2011-04-09,98.0,90.417,69.0,90.0,65.875,28.0
2011-04-10,97.0,57.333,34.0,93.0,50.208,8.0
2011-04-11,98.0,70.5,46.0,91.0,33.208,-46.0
2011-04-12,97.0,60.458,35.0,36.0,1.542,-48.0
2011-04-13,82.0,51.5,27.0,113.0,60.792,24.0
2011-04-14,75.0,48.958,29.0,147.0,99.042,49.0
2011-04-15,98.0,71.417,35.0,116.0,88.292,63.0
2011-04-16,98.0,97.833,96.0,95.0,37.792,-28.0
2011-04-17,98.0,64.792,21.0,98.0,50.25,-25.0
2011-04-18,98.0,97.917,97.0,77.0,50.125,12.0
2011-04-19,98.0,97.708,94.0,33.0,7.042,-8.0
2011-04-20,98.0,92.167,43.0,45.0,2.167,-16.0
2011-04-21,76.0,49.958,31.0,100.0,68.458,28.0
2011-04-22,98.0,90.917,50.0,74.0,61.083,38.0
2011-04-23,98.0,98.0,98.0,91.0,59.75,5.0
2011-04-24,98.0,95.958,85.0,44.0,19.75,-3.0
2011-04-25,98.0,96.833,92.0,36.0,22.0,-2.0
2011-04-26,98.0,84.333,64.0,103.0,70.583,43.0
2011-04-27,98.0,92.125,74.0,146.0,106.75,68.0
2011-04-28,98.0,98.0,98.0,67.0,31.292,3.0
2011-04-29,98.0,92.833,79.0,60.0,33.167,1.0
2011-04-30,89.0,70.917,50.0,129.0,94.375,58.0
2011-05-01,98.0,96.125,66.0,115.0,87.583,58.0
2011-05-02,98.0,79.042,55.0,100.0,68.833,40.0
2011-05-03,70.0,49.042,29.0,107.0,85.083,63.0
2011-05-04,81.0,60.708,48.0,123.0,83.958,63.0
2011-05-05,73.0,54.375,35.0,140.0,98.208,60.0
2011-05-06,98.0,97.292,82.0,90.0,83.292,66.0
2011-05-07,98.0,97.167,90.0,134.0,102.458,79.0
2011-05-08,98.0,79.083,44.0,155.0,120.792,95.0
2011-05-09,88.0,51.5,13.0,191.0,151.833,106.0
2011-05-10,98.0,97.958,97.0,165.0,155.458,140.0
2011-05-11,98.0,98.0,98.0,156.0,143.917,111.0
2011-05-12,98.0,97.875,95.0,156.0,136.292,120.0
2011-05-13,99.0,89.25,61.0,144.0,94.792,59.0
2011-05-14,98.0,73.667,51.0,126.0,84.167,57.0
2011-05-15,64.0,48.042,35.0,150.0,118.417,83.0
2011-05-16,98.0,74.792,53.0,156.0,112.458,97.0
2011-05-17,97.0,85.292,64.0,133.0,95.042,73.0
2011-05-18,86.0,47.667,30.0,149.0,116.625,81.0
2011-05-19,91.0,66.958,37.0,171.0,136.583,111.0
2011-05-20,78.0,64.042,51.0,183.0,151.333,116.0
2011-05-21,98.0,91.75,84.0,189.0,157.083,133.0
2011-05-22,98.0,90.0,46.0,147.0,123.208,78.0
2011-05-23,98.0,87.25,36.0,129.0,98.875,74.0
2011-05-24,98.0,97.875,95.0,123.0,83.917,57.0
2011-05-25,98.0,83.042,41.0,180.0,124.667,71.0
2011-05-26,98.0,86.333,36.0,117.0,100.833,87.0
2011-05-27,99.0,98.042,98.0,111.0,91.708,74.0
2011-05-28,98.0,98.0,98.0,141.0,130.125,112.0
2011-05-29,98.0,98.0,98.0,165.0,148.875,133.0
2011-05-30,99.0,98.958,98.0,103.0,89.792,74.0
2011-05-31,99.0,98.625,98.0,122.0,91.542,68.0
2011-06-01,99.0,98.917,98.0,96.0,90.125,85.0
2011-06-02,99.0,98.75,98.0,129.0,112.792,95.0
2011-06-03,98.0,93.792,81.0,154.0,138.708,115.0
2011-06-04,98.0,88.958,64.0,179.0,145.333,121.0
2011-06-05,98.0,97.0,93.0,160.0,139.958,111.0
2011-06-06,98.0,79.833,51.0,171.0,136.875,98.0
2011-06-07,98.0,92.0,74.0,146.0,125.458,98.0
2011-06-08,98.0,97.083,94.0,153.0,127.792,97.0
2011-06-09,98.0,98.0,98.0,160.0,143.625,127.0
2011-06-10,98.0,97.958,97.0,157.0,150.292,144.0
2011-06-11,98.0,97.667,94.0,165.0,146.25,129.0
2011-06-12,98.0,79.792,46.0,189.0,146.833,115.0
2011-06-13,98.0,98.0,98.0,138.0,129.143,123.0
2011-06-14,99.0,87.542,61.0,142.0,126.25,114.0
2011-06-15,98.0,71.708,48.0,171.0,143.292,119.0
2011-06-16,98.0,98.0,98.0,131.0,121.042,112.0
2011-06-17,98.0,98.0,98.0,157.0,142.708,125.0
2011-06-18,99.0,98.375,98.0,152.0,145.208,141.0
2011-06-19,99.0,98.75,98.0,155.0,145.958,133.0
2011-06-20,99.0,98.792,98.0,168.0,157.458,139.0
2011-06-21,98.0,97.75,96.0,189.0,168.0,147.0
2011-06-22,98.0,98.0,98.0,197.0,182.542,167.0
2011-06-23,98.0,96.25,88.0,225.0,197.042,177.0
2011-06-24,98.0,94.917,82.0,230.0,199.708,180.0
2011-06-25,98.0,95.375,83.0,242.0,208.333,188.0
2011-06-26,98.0,97.833,97.0,205.0,191.417,182.0
2011-06-27,98.0,95.5,88.0,228.0,203.625,191.0
2011-06-28,98.0,92.25,76.0,245.0,208.167,185.0
2011-06-29,98.0,92.318,81.0,246.0,209.318,183.0
2011-06-30,98.0,94.333,86.0,245.0,209.292,181.0
2011-07-01,98.0,97.708,95.0,206.0,186.083,177.0
2011-07-02,98.0,96.875,93.0,217.0,189.792,169.0
2011-07-03,98.0,97.292,93.0,223.0,195.792,178.0
2011-07-04,98.0,97.375,94.0,220.0,196.833,177.0
2011-07-05,98.0,93.167,81.0,202.0,180.208,160.0
2011-07-06,98.0,90.542,73.0,228.0,189.208,160.0
2011-07-07,98.0,98.0,98.0,189.0,178.625,171.0
2011-07-08,98.0,97.333,93.0,233.0,205.667,185.0
2011-07-09,97.0,91.292,79.0,250.0,216.917,195.0
2011-07-10,98.0,97.417,92.0,234.0,207.5,189.0
2011-07-11,98.0,97.5,93.0,220.0,195.5,177.0
2011-07-12,98.0,97.958,97.0,234.0,191.792,173.0
2011-07-13,98.0,92.792,68.0,236.0,196.208,167.0
2011-07-14,98.0,95.75,88.0,233.0,200.333,170.0
2011-07-15,98.0,88.542,70.0,257.0,216.208,186.0
2011-07-16,98.0,93.833,80.0,240.0,204.583,177.0
2011-07-17,98.0,97.0,80.0,213.0,192.417,167.0
2011-07-18,98.0,98.0,98.0,206.0,201.875,197.0
2011-07-19,99.0,98.333,98.0,204.0,197.917,174.0
2011-07-20,99.0,98.583,98.0,204.0,196.708,192.0
2011-07-21,99.0,98.667,98.0,197.0,182.375,166.0
2011-07-22,99.0,98.958,98.0,176.0,167.208,161.0
2011-07-23,99.0,94.5,78.0,215.0,179.667,159.0
2011-07-24,98.0,97.042,93.0,198.0,181.917,170.0
2011-07-25,99.0,98.273,98.0,193.0,177.409,167.0
2011-07-26,99.0,98.25,96.0,203.0,181.5,165.0
2011-07-27,99.0,97.917,96.0,206.0,186.208,174.0
2011-07-28,99.0,98.083,97.0,216.0,187.708,176.0
2011-07-29,99.0,97.625,96.0,207.0,185.333,174.0
2011-07-30,99.0,98.042,96.0,212.0,181.792,169.0
2011-07-31,99.0,98.25,98.0,191.0,178.917,161.0
2011-08-01,99.0,98.917,98.0,176.0,167.833,155.0
2011-08-02,99.0,99.0,99.0,180.0,171.792,162.0
2011-08-03,99.0,98.75,98.0,201.0,179.708,168.0
2011-08-04,99.0,98.125,93.0,222.0,188.875,174.0
2011-08-05,99.0,98.875,98.0,195.0,189.625,183.0
2011-08-06,99.0,96.75,92.0,228.0,206.708,188.0
2011-08-07,98.0,95.083,88.0,242.0,216.792,198.0
2011-08-08,98.0,96.333,88.0,252.0,219.625,198.0
2011-08-09,98.0,93.917,87.0,251.0,227.042,208.0
2011-08-10,98.0,92.875,82.0,251.0,224.875,203.0
2011-08-11,99.0,98.083,96.0,223.0,199.167,183.0
2011-08-12,99.0,95.875,86.0,240.0,203.292,179.0
2011-08-13,98.0,94.0,80.0,255.0,218.542,191.0
2011-08-14,98.0,95.083,88.0,232.0,216.417,196.0
2011-08-15,98.0,97.5,95.0,228.0,201.833,189.0
2011-08-16,99.0,98.208,98.0,213.0,199.75,191.0
2011-08-17,99.0,97.917,97.0,221.0,204.958,194.0
2011-08-18,98.0,95.917,85.0,245.0,211.542,196.0
2011-08-19,99.0,97.125,84.0,196.0,185.917,164.0
2011-08-20,99.0,96.417,76.0,177.0,167.833,155.0
2011-08-21,99.0,98.833,98.0,179.0,174.167,170.0
2011-08-22,99.0,98.375,97.0,207.0,182.25,168.0
2011-08-23,99.0,98.208,97.0,215.0,190.042,168.0
2011-08-24,99.0,98.667,98.0,197.0,189.833,177.0
2011-08-25,99.0,98.208,96.0,201.0,190.375,180.0
2011-08-26,99.0,97.75,96.0,210.0,195.792,177.0
2011-08-27,99.0,98.667,98.0,200.0,189.5,175.0
2011-08-28,99.0,97.875,95.0,209.0,184.708,166.0
2011-08-29,98.0,96.75,87.0,221.0,188.875,164.0
2011-08-30,99.0,92.958,67.0,234.0,197.75,171.0
2011-08-31,99.0,98.625,98.0,192.0,185.875,179.0
2011-09-01,99.0,98.792,98.0,203.0,195.833,187.0
2011-09-02,99.0,98.958,98.0,208.0,195.333,185.0
2011-09-03,99.0,99.0,99.0,204.0,199.375,194.0
2011-09-04,99.0,99.0,99.0,195.0,178.125,167.0
2011-09-05,99.0,99.0,99.0,183.0,163.25,132.0
2011-09-06,99.0,93.0,80.0,155.0,133.792,116.0
2011-09-07,81.0,67.958,53.0,203.0,162.375,126.0
2011-09-08,99.0,91.333,76.0,195.0,170.875,150.0
2011-09-09,99.0,98.042,96.0,210.0,182.125,140.0
2011-09-10,99.0,97.792,93.0,233.0,195.625,179.0
2011-09-11,99.0,99.0,99.0,189.0,181.958,168.0
2011-09-12,99.0,98.583,96.0,197.0,179.792,172.0
2011-09-13,99.0,92.792,68.0,223.0,193.25,166.0
2011-09-14,99.0,94.958,81.0,233.0,189.833,165.0
2011-09-15,99.0,98.958,98.0,186.0,177.25,164.0
2011-09-16,99.0,99.0,99.0,195.0,186.208,180.0
2011-09-17,99.0,99.0,99.0,198.0,193.333,189.0
2011-09-18,99.0,98.708,96.0,197.0,184.208,175.0
2011-09-19,99.0,97.25,91.0,204.0,185.833,172.0
2011-09-20,99.0,99.0,99.0,197.0,184.333,174.0
2011-09-21,99.0,99.0,99.0,198.0,170.625,133.0
2011-09-22,99.0,99.0,99.0,139.0,112.542,88.0
2011-09-23,99.0,93.292,82.0,117.0,93.292,78.0
2011-09-24,99.0,93.417,81.0,149.0,110.75,73.0
2011-09-25,99.0,99.0,99.0,122.0,114.583,106.0
2011-09-26,99.0,96.0,86.0,137.0,121.667,108.0
2011-09-27,98.0,88.75,64.0,164.0,138.958,113.0
2011-09-28,99.0,87.75,74.0,174.0,138.333,111.0
2011-09-29,98.0,90.417,76.0,179.0,147.5,125.0
2011-09-30,99.0,98.917,98.0,166.0,142.958,111.0
2011-10-01,99.0,91.875,65.0,109.0,89.917,72.0
2011-10-02,98.0,79.875,55.0,103.0,84.375,59.0
2011-10-03,99.0,89.375,73.0,99.0,68.542,48.0
2011-10-04,99.0,83.583,59.0,127.0,95.042,59.0
2011-10-05,99.0,99.0,99.0,129.0,115.292,98.0
2011-10-06,99.0,98.042,93.0,135.0,107.0,92.0
2011-10-07,99.0,95.792,88.0,112.0,90.083,73.0
2011-10-08,97.0,79.125,64.0,134.0,103.75,76.0
2011-10-09,99.0,85.125,73.0,153.0,115.375,98.0
2011-10-10,98.0,92.542,79.0,141.0,123.542,103.0
2011-10-11,99.0,98.042,94.0,134.0,114.708,105.0
2011-10-12,99.0,88.292,57.0,143.0,117.5,96.0
2011-10-13,98.0,91.667,79.0,130.0,117.833,109.0
2011-10-14,99.0,98.958,98.0,159.0,131.958,108.0
2011-10-15,99.0,99.0,99.0,168.0,150.875,140.0
2011-10-16,99.0,90.917,76.0,152.0,120.458,91.0
2011-10-17,99.0,95.625,86.0,115.0,90.542,75.0
2011-10-18,99.0,89.542,75.0,121.0,89.417,65.0
2011-10-19,99.0,90.542,83.0,152.0,110.708,85.0
2011-10-20,99.0,92.0,81.0,156.0,116.542,87.0
2011-10-21,99.0,98.375,95.0,137.0,119.333,93.0
2011-10-22,99.0,99.0,99.0,157.0,144.792,130.0
2011-10-23,99.0,98.208,94.0,160.0,130.333,103.0
2011-10-24,99.0,96.833,91.0,149.0,124.917,103.0
2011-10-25,99.0,98.833,98.0,115.0,84.917,30.0
2011-10-26,99.0,96.105,91.0,63.0,39.105,21.0
2011-10-27,,,,,,
2011-10-28,95.0,85.111,71.0,105.0,89.222,83.0
2011-10-29,97.0,83.458,66.0,153.0,112.042,87.0
2011-10-30,99.0,97.292,92.0,104.0,91.375,74.0
2011-10-31,99.0,97.542,85.0,105.0,94.75,81.0
2011-11-01,99.0,97.042,88.0,132.0,99.333,81.0
2011-11-02,99.0,96.958,85.0,122.0,99.125,69.0
2011-11-03,99.0,95.625,89.0,144.0,123.542,108.0
2011-11-04,99.0,95.667,89.0,150.0,131.917,116.0
2011-11-05,99.0,99.0,99.0,130.0,124.333,116.0
2011-11-06,99.0,99.0,99.0,140.0,131.125,119.0
2011-11-07,99.0,99.0,99.0,116.0,75.792,45.0
2011-11-08,99.0,97.167,91.0,72.0,48.208,35.0
2011-11-09,98.0,93.167,85.0,66.0,43.708,35.0
2011-11-10,99.0,87.25,69.0,82.0,60.375,33.0
2011-11-11,99.0,99.0,99.0,106.0,84.0,68.0
2011-11-12,99.0,97.0,82.0,108.0,86.583,78.0
2011-11-13,99.0,94.458,80.0,118.0,88.417,66.0
2011-11-14,99.0,98.25,97.0,77.0,60.833,45.0
2011-11-15,99.0,98.917,98.0,41.0,26.833,10.0
2011-11-16,99.0,95.667,84.0,30.0,16.125,-3.0
2011-11-17,99.0,66.542,13.0,75.0,45.792,26.0
2011-11-18,99.0,69.333,30.0,95.0,79.167,65.0
2011-11-19,99.0,99.0,99.0,147.0,121.042,93.0
2011-11-20,99.0,98.958,98.0,126.0,55.292,-5.0
2011-11-21,99.0,99.0,99.0,-6.0,-12.542,-19.0
2011-11-22,99.0,95.25,74.0,23.0,2.208,-14.0
2011-11-23,99.0,94.333,76.0,60.0,38.958,17.0
2011-11-24,99.0,94.458,83.0,30.0,-5.083,-30.0
2011-11-25,99.0,98.292,97.0,2.0,-15.75,-31.0
2011-11-26,99.0,80.208,21.0,51.0,14.75,-21.0
2011-11-27,97.0,79.208,47.0,82.0,61.083,43.0
2011-11-28,96.0,74.875,63.0,116.0,93.042,69.0
2011-11-29,99.0,93.583,78.0,129.0,102.042,80.0
2011-11-30,99.0,95.75,88.0,125.0,89.958,49.0
2011-12-01,99.0,87.958,65.0,41.0,25.667,9.0
2011-12-02,99.0,96.625,81.0,48.0,27.708,-11.0
2011-12-03,99.0,99.0,99.0,110.0,68.792,28.0
2011-12-04,99.0,99.0,99.0,19.0,9.167,1.0
2011-12-05,99.0,93.917,39.0,12.0,3.125,-10.0
2011-12-06,98.0,73.542,18.0,47.0,19.292,-22.0
2011-12-07,99.0,98.25,97.0,34.0,23.333,6.0
2011-12-08,99.0,98.792,97.0,26.0,14.5,6.0
2011-12-09,99.0,98.542,97.0,3.0,-41.125,-61.0
2011-12-10,99.0,95.25,87.0,-5.0,-28.583,-58.0
2011-12-11,98.0,97.75,96.0,-10.0,-28.542,-51.0
2011-12-12,99.0,98.125,97.0,2.0,-8.0,-23.0
2011-12-13,99.0,96.417,86.0,22.0,2.917,-9.0
2011-12-14,97.0,89.708,78.0,39.0,26.542,15.0
2011-12-15,99.0,98.167,96.0,21.0,5.375,-19.0
2011-12-16,99.0,98.458,98.0,-22.0,-47.208,-69.0
2011-12-17,99.0,98.042,98.0,-44.0,-55.292,-69.0
2011-12-18,99.0,98.542,98.0,-31.0,-45.208,-62.0
2011-12-19,99.0,98.958,98.0,-30.0,-37.917,-44.0
2011-12-20,99.0,99.0,99.0,-34.0,-38.75,-44.0
2011-12-21,99.0,98.667,95.0,-15.0,-24.792,-37.0
2011-12-22,99.0,95.5,85.0,-1.0,-21.75,-55.0
2011-12-23,98.0,98.0,98.0,-52.0,-61.5,-73.0
2011-12-24,98.0,98.0,98.0,-49.0,-59.583,-70.0
2011-12-25,98.0,98.0,98.0,-66.0,-72.875,-81.0
2011-12-26,98.0,98.0,98.0,-67.0,-72.667,-80.0
2011-12-27,98.0,98.0,98.0,-55.0,-61.833,-70.0
2011-12-28,99.0,98.542,98.0,-43.0,-49.708,-60.0
2011-12-29,99.0,99.0,99.0,-18.0,-31.542,-48.0
2011-12-30,99.0,98.083,98.0,-54.0,-63.208,-74.0
2011-12-31,99.0,98.333,98.0,-42.0,-55.5,-72.0
2012-01-01,99.0,97.0,85.0,-28.0,-62.583,-96.0
2012-01-02,99.0,98.417,97.0,-1.0,-26.417,-73.0
2012-01-03,99.0,98.0,97.0,-73.0,-83.75,-96.0
2012-01-04,98.0,98.0,98.0,-82.0,-88.708,-94.0
2012-01-05,99.0,98.25,97.0,-49.0,-70.833,-91.0
2012-01-06,99.0,98.667,97.0,-37.0,-48.167,-64.0
2012-01-07,99.0,99.0,99.0,-25.0,-38.042,-49.0
2012-01-08,99.0,98.958,98.0,-26.0,-33.458,-41.0
2012-01-09,99.0,98.583,97.0,-24.0,-43.917,-67.0
2012-01-10,99.0,98.917,98.0,-54.0,-65.208,-81.0
2012-01-11,99.0,93.417,51.0,-25.0,-61.25,-73.0
2012-01-12,98.0,85.917,72.0,-6.0,-22.0,-40.0
2012-01-13,98.0,80.833,17.0,46.0,0.917,-28.0
2012-01-14,99.0,98.708,95.0,-7.0,-25.667,-46.0
2012-01-15,99.0,99.0,99.0,-41.0,-57.292,-67.0
2012-01-16,99.0,99.0,99.0,-29.0,-49.792,-69.0
2012-01-17,99.0,98.958,98.0,-46.0,-59.667,-85.0
2012-01-18,99.0,98.25,98.0,-75.0,-83.417,-93.0
2012-01-19,99.0,98.958,98.0,-43.0,-57.458,-80.0
2012-01-20,99.0,99.0,99.0,-44.0,-51.375,-62.0
2012-01-21,99.0,90.958,46.0,9.0,-17.167,-61.0
2012-01-22,99.0,99.0,99.0,49.0,4.25,-42.0
2012-01-23,99.0,98.583,98.0,-11.0,-36.042,-52.0
2012-01-24,99.0,98.667,97.0,-8.0,-25.75,-41.0
2012-01-25,99.0,93.75,80.0,-26.0,-62.083,-105.0
2012-01-26,98.0,95.917,87.0,-74.0,-93.167,-105.0
2012-01-27,99.0,98.208,98.0,-67.0,-82.25,-94.0
2012-01-28,99.0,98.417,98.0,-66.0,-75.625,-96.0
2012-01-29,99.0,99.0,99.0,-36.0,-48.75,-70.0
2012-01-30,99.0,99.0,99.0,-23.0,-39.167,-69.0
2012-01-31,99.0,75.625,35.0,29.0,-0.583,-62.0
2012-02-01,99.0,88.958,47.0,28.0,8.958,-7.0
2012-02-02,99.0,99.0,99.0,78.0,44.208,-6.0
2012-02-03,99.0,81.042,12.0,17.0,-23.792,-50.0
2012-02-04,99.0,97.833,78.0,75.0,28.625,-15.0
2012-02-05,99.0,86.792,38.0,16.0,-25.458,-61.0
2012-02-06,99.0,98.958,98.0,13.0,-14.0,-43.0
2012-02-07,99.0,98.833,98.0,-8.0,-28.125,-70.0
2012-02-08,99.0,98.042,98.0,-78.0,-96.417,-106.0
2012-02-09,99.0,98.042,98.0,-75.0,-86.792,-103.0
2012-02-10,99.0,98.792,98.0,-42.0,-61.667,-87.0
2012-02-11,99.0,98.917,98.0,-57.0,-68.417,-88.0
2012-02-12,99.0,97.958,90.0,-11.0,-55.208,-91.0
2012-02-13,99.0,99.0,99.0,-15.0,-46.708,-63.0
2012-02-14,99.0,80.792,27.0,14.0,-18.75,-49.0
2012-02-15,99.0,90.583,29.0,10.0,-26.875,-62.0
2012-02-16,99.0,98.083,98.0,-69.0,-89.667,-102.0
2012-02-17,98.0,85.292,40.0,-12.0,-67.042,-106.0
2012-02-18,99.0,98.958,98.0,48.0,6.0,-32.0
2012-02-19,99.0,98.708,98.0,-38.0,-73.833,-96.0
2012-02-20,99.0,98.792,98.0,-55.0,-71.375,-94.0
2012-02-21,99.0,98.75,98.0,-60.0,-75.75,-88.0
2012-02-22,99.0,99.0,99.0,-49.0,-60.792,-75.0
2012-02-23,99.0,99.0,99.0,-54.0,-63.417,-75.0
2012-02-24,99.0,98.542,98.0,-63.0,-79.083,-94.0
2012-02-25,98.0,98.0,98.0,-78.0,-89.083,-103.0
2012-02-26,99.0,98.542,98.0,-9.0,-49.333,-91.0
2012-02-27,99.0,99.0,99.0,40.0,7.875,-24.0
2012-02-28,99.0,72.333,21.0,61.0,5.167,-35.0
2012-02-29,,,,,,
2012-03-01,99.0,97.083,81.0,69.0,21.208,-27.0
2012-03-02,99.0,99.0,99.0,-39.0,-63.625,-74.0
2012-03-03,99.0,98.958,98.0,-60.0,-70.625,-80.0
2012-03-04,99.0,98.667,97.0,-21.0,-51.542,-78.0
2012-03-05,99.0,94.958,68.0,14.0,-28.833,-48.0
2012-03-06,97.0,84.417,64.0,46.0,13.875,-4.0
2012-03-07,97.0,74.0,52.0,71.0,54.625,33.0
2012-03-08,98.0,85.167,62.0,74.0,62.042,47.0
2012-03-09,98.0,68.083,38.0,126.0,83.292,34.0
2012-03-10,99.0,90.167,63.0,114.0,14.875,-86.0
