date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,4.75,5.292,0.542,
2011-01-02,4.591,4.909,0.318,
2011-01-03,4.955,5.045,0.091,
2011-01-04,6.792,7.542,0.75,
2011-01-05,3.25,3.792,0.542,
2011-01-06,14.25,19.875,5.625,
2011-01-07,6.125,8.125,2.0,
2011-01-08,6.833,7.792,0.958,
2011-01-09,8.227,9.545,1.318,
2011-01-10,12.318,14.136,1.818,
2011-01-11,6.25,7.75,1.5,
2011-01-12,7.625,9.75,2.125,
2011-01-13,6.75,7.917,1.167,
2011-01-14,4.542,5.667,1.125,
2011-01-15,5.417,5.667,0.25,
2011-01-16,11.5,14.091,2.591,
2011-01-17,11.682,13.682,2.0,
2011-01-18,12.625,15.25,2.625,
2011-01-19,11.292,13.833,2.542,
2011-01-20,1.917,2.208,0.292,
2011-01-21,2.333,2.917,0.583,
2011-01-22,7.333,9.25,1.917,
2011-01-23,7.591,10.0,2.409,
2011-01-24,7.913,12.522,4.609,
2011-01-25,9.708,14.042,4.333,
2011-01-26,9.417,16.375,6.958,
2011-01-27,14.0,20.958,6.958,
2011-01-28,4.833,8.458,3.625,
2011-01-29,2.25,3.458,1.208,
2011-01-30,6.227,9.955,3.727,
2011-01-31,7.591,8.864,1.273,
2011-02-01,4.083,4.625,0.542,
2011-02-02,5.417,6.667,1.25,
2011-02-03,11.125,18.125,7.0,
2011-02-04,5.208,6.083,0.875,
2011-02-05,6.625,7.208,0.583,
2011-02-06,11.455,13.0,1.545,
2011-02-07,18.381,22.0,3.619,
2011-02-08,10.25,13.292,3.042,
2011-02-09,7.708,9.708,2.0,
2011-02-10,9.542,12.458,2.917,
2011-02-11,3.917,4.708,0.792,
2011-02-12,5.25,5.875,0.625,
2011-02-13,17.409,20.864,3.455,
2011-02-14,10.4,11.3,0.9,
2011-02-15,8.75,12.042,3.292,
2011-02-16,7.917,10.0,2.083,
2011-02-17,8.917,11.042,2.125,
2011-02-18,4.833,6.667,1.833,
2011-02-19,5.958,7.25,1.292,
2011-02-20,10.409,14.0,3.591,
2011-02-21,10.522,11.696,1.174,
2011-02-22,9.375,10.708,1.333,
2011-02-23,12.167,16.5,4.333,
2011-02-24,11.458,13.792,2.333,
2011-02-25,17.75,22.042,4.292,
2011-02-26,5.208,5.375,0.167,
2011-02-27,6.545,7.818,1.273,
2011-02-28,7.682,8.227,0.545,
2011-03-01,18.167,23.167,5.0,
2011-03-02,19.667,24.542,4.875,
2011-03-03,7.583,8.167,0.583,
2011-03-04,5.375,5.5,0.125,
2011-03-05,10.182,12.682,2.5,
2011-03-06,13.826,18.174,4.348,
2011-03-07,9.667,10.792,1.125,
2011-03-08,12.625,15.583,2.958,
2011-03-09,9.792,11.292,1.5,
2011-03-10,8.125,9.208,1.083,
2011-03-11,2.833,3.083,0.25,
2011-03-12,4.136,4.591,0.455,
2011-03-13,4.909,5.5,0.591,
2011-03-14,4.542,5.333,0.792,
2011-03-15,6.542,6.958,0.417,
2011-03-16,7.417,8.0,0.583,
2011-03-17,8.708,9.083,0.375,
2011-03-18,8.417,8.708,0.292,
2011-03-19,3.273,3.727,0.455,
2011-03-20,3.909,4.273,0.364,
2011-03-21,4.583,4.917,0.333,
2011-03-22,7.5,7.917,0.417,
2011-03-23,8.167,8.958,0.792,
2011-03-24,3.238,3.238,0.0,
2011-03-25,3.042,3.042,0.0,
2011-03-26,3.9,4.6,0.7,
2011-03-27,3.636,4.273,0.636,
2011-03-28,4.583,5.042,0.458,
2011-03-29,5.25,5.875,0.625,
2011-03-30,7.25,8.292,1.042,
2011-03-31,3.833,4.083,0.25,
2011-04-01,5.125,5.542,0.417,
2011-04-02,3.708,3.75,0.042,
2011-04-03,2.875,3.042,0.167,
2011-04-04,4.318,4.955,0.636,
2011-04-05,6.273,6.727,0.455,
2011-04-06,9.182,10.273,1.091,
2011-04-07,5.583,5.917,0.333,
2011-04-08,6.5,6.792,0.292,
2011-04-09,8.208,8.917,0.708,
2011-04-10,3.875,4.208,0.333,
2011-04-11,5.773,6.727,0.955,
2011-04-12,5.522,6.696,1.174,
2011-04-13,5.208,6.375,1.167,
2011-04-14,5.375,6.0,0.625,
2011-04-15,5.833,6.333,0.5,
2011-04-16,3.125,3.958,0.833,
2011-04-17,3.375,4.375,1.0,
2011-04-18,5.5,6.455,0.955,
2011-04-19,3.826,4.522,0.696,
2011-04-20,3.792,4.792,1.0,
2011-04-21,8.083,8.875,0.792,
2011-04-22,8.083,8.5,0.417,
2011-04-23,4.167,4.583,0.417,
2011-04-24,2.708,2.75,0.042,
2011-04-25,4.273,4.909,0.636,
2011-04-26,4.217,4.696,0.478,
2011-04-27,4.208,4.625,0.417,
2011-04-28,2.583,2.625,0.042,
2011-04-29,3.208,3.458,0.25,
2011-04-30,5.417,5.958,0.542,
2011-05-01,3.208,3.333,0.125,
2011-05-02,2.364,2.364,0.0,
2011-05-03,4.091,4.273,0.182,
2011-05-04,2.292,2.5,0.208,
2011-05-05,3.042,3.458,0.417,
2011-05-06,3.625,3.917,0.292,
2011-05-07,2.542,2.542,0.0,
2011-05-08,1.25,1.25,0.0,
2011-05-09,2.625,3.25,0.625,
2011-05-10,6.136,6.773,0.636,
2011-05-11,9.375,11.083,1.708,
2011-05-12,3.167,3.875,0.708,
2011-05-13,1.417,1.75,0.333,
2011-05-14,1.417,1.667,0.25,
2011-05-15,1.917,2.208,0.292,
2011-05-16,3.273,3.5,0.227,
2011-05-17,4.0,4.087,0.087,
2011-05-18,3.917,4.333,0.417,
2011-05-19,3.5,3.667,0.167,
2011-05-20,4.25,4.375,0.125,
2011-05-21,4.333,4.5,0.167,
2011-05-22,3.625,4.458,0.833,
2011-05-23,6.136,6.773,0.636,
2011-05-24,5.087,5.13,0.043,
2011-05-25,5.667,6.083,0.417,
2011-05-26,5.542,5.75,0.208,
2011-05-27,5.083,5.083,0.0,
2011-05-28,5.25,5.292,0.042,
2011-05-29,5.5,5.667,0.167,
2011-05-30,3.409,4.727,1.318,
2011-05-31,4.087,5.609,1.522,
2011-06-01,2.958,4.333,1.375,
2011-06-02,6.0,7.458,1.458,
2011-06-03,5.958,7.333,1.375,
2011-06-04,2.417,3.375,0.958,
2011-06-05,3.417,4.417,1.0,
2011-06-06,4.0,4.0,0.0,
2011-06-07,5.826,5.87,0.043,
2011-06-08,5.625,5.625,0.0,
2011-06-09,4.0,4.0,0.0,
2011-06-10,3.667,3.667,0.0,
2011-06-11,4.25,4.292,0.042,
2011-06-12,3.167,3.167,0.0,
2011-06-13,2.773,3.364,0.591,
2011-06-14,3.409,4.182,0.773,
2011-06-15,3.583,4.458,0.875,
2011-06-16,4.875,5.833,0.958,
2011-06-17,3.292,3.667,0.375,
2011-06-18,4.917,5.542,0.625,
2011-06-19,3.208,3.875,0.667,
2011-06-20,7.182,7.591,0.409,
2011-06-21,3.455,3.864,0.409,
2011-06-22,2.417,2.583,0.167,
2011-06-23,1.792,2.125,0.333,
2011-06-24,3.375,4.042,0.667,
2011-06-25,3.875,4.792,0.917,
2011-06-26,5.375,6.542,1.167,
2011-06-27,3.273,3.591,0.318,
2011-06-28,3.909,4.0,0.091,
2011-06-29,2.792,2.958,0.167,
2011-06-30,2.625,2.833,0.208,
2011-07-01,3.625,3.667,0.042,
2011-07-02,4.5,4.667,0.167,
2011-07-03,2.542,2.542,0.0,
2011-07-04,4.318,4.955,0.636,
2011-07-05,3.217,3.913,0.696,
2011-07-06,4.75,5.5,0.75,
2011-07-07,5.0,5.542,0.542,
2011-07-08,2.75,3.542,0.792,
2011-07-09,2.25,2.75,0.5,
2011-07-10,2.583,2.958,0.375,
2011-07-11,4.591,4.636,0.045,
2011-07-12,4.261,4.261,0.0,
2011-07-13,5.0,5.083,0.083,
2011-07-14,4.375,4.375,0.0,
2011-07-15,5.208,5.458,0.25,
2011-07-16,4.833,5.25,0.417,
2011-07-17,3.875,3.917,0.042,
2011-07-18,3.909,5.909,2.0,
2011-07-19,1.364,2.591,1.227,
2011-07-20,1.083,2.292,1.208,
2011-07-21,0.375,1.417,1.042,
2011-07-22,1.583,2.625,1.042,
2011-07-23,2.167,3.292,1.125,
2011-07-24,2.875,3.917,1.042,
2011-07-25,4.909,5.909,1.0,
2011-07-26,4.227,4.727,0.5,
2011-07-27,3.417,3.875,0.458,
2011-07-28,3.458,3.792,0.333,
2011-07-29,4.792,5.292,0.5,
2011-07-30,3.458,3.667,0.208,
2011-07-31,1.083,1.292,0.208,
2011-08-01,2.182,2.636,0.455,
2011-08-02,2.7,3.1,0.4,
2011-08-03,,,,
2011-08-04,,,,
2011-08-05,,,,
2011-08-06,,,,
2011-08-07,,,,
2011-08-08,3.682,4.0,0.318,
2011-08-09,4.652,5.087,0.435,
2011-08-10,3.5,3.875,0.375,
2011-08-11,4.667,5.75,1.083,
2011-08-12,5.208,6.167,0.958,
2011-08-13,2.25,2.292,0.042,
2011-08-14,2.083,2.125,0.042,
2011-08-15,1.273,2.182,0.909,
2011-08-16,1.261,2.261,1.0,
2011-08-17,1.958,2.875,0.917,
2011-08-18,2.375,3.417,1.042,
2011-08-19,3.75,4.667,0.917,
2011-08-20,3.167,4.167,1.0,
2011-08-21,1.083,2.083,1.0,
2011-08-22,2.818,2.955,0.136,
2011-08-23,4.857,5.143,0.286,
2011-08-24,7.75,8.625,0.875,
2011-08-25,5.625,6.667,1.042,
2011-08-26,5.667,6.0,0.333,
2011-08-27,4.833,5.333,0.5,
2011-08-28,4.375,4.542,0.167,
2011-08-29,4.227,4.682,0.455,
2011-08-30,4.045,4.455,0.409,
2011-08-31,2.917,3.542,0.625,
2011-09-01,2.25,3.208,0.958,
2011-09-02,1.5,1.875,0.375,
2011-09-03,1.375,1.708,0.333,
2011-09-04,1.0,1.083,0.083,
2011-09-05,2.545,2.818,0.273,
2011-09-06,2.652,3.13,0.478,
2011-09-07,5.292,6.792,1.5,
2011-09-08,4.208,4.333,0.125,
2011-09-09,5.542,5.917,0.375,
2011-09-10,3.583,4.0,0.417,
2011-09-11,3.917,4.042,0.125,
2011-09-12,4.318,5.091,0.773,
2011-09-13,4.043,4.696,0.652,
2011-09-14,4.167,4.75,0.583,
2011-09-15,6.375,7.042,0.667,
2011-09-16,5.625,6.167,0.542,
2011-09-17,8.875,10.208,1.333,
