date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-05-28,19.347,38.028,18.681,,0.083,15.972,186.565,4.917,21.174,207.739
2011-05-29,6.917,13.972,7.056,,0.0,17.764,177.913,2.375,12.391,190.304
2011-05-30,10.073,16.956,6.884,,0.174,16.319,183.348,2.435,14.957,198.304
2011-05-31,15.486,30.333,14.847,,0.667,12.056,184.87,3.5,14.304,199.174
2011-06-01,14.528,31.306,16.778,,0.208,28.569,185.522,3.958,13.783,199.304
2011-06-02,18.593,43.586,24.993,,0.0,14.148,182.0,4.261,19.909,201.909
2011-06-03,19.903,45.833,25.931,,0.667,26.042,186.565,4.833,25.261,211.826
2011-06-04,16.333,34.264,17.93,,1.125,47.375,188.261,4.917,22.174,210.435
2011-06-05,14.208,23.347,9.139,,1.042,40.639,186.043,4.625,18.0,204.043
2011-06-06,23.717,44.109,20.391,,1.13,25.931,188.043,3.522,19.304,207.348
2011-06-07,24.375,49.003,24.628,,0.375,28.486,184.609,4.667,19.174,203.783
2011-06-08,22.042,48.014,25.972,,0.875,26.417,186.652,3.708,18.696,205.348
2011-06-09,22.069,41.306,19.236,,2.0,26.389,184.652,4.292,19.478,204.13
2011-06-10,19.931,41.542,21.611,,1.208,37.569,183.652,3.958,20.13,203.783
2011-06-11,11.847,21.944,10.097,,0.542,21.555,183.087,3.292,15.826,198.913
2011-06-12,13.833,19.097,5.264,,0.917,27.111,189.739,4.125,19.87,209.609
2011-06-13,16.275,25.116,8.841,,0.826,15.195,186.304,3.304,18.348,204.652
2011-06-14,17.361,26.958,9.597,,1.0,19.917,186.652,2.917,19.043,205.696
2011-06-15,23.638,56.072,32.435,,0.913,21.708,187.19,4.435,20.857,208.048
2011-06-16,23.236,55.139,31.903,,0.208,24.556,184.478,4.417,19.174,203.652
2011-06-17,22.583,50.597,28.014,,0.458,13.667,188.957,4.542,19.957,208.913
2011-06-18,16.5,31.667,15.167,,0.208,19.889,185.261,4.875,19.435,204.696
2011-06-19,12.333,22.861,10.528,,0.292,19.708,187.826,4.708,18.261,206.087
2011-06-20,21.536,54.812,33.275,,0.0,15.611,181.826,4.565,20.913,202.739
2011-06-21,18.116,52.391,34.275,,0.217,13.375,181.261,3.458,23.652,204.913
2011-06-22,21.111,52.639,31.528,,1.083,35.597,188.348,3.958,27.826,216.174
2011-06-23,13.403,42.153,28.75,,0.875,29.292,180.217,3.042,22.087,202.304
2011-06-24,10.264,33.236,22.972,,0.625,26.32,177.261,2.375,16.696,193.957
2011-06-25,9.319,28.347,19.028,,0.875,27.361,181.13,2.792,20.739,201.87
2011-06-26,4.0,12.153,8.153,,0.0,21.041,174.913,2.375,12.87,187.783
2011-06-27,6.942,25.84,18.898,,0.174,24.555,174.913,2.565,14.783,189.696
2011-06-28,12.139,36.069,23.931,,0.958,22.972,180.478,2.917,20.739,201.217
2011-06-29,16.514,31.306,14.792,,1.0,29.458,180.435,2.583,25.391,205.826
2011-06-30,20.417,46.653,26.236,,1.792,37.597,189.435,4.0,27.522,216.957
2011-07-01,15.202,31.097,15.896,,1.25,26.153,181.0,3.292,21.261,202.261
2011-07-02,11.881,28.758,16.877,,1.083,21.014,182.0,3.458,18.609,200.609
2011-07-03,14.562,29.979,15.416,,0.875,40.194,183.478,3.792,18.391,201.87
2011-07-04,13.282,34.804,21.522,,1.087,42.361,176.739,2.565,16.87,193.609
2011-07-05,18.557,33.672,15.115,,0.652,18.772,187.318,3.435,21.5,208.818
2011-07-06,18.875,35.167,16.292,,0.875,26.222,188.913,3.958,21.391,210.304
2011-07-07,15.611,42.569,26.959,,0.042,16.333,180.174,4.25,23.348,203.522
2011-07-08,10.056,28.361,18.306,,0.333,22.459,175.13,3.333,16.435,191.565
2011-07-09,10.366,30.411,20.044,,0.417,22.236,182.783,3.167,19.696,202.478
2011-07-10,6.417,18.416,12.0,,0.208,14.014,173.913,2.292,15.087,189.0
2011-07-11,9.229,34.592,25.363,,0.348,11.167,177.261,3.087,19.522,196.783
2011-07-12,9.139,34.403,25.264,,0.292,11.445,177.261,3.083,18.826,196.087
2011-07-13,9.167,32.056,22.889,,0.875,12.278,177.217,2.792,18.783,196.0
2011-07-14,9.097,29.555,20.459,,1.0,14.097,178.739,2.958,18.304,197.043
2011-07-15,9.778,23.861,14.083,,1.0,18.625,176.304,2.708,16.739,193.043
2011-07-16,10.042,24.403,14.361,,0.792,19.014,176.261,3.167,16.609,192.87
2011-07-17,6.389,17.139,10.75,,0.125,15.972,175.304,2.833,17.348,192.652
2011-07-18,4.754,14.058,9.304,,0.043,20.236,172.043,1.87,12.261,184.304
2011-07-19,3.449,13.304,9.855,,0.0,26.903,171.0,1.5,9.952,180.952
2011-07-20,8.861,26.32,17.458,,0.0,14.444,176.087,2.917,15.913,192.0
2011-07-21,15.625,39.43,23.806,,0.667,14.986,187.565,3.708,24.478,212.043
2011-07-22,16.198,32.484,16.286,,0.833,20.333,186.348,3.333,17.174,203.522
2011-07-23,20.23,46.021,25.792,,1.917,36.0,188.826,4.042,18.87,207.696
2011-07-24,15.062,30.208,15.145,,0.75,35.014,182.565,3.958,17.043,199.609
2011-07-25,12.924,33.667,20.742,,0.045,17.319,180.591,3.318,16.364,196.955
2011-07-26,13.361,36.75,23.389,,0.167,17.32,179.087,3.375,16.13,195.217
2011-07-27,12.931,41.097,28.167,,0.5,18.708,176.261,3.333,17.565,193.826
2011-07-28,12.625,37.056,24.431,,0.958,18.944,181.652,3.125,24.043,205.696
2011-07-29,10.653,22.292,11.639,,0.542,18.319,176.565,2.042,19.391,195.957
2011-07-30,14.167,25.736,11.569,,0.792,23.736,179.261,3.0,20.043,199.304
2011-07-31,10.962,20.317,9.355,,0.167,16.611,181.261,3.417,15.609,196.87
2011-08-01,13.864,34.97,21.106,,0.318,19.796,183.591,4.227,17.727,201.318
2011-08-02,16.458,39.569,23.111,,0.333,26.945,182.304,4.333,19.696,202.0
2011-08-03,13.963,42.537,28.574,,1.708,20.847,178.652,4.042,20.826,199.478
2011-08-04,11.528,33.944,22.416,,0.333,15.472,177.13,3.708,19.217,196.348
2011-08-05,8.472,23.278,14.806,,0.333,11.292,174.913,3.042,15.435,190.348
2011-08-06,9.458,28.569,19.111,,0.5,15.57,174.913,3.458,17.957,192.87
2011-08-07,9.528,17.403,7.875,,0.583,13.917,177.652,3.292,18.391,196.043
2011-08-08,13.478,31.348,17.869,,0.957,21.264,176.261,3.522,21.087,197.348
2011-08-09,17.305,33.931,16.625,,1.333,29.194,179.333,3.958,21.667,201.0
2011-08-10,18.278,38.458,20.181,,1.5,40.528,184.304,3.875,22.609,206.913
2011-08-11,16.153,29.208,13.055,,0.875,23.514,183.217,3.042,24.696,207.913
2011-08-12,12.694,20.111,7.417,,0.792,33.93,183.739,3.083,18.043,201.783
2011-08-13,11.417,19.361,7.945,,0.917,34.625,186.87,4.375,21.348,208.217
2011-08-14,5.181,8.708,3.528,,1.042,39.806,177.565,3.25,14.739,192.304
2011-08-15,6.84,13.13,6.29,,0.696,38.083,179.174,3.043,16.435,195.609
2011-08-16,12.111,21.833,9.722,,0.667,34.333,188.304,4.0,22.957,211.261
2011-08-17,15.443,33.609,18.166,,0.783,38.217,191.091,4.9,21.091,212.182
2011-08-18,13.931,38.028,24.097,,0.792,39.431,185.783,,20.957,206.739
2011-08-19,16.625,38.389,21.764,,0.583,24.264,191.478,,20.87,212.348
2011-08-20,16.917,36.278,19.361,,0.25,13.958,185.304,,17.435,202.739
2011-08-21,11.403,22.764,11.361,,0.0,22.597,185.913,,15.826,201.739
2011-08-22,17.102,38.971,21.87,,0.304,19.222,184.478,,19.783,204.261
2011-08-23,12.5,33.139,20.639,,0.417,32.944,177.391,,17.696,195.087
2011-08-24,10.17,36.023,25.854,,0.043,13.056,174.409,,16.773,191.182
2011-08-25,11.25,41.903,30.653,,0.0,9.069,179.739,,19.609,199.348
2011-08-26,8.611,32.153,23.542,,0.583,12.208,177.391,,17.217,194.609
2011-08-27,11.014,29.75,18.736,,0.083,18.833,178.435,,19.435,197.87
2011-08-28,12.292,24.819,12.528,,0.542,20.097,183.957,,19.913,203.87
2011-08-29,20.348,45.927,25.58,,0.87,28.778,189.783,,24.087,213.87
2011-08-30,21.055,44.042,22.986,,1.125,28.611,186.391,,23.391,209.783
2011-08-31,13.847,35.861,22.014,,0.25,16.722,178.217,4.5,17.391,195.609
2011-09-01,4.942,15.638,10.696,,0.13,15.424,172.591,4.435,11.182,183.773
2011-09-02,2.111,7.75,5.639,,0.167,35.333,173.391,3.583,9.522,182.913
2011-09-03,2.43,8.403,5.972,,0.0,50.278,174.043,4.417,9.652,183.696
2011-09-04,3.514,10.43,6.916,,0.0,27.611,173.913,3.542,10.174,184.087
2011-09-05,14.522,30.348,15.826,,0.261,9.944,179.783,3.722,18.87,198.652
2011-09-06,15.306,24.028,8.722,,0.875,9.986,186.957,,20.826,207.783
2011-09-07,23.158,44.407,21.248,,0.875,15.342,190.591,2.5,22.5,213.091
2011-09-08,16.573,33.522,16.948,,0.75,23.264,185.87,2.875,19.652,205.522
2011-09-09,14.777,31.449,16.672,17.667,0.792,23.111,185.696,4.667,21.696,207.391
2011-09-10,11.028,33.196,22.168,14.833,0.5,24.056,180.087,5.5,20.043,200.13
2011-09-11,7.516,19.707,12.19,8.958,1.292,13.028,176.696,4.458,15.174,191.87
2011-09-12,13.063,36.082,23.019,9.542,1.043,13.125,177.826,3.611,19.13,196.957
2011-09-13,13.781,43.323,29.542,12.25,2.125,24.125,180.696,3.833,24.087,204.783
2011-09-14,14.612,43.295,28.683,11.875,0.875,19.125,180.87,4.208,21.043,201.913
2011-09-15,10.97,34.863,23.894,11.25,1.591,18.766,177.136,3.87,19.636,196.773
2011-09-16,7.931,24.195,16.264,9.125,1.125,16.597,175.565,2.75,13.348,188.913
2011-09-17,6.111,23.25,17.139,8.833,0.0,20.708,172.739,2.583,13.565,186.304
2011-09-18,6.736,19.403,12.667,8.0,0.167,13.625,180.0,3.0,16.435,196.435
2011-09-19,8.667,26.218,17.551,10.917,0.261,15.653,181.043,3.304,18.826,199.87
2011-09-20,7.18,27.375,20.194,9.583,0.0,26.347,172.261,2.958,13.304,185.565
2011-09-21,4.97,12.044,7.074,7.375,0.0,14.431,174.905,2.783,11.381,186.286
2011-09-22,11.028,17.726,6.697,6.667,0.0,8.43,184.435,3.833,21.957,206.391
2011-09-23,9.75,17.986,8.236,10.333,0.0,8.944,185.391,3.875,13.783,199.174
2011-09-24,15.236,29.5,14.264,14.083,0.261,11.542,188.304,5.042,15.217,203.522
2011-09-25,11.139,19.528,8.389,15.875,0.0,14.445,186.913,4.75,13.826,200.739
2011-09-26,23.565,71.797,48.232,16.333,0.0,20.681,188.957,5.87,26.783,215.739
2011-09-27,19.305,54.931,35.625,15.458,0.304,18.32,190.522,4.667,24.652,215.174
2011-09-28,21.945,48.889,26.944,22.417,1.043,25.694,187.609,4.958,24.87,212.478
2011-09-29,21.194,40.25,19.056,23.958,1.0,26.333,186.913,4.042,20.565,207.478
2011-09-30,17.333,27.542,10.208,24.25,0.174,32.458,183.87,3.5,19.391,203.261
2011-10-01,10.097,14.139,4.042,11.167,0.0,11.028,185.739,2.917,15.565,201.304
2011-10-02,7.903,11.528,3.625,10.833,0.0,6.694,185.391,2.792,13.348,198.739
2011-10-03,13.84,24.435,10.594,10.167,0.087,7.0,185.522,2.652,19.565,205.087
2011-10-04,22.304,49.261,26.957,12.091,0.545,14.536,186.0,3.864,16.095,202.095
2011-10-05,18.903,43.819,24.917,8.667,0.0,12.528,184.435,3.792,21.609,206.043
2011-10-06,14.569,25.597,11.028,8.417,0.125,9.458,184.478,2.25,25.435,209.913
2011-10-07,15.472,22.875,7.403,27.375,0.833,28.194,188.043,3.5,22.739,210.783
2011-10-08,20.278,33.542,13.264,25.25,0.792,28.444,188.0,4.542,16.0,204.0
2011-10-09,11.903,16.722,4.819,25.792,0.458,28.167,186.957,4.042,15.609,202.565
2011-10-10,19.508,33.522,14.014,29.375,0.652,33.667,187.217,5.609,19.783,207.0
2011-10-11,33.253,70.498,37.244,42.458,0.524,48.375,190.304,6.875,32.174,222.478
2011-10-12,29.097,67.097,38.0,45.042,0.625,51.806,191.391,8.0,32.522,223.913
2011-10-13,29.722,68.972,39.25,38.875,0.292,48.681,189.13,6.625,30.87,220.0
2011-10-14,16.361,32.986,16.625,30.375,0.792,33.097,184.957,4.75,16.0,200.957
2011-10-15,14.583,29.778,15.195,8.5,0.0,20.292,181.696,4.583,18.087,199.783
2011-10-16,11.139,18.972,7.834,18.458,0.458,22.306,186.913,4.458,17.783,204.696
2011-10-17,23.971,44.681,20.71,26.125,1.217,24.222,190.304,5.087,30.043,220.348
2011-10-18,24.112,51.6,27.489,18.167,0.435,16.829,188.0,4.81,30.35,218.35
2011-10-19,24.069,67.416,43.347,19.208,0.333,23.445,189.087,4.708,37.783,226.87
2011-10-20,26.208,61.944,35.736,23.125,0.625,26.931,188.409,5.042,44.909,233.318
2011-10-21,22.791,57.431,34.639,16.292,0.417,24.292,186.957,4.375,39.261,226.217
2011-10-22,11.208,23.0,11.792,4.083,0.0,11.306,180.348,2.667,35.565,215.913
2011-10-23,10.111,17.194,7.083,7.417,0.25,10.944,182.0,2.208,39.826,221.826
2011-10-24,21.696,62.986,41.29,13.417,0.435,14.972,186.391,5.043,36.13,222.522
2011-10-25,20.695,62.218,41.522,14.375,0.826,15.986,187.429,4.833,38.238,225.667
2011-10-26,12.347,22.764,10.417,9.292,0.042,4.958,186.565,3.083,21.0,207.565
2011-10-27,24.889,58.875,33.986,17.292,0.708,17.5,188.261,4.917,27.13,215.391
2011-10-28,24.333,60.139,35.805,16.708,0.458,17.75,187.087,4.167,28.13,215.217
2011-10-29,19.702,37.526,17.824,19.458,0.542,18.208,186.913,4.125,28.391,215.304
2011-10-30,17.361,27.514,10.153,26.458,0.292,32.32,187.13,3.0,29.304,216.435
2011-10-31,20.136,40.923,20.786,11.125,0.348,14.028,184.696,,29.304,214.0
2011-11-01,26.782,67.841,41.058,10.304,0.391,9.403,185.462,7.0,28.615,214.077
2011-11-02,23.875,57.472,33.597,16.417,0.625,16.375,194.923,5.0,37.077,232.0
