date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-16,188.792,2.833,68.0,47.292,25.0,2.417,11.0,14.208,3.208,14.375,3.4,0.017,-2.5,191.208
2011-02-17,190.0,3.125,90.0,57.875,32.0,2.958,15.542,24.333,8.792,16.708,2.8,-1.262,-3.9,192.958
2011-02-18,189.833,2.208,73.0,57.917,36.0,1.917,9.667,11.958,2.292,12.667,0.6,-2.192,-5.6,191.75
2011-02-19,193.083,3.0,81.0,63.958,41.0,3.833,13.125,16.375,3.25,15.208,3.5,-1.817,-6.6,196.917
2011-02-20,195.083,4.208,84.0,63.792,36.0,7.25,23.958,38.083,14.125,17.792,5.9,0.392,-5.5,202.333
2011-02-21,197.174,4.708,85.0,59.0,21.0,9.913,19.458,36.458,17.0,29.167,8.4,2.038,-3.4,207.087
2011-02-22,190.917,3.708,72.0,45.708,18.0,4.042,16.417,24.25,7.833,28.375,9.4,3.179,-1.6,194.958
2011-02-23,190.083,5.458,96.0,81.167,50.0,12.125,30.208,50.5,20.292,25.167,10.7,3.196,0.2,202.208
2011-02-24,190.708,3.739,68.0,52.958,42.0,4.542,9.708,12.25,2.542,33.917,7.0,4.712,1.1,195.25
2011-02-25,193.25,4.375,96.0,85.083,67.0,6.625,26.625,47.208,20.583,20.0,2.0,0.854,-0.4,199.875
2011-02-26,192.583,2.75,94.0,68.75,51.0,3.917,8.5,12.083,3.583,12.792,3.3,0.379,-2.8,196.5
2011-02-27,191.292,2.792,80.0,61.208,50.0,3.417,9.792,13.208,3.417,14.208,0.6,-1.225,-3.9,194.708
2011-02-28,192.435,3.625,86.0,66.875,42.0,7.435,23.0,31.167,8.167,15.792,3.5,-1.371,-6.2,199.87
2011-03-01,195.458,7.0,98.0,88.708,62.0,17.5,35.208,74.833,39.625,37.167,8.1,2.067,-1.5,212.958
2011-03-02,198.667,7.583,99.0,95.667,77.0,19.792,39.167,81.208,42.042,27.542,3.1,0.108,-1.3,218.458
2011-03-03,192.167,3.458,98.0,69.583,43.0,4.167,23.042,44.542,21.5,21.208,5.7,2.025,0.0,196.333
2011-03-04,191.625,2.792,76.0,55.375,33.0,2.5,11.792,15.958,4.167,18.292,6.2,1.538,-3.4,194.125
2011-03-05,195.167,6.375,98.0,95.708,80.0,16.0,33.792,74.958,41.167,19.75,2.1,0.633,-1.1,211.167
2011-03-06,205.391,8.25,98.0,88.292,63.0,27.0,39.25,90.333,51.083,21.348,12.7,5.483,1.6,232.391
2011-03-07,194.542,3.917,90.0,58.042,34.0,6.083,16.958,23.25,6.292,20.583,11.1,7.158,2.7,200.625
2011-03-08,196.0,4.5,89.0,66.875,43.0,7.167,25.125,41.042,15.917,23.208,9.7,5.075,1.4,203.167
2011-03-09,195.833,4.5,96.0,80.25,57.0,7.75,29.25,49.625,20.375,24.542,7.1,3.883,0.8,203.583
2011-03-10,196.25,4.667,98.0,94.667,86.0,6.792,28.125,44.792,16.667,16.792,3.1,1.412,0.2,203.042
2011-03-11,193.167,3.458,97.0,84.75,54.0,4.917,14.292,19.375,5.083,15.917,7.9,2.662,0.3,198.083
2011-03-12,192.458,2.958,89.0,66.0,28.0,3.0,8.458,10.875,2.417,15.333,7.7,2.754,-0.6,195.458
2011-03-13,191.783,2.625,94.0,63.333,40.0,3.957,10.375,13.375,3.0,11.625,6.2,2.438,-1.0,195.739
2011-03-14,192.417,3.042,89.0,54.25,24.0,4.292,14.083,18.292,4.208,14.167,8.9,2.992,-3.3,196.708
2011-03-15,192.292,2.792,67.0,53.958,31.0,3.75,8.958,10.875,1.917,23.125,7.1,3.779,1.8,196.042
2011-03-16,193.167,3.333,76.0,46.625,18.0,4.292,15.667,21.833,6.167,25.792,11.4,4.742,0.5,197.458
2011-03-17,195.333,5.708,95.0,85.417,71.0,15.167,35.417,52.958,17.542,36.375,7.2,4.138,0.2,210.5
2011-03-18,192.917,4.75,97.0,83.417,63.0,10.583,21.083,33.333,12.25,23.542,12.0,8.058,5.5,203.5
2011-03-19,188.958,2.263,76.0,50.667,33.0,2.25,6.5,8.667,2.167,13.167,6.8,3.021,1.3,191.208
2011-03-20,188.609,2.125,65.0,49.375,36.0,1.87,5.625,7.292,1.667,12.417,7.7,4.008,1.8,190.478
2011-03-21,190.158,2.304,61.0,41.917,32.0,1.105,5.952,8.143,2.19,15.091,6.8,3.975,0.5,191.263
2011-03-22,192.0,3.458,66.0,49.375,24.0,2.417,18.833,26.75,7.917,43.667,13.1,6.762,-0.9,194.417
2011-03-23,191.333,3.792,95.0,64.167,31.0,0.708,17.875,26.083,8.208,39.375,11.9,6.333,0.8,192.042
2011-03-24,189.958,3.542,97.0,79.917,55.0,3.375,25.042,46.292,21.25,10.75,8.4,3.596,0.9,193.333
2011-03-25,191.125,2.625,90.0,62.75,30.0,2.042,9.958,13.417,3.458,10.0,10.3,3.867,-0.5,193.167
2011-03-26,193.917,2.875,86.0,59.208,28.0,3.667,12.792,17.458,4.667,16.833,6.8,2.625,-1.9,197.583
2011-03-27,191.13,2.833,88.0,48.917,26.0,2.87,13.583,17.208,3.625,19.917,11.6,6.417,0.3,194.0
2011-03-28,191.636,2.957,61.0,50.25,41.0,3.727,10.13,12.304,2.174,25.542,11.8,7.471,4.0,195.364
2011-03-29,194.917,2.917,62.0,40.917,21.0,6.417,14.958,18.417,3.458,24.875,15.8,8.783,2.7,201.333
2011-03-30,192.083,3.167,61.0,41.042,20.0,8.375,17.792,19.875,2.083,34.667,20.9,13.596,6.5,200.458
2011-03-31,188.833,2.5,78.0,60.125,51.0,4.708,13.042,16.042,3.0,23.167,17.0,9.517,2.6,193.542
2011-04-01,189.75,,84.0,49.083,11.0,7.958,18.25,24.5,6.25,17.583,16.8,8.842,0.3,197.708
2011-04-02,189.958,,62.0,48.083,39.0,8.625,15.167,20.0,4.833,24.167,10.8,7.704,3.9,198.583
2011-04-03,190.417,,66.0,40.167,24.0,5.667,6.917,9.125,2.208,17.0,9.0,4.946,1.5,196.083
2011-04-04,191.583,,77.0,42.458,24.0,5.417,11.25,14.125,2.875,13.125,9.0,4.621,-0.8,197.0
2011-04-05,191.0,,62.0,39.917,23.0,7.292,15.0,17.708,2.708,16.958,14.3,7.442,-0.4,198.292
2011-04-06,189.917,,65.0,36.042,8.0,8.917,23.0,29.0,6.0,18.167,20.3,10.717,1.6,198.833
2011-04-07,198.542,3.083,68.0,37.375,11.0,14.375,30.667,49.0,18.333,25.542,21.6,12.296,2.6,212.917
2011-04-08,186.75,2.792,68.0,49.625,19.0,11.875,18.391,22.957,4.565,25.417,21.4,14.517,9.2,198.625
2011-04-09,189.167,3.833,87.0,79.542,60.0,9.167,20.5,35.375,14.875,18.25,10.5,9.317,8.2,198.333
2011-04-10,187.5,3.333,81.0,50.333,26.0,8.667,12.375,18.333,5.958,25.083,17.5,11.162,4.2,196.167
2011-04-11,188.708,3.75,76.0,59.625,32.0,8.458,21.042,32.5,11.458,33.625,15.8,8.812,5.4,197.167
2011-04-12,189.792,2.667,66.0,37.125,19.0,6.917,12.083,17.167,5.083,24.25,10.5,6.983,2.4,196.708
2011-04-13,188.875,3.333,74.0,41.125,13.0,10.625,22.917,35.917,13.0,34.333,19.4,10.871,0.6,199.5
2011-04-14,187.083,4.583,78.0,40.042,11.0,14.75,34.958,52.958,18.0,48.917,23.6,13.842,4.2,201.833
2011-04-15,185.0,4.708,68.0,39.042,11.0,17.75,36.542,51.333,14.792,50.542,25.7,15.742,6.9,202.75
2011-04-16,185.5,3.208,71.0,49.583,34.0,11.083,16.542,24.917,8.375,34.125,21.6,12.379,7.5,196.583
2011-04-17,186.0,2.25,58.0,33.792,14.0,5.083,7.417,11.667,4.25,18.333,15.5,10.3,6.2,191.083
2011-04-18,186.833,3.417,72.0,53.375,30.0,8.125,27.625,53.625,26.0,23.875,17.1,9.467,3.1,194.958
2011-04-19,186.571,3.652,91.0,82.458,67.0,6.81,31.043,65.217,34.174,15.375,9.2,5.688,2.2,193.381
2011-04-20,187.083,2.75,89.0,62.208,39.0,6.208,17.875,38.375,20.5,10.5,11.9,7.071,3.1,193.292
2011-04-21,188.25,2.875,84.0,61.042,30.0,6.458,22.125,46.625,24.5,14.833,16.7,9.288,2.6,194.708
2011-04-22,190.167,4.25,90.0,79.167,70.0,8.875,32.0,84.458,52.458,23.542,11.0,9.467,7.2,199.042
2011-04-23,185.958,3.458,93.0,87.667,75.0,8.042,20.917,50.708,29.792,14.625,16.1,11.525,9.2,194.0
2011-04-24,183.292,2.542,84.0,50.125,25.0,6.125,13.625,22.375,8.75,14.917,17.1,12.283,8.1,189.417
2011-04-25,185.667,3.0,67.0,52.667,29.0,5.958,18.958,30.833,11.875,19.625,14.1,10.488,7.1,191.625
2011-04-26,187.609,3.292,77.0,48.0,22.0,8.043,23.917,46.708,22.792,25.958,18.9,12.642,4.6,195.652
2011-04-27,184.652,3.087,82.0,56.917,33.0,9.652,14.682,23.773,9.091,40.348,26.0,18.121,9.9,194.304
2011-04-28,181.875,2.792,87.0,57.458,32.0,6.708,11.208,19.333,8.125,15.875,20.7,14.562,8.5,188.583
2011-04-29,186.917,2.708,73.0,51.417,27.0,5.5,16.75,29.583,12.833,15.458,16.0,11.233,7.2,192.417
2011-04-30,190.333,3.458,80.0,58.833,43.0,8.75,16.167,25.5,9.333,22.25,17.7,13.629,5.2,199.083
2011-05-01,184.792,3.083,78.0,56.0,37.0,8.667,9.542,12.208,2.667,36.5,21.6,17.904,14.1,193.458
2011-05-02,184.458,2.833,61.0,41.375,30.0,5.333,4.708,7.25,2.542,29.708,18.2,15.1,10.8,189.792
2011-05-03,187.348,2.583,81.0,55.083,20.0,5.783,7.083,10.083,3.0,34.0,22.1,14.838,8.6,193.13
2011-05-04,187.208,2.792,87.0,53.583,17.0,6.25,7.083,11.125,4.042,30.167,22.2,15.462,11.4,193.458
2011-05-05,188.417,2.792,77.0,59.458,33.0,4.958,13.125,24.917,11.792,21.542,19.1,12.608,7.7,193.375
2011-05-06,188.25,2.833,78.0,64.083,44.0,5.208,18.208,38.042,19.833,18.125,18.8,13.2,9.8,193.458
2011-05-07,184.917,2.375,81.0,69.958,54.0,6.167,9.75,18.292,8.542,23.75,20.4,16.517,11.4,191.083
2011-05-08,184.667,2.792,83.0,44.917,19.0,6.0,5.75,8.5,2.75,31.667,24.7,18.708,14.7,190.667
2011-05-09,188.083,2.917,64.0,41.833,16.0,7.458,8.792,12.5,3.708,20.125,25.6,18.833,12.3,195.542
2011-05-10,188.217,3.125,86.0,61.083,40.0,7.783,10.917,17.167,6.25,22.042,23.9,18.654,15.1,196.0
2011-05-11,191.125,3.292,90.0,76.208,60.0,9.542,17.917,26.417,8.5,20.083,18.6,14.821,12.4,200.667
2011-05-12,189.75,4.125,94.0,85.167,69.0,8.417,30.167,71.75,41.583,20.458,18.4,14.192,12.3,198.167
2011-05-13,187.417,3.625,94.0,52.5,25.0,8.917,12.333,20.667,8.333,75.875,22.0,17.492,13.2,196.333
2011-05-14,187.917,2.458,75.0,38.292,26.0,5.458,6.0,8.708,2.708,52.625,20.3,17.175,11.6,193.375
2011-05-15,191.75,2.5,74.0,41.333,13.0,6.333,13.792,21.292,7.5,34.625,26.3,18.525,10.8,198.083
2011-05-16,191.875,2.75,88.0,49.792,22.0,7.375,14.333,22.292,7.958,33.75,24.9,18.412,9.8,199.25
2011-05-17,189.217,3.167,73.0,40.667,23.0,7.739,22.458,35.542,13.083,34.792,23.3,18.592,12.2,196.957
2011-05-18,191.583,2.75,72.0,39.875,16.0,7.042,19.458,29.708,10.25,21.708,25.6,17.454,8.1,198.625
2011-05-19,192.5,3.375,81.0,43.833,14.0,10.208,27.833,42.25,14.417,32.667,30.4,20.458,10.8,202.708
2011-05-20,191.381,3.478,72.0,42.625,20.0,13.0,27.364,35.773,8.409,39.957,30.6,22.683,14.5,204.381
2011-05-21,187.417,3.167,71.0,50.708,33.0,11.167,21.542,33.458,11.917,40.292,29.9,23.9,17.5,198.583
2011-05-22,187.75,3.25,89.0,78.125,68.0,9.083,19.25,34.083,14.833,26.875,22.0,16.908,12.5,196.833
2011-05-23,190.292,2.917,79.0,54.083,28.0,6.833,26.5,53.083,26.583,16.917,20.6,15.804,10.1,197.125
2011-05-24,187.87,2.708,81.0,61.833,31.0,6.348,23.625,49.333,25.708,20.042,21.9,16.212,12.9,194.217
2011-05-25,187.667,2.25,80.0,51.208,8.0,6.208,15.708,24.125,8.417,20.958,25.9,18.308,12.8,193.875
2011-05-26,187.875,2.667,80.0,62.417,39.0,6.583,25.375,48.458,23.083,25.333,22.8,17.033,13.1,194.458
2011-05-27,186.292,2.042,82.0,62.167,43.0,4.917,14.833,24.542,9.708,22.5,21.9,18.779,14.9,191.208
2011-05-28,185.792,2.917,90.0,76.833,65.0,7.875,16.708,28.708,12.0,18.208,21.8,18.75,16.8,193.667
2011-05-29,184.417,2.958,93.0,89.25,84.0,6.917,19.708,34.792,15.083,12.958,19.4,17.083,14.7,191.333
2011-05-30,182.217,2.739,93.0,88.667,81.0,5.652,23.13,42.783,19.652,10.375,15.3,13.675,11.3,187.87
2011-05-31,186.435,2.833,85.0,63.375,37.0,3.739,24.375,58.542,34.167,25.542,17.6,12.579,9.7,190.174
2011-06-01,187.917,3.042,88.0,72.417,49.0,4.875,20.625,59.167,38.542,37.75,16.4,12.067,8.6,192.792
2011-06-02,188.417,3.042,88.0,77.0,62.0,6.875,15.875,29.708,13.833,28.333,19.7,15.517,11.3,195.292
2011-06-03,188.042,3.458,93.0,64.0,34.0,8.458,23.5,41.583,18.083,22.542,27.8,20.617,14.4,196.5
2011-06-04,188.708,3.125,92.0,57.458,27.0,9.0,16.083,23.333,7.25,34.917,29.6,22.425,14.4,197.708
2011-06-05,187.333,3.542,87.0,58.917,37.0,7.625,18.417,24.625,6.208,61.375,26.9,22.188,18.5,194.958
2011-06-06,187.875,3.042,93.0,54.292,21.0,7.542,15.667,21.5,5.833,34.75,28.5,21.933,16.0,195.417
2011-06-07,190.091,2.917,77.0,52.25,21.0,8.591,19.25,25.125,5.875,35.917,29.1,22.158,14.5,198.682
2011-06-08,185.583,2.833,82.0,56.5,31.0,7.708,22.375,36.083,13.708,25.875,28.0,21.925,17.1,193.292
2011-06-09,186.792,2.708,86.0,64.875,35.0,8.042,24.583,45.167,20.583,27.292,28.5,21.279,15.3,194.833
2011-06-10,190.833,3.042,88.0,63.417,39.0,9.875,17.5,22.25,4.75,44.083,29.9,23.933,19.2,200.708
2011-06-11,189.875,3.375,90.0,71.583,42.0,8.708,19.458,32.708,13.25,40.333,26.6,21.971,19.4,198.583
2011-06-12,189.417,3.167,88.0,62.125,35.0,7.542,18.083,27.708,9.625,28.667,28.0,22.412,16.4,196.958
2011-06-13,188.542,2.958,90.0,61.25,40.0,6.792,19.583,33.0,13.417,28.667,26.9,22.596,18.1,195.333
2011-06-14,188.261,2.5,88.0,64.875,42.0,6.217,15.333,23.25,7.917,21.042,24.5,20.171,15.9,194.478
2011-06-15,189.708,2.583,84.0,56.792,32.0,6.167,21.083,39.708,18.625,16.458,25.1,19.792,13.3,195.875
2011-06-16,193.5,3.167,88.0,66.875,39.0,7.25,24.875,50.917,26.042,24.542,26.6,20.042,13.8,200.75
2011-06-17,188.955,3.478,92.0,82.333,73.0,8.727,27.5,61.909,34.409,25.043,20.9,19.296,18.0,197.682
2011-06-18,191.958,2.542,88.0,75.875,56.0,8.042,15.625,26.458,10.833,20.25,24.6,20.067,16.9,200.0
2011-06-19,195.75,2.417,92.0,62.083,29.0,6.833,9.5,12.125,2.625,22.0,29.2,22.488,16.5,202.583
2011-06-20,198.833,3.417,83.0,61.125,33.0,10.083,17.583,27.458,9.875,32.167,31.6,24.792,18.1,208.917
2011-06-21,193.522,3.333,92.0,72.458,45.0,9.739,16.75,23.0,6.25,31.208,30.1,24.462,20.9,203.261
2011-06-22,186.667,3.0,92.0,56.917,22.0,8.292,13.25,18.125,4.875,27.083,33.9,26.612,19.1,194.958
2011-06-23,183.125,2.417,91.0,78.583,68.0,7.75,12.917,21.5,8.583,18.292,27.3,24.825,22.8,190.875
2011-06-24,179.875,1.75,78.0,60.208,39.0,5.75,9.125,13.458,4.333,17.125,32.3,27.15,21.8,185.625
2011-06-25,188.542,3.125,91.0,82.458,73.0,5.417,13.083,23.042,9.958,13.625,21.8,19.746,18.0,193.958
2011-06-26,191.708,3.417,94.0,91.042,85.0,5.625,12.458,22.208,9.75,13.75,19.8,18.567,17.6,197.333
2011-06-27,190.667,4.083,95.0,91.458,84.0,8.542,16.708,37.042,20.333,15.833,20.7,19.404,17.6,199.208
2011-06-28,193.545,3.913,95.0,81.25,58.0,13.409,15.435,37.522,22.087,22.667,30.0,24.692,20.0,206.955
2011-06-29,180.583,3.042,87.0,65.375,44.0,10.792,14.083,22.542,8.458,30.458,32.0,27.271,23.2,191.375
2011-06-30,180.625,2.5,89.0,63.708,40.0,10.5,12.458,23.917,11.458,24.375,32.4,26.996,21.9,191.125
2011-07-01,176.708,2.25,92.0,64.792,37.0,8.208,10.375,18.375,8.0,24.375,32.5,26.633,21.5,184.917
2011-07-02,178.292,2.542,90.0,74.083,53.0,7.917,10.917,19.75,8.833,28.667,31.0,25.188,21.2,186.208
2011-07-03,176.542,2.333,87.0,75.042,57.0,8.208,8.292,12.167,3.875,23.917,29.6,25.9,23.0,184.75
2011-07-04,181.458,2.917,88.0,75.167,48.0,9.833,13.25,18.417,5.167,34.125,31.1,26.238,22.0,191.292
2011-07-05,190.696,2.917,92.0,74.958,46.0,10.652,14.583,22.042,7.458,21.542,29.3,24.242,20.9,201.348
2011-07-06,194.042,3.0,91.0,58.583,30.0,8.875,15.833,23.375,7.542,24.958,32.3,25.942,19.4,202.917
2011-07-07,195.318,3.304,84.0,68.208,46.0,8.136,15.778,23.056,7.278,34.174,30.1,25.283,20.8,203.455
2011-07-08,195.708,3.333,91.0,75.5,54.0,9.208,15.375,22.0,6.625,28.667,32.1,27.208,23.6,204.917
2011-07-09,193.792,2.792,89.0,73.708,39.0,9.667,11.875,19.417,7.542,27.792,35.0,28.012,25.0,203.458
2011-07-10,190.708,2.208,89.0,67.667,36.0,8.792,9.625,14.833,5.208,25.625,35.6,28.996,24.0,199.5
2011-07-11,191.208,2.875,88.0,72.25,49.0,8.958,13.417,23.917,10.5,29.875,33.8,27.871,23.6,200.167
2011-07-12,189.391,2.875,91.0,69.333,39.0,10.304,16.208,27.167,10.958,33.083,35.5,27.858,23.1,199.696
2011-07-13,189.875,2.375,87.0,71.25,40.0,9.083,15.542,23.0,7.458,27.75,34.0,27.096,23.4,198.958
2011-07-14,189.458,2.583,90.0,70.083,42.0,8.917,13.375,19.667,6.292,28.958,34.3,28.042,22.5,198.375
2011-07-15,187.5,2.833,89.0,62.667,37.0,8.708,14.0,21.583,7.583,32.75,35.2,29.604,24.2,196.208
2011-07-16,186.5,3.125,86.0,66.583,38.0,8.333,15.292,20.917,5.625,38.0,35.8,28.983,23.8,194.833
2011-07-17,184.833,2.583,84.0,57.292,35.0,9.042,10.833,14.333,3.5,35.75,37.0,30.212,24.6,193.875
2011-07-18,185.667,2.75,82.0,66.833,41.0,8.458,11.917,15.5,3.583,39.292,36.0,29.279,24.9,194.125
2011-07-19,182.174,2.708,89.0,81.125,65.0,6.435,10.0,21.125,11.125,24.333,29.1,25.896,24.3,188.609
2011-07-20,179.364,2.174,89.0,83.4,65.0,4.636,8.188,16.25,8.062,16.739,27.9,22.39,16.9,184.0
2011-07-21,183.0,2.167,90.0,72.458,53.0,2.75,9.25,18.583,9.333,19.542,21.2,17.546,15.2,185.75
2011-07-22,184.125,2.708,82.0,72.917,63.0,3.542,10.875,23.042,12.167,19.0,20.7,18.571,16.4,187.667
2011-07-23,185.542,2.75,91.0,76.667,59.0,4.833,10.667,19.042,8.375,16.708,22.7,19.596,14.7,190.375
2011-07-24,183.833,2.083,92.0,69.083,42.0,5.292,6.917,11.208,4.292,15.5,31.5,24.804,19.2,189.125
2011-07-25,186.625,2.708,85.0,71.292,50.0,7.083,11.042,15.625,4.583,28.167,30.8,25.75,21.8,193.708
2011-07-26,187.565,3.167,90.0,73.542,43.0,7.783,14.667,20.875,6.208,29.208,32.4,25.888,22.6,195.348
2011-07-27,186.682,2.625,93.0,78.261,47.0,7.0,12.667,17.375,4.708,23.125,31.4,25.139,21.6,193.682
2011-07-28,183.75,2.708,94.0,83.917,54.0,6.667,12.667,17.5,4.833,17.708,30.6,24.221,21.3,190.417
2011-07-29,180.917,2.208,92.0,79.75,59.0,5.958,8.833,12.333,3.5,14.833,29.0,25.112,22.8,186.875
2011-07-30,180.542,2.667,92.0,83.167,68.0,5.125,10.292,18.0,7.708,18.167,26.9,23.483,20.7,185.667
2011-07-31,182.917,2.917,94.0,90.833,87.0,4.917,9.042,14.375,5.333,22.0,21.8,20.417,18.9,187.833
2011-08-01,184.125,3.375,94.0,86.583,78.0,6.25,11.542,22.583,11.042,23.75,21.1,19.492,18.5,190.375
2011-08-02,187.174,3.792,95.0,84.792,69.0,5.87,11.542,25.875,14.333,25.708,25.1,21.417,18.5,193.043
2011-08-03,187.333,3.75,93.0,81.417,66.0,6.417,11.917,25.0,13.083,33.25,27.3,23.95,21.4,193.75
2011-08-04,180.917,2.917,95.0,79.417,52.0,5.792,8.333,21.208,12.875,22.083,31.4,25.454,21.2,186.708
2011-08-05,180.375,1.958,93.0,69.417,48.0,5.625,8.042,21.292,13.25,21.75,32.6,27.55,22.5,186.0
