date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2012-09-23,95.0,92.396,87.0,4.6955,5.4565,0.761,0.5,,206.0,186.89600000000002,173.5,
2012-09-24,92.0,75.6045,50.0,9.786000000000001,11.967500000000001,2.182,0.896,,279.0,217.54149999999998,165.5,
2012-09-25,91.5,85.5,77.0,9.75,11.625,1.875,0.5,,207.0,187.1875,174.5,
2012-09-26,88.5,70.708,46.5,11.104,13.8335,2.7295,0.5,,245.5,199.97899999999998,168.0,
2012-09-27,78.5,64.4375,55.0,7.6455,10.6875,3.0415,0.5625,,236.0,200.29149999999998,170.5,
2012-09-28,88.5,79.5835,61.0,7.375,10.125,2.75,0.521,,235.0,207.3545,176.5,
2012-09-29,93.0,79.7915,56.5,8.625,13.8955,5.271,0.9165,,294.0,234.16649999999998,191.5,
2012-09-30,95.0,81.8125,55.0,3.9779999999999998,5.0,1.0215,0.6719999999999999,,287.0,233.29149999999998,197.5,
2012-10-01,87.0,68.7295,43.5,8.521,10.583,2.0625,0.625,,315.5,253.125,206.0,
2012-10-02,86.5,74.8125,61.5,10.021,12.4165,2.3955,0.729,,263.0,228.29149999999998,203.0,
2012-10-03,93.5,82.9375,73.0,8.2295,9.9165,1.6875,0.5,,219.0,198.83350000000002,171.5,
2012-10-04,91.5,75.646,47.5,7.604,9.0,1.396,0.604,,291.0,221.20850000000002,171.0,
2012-10-05,89.5,71.6875,46.5,12.659500000000001,16.273,3.6135,0.7274999999999999,,278.0,224.6875,185.5,
2012-10-06,87.0,73.5,54.0,10.896,13.207999999999998,2.3125,1.396,,270.0,222.14600000000002,188.0,
2012-10-07,93.0,83.979,73.0,5.9565,6.913,0.9565,0.5,,203.5,176.417,162.5,
2012-10-08,92.0,68.479,43.5,5.3545,6.542,1.1875,0.5,,229.0,184.70850000000002,143.5,
2012-10-09,83.0,67.9375,49.0,9.2915,11.5625,2.271,0.5,,225.0,179.3125,146.0,
2012-10-10,78.5,63.125,44.0,9.4375,11.25,1.8125,0.521,,223.5,181.04149999999998,140.5,
2012-10-11,81.5,68.1665,43.5,12.3545,14.7915,2.4375,0.6455,,252.5,199.667,165.5,
2012-10-12,86.0,63.3955,45.5,10.75,12.7915,2.042,0.5625,,226.5,187.6875,143.0,
2012-10-13,88.5,62.6665,35.0,10.3545,13.1875,2.8335,0.708,,248.0,178.72899999999998,117.5,
2012-10-14,85.5,73.3545,50.5,8.826,10.1305,1.3045,0.646,,211.0,161.5,126.0,
2012-10-15,88.5,64.604,32.0,14.104,18.6045,4.5,0.896,,262.5,189.875,132.0,
2012-10-16,81.5,61.521,40.0,14.8545,17.6045,2.75,0.8125,,227.5,173.95850000000002,124.5,
2012-10-17,94.5,76.4375,52.5,16.7085,21.021,4.3125,0.7295,,227.0,160.958,113.0,
2012-10-18,95.0,91.25,81.5,17.4655,26.6515,9.185500000000001,0.5,,192.5,167.9375,133.5,
2012-10-19,94.0,65.5,39.5,8.854,11.229,2.375,0.5,,212.5,151.85399999999998,114.5,
2012-10-20,84.5,71.25,51.5,10.9165,14.542000000000002,3.625,1.042,,209.0,155.625,118.5,
2012-10-21,87.0,64.5415,30.0,6.522,7.738999999999999,1.217,0.6025,,252.5,168.417,111.5,
2012-10-22,84.0,70.9795,52.0,12.083,15.020499999999998,2.9375,0.9585,,230.5,166.75,110.0,
2012-10-23,94.0,84.917,70.0,10.6875,12.771,2.0835,0.375,,214.5,172.9795,128.0,
2012-10-24,92.5,64.083,35.0,10.375,13.4795,3.1045,0.4165,,204.0,142.75,92.5,
2012-10-25,87.5,71.604,51.5,14.3125,19.4795,5.167,0.729,,191.0,138.7295,115.5,
2012-10-26,89.0,67.1665,37.5,14.25,21.0,6.75,0.604,,226.5,159.4795,103.0,
2012-10-27,83.0,72.6665,57.5,11.5835,13.5625,1.9794999999999998,0.792,,185.5,152.167,125.5,
2012-10-28,94.5,88.3335,79.5,9.9785,11.913,1.935,0.3695,,147.5,133.85399999999998,122.5,
2012-10-29,96.0,70.6045,38.5,10.479,16.646,6.167,0.5625,,223.5,155.0,98.0,
2012-10-30,88.5,74.896,57.5,17.3125,27.9375,10.625,0.6875,,154.5,113.6875,80.5,
2012-10-31,88.5,74.4165,50.0,14.184000000000001,25.0625,10.878499999999999,0.5860000000000001,,169.0,118.7295,86.0,
2012-11-01,89.0,72.625,38.5,16.0235,25.6575,9.634,0.752,,206.5,119.3125,66.5,
2012-11-02,80.0,59.3545,39.0,14.0415,19.8125,5.771,0.625,,187.5,115.1875,64.0,
2012-11-03,79.5,62.9375,34.5,11.208,13.707999999999998,2.5,0.6045,,178.5,111.1045,77.0,
2012-11-04,81.0,61.792,30.0,8.2175,9.652000000000001,1.4344999999999999,0.714,,189.5,112.5625,61.0,
2012-11-05,93.0,76.1665,59.0,22.6455,31.2085,8.5625,0.9585,,140.0,108.479,74.5,
2012-11-06,95.5,94.4165,93.5,20.167,32.3335,12.1665,0.5,,137.0,126.4375,113.5,
2012-11-07,95.5,77.771,49.5,11.6045,16.7705,5.167,0.5625,,200.0,132.77100000000002,89.0,
2012-11-08,79.5,65.458,37.5,16.5415,20.9165,4.375,0.6875,,199.5,124.3335,68.5,
2012-11-09,84.0,65.542,41.0,15.5835,22.021,6.4375,0.6875,,191.0,129.97899999999998,89.5,
2012-11-10,83.5,61.75,33.5,11.042,14.5835,3.5415,0.521,,203.0,123.7085,71.5,
2012-11-11,94.0,82.958,69.0,8.1085,10.109,2.0,0.5,,131.5,107.2085,85.5,
2012-11-12,95.0,87.0625,66.0,11.9375,17.917,5.979,0.4165,,202.0,137.4375,104.5,
2012-11-13,92.0,74.6875,52.0,14.3335,22.25,7.9165,0.729,,169.5,116.25,88.0,
2012-11-14,76.5,52.1875,24.0,13.25,17.875,4.625,0.9795,,167.5,103.625,51.0,
2012-11-15,75.0,56.396,28.5,14.9165,22.6045,7.6875,0.6665,,152.5,80.542,29.5,
2012-11-16,75.0,60.083,35.5,15.9235,21.541,5.618,0.7235,,163.5,92.7085,39.0,
2012-11-17,94.0,82.771,65.5,14.792,19.1045,4.3125,0.5,,140.5,101.125,57.5,
2012-11-18,95.0,70.75,39.0,8.2605,11.674,3.4130000000000003,0.646,,168.5,98.208,56.5,
2012-11-19,87.0,69.146,53.0,16.75,24.2705,7.521,0.771,,109.0,69.7295,36.5,
2012-11-20,89.5,69.0,40.5,18.771,33.0625,14.2915,0.8335,,165.0,87.646,33.5,
2012-11-21,84.0,60.792,32.5,16.9585,25.6665,8.7085,0.646,,143.0,84.4375,46.5,
2012-11-22,88.0,71.3335,48.0,24.0205,43.021,19.0,0.9585,,141.5,86.5,51.5,
2012-11-23,91.0,86.875,81.5,17.458,28.896,11.4375,0.5,,106.5,80.604,54.0,
2012-11-24,5039.5,691.5625,52.5,848.9375,855.4375,839.5830000000001,833.6665,,5060.0,704.3125,48.5,
2012-11-25,87.0,68.9165,41.0,10.674,14.0,3.3259999999999996,0.5155,,116.5,60.167,18.0,
2012-11-26,95.0,88.1665,80.0,2928.9585,2939.9375,2926.7704999999996,0.46,,80.5,60.875,46.0,
2012-11-27,93.5,65.6875,34.5,5005.9165,5012.7085,5005.2915,0.604,,133.5,72.479,22.0,
2012-11-28,87.0,72.458,50.5,5008.0,5019.0625,5009.5625,0.771,,100.5,49.125,20.0,
2012-11-29,90.0,68.979,32.0,5009.0455,5021.159,5010.6135,0.714,,158.0,77.3335,11.5,
2012-11-30,92.0,85.333,77.5,5007.896,5016.0,5006.604,0.5415,,96.0,72.2295,54.0,
2012-12-01,92.5,82.3125,61.5,5006.229,5014.479,5006.75,0.5625,,88.0,49.7915,6.5,
2012-12-02,88.0,70.5835,45.0,5004.087,5005.6955,5000.1085,0.6465,,59.5,23.9375,-16.5,
2012-12-03,93.5,89.479,83.0,5006.4585,5009.375,5001.4165,0.5,,72.5,51.8125,21.5,
2012-12-04,93.5,82.333,47.5,5007.7085,5014.021,5004.8125,0.521,,120.0,80.979,46.0,
2012-12-05,74.0,56.4585,34.0,5008.521,5014.4585,5004.4375,0.9375,,121.0,70.125,13.0,
2012-12-06,88.0,49.75,22.0,5006.646,5008.896,5000.75,1.229,,160.5,92.0835,17.0,
2012-12-07,79.5,61.5625,36.0,5009.5415,5018.3125,5007.271,0.9375,,112.5,45.521,-0.5,
2012-12-08,82.0,48.0625,23.0,5005.0415,5009.0625,5002.521,1.2915,,147.5,61.8545,8.0,
2012-12-09,55.5,42.4585,31.0,5003.152,5004.3695,4999.7175,1.411,,81.5,28.5205,-10.5,
2012-12-10,59.0,34.604,17.0,5005.1665,5009.2915,5002.625,0.979,,91.5,30.1875,-20.5,
2012-12-11,57.0,37.271,19.5,5010.2085,5017.0415,5005.3335,1.104,,113.5,45.375,-4.0,
2012-12-12,66.0,47.979,24.0,5010.604,5023.771,5011.6665,1.375,,101.5,31.375,-18.0,
2012-12-13,63.5,46.4165,20.5,5011.5525,5025.579,5012.5265,0.924,,112.0,32.9585,-19.5,
2012-12-14,71.5,61.479,41.5,5012.875,5026.4585,5012.0835,1.2915,,101.5,33.146,-21.5,
2012-12-15,84.0,68.0,53.5,5013.2085,5025.021,5010.3125,1.25,,87.0,60.125,28.0,
2012-12-16,92.0,67.083,35.0,5005.087,5008.9565,5002.3695,0.646,,172.0,94.4585,40.5,
2012-12-17,90.0,84.071,73.5,5010.4375,5018.4375,5006.5,0.7095,,72.0,56.7325,32.0,
2012-12-18,91.5,66.0,43.5,5004.2085,5008.8125,5003.104,0.6665,,136.0,81.146,49.5,
2012-12-19,72.5,44.9585,26.0,5004.3335,5007.104,5001.271,0.7085,,79.5,35.875,-18.0,
2012-12-20,74.5,53.7915,26.5,5009.8335,5020.3335,5009.0,0.7295,,90.0,24.0625,-26.0,
2012-12-21,73.0,56.0415,36.0,5011.771,5021.8125,5008.5415,1.0205,,78.0,34.9375,-10.0,
2012-12-22,89.0,81.9585,67.0,5009.4165,5026.271,5015.354,0.396,,76.0,44.75,22.0,
2012-12-23,88.0,65.792,45.5,5007.2175,5010.239,5001.5215,0.862,,71.5,40.4375,2.5,
2012-12-24,81.5,48.25,27.5,5003.375,5004.6665,4999.7915,0.708,,68.5,24.9375,-13.5,
2012-12-25,71.5,56.8335,38.5,5011.4545,5024.068,5011.1135,0.7765,,83.5,17.4585,-30.5,
2012-12-26,71.0,46.9165,27.5,2739.0015,2747.29,2734.7425000000003,0.6819999999999999,,63.5,9.833,-31.0,
2012-12-27,74.0,58.5,36.5,21.854,36.5835,14.729,0.75,,57.5,3.25,-40.5,
2012-12-28,86.0,63.6875,45.0,25.271,39.604,14.332999999999998,0.771,,49.5,14.542000000000002,-14.5,
2012-12-29,86.0,75.7705,60.0,12.25,15.125,2.875,0.5,,80.5,49.3125,14.5,
2012-12-30,91.0,87.5625,80.0,13.522,16.978,3.4565,0.4785,,63.5,54.396,43.0,
2012-12-31,91.5,63.6455,31.0,10.4585,13.4375,2.979,0.7295,,104.5,65.2085,16.5,
2013-01-01,72.0,53.4165,27.0,8.7705,10.0415,1.271,0.729,,143.0,56.146,1.5,12.417
2013-01-02,74.0,56.4165,37.5,11.1045,13.125,2.021,0.5,,110.5,38.104,-8.5,6.5
2013-01-03,76.0,62.6665,41.0,15.5835,20.208,4.625,0.4375,,76.0,24.0,-14.0,8.417
2013-01-04,78.0,59.8125,39.0,12.125,15.292000000000002,3.1665,0.4375,,107.0,35.833,-5.0,6.542
2013-01-05,79.0,51.771,31.5,8.935500000000001,11.3875,2.4515,0.3695,,66.0,24.146,-19.5,4.75
2013-01-06,68.5,46.6665,18.0,14.0,18.5625,4.5625,0.5625,,96.0,24.271,-24.0,4.5
2013-01-07,75.0,58.1665,38.5,26.389499999999998,42.5615,16.1715,0.9165,,78.5,17.4375,-40.5,7.5
2013-01-08,90.0,73.354,50.5,27.2705,42.7295,15.457999999999998,0.6045,,138.0,54.4375,-7.5,13.333
2013-01-09,91.0,68.0835,39.0,19.75,24.5,4.75,0.625,,85.5,51.917,18.0,8.667
2013-01-10,77.5,50.4585,20.5,15.375,19.896,4.5205,0.479,,60.0,12.2915,-20.5,4.0
2013-01-11,73.0,55.229,34.5,23.0,31.5625,8.5625,0.646,,76.5,14.1875,-25.5,5.792
2013-01-12,77.0,63.104,43.5,4781.4865,4784.443,4774.252,0.712,,89.5,24.521,-27.0,10.167
2013-01-13,72.5,50.5625,31.5,5006.979,5009.9585,5001.479,0.6665,,80.5,15.417,-26.0,6.458
2013-01-14,70.0,47.6455,27.0,2061.5299999999997,2068.981,2052.2915,0.646,,70.0,11.3545,-40.0,6.182
2013-01-15,64.5,50.4375,37.5,25.1455,34.125,8.9795,0.5,,30.5,3.1455,-20.5,
2013-01-16,68.5,56.7915,31.0,21.3125,29.5415,8.2295,0.625,,76.5,12.1875,-35.0,7.357
2013-01-17,70.0,52.685,34.0,21.7785,33.036,11.2575,0.6875,,84.5,23.829,-13.5,8.292
2013-01-18,64.5,50.25,25.0,25.854,38.7085,12.854500000000002,1.1455,,77.5,22.854,-9.5,11.042
2013-01-19,73.5,38.8955,14.5,9.844,11.7845,1.9409999999999998,0.6895,,66.5,20.354,-26.5,8.667
2013-01-20,71.0,52.672,34.5,27.021,45.18,18.159,0.9985,,81.5,12.4485,-33.5,7.783
2013-01-21,82.5,59.0625,37.0,21.667,35.646,13.979,1.0625,,96.0,39.104,-16.5,11.542
2013-01-22,86.5,60.021,30.0,13.604,18.9165,5.3125,0.958,,85.0,33.021,-4.5,10.417
2013-01-23,73.5,54.146,22.5,19.604,27.625,8.021,0.792,,102.5,29.708,-20.5,8.917
2013-01-24,77.0,61.4375,42.5,30.0205,46.958,16.9375,0.854,,113.5,39.4375,-9.0,14.333
2013-01-25,76.5,55.5415,29.5,26.625,38.833,12.207999999999998,0.7295,,115.5,53.3545,4.0,12.958
2013-01-26,87.0,51.5205,21.5,8.685500000000001,11.503,2.817,0.5605,,139.5,63.75,12.5,5.917
2013-01-27,63.5,40.7915,22.0,18.4375,22.5625,4.125,0.646,,75.5,17.0835,-33.5,5.417
2013-01-28,72.5,48.604,25.0,24.2085,37.479,13.270499999999998,1.042,,144.5,53.375,-33.5,8.417
2013-01-29,73.0,57.6875,34.5,25.484499999999997,36.138000000000005,10.653,0.7955,,116.5,48.5,-5.5,9.417
2013-01-30,90.5,76.146,56.0,22.894,35.752,12.858,0.439,,125.5,57.4375,3.0,6.348
2013-01-31,87.0,53.729,28.5,19.1665,28.292,9.125,0.729,,148.0,77.5,7.5,7.458
2013-02-01,76.5,59.979,42.5,27.5,42.9585,15.4585,1.0,,109.5,44.0625,-11.0,14.25
2013-02-02,87.5,75.229,60.5,22.124499999999998,29.759999999999998,7.635,0.771,,124.0,61.4375,14.0,24.792
2013-02-03,87.0,71.9375,48.0,26.104,43.271,17.1665,0.7295,,175.5,91.896,21.0,19.417
2013-02-04,88.5,79.2295,62.5,15.729,17.771,2.042,0.5625,,93.0,30.4375,-30.0,7.125
2013-02-05,76.5,56.479,37.0,11.396,14.0835,2.6875,0.5835,,34.5,-11.9375,-42.0,3.458
2013-02-06,76.5,53.3125,32.5,15.707999999999998,21.9585,6.25,0.521,,39.5,-3.521,-47.5,5.0
2013-02-07,68.0,49.333,30.0,18.229,23.2295,5.0,0.5415,,63.0,17.729,-23.0,6.208
2013-02-08,91.5,83.1045,51.0,9.271,10.271,1.0,0.521,,13.5,-8.583,-22.5,3.667
2013-02-09,89.0,76.4585,55.5,13.0455,17.816,4.771,0.45449999999999996,,76.5,25.396,-11.0,2.417
2013-02-10,78.0,58.354,37.5,19.0625,25.396,6.3335,0.6875,,77.0,27.2295,-13.5,5.708
2013-02-11,72.0,52.146,35.5,13.6875,15.229,1.5415,0.5625,,41.0,19.104,4.0,7.667
2013-02-12,76.0,52.208,38.5,16.9165,22.333,5.4165,0.646,,64.5,27.4165,-7.0,5.542
2013-02-13,80.5,64.2295,44.5,33.4375,53.9585,20.521,0.646,,55.5,19.979,-19.0,8.792
2013-02-14,90.0,81.667,63.5,16.8335,20.4585,3.625,0.5,,17.0,-2.8125,-11.5,5.0
2013-02-15,5043.5,493.4165,64.0,424.75,426.5415,418.33299999999997,417.0415,,5039.5,439.75,-8.0,416.125
2013-02-16,72.5,50.5625,25.0,13.672,19.426,5.7540000000000004,0.729,,96.5,41.5625,-22.5,4.958
2013-02-17,76.5,55.252,33.0,19.725,24.3045,4.5794999999999995,1.712,,104.5,24.9475,-33.0,17.417
2013-02-18,83.0,58.1325,32.5,18.913999999999998,26.3755,7.462,1.1949999999999998,,70.5,11.347999999999999,-29.0,11.348
2013-02-19,74.5,54.125,31.0,23.875,30.4375,6.5625,0.6875,,77.0,14.146,-34.0,9.167
2013-02-20,78.0,59.125,38.5,28.25,39.1875,10.9375,0.771,,50.5,10.021,-37.5,14.958
2013-02-21,75.0,53.5415,32.5,20.604,29.1665,8.5625,0.9165,,76.5,20.4165,-27.5,13.708
2013-02-22,75.5,53.521,33.0,19.125,25.1455,6.021,0.6875,,77.0,19.125,-26.5,9.25
2013-02-23,71.5,58.4795,40.0,16.5395,18.5535,2.0135,0.5375,,71.5,27.2705,-9.0,8.583
2013-02-24,74.5,60.4375,44.0,28.4585,37.0415,8.583,0.9585,,80.5,36.375,13.5,14.875
2013-02-25,85.0,66.5205,40.5,29.6875,44.1875,14.5,1.1045,,113.0,43.208,-8.0,23.333
2013-02-26,80.0,59.697500000000005,34.0,26.536,31.5455,5.0095,1.404,,130.0,50.4465,-3.0,26.909
2013-02-27,91.0,84.286,73.0,31.572,46.691500000000005,15.1195,0.913,,86.5,54.554500000000004,27.5,21.375
2013-02-28,90.5,68.5,41.0,19.4165,26.4375,7.0205,1.0,,171.0,102.979,55.5,8.625
2013-03-01,91.0,86.146,73.5,19.9375,24.7705,4.8335,0.6665,,80.5,63.4375,53.0,14.667
2013-03-02,91.0,87.7085,81.5,8.758,10.3595,1.6019999999999999,0.9565,,54.0,42.1665,33.5,7.375
2013-03-03,89.0,66.875,43.0,11.833,14.1875,2.354,0.979,,80.5,40.8955,9.5,5.458
2013-03-04,79.0,54.8125,33.5,18.5835,22.021,3.4375,1.8330000000000002,,99.5,47.375,4.0,11.5
2013-03-05,91.5,88.3955,81.5,24.25,29.521,5.271,0.979,,56.0,42.125,29.0,7.5
2013-03-06,60.5,40.2295,23.5,10.8955,13.354,2.4585,1.25,,81.5,38.6875,3.0,6.542
2013-03-07,78.0,52.5625,27.0,17.0625,20.7915,3.729,1.25,,74.5,23.3545,-8.0,8.542
2013-03-08,79.5,55.8125,33.5,16.7085,23.0,6.2915,1.4165,,90.5,32.104,-28.0,10.208
2013-03-09,68.0,51.2915,32.5,11.1415,12.318,1.1764999999999999,1.358,,100.0,41.208,6.5,11.417
2013-03-10,72.0,41.5625,15.0,13.2705,17.0835,3.8125,1.146,,71.5,26.396,-21.5,6.292
2013-03-11,65.0,45.5205,17.0,15.8335,21.25,5.4165,1.1665,,96.0,29.9585,-41.0,3.875
2013-03-12,67.0,49.0415,32.0,22.854,28.125,5.271,2.7915,,166.0,82.771,-1.0,24.25
2013-03-13,97.0,82.125,63.5,23.229,28.75,5.521,1.0835,,136.0,86.875,39.0,19.458
2013-03-14,91.0,69.8955,46.5,13.375,16.3125,2.9375,0.604,,95.5,67.708,38.0,4.042
2013-03-15,79.0,57.4375,32.5,11.9375,14.5625,2.625,1.208,,114.5,57.2295,6.0,5.042
2013-03-16,81.5,54.979,24.0,9.411,11.027999999999999,1.617,1.6115,,179.0,83.9165,6.0,11.625
2013-03-17,78.5,62.5625,37.0,17.3125,21.479,4.1665,1.875,,152.0,85.646,14.5,21.875
2013-03-18,82.5,62.3545,40.5,15.625,19.625,4.0,1.3125,,207.0,132.1875,36.5,14.583
2013-03-19,67.5,51.667,35.0,15.197,17.436,2.2385,1.7175000000000002,,114.0,89.5835,57.0,13.333
2013-03-20,90.5,82.8545,61.5,18.036,20.7175,2.6814999999999998,0.9735,,77.5,68.7915,53.0,7.391
2013-03-21,91.0,48.4375,19.0,10.1875,13.146,2.9585,0.521,,145.0,86.625,42.5,4.833
2013-03-22,67.0,42.5415,23.0,9.7915,11.979,2.1875,0.625,,133.5,74.4165,12.5,3.667
2013-03-23,79.0,52.3335,22.0,9.0335,10.385,1.3519999999999999,0.7085,,161.0,88.5625,19.0,7.042
2013-03-24,72.5,48.8125,21.0,14.604,17.083,2.479,1.0625,,180.5,105.6875,27.5,14.042
2013-03-25,62.0,43.6665,21.5,19.75,22.875,3.125,1.6455,,229.5,143.1455,70.5,16.542
2013-03-26,83.0,60.5205,46.0,22.5835,27.502000000000002,4.9185,0.733,,187.0,139.60399999999998,105.5,15.125
2013-03-27,89.5,83.833,72.0,19.591,25.546,5.955,0.524,,128.5,101.646,71.5,15.478
2013-03-28,86.0,56.625,30.5,13.875,16.5,2.625,0.9375,,195.0,125.3125,55.0,15.958
2013-03-29,69.0,52.2085,28.5,12.521,14.875,2.354,0.9375,,226.5,155.5,86.5,16.958
2013-03-30,94.5,85.979,65.0,8.218,9.1975,0.979,0.065,,173.5,144.20850000000002,123.5,6.5
2013-03-31,82.0,42.5205,19.0,10.146,11.7705,1.625,0.5,,208.5,144.3545,88.5,6.417
2013-04-01,89.0,62.2085,37.5,5003.396,5004.3335,4999.4375,1.1455,,148.0,99.5,39.5,14.208
2013-04-02,92.0,89.0,82.0,5006.125,5007.5835,4999.9585,0.5,,105.5,88.7705,67.0,8.583
2013-04-03,92.5,78.6665,56.5,5004.5415,5005.75,4999.7085,0.5,,151.5,115.729,91.5,2.042
2013-04-04,84.0,68.7915,47.5,2626.595,2628.41,2620.0764999999997,0.913,,205.0,140.35399999999998,66.5,7.13
2013-04-05,87.5,71.5415,48.0,15.2915,18.8335,3.5415,0.75,,217.0,157.625,104.0,17.292
2013-04-06,93.5,81.5205,58.5,12.4165,14.9375,2.5205,0.5835,,180.5,142.875,112.5,10.292
2013-04-07,95.5,53.6665,26.0,4.1085,4.717499999999999,0.609,0.5,,228.0,166.542,95.0,2.625
2013-04-08,63.5,44.4585,25.0,15.1875,17.375,2.1875,0.75,,193.5,125.1875,63.5,6.958
2013-04-09,73.0,47.5835,30.5,12.6875,15.896,3.2085,1.021,,217.5,148.75,62.5,12.167
2013-04-10,74.0,50.604,31.5,13.4165,14.5205,1.104,1.4165,,156.0,120.354,75.0,13.083
2013-04-11,79.0,64.521,39.5,15.146,16.8335,1.6875,0.9375,,125.5,83.9375,53.0,8.458
2013-04-12,77.0,50.354,33.5,14.6875,16.9165,2.229,1.146,,157.0,94.1875,22.0,13.167
2013-04-13,74.5,56.4795,35.0,12.083,13.8125,1.7294999999999998,0.896,,155.0,94.979,32.5,8.375
2013-04-14,79.0,53.104,34.5,5.543,6.151999999999999,0.609,0.6895,,201.5,138.625,48.5,15.208
2013-04-15,71.5,52.5,33.0,12.667,15.0835,2.4165,1.4375,,235.5,162.25,101.5,19.0
2013-04-16,80.0,62.896,42.5,17.479,20.917,3.4375,1.5835,,199.0,138.708,74.5,13.458
2013-04-17,77.0,55.8125,35.0,13.521,15.854,2.3335,0.667,,237.5,180.91649999999998,117.0,20.917
2013-04-18,73.5,62.0625,48.5,13.5225,16.5455,3.0229999999999997,0.659,,232.0,179.66649999999998,117.0,13.913
2013-04-19,80.5,40.3125,26.0,8.5835,9.5415,0.958,0.5,,177.0,125.354,82.0,12.333
2013-04-20,86.5,59.875,36.0,13.604,14.583,0.979,0.729,,89.0,71.125,48.0,15.958
2013-04-21,88.5,75.875,50.0,5.8475,6.6955,0.848,0.5,,100.5,66.7085,43.0,1.667
2013-04-22,75.5,44.9375,26.0,10.104,11.917,1.8125,0.604,,160.0,93.5,26.0,11.25
2013-04-23,69.5,55.771,39.0,15.479,17.958,2.479,1.292,,170.5,116.8125,39.5,17.042
2013-04-24,91.5,70.2915,54.0,11.8955,13.9165,2.021,0.5625,,171.5,145.14600000000002,112.0,11.5
2013-04-25,92.0,62.667,21.5,13.021,16.4585,3.4375,0.6875,,216.0,160.0625,122.5,9.292
2013-04-26,83.5,57.604,30.5,12.625,15.6875,3.0625,1.021,,232.0,152.125,88.0,16.0
2013-04-27,76.5,45.0415,24.0,11.125,13.7085,2.5835,0.5625,,212.5,136.208,66.5,9.292
2013-04-28,60.5,41.1665,23.0,7.151999999999999,7.848000000000001,0.6955,0.71,,209.0,141.5,72.5,9.958
2013-04-29,66.5,52.167,31.0,9.1875,9.979,0.7915,1.25,,206.5,153.8125,76.0,12.792
2013-04-30,72.5,58.5835,48.0,10.521,11.9585,1.4375,0.646,,231.0,182.91649999999998,133.5,19.958
2013-05-01,81.0,62.271,42.5,12.333,14.0,1.6665,0.7705,,172.5,136.04149999999998,112.0,14.208
2013-05-02,83.5,54.271,31.0,7.896,9.0415,1.1455,0.5,,173.0,122.75,83.0,3.375
2013-05-03,73.5,54.729,32.0,8.396,9.1665,0.771,0.833,,184.0,125.458,74.5,6.208
2013-05-04,78.5,62.167,44.5,7.1875,7.7915,0.604,0.9165,,186.5,133.75,72.0,10.792
2013-05-05,81.5,55.583,28.0,5.3695,6.1085,0.739,0.6675,,224.5,152.79149999999998,81.5,13.083
2013-05-06,74.5,50.75,29.5,6.875,7.604,0.729,0.7085,,263.5,183.64600000000002,102.0,18.375
2013-05-07,61.0,38.854,23.0,6.4375,7.75,1.3125,0.5,,200.5,142.5625,78.5,9.25
2013-05-08,62.0,39.5835,18.0,13.5,16.479,2.9795,0.6665,,231.5,144.70850000000002,50.0,5.333
2013-05-09,72.5,55.021,32.0,15.6665,18.104,2.4375,1.25,,236.5,173.20850000000002,93.0,10.458
2013-05-10,70.0,47.458,28.0,15.9375,17.896,1.9585,1.4165,,277.0,208.3125,137.0,18.958
2013-05-11,92.5,82.5625,65.0,16.271,18.5205,2.25,0.771,,179.5,164.6875,154.0,17.792
2013-05-12,92.0,74.7295,50.0,5.4785,6.087,0.6085,0.7535,,251.5,189.47899999999998,153.5,8.125
2013-05-13,88.0,78.1455,64.0,10.708,12.7085,2.0,1.0625,,227.0,184.75,151.5,14.917
2013-05-14,88.5,68.0835,36.5,13.625,16.6875,3.0625,1.333,,281.0,207.7705,148.0,19.458
2013-05-15,83.5,67.2915,53.5,9.9795,11.8125,1.8335,1.5,,243.5,194.72899999999998,156.5,18.625
2013-05-16,89.5,69.292,43.5,11.5415,13.375,1.8335,0.979,,250.5,187.5625,146.0,20.167
2013-05-17,90.5,69.271,41.0,11.979,13.707999999999998,1.729,0.9375,,233.0,170.14600000000002,130.0,15.667
2013-05-18,87.0,68.2295,50.0,9.875,11.75,1.875,0.917,,244.5,180.8125,117.0,18.375
2013-05-19,85.0,67.8545,49.0,4.109,4.913,0.8045,0.627,,226.5,183.4375,148.0,11.458
2013-05-20,91.5,85.1435,79.0,12.767,14.646,1.879,0.38949999999999996,,202.5,178.3395,152.5,8.417
2013-05-21,91.0,75.0685,59.0,11.8585,15.748000000000001,3.8895,1.0145,,265.5,215.9735,179.5,14.091
2013-05-22,87.0,73.0415,52.5,14.771,18.729,3.958,1.2915,,262.5,211.64600000000002,169.5,25.583
2013-05-23,86.0,59.333,32.0,429.354,431.5415,418.729,1.3335,,265.5,212.2295,169.5,24.208
2013-05-24,77.5,53.854,29.5,12.375,13.6665,1.2915,1.2085,,274.5,210.625,146.5,15.125
2013-05-25,81.0,68.7915,48.0,7.8545,8.6455,0.792,0.708,,233.5,179.14600000000002,139.5,14.125
2013-05-26,84.5,70.75,48.5,5.783,6.760999999999999,0.9784999999999999,0.796,,261.0,205.2705,167.5,17.125
2013-05-27,84.5,69.417,50.5,7.396,8.6875,1.2915,0.583,,253.5,205.75,176.5,15.292
