date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,3.333,12.542,16.625,4.083,,8.25
2011-01-02,2.333,6.545,8.818,2.273,,4.917
2011-01-03,2.292,7.708,11.375,3.667,,1.833
2011-01-04,2.542,10.042,14.292,4.25,,3.083
2011-01-05,1.783,1.727,1.955,0.227,,3.381
2011-01-06,2.7,22.0,41.292,19.292,,7.333
2011-01-07,2.083,6.042,9.25,3.208,,4.833
2011-01-08,2.0,5.958,8.875,2.917,,2.042
2011-01-09,3.083,17.955,27.773,9.818,,7.458
2011-01-10,3.833,24.542,43.792,19.25,,11.833
2011-01-11,2.167,10.708,17.167,6.458,,3.5
2011-01-12,2.783,16.565,32.478,15.913,,2.45
2011-01-13,3.083,16.583,33.583,17.0,,5.0
2011-01-14,2.625,5.542,8.208,2.667,,4.5
2011-01-15,3.042,8.792,13.042,4.25,,10.417
2011-01-16,4.917,28.636,56.091,27.455,,14.5
2011-01-17,4.0,29.042,56.167,27.125,,11.417
2011-01-18,4.208,30.5,55.833,25.333,,12.75
2011-01-19,4.0,31.1,73.8,42.7,,16.364
2011-01-20,2.167,,,,,5.125
2011-01-21,2.75,14.333,25.625,11.292,,1.042
2011-01-22,3.083,13.167,20.375,7.208,,5.792
2011-01-23,2.625,11.409,16.591,5.182,,6.208
2011-01-24,2.625,11.917,20.167,8.25,,3.167
2011-01-25,2.625,15.458,24.167,8.708,,2.667
2011-01-26,2.304,8.0,10.773,2.773,,3.091
2011-01-27,3.042,15.5,22.583,7.083,,8.542
2011-01-28,2.0,2.208,2.208,0.0,,3.417
2011-01-29,1.958,1.542,1.542,0.0,,1.625
2011-01-30,2.5,9.727,17.773,8.045,,3.364
2011-01-31,2.583,10.333,20.417,10.083,,3.417
2011-02-01,2.417,8.833,13.417,4.583,,4.958
2011-02-02,2.273,6.522,10.522,4.0,,3.0
2011-02-03,3.25,20.542,44.458,23.917,,3.917
2011-02-04,2.583,6.0,8.5,2.5,,6.875
2011-02-05,3.792,19.292,31.25,11.958,,9.792
2011-02-06,5.417,35.0,65.0,30.0,,19.0
2011-02-07,5.792,32.583,61.25,28.667,,21.292
2011-02-08,2.5,11.667,19.333,7.667,,5.792
2011-02-09,2.435,11.136,17.318,6.182,,2.391
2011-02-10,2.75,20.792,37.917,17.125,,6.5
2011-02-11,2.25,6.5,9.375,2.875,,3.292
2011-02-12,2.292,7.708,10.875,3.167,,3.583
2011-02-13,4.208,30.591,58.955,28.364,,13.042
2011-02-14,5.0,36.125,69.375,33.25,,24.917
2011-02-15,2.667,10.833,14.792,3.958,,15.292
2011-02-16,2.652,16.682,27.955,11.273,,2.952
2011-02-17,2.917,19.917,32.875,12.958,,5.292
2011-02-18,2.458,8.708,12.167,3.458,,1.042
2011-02-19,2.833,11.083,15.958,4.875,,3.583
2011-02-20,3.625,22.864,37.864,15.0,,7.875
2011-02-21,3.833,26.125,45.167,19.042,,14.375
2011-02-22,4.208,29.667,51.0,21.333,,17.667
2011-02-23,4.917,22.913,48.391,25.478,,22.435
2011-02-24,3.958,17.909,32.727,14.818,,24.167
2011-02-25,4.458,25.125,36.25,11.125,,12.458
2011-02-26,2.5,7.375,9.208,1.833,,5.375
2011-02-27,2.333,2.0,2.286,0.286,,2.333
2011-02-28,3.167,,,,,6.125
2011-03-01,5.565,36.682,71.045,34.364,,22.619
2011-03-02,4.667,30.958,56.333,25.375,,21.292
2011-03-03,3.167,18.167,27.792,9.625,,10.292
2011-03-04,2.417,10.833,15.0,4.167,,5.75
2011-03-05,3.542,22.045,34.818,12.773,,7.208
2011-03-06,5.0,28.958,57.042,28.083,,9.292
2011-03-07,3.708,15.458,22.875,7.417,,11.875
2011-03-08,4.727,26.261,48.174,21.913,,14.227
2011-03-09,4.375,22.042,35.083,13.042,,19.375
2011-03-10,4.167,18.292,27.5,9.208,,8.708
2011-03-11,2.5,7.125,10.208,3.083,,5.625
2011-03-12,2.292,2.318,2.773,0.455,,5.25
2011-03-13,2.708,13.25,20.625,7.375,,2.917
2011-03-14,2.833,20.958,35.583,14.625,,6.833
2011-03-15,2.522,8.273,10.591,2.318,,10.5
2011-03-16,3.542,25.417,42.875,17.458,,17.571
2011-03-17,4.333,28.333,44.708,16.375,,21.917
2011-03-18,2.958,10.458,12.875,2.417,,8.958
2011-03-19,2.083,3.682,4.636,0.955,,3.792
2011-03-20,2.458,11.167,16.958,5.792,,5.917
2011-03-21,2.542,9.583,14.0,4.417,,6.958
2011-03-22,3.348,13.81,19.048,5.238,,23.524
2011-03-23,4.083,20.25,33.667,13.417,,27.417
2011-03-24,2.619,6.238,8.333,2.095,,3.81
2011-03-25,2.208,6.042,8.208,2.167,,2.792
2011-03-26,2.667,10.955,17.0,6.045,,7.292
2011-03-27,2.864,16.091,24.727,8.636,,11.773
2011-03-28,3.125,11.0,13.958,2.958,,21.833
2011-03-29,3.708,20.333,33.083,12.75,,21.458
2011-03-30,3.87,21.783,30.652,8.87,,23.364
2011-03-31,3.125,11.167,15.917,4.75,,14.75
2011-04-01,3.25,17.583,28.625,11.042,,15.708
2011-04-02,2.25,5.125,6.25,1.125,,11.958
2011-04-03,2.375,6.25,8.083,1.833,,7.042
2011-04-04,2.292,7.773,11.045,3.273,,4.792
2011-04-05,3.0,15.619,22.143,6.524,,13.095
2011-04-06,3.208,19.917,31.833,11.917,,18.167
2011-04-07,3.174,19.913,30.13,10.217,,15.333
2011-04-08,3.167,18.417,26.542,8.125,,16.958
2011-04-09,3.542,13.417,18.333,4.917,,16.375
2011-04-10,3.25,9.458,12.792,3.333,,16.042
2011-04-11,3.0,14.909,19.864,4.955,,16.5
2011-04-12,2.958,14.958,24.667,9.708,,12.25
2011-04-13,3.125,11.333,15.375,4.042,,17.75
2011-04-14,3.652,16.591,22.955,6.364,,27.261
2011-04-15,3.833,20.125,28.292,8.167,,29.083
2011-04-16,2.958,8.667,11.125,2.458,,22.917
2011-04-17,2.25,5.958,7.958,2.0,,9.667
2011-04-18,2.708,15.227,23.955,8.727,,14.75
2011-04-19,2.667,15.875,25.333,9.458,,4.542
2011-04-20,2.208,9.292,15.333,6.042,,1.417
2011-04-21,2.545,16.455,27.818,11.364,,8.391
2011-04-22,3.111,17.792,27.458,9.667,,21.375
2011-04-23,2.792,11.458,17.042,5.583,,13.708
