date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,191.833,11.75,8.292,9.5,1.208,19.792,203.583
2011-01-02,189.083,10.25,7.042,8.167,1.125,22.042,199.333
2011-01-03,189.167,9.375,7.5,8.5,1.0,16.875,198.542
2011-01-04,192.043,12.043,4.0,5.0,1.0,21.875,204.087
2011-01-05,193.25,12.667,6.792,7.792,1.0,18.583,205.917
2011-01-06,196.19,18.381,13.304,14.957,1.652,12.773,214.571
2011-01-07,196.5,17.5,12.667,14.583,1.917,7.792,214.0
2011-01-08,197.25,16.0,10.167,11.375,1.208,8.583,213.25
2011-01-09,197.583,16.375,13.625,15.083,1.458,10.792,213.958
2011-01-10,197.042,17.75,17.591,19.864,2.273,14.917,214.792
2011-01-11,192.826,18.13,16.708,19.333,2.625,14.833,210.957
2011-01-12,193.625,12.417,11.75,13.292,1.542,5.125,206.042
2011-01-13,191.0,11.792,7.833,9.333,1.5,7.5,202.792
2011-01-14,194.583,14.042,13.167,14.667,1.5,9.667,208.625
2011-01-15,195.917,12.75,10.708,12.042,1.333,10.583,208.667
2011-01-16,195.958,18.0,17.625,20.542,2.917,12.75,213.958
2011-01-17,193.917,14.833,18.182,20.455,2.273,16.0,208.75
2011-01-18,192.739,16.696,18.167,20.333,2.167,19.542,209.435
2011-01-19,193.0,17.087,19.174,22.0,2.826,18.5,210.087
2011-01-20,191.429,9.571,8.583,9.833,1.25,5.167,201.0
2011-01-21,,,7.542,8.542,1.0,6.083,
2011-01-22,,,8.667,9.833,1.167,7.0,
2011-01-23,,,17.125,21.542,4.417,12.333,
2011-01-24,,,13.682,15.227,1.545,5.75,
2011-01-25,,,8.083,9.292,1.208,7.542,
2011-01-26,,,11.375,12.958,1.583,8.958,
2011-01-27,,,12.125,13.375,1.25,9.917,
2011-01-28,,,12.417,13.792,1.375,14.833,
2011-01-29,,,8.417,9.417,1.0,12.208,
2011-01-30,,,11.375,12.625,1.25,11.417,
2011-01-31,,,10.273,11.818,1.545,7.375,
2011-02-01,,,5.917,6.917,1.0,13.375,
2011-02-02,194.167,13.417,7.565,8.696,1.13,7.091,207.583
2011-02-03,196.417,19.417,11.958,13.542,1.583,8.167,215.833
2011-02-04,193.625,11.417,5.833,6.833,1.0,10.542,205.042
2011-02-05,196.625,13.292,10.0,11.208,1.208,13.083,209.917
2011-02-06,197.667,19.75,21.0,24.292,3.292,15.0,217.417
2011-02-07,192.167,20.708,17.818,21.273,3.455,10.75,212.875
2011-02-08,193.391,14.565,8.458,9.833,1.375,8.542,207.957
2011-02-09,193.708,11.375,5.208,6.208,1.0,7.667,205.083
2011-02-10,195.0,14.792,10.625,12.292,1.667,8.333,209.792
2011-02-11,195.917,15.375,11.25,12.542,1.292,9.0,211.292
2011-02-12,196.125,14.25,9.208,10.25,1.042,12.917,210.375
2011-02-13,197.625,16.25,16.917,19.042,2.125,14.583,213.875
2011-02-14,196.583,19.625,20.318,22.5,2.182,17.667,216.208
2011-02-15,194.522,21.957,14.833,17.625,2.792,14.958,216.478
2011-02-16,195.167,18.208,16.625,18.375,1.75,14.875,213.375
2011-02-17,194.913,19.174,17.957,20.609,2.652,15.458,214.087
2011-02-18,195.583,20.875,10.75,14.0,3.25,10.875,216.458
2011-02-19,198.542,14.333,8.833,9.875,1.042,10.917,212.875
2011-02-20,197.042,14.75,9.833,11.125,1.292,8.833,211.792
2011-02-21,195.667,17.458,16.091,17.818,1.727,12.167,213.125
2011-02-22,195.522,15.957,17.833,19.25,1.417,24.625,211.478
2011-02-23,193.5,21.792,15.833,20.208,4.375,11.458,215.292
2011-02-24,196.083,16.583,14.083,15.958,1.875,19.708,212.667
2011-02-25,194.0,17.792,15.25,16.333,1.083,15.167,211.792
2011-02-26,193.083,14.417,11.0,12.0,1.0,11.208,207.5
2011-02-27,193.042,14.75,11.333,12.583,1.25,11.292,207.792
2011-02-28,195.429,15.143,21.273,22.909,1.636,14.167,210.571
2011-03-01,,,14.5,16.375,1.875,6.417,
2011-03-02,189.333,15.333,23.87,29.565,5.696,13.783,204.667
2011-03-03,188.778,9.889,12.632,13.632,1.0,11.15,198.667
2011-03-04,,,12.833,13.833,1.0,21.542,
2011-03-05,187.857,22.0,14.708,16.042,1.333,7.375,209.857
2011-03-06,182.833,7.5,6.818,7.818,1.0,9.0,190.333
2011-03-07,190.4,19.3,17.958,19.417,1.458,18.667,209.7
2011-03-08,190.292,13.042,20.583,22.417,1.833,21.583,203.333
2011-03-09,189.25,9.333,14.167,15.208,1.042,10.458,198.583
2011-03-10,187.792,5.042,8.0,9.083,1.083,6.083,192.833
2011-03-11,187.667,4.333,6.625,7.625,1.0,9.667,192.0
2011-03-12,187.208,3.875,5.417,6.417,1.0,7.792,191.083
2011-03-13,189.417,6.167,9.273,10.318,1.045,9.292,195.583
2011-03-14,192.696,12.957,12.875,14.167,1.292,8.292,205.652
2011-03-15,192.042,14.333,12.958,13.958,1.0,18.25,206.375
2011-03-16,193.5,25.409,12.217,13.435,1.217,13.542,218.909
2011-03-17,192.5,17.667,19.25,20.625,1.375,17.125,210.167
2011-03-18,196.292,24.458,25.042,27.667,2.625,36.667,220.75
2011-03-19,191.25,17.958,13.458,14.625,1.167,10.792,209.208
2011-03-20,191.583,31.167,12.273,13.455,1.182,11.792,222.75
2011-03-21,192.783,14.826,8.875,9.875,1.0,9.375,207.609
2011-03-22,191.958,14.708,9.5,10.583,1.083,14.333,206.667
2011-03-23,192.5,19.875,16.958,18.25,1.292,12.542,212.375
2011-03-24,192.0,18.708,13.958,15.417,1.458,12.792,210.708
2011-03-25,191.958,11.333,2.542,3.542,1.0,6.583,203.292
2011-03-26,195.083,16.833,9.375,10.417,1.042,8.75,211.917
2011-03-27,196.542,17.208,13.636,14.955,1.318,12.417,213.75
2011-03-28,191.652,12.739,9.333,10.333,1.0,22.0,204.391
2011-03-29,192.833,11.583,7.583,8.625,1.042,11.125,204.417
2011-03-30,190.667,10.458,6.208,7.208,1.0,13.0,201.125
2011-03-31,186.417,9.417,3.667,4.667,1.0,10.833,195.833
2011-04-01,188.478,12.087,10.167,11.292,1.125,16.083,200.565
2011-04-02,186.167,9.556,8.333,9.333,1.0,24.333,195.722
2011-04-03,,,10.25,11.25,1.0,18.375,
2011-04-04,,,11.25,12.292,1.042,15.0,
2011-04-05,189.0,13.167,12.19,13.381,1.19,13.5,202.167
2011-04-06,188.083,15.208,11.0,12.167,1.167,18.5,203.292
2011-04-07,185.708,10.917,6.5,7.5,1.0,15.833,196.625
2011-04-08,184.13,9.087,3.958,4.958,1.0,13.333,193.217
2011-04-09,184.333,12.458,7.667,8.667,1.0,14.875,196.792
2011-04-10,187.833,12.5,7.917,8.917,1.0,19.792,200.333
2011-04-11,186.417,12.125,7.917,8.917,1.0,29.667,198.542
2011-04-12,186.875,10.458,8.773,9.773,1.0,19.75,197.333
2011-04-13,186.625,9.333,8.208,9.208,1.0,23.833,195.958
2011-04-14,185.833,13.958,9.583,10.583,1.0,27.292,199.792
2011-04-15,185.261,12.696,6.917,7.917,1.0,27.083,197.957
2011-04-16,185.25,14.542,9.083,10.083,1.0,25.542,199.792
2011-04-17,188.083,12.625,7.167,8.167,1.0,15.25,200.708
2011-04-18,187.708,14.917,9.958,11.375,1.417,18.333,202.625
2011-04-19,186.455,13.318,8.571,9.619,1.048,12.75,199.773
2011-04-20,190.042,16.792,12.667,14.083,1.417,13.375,206.833
2011-04-21,191.375,17.083,14.0,15.458,1.458,19.125,208.458
2011-04-22,187.348,16.565,11.708,13.0,1.292,20.292,203.913
2011-04-23,183.208,14.375,9.458,10.542,1.083,13.5,197.583
2011-04-24,184.583,10.292,4.625,5.625,1.0,19.5,194.875
2011-04-25,185.75,10.75,7.667,8.667,1.0,23.708,196.5
2011-04-26,185.375,11.75,8.182,9.273,1.091,24.542,197.125
2011-04-27,182.667,10.917,3.75,4.75,1.0,40.333,193.583
2011-04-28,181.792,11.25,5.583,6.583,1.0,21.875,193.042
2011-04-29,188.609,12.826,8.25,9.25,1.0,20.042,201.435
2011-04-30,188.542,11.875,5.958,6.958,1.0,38.833,200.417
2011-05-01,184.292,10.167,3.333,4.333,1.0,17.875,194.458
2011-05-02,187.833,17.417,10.75,12.167,1.417,53.333,205.25
2011-05-03,190.917,16.958,13.909,14.909,1.0,62.917,207.875
2011-05-04,189.0,14.708,7.917,8.917,1.0,35.708,203.708
2011-05-05,189.792,14.958,10.083,11.083,1.0,29.417,204.75
2011-05-06,188.905,16.333,11.348,12.435,1.087,33.391,205.238
2011-05-07,185.042,14.667,10.208,11.208,1.0,19.75,199.708
2011-05-08,183.792,14.083,6.625,7.625,1.0,30.583,197.875
2011-05-09,186.542,16.417,8.75,9.75,1.0,33.417,202.958
2011-05-10,178.5,14.75,7.318,8.364,1.045,34.833,193.25
2011-05-11,185.583,14.458,12.125,13.25,1.125,18.583,200.042
2011-05-12,186.792,17.417,16.125,17.333,1.208,14.708,204.208
2011-05-13,183.87,13.13,7.208,8.333,1.125,31.208,197.0
2011-05-14,187.25,10.958,6.792,7.792,1.0,34.5,198.208
2011-05-15,188.625,11.042,5.583,6.583,1.0,23.917,199.667
2011-05-16,188.083,13.292,7.87,8.913,1.043,33.091,201.375
2011-05-17,187.458,15.042,10.909,12.091,1.182,27.292,202.5
2011-05-18,189.957,16.957,9.826,10.913,1.087,32.375,206.913
2011-05-19,188.042,13.0,5.583,6.583,1.0,30.625,201.042
2011-05-20,184.043,13.696,5.125,6.125,1.0,37.0,197.739
2011-05-21,182.292,13.833,4.5,5.5,1.0,29.417,196.125
2011-05-22,181.25,13.75,5.0,6.0,1.0,15.458,195.0
2011-05-23,187.542,15.833,12.5,13.792,1.292,15.792,203.375
2011-05-24,187.417,15.75,12.545,13.591,1.045,13.625,203.167
2011-05-25,188.542,16.625,11.042,12.583,1.542,28.292,205.167
2011-05-26,188.25,17.333,11.208,12.625,1.417,20.583,205.583
2011-05-27,184.957,14.522,9.667,10.708,1.042,21.75,199.478
2011-05-28,186.042,14.708,11.708,12.792,1.083,16.167,200.75
2011-05-29,187.542,16.0,11.5,12.5,1.0,22.167,203.542
2011-05-30,181.875,14.625,9.417,10.708,1.292,13.958,196.5
2011-05-31,185.208,12.875,11.318,12.682,1.364,19.833,198.083
2011-06-01,187.25,12.292,11.667,13.125,1.458,32.957,199.542
2011-06-02,185.167,13.625,11.917,13.792,1.875,26.708,198.792
2011-06-03,188.238,21.952,13.652,15.304,1.652,26.773,210.19
2011-06-04,184.583,14.875,6.417,7.417,1.0,35.125,199.458
2011-06-05,182.056,9.833,3.917,4.917,1.0,33.792,191.889
2011-06-06,183.833,11.5,7.458,8.458,1.0,31.542,195.333
2011-06-07,183.917,13.417,11.455,12.591,1.136,30.75,197.333
2011-06-08,184.333,14.167,12.75,14.083,1.333,24.75,198.5
2011-06-09,186.125,14.5,11.083,12.25,1.167,34.333,200.625
2011-06-10,190.0,18.333,6.625,7.625,1.0,28.917,208.333
2011-06-11,,,8.708,9.75,1.042,29.583,
2011-06-12,,,7.292,8.333,1.042,30.125,
2011-06-13,,,11.458,12.625,1.167,20.0,
2011-06-14,,,14.318,16.318,2.0,32.917,
2011-06-15,,,11.875,13.0,1.125,19.083,
2011-06-16,,,12.458,14.083,1.625,19.417,
2011-06-17,187.714,23.429,11.522,12.565,1.043,12.042,211.143
2011-06-18,187.333,17.25,10.458,11.542,1.083,28.667,204.583
2011-06-19,192.75,18.833,9.5,10.542,1.042,21.958,211.583
2011-06-20,188.391,15.304,7.792,8.958,1.167,20.292,203.696
2011-06-21,182.583,11.375,5.091,6.227,1.136,13.375,193.958
2011-06-22,185.875,14.208,9.125,10.375,1.25,33.375,200.083
2011-06-23,181.042,12.25,5.875,7.583,1.708,25.625,193.292
2011-06-24,175.478,9.87,3.625,5.0,1.375,20.25,185.348
2011-06-25,182.417,13.25,10.208,11.667,1.458,29.667,195.667
2011-06-26,189.25,12.167,6.917,7.917,1.0,41.25,201.417
2011-06-27,183.0,12.667,12.292,14.667,2.375,40.0,195.667
2011-06-28,,,3.143,4.857,1.714,20.333,
2011-06-29,,,7.125,8.125,1.0,,
