date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,3.271,5.021,1.75,2.958,3.542
2011-01-02,1.448,2.688,1.239,2.094,2.292
2011-01-03,0.656,1.5,0.844,1.594,2.083
2011-01-04,1.666,2.99,1.323,1.677,4.083
2011-01-05,1.0,2.156,1.156,1.573,1.708
2011-01-06,1.594,3.448,1.854,3.292,4.208
2011-01-07,5.542,9.406,3.864,2.01,4.25
2011-01-08,4.75,7.292,2.542,2.26,3.25
2011-01-09,2.406,3.906,1.5,2.24,7.958
2011-01-10,2.037,3.524,1.488,2.041,2.957
2011-01-11,1.146,2.052,0.906,1.584,1.75
2011-01-12,2.787,4.269,1.482,1.731,1.542
2011-01-13,2.312,3.219,0.906,3.281,6.0
2011-01-14,1.094,1.636,0.542,2.031,1.708
2011-01-15,0.906,1.375,0.469,1.812,3.208
2011-01-16,1.844,2.614,0.771,2.156,5.375
2011-01-17,6.229,9.688,3.458,2.427,2.542
2011-01-18,4.073,5.802,1.729,2.292,1.958
2011-01-19,8.302,13.521,5.219,2.094,2.458
2011-01-20,9.789,15.877,6.088,3.0,6.042
2011-01-21,4.375,6.958,2.583,2.469,3.958
2011-01-22,1.51,2.76,1.25,2.281,1.833
2011-01-23,1.75,2.938,1.188,2.5,6.583
2011-01-24,2.002,3.359,1.357,2.432,7.522
2011-01-25,4.292,6.448,2.156,2.438,5.458
2011-01-26,3.688,5.484,1.796,2.195,2.375
2011-01-27,4.792,6.614,1.823,2.281,4.25
2011-01-28,4.76,7.0,2.24,2.25,4.333
2011-01-29,3.614,5.052,1.438,2.271,2.792
2011-01-30,5.896,9.76,3.865,2.594,3.333
2011-01-31,4.99,7.875,2.886,2.396,6.5
2011-02-01,4.604,7.448,2.844,2.063,3.042
2011-02-02,1.625,2.625,1.0,2.156,3.458
2011-02-03,2.229,3.385,1.156,2.062,4.25
2011-02-04,3.781,6.021,2.24,2.625,6.833
2011-02-05,1.125,2.229,1.104,2.354,2.625
2011-02-06,9.573,15.094,5.521,3.708,8.375
2011-02-07,7.38,11.769,4.389,3.904,8.957
2011-02-08,0.886,1.74,0.854,2.729,7.542
2011-02-09,2.359,3.489,1.13,2.353,2.75
2011-02-10,1.344,2.01,0.667,2.625,3.792
2011-02-11,1.958,3.177,1.219,2.208,4.083
2011-02-12,1.031,1.875,0.844,2.135,6.0
2011-02-13,2.302,3.521,1.219,2.917,4.75
2011-02-14,7.583,11.136,3.494,7.104,20.958
2011-02-15,1.897,3.44,1.544,5.146,16.375
2011-02-16,1.788,3.468,1.694,2.698,3.458
2011-02-17,4.094,6.604,2.51,2.354,2.208
2011-02-18,4.469,7.278,2.796,2.344,2.5
2011-02-19,2.406,4.118,1.663,2.406,4.583
2011-02-20,4.604,7.364,2.76,3.417,8.417
2011-02-21,1.042,1.972,0.93,3.263,12.174
2011-02-22,4.646,6.844,2.198,2.969,7.25
2011-02-23,5.394,8.84,3.446,4.769,12.75
2011-02-24,3.365,4.687,1.323,3.468,3.458
2011-02-25,3.344,4.677,1.333,2.625,3.458
2011-02-26,1.375,2.146,0.771,2.5,3.208
2011-02-27,3.24,5.094,1.854,2.292,2.917
2011-02-28,3.75,5.875,2.125,2.49,3.667
2011-03-01,6.406,9.479,3.073,4.708,15.792
2011-03-02,2.875,4.614,1.74,4.031,15.667
2011-03-03,2.156,3.531,1.375,2.875,6.667
2011-03-04,2.396,3.875,1.479,2.656,4.0
2011-03-05,4.875,7.719,2.844,3.229,5.583
2011-03-06,3.516,5.236,1.719,2.821,4.0
2011-03-07,2.135,3.427,1.292,2.49,2.0
2011-03-08,2.26,3.277,1.017,2.826,5.917
2011-03-09,6.01,8.625,2.615,3.677,11.042
2011-03-10,4.938,7.343,2.37,3.188,6.583
2011-03-11,2.646,3.385,0.781,3.281,7.875
2011-03-12,2.636,3.569,0.952,2.906,7.167
2011-03-13,3.469,5.188,1.719,2.594,4.708
2011-03-14,3.771,5.386,1.615,3.49,6.875
2011-03-15,3.904,5.719,1.774,4.334,17.292
2011-03-16,5.125,7.325,2.2,3.927,6.75
2011-03-17,3.844,5.552,1.708,3.646,7.833
2011-03-18,2.171,3.404,1.234,3.135,13.667
2011-03-19,0.93,2.125,1.194,2.375,9.208
2011-03-20,1.125,2.458,1.333,2.573,5.417
2011-03-21,0.852,1.727,0.875,2.778,10.043
