date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2014-01-01,1.0,1.0,0.0,3.333
2014-01-02,1.833,1.917,0.083,5.625
2014-01-03,2.25,2.458,0.208,5.0
2014-01-04,2.542,2.792,0.25,8.417
2014-01-05,3.826,4.391,0.565,16.208
2014-01-06,2.708,3.042,0.333,12.87
2014-01-07,3.0,3.125,0.125,5.958
2014-01-08,1.875,2.083,0.208,8.417
2014-01-09,3.833,4.25,0.417,8.917
2014-01-10,4.125,4.375,0.25,13.75
2014-01-11,3.333,3.667,0.333,12.542
2014-01-12,2.5,2.667,0.167,6.583
2014-01-13,2.542,2.792,0.25,4.375
2014-01-14,4.591,5.136,0.545,7.917
2014-01-15,6.478,6.913,0.435,4.375
2014-01-16,3.542,4.0,0.458,13.125
2014-01-17,2.542,2.583,0.042,19.417
2014-01-18,1.958,2.0,0.042,6.458
2014-01-19,3.583,3.958,0.375,15.125
2014-01-20,4.583,5.042,0.458,19.542
2014-01-21,5.417,6.458,1.042,18.4
2014-01-22,8.417,9.917,1.5,9.458
2014-01-23,2.958,3.25,0.292,4.208
2014-01-24,3.458,4.0,0.542,9.125
2014-01-25,3.783,4.261,0.478,14.875
2014-01-26,3.292,4.125,0.833,12.125
2014-01-27,3.833,4.417,0.583,8.542
2014-01-28,2.792,2.833,0.042,5.292
2014-01-29,3.417,3.667,0.25,5.333
2014-01-30,3.542,4.0,0.458,5.375
2014-01-31,2.292,2.292,0.0,9.917
2014-02-01,2.375,2.375,0.0,5.917
2014-02-02,3.375,3.667,0.292,6.208
2014-02-03,3.5,3.75,0.25,5.958
2014-02-04,2.957,3.348,0.391,7.875
2014-02-05,3.083,3.5,0.417,10.217
2014-02-06,2.875,3.292,0.417,8.042
2014-02-07,4.5,5.333,0.833,12.125
2014-02-08,2.083,2.458,0.375,12.167
2014-02-09,1.667,1.708,0.042,4.625
2014-02-10,3.333,3.583,0.25,10.417
2014-02-11,4.292,4.625,0.333,18.167
2014-02-12,4.375,5.042,0.667,16.111
2014-02-13,2.667,2.958,0.292,6.385
2014-02-14,4.043,4.391,0.348,9.333
2014-02-15,3.667,3.667,0.0,26.708
2014-02-16,5.542,5.917,0.375,17.542
2014-02-17,4.417,4.917,0.5,11.125
2014-02-18,2.045,2.227,0.182,6.391
2014-02-19,3.208,3.208,0.0,6.375
2014-02-20,2.75,2.75,0.0,6.875
2014-02-21,3.5,3.958,0.458,7.0
2014-02-22,0.958,0.958,0.0,0.167
2014-02-23,3.042,3.875,0.833,9.542
2014-02-24,4.565,5.478,0.913,18.708
2014-02-25,4.208,4.917,0.708,22.25
2014-02-26,3.083,3.5,0.417,11.792
2014-02-27,2.5,2.667,0.167,9.625
2014-02-28,2.0,2.125,0.125,14.292
2014-03-01,1.75,1.833,0.083,5.875
2014-03-02,2.292,2.708,0.417,17.042
2014-03-03,3.042,3.667,0.625,12.0
2014-03-04,3.375,3.75,0.375,12.583
2014-03-05,3.208,3.417,0.208,9.478
2014-03-06,3.478,3.522,0.043,15.042
2014-03-07,3.083,3.167,0.083,11.542
2014-03-08,2.458,2.5,0.042,5.75
2014-03-09,4.833,5.542,0.708,5.292
2014-03-10,2.458,2.708,0.25,8.625
2014-03-11,2.833,2.917,0.083,5.958
2014-03-12,4.5,4.833,0.333,20.042
2014-03-13,4.25,4.583,0.333,9.792
2014-03-14,4.0,4.292,0.292,13.958
2014-03-15,4.458,4.458,0.0,16.208
2014-03-16,2.478,3.609,1.13,7.083
2014-03-17,5.083,5.958,0.875,13.708
2014-03-18,3.958,4.958,1.0,13.913
2014-03-19,3.333,3.917,0.583,2.875
2014-03-20,2.917,3.125,0.208,7.917
2014-03-21,2.167,2.333,0.167,18.875
2014-03-22,2.958,2.958,0.0,28.75
2014-03-23,2.333,2.333,0.0,13.167
2014-03-24,2.208,2.208,0.0,8.292
2014-03-25,2.833,2.917,0.083,8.5
2014-03-26,3.476,3.714,0.238,12.917
2014-03-27,4.875,5.292,0.417,14.667
