date,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2013-01-01,5.275,28.95,189.958,3.208,5.0,6.25,1.25,24.375,193.167
2013-01-02,5.15,24.1,189.25,3.208,6.792,8.521,1.73,15.52,192.458
2013-01-03,4.183,17.967,189.417,3.583,12.646,16.084,3.438,15.666,193.0
2013-01-04,4.178,22.142,188.667,4.583,10.125,13.375,3.25,18.5,193.25
2013-01-05,2.467,8.767,189.833,2.667,7.77,10.042,2.271,7.792,192.5
2013-01-06,2.983,11.608,190.75,5.25,14.416,21.083,6.666,9.958,196.0
2013-01-07,4.063,14.017,191.0,7.708,21.332,32.672,11.341,15.312,198.708
2013-01-08,2.958,36.933,189.417,13.667,23.804,39.703,15.898,24.978,203.083
2013-01-09,2.825,7.433,187.818,5.136,7.854,9.875,2.021,4.312,192.955
2013-01-10,3.25,6.675,190.042,4.958,11.542,15.646,4.104,5.044,195.0
2013-01-11,4.914,17.933,190.958,6.042,12.729,16.812,4.084,18.854,197.0
2013-01-12,4.733,25.542,190.917,4.5,8.312,10.646,2.333,25.5,195.417
2013-01-13,6.125,28.717,192.375,6.0,11.0,13.708,2.708,31.812,198.375
2013-01-14,3.343,16.148,189.773,6.227,17.896,25.708,7.812,15.688,196.0
2013-01-15,3.117,5.55,188.5,5.542,12.396,16.271,3.875,3.584,194.042
2013-01-16,3.025,8.475,188.792,5.458,17.416,25.646,8.23,6.104,194.25
2013-01-17,3.267,13.587,189.667,6.417,16.812,22.896,6.084,13.104,196.083
2013-01-18,5.239,32.264,193.0,6.583,10.958,13.771,2.812,31.042,199.583
2013-01-19,1.925,9.442,191.958,2.208,6.208,7.979,1.771,7.125,194.167
2013-01-20,4.39,24.875,191.435,9.565,19.475,27.395,7.92,23.146,201.0
2013-01-21,3.037,22.917,190.583,6.0,10.406,13.066,2.66,20.456,196.583
2013-01-22,2.849,17.85,192.333,5.125,14.896,20.688,5.792,16.688,197.458
2013-01-23,3.158,17.275,191.708,5.625,18.625,24.896,6.271,15.834,197.333
2013-01-24,4.542,23.458,190.333,9.208,24.646,36.584,11.938,22.804,199.542
2013-01-25,6.457,29.617,187.417,10.792,23.208,32.208,9.0,24.708,198.208
2013-01-26,1.925,17.809,189.083,4.292,7.812,9.375,1.562,13.166,193.375
2013-01-27,2.44,15.043,190.75,5.292,18.334,27.354,9.02,12.292,196.042
2013-01-28,5.798,16.675,188.375,5.875,22.666,33.166,10.5,14.062,194.25
2013-01-29,4.142,25.45,189.208,6.875,19.833,25.354,5.52,20.938,196.083
2013-01-30,4.3,54.525,189.75,20.375,30.958,50.0,19.042,38.521,210.125
2013-01-31,4.088,24.605,189.333,6.833,13.792,17.208,3.416,21.208,196.167
2013-02-01,4.434,30.441,189.667,16.75,25.479,37.042,11.562,30.875,206.417
2013-02-02,5.0,63.533,189.375,18.0,30.542,43.5,12.958,50.188,207.375
2013-02-03,4.675,73.558,187.458,23.75,25.979,49.354,23.375,54.211,211.208
2013-02-04,2.726,12.633,188.773,3.591,7.379,9.326,1.946,9.629,192.364
2013-02-05,2.183,6.9,192.958,1.917,6.896,8.584,1.688,2.646,194.875
2013-02-06,1.858,9.217,193.417,5.5,12.146,15.417,3.271,5.896,198.917
2013-02-07,2.683,9.683,191.833,8.458,15.875,21.166,5.292,6.521,200.292
2013-02-08,1.076,9.225,189.708,7.792,17.208,23.812,6.604,4.229,197.5
2013-02-09,1.65,8.233,190.0,2.958,10.916,14.188,3.271,4.896,192.958
2013-02-10,2.089,9.505,191.792,2.833,10.479,14.084,3.604,5.688,194.625
2013-02-11,2.197,7.783,190.087,3.435,8.062,10.312,2.25,3.708,193.522
2013-02-12,2.479,7.683,187.417,4.167,13.355,17.938,4.584,5.312,191.583
2013-02-13,2.419,7.041,187.5,4.417,13.062,17.229,4.167,4.708,191.917
2013-02-14,0.892,14.983,187.667,8.167,22.042,33.834,11.792,10.834,195.833
2013-02-15,1.485,9.342,186.0,2.0,9.042,11.312,2.27,4.646,188.0
2013-02-16,2.7,21.175,189.042,2.958,9.458,11.688,2.23,19.375,192.0
2013-02-17,4.183,26.8,188.818,6.591,17.479,22.916,5.438,22.02,195.409
2013-02-18,2.572,15.733,187.958,3.375,13.566,18.5,4.935,11.773,191.333
2013-02-19,3.07,12.683,187.125,3.708,13.354,17.48,4.125,10.542,190.833
2013-02-20,2.766,15.911,186.917,9.333,17.104,23.208,6.104,13.958,196.25
2013-02-21,2.7,14.55,188.375,6.375,19.271,25.73,6.458,13.458,194.75
2013-02-22,2.32,13.35,188.708,5.542,11.271,14.062,2.792,12.729,194.25
2013-02-23,2.133,12.808,188.833,3.833,8.812,10.729,1.917,13.084,192.667
2013-02-24,3.498,18.231,189.208,8.208,22.292,29.375,7.084,19.701,197.417
2013-02-25,5.881,38.559,190.708,9.458,23.812,29.708,5.896,37.958,200.167
2013-02-26,4.833,55.75,190.75,13.55,22.229,27.0,4.77,57.312,204.3
2013-02-27,3.839,63.908,189.792,18.792,26.5,36.666,10.166,50.812,208.583
2013-02-28,4.56,31.655,185.25,15.25,23.02,36.416,13.396,25.146,200.5
2013-03-01,2.829,47.075,187.5,17.833,22.271,29.104,6.833,44.646,205.333
2013-03-02,2.15,30.283,188.958,8.167,8.958,11.146,2.188,23.292,197.125
2013-03-03,2.567,8.45,187.375,2.875,8.542,10.729,2.188,4.375,190.25
2013-03-04,3.261,18.175,188.417,9.167,24.8,33.3,8.5,15.913,197.583
2013-03-05,2.708,27.4,187.458,14.833,21.312,32.562,11.25,24.77,202.292
2013-03-06,2.545,11.442,188.13,2.913,5.5,6.958,1.458,8.146,191.043
2013-03-07,2.75,11.95,188.5,3.917,10.5,13.875,3.375,7.666,192.417
2013-03-08,2.591,15.883,188.208,4.5,10.334,13.021,2.688,11.167,192.708
2013-03-09,4.175,28.958,188.333,4.0,8.167,10.396,2.229,23.792,192.333
2013-03-10,2.409,11.477,188.652,2.304,5.084,6.5,1.416,7.542,190.957
2013-03-11,4.033,17.233,189.25,4.458,17.208,21.938,4.73,12.688,193.708
2013-03-12,6.6,22.233,187.042,7.917,20.521,26.52,6.0,18.438,194.958
2013-03-13,3.761,25.7,184.417,18.25,23.52,35.583,12.062,16.208,202.667
2013-03-14,2.092,8.842,185.833,3.042,5.75,7.125,1.375,5.854,188.875
2013-03-15,2.856,24.725,187.75,4.542,10.958,13.479,2.52,21.062,192.292
2013-03-16,3.875,38.675,188.375,5.167,7.812,9.354,1.542,30.792,193.542
2013-03-17,5.358,48.623,188.522,9.826,15.708,19.104,3.396,41.77,198.348
2013-03-18,8.292,65.483,187.667,29.458,34.28,50.112,15.832,55.896,217.125
2013-03-19,5.375,67.317,190.667,15.25,21.52,26.666,5.146,55.068,205.917
2013-03-20,4.398,39.142,186.5,14.75,19.292,25.416,6.125,27.625,201.25
2013-03-21,1.883,9.65,187.708,2.125,4.542,5.604,1.062,5.25,189.833
2013-03-22,2.304,13.5,189.0,4.375,9.73,12.458,2.73,9.479,193.375
2013-03-23,5.158,28.992,189.667,6.125,15.062,18.354,3.292,24.938,195.792
2013-03-24,6.239,34.079,188.125,8.333,22.854,28.584,5.729,28.458,196.458
2013-03-25,8.143,34.49,185.083,10.333,22.646,28.271,5.625,26.48,195.417
2013-03-26,3.417,60.75,184.417,17.667,24.729,33.958,9.229,37.104,202.083
2013-03-27,2.988,23.533,183.739,8.435,16.542,21.104,4.562,11.604,192.174
2013-03-28,3.833,29.783,186.833,10.958,18.167,23.375,5.208,21.5,197.792
2013-03-29,6.138,37.717,,,19.52,26.98,7.458,29.25,
2013-03-30,3.725,30.133,184.0,6.308,14.583,17.792,3.208,21.542,190.308
2013-03-31,2.883,20.15,187.292,5.208,11.27,13.73,2.458,14.354,192.5
2013-04-01,4.383,19.981,189.091,9.182,17.083,20.938,3.854,20.304,198.273
2013-04-02,5.442,40.058,188.292,24.625,39.354,55.562,16.208,45.125,212.917
2013-04-03,3.125,23.792,186.625,6.833,13.312,16.146,2.833,21.646,193.458
2013-04-04,5.317,26.858,186.958,12.083,23.688,29.812,6.125,27.396,199.042
2013-04-05,8.317,44.7,187.292,14.75,28.084,36.438,8.354,40.771,202.042
2013-04-06,2.848,16.233,179.167,7.833,8.146,9.979,1.834,8.98,187.0
2013-04-07,2.067,7.908,184.542,3.042,4.375,5.604,1.229,3.104,187.583
2013-04-08,3.815,16.575,186.5,5.792,13.354,16.542,3.188,13.854,192.292
2013-04-09,4.588,21.57,185.333,7.333,12.875,16.25,3.375,21.229,192.667
2013-04-10,3.892,17.367,187.458,5.458,7.896,9.688,1.792,13.667,192.917
2013-04-11,4.4,20.839,187.85,5.0,9.312,11.294,1.981,19.644,192.85
2013-04-12,5.183,19.942,187.333,5.875,8.062,9.854,1.792,17.25,193.208
2013-04-13,4.238,20.392,186.75,4.375,12.25,15.562,3.312,17.958,191.125
2013-04-14,5.175,30.925,186.125,7.875,12.25,15.125,2.875,29.584,194.0
2013-04-15,4.533,24.909,182.75,7.708,15.981,19.818,3.837,23.917,190.458
2013-04-16,8.4,33.875,183.875,14.667,25.042,33.834,8.792,29.188,198.542
2013-04-17,6.567,45.222,181.75,18.083,26.108,35.606,9.498,39.364,199.833
2013-04-18,5.042,33.908,182.5,11.227,19.042,25.542,6.5,30.812,193.727
2013-04-19,3.967,17.992,187.833,3.958,7.146,8.75,1.604,17.761,191.792
2013-04-20,2.714,15.908,189.292,5.208,10.479,12.416,1.938,15.604,194.5
2013-04-21,2.075,8.492,188.75,2.375,7.417,8.917,1.5,4.875,191.125
2013-04-22,3.053,14.169,191.042,4.667,16.896,21.021,4.125,15.792,195.708
2013-04-23,4.986,26.445,190.208,10.5,22.375,27.708,5.333,24.48,200.708
2013-04-24,2.725,36.75,188.917,17.458,28.771,36.062,7.292,30.042,206.375
2013-04-25,3.983,26.158,188.333,9.417,18.75,23.562,4.812,18.958,197.75
2013-04-26,4.142,26.667,188.333,9.458,9.666,11.479,1.812,22.792,197.792
2013-04-27,4.448,23.875,188.917,7.708,14.166,16.875,2.708,18.875,196.625
2013-04-28,4.483,24.408,189.875,4.917,9.729,11.708,1.979,20.666,194.792
2013-04-29,5.35,35.458,188.958,6.667,11.0,13.417,2.417,30.521,195.625
2013-04-30,3.436,25.333,185.778,12.333,15.435,18.612,3.176,22.02,198.111
2013-05-01,3.042,19.392,185.5,9.042,9.804,13.562,3.758,11.833,194.542
2013-05-02,3.025,9.092,185.792,6.458,9.542,12.521,2.979,3.978,192.25
2013-05-03,3.825,16.308,186.917,6.875,11.229,14.542,3.312,15.0,193.792
2013-05-04,4.182,28.992,187.583,6.792,10.167,12.896,2.729,27.479,194.375
2013-05-05,4.725,25.625,187.458,6.667,12.23,15.25,3.021,26.542,194.125
2013-05-06,5.733,27.334,186.091,7.864,12.792,15.334,2.542,26.375,193.955
2013-05-07,4.592,21.333,185.583,7.375,10.666,13.021,2.354,17.042,192.958
2013-05-08,4.75,15.6,185.333,11.042,20.438,26.833,6.396,11.688,196.375
2013-05-09,9.017,24.767,184.583,14.5,30.604,40.084,9.479,24.375,199.083
2013-05-10,5.092,40.925,182.458,16.333,26.188,32.166,5.98,37.938,198.792
2013-05-11,3.054,52.508,182.917,18.375,20.084,28.584,8.5,48.667,201.292
2013-05-12,5.583,29.45,184.542,9.792,18.042,22.812,4.771,26.75,194.333
2013-05-13,6.867,27.325,183.375,13.208,21.521,26.646,5.125,25.792,196.583
2013-05-14,8.579,38.55,183.458,17.75,23.998,31.424,7.427,31.046,201.208
2013-05-15,6.575,28.037,180.958,10.417,16.292,20.042,3.75,23.354,191.375
2013-05-16,5.833,28.525,182.792,11.25,12.271,15.896,3.625,26.292,194.042
2013-05-17,4.625,21.083,184.826,9.13,13.646,16.584,2.938,15.729,193.957
2013-05-18,5.878,25.917,185.083,10.042,14.395,18.333,3.938,19.75,195.125
2013-05-19,3.708,20.533,180.292,6.375,6.958,8.458,1.5,11.5,186.667
2013-05-20,4.764,32.625,183.25,12.875,18.104,24.166,6.062,28.52,196.125
2013-05-21,6.657,50.158,186.739,12.609,18.104,21.916,3.812,41.479,199.348
2013-05-22,7.875,44.558,188.083,13.542,22.729,27.625,4.896,38.312,201.625
2013-05-23,8.771,41.865,188.208,12.958,23.625,28.125,4.5,34.771,201.167
2013-05-24,8.242,32.472,187.333,13.25,19.292,23.167,3.875,27.188,200.583
2013-05-25,7.413,32.858,187.0,9.958,14.125,17.208,3.084,25.479,196.958
2013-05-26,5.433,22.333,186.0,4.625,5.229,7.146,1.916,15.0,190.625
2013-05-27,3.858,17.567,184.375,3.5,2.666,3.812,1.146,9.229,187.875
2013-05-28,3.117,12.53,182.125,4.208,3.182,5.046,1.864,2.809,186.333
2013-05-29,4.708,26.967,182.261,15.478,16.104,23.334,7.23,19.304,197.739
2013-05-30,5.05,45.458,187.625,14.333,15.021,19.604,4.583,42.812,201.958
2013-05-31,6.383,38.05,188.292,15.417,15.812,21.52,5.708,28.334,203.708
2013-06-01,5.417,42.158,186.875,15.333,15.896,21.021,5.125,29.292,202.208
2013-06-02,2.558,18.259,184.042,6.458,6.25,8.354,2.104,7.834,190.5
2013-06-03,3.807,34.206,185.391,18.739,13.021,17.416,4.396,24.688,204.13
2013-06-04,5.596,28.712,184.333,11.917,15.48,21.854,6.375,22.042,196.25
2013-06-05,5.325,31.842,185.208,15.5,14.708,19.688,4.979,27.917,200.708
2013-06-06,5.983,47.192,185.875,16.75,16.25,21.646,5.396,38.646,202.625
2013-06-07,7.067,39.658,186.042,15.042,17.334,23.562,6.23,34.25,201.083
2013-06-08,7.474,32.608,185.25,12.0,12.917,17.396,4.48,29.479,197.25
2013-06-09,4.333,27.117,183.125,7.417,5.542,7.646,2.104,19.5,190.542
2013-06-10,4.183,19.517,182.826,8.565,6.25,9.0,2.75,8.938,191.391
2013-06-11,5.156,23.625,182.667,14.208,10.864,14.863,4.0,15.863,196.875
2013-06-12,7.317,28.242,181.75,15.333,16.604,22.625,6.021,21.042,197.083
2013-06-13,8.308,27.108,179.214,16.857,17.979,23.166,5.188,24.896,196.071
2013-06-14,8.745,30.194,179.667,17.875,16.729,21.542,4.812,31.458,197.542
2013-06-15,5.315,27.582,177.75,13.25,13.375,16.979,3.604,19.104,191.0
2013-06-16,4.925,18.541,177.542,10.042,11.354,15.208,3.854,14.208,187.583
2013-06-17,5.928,20.982,176.542,10.208,12.604,17.833,5.229,17.729,186.75
2013-06-18,6.344,23.417,176.062,9.688,9.875,12.979,3.104,18.542,185.75
2013-06-19,4.759,28.658,174.8,16.2,12.312,19.854,7.542,15.229,191.0
2013-06-20,2.483,16.192,183.542,10.958,10.396,13.396,3.0,7.042,194.5
2013-06-21,2.633,13.508,185.542,8.875,7.958,10.083,2.125,6.544,194.417
2013-06-22,4.721,23.4,187.25,12.792,13.188,17.396,4.208,17.562,200.042
2013-06-23,4.292,27.692,186.042,11.958,11.292,15.021,3.729,19.125,198.0
2013-06-24,3.158,28.142,186.375,9.917,9.93,13.605,3.676,19.938,196.292
2013-06-25,4.629,43.992,189.417,16.458,15.922,22.044,6.121,30.823,205.875
2013-06-26,2.617,15.842,186.083,15.875,15.334,19.479,4.146,7.042,201.958
2013-06-27,4.325,16.817,186.455,11.864,13.479,17.02,3.542,13.875,198.318
2013-06-28,4.208,36.079,188.75,15.875,16.062,21.458,5.396,21.73,204.625
2013-06-29,4.36,26.008,186.583,10.0,9.646,12.521,2.875,17.688,196.583
2013-06-30,3.733,19.217,185.0,6.25,5.396,7.479,2.083,9.208,191.25
2013-07-01,4.934,21.005,185.435,9.0,10.042,14.062,4.021,12.833,194.435
2013-07-02,4.262,14.745,182.583,7.25,6.166,8.604,2.438,8.666,189.833
2013-07-03,3.592,12.583,177.25,5.875,6.125,8.542,2.416,6.212,183.125
2013-07-04,3.45,24.15,176.875,15.083,15.208,20.625,5.417,13.688,191.958
2013-07-05,4.391,22.208,174.25,9.667,7.562,12.938,5.375,13.625,183.917
2013-07-06,4.596,22.15,173.375,4.958,5.458,8.271,2.812,12.458,178.333
2013-07-07,4.967,26.995,176.542,10.708,11.104,17.896,6.792,16.438,187.25
2013-07-08,6.425,31.942,175.292,9.167,9.625,14.916,5.292,21.771,184.458
2013-07-09,7.508,35.192,177.0,11.208,13.774,22.695,8.92,27.159,188.208
2013-07-10,7.442,33.917,177.909,12.773,13.419,19.78,6.362,27.417,190.682
2013-07-11,7.55,35.741,177.292,12.125,12.292,18.625,6.333,29.75,189.417
2013-07-12,6.817,28.283,176.458,10.792,12.042,19.396,7.354,21.562,187.25
2013-07-13,6.716,26.067,177.125,9.625,10.792,16.875,6.084,18.23,186.75
2013-07-14,5.808,24.708,177.792,9.75,10.167,15.271,5.104,18.458,187.542
2013-07-15,4.975,16.642,178.25,9.333,9.312,14.312,5.0,9.812,187.583
2013-07-16,5.892,21.816,177.667,9.875,8.708,12.916,4.208,16.479,187.542
2013-07-17,7.842,37.675,177.458,11.333,12.229,17.125,4.896,32.938,188.792
2013-07-18,6.608,25.275,177.278,11.833,10.438,14.062,3.625,20.77,189.111
2013-07-19,5.917,19.71,180.917,10.875,10.75,14.292,3.542,17.396,191.792
2013-07-20,7.214,26.125,183.875,14.0,13.605,17.896,4.292,22.312,197.875
2013-07-21,6.842,28.99,181.292,10.167,7.792,10.062,2.27,25.167,191.458
2013-07-22,8.117,44.396,178.217,12.348,13.312,17.5,4.188,37.208,190.565
2013-07-23,7.217,23.408,177.25,13.167,14.864,20.091,5.228,22.591,190.417
2013-07-24,7.275,20.917,175.75,11.333,12.312,16.834,4.521,15.75,187.083
2013-07-25,7.592,32.1,181.542,13.125,13.688,17.938,4.25,28.084,194.667
2013-07-26,7.317,43.392,185.792,13.125,11.916,14.855,2.938,34.333,198.917
2013-07-27,6.411,48.775,185.167,12.958,13.146,16.52,3.375,39.229,198.125
2013-07-28,4.325,32.5,181.833,12.0,9.979,12.875,2.896,24.812,193.833
2013-07-29,6.175,34.7,179.208,14.792,14.854,22.875,8.02,26.854,194.0
2013-07-30,5.616,43.795,180.458,15.583,13.625,17.042,3.416,32.646,196.042
2013-07-31,6.189,39.077,178.333,13.833,13.833,18.021,4.188,29.23,192.167
2013-08-01,6.2,32.092,176.208,12.542,11.25,14.729,3.479,22.354,188.75
2013-08-02,4.392,34.383,179.5,14.125,12.666,16.333,3.666,23.292,193.625
2013-08-03,5.06,36.175,183.667,12.167,12.521,16.292,3.771,28.479,195.833
2013-08-04,4.717,24.842,174.958,9.292,9.166,12.334,3.166,15.604,184.25
2013-08-05,4.242,23.083,174.917,9.333,10.125,14.188,4.062,15.584,184.25
2013-08-06,6.015,37.39,182.217,12.087,14.609,19.609,5.0,26.796,194.304
2013-08-07,7.142,43.642,182.167,13.125,17.771,23.688,5.917,32.52,195.292
2013-08-08,7.258,49.517,180.375,12.708,14.77,18.542,3.77,39.75,193.083
2013-08-09,8.192,50.192,181.917,13.167,16.708,20.834,4.125,41.792,195.083
2013-08-10,8.629,58.683,185.625,13.25,14.125,17.167,3.042,48.458,198.875
2013-08-11,8.383,56.883,186.611,11.778,12.042,14.666,2.625,48.771,198.389
2013-08-12,7.778,48.163,184.917,12.208,11.396,14.021,2.625,41.146,197.125
2013-08-13,9.458,39.44,183.045,12.682,15.625,19.271,3.646,31.542,195.727
2013-08-14,8.617,46.658,183.417,11.375,13.604,16.834,3.23,38.812,194.792
2013-08-15,6.633,41.397,182.25,8.375,5.188,6.666,1.479,37.5,190.625
2013-08-16,5.475,37.879,180.583,7.667,3.98,5.229,1.25,37.292,188.25
2013-08-17,5.815,33.867,181.375,9.083,6.208,8.188,1.98,33.25,190.458
2013-08-18,5.642,23.742,178.792,7.542,8.125,10.895,2.771,21.312,186.333
2013-08-19,5.65,22.92,178.583,7.958,8.354,11.25,2.896,15.625,186.542
2013-08-20,6.058,18.125,177.435,8.391,8.722,13.117,4.396,10.348,185.826
2013-08-21,6.108,20.142,174.458,9.208,11.292,16.646,5.354,10.292,183.667
2013-08-22,5.658,20.583,175.083,9.292,10.438,16.292,5.854,10.812,184.375
2013-08-23,6.075,20.967,175.958,11.042,12.375,20.5,8.125,14.896,187.0
2013-08-24,3.441,14.334,176.583,9.0,10.166,15.375,5.208,7.812,185.583
2013-08-25,2.333,15.025,177.75,6.25,6.458,9.188,2.729,7.104,184.0
2013-08-26,2.574,15.521,185.696,7.522,9.021,12.542,3.52,9.292,193.217
2013-08-27,4.931,17.54,187.917,9.708,12.292,16.834,4.542,14.083,197.625
2013-08-28,6.5,23.8,189.458,10.583,11.729,15.25,3.52,24.354,200.042
2013-08-29,7.05,34.724,186.875,11.75,12.708,16.521,3.812,31.312,198.625
2013-08-30,5.083,26.175,178.25,11.792,9.666,13.812,4.146,16.771,190.042
2013-08-31,5.06,26.717,177.833,11.125,10.304,14.732,4.428,15.958,188.958
2013-09-01,2.675,18.375,190.25,10.542,8.896,13.958,5.062,12.5,200.792
2013-09-02,2.792,19.383,183.5,10.958,13.625,19.917,6.292,11.166,194.458
2013-09-03,2.442,15.457,179.833,10.458,9.588,16.182,6.593,6.25,190.292
2013-09-04,2.092,8.375,184.542,6.875,8.986,12.797,3.812,4.015,191.417
2013-09-05,3.326,12.37,185.118,10.765,12.346,18.142,5.796,10.08,195.882
2013-09-06,4.4,18.892,185.542,10.083,10.312,14.646,4.333,14.312,195.625
2013-09-07,3.731,22.6,187.125,11.125,9.062,13.166,4.104,15.896,198.25
2013-09-08,3.358,19.708,184.625,10.417,7.208,10.416,3.208,14.104,195.042
2013-09-09,3.817,16.377,186.0,10.125,8.542,12.229,3.688,11.083,196.125
2013-09-10,5.289,31.318,186.714,11.286,11.584,16.458,4.875,24.146,198.0
2013-09-11,6.267,43.783,187.8,14.1,14.292,20.062,5.771,32.604,201.9
2013-09-12,6.133,53.983,185.455,12.5,15.0,21.917,6.916,38.542,197.955
2013-09-13,6.283,55.754,184.292,11.042,12.792,18.188,5.396,42.208,195.333
2013-09-14,5.871,62.9,184.292,11.708,9.562,13.396,3.834,44.875,196.0
2013-09-15,2.65,10.642,176.292,6.083,5.812,8.688,2.875,5.5,182.375
2013-09-16,4.183,11.325,177.636,4.727,4.167,6.625,2.458,7.271,182.364
2013-09-17,5.341,13.9,184.889,7.444,9.289,13.165,3.876,8.886,192.333
2013-09-18,6.117,20.208,184.538,7.769,12.08,17.888,5.808,15.834,192.308
2013-09-19,5.483,22.175,,,10.02,15.312,5.292,18.979,
2013-09-20,6.533,31.0,182.0,42.667,11.396,17.75,6.354,24.438,224.667
2013-09-21,6.462,39.75,183.5,35.333,12.917,19.458,6.542,29.708,218.833
2013-09-22,5.792,40.55,183.625,24.458,8.25,13.334,5.084,31.021,208.083
2013-09-23,5.958,32.792,182.042,17.875,8.25,13.25,5.0,28.708,199.917
2013-09-24,6.702,35.328,180.25,15.125,10.333,15.938,5.604,26.854,195.375
2013-09-25,6.783,30.75,179.042,13.625,11.625,18.542,6.916,24.021,192.667
2013-09-26,4.158,8.767,182.333,8.381,7.688,12.938,5.25,5.521,190.714
2013-09-27,4.734,10.433,187.458,7.083,7.229,11.729,4.5,7.438,194.542
2013-09-28,3.767,13.925,186.167,6.292,4.75,8.188,3.438,8.916,192.458
2013-09-29,3.325,11.317,184.25,5.25,1.667,3.77,2.104,6.875,189.5
2013-09-30,4.675,16.075,184.091,8.182,7.208,11.604,4.396,12.438,192.273
2013-10-01,6.877,33.05,183.958,13.333,15.6,22.911,7.311,26.619,197.292
2013-10-02,6.583,23.833,181.708,12.0,12.992,19.53,6.538,19.73,193.708
2013-10-03,5.025,19.6,183.917,11.0,10.375,14.438,4.062,16.584,194.917
2013-10-04,3.975,18.408,185.875,8.583,8.292,11.812,3.521,13.354,194.458
2013-10-05,2.643,13.509,184.625,12.833,11.25,15.562,4.312,9.229,197.458
2013-10-06,3.491,19.158,183.667,9.083,7.562,10.854,3.292,11.771,192.75
2013-10-07,3.98,14.465,180.545,7.682,6.458,9.917,3.458,9.542,188.227
2013-10-08,3.28,9.029,179.708,4.958,3.166,5.084,1.917,4.875,184.667
2013-10-09,3.7,11.958,178.792,8.75,8.312,12.042,3.729,7.354,187.542
2013-10-10,5.083,25.3,181.5,16.083,14.98,21.396,6.417,19.688,197.583
2013-10-11,4.292,37.167,179.042,14.25,13.042,18.938,5.896,18.958,193.292
2013-10-12,4.438,27.092,186.292,8.25,6.375,9.375,3.0,22.542,194.542
2013-10-13,4.208,15.033,187.375,5.25,5.042,7.312,2.271,9.812,192.625
2013-10-14,4.142,18.467,186.75,6.125,8.854,12.688,3.833,15.792,192.875
2013-10-15,2.852,19.266,184.0,9.917,12.862,18.468,5.606,15.153,193.917
2013-10-16,3.15,6.675,184.826,3.087,2.926,4.52,1.593,3.938,187.913
2013-10-17,3.817,9.533,188.667,4.917,7.958,12.104,4.146,6.63,193.583
2013-10-18,2.933,12.408,188.208,6.333,9.958,14.812,4.854,9.604,194.542
2013-10-19,2.075,8.083,185.708,6.0,8.416,12.542,4.125,4.958,191.708
2013-10-20,2.025,11.167,186.583,8.125,9.396,13.583,4.188,7.104,194.708
2013-10-21,2.956,8.98,184.083,6.875,11.562,17.854,6.292,7.125,190.958
2013-10-22,3.288,14.792,184.696,6.609,8.834,14.292,5.458,10.604,191.304
2013-10-23,2.208,8.492,183.875,7.833,8.104,12.396,4.292,4.146,191.708
2013-10-24,1.975,10.158,183.125,13.333,12.417,18.458,6.042,5.708,196.458
2013-10-25,1.842,6.5,181.75,8.625,14.312,20.188,5.875,5.312,190.375
2013-10-26,3.299,15.325,186.792,4.5,5.562,8.771,3.208,11.771,191.292
2013-10-27,3.267,17.825,187.417,3.167,7.021,10.688,3.666,15.542,190.583
2013-10-28,3.0,17.9,188.125,4.917,8.021,12.062,4.042,16.979,193.042
2013-10-29,4.16,24.483,186.182,6.091,14.464,22.516,8.051,21.25,192.273
2013-10-30,5.258,29.117,185.333,6.625,14.792,20.334,5.542,25.604,191.958
2013-10-31,5.158,36.15,188.875,7.25,13.764,18.491,4.728,33.25,196.125
2013-11-01,4.092,33.775,189.25,7.458,13.354,18.208,4.854,32.125,196.708
2013-11-02,4.265,42.083,188.333,11.083,16.792,22.792,6.0,40.729,199.417
2013-11-03,4.692,71.317,188.792,15.083,20.166,30.812,10.646,50.48,203.875
2013-11-04,3.767,18.291,188.167,7.708,8.0,11.084,3.084,16.312,195.875
2013-11-05,4.384,27.383,189.917,7.25,12.875,17.875,5.0,25.084,197.167
2013-11-06,4.425,30.55,187.875,9.375,17.875,25.062,7.188,25.604,197.25
2013-11-07,4.617,30.933,186.818,8.773,13.146,18.5,5.354,26.042,195.591
2013-11-08,5.883,32.042,190.833,7.917,14.042,18.458,4.416,29.521,198.75
2013-11-09,4.062,25.045,189.875,10.375,13.054,17.31,4.256,23.256,200.25
2013-11-10,3.942,23.508,185.25,4.625,5.938,8.25,2.312,17.334,189.875
2013-11-11,3.017,7.483,186.375,4.583,5.896,8.333,2.438,5.396,190.958
2013-11-12,3.195,8.975,187.917,5.917,8.068,13.636,5.568,6.167,193.833
2013-11-13,2.817,5.25,189.625,4.875,8.708,20.584,11.875,3.896,194.5
2013-11-14,3.117,10.758,187.952,4.0,9.542,20.354,10.812,7.521,191.952
2013-11-15,2.725,11.206,184.375,5.542,14.292,27.25,12.958,8.438,189.917
2013-11-16,3.746,20.625,184.917,5.25,12.833,25.542,12.708,18.354,190.167
2013-11-17,4.783,31.159,185.417,4.125,8.188,16.854,8.666,25.667,189.542
2013-11-18,3.044,8.259,185.609,2.87,6.938,14.229,7.292,5.375,188.478
2013-11-19,2.631,9.265,188.25,2.583,5.958,12.916,6.958,6.479,190.833
2013-11-20,3.1,10.983,188.458,4.292,8.333,16.23,7.896,8.604,192.75
