date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CO_mean
2011-03-29,5.264,5.986,0.722,20.208,0.916,21.778,3.667
2011-03-30,5.615,6.281,0.666,19.583,1.174,25.397,3.348
2011-03-31,3.222,3.986,0.764,10.792,0.875,13.792,2.875
2011-04-01,4.791,5.252,0.46,,1.212,16.417,3.417
2011-04-02,2.222,2.694,0.472,,1.167,16.194,2.25
2011-04-03,1.982,2.5,0.517,,0.979,9.972,2.292
2011-04-04,3.066,3.625,0.559,,0.562,8.611,2.826
2011-04-05,5.181,6.5,1.32,,0.812,16.735,3.042
2011-04-06,5.264,6.917,1.653,,0.792,18.667,3.583
2011-04-07,4.898,6.152,1.253,,0.913,18.451,2.87
2011-04-08,18.333,20.744,2.41,,0.857,16.207,5.154
2011-04-09,8.518,9.704,1.186,,0.5,13.333,4.25
2011-04-10,4.972,5.542,0.569,,0.521,16.972,3.208
2011-04-11,5.816,6.527,0.711,,0.708,25.847,3.435
2011-04-12,3.743,4.293,0.551,,0.542,17.347,2.542
2011-04-13,5.083,5.5,0.417,,0.834,49.459,3.583
2011-04-14,6.319,6.792,0.472,,0.792,40.25,3.958
2011-04-15,6.029,6.362,0.333,,1.563,40.047,3.792
2011-04-16,4.917,5.472,0.556,,0.771,18.778,3.167
2011-04-17,3.195,3.611,0.417,,0.875,13.333,2.542
2011-04-18,4.831,5.537,0.706,,0.708,14.722,2.609
2011-04-19,3.319,3.722,0.403,,0.81,8.264,2.333
2011-04-20,3.528,4.125,0.597,,1.104,7.375,2.542
2011-04-21,5.636,6.46,0.824,,1.166,11.264,2.708
2011-04-22,4.76,5.416,0.656,,1.696,14.917,2.625
2011-04-23,4.236,4.833,0.597,,1.48,14.208,2.417
2011-04-24,2.357,2.677,0.319,,1.188,15.861,2.625
2011-04-25,4.303,4.738,0.436,,1.229,24.069,3.13
2011-04-26,4.083,4.458,0.375,,1.729,32.403,3.375
2011-04-27,6.118,6.567,0.449,,1.104,19.042,3.083
2011-04-28,3.222,3.722,0.5,,1.084,15.458,2.875
2011-04-29,2.586,3.075,0.489,,1.217,14.055,2.542
2011-04-30,4.429,4.836,0.407,,1.354,23.055,3.167
2011-05-01,3.472,4.083,0.611,,1.416,31.195,3.0
2011-05-02,2.918,3.454,0.536,,1.0,16.194,2.783
2011-05-03,4.348,4.901,0.553,,1.375,16.861,4.042
2011-05-04,4.194,4.764,0.569,,1.23,23.875,3.25
2011-05-05,3.389,3.931,0.542,,1.334,13.028,2.667
2011-05-06,4.899,5.652,0.753,,1.609,18.319,2.708
2011-05-07,4.375,4.833,0.459,,1.667,21.375,2.792
2011-05-08,2.361,2.708,0.347,,1.25,17.778,2.708
2011-05-09,5.184,5.789,0.605,,1.5,17.208,3.435
2011-05-10,4.709,5.25,0.542,,1.396,15.736,3.583
2011-05-11,6.18,6.903,0.722,,1.479,21.236,3.958
2011-05-12,4.042,4.693,0.65,,1.958,20.084,2.75
2011-05-13,2.931,3.417,0.485,,1.304,20.222,2.667
2011-05-14,3.375,3.889,0.514,,1.334,51.416,3.0
2011-05-15,2.66,3.223,0.563,,1.458,9.625,2.0
2011-05-16,4.251,4.642,0.391,,1.979,28.972,2.87
2011-05-17,4.472,5.194,0.722,,1.792,16.556,2.542
2011-05-18,4.729,5.278,0.549,,1.688,14.958,2.417
2011-05-19,4.458,4.792,0.333,,2.375,25.417,2.792
2011-05-20,5.452,5.938,0.486,,2.348,39.861,3.667
2011-05-21,4.861,5.369,0.509,,1.5,23.639,3.125
2011-05-22,3.43,3.847,0.417,,1.458,13.722,2.458
2011-05-23,3.9,4.518,0.617,,1.562,11.542,2.261
2011-05-24,3.972,4.649,0.677,,1.98,15.167,2.167
2011-05-25,3.958,4.569,0.611,,2.021,15.361,2.208
2011-05-26,4.403,5.111,0.709,,1.875,14.528,2.5
2011-05-27,6.029,6.594,0.565,,2.696,23.805,2.708
2011-05-28,4.125,4.625,0.5,,1.916,18.074,2.333
2011-05-29,2.472,2.917,0.444,,1.812,11.833,2.208
2011-05-30,2.2,2.6,0.4,,1.354,7.0,2.043
2011-05-31,2.139,2.472,0.333,,2.042,22.033,2.0
2011-06-01,4.153,4.75,0.597,,2.334,19.472,2.292
2011-06-02,5.23,5.983,0.753,,2.166,21.458,2.458
2011-06-03,4.722,5.459,0.737,,1.522,10.667,2.875
2011-06-04,3.806,4.542,0.736,,1.688,30.042,2.958
2011-06-05,3.642,4.048,0.406,,1.875,48.5,3.625
2011-06-06,4.105,4.495,0.39,,1.834,30.847,3.391
2011-06-07,5.305,5.722,0.417,,1.958,28.362,3.167
2011-06-08,6.077,6.467,0.39,,2.125,25.458,3.083
2011-06-09,4.805,5.139,0.333,,1.792,27.861,3.042
2011-06-10,6.089,6.7,0.611,,1.5,40.542,3.667
2011-06-11,4.208,4.655,0.447,,1.562,40.236,3.792
2011-06-12,2.861,3.18,0.319,,1.5,25.722,3.0
2011-06-13,4.419,4.839,0.419,,1.792,22.75,2.826
2011-06-14,3.717,4.33,0.612,,1.688,9.889,2.5
2011-06-15,3.736,4.736,1.0,,1.708,8.042,2.375
2011-06-16,4.0,4.639,0.639,,1.584,10.403,2.458
2011-06-17,5.013,5.539,0.526,,1.826,17.444,2.5
2011-06-18,5.389,6.139,0.75,,1.771,15.903,2.708
2011-06-19,3.361,3.68,0.32,,1.5,13.792,2.208
2011-06-20,5.142,5.636,0.494,,1.5,16.181,2.391
2011-06-21,5.097,5.542,0.445,,1.688,19.222,2.583
2011-06-22,3.667,4.125,0.458,,1.479,31.056,2.5
2011-06-23,5.239,6.595,1.356,,1.542,15.931,2.417
2011-06-24,3.406,4.015,0.609,,1.478,20.014,1.958
2011-06-25,2.597,3.083,0.486,,1.479,12.431,1.833
2011-06-26,2.939,3.511,0.572,,1.458,11.667,1.875
2011-06-27,3.75,4.292,0.542,,1.354,14.111,2.217
2011-06-28,3.778,4.319,0.542,,1.375,43.236,2.542
2011-06-29,3.658,4.219,0.561,,1.312,27.236,2.417
2011-06-30,4.847,6.083,1.236,,1.271,15.542,1.875
2011-07-01,4.625,5.461,0.836,,1.37,20.041,2.333
2011-07-02,4.767,5.674,0.908,,1.542,18.584,2.208
2011-07-03,3.847,4.695,0.847,,1.479,23.055,2.208
2011-07-04,2.917,3.292,0.375,,1.292,29.916,2.261
2011-07-05,3.689,4.157,0.467,,1.25,23.472,2.458
2011-07-06,4.014,4.444,0.431,,1.312,19.5,2.792
2011-07-07,4.465,5.056,0.591,,1.438,22.387,2.625
2011-07-08,3.508,4.122,0.614,,1.196,16.903,1.917
2011-07-09,3.569,4.653,1.083,,1.271,19.069,2.375
2011-07-10,3.083,3.667,0.583,,1.229,15.264,1.75
2011-07-11,4.772,5.836,1.064,,1.6,15.264,1.957
2011-07-12,4.208,5.139,0.931,,1.125,22.653,1.917
2011-07-13,4.444,5.181,0.736,,1.0,23.611,2.083
2011-07-14,4.01,5.018,1.008,,1.0,22.652,1.917
2011-07-15,4.281,5.678,1.397,,1.0,14.222,1.792
2011-07-16,3.236,4.431,1.194,,1.0,18.472,1.833
2011-07-17,2.886,3.581,0.695,,1.0,18.125,1.625
2011-07-18,3.361,4.319,0.958,,1.0,14.194,1.913
2011-07-19,3.861,4.639,0.778,,1.0,25.722,2.25
2011-07-20,1.898,2.259,0.361,,1.0,20.583,1.667
2011-07-21,2.389,2.778,0.389,,1.0,17.286,1.875
2011-07-22,4.036,4.79,0.755,,1.334,14.386,2.522
2011-07-23,4.213,4.909,0.696,,1.271,17.667,2.708
2011-07-24,2.736,3.347,0.611,,1.104,12.625,2.542
2011-07-25,3.833,5.028,1.194,,1.042,18.958,2.043
2011-07-26,4.952,5.779,0.827,,1.125,19.514,2.292
2011-07-27,4.917,5.875,0.958,,1.021,23.764,2.625
2011-07-28,4.931,6.139,1.208,,1.0,15.347,2.792
2011-07-29,5.385,6.744,1.359,,1.065,13.847,2.542
2011-07-30,3.208,3.931,0.722,,1.0,17.042,2.083
2011-07-31,1.611,1.958,0.347,,1.0,15.75,1.833
2011-08-01,3.33,4.116,0.787,,1.0,13.903,2.13
2011-08-02,3.708,4.486,0.778,,1.042,16.93,2.292
2011-08-03,4.361,5.181,0.819,,1.208,19.042,2.583
2011-08-04,4.558,5.172,0.614,,1.125,24.889,2.292
2011-08-05,4.148,4.958,0.81,,1.196,21.056,2.083
2011-08-06,5.139,6.264,1.125,,1.48,27.208,2.333
2011-08-07,3.606,4.495,0.889,,1.125,22.736,1.958
2011-08-08,5.287,6.389,1.101,,1.604,26.782,2.087
2011-08-09,4.042,5.333,1.292,,1.062,19.097,2.0
2011-08-10,3.665,4.746,1.081,,1.084,25.917,1.583
2011-08-11,2.834,3.459,0.625,,1.0,42.139,1.917
2011-08-12,3.534,4.111,0.576,,0.928,52.931,2.25
2011-08-13,4.37,5.324,0.954,,0.792,37.208,2.333
2011-08-14,3.562,4.292,0.729,,0.812,26.514,1.125
2011-08-15,2.542,3.325,0.784,,0.916,23.917,2.478
2011-08-16,2.295,2.715,0.419,,0.812,37.639,2.75
2011-08-17,3.861,4.861,1.0,,0.729,35.806,3.542
2011-08-18,5.444,6.583,1.139,,0.688,11.097,3.542
2011-08-19,4.609,6.106,1.496,,0.674,16.347,3.5
2011-08-20,3.819,4.916,1.097,,1.042,15.181,3.917
2011-08-21,2.347,2.833,0.486,,0.916,15.708,3.542
2011-08-22,2.613,3.068,0.455,,0.834,7.458,1.636
2011-08-23,4.556,5.347,0.792,,0.646,8.083,2.208
2011-08-24,4.069,4.958,0.889,,0.729,9.847,1.917
2011-08-25,4.737,6.242,1.505,,0.666,10.611,2.125
2011-08-26,3.666,4.689,1.023,,0.739,12.333,1.75
2011-08-27,2.917,3.708,0.792,,0.75,14.236,1.875
2011-08-28,3.197,3.858,0.661,,1.021,17.083,2.208
2011-08-29,4.069,4.861,0.792,,0.938,20.403,2.391
2011-08-30,4.306,5.055,0.75,,0.896,24.917,2.333
2011-08-31,3.634,4.594,0.96,,0.896,22.597,1.792
2011-09-01,3.083,5.32,2.236,,0.75,14.403,1.542
2011-09-02,2.797,4.85,2.054,,0.935,8.764,1.208
2011-09-03,2.672,3.54,0.869,,0.834,13.417,1.25
2011-09-04,1.069,1.417,0.347,,0.896,14.014,1.0
2011-09-05,3.375,3.986,0.611,,0.854,15.264,1.913
2011-09-06,3.64,4.367,0.727,,0.666,12.847,1.917
2011-09-07,2.417,2.806,0.389,,0.75,12.734,2.083
2011-09-08,3.972,4.472,0.5,,0.854,20.333,2.792
2011-09-09,4.773,5.414,0.641,,0.848,24.056,2.708
2011-09-10,6.708,7.945,1.236,,0.979,16.181,3.208
2011-09-11,2.111,2.528,0.417,,0.729,13.0,2.083
2011-09-12,4.9,6.499,1.598,,0.666,13.847,2.478
2011-09-13,5.486,6.264,0.778,,0.708,8.736,2.125
2011-09-14,4.417,5.514,1.097,,0.75,11.056,1.958
2011-09-15,4.45,5.692,1.242,,0.875,17.403,2.208
2011-09-16,4.245,5.28,1.036,,0.978,20.958,2.083
2011-09-17,4.361,5.445,1.083,,0.854,21.861,1.958
2011-09-18,2.486,3.2,0.714,,0.708,9.736,1.25
2011-09-19,2.389,3.111,0.722,,0.666,10.709,1.957
2011-09-20,4.153,4.861,0.708,,0.646,7.319,2.458
2011-09-21,2.308,2.702,0.394,,0.584,4.889,2.125
2011-09-22,3.724,4.692,0.968,,0.688,7.79,2.458
2011-09-23,3.196,4.041,0.845,,0.804,7.389,2.375
2011-09-24,3.821,4.824,1.004,,0.938,6.556,2.5
2011-09-25,2.403,2.986,0.583,,0.896,9.167,2.25
2011-09-26,4.556,5.611,1.056,,1.0,11.667,2.0
2011-09-27,4.798,5.875,1.077,,0.75,14.416,2.083
2011-09-28,4.111,4.75,0.639,,0.979,21.555,2.292
2011-09-29,4.583,5.25,0.667,,1.042,19.722,2.292
2011-09-30,4.478,5.288,0.81,,1.0,16.097,2.25
2011-10-01,2.486,3.167,0.681,,0.75,7.208,1.667
2011-10-02,1.917,2.375,0.458,,0.792,7.486,1.792
2011-10-03,2.88,3.669,0.789,,0.771,8.333,1.87
2011-10-04,4.361,5.514,1.153,,0.708,11.681,2.458
2011-10-05,3.764,4.389,0.625,,0.812,11.903,2.208
2011-10-06,4.7,5.333,0.633,,0.771,12.528,2.583
2011-10-07,3.14,3.729,0.59,,0.826,19.961,2.25
2011-10-08,4.167,4.917,0.75,,0.854,34.028,3.792
2011-10-09,3.345,3.986,0.641,,0.938,26.57,3.542
2011-10-10,3.042,3.542,0.5,,1.188,32.042,3.174
2011-10-11,4.375,5.459,1.083,,0.875,18.417,2.833
2011-10-12,3.459,4.462,1.003,,1.125,19.472,2.583
2011-10-13,5.472,6.472,1.0,,0.938,28.181,3.125
2011-10-14,4.887,5.681,0.794,,1.0,26.208,3.042
2011-10-15,4.49,5.261,0.771,,0.875,17.917,2.958
2011-10-16,2.07,2.445,0.375,,1.042,21.25,2.167
2011-10-17,2.611,3.264,0.653,,0.938,18.333,2.087
2011-10-18,4.394,5.61,1.216,,1.646,11.431,1.792
2011-10-19,5.292,6.833,1.542,,0.958,14.514,2.458
2011-10-20,5.416,7.0,1.583,,0.958,13.847,3.125
2011-10-21,5.949,7.258,1.309,,1.152,13.417,2.826
2011-10-22,2.889,3.472,0.583,,0.916,8.708,1.958
2011-10-23,2.528,3.278,0.75,,0.875,9.278,2.0
2011-10-24,4.603,6.586,1.982,,0.896,10.75,5.174
2011-10-25,2.75,3.403,0.653,,0.896,12.695,1.875
2011-10-26,2.667,3.472,0.805,,0.916,11.667,1.917
2011-10-27,6.259,7.672,1.413,,1.021,21.07,3.083
2011-10-28,5.919,7.441,1.522,,0.869,18.486,2.917
2011-10-29,4.625,5.542,0.917,,0.812,16.903,2.708
2011-10-30,3.596,4.701,1.105,,0.938,15.625,2.708
2011-10-31,3.778,5.083,1.305,,0.938,17.278,2.565
2011-11-01,5.542,7.181,1.639,,1.02,18.667,3.458
2011-11-02,5.211,6.017,0.806,,0.958,14.556,2.75
2011-11-03,4.541,5.597,1.056,,0.958,21.958,3.0
2011-11-04,6.155,8.124,1.969,,0.934,17.931,3.542
2011-11-05,5.803,6.711,0.908,,0.98,21.625,3.125
2011-11-06,4.389,4.93,0.542,,1.042,21.389,2.583
2011-11-07,3.319,4.028,0.708,,0.792,7.263,2.13
2011-11-08,3.333,4.25,0.917,,0.854,10.445,2.083
2011-11-09,3.431,4.917,1.486,,0.792,11.653,2.583
2011-11-10,5.264,6.805,1.542,,0.834,11.0,2.833
2011-11-11,6.715,8.588,1.873,,0.826,10.736,2.708
2011-11-12,6.014,7.667,1.653,,0.875,11.736,2.542
2011-11-13,4.111,4.778,0.667,,1.292,19.528,3.333
2011-11-14,3.62,4.538,0.918,,1.104,20.097,2.696
2011-11-15,2.764,3.611,0.847,,0.896,9.222,2.208
2011-11-16,3.375,4.208,0.833,,0.875,9.403,2.25
2011-11-17,4.095,5.254,1.159,,0.916,10.389,2.625
2011-11-18,5.19,6.314,1.123,,0.956,10.403,2.625
2011-11-19,4.972,5.903,0.931,,0.979,11.458,2.583
2011-11-20,1.735,2.131,0.397,,0.958,9.042,2.25
2011-11-21,1.903,2.514,0.611,,0.958,8.806,2.087
2011-11-22,2.737,3.33,0.593,,1.042,10.111,2.167
2011-11-23,3.606,4.084,0.478,,0.938,8.556,2.083
2011-11-24,2.402,2.944,0.542,,1.084,10.989,2.458
2011-11-25,2.573,3.386,0.813,,1.065,10.93,2.042
2011-11-26,4.505,5.601,1.096,,1.042,10.639,2.458
2011-11-27,3.57,4.097,0.528,,0.896,12.181,2.542
2011-11-28,6.778,8.514,1.736,,0.917,15.472,4.304
2011-11-29,7.184,11.057,3.872,,0.958,25.042,4.458
2011-11-30,3.972,5.306,1.333,,0.771,10.167,2.667
2011-12-01,3.18,4.181,1.0,,0.938,9.167,2.625
2011-12-02,5.365,6.46,1.096,,0.934,9.389,2.375
2011-12-03,3.181,3.681,0.5,,0.896,6.875,2.0
2011-12-04,1.625,2.125,0.5,,0.958,12.347,1.917
2011-12-05,2.731,3.541,0.809,,1.0,13.069,2.217
2011-12-06,5.611,7.195,1.583,,0.938,10.937,3.125
2011-12-07,4.194,5.389,1.195,,1.458,14.681,2.917
2011-12-08,6.489,9.55,3.062,,0.979,10.583,3.167
2011-12-09,18.883,36.929,18.046,,1.0,8.208,4.417
2011-12-10,5.792,7.167,1.375,,0.958,7.903,3.208
2011-12-11,2.069,2.681,0.611,,1.062,8.194,2.083
2011-12-12,2.625,3.5,0.875,,1.166,11.347,2.478
2011-12-13,3.056,4.056,1.0,,1.0,9.903,2.5
2011-12-14,5.106,6.275,1.169,,1.042,9.695,2.75
2011-12-15,3.662,4.683,1.021,,2.0,19.292,3.0
2011-12-16,2.898,4.014,1.115,,1.044,6.625,2.167
2011-12-17,2.669,3.518,0.848,,1.062,6.611,1.875
2011-12-18,1.792,2.403,0.611,,1.062,9.167,1.833
2011-12-19,2.694,3.667,0.972,,1.084,8.43,2.435
2011-12-20,2.941,4.077,1.136,,1.0,7.625,2.25
2011-12-21,7.736,9.681,1.945,,0.979,10.43,2.708
2011-12-22,6.875,8.014,1.139,,1.021,8.6,2.917
2011-12-23,2.696,3.607,0.912,,1.087,10.389,2.708
2011-12-24,2.417,3.389,0.972,,1.146,11.709,2.5
2011-12-25,1.625,2.236,0.611,,1.0,9.028,2.5
2011-12-26,2.674,3.718,1.044,,1.062,7.903,2.391
2011-12-27,2.958,4.069,1.111,,0.979,8.764,2.125
2011-12-28,4.111,5.111,1.0,,1.625,14.75,3.333
2011-12-29,5.678,6.648,0.97,,1.396,16.542,3.167
2011-12-30,2.271,3.099,0.828,,1.26,13.07,2.583
2011-12-31,2.875,3.556,0.681,,1.604,14.472,2.75
2012-01-01,1.889,2.375,0.486,6.125,1.334,,2.0
2012-01-02,2.806,3.305,0.5,10.542,2.312,,2.5
2012-01-03,1.667,2.167,0.5,8.083,2.0,,2.042
2012-01-04,1.884,2.638,0.753,3.5,1.13,,2.083
2012-01-05,4.945,5.792,0.847,5.958,1.167,,2.625
2012-01-06,2.125,2.764,0.639,8.375,1.583,,2.5
2012-01-07,3.486,4.625,1.139,6.87,1.208,,2.435
2012-01-08,3.597,4.653,1.055,6.125,1.125,,2.5
2012-01-09,5.194,6.514,1.319,7.333,1.458,,2.542
2012-01-10,2.972,4.333,1.361,4.083,1.188,,2.125
2012-01-11,3.261,4.261,1.0,5.458,1.218,,2.292
2012-01-12,8.694,9.736,1.041,11.958,1.48,,3.208
2012-01-13,4.444,5.347,0.903,23.792,4.354,,3.625
2012-01-14,5.778,6.486,0.708,10.75,1.5,,2.565
2012-01-15,3.931,4.875,0.944,6.75,1.375,,2.458
2012-01-16,4.597,6.153,1.556,4.042,1.188,,2.5
2012-01-17,3.5,4.514,1.014,3.958,0.979,,2.375
2012-01-18,2.42,3.145,0.725,6.458,1.108,,2.375
2012-01-19,2.834,3.708,0.875,5.25,1.396,,2.042
2012-01-20,1.695,2.278,0.583,6.542,1.042,,2.0
2012-01-21,9.139,11.43,2.292,11.583,1.125,,3.391
2012-01-22,9.653,11.028,1.375,8.292,1.312,,3.125
2012-01-23,8.88,10.383,1.503,9.833,1.333,,2.75
2012-01-24,7.222,8.514,1.292,8.042,1.542,,2.708
2012-01-25,3.536,4.232,0.696,13.292,1.892,,3.125
2012-01-26,2.68,3.389,0.708,10.042,1.75,,2.542
2012-01-27,3.25,4.056,0.806,3.542,0.979,,2.667
2012-01-28,6.097,7.472,1.375,5.042,1.25,,3.391
2012-01-29,3.389,4.333,0.945,7.375,1.312,,2.542
2012-01-30,3.75,4.875,1.125,7.083,1.229,,2.708
2012-01-31,10.333,13.611,3.278,7.375,1.125,,3.5
2012-02-01,7.058,8.232,1.174,20.042,1.37,,2.875
2012-02-02,4.986,5.958,0.972,15.292,1.396,,3.208
2012-02-03,1.458,1.958,0.5,6.458,1.25,,2.0
2012-02-04,4.389,5.25,0.861,7.167,1.208,,2.826
2012-02-05,2.486,3.278,0.791,8.208,1.27,,2.375
2012-02-06,6.125,6.986,0.861,10.0,1.23,,2.833
2012-02-07,4.208,4.931,0.722,11.375,1.271,,2.792
2012-02-08,1.638,2.232,0.594,9.833,1.174,,2.125
2012-02-09,2.986,4.028,1.042,7.083,1.208,,2.458
2012-02-10,2.042,2.597,0.556,10.833,2.0,,2.75
2012-02-11,1.833,2.361,0.528,11.0,1.875,,2.304
2012-02-12,5.111,6.361,1.25,12.292,1.25,,2.958
2012-02-13,5.264,6.875,1.611,8.542,1.208,,3.0
2012-02-14,4.042,4.917,0.875,11.417,1.23,,3.25
2012-02-15,7.638,8.928,1.29,26.542,2.326,,4.625
2012-02-16,2.222,2.847,0.625,10.958,1.416,,2.5
2012-02-17,2.569,3.264,0.695,8.333,1.375,,2.375
2012-02-18,7.764,9.528,1.764,13.208,1.688,,3.565
2012-02-19,2.528,3.181,0.653,15.333,1.666,,2.75
2012-02-20,2.375,3.028,0.653,11.958,2.042,,2.708
2012-02-21,2.389,3.056,0.667,13.208,2.021,,2.833
2012-02-22,4.247,5.101,0.855,11.5,1.566,,3.083
2012-02-23,3.055,3.861,0.805,10.667,1.958,,2.458
2012-02-24,1.792,2.333,0.541,7.167,1.125,,2.125
2012-02-25,3.236,4.305,1.07,5.417,1.042,,2.348
2012-02-26,5.597,6.778,1.181,7.292,1.021,,3.083
2012-02-27,7.667,9.305,1.639,11.292,1.396,,3.417
2012-02-28,8.903,10.278,1.375,39.5,3.167,,5.75
2012-02-29,,,,,,,
2012-03-01,7.478,10.203,2.724,23.375,1.478,,3.958
2012-03-02,2.194,2.805,0.611,10.875,1.229,,2.167
2012-03-03,2.431,2.958,0.528,7.417,1.042,,2.0
