date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2011-07-12,10.639,14.611,3.972,,1.771,21.611,179.833,16.208,196.042
2011-07-13,10.236,14.889,4.653,,1.979,19.736,180.542,15.25,195.792
2011-07-14,8.129,15.576,7.446,,0.892,17.676,178.958,13.167,192.125
2011-07-15,8.56,13.23,4.67,,1.152,15.944,180.042,14.083,194.125
2011-07-16,8.139,11.222,3.083,,1.104,18.056,178.87,13.739,192.609
2011-07-17,7.18,8.431,1.25,,2.083,29.389,180.292,13.708,194.0
2011-07-18,4.244,6.447,2.203,,0.938,16.069,175.958,8.583,184.542
2011-07-19,3.056,6.709,3.653,,0.521,10.847,175.125,8.25,183.375
2011-07-20,2.93,5.792,2.861,,1.125,12.278,177.083,7.958,185.042
2011-07-21,5.122,8.751,3.629,,1.087,10.583,180.727,9.955,190.682
2011-07-22,6.965,9.058,2.092,,1.521,18.195,181.542,9.958,191.5
2011-07-23,7.805,9.264,1.458,,1.646,29.556,183.261,9.652,192.913
2011-07-24,6.931,8.097,1.166,,2.167,31.556,183.833,8.875,192.708
2011-07-25,11.332,14.289,2.957,,1.438,27.611,182.5,11.792,194.292
2011-07-26,10.043,14.446,4.403,,1.902,23.667,181.25,12.375,193.625
2011-07-27,9.056,12.875,3.82,,1.333,16.833,177.583,9.5,187.083
2011-07-28,7.778,14.097,6.319,,1.4,26.5,175.958,9.208,185.167
2011-07-29,9.794,14.005,4.211,,1.646,29.236,178.792,11.583,190.375
2011-07-30,9.593,14.305,4.711,,1.26,23.097,178.913,10.043,188.957
2011-07-31,6.736,9.195,2.458,,0.958,28.75,181.75,8.208,189.958
2011-08-01,9.001,13.161,4.159,,1.161,32.625,183.167,9.708,192.875
2011-08-02,11.607,15.401,3.795,,2.267,41.986,184.458,11.875,196.333
2011-08-03,11.875,16.014,4.139,,1.771,33.042,181.875,11.042,192.917
2011-08-04,11.001,14.981,3.98,,2.295,26.083,179.591,10.955,190.545
2011-08-05,9.809,12.774,2.965,,1.938,24.389,178.833,8.0,186.833
2011-08-06,10.222,14.792,4.57,,1.521,21.82,176.783,11.435,188.217
2011-08-07,6.889,10.278,3.389,,1.708,18.667,177.042,9.875,186.917
2011-08-08,7.54,15.357,7.817,,1.167,16.78,175.458,9.958,185.417
2011-08-09,8.58,15.275,6.695,,1.968,30.431,176.625,10.833,187.458
2011-08-10,12.458,18.139,5.681,,2.542,32.819,176.083,11.75,187.833
2011-08-11,9.264,13.875,4.611,,1.506,22.185,177.318,11.227,188.545
2011-08-12,9.414,13.651,4.237,,1.604,24.542,177.958,10.708,188.667
2011-08-13,5.278,7.347,2.069,,1.667,25.889,178.13,9.174,187.304
2011-08-14,5.514,6.695,1.181,,2.542,30.972,178.125,7.542,185.667
2011-08-15,6.638,7.726,1.088,,2.021,23.403,179.917,7.25,187.167
2011-08-16,7.755,8.976,1.221,,2.342,26.764,179.667,7.5,187.167
2011-08-17,12.569,16.417,3.847,,2.188,30.931,177.958,11.125,189.083
2011-08-18,15.583,23.181,7.597,,2.058,33.333,181.25,16.208,197.458
2011-08-19,13.072,17.732,4.66,,1.479,18.083,188.208,13.917,202.125
2011-08-20,11.68,17.014,5.333,,1.188,15.361,188.826,12.478,201.304
2011-08-21,11.097,13.278,2.181,,1.042,15.625,184.708,10.5,195.208
2011-08-22,13.222,16.958,3.736,,1.785,24.567,184.875,12.375,197.25
2011-08-23,21.02,28.109,7.089,,1.564,28.306,183.042,18.0,201.042
2011-08-24,12.736,23.333,10.597,,1.416,26.583,179.167,14.542,193.708
2011-08-25,9.07,13.334,4.264,,2.362,33.514,179.182,12.045,191.227
2011-08-26,8.93,13.083,4.153,,1.438,23.375,176.583,8.875,185.458
2011-08-27,7.584,10.271,2.688,,1.416,22.625,178.043,8.739,186.783
2011-08-28,7.25,8.917,1.666,,1.417,31.667,178.875,9.458,188.333
2011-08-29,10.041,12.5,2.458,,2.125,35.417,180.708,12.792,193.5
2011-08-30,10.79,14.259,3.47,,2.174,43.236,182.333,13.458,195.792
2011-08-31,10.854,14.604,3.75,,1.75,32.403,181.958,12.875,194.833
2011-09-01,8.208,14.771,6.562,,0.978,20.181,178.0,13.125,191.125
2011-09-02,4.458,11.458,7.0,,0.75,12.417,178.0,8.25,186.25
2011-09-03,3.146,6.334,3.188,,0.666,13.778,177.435,5.304,182.739
2011-09-04,4.5,6.875,2.375,,0.542,9.93,178.833,6.292,185.125
2011-09-05,7.57,11.474,3.904,,0.646,10.5,182.5,5.833,188.333
2011-09-06,12.612,17.827,5.216,,0.82,16.722,188.125,7.958,196.083
2011-09-07,13.188,17.062,3.875,,1.146,19.764,189.292,9.125,198.417
2011-09-08,13.592,17.502,3.909,,1.824,28.248,187.864,9.727,197.591
2011-09-09,11.656,15.433,3.778,,1.854,28.667,185.083,11.042,196.125
2011-09-10,9.403,13.567,4.165,,1.415,23.039,181.478,9.826,191.304
2011-09-11,7.361,10.486,3.125,,1.964,19.028,178.542,9.875,188.417
2011-09-12,10.074,14.579,4.506,,1.487,18.195,179.375,10.333,189.708
2011-09-13,10.82,14.823,4.003,,1.254,18.694,180.917,12.167,193.083
2011-09-14,11.583,14.774,3.191,,1.354,22.144,180.875,12.167,193.042
2011-09-15,12.47,15.598,3.128,,1.779,29.486,181.417,13.417,194.833
2011-09-16,11.302,18.492,7.191,,1.188,19.389,180.125,12.25,192.375
2011-09-17,12.653,22.533,9.881,,0.938,14.528,178.043,15.304,193.348
2011-09-18,8.167,13.695,5.528,,1.104,16.764,177.708,10.792,188.5
2011-09-19,5.159,9.218,4.058,,0.812,10.917,182.958,7.208,190.167
2011-09-20,7.194,11.981,4.787,,0.875,7.722,184.333,6.625,190.958
2011-09-21,4.436,7.598,3.162,,0.604,7.231,184.455,4.909,189.364
2011-09-22,5.964,9.839,3.875,,0.522,11.75,185.348,5.478,190.826
2011-09-23,8.991,14.069,5.079,,0.562,12.25,187.333,7.333,194.667
2011-09-24,8.25,11.194,2.944,,0.625,13.083,187.167,6.792,193.958
2011-09-25,8.222,10.0,1.778,,1.375,16.819,187.0,9.417,196.417
2011-09-26,13.056,15.949,2.893,,1.562,22.014,186.458,9.917,196.375
2011-09-27,12.901,19.401,6.5,,1.402,21.026,186.625,11.833,198.458
2011-09-28,13.722,16.778,3.055,,1.896,24.069,186.292,12.833,199.125
2011-09-29,14.023,18.974,4.951,,1.539,23.944,186.217,13.217,199.435
2011-09-30,14.866,21.223,6.358,,1.074,20.986,185.083,12.333,197.417
2011-10-01,9.694,14.041,4.347,,0.666,15.944,188.292,9.083,197.375
2011-10-02,5.93,8.278,2.347,,0.646,13.472,188.417,6.417,194.833
2011-10-03,8.066,11.944,3.878,,0.729,12.458,188.083,6.042,194.125
2011-10-04,11.125,14.208,3.083,,1.25,14.028,188.0,6.583,194.583
2011-10-05,15.794,21.714,5.92,,0.682,12.084,188.25,10.708,198.958
2011-10-06,15.399,22.271,6.873,,1.345,18.583,187.435,13.565,201.0
2011-10-07,12.816,19.269,6.453,,1.07,23.75,189.125,10.708,199.833
2011-10-08,11.022,14.396,3.374,,1.521,22.181,187.792,10.458,198.25
2011-10-09,8.625,10.167,1.542,,2.271,35.736,188.25,10.042,198.292
2011-10-10,9.728,11.79,2.062,,2.552,41.875,187.625,10.542,198.167
2011-10-11,15.293,21.333,6.04,,2.212,39.207,187.5,13.667,201.167
2011-10-12,16.04,23.359,7.319,,1.438,35.962,188.818,14.273,203.091
2011-10-13,17.82,22.556,4.736,,2.562,46.528,189.5,16.708,206.208
2011-10-14,20.524,37.296,16.772,,1.76,36.083,188.261,21.739,210.0
2011-10-15,16.153,24.264,8.111,,2.75,13.986,185.167,13.625,198.792
2011-10-16,10.083,12.041,1.958,,2.708,24.278,189.583,9.458,199.042
2011-10-17,12.623,19.377,6.754,,2.043,20.695,190.0,9.417,199.417
2011-10-18,12.569,19.43,6.861,,0.871,14.722,189.083,9.25,198.333
2011-10-19,12.125,18.541,6.417,,0.892,15.389,188.524,9.048,197.571
2011-10-20,14.875,19.875,5.0,,1.138,20.639,187.304,15.261,202.565
2011-10-21,16.548,25.527,8.978,,1.504,20.389,186.417,14.958,201.375
2011-10-22,15.286,24.004,8.718,,1.458,12.959,185.708,14.625,200.333
2011-10-23,6.167,8.319,2.153,,0.75,10.57,183.125,7.125,190.25
2011-10-24,9.946,14.755,4.809,,1.208,13.083,184.083,9.5,193.583
2011-10-25,10.681,17.25,6.57,,0.906,12.208,186.75,8.083,194.833
2011-10-26,13.584,23.861,10.278,,0.542,12.333,186.958,8.333,195.292
2011-10-27,14.931,22.389,7.458,,0.507,16.68,188.348,9.913,198.261
2011-10-28,15.33,24.881,9.551,,0.773,22.111,188.708,13.875,202.583
2011-10-29,15.867,24.639,8.772,,0.504,22.778,188.208,16.375,204.583
2011-10-30,13.389,18.709,5.32,,0.0,16.195,188.042,13.125,201.167
2011-10-31,12.85,21.085,8.235,,0.022,13.875,187.417,11.042,198.458
2011-11-01,14.597,21.986,7.389,,0.521,16.792,187.043,11.913,198.957
2011-11-02,17.306,28.889,11.583,,1.188,22.222,188.167,15.917,204.083
2011-11-03,13.125,22.403,9.278,,0.771,23.083,188.043,14.826,202.87
2011-11-04,15.707,26.263,10.556,,0.82,26.477,187.708,16.417,204.125
2011-11-05,23.541,43.514,19.972,,0.667,26.056,188.917,25.542,214.458
2011-11-06,12.056,21.444,9.389,,0.166,13.528,186.708,17.208,203.917
2011-11-07,12.488,19.665,7.177,,0.134,12.019,188.25,10.292,198.542
2011-11-08,10.649,17.758,7.109,,0.208,13.292,189.042,9.042,198.083
2011-11-09,11.648,16.754,5.106,,0.282,13.112,188.0,7.875,195.875
2011-11-10,13.132,18.861,5.729,,0.438,10.903,189.783,11.304,201.087
2011-11-11,16.501,25.314,8.814,,1.208,17.889,190.333,15.25,205.583
2011-11-12,14.377,20.246,5.869,,0.98,16.208,189.167,14.25,203.417
2011-11-13,10.203,14.013,3.809,,1.084,27.167,190.208,11.0,201.208
2011-11-14,17.998,26.287,8.289,,1.183,33.167,191.625,14.125,205.75
2011-11-15,18.055,31.625,13.569,,1.458,18.597,190.333,12.083,202.417
2011-11-16,17.111,26.748,9.637,,0.584,13.253,188.708,11.625,200.333
2011-11-17,20.325,30.258,9.933,,1.812,24.764,189.826,14.304,204.13
2011-11-18,28.123,64.949,36.825,,1.842,36.806,192.792,35.375,228.167
2011-11-19,24.838,59.47,34.631,,1.688,17.167,191.917,35.333,227.25
2011-11-20,5.813,7.885,2.072,,0.812,15.431,190.833,5.917,196.75
2011-11-21,17.625,25.911,8.286,,0.605,10.681,190.458,10.75,201.208
2011-11-22,15.466,24.091,8.625,,0.75,10.308,190.417,10.875,201.292
2011-11-23,17.329,31.164,13.836,,1.271,17.958,191.417,15.375,206.792
2011-11-24,13.087,20.216,7.129,,0.562,12.779,190.81,10.095,200.905
2011-11-25,20.372,42.067,21.695,,0.943,12.222,189.696,13.522,203.217
2011-11-26,16.755,28.911,12.156,,1.021,13.903,189.208,11.667,200.875
2011-11-27,14.864,25.003,10.139,,2.542,22.667,189.333,14.792,204.125
2011-11-28,15.886,42.481,26.594,,1.804,27.889,189.167,20.917,210.083
2011-11-29,20.188,42.083,21.896,,1.438,23.361,187.5,21.125,208.625
2011-11-30,20.354,37.5,17.146,,2.792,23.583,186.542,16.042,202.583
2011-12-01,7.346,13.602,6.256,,0.454,8.682,188.455,3.818,192.273
2011-12-02,13.926,20.161,6.234,,0.584,10.014,190.304,8.217,198.522
2011-12-03,16.804,31.37,14.566,,0.771,10.264,190.0,12.708,202.708
2011-12-04,13.229,19.646,6.416,,0.604,10.917,190.083,9.708,199.792
2011-12-05,16.5,31.854,15.355,,0.756,14.214,190.391,13.348,203.739
2011-12-06,18.7,32.789,14.09,,1.375,17.764,190.542,13.875,204.417
2011-12-07,16.903,42.486,25.583,,0.98,19.28,190.792,17.167,207.958
2011-12-08,17.528,34.347,16.819,,1.188,17.625,193.333,16.125,209.458
2011-12-09,10.226,16.223,5.997,,0.629,10.944,191.667,7.917,199.583
2011-12-10,14.653,30.875,16.222,,0.834,11.431,191.583,11.792,203.375
2011-12-11,14.875,24.125,9.25,,0.771,13.0,191.667,12.167,203.833
2011-12-12,21.145,47.16,26.014,,1.356,21.5,191.522,17.957,209.478
