date,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2012-04-27,3.8335,17.854,5.333,6.333,1.0,
2012-04-28,7.2295,31.3955,3.667,4.667,1.0,
2012-04-29,3.292,24.229,2.0,3.0,1.0,
2012-04-30,2.7085,4.979,1.0,2.0,1.0,
2012-05-01,2.3335,12.4375,3.542,4.667,1.125,
2012-05-02,2.083,9.25,2.957,4.043,1.087,
2012-05-03,2.229,12.3955,1.458,2.458,1.0,
2012-05-04,2.5625,11.3125,1.625,2.625,1.0,
2012-05-05,3.1045,18.271,1.667,2.667,1.0,
2012-05-06,3.5415,26.979,1.667,2.667,1.0,
2012-05-07,4.479,40.6045,3.609,4.609,1.0,
2012-05-08,3.4585,46.4165,4.417,5.417,1.0,
2012-05-09,3.396,28.481,4.292,5.458,1.167,
2012-05-10,3.3955,40.4165,4.917,5.917,1.0,
2012-05-11,3.5835,21.542,3.875,4.875,1.0,
2012-05-12,3.833,20.521,3.667,4.667,1.0,
2012-05-13,3.583,44.375,3.5,4.5,1.0,
2012-05-14,3.0,32.083,2.652,3.652,1.0,
2012-05-15,2.521,18.542,3.125,4.125,1.0,
2012-05-16,3.4585,32.396,3.625,4.625,1.0,
2012-05-17,3.2915,42.25,2.792,3.792,1.0,
2012-05-18,4.146,32.875,3.833,4.833,1.0,
2012-05-19,4.5625,36.458,3.5,4.5,1.0,
2012-05-20,3.604,14.0625,2.167,3.167,1.0,
2012-05-21,3.25,10.3125,4.174,5.174,1.0,
2012-05-22,3.604,15.167000000000002,4.091,5.091,1.0,
2012-05-23,3.6665,25.5415,4.167,5.167,1.0,
2012-05-24,4.5625,37.875,5.125,6.125,1.0,
2012-05-25,3.958,34.8335,4.083,5.083,1.0,
2012-05-26,2.875,21.104,3.458,4.583,1.125,
2012-05-27,3.875,22.2085,1.792,2.792,1.0,
2012-05-28,4.792,33.5,3.522,4.522,1.0,
2012-05-29,5.1850000000000005,37.875,3.833,4.833,1.0,
2012-05-30,4.0835,42.4375,3.708,4.708,1.0,
2012-05-31,3.2295,51.0415,3.792,4.792,1.0,
2012-06-01,7.6875,29.1875,3.583,4.583,1.0,
2012-06-02,3.104,26.021,4.0,5.0,1.0,
2012-06-03,2.8335,16.833,2.083,3.083,1.0,
2012-06-04,3.125,15.167,3.261,4.261,1.0,
2012-06-05,2.1665,12.5415,4.417,5.417,1.0,
2012-06-06,3.333,17.458,3.375,4.542,1.167,
2012-06-07,3.7085,27.137999999999998,3.583,4.583,1.0,
2012-06-08,3.0,19.3335,3.417,4.417,1.0,
2012-06-09,2.708,28.104,2.958,3.958,1.0,
2012-06-10,2.8125,23.9585,3.5,4.542,1.042,
2012-06-11,2.1665,39.271,6.217,7.217,1.0,
2012-06-12,1.646,20.6455,3.125,4.125,1.0,
2012-06-13,1.9585,16.6045,2.375,3.5,1.125,
2012-06-14,1.875,19.9585,3.083,4.083,1.0,
2012-06-15,1.396,14.9375,2.917,3.917,1.0,
2012-06-16,0.6665,6.625,2.083,3.208,1.125,
2012-06-17,2.3125,13.0835,2.75,3.75,1.0,
2012-06-18,1.7085,22.771,3.0,4.0,1.0,
2012-06-19,2.292,14.625,3.375,4.833,1.458,
2012-06-20,1.9375,16.6765,3.75,4.75,1.0,
2012-06-21,1.7915,11.6875,3.833,4.875,1.042,
2012-06-22,2.042,20.1665,2.958,3.958,1.0,
2012-06-23,1.646,20.9165,3.333,4.458,1.125,
2012-06-24,1.75,27.8955,1.542,2.583,1.042,
2012-06-25,2.396,13.354500000000002,4.696,5.696,1.0,
2012-06-26,1.862,13.542,2.739,3.739,1.0,
2012-06-27,1.4165,6.5205,2.208,3.208,1.0,
2012-06-28,1.667,9.875,3.708,4.917,1.208,
2012-06-29,1.8125,21.9165,3.083,4.5,1.417,
2012-06-30,2.75,23.604,2.667,4.083,1.417,
2012-07-01,1.9165,29.3545,1.875,2.875,1.0,
2012-07-02,1.9169999999999998,23.8545,4.043,5.087,1.043,
2012-07-03,2.9795,17.4795,3.875,4.875,1.0,
2012-07-04,2.979,20.0625,2.958,4.375,1.417,
2012-07-05,2.4375,15.213999999999999,2.273,3.864,1.591,
2012-07-06,2.8335,25.9165,1.833,3.417,1.583,
2012-07-07,1.6665,39.292,2.625,3.625,1.0,
2012-07-08,2.0,20.5,2.208,3.208,1.0,
2012-07-09,4.208,34.167,3.261,4.435,1.174,
2012-07-10,2.0835,35.3125,2.958,4.208,1.25,
2012-07-11,1.9580000000000002,23.875,1.917,2.917,1.0,
2012-07-12,1.4375,41.3955,2.182,3.182,1.0,
2012-07-13,2.833,42.7085,,,,
2012-07-14,2.021,35.8335,,,,
2012-07-15,2.375,35.583,,,,
2012-07-16,2.1455,31.75,,,,
2012-07-17,1.125,14.6665,,,,
2012-07-18,1.2145000000000001,16.042,,,,
2012-07-19,1.9585,17.25,,,,
2012-07-20,1.646,14.042,,,,
2012-07-21,1.479,14.6875,,,,
2012-07-22,1.333,13.896,,,,
2012-07-23,1.854,27.7705,,,,
2012-07-24,1.875,34.3125,,,,
2012-07-25,1.9375,46.5925,,,,
2012-07-26,2.021,36.25,,,,
2012-07-27,1.875,19.729,,,,
2012-07-28,0.729,22.3125,,,,
2012-07-29,1.625,27.125,,,,
2012-07-30,1.9165,55.75,,,,
2012-07-31,1.708,12.646,,,,
2012-08-01,1.4375,13.604,,,,
2012-08-02,1.0625,21.0625,,,,
2012-08-03,1.5625,23.331,,,,
2012-08-04,1.125,14.917,,,,
2012-08-05,1.021,11.708,,,,
2012-08-06,1.0625,14.0415,,,,
2012-08-07,1.354,26.0415,,,,
2012-08-08,1.208,22.5565,,,,
2012-08-09,0.6875,26.146,,,,
2012-08-10,1.5,26.6455,,,,
2012-08-11,1.021,13.125,,,,
2012-08-12,1.604,19.6455,,,,
2012-08-13,1.479,15.75,,,,
2012-08-14,1.5835,21.979,,,,
2012-08-15,6.104,19.0,,,,
2012-08-16,1.771,14.5,,,,
2012-08-17,1.604,13.75,,,,
2012-08-18,2.083,20.646,,,,
2012-08-19,1.646,15.4375,,,,
2012-08-20,1.229,9.1875,,,,
2012-08-21,1.104,5.979,,,,
2012-08-22,1.104,10.9795,,,,
2012-08-23,1.146,9.9375,,,,
2012-08-24,1.8544999999999998,13.0625,,,,
2012-08-25,1.854,9.354,,,,
2012-08-26,1.5,9.3955,,,,
2012-08-27,1.229,10.6665,,,,
2012-08-28,2.125,13.1875,,,,
2012-08-29,1.0835,8.6455,,,,
2012-08-30,2.271,20.0625,,,,
2012-08-31,2.0,18.646,,,,
2012-09-01,4.1665,28.0625,,,,
2012-09-02,2.9585,38.8125,,,,
2012-09-03,2.5835,31.646,,,,
2012-09-04,3.4375,26.4585,,,,
2012-09-05,1.875,10.125,,,,
2012-09-06,1.9489999999999998,18.546999999999997,2.333,3.889,1.556,
2012-09-07,1.9165,20.0205,2.292,4.042,1.75,
2012-09-08,6.5415,31.271,1.917,2.958,1.042,
2012-09-09,3.958,19.4165,1.25,2.25,1.0,
2012-09-10,2.104,22.75,2.435,3.522,1.087,
2012-09-11,1.375,15.1665,3.167,4.875,1.708,
2012-09-12,1.826,23.23,2.833,3.833,1.0,
2012-09-13,2.729,23.4375,2.625,3.625,1.0,
2012-09-14,4.8635,40.875,1.864,2.864,1.0,
2012-09-15,1.2915,16.979,1.625,2.708,1.083,
2012-09-16,1.125,11.167,1.0,2.0,1.0,
2012-09-17,1.5835,16.479,1.348,2.348,1.0,
2012-09-18,2.0625,21.354,2.083,3.083,1.0,
2012-09-19,2.5,33.625,2.958,3.958,1.0,
2012-09-20,2.9795,49.229,3.583,4.583,1.0,
2012-09-21,2.6875,40.0625,3.292,4.292,1.0,
2012-09-22,2.896,35.8125,2.458,3.458,1.0,
2012-09-23,3.0625,16.25,1.708,2.708,1.0,
2012-09-24,2.854,18.917,3.783,4.87,1.087,
2012-09-25,2.7915,20.229,3.792,4.792,1.0,
2012-09-26,3.1814999999999998,18.7995,4.083,5.125,1.042,
2012-09-27,2.6875,21.375,3.667,4.667,1.0,
2012-09-28,2.2705,25.125,3.167,4.167,1.0,
2012-09-29,2.042,17.854,2.542,3.542,1.0,
2012-09-30,2.3545,18.583,1.958,2.958,1.0,
2012-10-01,2.9585,14.729,2.739,3.783,1.043,
2012-10-02,3.8865000000000003,14.9165,4.042,5.292,1.25,
2012-10-03,3.625,14.9165,4.458,5.458,1.0,
2012-10-04,2.6045,14.6665,3.75,4.917,1.167,
2012-10-05,4.229,16.2915,4.583,5.667,1.083,
2012-10-06,3.6665,24.5,6.958,8.042,1.083,
2012-10-07,3.042,24.542,3.667,4.667,1.0,
2012-10-08,3.6665,22.1875,3.174,4.174,1.0,
2012-10-09,3.3125,21.6875,4.333,5.417,1.083,
2012-10-10,2.729,22.229,4.542,5.667,1.125,
2012-10-11,3.146,27.8335,5.125,6.167,1.042,
2012-10-12,5.1875,24.4165,5.0,6.042,1.042,
2012-10-13,3.354,22.979,4.125,5.167,1.042,
2012-10-14,3.396,23.104,4.458,5.458,1.0,
2012-10-15,3.167,30.6665,5.174,6.261,1.087,
2012-10-16,2.4165,26.8125,5.077,6.154,1.077,
2012-10-17,1.6665,21.125,3.455,4.455,1.0,
2012-10-18,3.0835,16.146,2.875,3.875,1.0,
2012-10-19,2.667,11.9375,4.208,5.25,1.042,
2012-10-20,3.021,20.8125,3.625,4.708,1.083,
2012-10-21,6.75,28.6875,2.25,3.25,1.0,
2012-10-22,4.3955,25.25,3.0,4.087,1.087,
2012-10-23,2.979,14.5625,2.458,3.458,1.0,
2012-10-24,2.896,11.792,4.0,5.125,1.125,
2012-10-25,4.2085,20.105,5.0,6.042,1.042,
2012-10-26,2.9165,29.729,7.75,9.625,1.875,
2012-10-27,3.2295,30.2295,4.375,5.583,1.208,
2012-10-28,3.979,28.646,2.042,3.042,1.0,
2012-10-29,3.4375,26.292,4.391,5.435,1.043,
2012-10-30,3.3955,26.292,6.913,8.304,1.391,
2012-10-31,2.75,22.125,4.0,5.042,1.042,
2012-11-01,3.167,13.9165,2.125,3.125,1.0,
2012-11-02,2.9165,12.299,5.292,6.417,1.125,
2012-11-03,9.75,27.875,4.167,5.25,1.083,
2012-11-04,3.292,22.583,3.083,4.083,1.0,
2012-11-05,2.083,22.583,4.13,5.13,1.0,
2012-11-06,2.958,29.167,3.542,4.583,1.042,
2012-11-07,3.042,24.125,2.917,3.917,1.0,
2012-11-08,3.292,33.167,4.75,5.833,1.083,
2012-11-09,5.292,46.75,6.958,8.083,1.125,
2012-11-10,3.583,36.0,6.0,7.208,1.208,
2012-11-11,3.042,21.917,1.625,2.625,1.0,
2012-11-12,4.542,29.292,3.13,4.13,1.0,
2012-11-13,3.458,28.167,3.19,4.619,1.429,
2012-11-14,3.75,17.667,1.0,2.048,1.048,
2012-11-15,2.417,11.25,1.13,2.13,1.0,
2012-11-16,4.375,10.833,1.083,2.125,1.042,
2012-11-17,2.667,19.25,1.0,2.0,1.0,
2012-11-18,2.75,16.042,1.042,2.042,1.0,
2012-11-19,2.458,19.208,1.261,2.261,1.0,
2012-11-20,2.833,21.625,1.292,2.292,1.0,
2012-11-21,2.1875,16.399,1.318,2.318,1.0,
2012-11-22,2.896,24.8335,2.042,3.125,1.083,
2012-11-23,3.646,31.104,1.667,2.667,1.0,
2012-11-24,4.9165,26.4375,1.042,2.042,1.0,
2012-11-25,2.8125,15.479,1.083,2.083,1.0,
2012-11-26,3.458,18.3335,1.0,2.0,1.0,14.556
2012-11-27,2.771,10.5625,1.125,2.125,1.0,5.083
2012-11-28,4.0415,13.8125,1.375,2.375,1.0,8.417
2012-11-29,1.8545,14.5415,1.524,2.524,1.0,7.5
2012-11-30,2.042,16.729,1.792,2.833,1.042,5.958
2012-12-01,3.5625,24.3335,1.292,2.292,1.0,15.5
2012-12-02,1.7705,18.25,1.167,2.167,1.0,10.833
2012-12-03,2.0,10.729,1.391,2.391,1.0,5.333
2012-12-04,2.9375,16.8955,1.0,2.0,1.0,11.833
2012-12-05,2.4585,12.4585,1.211,2.211,1.0,9.5
2012-12-06,3.042,12.625,1.042,2.042,1.0,8.5
2012-12-07,3.5415,17.708,1.208,2.208,1.0,10.417
2012-12-08,4.0,23.0415,1.0,2.0,1.0,13.917
2012-12-09,3.1665,13.1455,1.0,2.0,1.0,8.333
2012-12-10,2.75,7.333,1.217,2.217,1.0,2.957
2012-12-11,2.875,11.771,1.5,2.5,1.0,9.167
2012-12-12,3.146,14.542,1.333,2.333,1.0,12.333
2012-12-13,5.354,14.604500000000002,1.958,2.958,1.0,13.958
2012-12-14,3.271,13.3125,1.167,2.167,1.0,5.292
2012-12-15,1.104,26.167,1.625,2.625,1.0,12.75
2012-12-16,2.0415,15.5835,1.375,2.375,1.0,9.958
2012-12-17,2.271,27.229,1.435,2.565,1.13,18.542
2012-12-18,3.375,17.979,1.0,2.0,1.0,11.333
2012-12-19,2.5835,11.690999999999999,1.2,2.2,1.0,8.783
2012-12-20,3.2005,11.1405,,,,8.875
2012-12-21,2.104,13.9585,,,,6.25
2012-12-22,1.6875,13.875,,,,5.208
2012-12-23,3.1875,21.5415,,,,12.708
2012-12-24,2.8125,11.6045,,,,6.25
2012-12-25,2.2295,18.0625,,,,14.167
2012-12-26,2.7085,14.354,,,,11.375
2012-12-27,2.6875,14.1045,,,,12.125
2012-12-28,1.542,13.1875,,,,8.208
2012-12-29,2.854,8.854,,,,6.667
2012-12-30,2.375,12.625,,,,6.917
2012-12-31,2.7085,10.667,,,,8.042
2013-01-01,6.25,32.25,3.0,4.0,1.0,20.458
2013-01-02,4.292,29.4375,3.0,4.0,1.0,20.833
2013-01-03,3.25,35.604,4.833,5.833,1.0,28.125
2013-01-04,3.792,33.417,4.292,5.333,1.042,28.417
2013-01-05,3.208,20.458,3.0,4.0,1.0,17.667
2013-01-06,4.208,19.021,5.833,6.917,1.083,16.208
2013-01-07,5.792,24.8705,8.458,9.708,1.25,22.261
2013-01-08,2.712,16.875,7.25,10.125,2.875,11.75
2013-01-09,2.542,10.5835,2.292,3.292,1.0,6.792
2013-01-10,2.4165,8.2915,3.083,4.083,1.0,6.167
2013-01-11,4.3125,24.604,5.833,6.917,1.083,24.667
2013-01-12,5.6665,30.1665,4.333,5.333,1.0,28.417
2013-01-13,4.3955,40.9375,6.217,7.217,1.0,37.25
2013-01-14,4.8955,20.354,7.708,8.708,1.0,18.708
2013-01-15,2.9375,8.5625,5.542,6.542,1.0,7.375
2013-01-16,2.0835,7.2355,6.083,7.208,1.125,6.348
2013-01-17,3.138,23.68,8.292,9.542,1.25,22.792
2013-01-18,5.542,40.75,6.75,7.833,1.083,35.25
2013-01-19,3.021,15.854500000000002,3.75,4.75,1.0,13.292
2013-01-20,4.021,30.854,4.458,5.5,1.042,25.75
2013-01-21,3.317,19.8125,2.625,3.625,1.0,15.5
2013-01-22,2.888,22.604,6.75,8.0,1.25,20.75
2013-01-23,2.0345,17.9795,6.042,7.208,1.167,18.167
2013-01-24,2.25,12.542,4.583,5.625,1.042,9.625
2013-01-25,5.8185,13.521,3.125,4.125,1.0,8.208
2013-01-26,2.6665,23.479,2.708,3.708,1.0,19.083
2013-01-27,4.521,12.7915,4.565,5.565,1.0,13.333
2013-01-28,2.771,13.2915,7.375,8.667,1.292,11.708
2013-01-29,3.958,19.6875,6.208,7.458,1.25,17.833
2013-01-30,4.5,39.4375,5.917,6.958,1.042,29.875
2013-01-31,3.458,44.583,6.792,8.167,1.375,40.708
2013-02-01,5.591,47.7255,6.042,7.208,1.167,42.583
2013-02-02,2.875,26.7085,2.833,3.917,1.083,19.708
2013-02-03,3.458,58.042,5.083,6.458,1.375,47.667
2013-02-04,4.292,14.521,3.458,4.458,1.0,10.083
2013-02-05,2.833,6.75,4.292,5.292,1.0,6.273
2013-02-06,3.667,5.7085,6.625,7.625,1.0,8.125
2013-02-07,2.304,5.742,8.0,9.083,1.083,4.958
2013-02-08,2.458,3.8545,4.125,5.125,1.0,3.792
2013-02-09,2.083,5.8955,3.583,4.583,1.0,4.208
2013-02-10,1.875,7.9165,5.478,7.217,1.739,6.083
2013-02-11,11.625,6.292,1.583,2.583,1.0,3.125
2013-02-12,6.417,7.758,3.75,4.792,1.042,5.273
2013-02-13,7.542,7.479,5.333,6.333,1.0,4.167
2013-02-14,5.5,4.5835,4.083,5.083,1.0,3.333
2013-02-15,2.125,9.604,2.375,3.375,1.0,6.208
2013-02-16,4.667,16.375,3.542,4.542,1.0,14.542
2013-02-17,7.042,22.954,4.917,6.125,1.208,22.273
2013-02-18,4.875,4.771,3.708,4.708,1.0,6.636
2013-02-19,6.542,11.354,3.875,4.875,1.0,9.25
2013-02-20,3.708,15.646,3.583,4.583,1.0,11.0
2013-02-21,2.75,17.6875,4.5,5.583,1.083,14.792
2013-02-22,2.375,28.646,4.25,5.333,1.083,25.208
2013-02-23,2.5,18.7295,3.333,4.333,1.0,18.167
2013-02-24,3.208,18.5,5.391,6.565,1.174,18.542
2013-02-25,4.208,25.854,7.333,8.417,1.083,24.083
2013-02-26,3.333,31.1455,6.958,7.958,1.0,21.458
2013-02-27,2.625,15.979500000000002,5.667,6.792,1.125,10.667
2013-02-28,3.167,28.2915,6.25,8.333,2.083,24.292
2013-03-01,2.917,48.1875,6.542,7.75,1.208,41.25
2013-03-02,2.917,21.2085,3.708,4.708,1.0,15.583
2013-03-03,5.042,8.604,3.333,4.333,1.0,5.083
2013-03-04,3.5,9.8545,4.583,5.917,1.333,6.167
2013-03-05,4.292,22.979,4.708,5.708,1.0,17.0
2013-03-06,3.542,13.5835,3.583,4.583,1.0,9.958
2013-03-07,3.458,13.8125,4.0,5.0,1.0,10.583
2013-03-08,4.042,13.6665,5.333,6.375,1.042,9.792
2013-03-09,4.75,28.1665,4.458,5.458,1.0,26.167
2013-03-10,3.625,13.729,3.478,4.478,1.0,11.0
2013-03-11,3.333,8.5,4.167,5.25,1.083,6.417
2013-03-12,5.167,12.25,3.292,4.292,1.0,7.708
2013-03-13,3.5,7.1105,2.5,3.5,1.0,3.87
2013-03-14,3.333,10.667,2.958,3.958,1.0,11.167
2013-03-15,3.917,20.7295,3.958,5.0,1.042,20.583
2013-03-16,4.083,41.146,2.917,3.917,1.0,35.958
2013-03-17,4.333,21.458,2.875,3.875,1.0,20.083
2013-03-18,4.333,33.25,3.75,4.75,1.0,27.25
2013-03-19,2.7705,67.292,4.792,5.792,1.0,57.25
2013-03-20,2.25,23.0415,4.167,5.167,1.0,30.542
2013-03-21,1.979,8.021,2.583,3.583,1.0,12.125
2013-03-22,1.7915,9.0835,3.542,4.542,1.0,14.125
2013-03-23,2.208,11.8125,2.75,3.75,1.0,20.083
2013-03-24,2.474,14.1875,3.957,4.957,1.0,23.625
2013-03-25,2.9290000000000003,37.1125,3.583,4.583,1.0,21.542
2013-03-26,1.673,30.6025,3.125,4.125,1.0,17.625
2013-03-27,1.413,38.905,3.25,4.25,1.0,25.75
2013-03-28,3.517,27.448999999999998,3.708,4.75,1.042,24.25
2013-03-29,3.875,22.896,1.417,2.417,1.0,9.083
2013-03-30,1.625,15.0625,1.75,2.75,1.0,11.083
2013-03-31,3.229,28.396,4.125,5.125,1.0,21.583
2013-04-01,6.396,29.521,4.826,6.174,1.348,20.75
2013-04-02,2.521,38.2085,3.542,4.583,1.042,20.958
2013-04-03,3.208,27.4375,3.75,4.75,1.0,19.417
2013-04-04,2.875,22.5625,4.905,5.905,1.0,12.583
2013-04-05,2.9585,24.1875,4.833,5.875,1.042,15.292
2013-04-06,1.8955,10.25,2.292,3.292,1.0,4.375
2013-04-07,2.646,18.9375,2.167,3.167,1.0,14.792
2013-04-08,3.021,18.729,3.826,4.826,1.0,12.167
2013-04-09,3.5,25.375,3.042,4.042,1.0,16.292
2013-04-10,4.354,21.771,3.0,4.0,1.0,12.458
2013-04-11,4.2915,25.942,4.391,5.391,1.0,17.435
2013-04-12,5.3335,23.8955,4.542,5.542,1.0,15.75
2013-04-13,3.354,20.4375,2.958,3.958,1.0,14.375
2013-04-14,5.6045,42.083,2.417,3.417,1.0,25.375
2013-04-15,2.479,39.771,3.333,4.333,1.0,26.958
2013-04-16,3.271,47.1665,4.458,5.458,1.0,29.583
2013-04-17,2.6305,25.4165,3.583,4.625,1.042,15.625
2013-04-18,2.0835,42.2085,3.042,4.167,1.125,24.708
2013-04-19,2.2085,24.9165,3.25,4.25,1.0,19.25
2013-04-20,2.104,22.583,6.083,7.125,1.042,15.417
2013-04-21,1.5835,9.5,1.625,2.625,1.0,5.333
2013-04-22,3.0425,19.473,4.261,5.261,1.0,13.333
2013-04-23,1.6665,18.0,4.25,5.25,1.0,10.208
2013-04-24,1.6875,17.3125,3.917,4.917,1.0,11.458
2013-04-25,1.354,30.417,5.125,6.833,1.708,22.125
2013-04-26,1.979,25.354,4.292,5.292,1.0,18.435
2013-04-27,1.7915,20.875,3.708,4.708,1.0,15.917
2013-04-28,2.625,27.5,3.0,4.0,1.0,19.708
2013-04-29,2.375,36.75,2.917,3.917,1.0,25.292
2013-04-30,1.375,22.167,2.958,3.958,1.0,11.792
2013-05-01,1.375,16.792,3.042,4.042,1.0,9.875
2013-05-02,2.1665,11.792,3.304,4.304,1.0,9.208
2013-05-03,1.396,25.021,2.542,3.542,1.0,16.542
2013-05-04,1.5415,31.0835,2.333,3.333,1.0,24.917
2013-05-05,2.021,30.8125,2.458,3.458,1.0,24.625
2013-05-06,1.7915,29.958,2.391,3.391,1.0,21.667
2013-05-07,1.896,30.854,4.208,5.208,1.0,21.167
2013-05-08,3.729,37.0625,6.25,7.292,1.042,27.333
2013-05-09,3.25,50.28,4.042,5.042,1.0,33.826
2013-05-10,2.0,30.104,3.273,4.273,1.0,13.417
2013-05-11,1.4375,35.0415,2.333,3.333,1.0,19.25
2013-05-12,2.3125,47.5,2.417,3.417,1.0,35.0
2013-05-13,2.9585,47.146,4.0,5.0,1.0,37.833
2013-05-14,1.587,28.021,3.25,4.25,1.0,16.708
2013-05-15,2.104,26.9375,2.708,3.708,1.0,15.667
2013-05-16,1.8335,36.479,4.958,6.0,1.042,26.083
2013-05-17,1.9375,33.391999999999996,4.375,5.417,1.042,24.125
2013-05-18,1.6665,28.0415,3.292,4.292,1.0,17.208
2013-05-19,1.5,23.6875,1.75,2.75,1.0,11.25
2013-05-20,1.854,22.4795,3.13,4.13,1.0,15.708
2013-05-21,1.75,57.4375,3.458,4.667,1.208,39.292
2013-05-22,2.0,94.8125,5.083,6.083,1.0,71.25
2013-05-23,2.3125,88.708,4.792,5.792,1.0,69.417
2013-05-24,2.9165,69.854,4.167,5.167,1.0,57.542
2013-05-25,2.979,59.0,4.208,5.208,1.0,43.958
2013-05-26,1.8125,27.2085,2.083,3.083,1.0,18.292
2013-05-27,1.5415,18.5835,1.167,2.167,1.0,7.708
2013-05-28,2.1305,18.786,1.667,2.667,1.0,7.208
2013-05-29,1.375,47.0,2.875,3.875,1.0,32.542
2013-05-30,1.0415,58.854,3.917,4.917,1.0,36.917
2013-05-31,1.354,46.7295,3.917,4.917,1.0,27.792
2013-06-01,1.979,29.9375,3.292,4.333,1.042,15.417
2013-06-02,1.104,16.0625,2.5,3.5,1.0,6.75
2013-06-03,1.3125,11.146,2.826,3.826,1.0,6.625
2013-06-04,1.375,15.854500000000002,3.125,4.208,1.083,11.292
2013-06-05,1.104,22.461,3.125,4.125,1.0,12.609
2013-06-06,1.25,21.521,4.417,5.458,1.042,11.958
2013-06-07,1.7915,35.0625,4.417,5.5,1.083,25.333
2013-06-08,1.25,40.334,3.917,4.917,1.0,29.667
2013-06-09,1.0835,8.391,1.0,2.0,1.0,2.125
2013-06-10,0.875,11.7085,1.875,2.875,1.0,2.208
2013-06-11,0.75,13.0205,3.042,4.042,1.0,4.417
2013-06-12,2.1875,17.271,2.875,4.167,1.292,10.542
2013-06-13,1.979,32.25,2.25,3.375,1.125,20.75
2013-06-14,3.0415,30.6665,2.708,3.917,1.208,17.542
2013-06-15,1.1875,17.3125,3.083,4.208,1.125,8.917
2013-06-16,1.0415,10.8955,1.292,2.292,1.0,5.083
2013-06-17,1.146,15.5625,1.826,3.0,1.174,6.375
2013-06-18,2.0625,16.2705,2.292,3.333,1.042,9.125
2013-06-19,4.375,26.5955,2.333,3.667,1.333,10.636
2013-06-20,2.726,29.4695,2.375,3.625,1.25,15.25
2013-06-21,1.979,14.8125,2.208,3.208,1.0,8.125
2013-06-22,2.0625,16.271,2.0,3.0,1.0,10.208
2013-06-23,1.479,26.083,2.583,3.583,1.0,16.375
2013-06-24,1.7919999999999998,16.9585,2.958,3.958,1.0,7.75
2013-06-25,1.5625,19.764,3.875,4.958,1.083,10.583
2013-06-26,5.002,22.5305,2.917,3.917,1.0,10.875
2013-06-27,3.0835,20.354,3.708,4.708,1.0,14.583
2013-06-28,3.0415,17.75,3.292,4.333,1.042,10.417
2013-06-29,2.9375,9.125,3.25,4.25,1.0,5.75
2013-06-30,2.375,9.0415,1.875,2.875,1.0,4.542
2013-07-01,3.2085,14.625,1.652,2.652,1.0,10.375
2013-07-02,4.6045,23.0835,1.583,2.583,1.0,15.25
2013-07-03,2.7915,23.744500000000002,1.917,3.083,1.167,11.913
2013-07-04,2.292,23.7915,1.917,3.0,1.083,14.25
2013-07-05,2.5,20.375,1.417,2.5,1.083,10.875
2013-07-06,3.479,22.3335,1.542,2.833,1.292,10.25
2013-07-07,2.5,16.8125,1.25,2.292,1.042,11.708
2013-07-08,4.2915,23.958,1.625,2.792,1.167,17.25
2013-07-09,4.229,28.271,1.792,3.125,1.333,21.208
2013-07-10,1.3125,19.8335,1.625,2.875,1.25,13.083
2013-07-11,1.5415,18.146,1.625,3.333,1.708,14.833
2013-07-12,3.305,26.7365,2.167,3.25,1.083,16.167
2013-07-13,5.1665,29.9375,1.875,2.875,1.0,15.0
2013-07-14,13.6875,27.1875,1.292,2.333,1.042,19.958
2013-07-15,5.5205,13.4375,1.304,2.391,1.087,19.167
2013-07-16,2.1665,8.8335,1.75,3.042,1.292,12.25
2013-07-17,3.4795,11.604,1.958,3.292,1.333,17.0
2013-07-18,2.0,7.979,2.0,3.292,1.292,11.75
2013-07-19,2.208,7.0835,1.792,3.708,1.917,10.042
2013-07-20,2.3335,8.271,1.958,3.167,1.208,10.625
2013-07-21,2.146,9.396,1.208,2.208,1.0,12.417
2013-07-22,2.0625,9.5835,1.583,2.667,1.083,15.25
2013-07-23,2.0205,14.270499999999998,1.833,2.917,1.083,13.458
2013-07-24,1.979,25.4375,1.75,2.75,1.0,13.542
2013-07-25,3.3955,65.271,2.167,3.167,1.0,40.333
2013-07-26,2.1875,43.5,2.875,3.875,1.0,25.667
2013-07-27,2.25,29.875,2.083,3.083,1.0,16.167
2013-07-28,1.5835,26.3125,1.417,2.417,1.0,13.783
2013-07-29,3.25,31.104,3.478,4.478,1.0,19.917
2013-07-30,1.9165,28.542,2.083,3.25,1.167,18.042
2013-07-31,0.9795,24.125,1.75,2.833,1.083,14.261
2013-08-01,0.8125,22.1875,2.25,3.625,1.375,11.917
2013-08-02,1.0,16.8335,1.833,3.583,1.75,8.458
2013-08-03,1.354,16.8955,1.958,4.125,2.167,8.875
2013-08-04,0.979,11.354,1.542,2.583,1.042,5.042
2013-08-05,1.5,50.8545,3.292,4.292,1.0,30.75
2013-08-06,1.5415,35.229,2.792,3.792,1.0,21.792
2013-08-07,1.146,26.375,2.333,3.667,1.333,16.8
2013-08-08,1.0,24.771,2.5,3.958,1.458,15.833
2013-08-09,1.1875,30.979,2.208,3.417,1.208,20.083
2013-08-10,1.4585,38.771,1.833,2.917,1.083,25.125
2013-08-11,1.4375,52.0205,1.625,2.625,1.0,35.042
2013-08-12,1.396,60.2085,2.783,3.957,1.174,40.875
2013-08-13,1.5,56.25,2.25,3.333,1.083,41.167
