date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,188.762,3.875,73.0,53.75,34.0,13.14,15.233,23.092,7.858,,0.0,3.333,,10.9,6.454,2.0,201.901
2011-01-02,184.959,2.953,74.0,52.083,35.0,7.346,6.767,10.367,3.6,,0.0,3.604,,11.4,7.112,4.2,192.306
2011-01-03,184.048,2.782,60.0,45.25,32.0,6.635,7.187,11.371,4.183,,0.0,2.792,,9.5,6.008,3.7,190.683
2011-01-04,186.972,4.138,65.0,48.375,39.0,7.844,8.433,12.875,4.442,,0.0,6.458,,8.3,5.612,2.2,194.816
2011-01-05,186.874,3.365,76.0,54.708,35.0,9.104,11.991,18.842,6.85,,0.0,3.042,,7.4,3.946,1.4,195.978
2011-01-06,186.446,3.808,65.0,53.0,48.0,10.939,15.768,24.705,8.937,,0.0,2.979,,8.8,5.321,2.0,197.385
2011-01-07,186.309,2.637,73.0,44.625,27.0,7.307,9.217,15.217,6.0,,0.0,2.5,,8.7,5.488,3.2,193.615
2011-01-08,186.569,2.667,50.0,40.208,29.0,7.121,8.907,14.078,5.171,,0.0,2.584,,9.4,5.267,2.5,193.691
2011-01-09,186.644,3.456,64.0,51.75,41.0,9.896,12.385,18.892,6.507,,0.0,3.73,,11.2,6.912,2.6,196.54
2011-01-10,185.775,4.224,66.0,52.125,37.0,12.622,18.543,30.787,12.244,,0.0,3.587,,11.5,7.471,4.1,198.396
2011-01-11,185.928,4.046,60.0,49.958,30.0,10.265,16.83,26.001,9.171,,0.0,3.908,,10.1,6.917,3.1,196.193
2011-01-12,186.163,3.0,51.0,35.333,24.0,7.596,12.458,20.358,7.9,,0.0,2.25,,8.1,3.696,0.0,193.759
2011-01-13,186.116,3.948,66.0,53.917,41.0,12.044,17.917,30.167,12.25,,0.0,3.646,,8.8,5.429,1.5,198.16
2011-01-14,187.959,4.296,69.0,54.875,37.0,10.152,12.242,19.7,7.458,,0.0,4.875,,8.9,6.092,4.1,198.111
2011-01-15,185.732,2.857,69.0,55.792,40.0,8.568,9.042,14.375,5.333,,0.0,3.062,,8.3,6.058,3.8,194.3
2011-01-16,188.794,4.577,91.0,57.542,41.0,16.293,21.192,36.667,15.475,,3.0,3.708,,8.8,6.171,2.3,205.088
2011-01-17,186.795,5.219,99.0,84.292,61.0,19.286,22.666,44.649,21.983,,8.0,2.77,,8.1,3.708,1.2,206.081
2011-01-18,187.197,4.332,83.0,66.417,49.0,17.269,21.927,39.385,17.458,,0.0,3.458,,11.4,5.996,1.3,204.466
2011-01-19,186.864,4.096,95.0,68.15,42.0,18.168,20.933,34.426,13.493,,12.0,3.916,,11.7,6.54,3.6,205.031
2011-01-20,186.018,5.021,100.0,96.25,91.0,17.572,22.742,41.656,18.914,,24.0,2.48,,9.4,7.375,5.5,203.59
2011-01-21,187.256,4.442,98.0,91.333,73.0,17.008,17.474,32.161,14.687,,11.0,2.458,,10.7,8.242,6.7,204.264
2011-01-22,186.188,3.923,94.0,72.667,56.0,13.116,12.017,20.042,8.025,,0.0,2.542,,14.4,9.329,5.9,199.304
2011-01-23,185.48,3.281,70.0,56.333,45.0,10.398,12.175,20.283,8.108,,0.0,3.104,,11.8,8.412,4.4,195.878
2011-01-24,186.508,3.302,62.0,49.5,37.0,9.433,14.0,23.817,9.817,,0.0,2.916,,7.6,4.188,1.5,195.942
2011-01-25,186.27,4.104,55.0,46.958,36.0,10.418,16.275,26.017,9.742,,0.0,3.718,,6.5,3.412,1.5,196.689
2011-01-26,186.834,3.593,70.0,55.667,38.0,9.904,13.742,22.74,8.998,,0.0,3.208,,6.4,2.746,0.5,196.737
2011-01-27,188.102,5.167,68.0,58.583,44.0,12.896,19.524,31.922,12.398,,0.0,4.77,,7.1,3.5,0.7,200.998
2011-01-28,187.009,4.546,76.0,60.833,43.0,10.646,15.208,24.275,9.067,,0.0,5.042,,6.8,4.208,2.1,197.654
2011-01-29,186.323,2.427,49.0,32.917,22.0,6.555,6.958,11.567,4.608,,0.0,3.208,,8.5,4.333,1.5,192.878
