date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,CH4_mean,NMHC_mean,THC_mean
2013-02-15,90.0,74.5,49.0,13.54,18.663,5.123,3.458,0.5,6.625,6.5,3.812,-0.1,2.028,191.375,10.562,201.938
2013-02-16,54.0,39.375,30.0,10.598,14.641,4.043,9.98,1.007,14.896,9.0,6.938,5.4,2.444,191.875,10.334,202.208
2013-02-17,39.0,34.167,27.0,29.742,56.843,27.102,21.586,2.091,29.629,11.5,7.092,3.9,4.592,195.329,17.4,212.729
2013-02-18,39.0,31.958,25.0,23.073,41.323,18.25,11.146,0.764,15.583,7.4,4.492,2.8,3.416,192.479,14.416,206.896
2013-02-19,45.0,35.042,25.0,25.129,44.809,19.68,10.229,0.736,14.781,7.6,4.346,1.4,3.517,192.25,15.938,208.188
2013-02-20,54.0,41.667,30.0,38.588,73.488,34.899,18.354,1.785,27.506,7.3,4.475,1.4,5.087,194.866,22.63,217.496
2013-02-21,46.0,33.5,23.0,28.345,51.346,23.002,13.084,0.889,19.521,8.6,5.121,2.6,4.319,193.292,14.354,207.646
2013-02-22,41.0,33.542,23.0,24.694,41.795,17.101,10.021,0.696,13.99,8.2,4.762,1.9,3.875,191.792,10.479,202.271
2013-02-23,54.0,45.167,40.0,20.583,31.021,10.438,13.438,1.306,19.104,8.2,5.379,3.0,4.201,192.475,11.35,203.824
2013-02-24,57.0,47.333,40.0,33.017,61.902,28.886,14.958,1.969,23.656,8.6,6.317,4.1,4.392,192.834,14.562,207.396
2013-02-25,59.0,46.25,31.0,46.002,86.175,40.173,29.229,3.495,41.469,12.1,7.942,3.4,6.07,197.834,23.104,220.938
2013-02-26,64.0,45.292,32.0,41.646,68.052,26.406,40.75,4.292,55.031,13.8,9.825,5.9,6.448,200.332,17.94,218.272
2013-02-27,93.0,74.542,60.0,53.972,121.348,67.376,47.138,3.153,70.344,13.7,10.112,7.2,8.605,210.438,35.396,245.834
2013-02-28,93.0,59.375,33.0,36.053,68.811,32.758,24.312,1.534,36.865,17.5,13.604,8.5,6.264,194.229,24.916,219.146
2013-03-01,88.0,75.167,58.0,30.25,51.792,21.542,26.979,1.403,39.156,12.4,8.942,7.2,5.746,195.688,16.622,212.309
2013-03-02,89.0,84.917,80.0,17.854,26.396,8.542,13.73,0.736,21.188,7.0,5.488,4.8,4.042,193.688,11.208,204.896
2013-03-03,86.0,54.167,27.0,25.316,48.023,22.708,9.792,0.736,15.24,10.2,6.4,4.2,3.792,193.604,13.792,207.396
2013-03-04,75.0,44.417,30.0,30.02,54.826,24.805,16.022,2.042,22.596,10.3,6.938,2.4,4.145,195.932,12.377,208.308
2013-03-05,90.0,81.542,45.0,37.458,77.164,39.705,20.396,1.097,29.948,8.8,6.329,4.7,5.736,198.229,26.02,224.25
2013-03-06,45.0,28.875,20.0,20.266,36.184,15.917,9.667,0.804,13.662,7.1,5.092,3.0,3.391,192.411,11.943,204.354
2013-03-07,60.0,32.167,17.0,28.729,49.813,21.084,12.896,1.153,17.292,8.2,4.312,1.8,3.9,193.262,13.35,206.612
2013-03-08,42.0,34.042,22.0,28.75,46.823,18.073,13.25,1.569,17.76,9.3,5.667,2.0,4.236,193.396,12.334,205.729
2013-03-09,68.0,44.909,25.0,19.618,26.282,6.663,14.645,2.092,18.438,10.0,6.541,3.0,3.611,193.875,11.062,204.938
2013-03-10,70.0,34.042,18.0,22.398,38.634,16.236,11.042,1.045,13.751,7.1,4.571,2.2,3.515,192.876,11.784,204.66
2013-03-11,52.0,32.5,16.0,29.45,52.875,23.425,10.604,1.528,14.594,10.0,6.25,1.8,3.917,193.104,12.312,205.416
2013-03-12,67.0,38.25,29.0,52.386,109.322,56.935,34.938,5.495,46.156,16.1,11.412,6.1,7.167,200.916,28.062,228.979
2013-03-13,94.0,77.375,61.0,40.146,79.823,39.677,30.479,2.056,48.427,16.8,12.125,8.7,5.567,195.69,23.011,218.701
2013-03-14,70.0,44.042,28.0,27.48,50.938,23.458,7.083,1.069,11.969,13.1,10.096,6.6,4.181,193.208,14.625,207.834
2013-03-15,63.0,38.292,21.0,23.259,34.35,11.092,10.854,1.724,14.76,11.7,8.229,4.5,3.497,191.292,9.812,201.104
2013-03-16,67.0,46.0,33.0,23.323,31.99,8.666,20.48,2.153,28.688,17.1,10.625,4.4,4.798,195.701,14.354,210.055
2013-03-17,69.0,47.208,36.0,41.841,60.795,18.955,33.044,4.208,46.578,15.9,12.292,8.3,5.563,194.625,15.166,209.792
2013-03-18,71.0,59.333,43.0,30.343,51.724,21.382,24.729,1.439,36.677,19.8,15.558,9.6,4.458,191.792,18.416,210.208
2013-03-19,56.0,40.542,32.0,26.292,44.0,17.708,17.042,1.0,26.74,13.6,11.508,10.0,3.661,192.433,10.885,203.318
2013-03-20,89.0,80.25,56.0,33.02,61.079,28.058,10.438,0.841,17.52,10.2,7.917,6.6,4.074,194.218,18.645,212.862
2013-03-21,70.0,36.208,20.0,14.952,22.402,7.451,5.312,0.639,7.74,13.1,9.829,7.1,2.722,192.146,11.0,203.146
2013-03-22,50.0,33.958,23.0,20.125,28.614,8.49,9.792,1.208,13.24,13.5,9.229,5.3,2.859,192.528,12.081,204.608
2013-03-23,51.0,33.708,20.0,17.036,24.496,7.461,12.75,0.917,16.802,16.0,11.688,7.4,3.355,191.958,12.729,204.688
2013-03-24,59.0,35.458,19.0,35.517,53.904,18.387,20.292,2.246,26.949,17.7,13.7,9.4,3.987,193.666,17.48,211.146
2013-03-25,55.0,41.208,25.0,49.136,81.167,32.031,28.312,3.778,39.864,22.2,16.862,12.3,5.359,197.208,25.691,222.898
2013-03-26,80.0,53.917,41.0,41.51,80.25,38.74,23.98,4.167,35.052,19.4,16.754,14.6,4.486,199.979,25.312,225.292
2013-03-27,88.0,74.792,56.0,38.878,71.289,32.411,25.166,1.446,39.344,14.8,12.775,11.2,5.403,192.77,23.875,216.646
2013-03-28,72.0,48.042,25.0,47.104,91.062,43.958,27.458,2.861,39.146,20.4,15.292,10.1,6.295,197.769,28.115,225.884
2013-03-29,64.0,48.5,34.0,24.132,31.441,7.31,21.625,1.57,30.552,22.1,17.875,14.1,3.639,189.812,17.792,207.604
2013-03-30,93.0,77.333,41.0,15.93,20.516,4.586,11.292,1.012,20.812,19.1,16.608,15.3,3.417,187.229,13.25,200.479
2013-03-31,47.0,31.167,18.0,19.292,28.979,9.688,10.416,1.0,15.24,19.8,15.462,12.7,3.507,191.926,15.986,207.912
2013-04-01,95.0,63.167,36.0,31.5,57.646,26.146,19.667,1.77,25.156,15.8,11.129,6.5,4.375,198.458,17.812,216.271
2013-04-02,99.0,94.708,64.0,43.016,87.334,44.318,20.729,1.333,27.594,11.9,10.379,8.2,6.079,203.61,34.918,238.527
2013-04-03,98.0,74.083,42.0,25.395,42.55,17.155,3.334,0.792,9.365,16.1,13.388,11.4,3.486,192.625,25.521,218.146
2013-04-04,76.0,52.917,36.0,38.259,62.281,24.023,11.416,2.533,17.177,21.2,17.0,12.6,4.571,193.957,23.792,217.749
2013-04-05,88.0,65.875,45.0,36.49,58.552,22.062,23.458,2.664,33.136,22.9,18.162,13.4,5.181,194.668,20.678,215.345
2013-04-06,98.0,78.042,50.0,27.904,47.127,19.224,15.708,1.708,25.104,21.3,17.579,15.5,4.361,194.23,18.396,212.625
2013-04-07,98.0,56.75,26.0,11.604,16.479,4.875,5.104,0.667,12.292,23.1,17.871,11.8,2.986,188.48,12.416,200.896
2013-04-08,36.0,26.875,16.0,23.256,35.862,12.606,9.038,0.642,12.865,19.1,14.308,10.7,3.608,193.972,15.921,209.894
2013-04-09,54.0,39.583,29.0,32.733,58.505,25.772,21.396,2.306,24.792,22.4,16.967,11.3,4.403,195.812,20.23,216.042
2013-04-10,80.0,51.917,43.0,28.896,45.083,16.188,21.98,1.571,25.031,17.3,13.854,7.7,4.417,195.875,15.458,211.334
2013-04-11,91.0,66.042,45.0,30.073,49.187,19.115,15.354,1.25,18.302,13.2,9.733,6.0,4.306,197.155,14.138,211.292
2013-04-12,78.0,49.167,30.0,33.177,53.352,20.176,23.208,1.93,24.562,16.2,11.542,7.0,4.347,198.688,15.896,214.584
2013-04-13,70.0,52.042,36.0,28.281,41.771,13.49,17.125,2.378,16.781,16.6,12.454,7.7,3.842,197.75,14.229,211.979
2013-04-14,67.0,51.083,36.0,15.051,19.298,4.247,24.084,1.528,25.146,20.8,16.688,10.8,3.281,193.278,13.095,206.373
2013-04-15,66.0,55.875,43.0,26.656,41.187,14.531,27.782,2.065,32.592,23.1,17.433,12.6,3.621,193.062,14.75,207.812
2013-04-16,78.0,56.625,43.0,35.313,52.468,17.156,23.834,3.216,27.396,21.6,16.888,11.4,3.764,193.916,17.312,211.229
2013-04-17,76.0,58.458,43.0,26.997,40.6,13.604,33.125,1.597,40.035,23.9,20.996,17.2,3.837,192.318,20.705,213.023
2013-04-18,82.0,66.958,55.0,27.27,40.156,12.886,20.75,2.458,25.167,24.9,20.675,17.1,3.166,189.062,21.812,210.875
2013-04-19,83.0,47.708,25.0,24.718,40.573,15.854,19.25,1.206,20.458,19.6,14.492,10.0,3.695,194.48,17.646,212.125
2013-04-20,99.0,61.708,35.0,26.07,39.875,13.805,22.625,1.264,22.614,11.9,9.317,5.9,3.953,196.198,12.092,208.29
2013-04-21,99.0,82.708,38.0,15.417,21.826,6.409,11.229,0.708,11.677,9.7,7.062,5.1,3.638,195.98,10.792,206.771
2013-04-22,41.0,30.957,22.0,25.608,42.564,16.956,20.456,0.737,19.012,15.6,11.446,6.5,3.82,195.729,13.834,209.562
2013-04-23,47.0,39.5,30.0,37.167,61.333,24.167,28.312,2.007,28.261,19.5,14.55,8.3,4.965,196.916,19.408,216.326
2013-04-24,98.0,77.0,51.0,28.042,39.598,11.557,21.062,1.25,25.958,17.9,16.817,15.7,3.694,192.416,14.708,207.125
2013-04-25,95.0,43.75,19.0,32.99,48.614,15.625,24.312,2.349,27.344,23.1,18.254,13.4,4.083,192.792,20.104,212.896
2013-04-26,81.0,58.792,36.0,34.042,48.731,14.69,25.396,3.236,28.864,23.2,18.05,13.0,4.653,195.443,16.424,211.867
2013-04-27,58.0,36.25,25.0,22.786,33.332,10.546,15.792,1.014,16.312,20.2,15.771,11.9,3.639,193.604,12.542,206.146
2013-04-28,52.0,30.292,22.0,15.812,19.302,3.489,19.98,1.18,19.26,21.2,16.962,13.2,3.486,193.584,12.375,205.958
2013-04-29,55.0,39.0,26.0,29.136,38.24,9.104,27.521,2.938,26.229,23.0,18.529,13.2,4.692,196.72,18.395,215.115
2013-04-30,72.0,63.167,57.0,20.12,26.379,6.259,26.271,1.07,29.723,22.2,19.808,15.8,3.606,191.292,16.938,208.229
2013-05-01,87.0,67.5,46.0,24.396,39.448,15.052,24.521,1.068,33.375,19.1,15.029,12.3,3.806,191.625,13.25,204.875
2013-05-02,94.0,43.583,26.0,22.28,38.548,16.268,10.125,0.802,12.14,19.2,14.429,10.7,3.494,192.673,13.75,206.423
2013-05-03,74.0,47.333,32.0,19.437,26.612,7.176,13.688,1.792,13.938,20.4,15.212,11.0,3.597,194.271,12.75,207.021
2013-05-04,82.0,57.083,34.0,18.583,23.083,4.5,16.979,2.099,18.094,21.4,16.783,11.1,4.236,194.416,13.73,208.146
2013-05-05,80.0,51.583,27.0,14.438,17.323,2.886,22.625,1.438,21.729,23.5,18.617,13.8,3.731,194.568,13.673,208.242
2013-05-06,76.0,53.708,34.0,17.368,21.525,4.157,27.104,1.208,29.51,26.1,20.912,15.6,4.222,193.312,17.708,211.021
2013-05-07,48.0,39.083,29.0,15.711,24.425,8.714,11.174,0.615,12.024,19.1,15.346,10.6,2.889,192.375,13.104,205.479
2013-05-08,50.0,37.0,22.0,27.982,47.6,19.619,12.021,0.986,13.885,23.4,16.962,10.5,4.111,193.81,18.454,212.264
2013-05-09,67.0,48.083,33.0,44.208,77.121,32.912,22.0,3.875,26.094,25.6,20.546,14.6,5.75,199.042,28.375,227.416
2013-05-10,76.0,54.333,36.0,55.812,89.906,34.094,32.042,3.828,38.823,29.0,23.308,18.6,7.083,202.312,32.666,234.98
2013-05-11,98.0,87.875,64.0,31.188,52.666,21.479,21.52,0.966,30.834,20.5,18.996,17.4,4.911,193.529,22.815,216.344
2013-05-12,98.0,67.792,36.0,15.801,19.807,4.006,16.416,1.153,19.302,26.3,20.583,16.3,3.653,192.229,15.604,207.833
2013-05-13,86.0,71.826,49.0,29.492,45.252,15.76,20.718,2.722,30.84,25.0,19.967,16.7,4.466,194.521,21.521,216.042
2013-05-14,80.0,61.167,40.0,44.311,66.92,22.608,26.792,4.153,34.865,28.6,23.7,18.9,5.292,196.241,29.144,225.384
2013-05-15,83.0,66.042,41.0,27.528,43.422,15.895,27.375,3.167,34.688,26.8,21.846,17.9,4.2,195.625,17.458,213.083
2013-05-16,90.0,66.375,40.0,26.24,42.946,16.707,24.896,1.593,30.248,26.9,20.775,15.3,4.003,194.201,19.878,214.079
2013-05-17,88.0,60.292,32.0,28.771,44.698,15.927,21.464,2.107,24.427,24.4,18.771,13.5,3.753,194.202,16.0,210.203
2013-05-18,82.0,62.167,45.0,25.446,34.878,9.432,21.708,2.639,25.542,25.1,20.596,16.7,3.695,196.27,16.167,212.438
2013-05-19,96.0,61.0,45.0,13.229,16.677,3.448,15.021,2.167,18.469,24.6,21.208,18.2,2.681,189.0,10.229,199.229
2013-05-20,98.0,96.875,95.0,34.208,66.69,32.482,12.016,1.238,22.25,21.0,19.296,17.8,5.53,193.437,25.778,219.214
2013-05-21,97.0,66.167,43.0,30.301,54.013,23.712,19.166,1.903,27.75,27.2,23.617,20.3,4.833,192.458,19.812,212.271
2013-05-22,82.0,64.25,42.0,31.354,45.875,14.521,29.5,2.968,38.031,28.0,23.279,19.2,5.014,194.375,17.625,212.0
2013-05-23,83.0,47.75,30.0,32.792,50.99,18.198,28.334,2.556,35.083,27.5,23.383,20.6,4.252,197.086,18.85,215.937
2013-05-24,77.0,43.583,24.0,37.142,57.063,19.922,23.188,3.361,25.292,28.9,23.242,16.3,4.653,197.666,21.188,218.854
2013-05-25,81.0,65.5,42.0,20.979,31.281,10.302,17.708,1.956,20.594,24.1,19.008,15.0,3.278,196.854,15.0,211.854
2013-05-26,84.0,69.333,49.0,21.504,26.602,5.098,20.958,3.347,25.854,26.8,22.408,19.4,4.0,195.434,16.68,212.114
2013-05-27,80.0,61.083,43.0,28.685,40.221,11.536,20.292,3.446,24.166,27.1,23.404,20.2,4.192,193.666,16.188,209.854
2013-05-28,75.0,62.667,44.0,26.031,37.208,11.177,15.812,2.787,20.021,26.6,23.117,20.9,3.208,190.604,16.896,207.5
2013-05-29,83.0,72.333,54.0,23.896,33.271,9.375,18.458,3.049,23.844,25.3,22.583,21.3,3.548,189.272,14.486,203.759
2013-05-30,98.0,92.042,86.0,23.187,35.003,11.816,18.875,1.273,28.452,22.6,21.608,20.6,3.806,188.521,15.854,204.374
2013-05-31,95.0,52.833,27.0,26.02,44.073,18.052,19.083,1.014,23.798,27.1,22.896,18.9,4.478,192.438,15.875,208.312
2013-06-01,86.0,57.417,33.0,23.909,37.866,13.956,20.75,1.222,24.51,25.4,20.783,16.9,3.986,193.234,15.408,208.642
2013-06-02,84.0,64.875,43.0,11.288,15.982,4.695,15.917,0.778,17.875,23.1,18.825,15.7,2.764,189.979,10.104,200.084
2013-06-03,77.0,58.917,40.0,31.071,47.245,16.174,20.086,2.051,24.795,26.4,20.938,15.4,3.832,195.416,17.75,213.166
2013-06-04,88.0,58.958,30.0,37.031,56.625,19.594,24.521,3.416,32.896,29.4,24.146,18.8,4.668,199.01,24.856,223.866
2013-06-05,79.0,65.125,47.0,29.645,41.742,12.096,19.521,3.917,26.354,29.0,24.204,20.8,3.972,192.146,18.5,210.646
2013-06-06,82.0,65.042,46.0,26.906,38.896,11.99,17.708,3.755,23.26,26.2,23.479,21.2,3.792,191.583,16.25,207.834
2013-06-07,82.0,64.292,45.0,24.747,43.575,18.828,12.729,1.417,16.646,26.0,22.879,20.4,3.25,189.85,13.032,202.881
2013-06-08,93.0,66.625,36.0,21.69,32.589,10.899,17.104,1.264,22.364,27.8,22.567,18.8,3.32,192.917,17.938,210.854
2013-06-09,84.0,63.625,36.0,24.146,30.062,5.916,24.146,3.408,32.282,29.4,24.675,19.5,4.444,196.354,20.104,216.458
2013-06-10,86.0,67.208,51.0,32.594,47.615,15.021,23.581,3.311,32.385,28.5,24.517,22.3,3.849,197.018,20.996,218.014
2013-06-11,97.0,79.042,62.0,29.378,49.597,20.218,17.16,1.539,23.656,23.0,21.688,20.1,3.891,192.125,16.98,209.104
2013-06-12,98.0,92.917,81.0,25.915,52.825,26.91,14.938,1.075,24.025,23.6,20.946,19.1,4.33,192.762,20.0,212.762
2013-06-13,97.0,95.25,91.0,20.08,46.172,26.092,6.25,0.889,13.427,22.2,21.208,20.4,3.25,187.284,19.708,206.992
2013-06-14,97.0,87.167,70.0,24.084,59.743,35.658,10.896,0.972,20.875,26.6,23.188,20.3,4.472,191.354,24.125,215.479
2013-06-15,90.0,70.583,49.0,20.812,44.552,23.74,16.145,2.44,24.156,30.7,26.654,23.2,3.708,192.02,21.875,213.896
2013-06-16,97.0,84.375,64.0,14.188,20.917,6.729,7.854,1.014,14.083,25.9,23.092,21.5,3.009,187.183,12.46,199.644
2013-06-17,93.0,71.696,48.0,29.467,49.185,19.718,18.128,2.111,26.766,29.9,25.146,21.0,4.549,190.479,23.52,214.0
2013-06-18,86.0,66.75,51.0,40.615,61.24,20.625,28.666,4.849,43.198,30.9,27.504,24.1,4.695,187.021,30.812,217.834
2013-06-19,86.0,72.208,60.0,22.52,38.32,15.8,22.167,1.597,33.364,28.1,26.858,25.3,3.778,185.648,23.627,209.275
2013-06-20,95.0,87.458,75.0,34.939,54.188,19.249,11.48,1.389,20.511,24.3,22.888,21.2,4.625,193.646,23.208,216.854
2013-06-21,96.0,89.083,77.0,41.188,74.646,33.458,18.396,1.902,30.281,23.7,22.058,20.3,5.708,201.042,26.229,227.271
2013-06-22,92.0,69.417,48.0,34.583,51.115,16.531,17.104,2.75,23.896,28.1,23.538,19.5,5.376,198.456,21.386,219.842
2013-06-23,97.0,71.417,44.0,19.277,24.692,5.416,24.958,2.153,32.948,29.2,24.0,19.3,4.681,201.521,17.334,218.854
2013-06-24,96.0,75.333,53.0,32.26,52.51,20.25,24.166,2.478,33.812,27.3,23.383,19.8,5.103,202.292,23.625,225.917
2013-06-25,88.0,73.667,60.0,35.86,53.42,17.561,29.184,2.787,43.951,26.9,24.5,22.4,5.952,200.566,23.554,224.12
2013-06-26,97.0,88.958,78.0,33.342,50.49,17.148,21.334,3.028,32.281,23.9,22.021,19.3,4.861,197.5,18.979,216.48
2013-06-27,97.0,58.875,31.0,26.452,41.677,15.224,12.354,1.547,15.53,28.7,23.3,18.8,3.576,193.886,17.522,211.409
2013-06-28,79.0,65.958,50.0,24.844,44.948,20.104,18.812,2.898,24.698,26.7,23.279,19.8,4.26,197.67,16.259,213.93
2013-06-29,86.0,65.75,32.0,21.478,36.135,14.656,17.708,2.042,25.166,29.6,24.904,21.3,3.75,195.0,16.875,211.875
2013-06-30,87.0,68.208,48.0,18.166,24.646,6.479,16.854,2.929,23.146,29.4,25.196,22.8,4.264,195.521,16.854,212.375
2013-07-01,78.0,66.625,52.0,26.087,40.314,14.227,14.854,3.764,20.302,27.0,24.596,22.8,4.472,189.522,15.799,205.322
2013-07-02,81.0,60.042,41.0,26.258,40.592,14.334,16.726,4.459,21.288,29.3,25.621,22.4,3.777,190.333,17.021,207.354
2013-07-03,80.0,66.609,51.0,19.242,30.368,11.126,13.937,1.995,18.744,28.5,25.008,22.9,3.07,187.375,21.625,209.0
2013-07-04,90.0,79.25,70.0,22.76,41.49,18.729,11.958,1.578,22.875,27.9,25.654,23.7,3.5,182.976,21.254,204.231
2013-07-05,97.0,78.458,65.0,13.183,29.385,16.202,15.038,1.0,27.219,29.1,27.021,24.7,2.708,179.75,18.042,197.792
2013-07-06,80.0,64.25,46.0,8.854,19.0,10.146,15.438,0.806,23.156,34.5,29.983,26.7,2.056,176.166,11.958,188.125
2013-07-07,85.0,66.0,42.0,14.103,24.765,10.662,18.104,1.736,30.5,36.8,30.679,26.9,3.166,179.98,17.818,197.798
2013-07-08,84.0,66.792,41.0,29.925,56.553,26.629,21.042,2.208,37.71,36.9,30.196,26.4,5.624,189.562,23.021,212.584
2013-07-09,85.0,63.708,42.0,38.198,55.812,17.614,28.834,3.141,46.677,36.1,30.862,26.0,5.153,191.938,31.625,223.562
2013-07-10,80.0,63.042,43.0,44.448,59.906,15.458,37.396,4.662,60.375,36.1,31.367,27.8,4.968,189.772,33.242,223.014
2013-07-11,79.0,63.375,46.0,48.236,68.714,20.478,37.312,6.67,61.196,35.2,31.3,27.7,5.252,194.796,33.954,228.75
2013-07-12,78.0,59.792,43.0,42.677,61.386,18.708,34.312,5.693,56.406,36.0,31.967,28.3,6.153,191.0,29.667,220.667
2013-07-13,77.0,62.25,50.0,38.922,53.064,14.143,36.042,4.25,58.802,34.5,31.288,28.1,5.645,202.852,29.034,231.886
2013-07-14,94.0,69.083,43.0,22.556,28.462,5.906,35.854,2.667,59.146,35.1,29.75,26.0,5.111,198.708,23.792,222.5
2013-07-15,87.0,62.083,34.0,18.823,27.729,8.906,23.02,2.038,34.698,34.2,28.95,23.4,4.542,189.812,21.104,210.916
2013-07-16,77.0,62.542,47.0,25.845,37.972,12.127,16.565,3.188,23.02,30.4,26.442,22.8,4.109,192.09,17.712,209.802
2013-07-17,96.0,75.042,55.0,30.1,47.586,17.485,20.312,3.416,30.636,29.4,25.433,22.8,4.417,197.188,23.646,220.834
2013-07-18,92.0,71.167,49.0,35.062,51.583,16.521,22.831,4.066,38.167,33.1,28.258,24.2,4.537,187.498,24.968,212.466
2013-07-19,81.0,60.917,42.0,24.982,42.585,17.603,14.166,1.931,21.542,31.3,26.512,22.6,3.592,191.805,18.117,209.922
2013-07-20,77.0,62.375,51.0,20.69,37.156,16.465,13.396,1.541,18.448,28.4,24.654,21.6,3.389,191.25,15.833,207.084
2013-07-21,74.0,56.208,45.0,16.562,22.552,5.99,17.792,3.004,23.688,30.8,26.021,21.6,3.486,194.958,16.354,211.312
2013-07-22,87.0,73.0,57.0,33.869,49.604,15.735,24.848,5.094,40.027,31.6,27.575,24.3,4.467,196.268,23.248,219.516
2013-07-23,90.0,75.625,42.0,35.439,54.223,18.785,26.688,2.458,44.302,34.8,28.554,25.5,5.306,200.146,28.854,229.0
2013-07-24,90.0,85.625,75.0,28.448,47.896,19.448,21.312,3.156,36.021,27.9,26.088,25.1,4.167,193.396,19.875,213.271
2013-07-25,93.0,78.917,65.0,31.013,58.281,27.268,20.75,2.254,35.607,29.4,27.012,24.5,5.493,193.01,27.039,220.049
2013-07-26,88.0,72.792,52.0,33.008,55.15,22.141,25.771,4.819,41.5,33.7,29.221,26.1,4.969,186.625,24.854,211.479
2013-07-27,97.0,75.417,52.0,28.416,40.531,12.114,21.979,3.449,37.052,33.0,28.154,22.7,4.167,187.5,18.562,206.062
2013-07-28,90.0,66.833,45.0,21.51,26.198,4.688,17.896,2.611,26.927,32.6,27.775,23.3,4.622,194.432,18.367,212.799
2013-07-29,93.0,82.167,71.0,33.048,49.559,16.511,26.333,2.917,44.042,27.6,26.75,25.8,4.917,195.708,25.021,220.73
2013-07-30,95.0,76.167,55.0,32.102,51.828,19.725,32.0,3.121,53.696,31.9,28.1,24.9,5.605,200.312,30.146,230.458
2013-07-31,85.0,73.333,57.0,30.708,51.634,20.926,32.917,5.028,50.688,31.2,28.1,25.7,5.763,198.124,24.098,222.223
2013-08-01,91.0,79.333,53.0,31.062,55.222,24.16,26.0,3.306,44.062,33.1,27.8,24.8,5.167,195.583,28.146,223.729
2013-08-02,86.0,69.792,53.0,20.521,42.271,21.75,14.792,2.882,22.781,30.4,26.392,23.4,3.306,185.416,16.438,201.854
2013-08-03,81.0,64.083,47.0,26.781,41.823,15.042,18.958,4.19,27.479,31.2,27.533,23.9,3.799,193.726,21.974,215.699
2013-08-04,85.0,71.958,54.0,17.608,23.204,5.596,14.438,3.347,23.771,31.7,28.512,26.0,3.528,188.062,17.02,205.083
2013-08-05,88.0,70.333,53.0,27.283,37.818,10.536,16.718,3.919,30.337,33.2,29.95,27.3,4.133,188.104,23.625,211.73
2013-08-06,93.0,79.583,60.0,30.725,56.545,25.82,18.646,3.611,34.49,32.6,29.242,27.3,5.052,187.166,28.148,215.314
2013-08-07,88.0,63.125,39.0,27.899,47.13,19.23,19.812,2.07,32.448,35.2,30.438,26.0,4.528,191.084,26.083,217.166
2013-08-08,87.0,65.917,49.0,43.64,60.965,17.325,31.542,4.048,52.15,34.6,30.921,27.2,6.117,197.114,33.272,230.386
2013-08-09,86.0,70.792,55.0,44.698,55.875,11.177,38.916,4.866,70.323,35.6,31.867,28.5,5.656,193.332,31.186,224.517
2013-08-10,89.0,64.25,45.0,40.192,54.381,14.19,49.271,4.93,86.792,38.0,33.588,29.1,6.986,204.958,36.416,241.375
2013-08-11,75.0,57.208,39.0,24.188,28.854,4.667,41.646,2.711,68.281,39.1,33.742,30.3,6.029,202.708,27.52,230.229
2013-08-12,77.0,60.696,39.0,26.254,36.733,10.478,38.48,2.586,63.971,36.1,31.817,28.3,4.803,198.635,21.744,220.38
2013-08-13,89.0,57.208,35.0,21.372,31.195,9.823,32.312,2.417,51.969,35.4,30.7,27.2,4.292,197.188,18.5,215.688
2013-08-14,77.0,54.917,33.0,22.584,29.084,6.5,28.125,3.821,42.937,35.1,31.075,28.1,4.68,200.604,21.666,222.271
2013-08-15,80.0,61.5,38.0,19.677,24.792,5.114,25.812,3.636,41.573,35.3,30.946,27.5,4.245,194.362,19.37,213.732
2013-08-16,79.0,65.708,50.0,20.15,26.084,5.934,24.416,3.764,39.448,35.0,30.792,28.2,4.028,191.52,18.958,210.48
2013-08-17,72.0,62.833,50.0,15.042,20.271,5.229,17.229,2.464,27.782,34.1,30.379,27.9,3.139,189.77,12.896,202.667
2013-08-18,73.0,63.292,52.0,12.567,16.812,4.244,13.084,2.667,21.729,33.8,30.575,27.9,2.802,187.449,12.673,200.122
2013-08-19,73.0,62.667,49.0,21.034,32.448,11.414,13.466,3.273,24.142,35.4,31.358,28.4,3.154,186.875,20.916,207.792
2013-08-20,69.0,62.958,47.0,17.594,33.354,15.76,10.854,1.724,21.104,35.1,31.271,28.5,3.069,181.416,19.729,201.146
2013-08-21,97.0,77.542,52.0,29.021,49.865,20.844,14.583,1.404,30.729,33.8,29.421,26.1,4.033,189.551,25.163,214.714
2013-08-22,93.0,72.875,48.0,30.276,47.245,16.97,23.396,3.063,43.81,33.2,28.867,25.2,4.485,190.452,23.206,213.658
2013-08-23,94.0,80.958,71.0,34.302,58.667,24.364,22.125,2.307,42.625,30.6,28.396,25.6,5.444,199.417,35.084,234.5
2013-08-24,93.0,64.292,40.0,26.296,49.186,22.889,12.146,1.458,24.094,33.2,29.188,25.3,4.625,188.888,22.633,211.522
2013-08-25,81.0,71.583,63.0,23.004,29.892,6.888,16.75,2.319,29.167,28.2,25.896,24.5,4.861,197.333,18.354,215.688
2013-08-26,89.0,60.958,42.0,32.11,52.051,19.941,16.938,3.045,26.624,30.1,26.904,23.3,4.846,199.98,21.688,221.666
2013-08-27,96.0,65.792,36.0,27.396,41.864,14.468,11.979,1.562,19.969,31.1,25.562,20.5,4.275,194.517,21.426,215.943
2013-08-28,81.0,54.417,32.0,36.677,54.142,17.464,15.812,3.653,23.979,32.9,28.0,23.0,4.583,197.979,25.896,223.875
