date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2012-04-18,12.431,13.715,1.285,23.195,4.381,,185.583,99.0,71.333,36.0,18.458,23.0,16.262,9.7,204.042,3.174
2012-04-19,14.238,15.851,1.613,23.75,5.521,,184.125,100.0,85.167,62.0,18.542,20.4,16.121,12.5,202.667,2.958
2012-04-20,12.309,13.256,0.946,14.361,1.682,,184.458,100.0,97.25,82.0,21.125,18.5,16.042,14.4,205.583,3.583
2012-04-21,8.732,10.494,1.762,6.18,5.182,,183.333,100.0,82.667,58.0,13.792,23.2,18.167,13.2,197.125,3.167
2012-04-22,6.56,7.012,0.452,1.653,1.682,,182.125,100.0,95.417,72.0,14.542,18.6,16.625,15.2,196.667,2.667
2012-04-23,10.256,11.161,0.905,15.292,2.797,,183.833,100.0,80.0,51.0,20.042,23.0,18.671,15.0,203.875,3.792
2012-04-24,15.339,16.452,1.113,43.139,6.219,,186.542,99.0,77.708,43.0,23.083,26.8,19.046,13.1,209.625,4.25
2012-04-25,14.172,16.495,2.322,45.666,7.631,,186.125,96.0,77.042,54.0,19.292,25.2,19.683,15.0,205.417,4.217
2012-04-26,11.619,12.303,0.685,17.764,3.297,,182.208,100.0,88.208,67.0,18.958,23.1,18.496,15.1,201.167,3.333
2012-04-27,10.31,11.131,0.821,7.68,2.807,,183.792,84.0,52.958,31.0,16.625,22.9,18.096,14.2,200.417,2.958
2012-04-28,15.637,17.47,1.833,15.472,5.885,,185.208,96.0,65.667,31.0,22.625,25.5,18.779,11.5,207.833,3.375
2012-04-29,9.899,10.982,1.083,15.889,6.557,,183.583,98.0,87.375,64.0,17.625,22.0,19.408,14.1,201.208,2.625
2012-04-30,8.327,9.167,0.839,17.181,2.151,,183.625,100.0,94.5,77.0,20.208,22.1,19.275,17.3,203.833,3.792
2012-05-01,14.988,17.744,2.756,7.82,5.924,,181.667,100.0,92.75,74.0,22.417,23.5,19.604,16.4,204.083,3.875
2012-05-02,7.871,8.835,0.964,1.945,1.954,,179.125,100.0,93.542,83.0,33.292,24.6,20.679,18.0,212.417,3.13
2012-05-03,6.089,6.708,0.619,3.555,2.88,,177.917,100.0,89.167,72.0,13.083,22.1,19.4,17.2,191.0,2.333
2012-05-04,4.616,5.274,0.659,4.611,3.478,,178.042,88.0,73.25,62.0,8.167,20.5,18.117,16.0,186.208,2.208
2012-05-05,9.451,10.449,0.998,12.958,5.681,,178.444,95.0,78.125,54.0,11.833,25.2,19.188,13.2,190.278,2.75
2012-05-06,7.601,8.179,0.577,23.82,3.354,,,97.0,68.417,38.0,,24.0,19.671,15.9,,3.75
2012-05-07,12.202,13.464,1.262,30.861,4.797,,,100.0,82.5,54.0,,22.3,18.221,13.6,,4.5
2012-05-08,14.179,16.244,2.065,54.569,6.74,,,100.0,80.5,50.0,,24.7,20.329,16.0,,4.708
2012-05-09,16.145,17.371,1.226,48.347,4.682,,190.333,100.0,86.208,62.0,39.667,24.3,19.838,17.1,230.0,5.435
2012-05-10,8.607,9.464,0.857,28.439,2.37,,187.167,100.0,70.042,47.0,18.75,22.1,17.742,14.2,205.917,3.417
2012-05-11,3.792,4.339,0.548,2.972,1.686,,182.167,72.0,65.0,56.0,8.708,17.5,14.346,12.6,190.875,1.875
2012-05-12,3.524,4.012,0.488,4.278,1.516,,182.5,74.0,62.5,49.0,8.125,17.0,14.096,11.9,190.625,2.208
2012-05-13,7.613,8.238,0.625,12.389,2.166,,184.625,89.0,63.125,36.0,13.458,20.5,15.1,8.8,198.083,2.458
2012-05-14,9.636,11.324,1.688,14.75,5.199,,183.875,99.0,71.333,47.0,13.667,23.9,18.238,11.5,197.542,2.583
2012-05-15,18.339,20.798,2.458,8.792,2.037,,190.227,100.0,99.292,92.0,33.818,19.1,18.021,15.3,224.045,4.042
2012-05-16,11.994,13.057,1.063,23.319,5.119,,,100.0,72.083,34.0,,25.7,20.629,16.7,,3.826
2012-05-17,10.929,12.458,1.53,30.555,6.302,,,100.0,74.833,52.0,,25.4,20.446,15.7,,3.417
2012-05-18,8.631,9.149,0.518,24.361,3.01,,,100.0,65.667,42.0,,22.8,18.742,14.4,,3.292
2012-05-19,11.482,12.369,0.887,18.167,5.0,,,80.0,56.667,31.0,,24.5,19.092,12.9,,3.125
2012-05-20,10.357,11.119,0.762,20.736,4.208,,,100.0,76.125,52.0,,21.3,18.542,16.5,,3.167
2012-05-21,6.953,7.643,0.691,12.972,1.719,,,100.0,73.417,48.0,,24.8,20.175,16.3,,3.583
2012-05-22,10.077,11.059,0.982,15.375,2.14,,,93.0,72.542,44.0,,24.1,20.133,17.0,,3.5
2012-05-23,11.504,12.689,1.185,19.917,3.201,,191.083,100.0,68.125,37.0,23.042,25.7,20.717,14.7,214.125,3.478
2012-05-24,17.982,20.113,2.131,29.458,6.802,,189.25,90.0,64.458,45.0,23.0,26.1,20.867,15.0,212.25,4.042
2012-05-25,13.75,14.768,1.018,30.222,3.864,,186.375,99.0,81.583,65.0,23.75,21.5,19.046,16.4,210.125,4.292
2012-05-26,13.899,15.054,1.155,33.778,5.13,,187.0,100.0,80.958,53.0,23.625,25.5,19.512,14.3,210.625,4.167
2012-05-27,11.934,13.089,1.155,26.708,6.62,,185.083,92.0,77.0,63.0,15.542,26.9,20.946,16.0,200.625,3.125
2012-05-28,8.997,10.287,1.289,18.681,4.562,,183.417,96.0,87.958,79.0,12.125,25.1,21.742,17.2,195.542,2.125
2012-05-29,8.896,9.956,1.06,22.292,2.585,,185.125,100.0,93.333,81.0,16.125,24.3,21.188,17.8,201.25,2.792
2012-05-30,11.396,12.387,0.992,15.875,1.937,,186.917,100.0,78.458,57.0,19.083,23.7,19.842,15.4,206.0,3.043
2012-05-31,11.871,13.304,1.433,20.111,3.097,,187.5,97.0,87.583,74.0,17.917,23.5,20.817,17.5,205.417,2.667
2012-06-01,13.242,14.969,1.727,21.889,5.936,,193.792,100.0,88.333,72.0,15.208,25.2,21.817,18.3,209.0,2.792
2012-06-02,10.976,12.059,1.083,24.903,3.229,,199.875,100.0,87.708,76.0,16.875,24.8,21.783,19.0,216.75,3.083
2012-06-03,9.97,10.786,0.815,21.083,2.812,,214.917,100.0,86.917,63.0,15.625,25.6,22.338,19.9,230.542,2.833
2012-06-04,9.067,10.292,1.226,16.028,3.097,,213.739,100.0,85.417,67.0,12.913,23.8,21.346,17.6,226.652,2.25
2012-06-05,14.389,15.852,1.463,17.903,2.01,,198.917,100.0,93.125,73.0,28.208,22.3,20.154,19.4,227.125,4.208
2012-06-06,9.563,10.426,0.863,10.014,2.664,,197.708,96.0,79.042,53.0,23.417,28.3,23.3,19.6,221.125,2.522
2012-06-07,13.01,14.173,1.163,26.611,5.553,,205.417,99.0,79.958,45.0,17.917,28.0,24.038,20.2,223.333,5.167
2012-06-08,9.03,9.932,0.902,16.833,1.802,,191.458,100.0,94.833,82.0,17.0,25.1,21.717,19.8,208.458,3.458
2012-06-09,7.149,7.97,0.821,8.361,1.542,,,100.0,91.375,76.0,,26.9,22.971,19.5,,2.792
2012-06-10,5.01,5.48,0.47,15.236,1.162,,,97.0,75.875,62.0,,26.5,22.796,19.9,,2.667
2012-06-11,10.361,11.292,0.93,16.375,3.126,,,100.0,85.167,64.0,,26.3,22.812,19.0,,3.625
2012-06-12,10.785,11.882,1.097,11.264,1.094,,,100.0,98.042,87.0,,22.8,21.371,19.9,,4.083
2012-06-13,12.262,13.923,1.661,9.5,4.159,,163.0,100.0,88.542,74.0,9.0,24.3,22.075,19.3,172.0,5.125
2012-06-14,10.571,12.105,1.534,11.417,4.258,,162.958,100.0,86.25,65.0,9.0,25.8,22.679,18.7,171.958,3.083
2012-06-15,11.589,12.992,1.403,17.0,4.083,,179.2,100.0,92.625,78.0,15.4,24.5,22.388,20.5,194.6,2.875
2012-06-16,4.81,7.25,2.44,4.889,0.911,,183.667,100.0,100.0,100.0,13.25,26.0,23.483,19.9,196.917,2.208
2012-06-17,9.06,10.292,1.232,9.542,3.078,,186.375,100.0,95.167,84.0,19.167,28.1,25.288,23.6,205.542,3.375
2012-06-18,15.268,17.01,1.742,20.986,5.016,,193.917,100.0,93.458,79.0,32.208,27.7,24.95,22.2,226.125,5.348
2012-06-19,5.565,7.899,2.333,9.431,1.436,,184.125,100.0,99.208,85.0,25.208,26.7,24.55,23.0,209.333,2.565
2012-06-20,9.392,10.47,1.078,5.166,1.907,,191.333,100.0,94.292,75.0,27.25,25.6,23.746,22.1,218.583,3.522
2012-06-21,10.107,10.918,0.811,6.028,0.76,,195.417,100.0,100.0,100.0,28.417,21.8,19.654,18.1,223.833,3.417
2012-06-22,9.69,10.786,1.095,5.292,1.109,,194.318,100.0,84.375,64.0,25.227,25.6,21.779,19.4,219.545,2.833
2012-06-23,10.75,11.935,1.185,9.389,3.188,,195.333,96.0,81.583,61.0,23.875,26.4,22.296,18.5,219.208,4.125
2012-06-24,10.286,11.22,0.934,19.653,3.01,,197.25,100.0,98.125,93.0,24.583,24.2,22.112,20.4,221.833,3.583
2012-06-25,10.788,11.848,1.059,17.667,2.655,,197.792,100.0,98.042,86.0,28.417,24.7,22.342,20.6,226.208,4.75
2012-06-26,9.646,11.221,1.575,13.208,2.969,,196.833,100.0,90.542,72.0,22.25,26.7,23.492,20.1,219.083,2.833
2012-06-27,10.95,12.31,1.361,11.847,4.186,,195.958,100.0,72.542,51.0,22.5,24.3,22.179,19.7,218.458,3.652
2012-06-28,9.738,11.548,1.81,10.82,1.5,,,100.0,88.292,67.0,,27.8,23.196,19.4,,3.833
2012-06-29,8.548,10.613,2.066,10.153,5.396,,189.5,100.0,91.375,74.0,17.5,27.2,24.242,20.3,207.0,3.0
2012-06-30,7.863,9.077,1.214,10.931,1.547,,194.167,100.0,98.417,88.0,25.417,26.4,23.792,21.6,219.583,3.667
2012-07-01,7.399,8.851,1.452,13.028,2.651,,190.208,100.0,99.083,91.0,20.792,29.9,26.075,23.1,211.0,3.542
2012-07-02,10.572,11.708,1.137,13.083,4.562,,196.375,100.0,87.25,70.0,20.917,29.8,26.633,23.9,217.292,4.375
2012-07-03,9.262,10.97,1.708,13.542,2.484,,194.958,100.0,99.875,97.0,23.417,27.2,25.225,23.8,218.375,3.917
2012-07-04,11.545,12.771,1.227,13.389,4.526,,197.0,100.0,94.542,76.0,28.792,29.8,25.508,22.6,225.792,4.0
2012-07-05,9.798,11.238,1.44,9.764,2.083,,195.267,100.0,99.833,98.0,27.933,25.7,24.158,22.5,223.2,3.917
2012-07-06,8.798,11.988,3.191,15.972,3.536,,180.769,100.0,98.833,93.0,14.462,29.4,26.112,23.1,195.231,2.375
2012-07-07,7.036,7.702,0.667,8.069,2.026,,191.375,100.0,90.042,74.0,17.667,27.9,24.792,22.0,209.042,2.625
2012-07-08,5.208,5.756,0.548,11.681,1.464,,198.125,100.0,81.0,64.0,16.625,28.2,24.771,20.3,214.75,2.833
2012-07-09,8.542,9.923,1.381,13.653,4.717,,197.905,99.0,88.833,73.0,17.952,28.2,25.4,22.3,215.857,3.208
2012-07-10,7.577,9.072,1.494,12.431,4.401,,196.083,100.0,87.042,76.0,17.083,29.8,26.238,22.1,213.167,2.625
2012-07-11,5.489,7.237,1.747,6.694,2.094,,187.625,100.0,90.667,71.0,14.625,29.8,26.596,23.1,202.25,2.913
2012-07-12,4.542,6.988,2.447,10.042,3.068,,179.292,100.0,99.958,99.0,9.25,28.5,26.938,24.8,188.542,2.0
2012-07-13,8.018,10.036,2.018,16.833,4.104,,189.917,100.0,96.0,79.0,18.958,31.3,27.504,24.6,208.875,2.583
2012-07-14,8.446,10.756,2.31,15.472,4.823,,184.25,100.0,94.208,79.0,15.292,31.4,27.95,25.1,199.542,2.583
2012-07-15,3.488,6.679,3.191,8.722,5.073,,179.042,100.0,93.5,75.0,9.583,32.7,29.054,25.5,188.625,1.75
2012-07-16,3.69,6.768,3.077,4.792,4.516,,180.708,100.0,88.75,73.0,10.042,33.0,29.533,26.9,190.75,1.667
2012-07-17,5.214,8.28,3.066,7.972,4.698,,183.292,100.0,88.583,73.0,13.625,31.5,29.071,26.9,196.917,1.375
2012-07-18,4.97,7.622,2.652,7.014,4.021,,184.083,100.0,85.625,71.0,13.708,32.1,29.192,26.1,197.792,1.783
2012-07-19,5.048,7.441,2.393,8.778,4.445,,180.875,100.0,90.458,77.0,12.0,31.9,29.008,20.3,192.875,1.542
2012-07-20,10.136,13.232,3.096,9.069,3.791,,191.792,100.0,99.0,89.0,19.833,30.0,27.183,23.8,211.625,2.833
2012-07-21,9.974,12.566,2.592,16.931,5.758,,200.25,100.0,94.958,83.0,14.208,30.9,27.875,25.2,214.458,4.458
2012-07-22,6.905,8.232,1.327,14.0,4.698,,203.542,100.0,96.333,87.0,11.833,29.1,26.971,25.1,215.375,2.583
2012-07-23,7.065,8.458,1.393,13.222,4.31,,201.167,100.0,92.458,79.0,12.958,29.4,27.275,24.9,214.125,2.333
2012-07-24,8.274,10.143,1.869,13.305,5.411,,199.333,100.0,93.542,78.0,12.667,30.5,27.871,24.5,212.0,2.708
2012-07-25,10.163,11.833,1.67,22.681,5.748,,200.5,100.0,91.292,69.0,16.583,34.5,29.338,25.7,217.083,2.0
2012-07-26,10.095,11.262,1.167,29.722,5.389,,198.208,100.0,88.833,62.0,24.542,34.7,29.738,26.5,222.75,
2012-07-27,11.363,12.917,1.553,27.847,6.708,,192.0,100.0,90.0,71.0,25.0,32.8,29.592,26.0,217.0,
2012-07-28,9.399,10.315,0.917,31.551,6.125,,190.75,100.0,89.917,75.0,21.042,33.4,29.771,26.6,211.792,
2012-07-29,7.375,8.47,1.095,41.104,5.512,,187.625,100.0,92.458,81.0,18.75,32.0,29.621,27.2,206.375,
2012-07-30,6.042,8.565,2.524,14.5,4.832,,183.417,100.0,91.125,76.0,15.0,32.1,29.542,26.6,198.417,
2012-07-31,8.512,10.274,1.762,11.75,4.818,,186.458,100.0,87.208,64.0,20.083,33.9,28.996,25.0,206.542,
2012-08-01,7.269,9.715,2.446,8.625,3.565,,186.292,100.0,88.25,67.0,25.0,32.9,28.871,26.0,211.292,
2012-08-02,8.744,12.286,3.542,10.431,4.656,,186.583,100.0,95.125,81.0,20.792,31.0,28.567,25.8,207.375,1.714
2012-08-03,9.726,11.78,2.054,15.431,5.146,,188.167,100.0,88.875,61.0,26.292,32.9,29.271,26.4,214.458,2.478
2012-08-04,8.792,10.244,1.452,11.542,4.667,,189.333,100.0,85.417,65.0,20.292,33.4,29.096,25.0,209.625,3.583
2012-08-05,7.287,8.81,1.523,7.833,3.658,,185.708,100.0,90.875,71.0,16.75,32.8,28.621,26.5,202.458,2.042
2012-08-06,8.917,12.238,3.321,9.722,5.002,,185.417,100.0,92.0,73.0,19.458,32.9,29.146,26.7,204.875,2.875
2012-08-07,7.69,9.042,1.351,10.444,2.614,,186.458,100.0,78.333,56.0,26.292,34.9,30.358,26.5,212.75,2.208
2012-08-08,7.828,8.671,0.843,12.167,2.143,,194.333,98.0,68.125,46.0,25.875,33.0,28.779,24.3,220.208,3.13
2012-08-09,9.202,10.452,1.25,14.694,4.51,,194.75,97.0,73.25,39.0,20.708,32.4,27.675,22.7,215.458,3.75
2012-08-10,9.619,11.168,1.549,26.68,4.159,,190.583,98.0,90.167,81.0,20.583,30.8,28.8,25.5,211.167,3.333
2012-08-11,5.958,7.613,1.655,11.945,3.474,,185.25,100.0,95.875,87.0,14.333,31.1,28.396,26.3,199.583,1.958
2012-08-12,5.286,6.744,1.458,12.236,3.703,,167.0,100.0,94.625,87.0,36.333,31.3,28.438,24.9,203.333,1.917
2012-08-13,5.12,7.376,2.256,19.18,5.64,,185.25,100.0,94.625,80.0,17.25,31.9,29.279,27.4,202.5,1.875
2012-08-14,5.416,7.78,2.363,11.028,3.323,,184.417,100.0,98.625,93.0,17.083,30.7,28.154,25.4,201.5,2.5
2012-08-15,4.037,7.172,3.135,4.514,3.83,,182.208,100.0,90.792,78.0,10.375,31.9,29.338,27.7,192.583,2.609
2012-08-16,4.488,7.566,3.077,5.43,5.719,,183.875,100.0,91.958,76.0,10.5,31.8,29.079,26.2,194.375,1.625
2012-08-17,6.577,8.536,1.958,12.069,4.365,,185.583,100.0,89.5,69.0,19.667,33.7,29.483,25.0,205.25,2.792
2012-08-18,7.708,9.125,1.417,14.125,2.828,,192.125,100.0,95.792,86.0,15.542,31.2,28.062,25.8,207.667,3.083
2012-08-19,5.482,6.821,1.339,8.403,3.906,,196.625,100.0,88.875,71.0,10.125,32.1,28.229,24.3,206.75,2.292
2012-08-20,6.322,8.125,1.804,7.445,3.601,,197.333,100.0,85.208,59.0,10.75,32.2,28.1,23.4,208.083,2.833
2012-08-21,5.661,7.833,2.173,6.75,4.135,,194.5,99.0,84.417,70.0,12.292,32.6,29.171,25.3,206.792,2.125
2012-08-22,5.031,7.467,2.436,7.625,3.858,,192.375,100.0,83.083,60.0,10.792,34.2,29.871,26.2,203.167,2.13
2012-08-23,7.56,10.554,2.994,7.986,3.328,,197.167,100.0,92.542,76.0,14.417,31.7,28.404,25.4,211.583,3.167
2012-08-24,7.339,9.679,2.34,7.57,3.723,,198.042,100.0,93.625,78.0,12.958,30.2,27.442,23.8,211.0,2.583
2012-08-25,8.107,9.72,1.613,10.444,3.745,,197.5,100.0,89.958,64.0,13.083,32.0,28.446,25.0,210.583,2.625
2012-08-26,7.024,8.428,1.405,12.181,4.109,,197.333,100.0,84.125,64.0,11.5,32.8,28.758,25.2,208.833,2.583
2012-08-27,6.31,8.137,1.827,7.458,3.714,,196.208,95.0,78.167,61.0,11.0,33.3,29.125,25.0,207.208,3.5
2012-08-28,5.131,7.417,2.286,5.319,3.698,,197.542,93.0,75.583,54.0,10.917,34.4,29.588,25.4,208.458,2.708
2012-08-29,5.253,7.521,2.268,5.278,3.294,,189.375,100.0,96.5,89.0,5.292,29.7,28.029,26.3,194.667,3.043
2012-08-30,5.351,7.726,2.375,9.167,3.842,,189.833,100.0,90.083,75.0,8.292,32.2,29.383,26.3,198.125,2.542
2012-08-31,5.078,7.47,2.393,7.236,4.717,,188.292,100.0,83.333,57.0,5.417,34.4,29.912,27.1,193.708,2.542
2012-09-01,6.637,8.399,1.762,8.611,4.344,,193.708,100.0,94.5,82.0,8.958,29.4,27.225,24.4,202.667,2.958
2012-09-02,5.923,6.643,0.72,9.111,1.802,,200.167,100.0,92.375,63.0,12.375,33.0,26.933,24.4,212.542,3.042
2012-09-03,6.822,8.214,1.393,8.792,2.88,,198.75,100.0,94.667,77.0,10.917,30.3,25.758,23.2,209.667,2.875
2012-09-04,6.964,8.744,1.78,8.347,3.104,,196.583,100.0,95.417,82.0,12.458,29.5,26.617,23.2,209.042,2.458
2012-09-05,7.937,10.205,2.268,9.653,4.174,,196.917,100.0,94.958,81.0,13.042,30.6,27.321,24.3,209.958,2.087
2012-09-06,10.655,12.875,2.22,13.222,4.458,,201.583,100.0,94.167,71.0,19.042,30.4,27.229,24.7,220.625,3.542
2012-09-07,8.423,10.042,1.619,11.514,4.687,,200.583,100.0,90.167,69.0,17.333,31.6,27.283,23.8,217.917,3.375
2012-09-08,5.399,7.119,1.72,7.347,3.219,,198.458,100.0,92.667,76.0,12.458,30.9,26.746,23.3,210.917,2.833
2012-09-09,4.167,5.446,1.28,7.139,3.917,,196.958,100.0,85.583,65.0,8.958,32.1,27.771,23.3,205.917,2.167
2012-09-10,6.131,7.97,1.839,6.014,3.255,,195.375,100.0,88.75,69.0,9.583,31.0,27.517,24.9,204.958,3.042
2012-09-11,9.993,11.758,1.765,8.139,1.875,,202.5,100.0,93.292,75.0,20.417,29.5,25.867,22.9,222.917,3.75
2012-09-12,9.849,11.235,1.385,12.417,3.974,,204.042,100.0,85.5,58.0,18.125,30.7,26.671,22.8,222.167,3.652
2012-09-13,7.054,8.452,1.399,15.5,4.281,,197.708,100.0,89.667,78.0,13.417,31.3,27.533,23.8,211.125,2.875
2012-09-14,6.589,8.22,1.631,15.139,3.167,,197.792,100.0,84.417,70.0,14.167,31.5,27.425,23.3,211.958,3.083
2012-09-15,7.792,9.405,1.613,9.736,4.109,,197.5,100.0,94.458,81.0,14.958,29.7,26.633,24.3,212.458,2.667
2012-09-16,3.857,4.899,1.042,5.667,1.609,,197.208,100.0,80.708,54.0,8.542,33.1,27.308,21.9,205.75,2.875
2012-09-17,2.613,3.571,0.958,4.875,2.026,,192.208,100.0,82.375,65.0,4.5,32.7,29.0,24.5,196.708,1.958
2012-09-18,6.976,9.089,2.113,2.264,1.726,,194.875,100.0,99.0,85.0,14.833,28.8,25.671,24.1,209.708,3.75
2012-09-19,7.9,9.414,1.515,17.542,3.29,,202.042,100.0,84.583,64.0,13.5,29.0,25.929,22.3,215.542,3.478
2012-09-20,8.375,9.155,0.78,21.611,2.661,,208.875,100.0,76.125,54.0,14.792,27.2,24.104,21.2,223.667,4.083
2012-09-21,8.5,9.434,0.935,23.222,2.568,,209.292,100.0,83.833,56.0,17.625,27.8,23.629,20.2,226.917,4.5
2012-09-22,7.732,8.47,0.738,23.667,3.276,,207.542,98.0,82.458,61.0,12.958,27.3,23.767,20.5,220.5,4.292
2012-09-23,5.53,5.928,0.399,16.097,1.714,,205.5,100.0,92.958,76.0,12.375,24.3,21.033,17.9,217.875,3.583
2012-09-24,7.375,8.381,1.006,9.097,1.849,,203.75,100.0,80.667,61.0,17.375,26.5,23.004,18.6,221.125,3.208
2012-09-25,8.03,9.22,1.191,8.972,1.886,,204.417,100.0,74.125,50.0,19.5,28.3,23.671,18.8,223.917,3.25
2012-09-26,8.362,9.407,1.045,11.556,2.23,,204.917,100.0,73.917,42.0,15.333,28.2,23.383,17.9,220.25,2.957
2012-09-27,8.417,9.512,1.095,12.181,2.073,,201.762,100.0,76.75,50.0,20.905,28.4,23.575,18.4,222.667,2.917
2012-09-28,9.375,10.363,0.988,13.806,2.171,,195.455,99.0,79.875,56.0,25.682,28.4,22.808,17.5,221.136,3.208
2012-09-29,11.143,11.994,0.851,24.597,3.094,,194.625,100.0,93.458,75.0,25.167,26.0,22.112,19.7,219.792,5.0
2012-09-30,5.119,5.619,0.5,10.472,1.594,,190.583,100.0,99.542,95.0,17.708,22.9,21.208,19.2,208.292,3.708
2012-10-01,7.97,9.196,1.226,4.556,1.555,,193.792,100.0,90.708,76.0,17.0,24.8,21.746,19.9,210.792,3.083
2012-10-02,10.143,11.548,1.405,7.834,2.104,,196.542,100.0,77.75,60.0,25.458,27.4,22.517,18.4,222.0,3.542
2012-10-03,8.188,9.246,1.059,7.708,2.002,,194.167,96.0,76.375,53.0,17.583,27.1,23.029,19.3,211.75,3.13
2012-10-04,8.595,9.5,0.905,8.069,2.13,,192.917,100.0,86.0,66.0,36.958,26.5,22.821,19.7,229.875,3.333
2012-10-05,10.53,11.875,1.345,10.236,2.984,,195.583,100.0,77.208,49.0,30.458,25.4,21.488,17.3,226.042,3.583
2012-10-06,8.196,9.089,0.893,14.305,1.823,,194.667,100.0,85.125,64.0,16.542,26.3,21.312,18.1,211.208,2.958
2012-10-07,4.125,4.571,0.446,11.139,1.443,,194.083,100.0,79.417,61.0,12.375,24.0,20.508,16.8,206.458,2.583
2012-10-08,6.482,7.185,0.702,12.319,1.745,,196.583,100.0,74.0,57.0,14.458,24.0,20.525,15.6,211.042,2.833
2012-10-09,9.542,10.661,1.119,11.25,1.923,,196.083,95.0,73.75,54.0,22.542,25.4,21.533,17.3,218.625,3.542
2012-10-10,8.439,9.547,1.108,14.208,3.76,,194.182,99.0,82.917,71.0,22.318,24.3,21.192,16.2,216.5,3.217
2012-10-11,9.381,10.298,0.917,16.417,1.812,,193.5,100.0,91.333,66.0,25.792,24.4,20.288,17.5,219.292,3.708
2012-10-12,7.042,7.905,0.863,11.278,1.775,,195.0,100.0,73.083,53.0,14.25,22.5,18.879,15.0,209.25,3.167
2012-10-13,8.018,9.083,1.065,11.68,1.927,,196.333,94.0,72.208,49.0,15.542,22.5,17.979,11.8,211.875,3.125
2012-10-14,9.44,10.185,0.744,21.722,2.281,,197.833,90.0,75.292,60.0,19.417,22.9,19.308,16.1,217.25,3.75
2012-10-15,9.607,10.923,1.316,25.083,2.15,,196.667,98.0,76.25,53.0,21.625,24.5,19.933,14.2,218.292,3.667
2012-10-16,12.411,13.5,1.089,28.264,2.385,,197.778,89.0,70.958,52.0,19.333,25.7,20.512,15.8,217.111,4.333
2012-10-17,10.853,12.271,1.417,14.264,1.541,,196.0,100.0,95.833,77.0,26.917,24.4,19.762,17.9,222.917,4.043
2012-10-18,8.863,9.476,0.613,9.264,1.286,,195.783,100.0,94.042,59.0,20.739,20.0,17.462,16.3,216.522,3.333
2012-10-19,5.845,6.59,0.744,7.556,1.604,,191.889,89.0,61.375,48.0,17.944,21.0,17.888,13.1,209.833,2.75
2012-10-20,9.418,10.749,1.331,13.944,2.866,,192.292,96.0,75.083,25.0,12.667,22.1,16.95,11.9,204.958,3.458
2012-10-21,8.03,8.702,0.673,21.486,2.844,,193.333,100.0,83.083,55.0,17.042,23.5,18.258,13.4,210.375,4.125
2012-10-22,7.155,8.318,1.163,19.597,3.078,,193.792,100.0,77.875,50.0,18.75,26.0,20.2,13.6,212.542,3.542
2012-10-23,7.095,7.708,0.613,9.778,1.817,,193.25,100.0,92.333,68.0,11.458,21.7,17.046,14.1,204.708,3.083
2012-10-24,8.719,9.89,1.171,12.542,1.723,,191.083,100.0,71.708,50.0,18.708,18.6,15.183,11.0,209.792,3.739
2012-10-25,12.274,13.863,1.589,14.528,2.313,,192.458,95.0,76.292,50.0,23.458,21.5,15.092,10.9,215.917,3.833
2012-10-26,12.649,14.101,1.452,17.528,1.942,,194.5,97.0,75.917,48.0,20.167,22.0,16.512,11.1,214.667,4.25
2012-10-27,12.137,13.453,1.316,21.903,3.573,,193.958,98.0,82.417,61.0,19.708,22.0,17.754,12.0,213.667,4.708
2012-10-28,7.917,8.607,0.691,11.305,1.457,,194.125,100.0,96.667,80.0,20.625,23.4,17.921,12.4,214.75,4.375
2012-10-29,6.315,6.94,0.625,9.375,1.531,,194.625,100.0,75.917,59.0,18.042,19.7,16.892,10.3,212.667,3.292
2012-10-30,10.399,12.077,1.679,13.458,1.979,,193.619,100.0,86.542,66.0,26.905,18.7,14.288,9.7,220.524,4.25
2012-10-31,9.645,10.657,1.012,14.903,1.733,,195.652,100.0,80.833,47.0,25.652,19.0,14.642,11.6,221.304,4.348
2012-11-01,7.851,9.357,1.506,16.444,3.031,,192.522,98.0,64.208,45.0,16.522,17.8,14.712,11.5,209.043,3.917
2012-11-02,6.827,7.583,0.756,9.417,1.432,,191.913,72.0,65.083,58.0,12.13,15.0,13.479,11.9,204.043,3.208
2012-11-03,4.902,5.352,0.45,15.083,1.2,,190.957,78.0,62.042,42.0,8.652,15.4,13.433,9.9,199.609,2.708
2012-11-04,6.698,7.435,0.737,14.903,1.01,,191.435,94.0,74.708,53.0,13.304,16.6,12.312,7.3,204.739,3.5
2012-11-05,12.625,14.839,2.214,14.347,1.282,,191.913,92.0,77.958,63.0,24.87,19.7,15.571,11.7,216.783,4.333
2012-11-06,11.584,13.143,1.559,20.111,2.505,,193.261,100.0,74.292,50.0,18.87,20.2,16.738,13.8,212.13,4.792
2012-11-07,9.909,11.222,1.314,24.361,3.183,,196.435,97.0,66.708,42.0,17.652,18.1,15.021,9.9,214.087,4.87
2012-11-08,11.718,13.007,1.289,27.5,2.526,,193.478,91.0,67.583,51.0,21.783,18.3,15.204,10.9,215.261,4.75
2012-11-09,11.215,13.331,2.116,25.736,1.719,,192.652,100.0,78.583,62.0,23.609,18.4,14.283,11.0,216.261,4.565
