date,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean
2011-01-01,3.3401666666666667,-37.166666666666664,-65.27083333333333,-107.33333333333333,7.542,26.680666666666667,38.0485,11.367833333333332,21.472166666666666,19.167
2011-01-02,2.347166666666667,-16.666666666666668,-39.652833333333334,-89.16666666666667,3.75,9.243166666666667,11.611166666666668,2.368,9.5,6.375
2011-01-03,2.3611666666666666,-43.5,-89.13183333333332,-141.16666666666666,6.0,22.06266666666667,31.944333333333333,9.881833333333333,13.2085,12.958
2011-01-04,2.25,-32.833333333333336,-69.7845,-110.66666666666667,6.375,24.243166666666667,44.305499999999995,20.0625,12.8125,11.042
2011-01-05,2.587,0.16666666666666666,-37.483,-76.33333333333333,5.217,23.354,45.565999999999995,22.212,13.264000000000001,8.13
2011-01-06,3.597,-18.166666666666668,-44.36816666666667,-84.16666666666667,7.792,36.090333333333334,78.6735,42.583333333333336,21.37516666666667,16.875
2011-01-07,2.7848333333333333,-13.166666666666666,-50.041666666666664,-120.83333333333333,5.25,20.764,38.6805,17.916666666666668,14.159666666666666,12.417
2011-01-08,2.2085,-77.5,-107.11816666666668,-144.5,7.708,27.784666666666666,45.889,18.104166666666668,23.521,26.5
2011-01-09,3.9651666666666667,-32.5,-67.40266666666666,-98.33333333333333,7.125,26.68733333333333,50.242999999999995,23.555833333333336,20.965333333333334,18.125
2011-01-10,3.3681666666666668,-57.666666666666664,-83.389,-103.83333333333333,6.708,27.979,45.73616666666667,17.757,20.659666666666666,16.083
2011-01-11,2.215333333333333,-92.83333333333333,-111.7085,-168.16666666666666,5.042,17.006833333333333,24.729166666666668,7.722333333333334,9.458333333333334,7.292
2011-01-12,3.1805,-82.83333333333333,-131.32633333333334,-191.16666666666666,7.458,30.479166666666668,56.94433333333333,26.465333333333334,16.409666666666666,15.208
2011-01-13,2.895666666666667,-49.166666666666664,-83.153,-103.33333333333333,5.75,19.146,30.270833333333332,11.125166666666667,15.1805,13.792
2011-01-14,1.7778333333333334,-90.5,-105.01400000000001,-126.16666666666667,4.875,13.610999999999999,19.722333333333335,6.111,10.923333333333334,9.792
2011-01-15,1.75,-66.0,-98.09033333333333,-160.66666666666666,5.125,20.229166666666668,32.632,12.402666666666667,11.930666666666667,10.625
2011-01-16,4.458333333333333,-80.5,-134.0765,-176.0,13.75,45.15966666666666,116.007,70.84716666666667,35.520833333333336,34.792
2011-01-17,4.742999999999999,-83.16666666666667,-143.5835,-191.16666666666666,16.583,49.40983333333333,136.6665,87.257,49.36116666666667,47.0
2011-01-18,5.673666666666667,-40.833333333333336,-95.21533333333333,-145.83333333333334,15.75,50.0485,132.78466666666665,82.736,43.61816666666667,40.5
2011-01-19,4.137666666666667,-30.833333333333332,-84.59733333333334,-154.5,12.87,44.10150000000001,107.6595,63.558,34.04866666666667,30.478
2011-01-20,3.7153333333333336,-83.66666666666667,-150.4655,-200.83333333333334,14.583,47.4095,116.29849999999999,68.889,52.9515,48.25
2011-01-21,4.069333333333334,-89.0,-142.24316666666667,-196.16666666666666,13.667,48.80566666666667,117.45816666666667,68.65266666666666,58.0,58.667
2011-01-22,4.7015,-18.666666666666668,-50.27766666666667,-103.0,7.833,31.256833333333333,57.180499999999995,25.923666666666666,24.673666666666666,24.25
2011-01-23,2.277833333333333,-5.333333333333333,-28.37516666666667,-77.66666666666667,5.167,17.229166666666668,23.0,5.770833333333333,13.451500000000001,11.25
2011-01-24,1.9651666666666667,-60.833333333333336,-93.34716666666667,-151.83333333333334,6.208,24.416666666666668,49.694500000000005,25.277833333333334,17.013833333333334,17.0
2011-01-25,1.9375,-49.0,-85.40983333333334,-142.66666666666666,5.125,14.874833333333333,21.527833333333334,6.652833333333334,12.951500000000001,11.625
2011-01-26,2.5625,-59.166666666666664,-113.0625,-169.5,6.458,26.4375,46.11816666666667,19.680666666666667,18.340166666666665,19.75
2011-01-27,2.6943333333333332,-70.83333333333333,-116.01400000000001,-173.33333333333334,6.917,29.729166666666668,54.889,25.159833333333335,20.014,21.625
2011-01-28,3.8191666666666664,-103.5,-142.84733333333335,-195.83333333333334,10.458,41.8265,84.29166666666667,42.465333333333334,39.472166666666666,48.125
2011-01-29,4.632000000000001,-48.166666666666664,-91.11116666666668,-118.0,9.917,37.98616666666667,74.63866666666667,36.65266666666667,29.340166666666665,32.125
2011-01-30,3.2578333333333336,-44.166666666666664,-103.6805,-161.5,10.261,36.24366666666666,81.8655,45.621833333333335,22.409833333333335,25.75
2011-01-31,3.3731666666666666,-65.5,-103.04849999999999,-159.0,6.5,29.269166666666667,48.5505,19.281166666666667,16.093166666666665,13.875
2011-02-01,3.0208333333333335,-82.83333333333333,-118.56933333333332,-177.33333333333334,6.75,29.59466666666667,56.03483333333333,26.44033333333333,20.49,10.13
2011-02-02,2.498333333333333,-77.16666666666667,-125.8405,-176.66666666666666,6.609,22.671666666666667,41.608333333333334,18.937,14.189333333333332,12.0
2011-02-03,3.5453333333333332,-70.83333333333333,-126.88883333333332,-173.16666666666666,7.478,30.099999999999998,52.91766666666666,22.81783333333333,19.522666666666666,18.667
2011-02-04,4.4238333333333335,-48.333333333333336,-87.27766666666666,-142.33333333333334,6.75,25.451333333333334,49.9375,24.486,19.382,17.917
2011-02-05,2.2916666666666665,-32.0,-56.59733333333333,-87.33333333333333,3.917,11.298499999999999,15.069333333333333,3.7708333333333335,13.347333333333333,10.333
2011-02-06,2.6318333333333332,11.666666666666666,-12.951333333333332,-42.333333333333336,4.958,18.284499999999998,27.0555,8.771166666666668,14.833166666666665,13.083
2011-02-07,4.354333333333333,12.5,-7.742999999999999,-27.166666666666668,7.875,29.465166666666665,52.437666666666665,22.972166666666666,26.590333333333334,21.25
2011-02-08,3.0208333333333335,-30.0,-62.22233333333333,-87.66666666666667,5.208,10.493,14.0555,3.5625,18.458333333333332,16.083
2011-02-09,3.8541666666666665,-72.66666666666667,-104.9165,-170.33333333333334,7.208,28.007,53.875,25.868166666666667,23.340500000000002,21.0
2011-02-10,2.132,-85.5,-95.0625,-104.16666666666667,4.75,11.757,16.326166666666666,4.569500000000001,10.972166666666666,7.75
2011-02-11,1.986,-69.5,-93.27083333333333,-109.16666666666667,4.458,13.347166666666666,18.798666666666666,5.4515,10.486166666666668,9.208
2011-02-12,1.8196666666666665,-92.16666666666667,-101.42349999999999,-114.0,4.167,7.4375,9.8055,2.368,8.75,6.5
2011-02-13,2.507,-33.5,-68.36816666666667,-112.0,4.708,16.694333333333333,24.132,7.437333333333334,12.027833333333334,9.083
2011-02-14,6.139,10.0,-29.895666666666667,-59.666666666666664,6.958,26.9375,39.1805,12.243,34.9375,32.542
2011-02-15,3.423666666666667,-10.333333333333334,-53.86116666666667,-85.33333333333333,5.417,11.847333333333333,15.9305,4.083166666666667,22.493,24.042
2011-02-16,2.8838333333333335,-60.5,-90.10416666666667,-135.33333333333334,5.87,29.00016666666667,55.442,26.441833333333335,18.333333333333332,17.174
2011-02-17,3.3541666666666665,-60.666666666666664,-97.20150000000001,-142.0,6.625,30.6875,51.492999999999995,20.805833333333336,22.152666666666665,20.667
2011-02-18,2.6875,-69.16666666666667,-133.45816666666667,-187.83333333333334,7.083,32.340333333333334,59.40266666666667,27.0625,19.916666666666668,19.5
2011-02-19,3.5973333333333333,-67.33333333333333,-122.979,-190.33333333333334,7.375,31.875,50.29866666666667,18.423833333333334,21.43733333333333,20.042
2011-02-20,3.7083333333333335,-22.333333333333332,-58.40266666666667,-102.66666666666667,6.542,25.027833333333334,38.5345,13.506833333333333,20.944333333333333,16.75
2011-02-21,1.9791666666666667,-27.666666666666668,-73.03466666666667,-110.16666666666667,5.0,14.6805,20.409666666666666,5.729333333333333,19.791666666666668,15.958
2011-02-22,2.9028333333333336,-21.5,-68.21533333333333,-118.0,6.083,30.347333333333335,52.319500000000005,21.972333333333335,18.527666666666665,18.292
2011-02-23,4.437666666666666,-6.833333333333333,-48.95133333333333,-95.5,6.167,26.458333333333332,43.76383333333333,17.305666666666667,21.944666666666667,17.458
2011-02-24,2.396,-33.5,-72.02783333333333,-158.83333333333334,4.417,10.819333333333333,14.402666666666667,3.5833333333333335,10.854,10.75
2011-02-25,3.16,-67.66666666666667,-122.38883333333332,-176.5,5.958,27.375,42.659666666666666,15.284666666666666,18.145833333333332,18.333
2011-02-26,2.687333333333333,-52.333333333333336,-82.70133333333332,-120.5,4.0,10.4585,13.229333333333335,2.7708333333333335,10.235999999999999,8.375
2011-02-27,2.1181666666666668,-56.333333333333336,-91.125,-172.66666666666666,4.958,14.965333333333334,21.368,6.402666666666666,10.215333333333334,9.042
2011-02-28,3.937666666666667,-30.666666666666668,-104.72216666666667,-185.0,8.417,36.257,71.93066666666667,35.67366666666667,25.451333333333334,23.167
2011-03-01,3.5073333333333334,48.5,8.743,-23.333333333333332,5.043,18.87666666666667,28.355166666666666,9.478333333333333,24.493,22.609
2011-03-02,2.4791666666666665,-6.666666666666667,-36.3055,-91.0,4.958,22.513833333333334,33.26383333333333,10.75,21.875,18.417
2011-03-03,2.4375,-31.666666666666668,-85.38900000000001,-152.83333333333334,5.458,22.743,36.49316666666667,13.75,20.764,17.792
2011-03-04,2.0416666666666665,-43.0,-92.479,-140.0,4.583,18.993,25.3055,6.312666666666666,13.610833333333334,10.917
2011-03-05,3.5208333333333335,-19.5,-86.15966666666667,-175.33333333333334,6.833,29.326333333333334,46.21516666666667,16.889,22.576333333333334,14.375
2011-03-06,2.5555,40.166666666666664,-3.416833333333333,-53.0,4.542,16.889,21.5,4.611166666666667,13.687666666666667,8.333
2011-03-07,1.361,5.166666666666667,-7.312666666666666,-23.166666666666668,4.667,11.590166666666667,14.763833333333332,3.173666666666667,8.993166666666667,4.75
2011-03-08,1.8403333333333334,14.5,-11.840333333333334,-30.666666666666668,4.708,18.486,24.513833333333334,6.028,11.590333333333334,8.167
2011-03-09,2.090333333333333,9.5,-26.9235,-67.33333333333333,4.542,18.229333333333333,23.534666666666666,5.305499999999999,12.368,8.375
2011-03-10,2.298833333333333,16.166666666666668,-49.61816666666667,-113.5,5.833,25.611,36.9305,11.3195,21.104,14.75
2011-03-11,2.0693333333333332,9.166666666666666,-57.02783333333334,-123.0,5.0,18.652666666666665,25.034833333333335,6.382000000000001,17.4305,13.792
2011-03-12,2.9095,0.5,-53.52783333333334,-112.83333333333333,5.167,19.1945,27.6875,8.493,18.639,15.542
2011-03-13,1.8539999999999999,-2.0,-43.5625,-84.0,4.333,12.527833333333334,16.097333333333335,3.5693333333333332,13.1875,8.0
2011-03-14,2.3123333333333336,17.166666666666668,-43.23616666666667,-125.33333333333333,5.958,24.368,35.347,10.979166666666666,20.257,15.5
2011-03-15,2.9956666666666667,19.0,-16.298666666666666,-38.0,5.217,16.181833333333334,20.866833333333332,4.684833333333334,22.63966666666667,19.75
2011-03-16,2.4581666666666666,20.333333333333332,-25.409666666666666,-87.66666666666667,5.792,24.708333333333332,32.159666666666666,7.451333333333333,27.118166666666667,23.458
2011-03-17,2.368,52.666666666666664,16.861,-18.5,5.208,21.111,25.944333333333333,4.833333333333333,19.396,15.208
2011-03-18,1.5903333333333334,25.0,-14.423499999999999,-74.33333333333333,4.542,12.701500000000001,15.340333333333334,2.6388333333333334,17.6805,13.75
2011-03-19,1.4445,-53.333333333333336,-74.382,-102.0,4.167,9.062333333333333,12.326500000000001,3.263833333333333,13.569333333333333,11.792
2011-03-20,1.1041666666666667,-41.0,-61.48616666666667,-80.0,3.542,7.389,9.902666666666667,2.5138333333333334,12.854166666666666,10.0
2011-03-21,1.979,-7.166666666666667,-37.5,-84.16666666666667,4.083,12.2845,16.868166666666667,4.583333333333333,13.9445,10.583
2011-03-22,2.1598333333333333,28.666666666666668,-10.7085,-59.333333333333336,4.75,18.034833333333335,22.5625,4.527833333333334,21.583166666666667,17.583
2011-03-23,1.7013333333333334,32.333333333333336,-1.9791666666666667,-37.166666666666664,4.958,20.264,25.208333333333332,4.944333333333334,19.631833333333333,16.5
2011-03-24,2.167,4.0,-21.757,-40.166666666666664,3.583,10.541666666666666,12.694333333333333,2.152833333333333,13.041666666666666,9.667
2011-03-25,1.7985,-1.8333333333333333,-24.930666666666667,-54.166666666666664,3.625,7.041666666666667,8.514000000000001,1.4721666666666666,12.374833333333333,9.333
2011-03-26,1.5695,-1.5,-33.61116666666667,-77.5,4.083,12.486166666666668,16.548666666666666,4.062333333333334,15.083333333333334,12.625
2011-03-27,1.6873333333333334,11.833333333333334,-29.604166666666668,-77.5,4.5,14.138833333333332,18.388833333333334,4.25,15.993,12.583
2011-03-28,2.4446666666666665,45.666666666666664,-33.9165,-117.66666666666667,5.083,19.236166666666666,24.653000000000002,5.416666666666667,18.9375,15.0
2011-03-29,2.2665,88.83333333333333,18.5625,-81.0,4.913,20.8695,27.5505,6.681166666666666,23.753666666666664,22.043
2011-03-30,1.8888333333333334,124.33333333333333,79.66666666666667,44.166666666666664,3.75,9.222166666666666,10.701500000000001,1.4793333333333332,35.0625,30.25
2011-03-31,0.6875,42.833333333333336,8.291666666666666,-38.333333333333336,3.542,6.736166666666667,7.951333333333333,1.2153333333333334,19.486,15.083
2011-04-01,1.1178333333333332,106.83333333333333,46.041666666666664,-21.0,4.208,13.0555,15.305333333333332,2.25,32.43033333333333,29.667
2011-04-02,0.36800000000000005,16.833333333333332,-3.638833333333333,-20.666666666666668,3.5,6.097333333333334,8.007,1.9098333333333333,9.395666666666667,6.917
2011-04-03,0.5625,17.0,-5.555666666666667,-34.5,3.25,4.7985,5.847333333333334,1.0485,9.854166666666666,6.583
2011-04-04,1.0276666666666667,33.666666666666664,-13.6875,-75.0,4.125,10.027833333333334,12.847333333333333,2.8195,13.632166666666668,9.542
2011-04-05,1.4515,113.66666666666667,42.062666666666665,-31.5,5.083,15.972333333333333,19.395833333333332,3.423666666666667,24.652833333333334,18.208
2011-04-06,1.632,149.33333333333334,68.014,-18.5,5.25,18.708333333333332,22.604,3.8958333333333335,32.03483333333333,30.208
2011-04-07,1.4723333333333333,140.16666666666666,82.618,-1.3333333333333333,4.208,12.5,14.729166666666666,2.2291666666666665,23.770833333333332,21.25
2011-04-08,0.5763333333333334,78.83333333333333,55.5625,4.0,4.208,10.430666666666667,12.541666666666666,2.111,13.645833333333334,14.042
2011-04-09,1.1806666666666668,106.83333333333333,40.67366666666667,-26.166666666666668,4.625,13.770499999999998,16.944333333333333,3.1735,15.625,15.25
2011-04-10,1.3543333333333332,132.33333333333334,62.35433333333333,-22.166666666666668,4.417,10.097333333333333,12.368,2.2708333333333335,18.569333333333333,18.708
2011-04-11,0.8683333333333333,81.5,42.68066666666667,2.1666666666666665,4.042,7.492999999999999,8.902833333333334,1.4098333333333333,23.201333333333334,18.25
2011-04-12,0.8681666666666666,76.5,35.3195,-5.166666666666667,3.958,8.472166666666666,10.3055,1.8333333333333333,17.028000000000002,18.208
2011-04-13,1.2638333333333334,86.5,48.7985,5.666666666666667,4.833,12.166833333333335,14.472166666666666,2.3055,25.4375,22.083
2011-04-14,0.9131666666666667,120.16666666666667,63.111,14.833333333333334,4.522,13.639833333333334,16.075333333333333,2.4356666666666666,21.9515,23.174
2011-04-15,3.1526666666666667,183.33333333333334,102.0695,-3.0,5.167,13.881833333333333,17.069333333333333,3.187333333333333,39.65983333333333,38.833
2011-04-16,1.0278333333333334,140.16666666666666,91.972,13.333333333333334,4.417,10.270666666666667,11.472333333333333,1.2013333333333334,20.909666666666666,20.458
2011-04-17,0.18066666666666667,12.5,7.430499999999999,2.3333333333333335,3.625,5.576333333333333,6.729166666666667,1.1526666666666667,6.604166666666667,4.167
2011-04-18,0.6111666666666666,68.16666666666667,32.771,10.833333333333334,3.458,5.576333333333333,6.812666666666666,1.236,8.104333333333333,4.958
2011-04-19,0.6876666666666668,82.33333333333333,39.32633333333333,6.5,3.083,3.507,4.507000000000001,0.9998333333333332,7.409666666666666,4.958
2011-04-20,0.7151666666666667,102.0,38.0555,-6.0,3.333,5.569500000000001,6.986166666666667,1.4166666666666667,12.382,10.708
2011-04-21,0.8471666666666667,87.0,32.3195,-4.666666666666667,3.333,4.791666666666667,5.9375,1.1458333333333333,14.631833333333333,15.083
2011-04-22,0.9860000000000001,92.0,41.597166666666666,-1.1666666666666667,3.75,7.750166666666666,10.076500000000001,2.3263333333333334,14.4445,13.417
2011-04-23,0.7223333333333333,101.83333333333333,62.632000000000005,34.833333333333336,3.208,5.770833333333333,7.374833333333334,1.6041666666666667,8.895999999999999,6.333
2011-04-24,0.47900000000000004,111.83333333333333,73.118,54.666666666666664,3.583,6.312666666666666,7.743166666666667,1.4305,9.1805,6.875
2011-04-25,0.618,98.5,71.14583333333333,46.333333333333336,3.958,8.465166666666667,10.222166666666666,1.7566666666666668,13.604166666666666,12.5
2011-04-26,0.8166666666666668,111.83333333333333,78.54166666666667,29.833333333333332,4.375,11.4775,13.386333333333333,1.909,18.370333333333335,17.125
2011-04-27,0.8363333333333333,164.0,95.34716666666667,44.5,4.13,9.482999999999999,10.942833333333333,1.46,22.78533333333333,20.458
2011-04-28,0.444,98.0,61.11116666666667,34.333333333333336,4.391,10.470666666666666,12.664000000000001,2.1933333333333334,9.332166666666668,6.364
2011-04-29,0.3541666666666667,106.83333333333333,68.83316666666667,20.0,3.167,4.194333333333334,5.604,1.4100000000000001,8.715333333333334,7.958
2011-04-30,1.1316666666666666,166.66666666666666,116.5555,71.66666666666667,3.833,5.895666666666667,7.1665,1.2706666666666666,22.3265,20.958
2011-05-01,0.4653333333333334,101.83333333333333,80.3405,52.833333333333336,4.042,6.305666666666667,7.458333333333333,1.1526666666666665,17.382,16.458
2011-05-02,0.2568333333333333,83.66666666666667,44.56933333333333,19.333333333333332,4.083,6.312666666666666,8.257,1.9443333333333335,6.430666666666667,6.042
2011-05-03,0.3126666666666667,82.83333333333333,50.13883333333333,19.833333333333332,3.083,3.8193333333333332,4.951333333333333,1.132,6.930499999999999,5.583
2011-05-04,0.3125,57.333333333333336,35.874833333333335,10.333333333333334,3.417,5.861166666666667,7.583333333333333,1.7221666666666666,8.9418,6.208
2011-05-05,0.43050000000000005,101.5,60.145833333333336,21.166666666666668,3.25,5.604166666666667,7.034833333333334,1.4303333333333335,11.025,9.167
2011-05-06,1.3888333333333334,169.33333333333334,86.57650000000001,0.5,3.792,8.902833333333334,12.278,3.374833333333333,15.099799999999998,13.875
2011-05-07,0.757,175.66666666666666,121.882,67.83333333333333,3.083,5.840333333333334,7.479166666666667,1.6388333333333334,15.625,12.333
2011-05-08,0.25716666666666665,126.5,86.63900000000001,52.0,3.125,3.486333333333333,4.777666666666667,1.2915,6.7998,7.208
2011-05-09,0.44183333333333336,134.66666666666666,85.368,45.333333333333336,3.417,4.583333333333333,6.145666666666667,1.5626666666666666,8.830333333333334,6.75
2011-05-10,0.43933333333333335,97.16666666666667,70.52783333333333,56.833333333333336,3.667,6.124833333333334,7.6665,1.5416666666666667,7.937666666666666,7.958
2011-05-11,1.111,143.0,88.79849999999999,37.0,3.333,5.909666666666666,7.659666666666666,1.75,10.006833333333333,8.542
2011-05-12,0.9783333333333334,188.16666666666666,112.47216666666667,14.666666666666666,3.348,7.898500000000001,10.862166666666667,2.9638333333333335,12.2085,11.217
2011-05-13,0.4653333333333333,127.5,94.729,71.5,3.292,6.479,8.145999999999999,1.6665,9.236166666666668,7.25
2011-05-14,0.2638333333333333,96.16666666666667,67.97216666666667,23.666666666666668,3.167,4.1595,5.645833333333333,1.4863333333333333,5.868166666666667,4.833
2011-05-15,0.3541666666666667,117.0,60.048833333333334,15.5,3.167,3.5971666666666664,4.624833333333334,1.0276666666666667,7.639,5.875
2011-05-16,1.1735,202.16666666666666,106.56933333333332,10.333333333333334,3.75,9.118166666666667,11.986333333333333,2.8683333333333336,14.743166666666667,11.583
2011-05-17,0.6596666666666667,146.33333333333334,106.8125,66.0,3.792,7.111,8.6875,1.5765,13.0415,11.542
2011-05-18,0.9513333333333334,191.5,124.17366666666668,56.5,3.792,10.222333333333333,12.243,2.021,16.965500000000002,14.333
2011-05-19,1.0761666666666667,202.0,135.521,65.0,4.042,11.784666666666666,14.055333333333332,2.2706666666666666,24.951333333333334,25.542
2011-05-20,0.979,186.16666666666666,143.20133333333334,111.16666666666667,4.208,10.104166666666666,11.750166666666667,1.646,35.770833333333336,37.375
2011-05-21,0.6043333333333333,153.83333333333334,131.72233333333335,108.83333333333333,3.875,9.395833333333334,11.125,1.7291666666666667,23.5485,24.292
2011-05-22,0.2708333333333333,144.0,104.26383333333332,78.16666666666667,3.125,3.173666666666667,3.9651666666666667,0.7916666666666666,12.458333333333334,12.833
2011-05-23,0.514,113.66666666666667,70.88866666666667,35.833333333333336,3.083,6.111166666666667,8.479000000000001,2.368,7.875,6.042
2011-05-24,0.722,185.0,116.36816666666668,35.666666666666664,3.083,6.069500000000001,7.722166666666666,1.6526666666666667,14.388833333333332,13.167
2011-05-25,0.5485,182.5,131.75683333333333,94.5,3.0,6.694500000000001,7.9515,1.257,12.909833333333333,11.583
2011-05-26,0.7319999999999999,240.16666666666666,155.72233333333335,72.0,3.609,8.3985,10.5145,2.116166666666667,15.368166666666667,13.909
2011-05-27,0.9721666666666667,234.83333333333334,159.57633333333334,85.5,3.542,9.131833333333333,11.3125,2.1805,18.2985,16.917
2011-05-28,1.1876666666666666,246.83333333333334,168.93733333333333,115.66666666666667,3.167,6.895833333333333,8.340166666666667,1.4443333333333335,19.013666666666666,17.625
2011-05-29,0.5903333333333333,199.33333333333334,140.53466666666665,100.33333333333333,2.792,3.361,4.367999999999999,1.007,10.805666666666667,9.583
2011-05-30,0.3958333333333333,170.83333333333334,121.56933333333332,59.0,2.75,4.631833333333334,6.354166666666667,1.7221666666666666,9.618166666666667,9.0
2011-05-31,1.0901666666666667,200.33333333333334,112.72216666666667,38.5,2.875,3.5834999999999995,4.8265,1.243,14.75,15.125
2011-06-01,2.0555,190.5,122.8195,53.5,3.042,7.034833333333334,9.326333333333332,2.2916666666666665,20.965166666666665,20.833
2011-06-02,1.1598333333333333,198.16666666666666,128.74316666666667,54.5,3.25,6.569333333333333,8.735999999999999,2.1666666666666665,20.673666666666666,20.0
2011-06-03,0.9375,188.83333333333334,153.1945,122.5,3.292,8.0,10.333333333333334,2.3331666666666666,17.923666666666666,18.458
2011-06-04,0.6458333333333334,180.66666666666666,147.88883333333334,112.0,3.417,9.111166666666668,11.013666666666666,1.9028333333333334,18.639166666666668,19.458
2011-06-05,0.639,194.5,162.78483333333335,126.83333333333333,3.708,6.0275,7.166833333333333,1.1388333333333334,16.819333333333333,18.458
2011-06-06,0.611,227.66666666666666,164.0765,109.16666666666667,3.542,6.271,8.090166666666667,1.8191666666666666,15.722166666666666,15.417
2011-06-07,1.3401666666666667,251.16666666666666,180.52766666666665,107.0,3.625,7.764,9.493,1.7291666666666667,22.0975,21.917
2011-06-08,1.8193333333333335,287.3333333333333,202.5625,131.0,3.833,9.236166666666668,11.402666666666667,2.1666666666666665,28.875,28.125
2011-06-09,1.3258333333333334,266.0,199.09016666666665,146.33333333333334,3.87,8.384,9.768166666666668,1.3840000000000001,26.1875,28.955
2011-06-10,0.8193333333333334,239.83333333333334,190.30566666666667,163.66666666666666,3.667,6.763833333333333,7.902666666666666,1.139,21.87483333333333,25.083
2011-06-11,0.47933333333333333,247.33333333333334,188.13183333333333,148.33333333333334,3.167,5.027666666666667,5.930666666666667,0.9026666666666667,20.49983333333333,21.958
2011-06-12,0.3403333333333333,216.33333333333334,165.22233333333335,135.83333333333334,3.167,3.8959999999999995,4.840333333333334,0.9443333333333334,13.472,13.875
2011-06-13,0.4931666666666667,190.0,153.60416666666666,122.66666666666667,3.5,5.673666666666667,7.236166666666667,1.5623333333333334,11.305666666666667,9.833
2011-06-14,0.44449999999999995,166.66666666666666,137.5,116.66666666666667,3.542,6.6178333333333335,8.715,2.097166666666667,7.145666666666667,4.833
2011-06-15,0.3263333333333333,173.16666666666666,137.89583333333334,111.5,2.875,3.9791666666666665,5.625,1.6458333333333333,6.333333333333333,4.667
2011-06-16,0.6528333333333333,228.5,166.22216666666665,118.5,2.75,4.958166666666667,6.492999999999999,1.5348333333333333,10.222166666666666,8.375
2011-06-17,0.8751666666666668,260.8333333333333,192.58333333333334,107.66666666666667,3.042,6.555666666666667,8.756833333333333,2.201166666666667,13.263833333333332,12.125
2011-06-18,0.6321666666666667,207.16666666666666,173.40266666666665,156.66666666666666,3.0,8.1875,9.916666666666666,1.7291666666666667,15.326500000000001,14.708
2011-06-19,0.6041666666666666,241.83333333333334,193.40266666666665,156.33333333333334,2.875,4.763833333333333,5.867999999999999,1.1041666666666667,18.8125,17.917
2011-06-20,0.9445,225.83333333333334,189.63883333333334,160.0,3.458,10.826333333333332,13.0695,2.2431666666666668,22.888833333333334,23.042
2011-06-21,1.2361666666666666,293.8333333333333,229.69449999999998,147.0,3.083,8.5625,10.1805,1.618,20.965166666666665,20.125
2011-06-22,0.7986666666666666,260.0,212.5625,166.83333333333334,3.167,6.1735,7.354166666666667,1.1806666666666665,24.597333333333335,25.417
2011-06-23,0.43933333333333335,176.0,146.71533333333335,94.83333333333333,4.087,6.203,8.811666666666667,2.6086666666666667,18.565,16.864
2011-06-24,0.2848333333333333,150.33333333333334,110.51383333333332,87.0,2.792,3.0,4.444500000000001,1.4441666666666666,6.333333333333333,4.875
2011-06-25,0.4235,155.33333333333334,120.48599999999999,85.66666666666667,3.0,4.569500000000001,6.229166666666667,1.6598333333333333,7.791666666666667,6.167
2011-06-26,2.1733333333333333,237.16666666666666,156.04166666666666,72.16666666666667,3.083,5.506666666666667,9.402666666666667,3.8960000000000004,13.368,11.042
2011-06-27,1.0623333333333334,235.83333333333334,175.75699999999998,106.83333333333333,3.25,7.374833333333334,10.534666666666666,3.1596666666666664,14.069333333333333,11.5
2011-06-28,0.7639999999999999,249.16666666666666,205.271,163.83333333333334,3.667,8.902833333333334,11.409666666666666,2.507,20.471999999999998,20.292
2011-06-29,1.0,259.8333333333333,221.89583333333334,186.83333333333334,4.042,6.708666666666666,8.4375,1.7291666666666667,19.458333333333332,19.375
2011-06-30,0.9443333333333334,233.83333333333334,205.79866666666666,177.66666666666666,4.042,7.979166666666667,9.5625,1.5835,27.583166666666667,30.375
2011-07-01,0.6736666666666666,282.1666666666667,211.39583333333334,159.16666666666666,3.375,5.604166666666667,7.166666666666667,1.5625,19.118166666666667,19.125
2011-07-02,1.0414999999999999,288.1666666666667,218.38883333333334,162.5,3.083,5.104166666666667,6.659833333333334,1.5556666666666665,16.132,15.792
2011-07-03,1.257,285.8333333333333,230.16666666666666,168.16666666666666,2.875,4.902666666666667,6.208333333333333,1.3056666666666665,21.826333333333334,21.667
2011-07-04,0.5555,222.0,210.40983333333335,201.66666666666666,2.75,6.145833333333333,9.451166666666667,3.3055,11.840333333333334,11.625
2011-07-05,0.6806666666666666,232.16666666666666,199.7085,183.83333333333334,2.833,6.653,9.118166666666667,2.465333333333333,11.965166666666667,11.667
2011-07-06,0.6703333333333333,256.6666666666667,212.51366666666664,170.5,2.917,6.354166666666667,8.770999999999999,2.4168333333333334,11.860999999999999,11.792
2011-07-07,1.164,303.0,238.38883333333334,172.5,3.364,7.2485,9.620666666666667,2.3725,18.847833333333334,17.5
2011-07-08,0.5693333333333334,241.66666666666666,222.33333333333334,203.66666666666666,3.25,9.791666666666666,13.152666666666667,3.361,18.840333333333334,17.792
2011-07-09,0.7291666666666666,273.5,236.97233333333335,206.16666666666666,2.875,6.388833333333333,8.020833333333334,1.632,15.618,13.125
2011-07-10,0.5276666666666666,253.66666666666666,226.34699999999998,209.0,2.583,4.249833333333334,5.5835,1.3335,11.145833333333334,9.792
