date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean,PM25_mean
2011-02-03,75.0,61.542,53.0,13.180333333333332,24.930666666666667,11.750333333333336,1.75,,44.0,16.5,-11.0,194.748,17.258,212.006,6.792,19.958
2011-02-04,81.0,63.417,45.0,9.139000000000001,17.361333333333334,8.222,2.028,,100.0,52.417,3.0,195.551,16.744,212.29399999999998,5.542,21.042
2011-02-05,89.0,75.458,53.0,7.0553333333333335,10.430333333333332,3.375,2.139,,111.0,80.083,12.0,197.14600000000002,16.646,213.792,5.875,30.542
2011-02-06,92.0,81.958,58.0,7.222333333333334,15.416666666666666,8.194333333333333,1.5416666666666667,,185.0,149.833,110.0,191.2385,18.9035,210.142,6.667,14.292
2011-02-07,93.0,70.25,56.0,5.6113333333333335,8.875,3.264,1.639,,177.0,102.375,61.0,185.75,11.1665,196.91649999999998,5.083,14.583
2011-02-08,84.0,68.292,56.0,4.069333333333334,6.777666666666666,2.7083333333333335,1.1886666666666668,,54.0,34.708,15.0,187.36950000000002,8.155000000000001,195.5245,3.917,10.583
2011-02-09,82.0,60.542,50.0,7.222,11.403,4.180666666666666,1.5836666666666666,,73.0,46.458,18.0,188.5625,11.0625,199.625,5.167,15.167
2011-02-10,65.0,58.125,51.0,9.513666666666667,18.194333333333333,8.680666666666667,1.8333333333333333,,89.0,58.875,40.0,190.4375,11.896,202.33350000000002,5.75,18.042
2011-02-11,80.0,53.833,41.0,8.347333333333333,13.375,5.028,2.0556666666666668,,103.0,66.833,7.0,188.5625,11.7085,200.27100000000002,5.125,11.542
2011-02-12,83.0,60.792,31.0,6.986,11.027666666666667,4.041666666666667,4.8196666666666665,,130.0,65.083,-14.0,192.89600000000002,13.0625,205.95850000000002,5.417,21.0
2011-02-13,92.0,84.042,63.0,7.637666666666667,12.086999999999998,4.449333333333333,1.514,,180.0,144.917,105.0,188.9785,11.5495,200.528,4.095,10.542
2011-02-14,94.0,89.542,80.0,9.875,19.388666666666666,9.514000000000001,1.1806666666666665,,174.0,139.625,122.0,191.52249999999998,19.2575,210.78,6.167,10.5
2011-02-15,91.0,82.625,73.0,10.583333333333334,19.055666666666667,8.472333333333333,1.25,,147.0,116.0,93.0,192.125,15.875,208.0,6.292,10.364
2011-02-16,80.0,62.75,46.0,8.611333333333333,13.958333333333334,5.347,1.8196666666666665,,113.0,88.958,65.0,190.47899999999998,9.8335,200.3125,4.625,20.958
2011-02-17,70.0,54.042,45.0,5.4303333333333335,8.375,2.9443333333333332,2.375,,85.0,67.042,54.0,191.3125,5.9585,197.27100000000002,3.75,17.083
2011-02-18,80.0,69.208,56.0,4.291666666666667,6.833333333333333,2.5416666666666665,1.6113333333333333,,48.0,32.0,15.0,192.9375,4.604,197.542,3.375,13.542
2011-02-19,73.0,60.417,50.0,3.4446666666666665,4.875,1.4303333333333335,1.5836666666666666,,60.0,45.583,29.0,192.2705,3.2085,195.47899999999998,3.333,12.292
2011-02-20,83.0,59.75,41.0,8.527666666666667,16.208,7.680666666666667,1.625,,109.0,55.375,4.0,191.589,9.2655,200.85399999999998,4.609,15.167
2011-02-21,84.0,63.708,43.0,8.458333333333334,16.583333333333332,8.125333333333334,2.375,,136.0,95.5,26.0,193.542,12.5,206.04149999999998,4.625,18.625
2011-02-22,93.0,85.333,75.0,7.264,11.527666666666667,4.2636666666666665,2.581,,168.0,137.5,110.0,188.6875,12.604,201.29149999999998,4.625,16.583
2011-02-23,92.0,77.417,59.0,6.652666666666666,10.347333333333333,3.6946666666666665,1.462,,189.0,160.792,117.0,186.3055,9.7695,196.075,4.833,14.833
2011-02-24,89.0,70.25,47.0,8.083333333333334,13.5,5.416666666666667,3.0833333333333335,,185.0,128.042,81.0,192.25,13.104,205.35399999999998,5.625,30.917
2011-02-25,91.0,75.708,62.0,7.361,10.75,3.389,1.9169999999999998,,139.0,110.208,69.0,190.0,9.5625,199.5625,5.375,27.833
2011-02-26,81.0,62.5,45.0,5.703,8.661333333333333,2.9583333333333335,1.317,,107.0,81.0,34.0,190.27100000000002,8.271,198.542,4.417,12.292
2011-02-27,89.0,63.542,39.0,7.724666666666667,13.768,6.043333333333333,1.2363333333333333,,125.0,72.917,20.0,194.267,11.9575,206.224,4.391,12.348
2011-02-28,88.0,69.75,57.0,6.749666666666667,9.555666666666667,2.8053333333333335,1.4306666666666665,,122.0,103.333,81.0,191.2295,10.708,201.9375,3.5,9.458
2011-03-01,91.0,82.833,66.0,8.791666666666666,14.402666666666667,5.611,1.625,,176.0,138.375,120.0,189.333,15.25,204.58350000000002,4.833,10.458
2011-03-02,93.0,89.292,82.0,9.541666666666666,17.875,8.333333333333334,1.1526666666666667,,155.0,136.458,120.0,191.27100000000002,16.2295,207.5,5.625,11.75
2011-03-03,86.0,73.917,59.0,6.555666666666667,11.153,4.597333333333333,2.0,,159.0,128.042,95.0,188.83350000000002,11.229,200.0625,4.375,13.167
2011-03-04,90.0,76.5,67.0,4.222,5.333333333333333,1.111,2.375,,173.0,144.75,114.0,189.125,11.9165,201.04149999999998,3.875,8.5
2011-03-05,93.0,88.75,72.0,8.805666666666667,13.139000000000001,4.333333333333333,1.3056666666666665,,200.0,176.917,161.0,188.7115,18.0715,206.7825,5.522,8.0
2011-03-06,92.0,71.417,61.0,7.722333333333334,12.291666666666666,4.569333333333334,1.6806666666666665,,167.0,148.5,131.0,192.75,19.3335,212.083,6.208,25.417
2011-03-07,90.0,75.167,57.0,9.408333333333333,14.630666666666668,5.222333333333333,2.2976666666666667,,128.0,100.958,80.0,196.91649999999998,10.9795,207.89600000000002,5.875,41.917
2011-03-08,92.0,87.208,71.0,9.162666666666667,16.549666666666667,7.386666666666667,1.9343333333333332,,115.0,92.833,74.0,199.112,12.445,211.55700000000002,6.542,31.542
2011-03-09,91.0,71.5,51.0,8.527666666666667,12.277666666666667,3.7503333333333333,2.4303333333333335,,146.0,107.5,81.0,193.8955,8.6875,202.583,5.583,24.625
2011-03-10,72.0,54.667,38.0,7.986,10.722333333333333,2.736,1.7083333333333333,,147.0,114.0,85.0,192.54149999999998,7.4165,199.958,4.292,17.167
2011-03-11,91.0,60.25,42.0,5.916666666666667,8.291666666666666,2.375,4.208333333333333,,120.0,81.542,38.0,195.70850000000002,7.75,203.45850000000002,4.417,28.125
2011-03-12,54.0,49.5,43.0,6.319,9.695666666666668,3.3770000000000002,1.5596666666666668,,86.0,71.083,42.0,190.059,10.3235,200.3825,3.174,11.083
2011-03-13,78.0,50.958,37.0,9.874666666666668,16.611333333333334,6.736,1.611,,105.0,70.417,32.0,191.4375,11.0835,202.5205,4.333,13.125
2011-03-14,90.0,59.25,27.0,9.229333333333335,16.444333333333333,7.215000000000001,2.4026666666666667,,146.0,73.083,18.0,196.6945,11.854,208.5485,4.833,20.13
2011-03-15,86.0,60.625,36.0,11.339333333333334,17.935,6.5953333333333335,3.186666666666667,,164.0,98.25,24.0,196.841,15.0685,211.909,5.333,37.875
2011-03-16,87.0,68.417,42.0,9.883333333333335,13.080666666666668,3.1970000000000005,4.497333333333334,,153.0,136.375,119.0,192.0,22.208,214.208,4.875,33.625
2011-03-17,92.0,88.458,81.0,11.347333333333333,15.236333333333334,3.889,1.1806666666666665,,170.0,155.208,141.0,191.16649999999998,18.5,209.667,7.125,19.375
2011-03-18,93.0,83.083,67.0,7.4446666666666665,9.903,2.4583333333333335,0.9169999999999999,,153.0,146.375,141.0,192.0,17.375,209.375,6.458,16.625
2011-03-19,87.0,71.0,55.0,10.313333333333334,17.064666666666668,6.751333333333332,1.3056666666666665,,149.0,118.833,79.0,193.913,17.130499999999998,211.0435,5.174,23.708
2011-03-20,91.0,65.542,50.0,8.166666666666666,13.333333333333334,5.166666666666667,1.25,,133.0,108.875,59.0,193.64600000000002,14.25,207.89600000000002,4.292,18.958
2011-03-21,79.0,58.167,35.0,11.055333333333332,18.430333333333333,7.375,1.4646666666666668,,158.0,111.5,62.0,196.2645,16.7825,213.04649999999998,4.583,16.0
2011-03-22,89.0,66.417,44.0,7.8886666666666665,12.666333333333332,4.777666666666667,3.639,,202.0,142.375,48.0,194.22899999999998,15.625,209.85399999999998,3.5,18.75
2011-03-23,91.0,85.583,74.0,6.0553333333333335,9.666666666666666,3.611333333333333,1.3613333333333333,,204.0,169.25,127.0,187.208,11.771,198.97899999999998,4.417,15.625
2011-03-24,72.0,50.5,41.0,6.972,10.764000000000001,3.7916666666666665,2.361333333333333,,132.0,118.333,105.0,192.16649999999998,9.125,201.292,4.375,39.583
2011-03-25,49.0,42.75,35.0,5.083333333333333,7.028,1.9443333333333335,1.9446666666666665,,116.0,106.958,95.0,192.95850000000002,7.8335,200.79149999999998,2.875,16.792
2011-03-26,79.0,51.708,40.0,7.192,10.909999999999998,3.718,1.361,,114.0,96.5,38.0,192.3915,8.782499999999999,201.174,3.261,16.458
2011-03-27,87.0,69.042,46.0,10.305333333333333,17.916666666666668,7.611,1.5830000000000002,,156.0,90.542,31.0,196.5625,14.5835,211.14600000000002,4.083,18.958
2011-03-28,92.0,76.667,57.0,10.097,16.055666666666667,5.958666666666666,2.0416666666666665,,179.0,124.167,72.0,196.47899999999998,14.896,211.375,4.75,34.458
2011-03-29,93.0,61.875,34.0,8.541666666666666,12.722,4.1803333333333335,2.9583333333333335,,204.0,143.375,70.0,194.627,13.27,207.8965,4.292,35.417
2011-03-30,76.0,52.5,40.0,7.402666666666666,9.152666666666667,1.75,2.486,,218.0,182.542,154.0,189.83350000000002,17.2085,207.04149999999998,3.833,26.917
2011-03-31,89.0,53.833,29.0,6.264,8.972333333333333,2.7083333333333335,1.5833333333333333,,177.0,135.875,116.0,189.25,10.604,199.8545,3.625,20.333
2011-04-01,87.0,66.375,36.0,9.902666666666667,14.666666666666666,4.764,2.1526666666666667,,189.0,119.75,51.0,191.4795,18.521,210.0,4.5,
2011-04-02,88.0,68.708,46.0,7.389,11.430666666666667,4.041666666666667,1.5279999999999998,,194.0,142.458,93.0,188.91649999999998,20.375,209.292,3.417,
2011-04-03,88.0,70.792,48.0,6.5696666666666665,8.972333333333333,2.403,1.361,,167.0,127.0,92.0,187.704,19.8415,207.5455,3.0,
2011-04-04,86.0,56.083,31.0,8.125,12.430666666666667,4.305666666666666,3.1943333333333332,,171.0,125.208,78.0,188.1135,19.25,207.364,3.391,
2011-04-05,68.0,47.292,31.0,8.569666666666667,13.485999999999999,4.916666666666667,3.8840000000000003,,180.0,126.75,50.0,188.22750000000002,15.7485,203.9755,3.435,
2011-04-06,63.0,45.958,29.0,6.694333333333333,10.958333333333334,4.2636666666666665,3.236333333333333,,211.0,164.583,122.0,187.77100000000002,16.875,204.64600000000002,2.458,
2011-04-07,66.0,53.792,41.0,4.694333333333334,6.125,1.4306666666666665,1.6666666666666667,,227.0,179.167,135.0,186.02249999999998,15.924499999999998,201.9475,1.917,
2011-04-08,90.0,83.042,61.0,7.097333333333334,10.694666666666668,3.5973333333333333,0.9583333333333334,,174.0,160.583,141.0,185.625,17.25,202.875,3.125,
2011-04-09,86.0,70.25,58.0,6.930666666666667,10.125,3.1943333333333332,0.9583333333333334,,182.0,154.542,93.0,188.1875,17.729,205.917,3.875,
2011-04-10,87.0,68.25,41.0,6.264,9.139000000000001,2.875,1.3886666666666667,,182.0,127.792,62.0,190.16649999999998,16.0625,206.22899999999998,3.75,
2011-04-11,93.0,70.208,51.0,8.0,11.840666666666666,3.840666666666666,1.5419999999999998,,182.0,133.292,84.0,192.2725,14.658999999999999,206.93200000000002,4.261,
2011-04-12,88.0,59.792,27.0,9.958333333333334,14.347,4.3886666666666665,1.1946666666666665,,173.0,114.125,48.0,190.72899999999998,16.3125,207.042,4.083,
2011-04-13,88.0,63.833,38.0,8.916333333333334,13.055333333333332,4.139,1.8333333333333333,,178.0,118.208,61.0,191.375,16.854,208.2295,3.958,
2011-04-14,89.0,64.25,30.0,8.25,13.208333333333334,4.958333333333333,1.0973333333333333,,201.0,135.333,62.0,190.47899999999998,15.979,206.45850000000002,3.917,
2011-04-15,90.0,77.708,59.0,8.041666666666666,11.458333333333334,3.4166666666666665,1.319,,223.0,181.833,141.0,188.672,18.4165,207.089,3.708,
2011-04-16,90.0,81.333,69.0,8.319333333333333,12.138666666666666,3.8193333333333332,1.4303333333333335,,202.0,173.25,141.0,191.4795,21.875,213.35399999999998,5.042,
2011-04-17,93.0,76.917,52.0,5.625,7.458333333333333,1.8333333333333333,1.5973333333333333,,215.0,170.583,126.0,191.54149999999998,19.271,210.8125,4.458,
2011-04-18,87.0,60.958,49.0,6.486,9.319333333333333,2.8333333333333335,1.4306666666666665,,171.0,149.167,122.0,188.25,12.2955,200.5455,3.087,
2011-04-19,79.0,56.833,48.0,7.3196666666666665,10.291666666666666,2.9723333333333333,1.02,,134.0,120.0,102.0,190.5325,10.121,200.6535,3.458,
2011-04-20,89.0,65.25,49.0,7.902666666666666,12.916666666666666,5.014,1.111,,161.0,116.875,45.0,191.5625,13.5625,205.125,3.417,
2011-04-21,90.0,66.625,43.0,7.416666666666667,11.957999999999998,4.541666666666667,3.9936666666666665,,191.0,136.917,72.0,192.3545,14.5,206.85399999999998,3.333,
2011-04-22,90.0,67.333,52.0,7.194333333333333,10.403,3.2083333333333335,2.427,,216.0,176.375,123.0,189.551,16.409,205.95999999999998,3.087,
2011-04-23,91.0,63.875,50.0,5.625,7.375,1.75,0.9026666666666667,,167.0,146.208,138.0,188.75,12.1455,200.89600000000002,3.292,
2011-04-24,87.0,65.833,53.0,6.083333333333333,8.014000000000001,1.9303333333333335,1.3193333333333335,,157.0,131.708,91.0,194.08350000000002,13.292000000000002,207.375,4.417,
2011-04-25,89.0,60.917,43.0,8.159333333333334,12.782666666666666,4.623333333333333,1.389,,184.0,143.833,92.0,191.0455,15.182,206.22750000000002,3.739,
2011-04-26,85.0,65.0,48.0,4.541666666666667,7.319333333333333,2.778,3.014,,243.0,194.417,74.0,188.0,14.7085,202.70850000000002,2.625,
2011-04-27,93.0,82.417,71.0,5.049,7.678,2.629,1.2776666666666667,,234.0,178.542,117.0,183.96949999999998,16.0345,200.0035,2.792,
2011-04-28,69.0,51.0,41.0,6.208333333333333,9.278,3.0693333333333332,1.3056666666666665,,164.0,147.125,135.0,186.7295,12.4165,199.14600000000002,2.75,
2011-04-29,77.0,54.042,37.0,5.361,8.166666666666666,2.8056666666666668,1.2636666666666667,,192.0,158.083,84.0,189.72899999999998,15.520499999999998,205.25,2.792,
2011-04-30,88.0,69.583,47.0,4.4863333333333335,5.9863333333333335,1.5,4.347,,243.0,199.75,173.0,185.60399999999998,18.1665,203.7705,2.25,
2011-05-01,93.0,85.292,67.0,3.8193333333333332,5.8053333333333335,1.9863333333333333,0.9583333333333334,,198.0,178.958,141.0,183.77100000000002,16.333,200.10399999999998,3.0,
2011-05-02,80.0,66.167,54.0,5.472,9.249666666666666,3.7776666666666667,1.125,,192.0,164.125,133.0,188.591,15.886,204.47699999999998,3.522,
2011-05-03,89.0,79.458,63.0,4.680666666666666,7.639,2.9583333333333335,0.7776666666666667,,171.0,141.5,111.0,189.52100000000002,15.3125,204.83350000000002,3.667,
2011-05-04,95.0,74.417,55.0,3.7083333333333335,5.402666666666666,1.6943333333333335,1.4723333333333333,,204.0,155.625,92.0,188.83350000000002,14.0835,202.917,3.25,
2011-05-05,87.0,67.375,43.0,3.6946666666666665,5.375,1.6803333333333335,1.2916666666666667,,200.0,168.333,143.0,187.3125,13.582999999999998,200.8955,2.333,
2011-05-06,86.0,72.792,62.0,4.180666666666666,6.0696666666666665,1.8886666666666667,0.8333333333333334,,204.0,186.167,176.0,185.1045,15.8335,200.9375,2.167,
2011-05-07,85.0,72.417,57.0,4.486,6.6803333333333335,2.1946666666666665,2.25,,243.0,212.125,178.0,183.7635,17.468,201.23149999999998,2.25,
2011-05-08,94.0,82.417,60.0,2.736,4.819333333333334,2.0833333333333335,0.9303333333333335,,255.0,212.042,189.0,184.14600000000002,17.3335,201.4795,2.208,
2011-05-09,93.0,79.208,58.0,3.3383333333333334,6.255,2.9166666666666665,2.5109999999999997,,274.0,234.417,201.0,181.192,17.25,198.442,1.87,
2011-05-10,92.0,87.75,81.0,3.0003333333333337,6.1946666666666665,3.1943333333333332,1.4203333333333334,,249.0,233.542,214.0,177.0625,15.1875,192.25,1.417,
2011-05-11,93.0,82.083,63.0,2.7223333333333333,5.916666666666667,3.1943333333333332,1.8613333333333333,,276.0,246.958,231.0,176.77100000000002,15.771,192.542,1.5,
2011-05-12,91.0,86.417,82.0,4.916666666666667,10.75,5.833333333333333,0.9736666666666666,,234.0,200.917,183.0,179.9275,16.0225,195.95,2.542,
2011-05-13,82.0,56.083,39.0,8.416666666666666,11.472,3.0556666666666668,1.5279999999999998,,205.0,187.833,179.0,183.41649999999998,10.396,193.8125,3.042,
2011-05-14,84.0,63.625,51.0,9.222333333333333,11.889000000000001,2.6666666666666665,2.347,,215.0,184.75,128.0,186.41649999999998,15.271,201.6875,5.375,
2011-05-15,88.0,66.25,36.0,6.9863333333333335,8.764000000000001,1.7776666666666667,2.0276666666666667,,234.0,169.125,117.0,186.16750000000002,13.361999999999998,199.53,3.583,
2011-05-16,90.0,76.5,57.0,9.430333333333333,13.332999999999998,3.9026666666666667,1.8073333333333332,,201.0,169.917,120.0,193.72750000000002,16.4315,210.159,4.043,
2011-05-17,92.0,73.708,55.0,7.832333333333334,12.421666666666667,4.589666666666667,1.122,,216.0,180.25,138.0,189.625,14.604,204.22899999999998,3.875,
2011-05-18,93.0,69.583,39.0,7.694333333333333,11.014000000000001,3.3196666666666665,1.2873333333333334,,234.0,178.625,128.0,189.917,15.8335,205.75,3.2,
2011-05-19,92.0,63.292,38.0,6.1386666666666665,7.736,1.5970000000000002,3.7496666666666667,,276.0,212.917,141.0,186.799,17.544,204.34300000000002,2.542,
2011-05-20,86.0,67.625,49.0,4.153,5.583333333333333,1.4303333333333335,1.2223333333333333,,284.0,235.542,197.0,182.167,13.8955,196.0625,2.208,
2011-05-21,92.0,77.875,58.0,3.861,5.75,1.8886666666666667,0.9303333333333335,,270.0,230.625,200.0,180.91649999999998,15.396,196.3125,2.083,
2011-05-22,94.0,83.417,66.0,3.8473333333333333,6.291666666666667,2.4443333333333332,0.8056666666666666,,249.0,215.333,186.0,181.9375,15.6665,197.6045,3.917,
2011-05-23,93.0,90.458,87.0,5.594333333333334,10.028999999999998,4.434666666666667,0.75,,218.0,201.542,188.0,183.7045,16.0,199.7045,3.043,
2011-05-24,92.0,79.292,68.0,4.736,7.264,2.528,0.8460000000000001,,206.0,195.5,182.0,185.04149999999998,15.4375,200.4795,2.625,
2011-05-25,89.0,75.875,62.0,3.1413333333333333,4.352333333333333,1.2113333333333334,0.9456666666666665,,213.0,196.75,185.0,185.5495,10.529499999999999,196.079,1.913,
2011-05-26,91.0,79.458,63.0,5.472333333333334,8.194333333333333,2.722,0.8056666666666666,,226.0,206.625,194.0,184.33350000000002,14.5415,198.875,2.333,
2011-05-27,92.0,80.667,55.0,7.889,10.75,2.861,1.1526666666666667,,227.0,200.333,184.0,188.0,22.5,210.5,3.667,
2011-05-28,93.0,91.792,89.0,7.236,10.569333333333333,3.3333333333333335,0.7916666666666666,,209.0,195.667,183.0,188.75,19.604,208.35399999999998,3.667,
2011-05-29,92.0,83.042,71.0,3.9443333333333332,5.194333333333334,1.25,0.9306666666666666,,208.0,192.833,181.0,183.16649999999998,11.604,194.7705,2.958,
2011-05-30,82.0,68.75,59.0,7.027666666666666,9.819666666666667,2.7916666666666665,0.9963333333333333,,218.0,190.333,158.0,185.7045,14.7725,200.4775,3.0,
2011-05-31,88.0,69.292,46.0,7.180666666666667,10.680666666666667,3.5,2.8473333333333333,,236.0,183.958,125.0,188.9375,18.958,207.89600000000002,3.458,
2011-06-01,91.0,82.958,62.0,6.847333333333334,10.527666666666667,3.6806666666666668,2.3196666666666665,,217.0,187.917,153.0,188.375,18.104,206.47899999999998,3.25,
2011-06-02,92.0,81.25,55.0,6.222333333333334,10.333333333333334,4.1113333333333335,1.5973333333333333,,236.0,203.083,181.0,185.41649999999998,16.3335,201.75,3.25,
2011-06-03,93.0,80.375,59.0,5.222333333333333,8.694333333333333,3.4723333333333333,1.2916666666666667,,236.0,203.583,179.0,186.39600000000002,17.729,204.125,2.917,
2011-06-04,95.0,80.0,57.0,5.083,8.249666666666666,3.1666666666666665,1.3333333333333333,,246.0,205.667,169.0,185.95850000000002,16.25,202.208,3.125,
2011-06-05,92.0,90.083,87.0,3.9443333333333332,5.5,1.5553333333333335,0.9446666666666665,,209.0,199.458,192.0,184.89600000000002,12.9165,197.8125,2.417,
2011-06-06,94.0,80.583,57.0,4.753666666666667,7.304333333333333,2.550666666666667,1.971,,257.0,207.667,175.0,185.4,15.15,200.55,2.478,
2011-06-07,93.0,90.542,86.0,7.5,10.277666666666667,2.7776666666666667,1.0416666666666667,,212.0,196.083,174.0,184.29149999999998,16.125,200.417,2.75,
2011-06-08,92.0,80.208,63.0,6.708333333333333,9.625,2.9166666666666665,1.3193333333333332,,230.0,208.625,176.0,184.1875,18.3125,202.5,4.542,
2011-06-09,95.0,76.083,53.0,4.319333333333334,6.666666666666667,2.3473333333333333,0.9306666666666666,,266.0,220.958,162.0,188.5625,17.583,206.14600000000002,3.125,
2011-06-10,96.0,90.917,84.0,5.277666666666667,11.860999999999999,6.583333333333333,0.8613333333333332,,250.0,235.667,214.0,180.9375,16.4585,197.39600000000002,2.708,
2011-06-11,94.0,92.917,91.0,2.7223333333333333,6.722333333333334,4.0,0.8473333333333333,,244.0,235.083,227.0,175.2295,9.146,184.375,1.958,
2011-06-12,95.0,91.583,84.0,2.917,5.111,2.1943333333333332,0.8193333333333334,,260.0,231.625,200.0,177.4375,12.4375,189.875,1.792,
2011-06-13,93.0,83.792,67.0,6.611,10.111,3.5,0.875,,231.0,209.042,180.0,182.9545,16.0685,199.0225,3.478,
