date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean
2012-07-05,10.017,11.324,1.306,32.764,0.13
2012-07-06,13.811,15.921,2.11,33.431,0.464
2012-07-07,3.542,3.792,0.25,17.0,0.104
2012-07-08,3.514,3.695,0.181,24.722,0.75
2012-07-09,5.855,6.781,0.925,30.611,1.16
2012-07-10,7.903,10.07,2.167,40.819,0.917
2012-07-11,4.611,5.931,1.319,30.75,0.188
2012-07-12,3.6,5.857,2.257,31.42,0.229
2012-07-13,9.181,13.195,4.014,42.014,0.729
2012-07-14,7.014,8.806,1.792,44.181,0.521
2012-07-15,3.305,4.667,1.361,29.0,0.125
2012-07-16,3.915,6.89,2.975,23.861,0.15
2012-07-17,5.181,8.681,3.5,30.472,0.5
2012-07-18,7.917,12.403,4.486,34.514,1.084
2012-07-19,9.065,11.277,2.212,29.148,0.756
2012-07-20,6.43,7.167,0.736,35.43,0.166
2012-07-21,7.889,9.167,1.278,19.056,0.188
2012-07-22,4.861,5.347,0.486,24.75,0.646
2012-07-23,7.922,9.462,1.54,35.181,1.628
2012-07-24,11.153,13.278,2.125,48.028,1.584
2012-07-25,10.514,11.667,1.153,50.528,1.646
2012-07-26,11.708,12.723,1.014,60.361,1.542
2012-07-27,9.625,10.778,1.153,50.459,1.479
2012-07-28,7.389,8.236,0.847,37.097,2.0
2012-07-29,6.056,6.528,0.472,44.292,1.458
2012-07-30,2.925,5.191,2.266,11.014,0.128
2012-07-31,4.343,7.136,2.793,12.125,0.416
2012-08-01,5.556,7.722,2.167,20.458,0.708
2012-08-02,3.098,5.096,1.997,21.958,0.448
2012-08-03,6.07,9.685,3.615,23.98,1.25
2012-08-04,5.958,8.264,2.306,16.153,0.542
2012-08-05,2.389,3.556,1.167,13.361,0.479
2012-08-06,7.941,10.502,2.561,13.375,0.456
2012-08-07,10.167,12.847,2.68,17.333,0.583
2012-08-08,6.305,6.75,0.444,21.153,0.542
2012-08-09,7.182,8.813,1.631,27.028,0.954
2012-08-10,5.514,6.584,1.069,20.611,0.75
2012-08-11,8.097,9.194,1.097,20.097,0.708
2012-08-12,5.75,6.569,0.819,13.542,0.48
2012-08-13,2.857,3.435,0.578,18.972,0.26
2012-08-14,4.083,4.653,0.57,10.264,0.188
2012-08-15,3.278,5.083,1.806,11.264,0.084
2012-08-16,3.909,5.918,2.009,18.611,0.166
2012-08-17,7.855,10.291,2.437,32.667,1.0
2012-08-18,6.375,8.056,1.68,23.625,0.292
2012-08-19,2.583,3.264,0.681,11.778,0.084
2012-08-20,4.665,6.59,1.925,13.583,1.9
2012-08-21,5.222,7.486,2.264,12.5,0.792
2012-08-22,2.819,5.347,2.528,12.153,0.312
2012-08-23,4.011,6.312,2.3,15.569,0.258
2012-08-24,5.861,10.917,5.055,19.139,0.833
2012-08-25,5.417,8.028,2.611,22.819,2.666
2012-08-26,3.611,4.819,1.208,21.139,2.104
2012-08-27,3.868,6.022,2.154,20.458,0.596
2012-08-28,3.541,4.653,1.111,20.806,0.229
2012-08-29,5.608,7.342,1.733,22.861,0.562
2012-08-30,8.583,12.925,4.342,24.305,0.842
2012-08-31,4.514,6.611,2.097,19.472,0.292
2012-09-01,3.778,5.084,1.306,19.486,0.625
2012-09-02,5.097,6.181,1.083,21.681,0.354
2012-09-03,6.296,7.766,1.471,16.622,0.576
2012-09-04,7.292,8.695,1.403,25.278,0.521
2012-09-05,15.541,19.264,3.722,50.875,1.896
2012-09-06,12.055,13.889,1.835,42.706,1.047
2012-09-07,11.014,15.653,4.639,37.986,0.667
2012-09-08,4.403,5.236,0.833,25.736,0.916
2012-09-09,3.056,3.625,0.57,20.556,0.438
2012-09-10,4.214,5.759,1.545,17.819,0.274
2012-09-11,8.194,10.472,2.278,19.222,0.396
2012-09-12,12.764,15.778,3.014,27.222,0.979
2012-09-13,14.265,17.062,2.797,41.514,0.886
2012-09-14,6.014,7.347,1.333,24.681,0.834
2012-09-15,4.945,5.889,0.944,21.528,0.396
2012-09-16,4.625,5.986,1.361,21.611,1.083
2012-09-17,2.219,2.768,0.549,29.931,0.354
2012-09-18,2.278,3.222,0.945,30.764,0.0
2012-09-19,5.694,6.981,1.286,31.541,0.75
2012-09-20,9.94,10.485,0.545,42.903,0.438
2012-09-21,9.07,9.597,0.528,35.333,0.396
2012-09-22,9.708,11.139,1.431,39.097,0.854
2012-09-23,4.819,4.917,0.097,28.569,0.292
2012-09-24,5.703,5.761,0.058,15.917,0.365
2012-09-25,14.222,15.736,1.514,22.028,1.208
2012-09-26,13.042,15.097,2.056,27.111,1.375
2012-09-27,16.186,19.766,3.58,32.972,0.906
2012-09-28,14.639,15.861,1.222,32.0,1.021
2012-09-29,15.611,16.861,1.25,43.75,1.021
2012-09-30,5.25,5.417,0.167,32.625,0.188
2012-10-01,6.163,7.283,1.12,15.514,0.369
2012-10-02,10.694,11.778,1.083,18.889,0.667
2012-10-03,13.694,14.972,1.278,24.139,1.604
2012-10-04,7.534,8.295,0.761,19.383,0.524
2012-10-05,7.242,7.549,0.307,19.273,0.48
2012-10-06,16.209,19.714,3.505,39.208,1.771
2012-10-07,5.181,5.528,0.347,23.208,0.271
2012-10-08,10.7,11.834,1.135,26.167,1.034
2012-10-09,12.209,15.792,3.583,30.611,1.542
2012-10-10,9.011,10.432,1.421,23.088,0.25
2012-10-11,16.199,19.94,3.74,34.764,1.267
2012-10-12,5.014,5.375,0.361,19.042,0.208
2012-10-13,8.516,9.221,0.705,20.583,0.562
2012-10-14,13.764,15.041,1.278,44.292,0.916
2012-10-15,16.439,19.158,2.719,41.042,1.544
2012-10-16,12.361,14.375,2.014,39.014,1.104
2012-10-17,23.645,27.627,3.981,44.667,0.375
2012-10-18,12.1,12.616,0.516,19.778,0.208
2012-10-19,4.889,5.07,0.181,14.195,0.0
2012-10-20,14.629,17.633,3.004,26.361,0.875
2012-10-21,10.528,12.653,2.125,35.319,1.0
2012-10-22,11.473,15.586,4.113,37.75,1.183
2012-10-23,5.208,5.5,0.292,16.222,0.188
2012-10-24,7.069,7.694,0.625,15.222,0.188
2012-10-25,21.64,28.094,6.454,26.875,1.185
2012-10-26,22.094,33.208,11.114,34.949,0.958
2012-10-27,11.892,13.724,1.832,35.194,0.458
2012-10-28,6.528,6.722,0.194,18.944,0.25
2012-10-29,5.903,6.171,0.269,14.972,0.195
2012-10-30,11.25,12.778,1.528,20.944,0.771
2012-10-31,11.611,14.5,2.889,17.459,0.208
2012-11-01,13.793,20.768,6.974,22.778,0.354
2012-11-02,4.014,4.236,0.222,15.403,0.021
2012-11-03,3.501,3.6,0.099,19.931,0.062
2012-11-04,11.416,13.472,2.056,26.056,0.229
2012-11-05,18.134,22.074,3.94,37.333,1.791
2012-11-06,8.805,9.736,0.931,25.944,0.5
2012-11-07,10.42,10.845,0.425,23.97,0.479
2012-11-08,11.692,12.923,1.231,29.587,0.25
2012-11-09,8.584,9.528,0.945,31.653,0.479
2012-11-10,6.542,6.889,0.347,17.431,1.334
2012-11-11,9.139,9.889,0.75,15.444,0.208
2012-11-12,9.338,10.217,0.879,24.597,0.412
2012-11-13,13.208,16.028,2.819,29.0,0.604
2012-11-14,5.528,6.181,0.653,17.125,0.75
2012-11-15,9.711,11.143,1.432,8.028,0.271
2012-11-16,20.75,27.722,6.972,17.181,0.417
2012-11-17,19.056,29.347,10.292,22.028,0.417
2012-11-18,2.625,2.639,0.014,15.986,0.208
2012-11-19,12.961,16.507,3.546,23.458,1.04
2012-11-20,9.679,12.075,2.396,22.792,0.417
2012-11-21,13.889,18.625,4.736,18.542,0.312
2012-11-22,32.437,71.264,38.827,49.097,1.18
2012-11-23,14.472,23.792,9.319,31.139,0.792
2012-11-24,4.681,4.917,0.236,10.833,0.354
2012-11-25,12.708,15.43,2.722,15.583,0.542
2012-11-26,21.212,33.307,12.095,26.042,0.108
2012-11-27,3.889,4.319,0.43,6.972,0.021
2012-11-28,22.653,30.958,8.306,20.167,0.958
2012-11-29,23.674,41.898,18.223,35.917,1.185
2012-11-30,17.583,36.722,19.139,34.556,0.916
2012-12-01,4.653,4.945,0.292,6.903,0.25
2012-12-02,12.153,13.305,1.153,18.514,0.312
2012-12-03,22.817,36.648,13.831,27.806,1.01
2012-12-04,12.486,16.194,3.708,16.958,0.167
2012-12-05,8.736,9.972,1.236,12.944,0.25
2012-12-06,7.14,7.884,0.743,12.319,0.521
2012-12-07,11.695,15.306,3.611,13.556,0.25
2012-12-08,11.986,16.375,4.389,19.264,0.708
2012-12-09,3.181,3.32,0.139,12.014,0.584
2012-12-10,5.373,6.237,0.864,6.13,0.044
2012-12-11,15.037,21.222,6.185,12.556,0.312
2012-12-12,13.488,17.139,3.651,11.139,0.491
2012-12-13,14.625,18.23,3.604,15.083,0.25
2012-12-14,37.847,69.125,31.278,41.653,2.333
2012-12-15,30.57,43.986,13.417,36.153,0.334
2012-12-16,6.403,6.681,0.278,14.125,0.125
2012-12-17,24.487,37.941,13.455,28.542,1.726
2012-12-18,11.167,13.611,2.445,20.264,0.5
2012-12-19,8.93,21.792,12.861,7.083,0.146
2012-12-20,15.642,18.474,2.832,14.375,0.438
2012-12-21,27.02,33.854,6.834,21.125,1.292
2012-12-22,17.562,20.27,2.708,19.153,0.166
2012-12-23,5.562,6.062,0.5,19.139,0.688
2012-12-24,6.6,7.31,0.709,9.694,0.108
2012-12-25,13.562,17.854,4.292,15.389,0.395
2012-12-26,4.812,5.271,0.458,6.444,0.25
2012-12-27,10.5,11.63,1.13,7.514,0.584
2012-12-28,29.5,49.666,20.166,35.5,0.584
2012-12-29,15.208,18.062,2.854,15.944,0.458
2012-12-30,12.604,13.958,1.354,18.5,0.0
2012-12-31,2.152,2.63,0.478,8.75,0.0
2013-01-01,11.446,13.207,1.76,51.694,0.666
2013-01-02,3.535,3.605,0.07,21.889,0.292
2013-01-03,11.305,12.847,1.542,24.694,0.646
2013-01-04,8.542,10.014,1.472,22.514,0.458
2013-01-05,2.736,2.861,0.125,9.417,0.042
2013-01-06,11.039,13.597,2.557,12.861,0.282
2013-01-07,19.806,26.375,6.57,18.333,0.729
2013-01-08,32.154,58.841,26.687,36.6,0.334
2013-01-09,6.367,6.985,0.618,11.278,0.25
2013-01-10,5.667,6.639,0.972,7.556,0.146
2013-01-11,5.542,6.319,0.778,12.917,0.271
2013-01-12,8.347,9.722,1.375,25.375,0.521
2013-01-13,4.177,4.56,0.383,15.236,0.304
2013-01-14,15.181,17.0,1.819,15.75,0.688
2013-01-15,28.261,37.678,9.417,22.791,1.098
2013-01-16,13.926,16.043,2.117,13.445,0.47
2013-01-17,11.486,14.417,2.931,14.722,0.146
2013-01-18,12.014,13.833,1.82,27.611,1.334
2013-01-19,2.708,2.944,0.236,8.319,0.021
2013-01-20,20.196,25.171,4.975,25.376,2.208
2013-01-21,12.625,13.528,0.903,33.306,0.958
2013-01-22,6.633,6.987,0.353,15.667,0.5
2013-01-23,10.154,11.431,1.277,15.099,0.396
2013-01-24,26.134,41.106,14.972,30.32,1.208
2013-01-25,32.222,47.792,15.569,51.556,2.833
2013-01-26,12.667,17.167,4.5,34.805,0.438
2013-01-27,13.366,19.264,5.899,14.014,0.496
2013-01-28,26.792,49.236,22.445,35.556,2.729
2013-01-29,15.129,20.702,5.573,25.528,0.438
2013-01-30,35.004,76.691,41.687,44.055,0.956
2013-01-31,10.912,21.332,10.42,28.764,0.174
2013-02-01,28.208,37.458,9.25,32.625,1.917
2013-02-02,29.625,41.125,11.5,58.604,0.0
2013-02-03,26.579,45.962,19.383,52.716,1.536
2013-02-04,5.389,6.139,0.75,10.194,0.166
2013-02-05,4.2,4.948,0.748,6.78,0.104
2013-02-06,7.348,8.525,1.177,7.819,0.568
2013-02-07,12.444,14.347,1.903,13.305,0.833
2013-02-08,18.209,20.917,2.708,19.361,0.0
2013-02-09,2.542,2.819,0.278,6.819,0.0
2013-02-10,6.439,7.383,0.945,13.028,0.582
2013-02-11,5.917,6.542,0.625,9.097,0.479
2013-02-12,9.369,10.736,1.367,11.167,0.667
2013-02-13,7.687,8.276,0.589,10.264,0.146
2013-02-14,18.75,22.333,3.583,18.597,0.125
2013-02-15,7.292,7.5,0.208,8.097,0.0
2013-02-16,2.375,2.375,0.0,12.292,0.584
2013-02-17,8.612,9.502,0.889,32.083,0.972
2013-02-18,3.477,3.519,0.042,14.127,0.021
2013-02-19,5.769,6.264,0.495,13.222,0.084
2013-02-20,13.285,14.974,1.689,23.236,0.92
2013-02-21,5.647,6.047,0.4,16.528,0.73
2013-02-22,4.639,4.931,0.292,11.819,0.125
2013-02-23,5.833,6.278,0.444,17.028,0.208
2013-02-24,12.267,14.509,2.241,20.25,0.648
2013-02-25,16.167,20.764,4.597,60.153,1.958
2013-02-26,17.923,22.042,4.119,65.028,2.125
2013-02-27,10.711,12.104,1.393,34.069,0.337
2013-02-28,8.096,8.711,0.615,28.0,0.458
2013-03-01,20.653,23.347,2.694,59.014,1.646
2013-03-02,9.556,10.417,0.861,31.292,0.084
2013-03-03,5.577,6.069,0.491,12.389,0.022
2013-03-04,21.764,26.125,4.361,28.569,1.584
2013-03-05,18.976,23.116,4.139,34.792,0.0
2013-03-06,3.632,3.786,0.155,14.153,0.0
2013-03-07,6.946,7.793,0.847,12.747,0.125
2013-03-08,3.611,3.833,0.222,11.889,0.084
2013-03-09,4.861,5.028,0.167,19.528,0.084
2013-03-10,3.259,3.516,0.257,10.431,0.022
2013-03-11,10.18,11.639,1.458,13.236,0.062
2013-03-12,30.458,39.587,9.13,36.611,3.916
2013-03-13,23.428,30.468,7.04,42.389,0.36
2013-03-14,3.208,3.556,0.347,10.208,0.021
2013-03-15,5.333,5.57,0.236,18.639,0.042
2013-03-16,11.278,13.167,1.889,50.819,1.771
2013-03-17,14.872,16.462,1.591,74.597,2.288
2013-03-18,23.015,29.173,6.158,94.917,0.77
2013-03-19,7.38,8.214,0.834,29.236,0.5
2013-03-20,17.104,18.684,1.58,34.069,0.042
2013-03-21,2.222,2.375,0.153,9.611,0.0
2013-03-22,2.75,2.986,0.236,11.139,0.021
2013-03-23,6.167,6.403,0.236,25.986,1.062
2013-03-24,10.143,11.201,1.058,55.139,1.905
2013-03-25,20.972,22.528,1.556,54.125,2.062
2013-03-26,31.75,41.823,10.074,55.889,0.542
2013-03-27,14.894,18.135,3.241,43.766,0.396
2013-03-28,17.792,22.042,4.25,46.195,1.646
2013-03-29,16.847,19.764,2.917,44.403,1.584
2013-03-30,3.028,3.166,0.139,23.93,0.0
2013-03-31,3.222,3.351,0.129,24.597,0.0
2013-04-01,9.776,11.451,1.674,23.014,0.645
2013-04-02,19.75,24.417,4.667,38.833,0.646
2013-04-03,4.278,4.32,0.042,19.069,0.042
2013-04-04,13.531,14.805,1.274,30.361,0.906
2013-04-05,14.597,17.625,3.028,36.875,0.666
2013-04-06,4.222,4.667,0.444,22.556,0.0
2013-04-07,3.069,3.18,0.111,7.833,0.0
2013-04-08,4.351,4.565,0.214,11.764,0.065
2013-04-09,20.17,25.551,5.381,31.749,1.562
2013-04-10,6.396,6.678,0.282,21.43,0.416
2013-04-11,5.701,5.994,0.293,19.042,0.482
2013-04-12,10.014,11.278,1.264,26.125,0.521
2013-04-13,6.347,6.833,0.486,18.583,0.229
2013-04-14,9.042,9.889,0.847,34.958,0.75
2013-04-15,7.534,8.063,0.529,34.319,1.458
2013-04-16,14.264,16.75,2.486,32.514,2.5
2013-04-17,13.061,14.884,1.823,60.764,0.958
2013-04-18,16.211,19.477,3.266,36.431,0.758
2013-04-19,3.306,3.556,0.25,21.958,0.021
2013-04-20,11.181,12.306,1.125,27.264,0.812
2013-04-21,4.069,4.375,0.306,11.792,0.0
2013-04-22,5.438,5.678,0.24,16.834,0.152
2013-04-23,14.736,18.139,3.403,27.875,1.146
2013-04-24,5.466,5.879,0.414,26.5,0.0
2013-04-25,8.479,8.9,0.422,26.278,0.587
2013-04-26,7.889,8.611,0.722,33.0,0.458
2013-04-27,4.125,4.139,0.014,19.069,0.0
2013-04-28,5.889,5.931,0.042,18.639,0.625
2013-04-29,10.566,12.149,1.583,29.792,0.82
2013-04-30,9.292,10.014,0.722,36.32,0.125
2013-05-01,2.8,3.009,0.208,16.306,0.021
2013-05-02,2.567,2.875,0.307,6.791,0.021
2013-05-03,3.889,4.389,0.5,8.875,0.188
2013-05-04,6.694,7.597,0.903,17.486,0.688
2013-05-05,6.208,6.639,0.431,32.306,0.52
2013-05-06,7.822,8.623,0.801,38.403,0.845
2013-05-07,3.028,3.125,0.097,13.931,0.0
2013-05-08,8.001,8.56,0.56,8.655,0.396
2013-05-09,17.287,21.527,4.24,21.931,1.826
2013-05-10,23.111,27.847,4.736,51.389,2.334
2013-05-11,15.097,16.986,1.889,25.306,0.062
2013-05-12,5.847,6.166,0.319,28.0,0.688
2013-05-13,9.41,11.215,1.805,26.597,0.84
2013-05-14,11.986,14.042,2.055,47.541,1.458
2013-05-15,5.529,6.429,0.9,25.708,0.5
2013-05-16,6.46,6.84,0.38,36.997,0.062
2013-05-17,6.781,7.403,0.621,26.069,0.5
2013-05-18,4.861,5.431,0.57,23.736,0.5
2013-05-19,4.097,4.403,0.306,16.514,0.021
2013-05-20,11.686,13.308,1.621,24.13,0.454
2013-05-21,9.139,9.319,0.18,45.458,0.792
2013-05-22,18.921,21.855,2.933,61.5,1.875
2013-05-23,10.653,11.504,0.851,37.32,1.052
2013-05-24,12.361,14.75,2.389,36.639,1.604
2013-05-25,6.167,7.181,1.014,37.153,0.438
2013-05-26,5.472,6.083,0.611,29.528,0.667
2013-05-27,3.142,3.933,0.792,23.486,0.13
2013-05-28,2.822,3.501,0.679,19.266,0.042
2013-05-29,3.863,4.56,0.697,19.542,0.125
2013-05-30,10.673,13.011,2.338,25.361,0.292
2013-05-31,9.889,11.486,1.597,31.889,0.688
2013-06-01,5.805,6.347,0.542,30.444,0.646
2013-06-02,6.639,6.82,0.18,35.43,1.146
2013-06-03,5.533,6.519,0.986,27.125,0.456
2013-06-04,11.167,13.694,2.528,36.556,1.75
2013-06-05,10.203,12.65,2.447,27.569,0.646
2013-06-06,8.419,10.514,2.096,29.111,0.608
2013-06-07,10.806,12.653,1.847,34.403,0.854
2013-06-08,9.583,10.208,0.625,39.153,0.5
2013-06-09,10.778,11.736,0.958,41.389,1.354
2013-06-10,4.437,5.274,0.837,20.9,0.216
2013-06-11,11.028,12.306,1.278,31.562,0.688
2013-06-12,11.592,13.549,1.957,38.875,0.375
2013-06-13,9.473,11.402,1.929,23.472,0.794
2013-06-14,10.611,13.111,2.5,29.264,1.334
2013-06-15,5.528,6.639,1.111,25.028,0.146
2013-06-16,6.847,7.805,0.958,25.236,0.75
2013-06-17,7.699,8.865,1.167,34.694,0.998
2013-06-18,5.834,6.736,0.903,45.417,0.73
2013-06-19,8.894,9.959,1.065,31.514,0.583
2013-06-20,8.682,9.226,0.544,17.986,0.188
2013-06-21,10.611,11.389,0.778,22.528,0.271
2013-06-22,7.903,8.222,0.319,23.986,0.521
2013-06-23,5.667,6.028,0.361,28.486,0.666
2013-06-24,6.09,7.356,1.267,29.681,0.21
2013-06-25,6.76,8.262,1.502,32.625,0.625
2013-06-26,10.042,11.157,1.114,21.903,0.47
2013-06-27,8.072,8.971,0.899,22.264,0.397
2013-06-28,7.014,9.028,2.014,23.403,0.916
2013-06-29,6.514,8.416,1.903,23.014,0.375
2013-06-30,3.556,4.042,0.486,22.486,0.104
2013-07-01,3.403,4.638,1.235,20.542,0.582
2013-07-02,4.945,6.736,1.792,22.389,0.854
2013-07-03,5.289,6.816,1.527,23.347,0.166
2013-07-04,6.542,8.8,2.257,23.805,0.0
2013-07-05,4.849,7.773,2.923,35.914,0.125
2013-07-06,4.139,6.986,2.847,31.889,0.166
2013-07-07,5.305,7.722,2.417,33.583,0.438
2013-07-08,8.577,10.525,1.948,36.125,0.519
2013-07-09,10.699,13.426,2.727,45.861,0.722
2013-07-10,10.055,10.861,0.805,51.111,1.125
2013-07-11,9.036,10.011,0.975,52.236,0.834
2013-07-12,7.713,8.444,0.732,49.07,1.087
2013-07-13,8.042,9.014,0.972,32.611,0.48
2013-07-14,7.024,8.823,1.8,26.611,0.327
2013-07-15,4.053,4.804,0.75,21.667,0.087
2013-07-16,7.417,9.917,2.5,25.069,0.5
2013-07-17,4.22,5.72,1.5,28.089,0.166
2013-07-18,4.689,5.572,0.882,28.347,0.126
2013-07-19,6.51,7.29,0.78,20.694,0.479
2013-07-20,6.403,7.82,1.417,28.514,0.5
2013-07-21,4.278,4.778,0.5,29.972,1.0
2013-07-22,7.022,7.389,0.366,38.875,0.812
2013-07-23,4.861,5.264,0.403,22.722,0.084
2013-07-24,11.315,12.837,1.523,39.583,0.166
2013-07-25,10.689,14.016,3.327,47.68,0.172
2013-07-26,8.097,9.361,1.264,46.069,0.208
2013-07-27,12.153,12.931,0.778,59.25,0.938
2013-07-28,5.694,5.778,0.083,59.805,0.312
2013-07-29,9.851,11.326,1.475,46.708,0.044
2013-07-30,10.18,11.791,1.611,58.236,0.354
2013-07-31,9.607,10.257,0.649,55.153,0.562
2013-08-01,10.708,12.65,1.942,49.861,0.148
2013-08-02,4.986,5.333,0.347,33.861,0.166
2013-08-03,4.153,4.597,0.444,18.861,0.104
2013-08-04,5.334,5.819,0.486,30.25,0.5
2013-08-05,4.957,6.36,1.403,32.413,0.063
2013-08-06,7.361,8.611,1.25,28.25,0.229
2013-08-07,8.947,10.44,1.492,48.167,0.27
2013-08-08,9.583,11.18,1.597,50.917,0.4
2013-08-09,12.0,13.653,1.653,70.945,1.0
2013-08-10,8.347,8.903,0.555,72.083,1.229
2013-08-11,4.861,5.194,0.333,58.153,1.104
2013-08-12,7.35,7.71,0.36,45.083,0.386
2013-08-13,7.639,8.236,0.597,49.431,0.458
2013-08-14,3.653,3.877,0.224,74.403,0.25
2013-08-15,3.755,4.353,0.598,59.847,0.25
2013-08-16,3.211,4.032,0.821,50.879,0.042
2013-08-17,3.542,4.819,1.278,33.819,0.084
2013-08-18,3.542,4.292,0.75,31.611,0.083
2013-08-19,5.092,7.163,2.07,28.736,0.428
2013-08-20,5.452,8.833,3.38,24.528,0.312
2013-08-21,6.282,9.255,2.973,23.069,0.334
2013-08-22,11.255,12.703,1.447,32.889,0.466
2013-08-23,9.417,11.139,1.722,31.472,0.292
2013-08-24,7.306,8.361,1.055,19.528,0.062
2013-08-25,7.264,7.708,0.444,23.042,0.0
2013-08-26,11.563,14.0,2.437,28.611,0.282
2013-08-27,8.092,9.269,1.177,24.68,0.104
2013-08-28,9.182,9.999,0.817,24.889,0.417
2013-08-29,12.112,15.544,3.432,36.847,1.15
2013-08-30,10.806,12.958,2.153,40.361,0.625
2013-08-31,5.195,7.597,2.403,31.25,0.042
2013-09-01,8.569,9.028,0.459,25.167,0.604
2013-09-02,5.947,7.717,1.77,20.597,0.022
2013-09-03,3.875,6.055,2.181,17.445,0.062
2013-09-04,7.548,8.65,1.102,23.514,0.042
2013-09-05,9.969,12.048,2.079,17.319,0.125
2013-09-06,10.905,13.068,2.163,18.961,0.312
2013-09-07,11.25,12.542,1.292,36.43,0.479
2013-09-08,3.93,4.43,0.5,17.986,0.0
2013-09-09,6.786,8.48,1.694,20.361,0.28
2013-09-10,10.611,11.778,1.167,29.306,0.604
2013-09-11,7.382,9.448,2.066,29.431,0.52
2013-09-12,11.65,13.42,1.77,52.167,0.991
2013-09-13,8.222,9.472,1.25,63.042,1.396
2013-09-14,5.097,6.306,1.208,36.056,0.27
2013-09-15,2.833,3.958,1.125,27.07,0.458
2013-09-16,1.829,2.177,0.347,23.694,0.0
2013-09-17,9.778,11.514,1.736,22.861,0.666
2013-09-18,15.197,19.727,4.529,39.514,1.666
2013-09-19,14.471,16.203,1.732,47.111,1.148
2013-09-20,15.375,17.333,1.958,37.278,0.854
2013-09-21,10.319,11.611,1.292,34.417,0.542
2013-09-22,7.542,8.417,0.875,41.667,0.625
2013-09-23,7.645,8.58,0.934,39.347,0.302
2013-09-24,12.111,14.264,2.153,37.556,0.438
2013-09-25,16.248,19.476,3.229,38.792,1.104
2013-09-26,3.101,3.281,0.181,16.416,0.0
2013-09-27,7.722,9.07,1.347,10.792,0.292
2013-09-28,9.861,11.0,1.139,14.681,0.312
2013-09-29,7.458,8.32,0.861,13.903,0.688
2013-09-30,9.156,9.762,0.606,17.111,0.798
2013-10-01,18.667,20.667,2.0,29.222,1.438
2013-10-02,8.745,9.28,0.535,28.597,0.792
2013-10-03,5.309,5.617,0.308,26.792,0.188
2013-10-04,13.78,14.952,1.172,36.65,1.062
2013-10-05,18.625,21.208,2.583,54.181,1.25
2013-10-06,8.306,9.083,0.778,36.805,0.73
2013-10-07,8.781,11.021,2.24,13.694,0.15
2013-10-08,7.083,10.194,3.111,15.222,0.333
2013-10-09,5.003,5.656,0.653,14.028,0.021
2013-10-10,11.805,14.167,2.362,20.889,0.572
2013-10-11,4.917,6.097,1.18,26.555,0.333
2013-10-12,3.639,3.819,0.181,29.347,0.188
2013-10-13,5.056,5.25,0.194,19.222,0.208
2013-10-14,8.6,9.779,1.179,27.097,0.992
2013-10-15,17.736,21.602,3.866,29.972,0.25
2013-10-16,2.812,3.146,0.333,13.333,0.062
2013-10-17,7.004,7.925,0.921,12.764,0.105
2013-10-18,22.125,26.639,4.514,30.208,0.98
2013-10-19,14.986,18.181,3.195,29.486,0.146
2013-10-20,12.764,13.625,0.861,20.18,0.0
2013-10-21,12.396,14.62,2.224,22.126,0.412
2013-10-22,14.097,17.486,3.389,29.069,0.688
2013-10-23,16.158,20.672,4.513,27.931,0.208
2013-10-24,12.228,16.66,4.433,26.458,0.547
2013-10-25,6.736,7.528,0.792,16.708,0.396
2013-10-26,2.583,2.583,0.0,17.195,0.0
2013-10-27,2.764,2.806,0.042,18.375,0.0
2013-10-28,20.71,25.941,5.231,32.75,1.051
2013-10-29,27.764,33.694,5.93,42.514,0.583
2013-10-30,13.15,15.638,2.489,35.361,0.854
2013-10-31,11.569,12.853,1.284,38.25,0.652
2013-11-01,17.667,20.417,2.75,39.847,0.479
2013-11-02,24.522,29.778,5.256,64.512,2.083
2013-11-03,17.087,18.815,1.728,77.333,1.229
2013-11-04,5.374,5.529,0.155,33.681,0.478
2013-11-05,12.903,14.944,2.042,32.375,0.438
2013-11-06,20.823,27.7,6.877,39.875,0.938
2013-11-07,19.882,24.12,4.238,49.058,0.459
2013-11-08,12.028,13.806,1.778,31.945,0.666
2013-11-09,21.278,28.028,6.75,33.833,0.875
2013-11-10,16.972,21.847,4.875,40.708,0.334
2013-11-11,4.263,4.645,0.382,11.25,0.152
2013-11-12,6.085,6.691,0.605,8.235,0.042
2013-11-13,6.135,6.74,0.605,10.764,0.146
2013-11-14,18.37,25.84,7.469,19.472,0.53
2013-11-15,26.041,37.25,11.208,31.25,0.292
2013-11-16,17.972,23.722,5.75,29.944,1.458
2013-11-17,17.292,22.264,4.972,47.403,1.396
2013-11-18,7.444,8.417,0.972,25.222,0.13
2013-11-19,6.25,7.333,1.083,12.181,0.0
2013-11-20,6.126,7.136,1.011,17.305,0.125
2013-11-21,13.36,17.652,4.292,23.681,0.334
2013-11-22,11.098,13.396,2.298,18.778,0.292
2013-11-23,10.514,12.916,2.403,18.069,0.292
2013-11-24,16.111,20.264,4.153,36.25,0.708
2013-11-25,9.203,9.955,0.752,29.889,1.25
2013-11-26,4.639,5.097,0.458,17.097,0.021
2013-11-27,15.69,19.289,3.599,23.139,0.375
2013-11-28,7.645,8.344,0.699,16.139,0.062
2013-11-29,6.055,7.5,1.444,12.736,0.125
2013-11-30,8.875,10.0,1.125,16.334,0.271
2013-12-01,16.125,20.764,4.639,32.986,0.73
2013-12-02,13.622,20.298,6.676,35.222,0.476
2013-12-03,23.125,34.569,11.445,33.82,0.583
