date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2011-02-04,194.375,22.167,32.688,65.834,33.146,11.958,3.5,13.584,216.542,7.458
2011-02-05,196.917,28.75,31.417,53.416,22.0,19.042,4.125,18.958,225.667,8.625
2011-02-06,195.833,30.25,37.042,70.646,33.604,33.167,3.167,38.342,226.083,7.542
2011-02-07,195.208,35.208,35.042,72.688,37.646,21.208,3.583,31.916,230.417,7.625
2011-02-08,191.083,20.0,24.396,36.708,12.312,7.833,3.5,9.708,211.083,4.75
2011-02-09,190.565,16.13,26.665,48.095,21.43,5.917,3.0,6.542,206.696,5.13
2011-02-10,194.5,30.458,35.417,70.479,35.062,12.917,3.25,14.979,224.958,6.708
2011-02-11,191.083,19.375,25.458,34.292,8.834,12.375,3.208,13.917,210.458,5.375
2011-02-12,190.167,12.958,16.355,22.208,5.854,9.875,2.667,8.833,203.125,3.917
2011-02-13,193.125,22.75,37.667,60.0,22.334,17.333,3.667,18.629,215.875,5.792
2011-02-14,190.5,23.375,32.334,49.333,17.0,25.542,3.333,33.812,213.875,5.333
2011-02-15,191.522,24.522,26.826,49.152,22.326,18.417,4.435,26.128,216.043,5.913
2011-02-16,189.833,17.417,24.542,36.604,12.062,13.542,2.792,15.25,207.25,4.458
2011-02-17,192.5,22.042,28.896,47.396,18.5,14.292,2.917,20.854,214.542,5.167
2011-02-18,189.042,8.458,14.229,22.271,8.042,8.167,2.542,9.042,197.5,3.875
2011-02-19,194.0,22.125,20.48,30.438,9.958,12.208,2.75,11.938,216.125,5.667
2011-02-20,192.833,19.917,31.375,51.542,20.167,12.958,3.25,14.854,212.75,6.958
2011-02-21,192.458,29.208,39.562,67.646,28.084,14.667,4.583,18.438,221.667,7.167
2011-02-22,191.087,17.609,25.724,33.95,8.226,21.792,5.739,24.326,208.696,4.87
2011-02-23,190.417,24.792,29.771,48.682,18.911,19.0,3.583,27.48,215.208,5.917
2011-02-24,192.333,16.708,28.292,38.646,10.354,23.542,6.417,26.125,209.042,5.958
2011-02-25,192.458,16.458,24.0,31.5,7.5,14.417,2.958,17.208,208.917,4.875
2011-02-26,192.417,19.833,16.958,21.896,4.938,9.542,2.667,10.75,212.25,4.333
2011-02-27,188.917,7.042,10.958,16.584,5.625,9.333,2.25,8.562,195.958,3.042
2011-02-28,190.87,10.87,17.318,22.596,5.278,11.609,2.609,10.598,201.739,3.522
2011-03-01,193.125,34.875,32.292,68.562,36.27,10.167,3.083,11.792,228.0,6.958
2011-03-02,191.917,28.542,32.0,67.792,35.792,14.0,3.667,21.792,220.458,5.833
2011-03-03,189.708,10.458,17.708,22.458,4.75,11.708,3.792,14.438,200.167,4.417
2011-03-04,192.333,9.542,14.146,16.583,2.438,17.375,2.875,18.812,201.875,3.833
2011-03-05,191.75,22.083,30.271,50.854,20.583,7.292,2.417,10.438,213.833,6.25
2011-03-06,196.167,42.625,40.167,81.48,41.312,15.5,6.333,27.166,238.792,7.292
2011-03-07,192.091,19.364,25.239,34.044,8.804,20.81,5.652,26.423,211.455,5.217
2011-03-08,194.0,17.5,27.312,38.125,10.812,20.864,3.0,17.062,211.0,4.708
2011-03-09,192.375,20.0,27.292,40.75,13.458,14.083,2.708,18.708,212.375,5.375
2011-03-10,190.167,9.792,15.896,21.812,5.916,4.25,1.875,5.938,199.958,4.167
2011-03-11,191.5,13.667,18.854,24.188,5.333,10.75,3.375,13.646,205.167,5.167
2011-03-12,191.292,11.292,19.208,30.02,10.812,6.042,2.542,6.562,202.583,4.917
2011-03-13,191.762,10.0,17.87,26.413,8.544,6.083,2.826,6.826,201.762,3.957
2011-03-14,193.458,17.958,28.396,41.396,13.0,10.833,3.083,12.666,211.417,5.458
2011-03-15,191.125,16.583,23.666,47.688,24.02,15.0,3.292,17.146,207.708,4.667
2011-03-16,192.542,15.042,29.021,41.417,12.396,15.5,3.333,16.916,207.583,5.5
2011-03-17,196.708,33.667,39.792,57.479,17.688,34.333,2.917,43.834,230.375,6.75
2011-03-18,196.375,32.458,29.166,47.792,18.625,23.25,3.75,40.646,228.833,7.375
2011-03-19,190.208,14.958,19.312,32.958,13.645,6.458,3.083,9.73,205.167,3.917
2011-03-20,190.208,12.167,19.23,25.52,6.292,12.167,3.333,14.0,202.375,4.208
2011-03-21,189.375,10.958,18.917,26.354,7.438,8.667,2.875,8.875,200.333,3.875
2011-03-22,195.565,36.043,44.494,84.64,40.146,20.208,4.909,25.013,231.609,6.565
2011-03-23,191.125,25.083,37.958,57.396,19.438,22.083,3.25,25.729,216.208,6.208
2011-03-24,191.5,25.375,29.125,48.5,19.375,10.25,2.875,15.542,216.875,6.708
2011-03-25,191.333,15.5,18.5,31.062,12.562,7.75,3.25,8.833,206.833,5.417
2011-03-26,197.167,24.875,32.854,59.25,26.396,13.083,2.625,12.312,222.042,5.875
2011-03-27,195.417,20.25,31.583,47.562,15.979,13.542,3.75,14.292,215.667,5.417
2011-03-28,195.696,19.565,27.282,48.065,20.782,20.409,4.478,24.394,215.261,5.609
2011-03-29,193.0,10.708,22.73,33.375,10.646,14.25,3.542,15.792,203.708,4.792
2011-03-30,188.208,7.667,18.25,25.666,7.416,13.292,4.167,15.52,195.875,3.75
2011-03-31,185.0,,8.958,15.042,6.083,10.889,3.0,10.792,,3.0
2011-04-01,192.625,13.875,26.208,39.5,13.292,16.0,2.083,18.27,206.5,4.875
2011-04-02,191.417,19.5,29.812,39.334,9.52,23.75,2.833,27.584,210.917,5.292
2011-04-03,188.208,9.375,13.542,15.208,1.666,12.25,1.917,12.896,197.583,3.625
2011-04-04,187.208,8.625,12.75,15.625,2.875,9.208,1.333,11.584,195.833,2.917
2011-04-05,195.625,15.833,31.812,46.312,14.5,13.542,2.208,14.875,211.458,5.167
2011-04-06,193.917,22.875,34.062,52.23,18.166,16.75,2.583,20.938,216.792,5.875
2011-04-07,191.864,17.455,29.022,47.022,18.0,19.609,2.391,20.94,209.318,4.913
2011-04-08,184.208,6.75,14.23,19.5,5.271,11.792,1.583,15.855,190.958,3.25
2011-04-09,182.333,8.583,13.5,18.021,4.521,9.958,1.208,15.584,190.917,3.792
2011-04-10,186.25,9.083,11.458,13.834,2.375,12.375,1.792,14.812,195.333,4.667
2011-04-11,190.458,14.792,22.229,31.834,9.605,22.375,2.083,24.438,205.25,4.958
2011-04-12,187.136,10.364,19.286,25.204,5.917,17.125,1.318,18.104,197.5,4.043
2011-04-13,192.75,19.208,32.458,42.562,10.104,21.375,2.458,23.562,211.958,5.417
2011-04-14,188.917,18.583,30.896,39.604,8.708,24.375,2.917,30.083,207.5,5.667
2011-04-15,185.042,13.208,27.688,41.125,13.438,24.0,2.917,30.834,198.25,4.542
2011-04-16,181.458,7.292,12.354,16.25,3.896,16.917,1.5,23.334,188.75,3.833
2011-04-17,185.125,6.75,10.271,12.75,2.479,13.167,1.583,15.354,191.875,4.125
2011-04-18,185.792,18.375,21.146,27.188,6.042,13.958,1.917,16.416,204.167,3.958
2011-04-19,185.833,12.375,18.854,25.479,6.625,9.708,0.875,10.771,198.208,3.792
2011-04-20,188.364,15.955,26.652,37.218,10.566,7.208,1.783,10.032,204.318,4.609
2011-04-21,188.792,14.208,23.208,32.77,9.562,11.333,2.292,15.542,203.0,5.0
2011-04-22,188.625,14.958,24.792,35.02,10.23,15.208,1.75,20.333,203.583,5.083
2011-04-23,180.5,6.833,15.5,20.875,5.375,7.333,1.333,15.604,187.333,3.75
2011-04-24,183.25,8.75,12.916,16.375,3.458,10.75,1.417,15.145,192.0,4.667
2011-04-25,187.667,14.083,23.792,33.979,10.188,14.083,1.333,16.5,201.75,5.0
2011-04-26,186.565,13.478,24.674,37.478,12.804,17.542,1.957,19.604,200.043,4.783
2011-04-27,183.083,7.583,13.146,17.625,4.48,33.458,1.583,40.0,190.667,4.0
2011-04-28,182.625,9.833,16.896,23.062,6.167,14.167,1.5,20.812,192.458,4.083
2011-04-29,186.75,12.167,17.562,20.917,3.354,11.625,1.708,14.625,198.917,4.792
2011-04-30,185.667,10.917,17.729,24.584,6.854,18.583,2.417,23.229,196.583,5.25
2011-05-01,180.458,6.25,9.521,11.875,2.354,15.375,1.333,19.208,186.708,3.625
2011-05-02,188.304,16.304,21.761,32.739,10.978,41.583,1.826,59.029,204.609,5.913
2011-05-03,185.542,13.125,14.958,17.688,2.729,38.917,1.417,53.604,198.667,4.5
2011-05-04,184.333,9.333,12.666,15.833,3.166,19.333,1.792,26.812,193.667,4.875
2011-05-05,185.167,10.167,12.062,14.042,1.979,16.458,1.5,21.646,195.333,3.958
2011-05-06,186.5,16.042,23.208,29.479,6.271,19.833,1.833,25.167,202.542,5.292
2011-05-07,188.833,23.667,30.688,45.584,14.895,21.583,1.375,31.333,212.5,6.0
2011-05-08,186.0,18.75,15.75,24.666,8.916,17.875,2.167,33.458,204.75,5.917
2011-05-09,190.5,18.5,28.688,44.354,15.667,25.208,2.5,31.042,209.0,5.75
2011-05-10,181.917,22.833,27.438,36.083,8.646,22.708,2.667,29.771,204.75,4.708
2011-05-11,186.25,18.5,27.125,31.584,4.458,11.5,1.375,17.979,204.75,4.875
2011-05-12,184.5,19.208,21.854,29.083,7.229,6.792,1.375,12.562,203.708,5.042
2011-05-13,188.143,28.0,30.638,45.816,15.178,15.9,3.0,24.658,216.143,5.696
2011-05-14,190.292,16.542,22.938,35.75,12.812,29.25,2.417,42.75,206.833,5.875
2011-05-15,188.625,7.583,11.396,14.562,3.166,13.875,1.75,21.125,196.208,4.375
2011-05-16,191.375,12.833,23.271,31.396,8.125,20.292,1.958,28.25,204.208,4.542
2011-05-17,189.875,17.875,27.424,36.808,9.383,21.667,1.833,27.895,207.75,5.174
2011-05-18,191.864,18.909,28.388,38.974,10.586,28.958,2.636,36.346,210.773,5.958
2011-05-19,194.125,19.125,29.02,42.375,13.354,28.25,2.458,34.688,213.25,5.667
2011-05-20,192.417,17.042,28.708,41.021,12.312,34.458,2.583,42.042,209.458,5.25
2011-05-21,185.125,12.167,19.02,25.812,6.792,26.25,2.25,34.104,197.292,4.875
2011-05-22,182.792,8.083,8.02,10.354,2.334,9.625,1.625,16.875,190.875,3.292
2011-05-23,188.25,15.083,18.938,25.354,6.416,9.625,1.292,13.292,203.333,4.083
2011-05-24,192.13,21.87,22.227,34.636,12.409,10.167,1.391,11.762,214.0,4.783
2011-05-25,196.125,20.167,25.042,47.666,22.625,12.75,2.625,18.542,216.292,6.083
2011-05-26,191.5,20.958,28.188,40.75,12.562,15.375,2.583,21.416,212.458,5.708
2011-05-27,190.083,18.875,27.0,36.771,9.771,12.333,2.25,17.666,208.958,5.083
2011-05-28,189.458,20.792,22.896,32.146,9.25,9.375,1.5,14.105,210.25,5.75
2011-05-29,189.667,17.625,15.396,19.084,3.688,4.333,1.417,9.375,207.292,4.5
2011-05-30,183.875,9.75,10.708,15.5,4.792,1.917,1.417,5.896,193.625,2.958
2011-05-31,186.739,8.826,12.676,17.254,4.578,11.833,1.348,14.694,195.565,3.167
2011-06-01,190.917,13.833,21.792,32.98,11.188,27.167,2.0,29.146,204.75,4.917
2011-06-02,191.333,25.167,27.146,42.375,15.229,22.75,1.875,27.23,216.5,5.625
2011-06-03,192.25,21.792,24.158,39.688,15.529,14.042,2.458,22.674,214.042,6.348
2011-06-04,187.625,16.75,18.208,26.938,8.73,26.625,2.25,35.75,204.375,5.708
2011-06-05,187.042,17.875,15.729,20.25,4.521,36.333,2.083,42.084,204.917,5.75
2011-06-06,189.292,16.208,22.854,28.312,5.458,29.667,2.417,37.312,205.5,5.333
2011-06-07,189.375,17.708,28.229,37.396,9.166,28.167,4.375,35.792,207.083,5.375
2011-06-08,186.455,24.318,28.876,37.99,9.115,15.455,2.13,17.644,210.773,4.696
2011-06-09,193.708,22.292,28.125,40.958,12.833,16.208,4.125,25.916,216.0,5.917
2011-06-10,187.292,18.708,26.125,39.896,13.771,18.583,2.958,28.188,206.0,5.125
2011-06-11,185.875,20.333,22.604,29.166,6.562,23.792,2.0,32.583,206.208,5.625
2011-06-12,190.292,21.833,19.542,22.854,3.312,25.917,2.708,40.25,212.125,7.125
2011-06-13,189.0,25.792,30.438,40.084,9.646,19.083,2.833,27.52,214.792,6.5
2011-06-14,187.833,21.208,26.125,32.542,6.417,20.25,3.417,30.562,209.042,5.0
2011-06-15,188.565,19.565,25.0,32.5,7.5,10.375,3.2,18.617,208.13,5.261
2011-06-16,188.958,21.958,27.0,43.666,16.666,13.25,2.25,20.146,210.917,5.458
2011-06-17,184.583,19.292,21.542,30.584,9.042,7.75,1.458,12.188,203.875,4.292
2011-06-18,185.542,20.167,22.0,31.188,9.188,14.792,2.625,22.354,205.708,6.0
2011-06-19,188.667,16.875,13.73,17.271,3.542,15.0,2.458,25.208,205.542,5.542
2011-06-20,184.75,15.833,19.646,31.938,12.292,10.0,2.333,18.104,200.583,4.75
2011-06-21,182.87,17.087,18.068,28.909,10.841,6.75,2.045,15.292,199.957,3.87
2011-06-22,191.5,37.083,31.812,56.166,24.354,23.042,2.25,36.875,228.583,5.708
2011-06-23,177.167,16.167,17.688,31.792,14.105,17.875,2.417,32.0,193.333,3.917
2011-06-24,174.375,10.375,10.792,20.875,10.084,11.792,1.875,26.333,184.75,3.042
2011-06-25,182.625,17.042,19.208,27.188,7.979,15.375,3.0,28.938,199.667,4.083
2011-06-26,192.958,19.75,17.396,21.708,4.312,28.542,2.833,38.688,212.708,5.917
2011-06-27,195.625,34.25,27.479,46.562,19.083,17.25,2.292,30.062,229.875,5.917
2011-06-28,184.727,34.227,22.544,43.218,20.674,18.091,2.435,32.438,218.955,4.87
2011-06-29,185.75,28.5,27.667,38.604,10.938,21.542,3.583,38.271,214.25,5.75
2011-06-30,188.875,25.667,25.604,36.938,11.334,16.375,2.458,29.042,214.542,5.375
2011-07-01,187.708,23.0,22.229,35.438,13.208,20.375,2.625,32.708,210.708,5.375
2011-07-02,183.75,19.625,15.583,20.688,5.104,24.458,2.75,39.208,203.375,4.667
2011-07-03,178.75,16.5,13.02,17.875,4.854,17.458,2.708,31.938,195.25,4.375
2011-07-04,177.833,12.375,11.042,18.77,7.73,24.333,2.375,40.458,190.208,3.125
2011-07-05,186.25,18.167,20.5,28.458,7.958,13.167,2.167,26.417,204.417,4.5
2011-07-06,188.25,23.25,23.916,30.02,6.104,20.958,3.625,34.958,211.5,5.625
2011-07-07,182.227,12.045,14.521,26.444,11.923,7.714,2.273,18.502,194.273,3.609
2011-07-08,183.542,18.417,17.188,37.938,20.75,9.583,2.125,22.583,201.958,4.5
2011-07-09,175.125,17.833,14.021,30.604,16.584,10.583,2.333,25.271,192.958,4.25
2011-07-10,173.75,14.458,10.084,20.375,10.292,8.208,2.125,23.0,188.208,3.833
2011-07-11,181.458,18.958,13.438,34.062,20.625,7.333,2.5,23.25,200.417,3.917
2011-07-12,183.174,16.217,11.934,35.674,23.74,6.958,2.522,21.87,199.391,3.826
2011-07-13,182.625,16.667,13.125,32.917,19.792,6.958,2.417,21.166,199.292,3.917
2011-07-14,185.375,16.792,15.084,34.166,19.084,8.333,2.458,22.542,202.167,4.167
2011-07-15,185.125,19.708,20.771,39.5,18.729,11.833,2.917,27.271,204.833,4.667
2011-07-16,176.208,13.542,14.292,27.25,12.958,13.667,5.5,31.688,189.75,4.167
2011-07-17,174.667,12.458,8.73,18.167,9.438,9.875,3.125,25.438,187.125,3.917
2011-07-18,171.786,11.214,7.741,19.896,12.155,7.727,2.929,27.054,183.0,3.583
2011-07-19,178.0,14.435,7.212,20.892,13.68,8.208,2.348,34.532,192.435,2.875
2011-07-20,180.792,20.667,11.804,22.854,11.05,8.875,2.292,48.542,201.458,3.087
2011-07-21,181.75,24.042,12.834,21.021,8.188,7.167,2.167,17.084,205.792,3.167
2011-07-22,183.75,14.75,14.021,20.334,6.312,9.75,1.917,17.542,198.5,3.125
2011-07-23,183.75,15.125,13.542,19.25,5.708,8.75,1.708,18.0,198.875,3.458
2011-07-24,181.958,12.792,11.729,17.688,5.958,8.917,2.125,22.292,194.75,4.333
2011-07-25,188.667,14.333,17.833,28.438,10.604,13.667,1.667,27.292,203.0,4.125
2011-07-26,187.478,17.261,20.696,36.957,16.261,12.727,1.957,25.077,204.739,4.609
2011-07-27,185.75,28.875,26.646,57.646,31.0,16.167,2.583,23.917,214.625,5.917
2011-07-28,188.708,30.208,29.042,40.458,11.416,25.292,3.0,35.292,218.917,5.708
2011-07-29,190.292,32.542,27.833,46.334,18.5,27.5,3.417,43.562,222.833,6.833
2011-07-30,184.708,24.417,21.604,27.98,6.375,18.542,3.042,33.5,209.125,5.292
2011-07-31,183.417,14.375,12.479,18.938,6.458,16.583,2.833,24.021,197.792,4.333
2011-08-01,185.292,16.583,19.208,29.146,9.938,23.833,3.292,30.771,201.875,4.625
2011-08-02,188.25,24.167,27.312,42.27,14.958,27.917,3.875,34.166,212.417,6.292
2011-08-03,188.375,28.583,26.812,42.292,15.48,24.708,3.333,35.666,216.958,6.0
2011-08-04,179.409,19.409,14.416,29.911,15.495,16.542,3.273,23.276,198.818,4.217
2011-08-05,179.708,14.75,12.125,31.688,19.562,9.208,2.708,14.708,194.458,4.25
2011-08-06,176.458,15.083,14.188,29.188,15.0,14.292,2.583,18.042,191.542,4.583
2011-08-07,187.333,23.917,17.542,23.708,6.166,25.625,3.167,33.104,211.25,6.625
2011-08-08,184.583,23.542,20.604,35.292,14.688,21.042,3.25,28.084,208.125,5.667
2011-08-09,183.458,20.875,20.938,34.25,13.312,22.75,3.042,26.812,204.333,4.875
2011-08-10,183.208,20.375,23.27,38.75,15.48,30.0,2.958,36.021,203.583,5.167
2011-08-11,186.182,25.227,24.978,38.696,13.718,31.875,2.591,39.396,211.409,5.565
2011-08-12,187.083,22.167,20.334,25.958,5.625,33.542,3.083,40.084,209.25,5.75
2011-08-13,182.708,16.958,14.688,18.834,4.146,38.375,3.0,47.854,199.667,5.458
2011-08-14,183.25,13.875,10.896,14.958,4.062,38.042,2.542,45.562,197.125,5.208
2011-08-15,185.167,17.458,12.938,20.875,7.938,26.083,2.417,31.625,202.625,4.125
2011-08-16,185.958,16.958,14.521,19.979,5.458,29.125,2.292,35.146,202.917,4.792
2011-08-17,186.682,16.818,15.512,20.894,5.381,27.875,2.571,34.48,203.5,4.652
2011-08-18,182.958,16.625,18.333,28.98,10.646,34.875,2.5,37.562,199.583,4.042
2011-08-19,181.708,15.958,19.854,29.25,9.396,15.792,2.375,24.688,197.667,3.875
2011-08-20,185.167,17.833,17.334,23.458,6.125,12.25,2.042,18.083,203.0,4.458
2011-08-21,184.792,11.458,10.521,13.834,3.312,7.0,1.917,11.104,196.25,3.708
2011-08-22,188.208,23.5,22.084,33.77,11.688,9.958,1.958,13.584,211.708,5.0
2011-08-23,190.375,22.375,20.438,36.833,16.396,20.667,2.125,31.271,212.75,5.75
2011-08-24,179.0,17.391,12.935,40.478,27.544,13.917,2.652,20.833,196.391,4.435
2011-08-25,175.75,18.292,14.166,41.729,27.562,7.833,2.875,12.958,194.042,4.667
2011-08-26,178.958,19.792,17.375,35.666,18.292,11.958,2.833,20.188,198.75,4.208
2011-08-27,180.792,17.583,19.084,26.688,7.604,15.25,3.125,22.562,198.375,4.542
2011-08-28,182.708,16.417,14.521,18.271,3.75,16.833,3.333,24.438,199.125,4.625
2011-08-29,181.583,14.417,16.792,23.334,6.542,15.833,3.208,20.958,196.0,3.875
2011-08-30,179.043,13.652,13.642,19.788,6.148,15.708,3.0,15.875,192.696,3.0
2011-08-31,176.833,18.333,15.25,27.021,11.77,15.042,3.125,18.729,195.167,4.0
2011-09-01,174.958,18.125,10.812,27.5,16.688,16.75,3.333,19.084,193.083,3.667
2011-09-02,174.125,20.875,7.958,23.104,15.146,18.125,3.167,22.875,195.0,3.333
2011-09-03,170.458,4.292,3.584,10.396,6.812,23.542,2.542,29.25,174.75,2.375
2011-09-04,172.25,6.333,4.625,10.0,5.375,18.292,2.417,20.375,178.583,2.708
2011-09-05,179.583,21.542,18.688,37.23,18.542,11.333,3.042,18.896,201.125,4.458
2011-09-06,183.0,17.545,21.066,29.87,8.804,10.348,3.087,18.392,200.545,4.522
2011-09-07,189.917,20.083,23.938,31.75,7.812,20.167,2.917,22.333,210.0,4.708
2011-09-08,193.958,23.125,25.771,37.333,11.562,25.083,3.042,27.792,217.083,5.25
2011-09-09,192.0,21.667,22.083,33.146,11.062,21.375,2.708,26.792,213.667,5.0
2011-09-10,180.958,18.583,15.645,32.188,16.542,17.458,2.75,23.5,199.542,4.75
2011-09-11,177.375,12.292,9.938,21.667,11.729,9.667,2.792,17.042,189.667,3.958
2011-09-12,186.333,16.792,13.979,35.834,21.854,11.583,2.667,17.334,203.125,4.0
2011-09-13,188.217,15.348,15.522,36.761,21.239,14.417,4.087,21.196,203.565,4.348
2011-09-14,185.042,17.542,17.584,36.854,19.27,16.833,3.708,24.38,202.583,4.292
2011-09-15,189.583,17.458,14.916,41.312,26.396,12.542,3.625,17.062,207.042,4.375
2011-09-16,186.333,15.833,12.979,39.646,26.666,10.958,2.833,15.75,202.167,4.333
2011-09-17,176.458,10.083,8.062,22.375,14.312,11.167,2.708,17.292,186.542,3.583
2011-09-18,177.917,10.5,7.354,18.083,10.729,10.292,2.792,15.521,188.417,3.917
2011-09-19,183.625,15.583,13.416,24.77,11.354,20.542,3.292,25.646,199.208,4.0
2011-09-20,186.208,22.458,20.271,33.062,12.792,5.917,2.167,11.25,208.667,3.792
2011-09-21,183.826,13.13,12.739,24.022,11.282,9.375,2.261,21.022,196.957,2.905
2011-09-22,184.333,20.583,20.625,38.854,18.23,10.958,2.583,17.229,204.917,4.25
2011-09-23,187.458,18.792,19.188,29.02,9.834,10.75,2.5,14.479,206.25,4.083
2011-09-24,187.958,16.792,19.958,29.958,10.0,12.625,3.083,15.208,204.75,4.25
2011-09-25,190.208,17.25,18.292,22.688,4.396,16.25,3.375,16.125,207.458,4.167
2011-09-26,190.833,26.667,27.312,42.542,15.229,20.042,2.5,19.562,217.5,5.167
2011-09-27,187.458,20.792,23.834,37.062,13.23,16.292,2.917,17.021,208.25,4.042
2011-09-28,192.652,24.304,23.913,33.696,9.782,21.818,3.0,21.55,216.957,4.13
2011-09-29,195.125,20.333,28.229,41.271,13.042,23.083,3.5,23.188,215.458,5.0
2011-09-30,199.042,27.917,28.688,40.521,11.834,33.208,3.208,33.708,226.958,5.25
2011-10-01,188.0,17.458,17.166,21.146,3.98,15.208,3.75,17.146,205.458,3.5
2011-10-02,196.875,15.083,14.52,18.188,3.667,20.458,3.25,19.833,211.958,3.5
2011-10-03,188.583,14.833,17.521,26.062,8.542,10.583,2.417,10.688,203.417,3.625
2011-10-04,191.625,17.042,22.521,32.146,9.625,13.375,3.5,13.271,208.667,4.083
2011-10-05,189.667,20.458,25.688,40.166,14.479,12.458,2.5,14.542,210.125,4.625
2011-10-06,187.136,16.909,22.63,34.13,11.5,8.545,2.304,12.602,204.045,4.609
2011-10-07,186.542,18.417,20.98,31.042,10.062,19.708,2.417,20.688,204.958,4.042
2011-10-08,193.8,21.2,31.312,46.166,14.855,31.042,2.875,30.5,215.0,6.917
2011-10-09,,,19.958,24.354,4.396,33.583,3.292,32.75,,5.625
2011-10-10,,,22.416,29.125,6.708,34.083,2.583,38.917,,6.333
2011-10-11,,,38.068,53.977,15.909,42.0,3.591,44.25,,6.783
2011-10-12,190.125,26.708,27.375,38.208,10.833,45.0,3.667,44.708,216.833,6.042
2011-10-13,195.167,29.208,34.208,48.104,13.896,47.417,4.208,48.812,224.375,6.875
2011-10-14,193.833,23.417,27.334,47.312,19.979,44.083,4.458,47.708,217.25,6.292
2011-10-15,182.625,9.458,11.0,17.875,6.875,16.083,3.0,22.792,192.083,3.792
2011-10-16,183.0,8.792,9.458,13.812,4.354,13.75,2.792,16.084,191.792,3.917
2011-10-17,198.875,19.333,26.708,42.062,15.354,31.292,3.042,30.416,218.208,6.125
2011-10-18,187.125,17.708,21.562,28.666,7.104,20.875,3.458,18.52,204.833,3.708
2011-10-19,189.083,21.083,22.438,32.875,10.438,22.75,2.375,17.875,210.167,3.917
2011-10-20,188.261,19.739,24.022,35.587,11.565,20.75,2.429,20.404,208.0,4.696
2011-10-21,186.417,20.458,21.792,33.562,11.771,19.7,2.292,23.371,206.875,4.375
2011-10-22,182.917,14.417,17.479,28.916,11.438,4.75,2.375,11.479,197.333,4.542
