date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-04-08,35.237,46.578,11.341,,3.848,24.156,16.6,14.788,13.1
2011-04-09,9.292,9.625,0.334,,3.0,13.625,18.8,14.825,12.8
2011-04-10,10.604,11.062,0.458,,5.417,30.625,19.7,14.679,8.6
2011-04-11,17.0,20.416,3.416,,5.354,26.625,19.3,11.788,7.6
2011-04-12,18.012,19.788,1.775,,3.916,24.85,15.2,10.433,4.5
2011-04-13,23.938,32.0,8.062,,5.312,24.98,19.6,13.667,6.5
2011-04-14,24.188,30.188,6.0,,7.771,33.52,22.3,16.125,9.3
2011-04-15,26.9,32.817,5.916,,6.771,35.292,19.6,16.179,13.1
2011-04-16,11.271,12.916,1.646,,4.312,29.729,18.6,14.133,8.1
2011-04-17,5.438,5.812,0.375,,3.479,12.521,19.6,12.888,4.7
2011-04-18,15.022,16.322,1.298,,3.59,23.584,21.3,14.579,10.5
2011-04-19,13.119,14.818,1.7,,3.021,12.465,14.6,10.858,8.9
2011-04-20,9.229,10.604,1.375,,2.083,6.604,12.9,9.792,7.0
2011-04-21,19.896,25.438,5.542,,4.333,17.666,20.2,13.071,5.1
2011-04-22,31.269,38.458,7.19,,3.812,28.604,15.7,13.379,11.5
2011-04-23,16.542,19.166,2.625,,2.688,19.625,14.9,12.979,9.2
2011-04-24,11.458,13.146,1.688,,3.458,17.875,16.9,11.988,6.8
2011-04-25,18.438,23.188,4.75,,3.48,18.542,16.3,11.9,7.7
2011-04-26,26.294,31.252,4.958,,4.903,25.161,22.7,16.017,9.6
2011-04-27,25.458,31.542,6.084,,3.584,29.125,24.3,19.171,13.7
2011-04-28,13.158,14.334,1.176,,3.784,22.824,17.3,13.438,10.3
2011-04-29,14.331,16.466,2.135,,4.042,17.188,17.9,13.612,8.0
2011-04-30,18.562,20.604,2.042,,4.604,23.146,23.5,17.104,10.1
2011-05-01,13.584,15.645,2.062,,2.917,24.125,19.2,16.65,14.5
2011-05-02,8.188,9.021,0.833,,3.417,93.562,23.1,18.262,12.5
2011-05-03,13.166,13.913,0.746,,3.542,86.042,20.0,16.554,12.9
2011-05-04,10.896,12.771,1.875,,4.792,55.792,23.5,17.475,11.8
2011-05-05,5.979,6.25,0.271,,3.708,18.729,24.3,17.388,12.1
2011-05-06,12.986,14.32,1.334,,4.053,28.73,24.4,18.688,12.6
2011-05-07,7.188,7.417,0.229,,3.729,15.375,26.7,21.004,18.1
2011-05-08,8.312,9.604,1.292,,4.98,31.312,26.2,21.525,18.0
2011-05-09,15.23,16.604,1.375,,5.708,34.771,27.1,21.642,15.4
2011-05-10,17.926,25.512,7.585,,4.644,45.248,24.6,22.317,21.2
2011-05-11,21.75,28.354,6.604,,2.542,13.0,21.9,20.446,18.6
2011-05-12,19.292,22.208,2.917,,2.292,11.938,22.5,20.621,19.4
2011-05-13,15.72,17.856,2.136,,4.5,35.083,24.1,20.725,17.7
2011-05-14,13.833,14.895,1.062,,5.688,29.5,24.4,19.288,15.6
2011-05-15,12.125,13.395,1.271,,5.084,26.75,24.2,19.588,12.4
2011-05-16,19.375,21.5,2.125,,5.875,28.625,25.3,20.688,15.7
2011-05-17,19.43,22.374,2.943,,4.824,31.992,24.9,19.704,15.0
2011-05-18,21.042,23.958,2.916,,5.542,29.146,26.3,20.033,12.9
2011-05-19,20.75,23.729,2.979,,6.312,31.02,26.7,21.104,15.0
2011-05-20,18.492,22.9,4.408,,5.042,26.354,27.0,22.0,17.3
2011-05-21,14.416,17.938,3.52,,4.334,17.417,27.5,23.567,18.7
2011-05-22,5.625,6.334,0.708,,3.125,8.458,23.8,20.354,16.3
2011-05-23,8.229,9.062,0.833,,2.25,9.188,16.6,15.275,14.1
2011-05-24,10.559,11.407,0.848,,2.312,5.854,23.1,18.075,14.2
2011-05-25,18.48,20.834,2.354,,4.292,15.021,28.6,20.962,15.1
2011-05-26,12.706,13.328,0.622,,4.978,19.57,23.3,20.362,18.1
2011-05-27,9.937,10.364,0.428,,2.625,9.562,19.3,17.738,16.8
2011-05-28,15.084,16.708,1.625,,2.146,7.271,20.2,19.05,17.4
2011-05-29,5.438,6.166,0.729,,2.0,4.188,20.2,18.958,16.7
2011-05-30,3.292,4.02,0.73,,1.854,5.854,19.7,17.792,16.4
2011-05-31,11.812,13.46,1.648,,2.73,8.805,22.7,18.925,15.5
2011-06-01,15.938,18.02,2.084,,2.479,10.375,19.1,17.729,16.5
2011-06-02,17.833,21.5,3.666,,3.208,16.48,24.1,19.842,16.4
2011-06-03,17.696,20.516,2.818,,5.27,33.104,27.3,22.638,18.7
2011-06-04,15.021,18.688,3.666,,5.896,40.625,28.0,23.488,19.5
2011-06-05,14.312,16.166,1.854,,6.125,26.0,25.3,22.658,20.3
2011-06-06,14.561,16.061,1.5,,6.125,32.176,27.9,23.175,17.1
2011-06-07,16.28,18.085,1.805,,4.838,28.885,26.6,22.529,20.0
2011-06-08,13.52,14.438,0.917,,4.875,18.104,27.2,22.833,19.2
2011-06-09,15.395,17.312,1.917,,5.271,18.438,27.8,24.125,21.7
2011-06-10,21.324,24.402,3.078,,5.229,35.208,25.8,23.512,21.0
2011-06-11,7.812,8.542,0.73,,3.542,15.042,25.2,22.512,20.7
2011-06-12,13.208,14.104,0.896,,4.375,29.354,24.6,21.246,19.0
2011-06-13,16.564,18.308,1.744,,4.021,18.521,25.8,22.229,18.4
2011-06-14,6.358,6.792,0.434,,3.854,18.521,27.4,23.258,19.7
2011-06-15,11.084,12.855,1.771,,4.708,13.166,27.7,23.0,18.4
2011-06-16,15.788,17.704,1.916,,3.395,18.818,21.4,20.062,18.2
2011-06-17,16.03,16.77,0.74,,3.688,10.625,26.7,22.821,18.4
2011-06-18,18.938,20.042,1.104,,3.938,21.208,24.4,22.288,21.3
2011-06-19,13.438,14.521,1.084,,3.77,18.938,26.7,23.312,21.1
2011-06-20,21.062,26.166,5.104,,3.083,13.292,25.0,22.438,20.7
2011-06-21,22.391,35.165,12.774,,3.938,17.458,29.2,25.667,22.1
2011-06-22,16.625,28.479,11.854,,5.292,30.521,31.4,27.229,23.2
2011-06-23,9.438,15.666,6.229,,3.958,23.438,32.0,28.188,25.6
2011-06-24,9.225,15.699,6.475,,3.854,22.646,32.5,28.742,25.9
2011-06-25,7.333,12.52,5.188,,3.396,18.125,33.7,29.933,26.8
2011-06-26,7.667,11.854,4.188,,3.042,16.875,34.2,29.517,25.7
2011-06-27,9.445,15.254,5.808,,3.112,15.788,32.4,29.821,27.1
2011-06-28,9.112,14.224,5.112,,3.729,19.104,33.7,30.021,26.8
2011-06-29,13.625,19.333,5.708,,5.896,29.416,36.0,31.108,26.5
2011-06-30,14.042,18.625,4.584,,5.812,32.042,34.3,30.312,27.0
2011-07-01,19.782,29.154,9.372,,5.0,27.77,28.4,26.662,25.3
2011-07-02,12.354,14.479,2.125,,3.875,19.688,30.6,27.975,25.6
2011-07-03,11.875,13.792,1.917,,4.75,36.354,31.3,28.071,24.8
2011-07-04,14.188,17.438,3.25,,4.188,38.438,30.8,27.85,24.0
2011-07-05,13.864,15.848,1.984,,4.104,26.996,31.8,27.85,24.3
2011-07-06,15.188,16.77,1.584,,4.23,29.062,33.2,27.058,23.9
2011-07-07,16.167,28.354,12.188,,2.771,23.875,25.9,24.942,23.5
2011-07-08,13.806,30.982,17.176,,3.666,22.262,33.4,29.321,25.3
2011-07-09,8.52,13.812,5.292,,3.334,11.917,34.9,30.758,27.8
2011-07-10,7.167,10.875,3.708,,3.604,11.375,37.3,30.95,26.0
2011-07-11,8.834,12.208,3.375,,3.334,12.208,34.6,30.279,27.3
2011-07-12,12.858,26.383,13.524,,3.292,15.334,30.8,27.688,25.3
2011-07-13,11.0,19.5,8.5,,3.375,12.604,33.3,28.821,23.9
2011-07-14,11.63,16.365,4.735,,4.0,13.916,33.7,29.75,27.0
2011-07-15,14.728,19.872,5.145,,4.25,15.417,34.8,30.058,25.8
2011-07-16,15.646,19.25,3.604,,5.52,25.084,37.1,30.683,25.7
2011-07-17,6.333,8.083,1.75,,3.229,13.708,35.7,30.692,26.0
2011-07-18,5.292,7.312,2.021,,1.958,16.208,29.1,27.521,25.9
2011-07-19,5.378,7.302,1.924,,2.0,8.961,28.8,27.088,25.0
2011-07-20,3.188,3.958,0.77,,2.167,11.77,32.3,29.112,27.5
2011-07-21,3.948,5.089,1.14,,2.64,12.896,28.3,26.754,24.6
2011-07-22,14.746,17.563,2.818,,4.354,16.042,28.2,25.617,23.5
2011-07-23,8.604,10.396,1.792,,4.25,21.479,32.5,27.346,23.7
2011-07-24,7.792,8.792,1.0,,4.584,24.896,32.2,27.492,22.6
2011-07-25,13.438,15.479,2.042,,3.916,25.312,31.2,27.75,25.2
2011-07-26,12.837,15.979,3.142,,3.729,15.604,32.3,28.133,24.2
2011-07-27,11.375,16.542,5.167,,3.729,13.396,31.8,28.858,27.2
2011-07-28,12.546,18.156,5.608,,4.254,21.656,33.4,28.225,25.5
2011-07-29,14.09,19.742,5.652,,4.896,24.292,33.2,28.883,24.9
2011-07-30,11.5,15.229,3.729,,4.292,22.938,32.2,28.462,26.4
2011-07-31,6.896,7.646,0.75,,3.333,26.333,34.2,28.729,25.2
2011-08-01,8.584,9.834,1.25,,2.875,30.792,32.2,28.054,25.0
2011-08-02,9.676,10.924,1.248,,2.854,20.708,32.0,28.183,25.4
2011-08-03,8.608,10.616,2.007,,2.958,18.416,34.4,29.5,24.4
2011-08-04,7.229,9.229,2.0,,3.375,14.875,34.5,30.029,26.1
2011-08-05,10.792,14.445,3.653,,2.333,11.771,30.6,27.479,25.5
2011-08-06,9.292,17.396,8.104,,3.0,11.0,34.0,29.388,25.3
2011-08-07,8.604,13.396,4.792,,3.438,11.562,35.0,30.233,26.5
2011-08-08,12.932,18.358,5.426,,3.646,16.163,35.3,30.396,26.5
2011-08-09,18.708,23.198,4.49,,5.912,32.797,37.4,31.571,26.4
2011-08-10,15.396,19.229,3.833,,6.021,38.438,35.6,31.429,27.7
2011-08-11,11.875,14.354,2.479,,4.917,31.562,34.5,30.958,28.6
2011-08-12,7.686,8.826,1.14,,4.77,27.854,34.9,30.892,27.6
2011-08-13,7.916,9.375,1.458,,5.042,26.646,36.9,31.796,27.9
2011-08-14,7.104,8.979,1.875,,5.062,30.625,34.7,30.912,28.0
2011-08-15,9.25,10.916,1.666,,4.438,25.438,34.1,30.267,27.8
2011-08-16,11.362,13.158,1.796,,5.304,31.864,34.0,30.438,28.6
2011-08-17,12.02,14.875,2.854,,5.271,30.646,34.3,30.892,28.4
2011-08-18,13.083,16.062,2.98,,4.958,37.542,34.6,30.712,28.6
2011-08-19,9.572,11.419,1.847,,3.438,18.479,31.3,28.442,26.4
2011-08-20,9.75,10.021,0.271,,3.542,18.417,29.7,25.55,23.6
2011-08-21,9.146,11.167,2.021,,2.77,15.208,26.5,24.542,23.4
2011-08-22,9.938,11.021,1.083,,3.583,14.958,32.2,27.454,23.3
2011-08-23,14.828,18.276,3.449,,3.958,22.229,32.3,28.346,25.7
2011-08-24,10.292,16.73,6.438,,3.271,19.396,34.3,29.792,25.8
2011-08-25,10.625,17.354,6.729,,3.021,11.375,32.4,28.742,26.1
2011-08-26,11.771,17.958,6.188,,3.238,13.229,34.0,29.096,25.8
2011-08-27,11.23,13.084,1.854,,3.45,17.271,34.0,28.558,26.3
2011-08-28,6.042,7.084,1.042,,4.458,31.521,34.3,29.679,25.3
2011-08-29,7.938,9.5,1.562,,5.0,22.812,35.1,29.979,25.7
2011-08-30,9.612,10.288,0.676,,4.87,19.146,34.5,30.408,26.2
2011-08-31,9.584,11.042,1.458,,4.333,15.145,32.8,29.129,26.1
2011-09-01,7.312,10.292,2.979,,2.909,16.406,31.0,27.912,25.5
2011-09-02,5.068,6.373,1.304,,2.584,17.062,29.2,28.15,25.9
2011-09-03,3.396,3.958,0.562,,2.604,16.25,28.9,27.071,22.8
2011-09-04,7.896,8.812,0.917,,2.562,8.771,25.8,24.175,21.9
2011-09-05,14.916,21.75,6.834,,3.104,9.334,25.9,24.408,22.7
2011-09-06,9.373,10.542,1.168,,4.327,10.978,28.4,24.329,21.2
2011-09-07,18.958,22.75,3.792,,5.771,15.895,30.8,24.146,18.4
2011-09-08,18.834,22.312,3.479,,5.834,22.542,31.7,25.658,19.3
2011-09-09,14.852,17.683,2.831,,3.953,23.084,33.0,28.767,25.6
2011-09-10,12.084,17.146,5.062,,4.333,22.416,34.0,29.004,24.6
2011-09-11,7.188,8.98,1.792,,3.375,14.812,34.1,29.312,25.8
2011-09-12,9.833,13.188,3.354,,3.708,14.292,32.6,28.371,24.2
2011-09-13,13.254,16.886,3.632,,4.75,18.146,35.1,29.392,25.0
2011-09-14,12.934,16.479,3.546,,5.18,20.566,35.1,29.596,25.5
2011-09-15,9.479,12.771,3.292,,3.396,15.438,34.2,29.121,24.7
2011-09-16,7.405,10.706,3.301,,2.549,11.902,32.0,27.896,25.3
2011-09-17,11.396,15.875,4.48,,2.312,9.916,30.8,26.583,25.0
2011-09-18,6.75,10.062,3.312,,3.0,12.584,32.8,28.517,25.1
2011-09-19,5.062,7.666,2.604,,3.125,10.729,31.0,25.904,21.2
2011-09-20,7.542,8.41,0.867,,2.375,5.521,22.4,21.567,21.0
2011-09-21,5.958,6.646,0.688,,2.0,5.062,25.3,23.133,21.6
2011-09-22,7.456,8.923,1.468,,2.75,7.875,23.5,20.796,18.2
2011-09-23,6.91,8.544,1.634,,3.708,8.812,24.6,19.4,14.3
2011-09-24,7.792,9.333,1.542,,3.854,11.271,25.6,19.6,14.5
2011-09-25,7.584,8.438,0.854,,3.458,14.208,26.1,21.45,16.7
2011-09-26,16.9,19.164,2.264,,3.847,15.938,23.7,21.554,19.3
2011-09-27,11.558,15.398,3.84,,4.084,16.979,29.0,22.467,17.6
2011-09-28,13.973,16.86,2.888,,4.461,20.333,28.0,22.954,18.3
2011-09-29,15.375,18.166,2.792,,3.5,21.166,27.6,23.35,18.1
2011-09-30,10.864,11.934,1.07,,2.625,18.292,27.3,24.038,21.1
2011-10-01,3.042,3.333,0.292,,2.771,12.438,22.4,19.771,16.5
2011-10-02,6.312,7.562,1.25,,2.27,8.479,21.2,17.704,14.8
2011-10-03,5.5,6.188,0.688,,1.958,7.188,20.6,17.338,14.8
2011-10-04,14.964,20.433,5.47,,2.708,12.021,23.8,18.004,11.9
2011-10-05,17.562,21.396,3.834,,1.684,11.188,21.0,18.55,17.0
2011-10-06,11.37,14.304,2.935,,1.95,9.5,23.8,20.388,17.1
2011-10-07,10.446,12.12,1.674,,2.75,28.542,23.4,19.488,15.9
2011-10-08,12.27,14.917,2.646,,3.25,31.584,24.8,18.892,13.6
2011-10-09,10.562,11.854,1.292,,3.062,33.73,25.7,19.479,13.8
2011-10-10,14.146,15.458,1.312,,4.312,39.834,26.1,20.475,16.1
2011-10-11,20.234,25.146,4.912,,3.146,48.584,24.0,19.808,16.5
2011-10-12,14.434,19.744,5.31,,3.898,43.462,26.0,20.7,16.6
2011-10-13,29.458,36.604,7.146,,4.25,43.958,21.3,19.071,17.1
2011-10-14,22.843,26.062,3.218,,3.042,38.334,22.4,19.517,16.9
2011-10-15,24.688,32.625,7.938,,3.208,13.396,25.6,22.208,19.7
2011-10-16,13.584,15.188,1.604,,4.48,24.354,24.4,21.058,16.7
2011-10-17,13.948,15.935,1.986,,3.714,24.554,22.6,19.308,16.1
2011-10-18,4.914,5.722,0.808,,3.042,13.084,23.3,18.721,15.4
2011-10-19,13.542,19.896,6.354,,3.604,13.562,25.0,18.292,12.7
2011-10-20,12.958,15.166,2.208,,3.666,15.48,26.6,21.108,15.8
2011-10-21,12.266,13.258,0.992,,3.188,13.188,25.6,21.417,19.0
2011-10-22,14.812,16.438,1.625,,2.375,7.688,26.7,21.888,19.9
2011-10-23,8.334,9.521,1.188,,2.646,7.688,24.4,20.85,18.0
2011-10-24,17.812,24.23,6.416,,2.792,10.771,25.2,20.5,16.8
2011-10-25,11.831,18.629,6.797,,3.208,15.188,21.3,18.404,13.7
2011-10-26,8.917,10.084,1.166,,2.646,10.458,18.9,14.304,11.1
2011-10-27,14.296,21.746,7.451,,3.39,14.847,21.7,14.875,9.4
2011-10-28,15.475,16.968,1.492,,4.208,21.292,23.9,18.175,14.0
2011-10-29,18.25,21.167,2.917,,4.083,24.292,24.2,18.846,13.4
2011-10-30,12.542,12.854,0.312,,2.896,21.125,19.6,17.283,14.9
2011-10-31,14.895,19.292,4.396,,2.646,12.208,22.7,18.138,15.0
2011-11-01,19.136,30.29,11.154,,3.521,16.138,24.7,18.625,13.1
2011-11-02,15.667,17.688,2.021,,3.73,18.416,23.2,19.45,15.4
2011-11-03,20.334,25.25,4.916,,3.521,26.438,23.2,19.575,17.1
2011-11-04,18.891,30.987,12.097,,3.896,27.896,26.3,20.504,15.6
2011-11-05,22.604,26.646,4.042,,2.896,40.354,21.2,19.346,17.6
2011-11-06,16.916,22.917,6.0,,2.917,25.312,22.5,20.612,19.0
2011-11-07,6.52,7.854,1.334,,2.659,7.554,20.4,17.879,13.1
2011-11-08,10.384,15.696,5.312,,2.984,11.326,19.0,15.133,12.3
2011-11-09,12.492,18.212,5.721,,2.916,9.604,16.8,13.829,10.9
2011-11-10,14.584,21.0,6.416,,2.792,12.27,16.8,14.446,11.5
2011-11-11,14.966,19.402,4.435,,2.354,10.917,17.3,15.421,13.4
2011-11-12,15.48,25.5,10.021,,2.916,14.146,21.4,16.562,13.0
2011-11-13,12.292,16.562,4.271,,3.958,24.23,21.4,17.317,14.3
2011-11-14,16.024,21.172,5.148,,4.042,37.542,19.3,15.85,12.0
2011-11-15,11.799,13.626,1.826,,3.166,18.188,17.6,14.25,11.7
2011-11-16,12.104,17.625,5.521,,2.938,9.625,15.8,12.233,9.3
2011-11-17,17.208,29.458,12.25,,4.771,20.708,18.1,12.829,8.6
2011-11-18,30.307,42.68,12.374,,3.921,21.796,16.0,13.567,10.2
2011-11-19,27.416,51.562,24.146,,2.062,19.75,18.4,16.146,13.9
2011-11-20,7.916,14.062,6.146,,2.396,13.688,19.7,15.675,10.3
2011-11-21,10.979,13.271,2.292,,2.354,5.938,13.1,9.829,6.1
2011-11-22,18.682,32.067,13.386,,2.5,10.021,14.3,9.733,5.8
2011-11-23,21.646,30.438,8.792,,3.146,17.708,13.9,10.962,7.3
2011-11-24,12.438,14.271,1.834,,2.875,10.875,13.7,10.604,7.0
2011-11-25,11.0,13.413,2.413,,2.544,5.491,13.6,8.942,6.1
2011-11-26,17.104,26.812,9.708,,2.812,9.25,14.5,8.792,4.8
2011-11-27,18.166,26.334,8.167,,3.271,17.438,15.4,10.258,5.8
2011-11-28,30.682,84.378,53.696,,3.878,37.466,14.6,11.796,9.4
2011-11-29,30.812,70.718,39.905,,3.979,34.792,18.1,14.196,11.2
2011-11-30,17.396,49.73,32.334,,3.688,26.479,20.7,15.371,11.0
2011-12-01,3.562,4.375,0.812,,2.188,4.416,13.0,11.275,9.9
2011-12-02,13.843,16.956,3.114,,2.375,6.875,13.4,10.675,8.3
2011-12-03,11.771,14.292,2.521,,2.438,7.167,18.2,15.367,13.1
2011-12-04,6.583,8.333,1.75,,2.25,7.188,14.6,12.042,9.3
2011-12-05,13.292,18.854,5.562,,2.354,8.834,14.2,10.679,7.6
2011-12-06,24.402,36.267,11.866,,2.738,12.44,12.2,9.017,6.7
2011-12-07,28.666,63.084,34.416,,3.728,20.292,15.2,10.908,6.5
2011-12-08,24.958,37.812,12.854,,3.042,22.146,11.6,10.429,9.1
2011-12-09,7.974,10.003,2.03,,2.474,5.775,9.4,6.267,2.7
2011-12-10,17.688,26.396,8.708,,2.896,10.542,9.4,5.608,1.5
2011-12-11,13.0,19.125,6.125,,2.479,11.896,10.2,6.8,3.0
2011-12-12,26.125,56.042,29.916,,3.5,21.792,12.7,8.196,3.0
