date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,199.042,,,,12.417,12.125,15.0,2.875,,26.917,,,,211.458
2011-01-02,193.5,,,,9.583,9.208,11.75,2.542,,20.25,,,,203.083
2011-01-03,191.478,,,,8.043,7.091,7.909,0.818,,10.875,,,,199.522
2011-01-04,192.458,,,,10.0,9.458,11.25,1.792,,14.167,,,,202.458
2011-01-05,190.0,,,,7.458,5.958,6.542,0.583,,10.542,,,,197.458
2011-01-06,195.875,,,,12.75,14.417,19.333,4.917,,21.667,,,,208.625
2011-01-07,194.958,,,,11.5,12.167,15.833,3.667,,13.125,,,,206.458
2011-01-08,197.583,,,,11.375,9.917,11.333,1.417,,18.542,,,,208.958
2011-01-09,196.667,,,,11.083,9.458,10.958,1.5,,22.792,,,,207.75
2011-01-10,192.304,,,,10.609,10.909,13.136,2.227,,19.25,,,,202.913
2011-01-11,191.167,,,,10.333,10.333,13.125,2.792,,15.375,,,,201.5
2011-01-12,193.5,,,,11.955,11.458,14.667,3.208,,18.364,,,,205.455
2011-01-13,195.792,,,,21.417,24.583,37.5,12.917,,24.583,,,,217.208
2011-01-14,194.958,,,,12.417,12.542,16.667,4.125,,16.792,,,,207.375
2011-01-15,196.542,,,,11.208,9.167,10.833,1.667,,24.833,,,,207.75
2011-01-16,192.5,,,,9.125,7.667,8.917,1.25,,19.625,,,,201.625
2011-01-17,211.095,,,,8.952,11.818,14.136,2.318,,16.75,,,,220.048
2011-01-18,226.917,,,,9.417,13.25,15.417,2.167,,25.417,,,,236.333
2011-01-19,225.042,,,,10.25,13.125,16.25,3.125,,27.083,,,,235.292
2011-01-20,219.208,,,,4.292,5.833,6.167,0.333,,18.292,,,,223.5
2011-01-21,219.917,,,,5.0,7.333,8.0,0.667,,12.375,,,,224.917
2011-01-22,220.458,,,,5.417,6.542,7.333,0.792,,12.167,,,,225.875
2011-01-23,225.25,,,,10.042,12.333,19.417,7.083,,18.917,,,,235.292
2011-01-24,228.304,,,,6.348,10.591,13.091,2.5,,14.75,,,,234.652
2011-01-25,230.333,,,,15.875,18.292,26.292,8.0,,18.125,,,,246.208
2011-01-26,226.792,,,,6.917,11.083,13.25,2.167,,16.5,,,,233.708
2011-01-27,231.375,,,,10.583,15.375,21.417,6.042,,18.167,,,,241.958
2011-01-28,229.875,,,,6.333,7.458,8.333,0.875,,20.417,,,,236.208
2011-01-29,227.375,,,,4.083,3.542,3.875,0.333,,17.875,,,,231.458
2011-01-30,229.417,,,,6.625,10.542,12.833,2.292,,11.542,,,,236.042
2011-01-31,229.913,,,,14.609,18.455,24.455,6.0,,18.167,,,,244.522
2011-02-01,196.167,,,,7.875,9.625,11.292,1.667,,23.667,,,,204.042
2011-02-02,190.714,,,,6.381,6.042,7.375,1.333,,18.375,,,,197.095
2011-02-03,196.833,,,,9.958,16.208,20.25,4.042,,14.625,,,,206.792
2011-02-04,198.5,,,,17.958,26.0,41.042,15.042,,23.208,,,,216.458
2011-02-05,193.625,,,,7.042,4.958,6.208,1.25,,17.958,,,,200.667
2011-02-06,195.417,,,,12.292,22.75,30.375,7.625,,43.75,,,,207.708
2011-02-07,190.913,,,,12.087,12.591,19.773,7.182,,26.75,,,,203.0
2011-02-08,192.042,,,,8.208,8.042,8.708,0.667,,15.0,,,,200.25
2011-02-09,193.875,,,,8.583,10.625,12.75,2.125,,,,,,202.458
2011-02-10,197.227,,,,8.636,11.958,14.542,2.583,,15.8,,,,205.864
2011-02-11,197.292,,,,7.833,7.417,8.375,0.958,,17.667,,,,205.125
2011-02-12,196.75,,,,7.417,6.625,6.958,0.333,,15.625,,,,204.167
2011-02-13,198.042,,,,7.958,9.792,11.042,1.25,,18.458,,,,206.0
2011-02-14,190.565,,,,5.043,9.227,9.955,0.727,,19.75,,,,195.609
2011-02-15,193.583,,,,11.792,18.167,23.375,5.208,,40.333,,,,205.375
