date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.417,98.0,83.875,58.0,6.958,5.292,7.625,2.333,,9.375,8.5,1.85,-4.4,199.375
2011-01-02,191.208,98.0,65.167,29.0,5.5,5.75,8.333,2.583,,8.333,10.7,2.704,-2.6,196.708
2011-01-03,189.75,96.0,59.792,26.0,4.542,6.292,7.417,1.125,,1.833,8.8,1.446,-5.3,194.292
2011-01-04,190.304,90.0,61.0,33.0,4.609,7.375,8.667,1.292,,5.833,9.2,2.35,-2.9,194.913
2011-01-05,193.783,93.0,64.125,36.0,5.913,11.25,14.0,2.75,,6.208,6.7,0.408,-4.9,199.696
2011-01-06,193.348,98.0,70.833,29.0,12.217,16.826,31.783,14.957,,11.087,9.8,0.404,-6.9,205.565
2011-01-07,193.708,93.0,62.125,28.0,6.375,12.208,18.708,6.5,,5.375,7.4,1.238,-4.5,200.083
2011-01-08,193.125,98.0,68.667,29.0,6.458,8.208,10.208,2.0,,4.208,7.8,-0.308,-6.7,199.583
2011-01-09,192.208,98.0,78.083,51.0,6.958,10.625,14.958,4.333,,7.208,8.7,1.8,-3.2,199.167
2011-01-10,192.583,98.0,68.542,34.0,10.417,15.625,36.0,20.375,,11.75,8.4,2.625,-4.1,203.0
2011-01-11,192.208,98.0,65.417,34.0,10.542,11.042,24.083,13.042,,8.875,7.1,2.342,-1.3,202.75
2011-01-12,192.783,85.0,54.333,23.0,7.826,15.375,23.042,7.667,,6.958,5.1,-1.329,-6.5,200.609
2011-01-13,191.739,93.0,61.292,29.0,11.652,18.458,34.25,15.792,,12.708,9.9,1.138,-6.9,203.391
2011-01-14,193.833,82.0,54.125,25.0,6.792,12.375,16.25,3.875,,7.625,6.9,0.771,-3.5,200.625
2011-01-15,194.292,92.0,66.042,35.0,12.0,14.375,20.083,5.708,,14.833,6.4,-0.042,-6.0,206.292
2011-01-16,192.375,81.0,55.792,37.0,6.125,12.542,18.833,6.292,,11.708,5.1,1.833,-1.4,198.5
2011-01-17,190.958,96.0,69.042,38.0,6.708,16.708,27.875,11.167,,9.458,7.0,1.475,-3.6,197.667
2011-01-18,191.25,98.0,74.333,34.0,15.125,21.9,41.55,19.65,,19.65,8.7,0.638,-6.2,206.375
2011-01-19,191.826,98.0,73.542,49.0,10.783,14.208,28.417,14.208,,19.125,8.7,2.938,-3.8,202.609
2011-01-20,190.333,98.0,92.792,65.0,2.524,7.227,8.864,1.636,,12.087,4.1,2.512,1.8,192.857
2011-01-21,190.25,98.0,92.125,83.0,3.417,6.042,7.542,1.5,,7.75,4.1,2.371,1.3,193.667
2011-01-22,189.458,98.0,94.708,79.0,3.417,5.625,6.958,1.333,,2.625,6.5,3.371,-0.2,192.875
2011-01-23,191.167,98.0,92.958,75.0,10.042,13.708,36.167,22.458,,11.25,5.0,1.517,-1.3,201.208
2011-01-24,191.208,98.0,76.833,31.0,8.458,11.042,17.208,6.167,,8.75,4.6,0.033,-3.9,199.667
2011-01-25,191.667,98.0,70.0,21.0,7.917,13.875,20.917,7.042,,9.833,8.1,0.933,-3.5,199.583
2011-01-26,192.609,98.0,58.917,25.0,9.739,12.583,19.458,6.875,,7.375,4.6,-0.683,-5.0,202.348
2011-01-27,192.696,91.0,62.917,30.0,6.652,13.292,21.458,8.167,,11.167,5.7,-0.979,-6.8,199.348
2011-01-28,192.708,95.0,57.542,26.0,5.375,11.667,17.125,5.458,,12.708,4.4,-0.854,-5.2,198.083
2011-01-29,192.333,95.0,58.708,24.0,4.917,8.542,10.167,1.625,,10.375,5.0,-1.846,-7.6,197.25
2011-01-30,192.417,98.0,62.917,27.0,7.25,13.542,24.917,11.375,,8.625,4.5,-2.138,-7.8,199.667
