date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,,,,,,4.667,5.875,1.208,5.875,,0.75,4.729,,,,
2011-01-02,,,,,,,4.0,4.958,0.958,4.125,,0.333,5.979,,,,
2011-01-03,,,,,,,7.333,10.0,2.667,4.375,,0.5,5.0,,,,
2011-01-04,,,,,,,5.13,7.217,2.087,5.917,,1.261,7.3125,,,,
2011-01-05,,,,,,,6.042,8.625,2.583,6.125,,0.5,8.729,,,,
2011-01-06,,,,,,,13.917,20.0,6.083,5.455,,1.458,6.375,,,,
2011-01-07,,,,,,,11.75,15.833,4.083,5.375,,1.375,6.1665,,,,
2011-01-08,,,,,,,8.833,12.25,3.417,3.417,,0.458,4.625,,,,
2011-01-09,,,,,,,5.083,6.917,1.833,4.917,,1.0,9.021,,,,
2011-01-10,,,,,,,11.083,15.125,4.042,11.542,,2.292,12.271,,,,
2011-01-11,,,,,,,7.348,10.435,3.087,8.875,,1.217,8.9795,,,,
2011-01-12,,,,,,,12.583,17.458,4.875,4.417,,1.25,3.973,,,,
2011-01-13,,,,,,,8.864,11.682,2.818,6.708,,1.3,7.0,,,,
2011-01-14,,,,,,,6.917,10.25,3.333,7.458,,1.435,6.521,,,,
2011-01-15,,,,,,,5.667,8.333,2.667,6.75,,1.0,5.979,,,,
2011-01-16,,,,,,,9.75,14.25,4.5,11.625,,1.652,13.375,,,,
2011-01-17,,,,,,,13.375,18.958,5.583,8.042,,1.522,7.771,,,,
2011-01-18,,,,,,,16.043,22.826,6.783,6.292,,2.375,6.771,,,,
2011-01-19,,,,,,,14.375,17.958,3.583,6.833,,1.333,5.9885,,,,
2011-01-20,,,,,,,15.208,21.208,6.0,9.875,,1.833,12.0835,,,,
2011-01-21,,,,,,,13.083,18.417,5.333,6.958,,1.167,6.9165,,,,
2011-01-22,,,,,,,8.292,11.417,3.125,3.083,,0.667,3.3125,,,,
2011-01-23,,,,,,,5.583,8.667,3.083,5.5,,0.875,4.3125,,,,
2011-01-24,,,,,,,5.958,8.958,3.0,5.833,,1.652,5.8125,,,,
2011-01-25,,,,,,,4.87,6.391,1.522,5.333,,2.417,7.9165,,,,
2011-01-26,,,,,,,8.083,12.167,4.083,5.864,,1.864,6.617,,,,
2011-01-27,,,,,,,9.125,13.375,4.25,9.167,,3.042,10.22,,,,
2011-01-28,,,,,,,6.75,9.75,3.0,9.083,,1.708,8.9165,,,,
2011-01-29,,,,,,,5.5,8.167,2.667,6.167,,1.0,4.125,,,,
2011-01-30,,,,,,,6.833,10.917,4.083,5.917,,1.5,5.5625,,,,
2011-01-31,,,,,,,9.417,13.708,4.292,5.625,,1.217,6.833,,,,
2011-02-01,,,,,,,4.217,5.478,1.261,10.167,,2.083,10.5415,,,,
2011-02-02,,,,,,,4.167,5.708,1.542,7.583,,1.292,8.625,,,,
2011-02-03,,,,,,,6.75,10.458,3.708,4.208,,1.875,5.061999999999999,,,,
2011-02-04,,,,,,,5.333,7.333,2.0,11.833,,2.0,12.8125,,,,
2011-02-05,,,,,,,10.25,14.0,3.75,12.375,,1.083,12.4585,,,,
2011-02-06,,,,,,,28.619,51.524,22.905,23.8,,3.143,25.6665,,,,
2011-02-07,,,,,,,16.667,24.167,7.5,10.583,,2.957,13.25,,,,
2011-02-08,,,,,,,3.304,4.087,0.783,3.5,,1.75,5.8125,,,,
2011-02-09,,,,,,,5.087,6.652,1.565,4.0,,1.478,6.183,,,,
2011-02-10,,,,,,,9.304,12.913,3.609,5.708,,2.042,5.979,,,,
2011-02-11,,,,,,,4.955,6.818,1.864,7.833,,1.0,7.8695,,,,
2011-02-12,,,,,,,7.261,9.348,2.087,10.042,,1.292,11.5835,,,,
2011-02-13,,,,,,,22.217,30.783,8.565,11.591,,2.75,11.5,,,,
2011-02-14,,,,,,,24.625,36.875,12.25,13.208,,2.522,13.32,,,,
2011-02-15,,,,,,,11.667,14.583,2.917,16.625,,2.167,19.3125,,,,
2011-02-16,,,,,,,10.125,14.0,3.875,7.125,,2.0,6.146,,,,
2011-02-17,,,,,,,9.208,13.625,4.417,5.708,,1.292,6.75,,,,
2011-02-18,,,,,,,6.208,9.167,2.958,7.167,,1.0,7.75,,,,
2011-02-19,,,,,,,7.75,11.0,3.25,7.0,,1.25,4.2085,,,,
2011-02-20,,,,,,,9.261,13.13,3.87,6.917,,2.708,7.0625,,,,
2011-02-21,,,,,,,12.875,17.625,4.75,11.333,,2.435,12.7915,,,,
2011-02-22,,,,,,,14.458,18.208,3.75,23.5,,3.208,21.6875,,,,
2011-02-23,,,,,,,18.0,28.75,10.75,20.125,,3.0,24.458,,,,
2011-02-24,,,,,,,9.458,12.208,2.75,29.458,,3.125,27.771,,,,
2011-02-25,,,,,,,13.708,17.375,3.667,14.917,,1.25,15.646,,,,
2011-02-26,,,,,,,8.25,10.583,2.333,11.375,,0.833,13.2295,,,,
2011-02-27,,,,,,,7.478,10.739,3.261,10.375,,1.0,9.354,,,,
2011-02-28,,,,,,,9.708,12.958,3.25,9.667,,1.217,9.333,,,,
2011-03-01,,,,,,,16.583,22.917,6.333,13.583,,2.125,16.375,,,,
2011-03-02,,,,,,,11.583,14.417,2.833,9.167,,1.125,12.6875,,,,
2011-03-03,,,,,,,6.947,8.842,1.895,16.125,,1.1,15.520499999999998,,,,
2011-03-04,,,,,,,5.913,7.087,1.174,11.792,,1.043,11.3955,,,,
2011-03-05,,,,,,,16.583,20.583,4.0,5.292,,1.125,5.6665,,,,
2011-03-06,,,,,,,12.083,15.875,3.792,3.5,,2.125,7.146,,,,
2011-03-07,,,,,,,9.667,12.125,2.458,23.792,,1.792,25.4375,,,,
2011-03-08,,,,,,,13.0,17.542,4.542,15.542,,1.625,16.5,,,,
2011-03-09,,,,,,,10.083,12.25,2.167,18.208,,1.5,18.386,,,,
2011-03-10,,,,,,,6.375,8.292,1.917,11.0,,0.667,10.9165,,,,
2011-03-11,,,,,,,2.652,3.174,0.522,8.917,,0.957,10.479,,,,
2011-03-12,,,,,,,4.083,5.292,1.208,8.958,,0.391,14.829999999999998,,,,
2011-03-13,,,,,,,7.875,10.833,2.958,9.708,,0.917,9.894,,,,
2011-03-14,,,,,,,7.708,10.167,2.458,12.0,,2.917,11.0,,,,
2011-03-15,,,,,,,11.083,14.042,2.958,11.792,,1.792,12.875,,,,
2011-03-16,,,,,,,20.417,26.0,5.583,13.958,,1.667,14.0625,,,,
2011-03-17,,,,,,,22.708,29.0,6.292,10.042,,1.333,14.0625,,,,
2011-03-18,,,,,,,6.565,10.0,3.435,5.875,,0.391,8.5,,,,
2011-03-19,,,,,,,5.667,7.708,2.042,6.591,,0.292,6.8805,,,,
2011-03-20,,,,,,,4.875,6.208,1.333,7.375,,0.458,10.729,,,,
2011-03-21,,,,,,,6.417,8.25,1.833,10.375,,1.625,10.9795,,,,
2011-03-22,,,,,,,8.708,10.042,1.333,11.75,,2.792,14.729,,,,
2011-03-23,,,,,,,13.042,15.25,2.208,20.208,,1.5,23.5835,,,,
2011-03-24,,,,,,,4.792,5.833,1.042,1.125,,0.25,2.8125,,,,
2011-03-25,,,,,,,3.261,3.348,0.087,6.458,,0.565,7.75,,,,
