date,PM25_mean
2015-01-01,12.583
2015-01-02,11.625
2015-01-03,3.0
2015-01-04,9.958
2015-01-05,14.583
2015-01-06,0.167
2015-01-07,18.042
2015-01-08,8.542
2015-01-09,10.75
2015-01-10,9.667
2015-01-11,8.083
2015-01-12,10.333
2015-01-13,6.417
2015-01-14,12.958
2015-01-15,8.583
2015-01-16,10.696
2015-01-17,7.333
2015-01-18,5.417
2015-01-19,1.75
2015-01-20,5.5
2015-01-21,5.375
2015-01-22,5.375
2015-01-23,9.0
2015-01-24,3.417
2015-01-25,5.958
2015-01-26,9.792
2015-01-27,12.042
2015-01-28,9.5
2015-01-29,0.125
2015-01-30,1.0
2015-01-31,4.583
2015-02-01,27.75
2015-02-02,8.833
2015-02-03,5.333
2015-02-04,24.364
2015-02-05,15.542
2015-02-06,10.208
2015-02-07,9.458
2015-02-08,12.333
2015-02-09,16.708
2015-02-10,9.083
2015-02-11,12.208
2015-02-12,9.75
2015-02-13,1.083
2015-02-14,5.042
2015-02-15,5.458
2015-02-16,8.0
2015-02-17,9.917
2015-02-18,7.458
2015-02-19,7.087
2015-02-20,4.5
2015-02-21,16.042
2015-02-22,8.625
2015-02-23,3.25
2015-02-24,10.625
2015-02-25,7.708
2015-02-26,20.458
2015-02-27,23.542
2015-02-28,18.708
2015-03-01,10.542
2015-03-02,12.261
2015-03-03,12.208
2015-03-04,16.875
2015-03-05,13.458
2015-03-06,6.167
2015-03-07,7.0
2015-03-08,19.25
2015-03-09,8.739
2015-03-10,7.167
2015-03-11,7.958
2015-03-12,9.542
2015-03-13,8.25
2015-03-14,9.458
2015-03-15,17.958
2015-03-16,12.208
2015-03-17,6.792
2015-03-18,2.75
2015-03-19,5.958
2015-03-20,17.667
2015-03-21,12.875
2015-03-22,12.042
2015-03-23,11.417
2015-03-24,8.875
2015-03-25,6.292
2015-03-26,7.833
2015-03-27,14.958
2015-03-28,20.792
2015-03-29,22.208
2015-03-30,18.667
2015-03-31,7.208
2015-04-01,7.708
2015-04-02,13.833
2015-04-03,12.833
2015-04-04,6.417
2015-04-05,5.958
2015-04-06,4.5
2015-04-07,4.792
2015-04-08,4.917
2015-04-09,4.667
2015-04-10,1.208
2015-04-11,6.667
2015-04-12,7.125
2015-04-13,3.333
2015-04-14,12.292
2015-04-15,21.583
2015-04-16,22.542
2015-04-17,18.042
2015-04-18,16.208
2015-04-19,17.917
2015-04-20,17.458
2015-04-21,14.542
2015-04-22,17.583
2015-04-23,21.043
2015-04-24,25.708
2015-04-25,25.458
2015-04-26,27.792
2015-04-27,23.333
2015-04-28,16.25
2015-04-29,4.625
2015-04-30,2.958
2015-05-01,6.5
2015-05-02,7.542
2015-05-03,6.0
2015-05-04,7.458
2015-05-05,17.875
